Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa)
17,-1.803219,0,0,0,0,0,0,-0.44126562,0,0,0,0,-0.35154134,-0.9339017,0,0,0,0,0,0
18,-1.7606255,0,0,0,0,0,0,-0.43084257,0,0,0,0,-0.34323766,-0.9118422,0,0,0,0,0,0
19,-1.718032,0,0,0,0,0,0,-0.42041953,0,0,0,0,-0.33493397,-0.8897827,0,0,0,0,0,0
20,-1.6754386,0,0,0,0,0,0,-0.40999649,0,0,0,0,-0.32663028,-0.8677232,0,0,0,0,0,0
21,-1.6328451,0,0,0,0,0,0,-0.39957344,0,0,0,0,-0.3183266,-0.8456637,0,0,0,0,0,0
22,-1.5902517,0,0,0,0,0,0,-0.3891504,0,0,0,0,-0.31002291,-0.8236042,0,0,0,0,0,0
23,-1.5476582,0,0,0,0,0,0,-0.37872735,0,0,0,0,-0.30171923,-0.80154471,0,0,0,0,0,0
24,-1.5050647,0,0,0,0,0,0,-0.36830431,0,0,0,0,-0.29341554,-0.77948521,0,0,0,0,0,0
25,-1.4624713,0,0,0,0,0,0,-0.35788127,0,0,0,0,-0.28511186,-0.75742571,0,0,0,0,0,0
26,-1.4198778,0,0,0,0,0,0,-0.34745822,0,0,0,0,-0.27680817,-0.73536621,0,0,0,0,0,0
27,-1.3772843,0,0,0,0,0,0,-0.33703518,0,0,0,0,-0.26850449,-0.71330671,0,0,0,0,0,0
28,-1.3346909,0,0,0,0,0,0,-0.32661214,0,0,0,0,-0.2602008,-0.69124721,0,0,0,0,0,0
29,-1.2920974,0,0,0,0,0,0,-0.31618909,0,0,0,0,-0.25189712,-0.66918771,0,0,0,0,0,0
30,-1.249504,0,0,0,0,0,0,-0.30576605,0,0,0,0,-0.24359343,-0.64712822,0,0,0,0,0,0
31,-1.2069049,0,0,0,0,0,0,-0.29534163,0,0,0,0,-0.23528865,-0.62506581,0,0,0,0,0,0
32,-1.1087329,0,0,0,0,0,0,-0.27131797,0,0,0,0,-0.21614982,-0.57422174,0,0,0,0,0,0
33,-1.0105609,0,0,0,0,0,0,-0.24729431,0,0,0,0,-0.19701098,-0.52337768,0,0,0,0,0,0
34,-0.91238893,0,0,0,0,0,0,-0.22327065,0,0,0,0,-0.17787215,-0.47253361,0,0,0,0,0,0
35,-0.81421695,0,0,0,0,0,0,-0.19924699,0,0,0,0,-0.15873331,-0.42168955,0,0,0,0,0,0
36,-0.71604496,0,0,0,0,0,0,-0.17522332,0,0,0,0,-0.13959448,-0.37084548,0,0,0,0,0,0
37,-0.61787298,0,0,0,0,0,0,-0.15119966,0,0,0,0,-0.12045564,-0.32000142,0,0,0,0,0,0
38,-0.51970099,0,0,0,0,0,0,-0.127176,0,0,0,0,-0.1013168,-0.26915735,0,0,0,0,0,0
39,-0.42152901,0,0,0,0,0,0,-0.10315234,0,0,0,0,-0.082177969,-0.21831329,0,0,0,0,0,0
40,-0.32335702,0,0,0,0,0,0,-0.07912868,0,0,0,0,-0.063039134,-0.16746922,0,0,0,0,0,0
41,-0.22518504,0,0,0,0,0,0,-0.055105019,0,0,0,0,-0.043900298,-0.11662515,0,0,0,0,0,0
42,-0.12701305,0,0,0,0,0,0,-0.031081358,0,0,0,0,-0.024761463,-0.065781089,0,0,0,0,0,0
43,-0.02884107,0,0,0,0,0,0,-0.0070576968,0,0,0,0,-0.0056226275,-0.014937024,0,0,0,0,0,0
44,0.069330914,0,0,0,0,0,0,0.016965964,0,0,0,0,0.013516208,0.035907042,0,0,0,0,0,0
45,0.1675029,0,0,0,0,0,0,0.040989625,0,0,0,0,0.032655043,0.086751107,0,0,0,0,0,0
46,0.26567488,0,0,0,0,0,0,0.065013286,0,0,0,0,0.051793879,0.13759517,0,0,0,0,0,0
47,0.36384687,0,0,0,0,0,0,0.089036947,0,0,0,0,0.070932714,0.18843924,0,0,0,0,0,0
48,0.46201885,0,0,0,0,0,0,0.11306061,0,0,0,0,0.09007155,0.2392833,0,0,0,0,0,0
49,0.56019084,0,0,0,0,0,0,0.13708427,0,0,0,0,0.10921038,0.29012737,0,0,0,0,0,0
50,0.65836282,0,0,0,0,0,0,0.16110793,0,0,0,0,0.12834922,0.34097143,0,0,0,0,0,0
51,0.7565348,0,0,0,0,0,0,0.18513159,0,0,0,0,0.14748806,0.3918155,0,0,0,0,0,0
52,0.85470679,0,0,0,0,0,0,0.20915525,0,0,0,0,0.16662689,0.44265956,0,0,0,0,0,0
53,0.95287877,0,0,0,0,0,0,0.23317891,0,0,0,0,0.18576573,0.49350363,0,0,0,0,0,0
54,1.0510508,0,0,0,0,0,0,0.25720257,0,0,0,0,0.20490456,0.54434769,0,0,0,0,0,0
55,1.1492227,0,0,0,0,0,0,0.28122624,0,0,0,0,0.2240434,0.59519176,0,0,0,0,0,0
56,1.2473947,0,0,0,0,0,0,0.3052499,0,0,0,0,0.24318223,0.64603583,0,0,0,0,0,0
57,1.3455667,0,0,0,0,0,0,0.32927356,0,0,0,0,0.26232107,0.69687989,0,0,0,0,0,0
58,1.4437387,0,0,0,0,0,0,0.35329722,0,0,0,0,0.2814599,0.74772396,0,0,0,0,0,0
59,1.5419107,0,0,0,0,0,0,0.37732088,0,0,0,0,0.30059874,0.79856802,0,0,0,0,0,0
60,1.6400827,0,0,0,0,0,0,0.40134454,0,0,0,0,0.31973757,0.84941209,0,0,0,0,0,0
61,1.7382546,0,0,0,0,0,0,0.4253682,0,0,0,0,0.33887641,0.90025615,0,0,0,0,0,0
62,1.8364266,0,0,0,0,0,0,0.44939186,0,0,0,0,0.35801525,0.95110022,0,0,0,0,0,0
63,1.9345986,0,0,0,0,0,0,0.47341552,0,0,0,0,0.37715408,1.0019443,0,0,0,0,0,0
64,2.0327706,0,0,0,0,0,0,0.49743919,0,0,0,0,0.39629292,1.0527883,0,0,0,0,0,0
65,2.1309426,0,0,0,0,0,0,0.52146285,0,0,0,0,0.41543175,1.1036324,0,0,0,0,0,0
66,2.2291146,0,0,0,0,0,0,0.54548651,0,0,0,0,0.43457059,1.1544765,0,0,0,0,0,0
67,2.3272866,0,0,0,0,0,0,0.56951017,0,0,0,0,0.45370942,1.2053205,0,0,0,0,0,0
68,2.4254585,0,0,0,0,0,0,0.59353383,0,0,0,0,0.47284826,1.2561646,0,0,0,0,0,0
69,2.5236305,0,0,0,0,0,0,0.61755749,0,0,0,0,0.49198709,1.3070087,0,0,0,0,0,0
70,2.6218025,0,0,0,0,0,0,0.64158115,0,0,0,0,0.51112593,1.3578527,0,0,0,0,0,0
71,2.7199745,0,0,0,0,0,0,0.66560481,0,0,0,0,0.53026476,1.4086968,0,0,0,0,0,0
72,2.8181465,0,0,0,0,0,0,0.68962847,0,0,0,0,0.5494036,1.4595409,0,0,0,0,0,0
73,2.9163185,0,0,0,0,0,0,0.71365213,0,0,0,0,0.56854243,1.5103849,0,0,0,0,0,0
74,3.0144904,0,0,0,0,0,0,0.7376758,0,0,0,0,0.58768127,1.561229,0,0,0,0,0,0
75,3.1126624,0,0,0,0,0,0,0.76169946,0,0,0,0,0.60682011,1.6120731,0,0,0,0,0,0
76,3.2108344,0,0,0,0,0,0,0.78572312,0,0,0,0,0.62595894,1.6629171,0,0,0,0,0,0
77,3.3090064,0,0,0,0,0,0,0.80974678,0,0,0,0,0.64509778,1.7137612,0,0,0,0,0,0
78,3.4071784,0,0,0,0,0,0,0.83377044,0,0,0,0,0.66423661,1.7646053,0,0,0,0,0,0
79,3.5053504,0,0,0,0,0,0,0.8577941,0,0,0,0,0.68337545,1.8154493,0,0,0,0,0,0
80,3.6035224,0,0,0,0,0,0,0.88181776,0,0,0,0,0.70251428,1.8662934,0,0,0,0,0,0
81,3.7016943,0,0,0,0,0,0,0.90584142,0,0,0,0,0.72165312,1.9171375,0,0,0,0,0,0
82,3.7998663,0,0,0,0,0,0,0.92986508,0,0,0,0,0.74079195,1.9679815,0,0,0,0,0,0
83,3.8980383,0,0,0,0,0,0,0.95388875,0,0,0,0,0.75993079,2.0188256,0,0,0,0,0,0
84,3.9962103,0,0,0,0,0,0,0.97791241,0,0,0,0,0.77906962,2.0696697,0,0,0,0,0,0
85,4.0943823,0,0,0,0,0,0,1.0019361,0,0,0,0,0.79820846,2.1205137,0,0,0,0,0,0
86,4.1925543,0,0,0,0,0,0,1.0259597,0,0,0,0,0.8173473,2.1713578,0,0,0,0,0,0
87,4.2907262,0,0,0,0,0,0,1.0499834,0,0,0,0,0.83648613,2.2222019,0,0,0,0,0,0
88,4.3888982,0,0,0,0,0,0,1.0740071,0,0,0,0,0.85562497,2.2730459,0,0,0,0,0,0
89,4.4870702,0,0,0,0,0,0,1.0980307,0,0,0,0,0.8747638,2.32389,0,0,0,0,0,0
90,4.5852422,0,0,0,0,0,0,1.1220544,0,0,0,0,0.89390264,2.374734,0,0,0,0,0,0
91,4.6834142,0,0,0,0,0,0,1.146078,0,0,0,0,0.91304147,2.4255781,0,0,0,0,0,0
92,4.7815862,0,0,0,0,0,0,1.1701017,0,0,0,0,0.93218031,2.4764222,0,0,0,0,0,0
93,4.8797581,0,0,0,0,0,0,1.1941254,0,0,0,0,0.95131914,2.5272662,0,0,0,0,0,0
94,4.9779301,0,0,0,0,0,0,1.218149,0,0,0,0,0.97045798,2.5781103,0,0,0,0,0,0
95,5.0761021,0,0,0,0,0,0,1.2421727,0,0,0,0,0.98959681,2.6289544,0,0,0,0,0,0
96,5.1742741,0,0,0,0,0,0,1.2661963,0,0,0,0,1.0087356,2.6797984,0,0,0,0,0,0
97,5.2724461,0,0,0,0,0,0,1.29022,0,0,0,0,1.0278745,2.7306425,0,0,0,0,0,0
98,5.3706181,0,0,0,0,0,0,1.3142437,0,0,0,0,1.0470133,2.7814866,0,0,0,0,0,0
99,5.4687901,0,0,0,0,0,0,1.3382673,0,0,0,0,1.0661522,2.8323306,0,0,0,0,0,0
100,5.566962,0,0,0,0,0,0,1.362291,0,0,0,0,1.085291,2.8831747,0,0,0,0,0,0
101,5.665134,0,0,0,0,0,0,1.3863146,0,0,0,0,1.1044298,2.9340188,0,0,0,0,0,0
102,5.763306,0,0,0,0,0,0,1.4103383,0,0,0,0,1.1235687,2.9848628,0,0,0,0,0,0
103,5.861478,0,0,0,0,0,0,1.434362,0,0,0,0,1.1427075,3.0357069,0,0,0,0,0,0
104,5.95965,0,0,0,0,0,0,1.4583856,0,0,0,0,1.1618463,3.086551,0,0,0,0,0,0
105,6.057822,0,0,0,0,0,0,1.4824093,0,0,0,0,1.1809852,3.137395,0,0,0,0,0,0
106,6.1559939,0,0,0,0,0,0,1.5064329,0,0,0,0,1.200124,3.1882391,0,0,0,0,0,0
107,6.2541659,0,0,0,0,0,0,1.5304566,0,0,0,0,1.2192628,3.2390832,0,0,0,0,0,0
108,6.3523379,0,0,0,0,0,0,1.5544803,0,0,0,0,1.2384017,3.2899272,0,0,0,0,0,0
109,6.4505099,0,0,0,0,0,0,1.5785039,0,0,0,0,1.2575405,3.3407713,0,0,0,0,0,0
110,6.5486819,0,0,0,0,0,0,1.6025276,0,0,0,0,1.2766793,3.3916154,0,0,0,0,0,0
111,6.6468539,0,0,0,0,0,0,1.6265513,0,0,0,0,1.2958182,3.4424594,0,0,0,0,0,0
112,6.7450258,0,0,0,0,0,0,1.6505749,0,0,0,0,1.314957,3.4933035,0,0,0,0,0,0
113,6.8431978,0,0,0,0,0,0,1.6745986,0,0,0,0,1.3340959,3.5441476,0,0,0,0,0,0
114,6.9413698,0,0,0,0,0,0,1.6986222,0,0,0,0,1.3532347,3.5949916,0,0,0,0,0,0
115,7.0395418,0,0,0,0,0,0,1.7226459,0,0,0,0,1.3723735,3.6458357,0,0,0,0,0,0
116,7.1377138,0,0,0,0,0,0,1.7466696,0,0,0,0,1.3915124,3.6966797,0,0,0,0,0,0
117,7.2358858,0,0,0,0,0,0,1.7706932,0,0,0,0,1.4106512,3.7475238,0,0,0,0,0,0
118,7.3340578,0,0,0,0,0,0,1.7947169,0,0,0,0,1.42979,3.7983679,0,0,0,0,0,0
119,7.4322297,0,0,0,0,0,0,1.8187405,0,0,0,0,1.4489289,3.8492119,0,0,0,0,0,0
120,7.5304017,0,0,0,0,0,0,1.8427642,0,0,0,0,1.4680677,3.900056,0,0,0,0,0,0
121,7.6285737,0,0,0,0,0,0,1.8667879,0,0,0,0,1.4872065,3.9509001,0,0,0,0,0,0
122,7.7267457,0,0,0,0,0,0,1.8908115,0,0,0,0,1.5063454,4.0017441,0,0,0,0,0,0
123,7.8249177,0,0,0,0,0,0,1.9148352,0,0,0,0,1.5254842,4.0525882,0,0,0,0,0,0
124,7.9230897,0,0,0,0,0,0,1.9388588,0,0,0,0,1.544623,4.1034323,0,0,0,0,0,0
125,8.0212616,0,0,0,0,0,0,1.9628825,0,0,0,0,1.5637619,4.1542763,0,0,0,0,0,0
126,8.1194336,0,0,0,0,0,0,1.9869062,0,0,0,0,1.5829007,4.2051204,0,0,0,0,0,0
127,8.2176056,0,0,0,0,0,0,2.0109298,0,0,0,0,1.6020395,4.2559645,0,0,0,0,0,0
128,8.3157776,0,0,0,0,0,0,2.0349535,0,0,0,0,1.6211784,4.3068085,0,0,0,0,0,0
129,8.4139496,0,0,0,0,0,0,2.0589772,0,0,0,0,1.6403172,4.3576526,0,0,0,0,0,0
130,8.5121216,0,0,0,0,0,0,2.0830008,0,0,0,0,1.6594561,4.4084967,0,0,0,0,0,0
131,8.6102936,0,0,0,0,0,0,2.1070245,0,0,0,0,1.6785949,4.4593407,0,0,0,0,0,0
132,8.7084655,0,0,0,0,0,0,2.1310481,0,0,0,0,1.6977337,4.5101848,0,0,0,0,0,0
133,8.8066375,0,0,0,0,0,0,2.1550718,0,0,0,0,1.7168726,4.5610289,0,0,0,0,0,0
134,8.9048095,0,0,0,0,0,0,2.1790955,0,0,0,0,1.7360114,4.6118729,0,0,0,0,0,0
135,9.0029815,0,0,0,0,0,0,2.2031191,0,0,0,0,1.7551502,4.662717,0,0,0,0,0,0
136,9.1011535,0,0,0,0,0,0,2.2271428,0,0,0,0,1.7742891,4.7135611,0,0,0,0,0,0
137,9.1993255,0,0,0,0,0,0,2.2511664,0,0,0,0,1.7934279,4.7644051,0,0,0,0,0,0
138,9.2974974,0,0,0,0,0,0,2.2751901,0,0,0,0,1.8125667,4.8152492,0,0,0,0,0,0
139,9.3956694,0,0,0,0,0,0,2.2992138,0,0,0,0,1.8317056,4.8660932,0,0,0,0,0,0
140,9.4938414,0,0,0,0,0,0,2.3232374,0,0,0,0,1.8508444,4.9169373,0,0,0,0,0,0
141,9.7614365,0,0,0,0,0,0,2.3887206,0,0,0,0,1.9030126,5.055527,0,0,0,0,0,0
142,10.029049,0,0,0,0,0,0,2.4542081,0,0,0,0,1.9551843,5.1941258,0,0,0,0,0,0
143,10.296662,0,0,0,0,0,0,2.5196956,0,0,0,0,2.007356,5.3327247,0,0,0,0,0,0
144,10.564275,0,0,0,0,0,0,2.5851832,0,0,0,0,2.0595277,5.4713235,0,0,0,0,0,0
145,10.831888,0,0,0,0,0,0,2.6506707,0,0,0,0,2.1116994,5.6099224,0,0,0,0,0,0
146,11.099501,0,0,0,0,0,0,2.7161582,0,0,0,0,2.1638711,5.7485212,0,0,0,0,0,0
147,11.367113,0,0,0,0,0,0,2.7816457,0,0,0,0,2.2160427,5.8871201,0,0,0,0,0,0
148,11.634726,0,0,0,0,0,0,2.8471333,0,0,0,0,2.2682144,6.0257189,0,0,0,0,0,0
149,11.902339,0,0,0,0,0,0,2.9126208,0,0,0,0,2.3203861,6.1643178,0,0,0,0,0,0
150,12.169952,0,0,0,0,0,0,2.9781083,0,0,0,0,2.3725578,6.3029166,0,0,0,0,0,0
151,12.437565,0,0,0,0,0,0,3.0435958,0,0,0,0,2.4247295,6.4415155,0,0,0,0,0,0
152,12.705178,0,0,0,0,0,0,3.1090833,0,0,0,0,2.4769012,6.5801143,0,0,0,0,0,0
153,12.97279,0,0,0,0,0,0,3.1745709,0,0,0,0,2.5290729,6.7187132,0,0,0,0,0,0
154,13.240403,0,0,0,0,0,0,3.2400584,0,0,0,0,2.5812446,6.857312,0,0,0,0,0,0
155,13.508016,0,0,0,0,0,0,3.3055459,0,0,0,0,2.6334162,6.9959109,0,0,0,0,0,0
156,13.775629,0,0,0,0,0,0,3.3710334,0,0,0,0,2.6855879,7.1345098,0,0,0,0,0,0
157,14.043242,0,0,0,0,0,0,3.436521,0,0,0,0,2.7377596,7.2731086,0,0,0,0,0,0
158,14.310855,0,0,0,0,0,0,3.5020085,0,0,0,0,2.7899313,7.4117075,0,0,0,0,0,0
159,14.578467,0,0,0,0,0,0,3.567496,0,0,0,0,2.842103,7.5503063,0,0,0,0,0,0
160,14.84608,0,0,0,0,0,0,3.6329835,0,0,0,0,2.8942747,7.6889052,0,0,0,0,0,0
161,15.113693,0,0,0,0,0,0,3.698471,0,0,0,0,2.9464464,7.827504,0,0,0,0,0,0
162,15.381306,0,0,0,0,0,0,3.7639586,0,0,0,0,2.998618,7.9661029,0,0,0,0,0,0
163,15.648919,0,0,0,0,0,0,3.8294461,0,0,0,0,3.0507897,8.1047017,0,0,0,0,0,0
164,15.916532,0,0,0,0,0,0,3.8949336,0,0,0,0,3.1029614,8.2433006,0,0,0,0,0,0
165,16.184144,0,0,0,0,0,0,3.9604211,0,0,0,0,3.1551331,8.3818994,0,0,0,0,0,0
166,16.451757,0,0,0,0,0,0,4.0259087,0,0,0,0,3.2073048,8.5204983,0,0,0,0,0,0
167,16.71937,0,0,0,0,0,0,4.0913962,0,0,0,0,3.2594765,8.6590971,0,0,0,0,0,0
168,16.986983,0,0,0,0,0,0,4.1568837,0,0,0,0,3.3116482,8.797696,0,0,0,0,0,0
169,17.254596,0,0,0,0,0,0,4.2223712,0,0,0,0,3.3638198,8.9362948,0,0,0,0,0,0
170,17.522209,0,0,0,0,0,0,4.2878587,0,0,0,0,3.4159915,9.0748937,0,0,0,0,0,0
171,17.789821,0,0,0,0,0,0,4.3533463,0,0,0,0,3.4681632,9.2134925,0,0,0,0,0,0
172,18.057434,0,0,0,0,0,0,4.4188338,0,0,0,0,3.5203349,9.3520914,0,0,0,0,0,0
173,18.325047,0,0,0,0,0,0,4.4843213,0,0,0,0,3.5725066,9.4906902,0,0,0,0,0,0
174,18.59266,0,0,0,0,0,0,4.5498088,0,0,0,0,3.6246783,9.6292891,0,0,0,0,0,0
175,18.860273,0,0,0,0,0,0,4.6152964,0,0,0,0,3.67685,9.767888,0,0,0,0,0,0
176,19.127886,0,0,0,0,0,0,4.6807839,0,0,0,0,3.7290217,9.9064868,0,0,0,0,0,0
177,19.395498,0,0,0,0,0,0,4.7462714,0,0,0,0,3.7811933,10.045086,0,0,0,0,0,0
178,19.663111,0,0,0,0,0,0,4.8117589,0,0,0,0,3.833365,10.183685,0,0,0,0,0,0
179,19.930724,0,0,0,0,0,0,4.8772464,0,0,0,0,3.8855367,10.322283,0,0,0,0,0,0
180,20.198337,0,0,0,0,0,0,4.942734,0,0,0,0,3.9377084,10.460882,0,0,0,0,0,0
181,20.46595,0,0,0,0,0,0,5.0082215,0,0,0,0,3.9898801,10.599481,0,0,0,0,0,0
182,20.733563,0,0,0,0,0,0,5.073709,0,0,0,0,4.0420518,10.73808,0,0,0,0,0,0
183,21.001175,0,0,0,0,0,0,5.1391965,0,0,0,0,4.0942235,10.876679,0,0,0,0,0,0
184,21.268788,0,0,0,0,0,0,5.2046841,0,0,0,0,4.1463951,11.015278,0,0,0,0,0,0
185,21.536401,0,0,0,0,0,0,5.2701716,0,0,0,0,4.1985668,11.153876,0,0,0,0,0,0
186,21.804014,0,0,0,0,0,0,5.3356591,0,0,0,0,4.2507385,11.292475,0,0,0,0,0,0
187,22.071627,0,0,0,0,0,0,5.4011466,0,0,0,0,4.3029102,11.431074,0,0,0,0,0,0
188,22.33924,0,0,0,0,0,0,5.4666341,0,0,0,0,4.3550819,11.569673,0,0,0,0,0,0
189,22.606852,0,0,0,0,0,0,5.5321217,0,0,0,0,4.4072536,11.708272,0,0,0,0,0,0
190,22.874465,0,0,0,0,0,0,5.5976092,0,0,0,0,4.4594253,11.846871,0,0,0,0,0,0
191,23.142078,0,0,0,0,0,0,5.6630967,0,0,0,0,4.5115969,11.98547,0,0,0,0,0,0
192,23.409691,0,0,0,0,0,0,5.7285842,0,0,0,0,4.5637686,12.124068,0,0,0,0,0,0
193,23.677304,0,0,0,0,0,0,5.7940718,0,0,0,0,4.6159403,12.262667,0,0,0,0,0,0
194,23.944917,0,0,0,0,0,0,5.8595593,0,0,0,0,4.668112,12.401266,0,0,0,0,0,0
195,24.212529,0,0,0,0,0,0,5.9250468,0,0,0,0,4.7202837,12.539865,0,0,0,0,0,0
196,24.480142,0,0,0,0,0,0,5.9905343,0,0,0,0,4.7724554,12.678464,0,0,0,0,0,0
197,24.747755,0,0,0,0,0,0,6.0560218,0,0,0,0,4.8246271,12.817063,0,0,0,0,0,0
198,25.015368,0,0,0,0,0,0,6.1215094,0,0,0,0,4.8767988,12.955662,0,0,0,0,0,0
199,25.282981,0,0,0,0,0,0,6.1869969,0,0,0,0,4.9289704,13.09426,0,0,0,0,0,0
200,25.550594,0,0,0,0,0,0,6.2524844,0,0,0,0,4.9811421,13.232859,0,0,0,0,0,0
201,25.818206,0,0,0,0,0,0,6.3179719,0,0,0,0,5.0333138,13.371458,0,0,0,0,0,0
202,26.085819,0,0,0,0,0,0,6.3834595,0,0,0,0,5.0854855,13.510057,0,0,0,0,0,0
203,26.353432,0,0,0,0,0,0,6.448947,0,0,0,0,5.1376572,13.648656,0,0,0,0,0,0
204,26.621045,0,0,0,0,0,0,6.5144345,0,0,0,0,5.1898289,13.787255,0,0,0,0,0,0
205,26.888658,0,0,0,0,0,0,6.579922,0,0,0,0,5.2420006,13.925854,0,0,0,0,0,0
206,27.156271,0,0,0,0,0,0,6.6454095,0,0,0,0,5.2941722,14.064452,0,0,0,0,0,0
207,27.423883,0,0,0,0,0,0,6.7108971,0,0,0,0,5.3463439,14.203051,0,0,0,0,0,0
208,27.691496,0,0,0,0,0,0,6.7763846,0,0,0,0,5.3985156,14.34165,0,0,0,0,0,0
209,27.959109,0,0,0,0,0,0,6.8418721,0,0,0,0,5.4506873,14.480249,0,0,0,0,0,0
210,28.226722,0,0,0,0,0,0,6.9073596,0,0,0,0,5.502859,14.618848,0,0,0,0,0,0
211,28.494335,0,0,0,0,0,0,6.9728472,0,0,0,0,5.5550307,14.757447,0,0,0,0,0,0
212,28.761948,0,0,0,0,0,0,7.0383347,0,0,0,0,5.6072024,14.896046,0,0,0,0,0,0
213,29.02956,0,0,0,0,0,0,7.1038222,0,0,0,0,5.659374,15.034644,0,0,0,0,0,0
214,29.297173,0,0,0,0,0,0,7.1693097,0,0,0,0,5.7115457,15.173243,0,0,0,0,0,0
215,29.564786,0,0,0,0,0,0,7.2347972,0,0,0,0,5.7637174,15.311842,0,0,0,0,0,0
216,29.832399,0,0,0,0,0,0,7.3002848,0,0,0,0,5.8158891,15.450441,0,0,0,0,0,0
217,30.100012,0,0,0,0,0,0,7.3657723,0,0,0,0,5.8680608,15.58904,0,0,0,0,0,0
218,30.367625,0,0,0,0,0,0,7.4312598,0,0,0,0,5.9202325,15.727639,0,0,0,0,0,0
219,30.635238,0,0,0,0,0,0,7.4967473,0,0,0,0,5.9724042,15.866237,0,0,0,0,0,0
220,30.90285,0,0,0,0,0,0,7.5622349,0,0,0,0,6.0245759,16.004836,0,0,0,0,0,0
221,31.170463,0,0,0,0,0,0,7.6277224,0,0,0,0,6.0767475,16.143435,0,0,0,0,0,0
222,31.438076,0,0,0,0,0,0,7.6932099,0,0,0,0,6.1289192,16.282034,0,0,0,0,0,0
223,31.705689,0,0,0,0,0,0,7.7586974,0,0,0,0,6.1810909,16.420633,0,0,0,0,0,0
224,31.973302,0,0,0,0,0,0,7.8241849,0,0,0,0,6.2332626,16.559232,0,0,0,0,0,0
225,32.240915,0,0,0,0,0,0,7.8896725,0,0,0,0,6.2854343,16.697831,0,0,0,0,0,0
226,32.508527,0,0,0,0,0,0,7.95516,0,0,0,0,6.337606,16.836429,0,0,0,0,0,0
227,32.77614,0,0,0,0,0,0,8.0206475,0,0,0,0,6.3897777,16.975028,0,0,0,0,0,0
228,33.043753,0,0,0,0,0,0,8.086135,0,0,0,0,6.4419493,17.113627,0,0,0,0,0,0
229,33.311366,0,0,0,0,0,0,8.1516226,0,0,0,0,6.494121,17.252226,0,0,0,0,0,0
230,33.578979,0,0,0,0,0,0,8.2171101,0,0,0,0,6.5462927,17.390825,0,0,0,0,0,0
