Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa)
826,72.271418,0,0,0,0,0,27.901485,36.753639,0,0,0,0,0,0
827,72.334477,0,0,0,0,0,27.925829,36.785708,0,0,0,0,0,0
828,72.397535,0,0,0,0,0,27.950174,36.817776,0,0,0,0,0,0
829,72.460594,0,0,0,0,0,27.974519,36.849845,0,0,0,0,0,0
830,72.523653,0,0,0,0,0,27.998864,36.881913,0,0,0,0,0,0
831,72.586712,0,0,0,0,0,28.023209,36.913982,0,0,0,0,0,0
832,72.649771,0,0,0,0,0,28.047554,36.946051,0,0,0,0,0,0
833,72.71283,0,0,0,0,0,28.071899,36.978119,0,0,0,0,0,0
834,72.775889,0,0,0,0,0,28.096243,37.010188,0,0,0,0,0,0
835,72.838948,0,0,0,0,0,28.120588,37.042257,0,0,0,0,0,0
836,72.902007,0,0,0,0,0,28.144933,37.074325,0,0,0,0,0,0
837,72.965066,0,0,0,0,0,28.169278,37.106394,0,0,0,0,0,0
838,73.028125,0,0,0,0,0,28.193623,37.138462,0,0,0,0,0,0
839,73.091184,0,0,0,0,0,28.217968,37.170531,0,0,0,0,0,0
840,73.154242,0,0,0,0,0,28.242313,37.2026,0,0,0,0,0,0
841,73.217301,0,0,0,0,0,28.266657,37.234668,0,0,0,0,0,0
842,73.28036,0,0,0,0,0,28.291002,37.266737,0,0,0,0,0,0
843,73.343419,0,0,0,0,0,28.315347,37.298806,0,0,0,0,0,0
844,73.406478,0,0,0,0,0,28.339692,37.330874,0,0,0,0,0,0
845,73.469537,0,0,0,0,0,28.364037,37.362943,0,0,0,0,0,0
846,73.532596,0,0,0,0,0,28.388382,37.395011,0,0,0,0,0,0
847,73.595655,0,0,0,0,0,28.412727,37.42708,0,0,0,0,0,0
848,73.658714,0,0,0,0,0,28.437071,37.459149,0,0,0,0,0,0
849,73.721773,0,0,0,0,0,28.461416,37.491217,0,0,0,0,0,0
850,73.784832,0,0,0,0,0,28.485761,37.523286,0,0,0,0,0,0
851,73.847891,0,0,0,0,0,28.510106,37.555354,0,0,0,0,0,0
852,73.91095,0,0,0,0,0,28.534451,37.587423,0,0,0,0,0,0
853,73.974008,0,0,0,0,0,28.558796,37.619492,0,0,0,0,0,0
854,74.037067,0,0,0,0,0,28.583141,37.65156,0,0,0,0,0,0
855,74.100126,0,0,0,0,0,28.607485,37.683629,0,0,0,0,0,0
856,74.163185,0,0,0,0,0,28.63183,37.715698,0,0,0,0,0,0
857,74.226244,0,0,0,0,0,28.656175,37.747766,0,0,0,0,0,0
858,74.289303,0,0,0,0,0,28.68052,37.779835,0,0,0,0,0,0
859,74.352362,0,0,0,0,0,28.704865,37.811903,0,0,0,0,0,0
860,74.415421,0,0,0,0,0,28.72921,37.843972,0,0,0,0,0,0
861,74.47848,0,0,0,0,0,28.753555,37.876041,0,0,0,0,0,0
862,74.541539,0,0,0,0,0,28.777899,37.908109,0,0,0,0,0,0
863,74.604598,0,0,0,0,0,28.802244,37.940178,0,0,0,0,0,0
864,74.667657,0,0,0,0,0,28.826589,37.972247,0,0,0,0,0,0
865,74.730715,0,0,0,0,0,28.850934,38.004315,0,0,0,0,0,0
866,74.793774,0,0,0,0,0,28.875279,38.036384,0,0,0,0,0,0
867,74.856833,0,0,0,0,0,28.899624,38.068452,0,0,0,0,0,0
868,74.919892,0,0,0,0,0,28.923969,38.100521,0,0,0,0,0,0
869,74.982951,0,0,0,0,0,28.948313,38.13259,0,0,0,0,0,0
870,75.04601,0,0,0,0,0,28.972658,38.164658,0,0,0,0,0,0
871,75.109069,0,0,0,0,0,28.997003,38.196727,0,0,0,0,0,0
872,75.172128,0,0,0,0,0,29.021348,38.228796,0,0,0,0,0,0
873,75.235187,0,0,0,0,0,29.045693,38.260864,0,0,0,0,0,0
874,75.298246,0,0,0,0,0,29.070038,38.292933,0,0,0,0,0,0
875,75.361305,0,0,0,0,0,29.094383,38.325001,0,0,0,0,0,0
876,75.424364,0,0,0,0,0,29.118728,38.35707,0,0,0,0,0,0
877,75.487423,0,0,0,0,0,29.143072,38.389139,0,0,0,0,0,0
878,75.550481,0,0,0,0,0,29.167417,38.421207,0,0,0,0,0,0
879,75.61354,0,0,0,0,0,29.191762,38.453276,0,0,0,0,0,0
880,75.676599,0,0,0,0,0,29.216107,38.485345,0,0,0,0,0,0
881,75.739658,0,0,0,0,0,29.240452,38.517413,0,0,0,0,0,0
882,75.802717,0,0,0,0,0,29.264797,38.549482,0,0,0,0,0,0
883,75.865776,0,0,0,0,0,29.289142,38.58155,0,0,0,0,0,0
884,75.928835,0,0,0,0,0,29.313486,38.613619,0,0,0,0,0,0
885,75.991894,0,0,0,0,0,29.337831,38.645688,0,0,0,0,0,0
886,76.054953,0,0,0,0,0,29.362176,38.677756,0,0,0,0,0,0
887,76.118012,0,0,0,0,0,29.386521,38.709825,0,0,0,0,0,0
888,76.181071,0,0,0,0,0,29.410866,38.741893,0,0,0,0,0,0
889,76.24413,0,0,0,0,0,29.435211,38.773962,0,0,0,0,0,0
890,76.307188,0,0,0,0,0,29.459556,38.806031,0,0,0,0,0,0
891,76.370247,0,0,0,0,0,29.4839,38.838099,0,0,0,0,0,0
892,76.433306,0,0,0,0,0,29.508245,38.870168,0,0,0,0,0,0
893,76.496365,0,0,0,0,0,29.53259,38.902237,0,0,0,0,0,0
894,76.559424,0,0,0,0,0,29.556935,38.934305,0,0,0,0,0,0
895,76.622483,0,0,0,0,0,29.58128,38.966374,0,0,0,0,0,0
896,76.685542,0,0,0,0,0,29.605625,38.998442,0,0,0,0,0,0
897,76.748601,0,0,0,0,0,29.62997,39.030511,0,0,0,0,0,0
898,76.81166,0,0,0,0,0,29.654314,39.06258,0,0,0,0,0,0
899,76.874719,0,0,0,0,0,29.678659,39.094648,0,0,0,0,0,0
900,76.937778,0,0,0,0,0,29.703004,39.126717,0,0,0,0,0,0
901,77.000837,0,0,0,0,0,29.727349,39.158786,0,0,0,0,0,0
902,77.063896,0,0,0,0,0,29.751694,39.190854,0,0,0,0,0,0
903,77.126954,0,0,0,0,0,29.776039,39.222923,0,0,0,0,0,0
904,77.190013,0,0,0,0,0,29.800384,39.254991,0,0,0,0,0,0
905,77.253072,0,0,0,0,0,29.824728,39.28706,0,0,0,0,0,0
906,77.316131,0,0,0,0,0,29.849073,39.319129,0,0,0,0,0,0
907,77.37919,0,0,0,0,0,29.873418,39.351197,0,0,0,0,0,0
908,77.442249,0,0,0,0,0,29.897763,39.383266,0,0,0,0,0,0
909,77.505308,0,0,0,0,0,29.922108,39.415335,0,0,0,0,0,0
910,77.568367,0,0,0,0,0,29.946453,39.447403,0,0,0,0,0,0
911,77.631426,0,0,0,0,0,29.970798,39.479472,0,0,0,0,0,0
912,77.694485,0,0,0,0,0,29.995142,39.51154,0,0,0,0,0,0
913,77.757544,0,0,0,0,0,30.019487,39.543609,0,0,0,0,0,0
914,77.820603,0,0,0,0,0,30.043832,39.575678,0,0,0,0,0,0
915,77.883661,0,0,0,0,0,30.068177,39.607746,0,0,0,0,0,0
916,77.94672,0,0,0,0,0,30.092522,39.639815,0,0,0,0,0,0
917,78.009779,0,0,0,0,0,30.116867,39.671884,0,0,0,0,0,0
918,78.072838,0,0,0,0,0,30.141212,39.703952,0,0,0,0,0,0
919,78.135897,0,0,0,0,0,30.165556,39.736021,0,0,0,0,0,0
920,78.198956,0,0,0,0,0,30.189901,39.768089,0,0,0,0,0,0
921,78.262015,0,0,0,0,0,30.214246,39.800158,0,0,0,0,0,0
922,78.325074,0,0,0,0,0,30.238591,39.832227,0,0,0,0,0,0
923,78.388133,0,0,0,0,0,30.262936,39.864295,0,0,0,0,0,0
924,78.451192,0,0,0,0,0,30.287281,39.896364,0,0,0,0,0,0
925,78.514251,0,0,0,0,0,30.311626,39.928433,0,0,0,0,0,0
926,78.57731,0,0,0,0,0,30.33597,39.960501,0,0,0,0,0,0
927,78.640369,0,0,0,0,0,30.360315,39.99257,0,0,0,0,0,0
928,78.703427,0,0,0,0,0,30.38466,40.024638,0,0,0,0,0,0
929,78.766486,0,0,0,0,0,30.409005,40.056707,0,0,0,0,0,0
930,78.829545,0,0,0,0,0,30.43335,40.088776,0,0,0,0,0,0
931,78.892604,0,0,0,0,0,30.457695,40.120844,0,0,0,0,0,0
932,78.955663,0,0,0,0,0,30.48204,40.152913,0,0,0,0,0,0
933,79.018722,0,0,0,0,0,30.506384,40.184981,0,0,0,0,0,0
934,79.081781,0,0,0,0,0,30.530729,40.21705,0,0,0,0,0,0
935,79.14484,0,0,0,0,0,30.555074,40.249119,0,0,0,0,0,0
936,79.207899,0,0,0,0,0,30.579419,40.281187,0,0,0,0,0,0
937,79.270958,0,0,0,0,0,30.603764,40.313256,0,0,0,0,0,0
938,79.334017,0,0,0,0,0,30.628109,40.345325,0,0,0,0,0,0
939,79.397076,0,0,0,0,0,30.652454,40.377393,0,0,0,0,0,0
940,79.460134,0,0,0,0,0,30.676798,40.409462,0,0,0,0,0,0
941,79.523193,0,0,0,0,0,30.701143,40.44153,0,0,0,0,0,0
942,79.586252,0,0,0,0,0,30.725488,40.473599,0,0,0,0,0,0
943,79.649311,0,0,0,0,0,30.749833,40.505668,0,0,0,0,0,0
944,79.71237,0,0,0,0,0,30.774178,40.537736,0,0,0,0,0,0
945,79.775429,0,0,0,0,0,30.798523,40.569805,0,0,0,0,0,0
946,79.838488,0,0,0,0,0,30.822868,40.601874,0,0,0,0,0,0
947,79.901547,0,0,0,0,0,30.847213,40.633942,0,0,0,0,0,0
948,79.964606,0,0,0,0,0,30.871557,40.666011,0,0,0,0,0,0
949,80.027665,0,0,0,0,0,30.895902,40.698079,0,0,0,0,0,0
950,80.090724,0,0,0,0,0,30.920247,40.730148,0,0,0,0,0,0
951,80.153783,0,0,0,0,0,30.944592,40.762217,0,0,0,0,0,0
952,80.216842,0,0,0,0,0,30.968937,40.794285,0,0,0,0,0,0
953,80.2799,0,0,0,0,0,30.993282,40.826354,0,0,0,0,0,0
954,80.342959,0,0,0,0,0,31.017627,40.858423,0,0,0,0,0,0
955,80.406018,0,0,0,0,0,31.041971,40.890491,0,0,0,0,0,0
956,80.469077,0,0,0,0,0,31.066316,40.92256,0,0,0,0,0,0
957,80.532136,0,0,0,0,0,31.090661,40.954628,0,0,0,0,0,0
958,80.595195,0,0,0,0,0,31.115006,40.986697,0,0,0,0,0,0
959,80.658254,0,0,0,0,0,31.139351,41.018766,0,0,0,0,0,0
960,80.721313,0,0,0,0,0,31.163696,41.050834,0,0,0,0,0,0
961,80.784372,0,0,0,0,0,31.188041,41.082903,0,0,0,0,0,0
962,80.847431,0,0,0,0,0,31.212385,41.114972,0,0,0,0,0,0
963,80.91049,0,0,0,0,0,31.23673,41.14704,0,0,0,0,0,0
964,80.973549,0,0,0,0,0,31.261075,41.179109,0,0,0,0,0,0
965,81.036607,0,0,0,0,0,31.28542,41.211177,0,0,0,0,0,0
966,81.099666,0,0,0,0,0,31.309765,41.243246,0,0,0,0,0,0
967,81.162725,0,0,0,0,0,31.33411,41.275315,0,0,0,0,0,0
968,81.22578,0,0,0,0,0,31.358453,41.307381,0,0,0,0,0,0
969,81.228961,0,0,0,0,0,31.359681,41.308999,0,0,0,0,0,0
970,81.232142,0,0,0,0,0,31.360909,41.310617,0,0,0,0,0,0
971,81.235323,0,0,0,0,0,31.362137,41.312234,0,0,0,0,0,0
972,81.238504,0,0,0,0,0,31.363365,41.313852,0,0,0,0,0,0
973,81.241685,0,0,0,0,0,31.364593,41.315469,0,0,0,0,0,0
974,81.244865,0,0,0,0,0,31.365821,41.317087,0,0,0,0,0,0
975,81.248046,0,0,0,0,0,31.367049,41.318705,0,0,0,0,0,0
976,81.251227,0,0,0,0,0,31.368277,41.320322,0,0,0,0,0,0
977,81.254408,0,0,0,0,0,31.369505,41.32194,0,0,0,0,0,0
978,81.257589,0,0,0,0,0,31.370733,41.323558,0,0,0,0,0,0
979,81.26077,0,0,0,0,0,31.371961,41.325175,0,0,0,0,0,0
980,81.263951,0,0,0,0,0,31.373189,41.326793,0,0,0,0,0,0
981,81.267131,0,0,0,0,0,31.374417,41.32841,0,0,0,0,0,0
982,81.270312,0,0,0,0,0,31.375645,41.330028,0,0,0,0,0,0
983,81.273493,0,0,0,0,0,31.376873,41.331646,0,0,0,0,0,0
984,81.276674,0,0,0,0,0,31.378101,41.333263,0,0,0,0,0,0
985,81.279855,0,0,0,0,0,31.379329,41.334881,0,0,0,0,0,0
986,81.283036,0,0,0,0,0,31.380557,41.336498,0,0,0,0,0,0
987,81.286216,0,0,0,0,0,31.381785,41.338116,0,0,0,0,0,0
988,81.289397,0,0,0,0,0,31.383013,41.339734,0,0,0,0,0,0
989,81.292578,0,0,0,0,0,31.384241,41.341351,0,0,0,0,0,0
990,81.295759,0,0,0,0,0,31.385469,41.342969,0,0,0,0,0,0
991,81.29894,0,0,0,0,0,31.386697,41.344587,0,0,0,0,0,0
992,81.302121,0,0,0,0,0,31.387925,41.346204,0,0,0,0,0,0
993,81.305302,0,0,0,0,0,31.389153,41.347822,0,0,0,0,0,0
994,81.308482,0,0,0,0,0,31.390381,41.349439,0,0,0,0,0,0
995,81.311663,0,0,0,0,0,31.391609,41.351057,0,0,0,0,0,0
996,81.314844,0,0,0,0,0,31.392837,41.352675,0,0,0,0,0,0
997,81.318025,0,0,0,0,0,31.394065,41.354292,0,0,0,0,0,0
998,81.321206,0,0,0,0,0,31.395294,41.35591,0,0,0,0,0,0
999,81.324387,0,0,0,0,0,31.396522,41.357528,0,0,0,0,0,0
1000,81.327568,0,0,0,0,0,31.39775,41.359145,0,0,0,0,0,0
1001,81.330748,0,0,0,0,0,31.398978,41.360763,0,0,0,0,0,0
1002,81.333929,0,0,0,0,0,31.400206,41.36238,0,0,0,0,0,0
1003,81.33711,0,0,0,0,0,31.401434,41.363998,0,0,0,0,0,0
1004,81.340291,0,0,0,0,0,31.402662,41.365616,0,0,0,0,0,0
1005,81.343472,0,0,0,0,0,31.40389,41.367233,0,0,0,0,0,0
1006,81.346653,0,0,0,0,0,31.405118,41.368851,0,0,0,0,0,0
1007,81.349833,0,0,0,0,0,31.406346,41.370469,0,0,0,0,0,0
1008,81.353014,0,0,0,0,0,31.407574,41.372086,0,0,0,0,0,0
1009,81.356195,0,0,0,0,0,31.408802,41.373704,0,0,0,0,0,0
1010,81.359376,0,0,0,0,0,31.41003,41.375321,0,0,0,0,0,0
1011,81.362557,0,0,0,0,0,31.411258,41.376939,0,0,0,0,0,0
1012,81.365738,0,0,0,0,0,31.412486,41.378557,0,0,0,0,0,0
1013,81.368919,0,0,0,0,0,31.413714,41.380174,0,0,0,0,0,0
1014,81.372099,0,0,0,0,0,31.414942,41.381792,0,0,0,0,0,0
1015,81.37528,0,0,0,0,0,31.41617,41.383409,0,0,0,0,0,0
1016,81.378461,0,0,0,0,0,31.417398,41.385027,0,0,0,0,0,0
1017,81.381642,0,0,0,0,0,31.418626,41.386645,0,0,0,0,0,0
1018,81.384823,0,0,0,0,0,31.419854,41.388262,0,0,0,0,0,0
1019,81.388004,0,0,0,0,0,31.421082,41.38988,0,0,0,0,0,0
1020,81.391185,0,0,0,0,0,31.42231,41.391498,0,0,0,0,0,0
1021,81.394365,0,0,0,0,0,31.423538,41.393115,0,0,0,0,0,0
1022,81.397546,0,0,0,0,0,31.424766,41.394733,0,0,0,0,0,0
1023,81.400727,0,0,0,0,0,31.425994,41.39635,0,0,0,0,0,0
1024,81.403908,0,0,0,0,0,31.427222,41.397968,0,0,0,0,0,0
1025,81.407089,0,0,0,0,0,31.42845,41.399586,0,0,0,0,0,0
1026,81.41027,0,0,0,0,0,31.429678,41.401203,0,0,0,0,0,0
1027,81.41345,0,0,0,0,0,31.430906,41.402821,0,0,0,0,0,0
1028,81.416631,0,0,0,0,0,31.432134,41.404439,0,0,0,0,0,0
1029,81.419812,0,0,0,0,0,31.433362,41.406056,0,0,0,0,0,0
1030,81.422993,0,0,0,0,0,31.43459,41.407674,0,0,0,0,0,0
1031,81.426174,0,0,0,0,0,31.435818,41.409291,0,0,0,0,0,0
1032,81.429355,0,0,0,0,0,31.437046,41.410909,0,0,0,0,0,0
1033,81.432536,0,0,0,0,0,31.438274,41.412527,0,0,0,0,0,0
1034,81.435716,0,0,0,0,0,31.439502,41.414144,0,0,0,0,0,0
1035,81.438897,0,0,0,0,0,31.44073,41.415762,0,0,0,0,0,0
1036,81.442078,0,0,0,0,0,31.441958,41.41738,0,0,0,0,0,0
1037,81.445259,0,0,0,0,0,31.443186,41.418997,0,0,0,0,0,0
1038,81.44844,0,0,0,0,0,31.444414,41.420615,0,0,0,0,0,0
1039,81.451621,0,0,0,0,0,31.445642,41.422232,0,0,0,0,0,0
1040,81.454801,0,0,0,0,0,31.44687,41.42385,0,0,0,0,0,0
1041,81.457982,0,0,0,0,0,31.448098,41.425468,0,0,0,0,0,0
1042,81.461163,0,0,0,0,0,31.449326,41.427085,0,0,0,0,0,0
1043,81.464344,0,0,0,0,0,31.450554,41.428703,0,0,0,0,0,0
1044,81.467525,0,0,0,0,0,31.451782,41.430321,0,0,0,0,0,0
1045,81.470706,0,0,0,0,0,31.45301,41.431938,0,0,0,0,0,0
1046,81.473887,0,0,0,0,0,31.454238,41.433556,0,0,0,0,0,0
1047,81.477067,0,0,0,0,0,31.455466,41.435173,0,0,0,0,0,0
1048,81.480248,0,0,0,0,0,31.456694,41.436791,0,0,0,0,0,0
1049,81.483429,0,0,0,0,0,31.457922,41.438409,0,0,0,0,0,0
1050,81.48661,0,0,0,0,0,31.45915,41.440026,0,0,0,0,0,0
1051,81.489791,0,0,0,0,0,31.460378,41.441644,0,0,0,0,0,0
1052,81.492972,0,0,0,0,0,31.461606,41.443261,0,0,0,0,0,0
1053,81.496153,0,0,0,0,0,31.462834,41.444879,0,0,0,0,0,0
1054,81.499333,0,0,0,0,0,31.464062,41.446497,0,0,0,0,0,0
1055,81.502514,0,0,0,0,0,31.46529,41.448114,0,0,0,0,0,0
1056,81.505695,0,0,0,0,0,31.466518,41.449732,0,0,0,0,0,0
1057,81.508876,0,0,0,0,0,31.467746,41.45135,0,0,0,0,0,0
1058,81.512057,0,0,0,0,0,31.468974,41.452967,0,0,0,0,0,0
1059,81.515238,0,0,0,0,0,31.470202,41.454585,0,0,0,0,0,0
1060,81.518418,0,0,0,0,0,31.47143,41.456202,0,0,0,0,0,0
1061,81.521599,0,0,0,0,0,31.472658,41.45782,0,0,0,0,0,0
1062,81.52478,0,0,0,0,0,31.473886,41.459438,0,0,0,0,0,0
1063,81.527961,0,0,0,0,0,31.475115,41.461055,0,0,0,0,0,0
1064,81.531142,0,0,0,0,0,31.476343,41.462673,0,0,0,0,0,0
1065,81.534323,0,0,0,0,0,31.477571,41.464291,0,0,0,0,0,0
1066,81.537504,0,0,0,0,0,31.478799,41.465908,0,0,0,0,0,0
1067,81.540684,0,0,0,0,0,31.480027,41.467526,0,0,0,0,0,0
1068,81.543865,0,0,0,0,0,31.481255,41.469143,0,0,0,0,0,0
1069,81.547046,0,0,0,0,0,31.482483,41.470761,0,0,0,0,0,0
1070,81.550227,0,0,0,0,0,31.483711,41.472379,0,0,0,0,0,0
1071,81.553408,0,0,0,0,0,31.484939,41.473996,0,0,0,0,0,0
1072,81.556589,0,0,0,0,0,31.486167,41.475614,0,0,0,0,0,0
1073,81.55977,0,0,0,0,0,31.487395,41.477232,0,0,0,0,0,0
1074,81.56295,0,0,0,0,0,31.488623,41.478849,0,0,0,0,0,0
1075,81.566131,0,0,0,0,0,31.489851,41.480467,0,0,0,0,0,0
1076,81.569312,0,0,0,0,0,31.491079,41.482084,0,0,0,0,0,0
1077,81.572493,0,0,0,0,0,31.492307,41.483702,0,0,0,0,0,0
1078,81.575674,0,0,0,0,0,31.493535,41.48532,0,0,0,0,0,0
1079,81.556269,0,0,0,0,0,31.486043,41.475451,0,0,0,0,0,0
1080,81.536862,0,0,0,0,0,31.478551,41.465582,0,0,0,0,0,0
1081,81.517456,0,0,0,0,0,31.471059,41.455713,0,0,0,0,0,0
1082,81.49805,0,0,0,0,0,31.463567,41.445844,0,0,0,0,0,0
1083,81.478643,0,0,0,0,0,31.456075,41.435975,0,0,0,0,0,0
1084,81.459237,0,0,0,0,0,31.448582,41.426106,0,0,0,0,0,0
1085,81.43983,0,0,0,0,0,31.44109,41.416236,0,0,0,0,0,0
1086,81.420424,0,0,0,0,0,31.433598,41.406367,0,0,0,0,0,0
1087,81.401017,0,0,0,0,0,31.426106,41.396498,0,0,0,0,0,0
1088,81.381611,0,0,0,0,0,31.418614,41.386629,0,0,0,0,0,0
1089,81.362204,0,0,0,0,0,31.411122,41.37676,0,0,0,0,0,0
1090,81.342798,0,0,0,0,0,31.403629,41.366891,0,0,0,0,0,0
1091,81.323391,0,0,0,0,0,31.396137,41.357021,0,0,0,0,0,0
1092,81.303985,0,0,0,0,0,31.388645,41.347152,0,0,0,0,0,0
1093,81.284579,0,0,0,0,0,31.381153,41.337283,0,0,0,0,0,0
1094,81.265172,0,0,0,0,0,31.373661,41.327414,0,0,0,0,0,0
1095,81.245766,0,0,0,0,0,31.366169,41.317545,0,0,0,0,0,0
1096,81.226359,0,0,0,0,0,31.358677,41.307676,0,0,0,0,0,0
1097,81.206953,0,0,0,0,0,31.351184,41.297807,0,0,0,0,0,0
1098,81.187546,0,0,0,0,0,31.343692,41.287937,0,0,0,0,0,0
1099,81.16814,0,0,0,0,0,31.3362,41.278068,0,0,0,0,0,0
1100,81.148733,0,0,0,0,0,31.328708,41.268199,0,0,0,0,0,0
1101,81.129327,0,0,0,0,0,31.321216,41.25833,0,0,0,0,0,0
1102,81.109921,0,0,0,0,0,31.313724,41.248461,0,0,0,0,0,0
1103,81.090514,0,0,0,0,0,31.306231,41.238592,0,0,0,0,0,0
1104,81.071108,0,0,0,0,0,31.298739,41.228722,0,0,0,0,0,0
1105,81.051701,0,0,0,0,0,31.291247,41.218853,0,0,0,0,0,0
1106,81.032295,0,0,0,0,0,31.283755,41.208984,0,0,0,0,0,0
1107,81.012888,0,0,0,0,0,31.276263,41.199115,0,0,0,0,0,0
1108,80.993482,0,0,0,0,0,31.268771,41.189246,0,0,0,0,0,0
1109,80.974075,0,0,0,0,0,31.261279,41.179377,0,0,0,0,0,0
1110,80.954669,0,0,0,0,0,31.253786,41.169508,0,0,0,0,0,0
1111,80.935263,0,0,0,0,0,31.246294,41.159638,0,0,0,0,0,0
1112,80.915856,0,0,0,0,0,31.238802,41.149769,0,0,0,0,0,0
1113,80.89645,0,0,0,0,0,31.23131,41.1399,0,0,0,0,0,0
1114,80.877043,0,0,0,0,0,31.223818,41.130031,0,0,0,0,0,0
1115,80.857637,0,0,0,0,0,31.216326,41.120162,0,0,0,0,0,0
1116,80.83823,0,0,0,0,0,31.208833,41.110293,0,0,0,0,0,0
1117,80.818824,0,0,0,0,0,31.201341,41.100423,0,0,0,0,0,0
1118,80.799417,0,0,0,0,0,31.193849,41.090554,0,0,0,0,0,0
1119,80.780011,0,0,0,0,0,31.186357,41.080685,0,0,0,0,0,0
1120,80.760604,0,0,0,0,0,31.178865,41.070816,0,0,0,0,0,0
1121,80.741198,0,0,0,0,0,31.171373,41.060947,0,0,0,0,0,0
1122,80.721792,0,0,0,0,0,31.16388,41.051078,0,0,0,0,0,0
1123,80.702385,0,0,0,0,0,31.156388,41.041209,0,0,0,0,0,0
1124,80.682979,0,0,0,0,0,31.148896,41.031339,0,0,0,0,0,0
1125,80.663572,0,0,0,0,0,31.141404,41.02147,0,0,0,0,0,0
1126,80.644166,0,0,0,0,0,31.133912,41.011601,0,0,0,0,0,0
1127,80.624759,0,0,0,0,0,31.12642,41.001732,0,0,0,0,0,0
1128,80.605353,0,0,0,0,0,31.118928,40.991863,0,0,0,0,0,0
1129,80.585946,0,0,0,0,0,31.111435,40.981994,0,0,0,0,0,0
1130,80.56654,0,0,0,0,0,31.103943,40.972125,0,0,0,0,0,0
1131,80.547134,0,0,0,0,0,31.096451,40.962255,0,0,0,0,0,0
1132,80.527727,0,0,0,0,0,31.088959,40.952386,0,0,0,0,0,0
1133,80.508321,0,0,0,0,0,31.081467,40.942517,0,0,0,0,0,0
1134,80.488914,0,0,0,0,0,31.073975,40.932648,0,0,0,0,0,0
1135,80.469508,0,0,0,0,0,31.066482,40.922779,0,0,0,0,0,0
1136,80.450101,0,0,0,0,0,31.05899,40.91291,0,0,0,0,0,0
1137,80.430695,0,0,0,0,0,31.051498,40.90304,0,0,0,0,0,0
1138,80.411288,0,0,0,0,0,31.044006,40.893171,0,0,0,0,0,0
1139,80.391882,0,0,0,0,0,31.036514,40.883302,0,0,0,0,0,0
1140,80.372476,0,0,0,0,0,31.029022,40.873433,0,0,0,0,0,0
1141,80.353069,0,0,0,0,0,31.02153,40.863564,0,0,0,0,0,0
1142,80.333663,0,0,0,0,0,31.014037,40.853695,0,0,0,0,0,0
1143,80.314256,0,0,0,0,0,31.006545,40.843826,0,0,0,0,0,0
1144,80.29485,0,0,0,0,0,30.999053,40.833956,0,0,0,0,0,0
1145,80.275443,0,0,0,0,0,30.991561,40.824087,0,0,0,0,0,0
1146,80.256037,0,0,0,0,0,30.984069,40.814218,0,0,0,0,0,0
1147,80.23663,0,0,0,0,0,30.976577,40.804349,0,0,0,0,0,0
1148,80.217224,0,0,0,0,0,30.969084,40.79448,0,0,0,0,0,0
1149,80.197817,0,0,0,0,0,30.961592,40.784611,0,0,0,0,0,0
1150,80.178411,0,0,0,0,0,30.9541,40.774741,0,0,0,0,0,0
1151,80.159005,0,0,0,0,0,30.946608,40.764872,0,0,0,0,0,0
1152,80.139598,0,0,0,0,0,30.939116,40.755003,0,0,0,0,0,0
1153,80.120192,0,0,0,0,0,30.931624,40.745134,0,0,0,0,0,0
1154,80.100785,0,0,0,0,0,30.924132,40.735265,0,0,0,0,0,0
1155,80.081379,0,0,0,0,0,30.916639,40.725396,0,0,0,0,0,0
1156,80.061972,0,0,0,0,0,30.909147,40.715527,0,0,0,0,0,0
1157,80.042566,0,0,0,0,0,30.901655,40.705657,0,0,0,0,0,0
1158,80.023159,0,0,0,0,0,30.894163,40.695788,0,0,0,0,0,0
1159,80.003753,0,0,0,0,0,30.886671,40.685919,0,0,0,0,0,0
1160,79.984347,0,0,0,0,0,30.879179,40.67605,0,0,0,0,0,0
1161,79.96494,0,0,0,0,0,30.871686,40.666181,0,0,0,0,0,0
1162,79.945534,0,0,0,0,0,30.864194,40.656312,0,0,0,0,0,0
1163,79.926127,0,0,0,0,0,30.856702,40.646443,0,0,0,0,0,0
1164,79.906721,0,0,0,0,0,30.84921,40.636573,0,0,0,0,0,0
1165,79.887314,0,0,0,0,0,30.841718,40.626704,0,0,0,0,0,0
1166,79.867908,0,0,0,0,0,30.834226,40.616835,0,0,0,0,0,0
1167,79.848501,0,0,0,0,0,30.826733,40.606966,0,0,0,0,0,0
1168,79.829095,0,0,0,0,0,30.819241,40.597097,0,0,0,0,0,0
1169,79.809689,0,0,0,0,0,30.811749,40.587228,0,0,0,0,0,0
1170,79.790282,0,0,0,0,0,30.804257,40.577358,0,0,0,0,0,0
1171,79.770876,0,0,0,0,0,30.796765,40.567489,0,0,0,0,0,0
1172,79.751469,0,0,0,0,0,30.789273,40.55762,0,0,0,0,0,0
1173,79.732063,0,0,0,0,0,30.781781,40.547751,0,0,0,0,0,0
1174,79.712656,0,0,0,0,0,30.774288,40.537882,0,0,0,0,0,0
