Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa)
1444,212.26391,0,0,0,0,0,0,0,0,0,0,7.0723475,113.52881,1.4041544,0,0,0,10.652728,0,0
1445,212.25642,0,0,0,0,0,0,0,0,0,0,7.0720979,113.5248,1.4041048,0,0,0,10.652352,0,0
1446,212.24893,0,0,0,0,0,0,0,0,0,0,7.0718482,113.52079,1.4040552,0,0,0,10.651976,0,0
1447,212.24144,0,0,0,0,0,0,0,0,0,0,7.0715986,113.51678,1.4040057,0,0,0,10.6516,0,0
1448,212.23394,0,0,0,0,0,0,0,0,0,0,7.071349,113.51278,1.4039561,0,0,0,10.651224,0,0
1449,212.22645,0,0,0,0,0,0,0,0,0,0,7.0710993,113.50877,1.4039065,0,0,0,10.650848,0,0
1450,212.21896,0,0,0,0,0,0,0,0,0,0,7.0708497,113.50476,1.403857,0,0,0,10.650472,0,0
1451,212.21147,0,0,0,0,0,0,0,0,0,0,7.0706001,113.50075,1.4038074,0,0,0,10.650096,0,0
1452,212.20398,0,0,0,0,0,0,0,0,0,0,7.0703504,113.49675,1.4037579,0,0,0,10.64972,0,0
1453,212.19648,0,0,0,0,0,0,0,0,0,0,7.0701008,113.49274,1.4037083,0,0,0,10.649344,0,0
1454,212.18899,0,0,0,0,0,0,0,0,0,0,7.0698512,113.48873,1.4036587,0,0,0,10.648968,0,0
1455,212.1815,0,0,0,0,0,0,0,0,0,0,7.0696015,113.48473,1.4036092,0,0,0,10.648592,0,0
1456,212.17401,0,0,0,0,0,0,0,0,0,0,7.0693519,113.48072,1.4035596,0,0,0,10.648216,0,0
1457,212.16651,0,0,0,0,0,0,0,0,0,0,7.0691023,113.47671,1.40351,0,0,0,10.64784,0,0
1458,212.15902,0,0,0,0,0,0,0,0,0,0,7.0688527,113.4727,1.4034605,0,0,0,10.647464,0,0
1459,212.15153,0,0,0,0,0,0,0,0,0,0,7.068603,113.4687,1.4034109,0,0,0,10.647088,0,0
1460,212.14404,0,0,0,0,0,0,0,0,0,0,7.0683534,113.46469,1.4033614,0,0,0,10.646712,0,0
1461,212.13654,0,0,0,0,0,0,0,0,0,0,7.0681038,113.46068,1.4033118,0,0,0,10.646336,0,0
1462,212.12905,0,0,0,0,0,0,0,0,0,0,7.0678541,113.45668,1.4032622,0,0,0,10.64596,0,0
1463,212.12156,0,0,0,0,0,0,0,0,0,0,7.0676045,113.45267,1.4032127,0,0,0,10.645584,0,0
1464,212.11407,0,0,0,0,0,0,0,0,0,0,7.0673549,113.44866,1.4031631,0,0,0,10.645208,0,0
1465,212.10658,0,0,0,0,0,0,0,0,0,0,7.0671052,113.44465,1.4031135,0,0,0,10.644832,0,0
1466,212.09908,0,0,0,0,0,0,0,0,0,0,7.0668556,113.44065,1.403064,0,0,0,10.644456,0,0
1467,212.09159,0,0,0,0,0,0,0,0,0,0,7.066606,113.43664,1.4030144,0,0,0,10.64408,0,0
1468,212.0841,0,0,0,0,0,0,0,0,0,0,7.0663563,113.43263,1.4029649,0,0,0,10.643704,0,0
1469,212.07661,0,0,0,0,0,0,0,0,0,0,7.0661067,113.42862,1.4029153,0,0,0,10.643328,0,0
1470,212.06911,0,0,0,0,0,0,0,0,0,0,7.0658571,113.42462,1.4028657,0,0,0,10.642952,0,0
1471,212.06162,0,0,0,0,0,0,0,0,0,0,7.0656074,113.42061,1.4028162,0,0,0,10.642576,0,0
1472,212.05413,0,0,0,0,0,0,0,0,0,0,7.0653578,113.4166,1.4027666,0,0,0,10.6422,0,0
1473,212.04664,0,0,0,0,0,0,0,0,0,0,7.0651082,113.4126,1.402717,0,0,0,10.641824,0,0
1474,212.03915,0,0,0,0,0,0,0,0,0,0,7.0648585,113.40859,1.4026675,0,0,0,10.641448,0,0
1475,212.03165,0,0,0,0,0,0,0,0,0,0,7.0646089,113.40458,1.4026179,0,0,0,10.641072,0,0
1476,212.02416,0,0,0,0,0,0,0,0,0,0,7.0643593,113.40057,1.4025684,0,0,0,10.640696,0,0
1477,212.01667,0,0,0,0,0,0,0,0,0,0,7.0641096,113.39657,1.4025188,0,0,0,10.64032,0,0
1478,212.00918,0,0,0,0,0,0,0,0,0,0,7.06386,113.39256,1.4024692,0,0,0,10.639944,0,0
1479,212.00168,0,0,0,0,0,0,0,0,0,0,7.0636104,113.38855,1.4024197,0,0,0,10.639568,0,0
1480,211.99419,0,0,0,0,0,0,0,0,0,0,7.0633607,113.38455,1.4023701,0,0,0,10.639192,0,0
1481,211.9867,0,0,0,0,0,0,0,0,0,0,7.0631111,113.38054,1.4023205,0,0,0,10.638816,0,0
1482,211.97921,0,0,0,0,0,0,0,0,0,0,7.0628615,113.37653,1.402271,0,0,0,10.63844,0,0
1483,211.97171,0,0,0,0,0,0,0,0,0,0,7.0626118,113.37252,1.4022214,0,0,0,10.638064,0,0
1484,211.96422,0,0,0,0,0,0,0,0,0,0,7.0623622,113.36852,1.4021719,0,0,0,10.637688,0,0
1485,211.95673,0,0,0,0,0,0,0,0,0,0,7.0621126,113.36451,1.4021223,0,0,0,10.637312,0,0
1486,211.94924,0,0,0,0,0,0,0,0,0,0,7.0618629,113.3605,1.4020727,0,0,0,10.636936,0,0
1487,211.94175,0,0,0,0,0,0,0,0,0,0,7.0616133,113.35649,1.4020232,0,0,0,10.63656,0,0
1488,211.93425,0,0,0,0,0,0,0,0,0,0,7.0613637,113.35249,1.4019736,0,0,0,10.636184,0,0
1489,211.92676,0,0,0,0,0,0,0,0,0,0,7.061114,113.34848,1.4019241,0,0,0,10.635808,0,0
1490,211.91927,0,0,0,0,0,0,0,0,0,0,7.0608644,113.34447,1.4018745,0,0,0,10.635431,0,0
1491,211.91178,0,0,0,0,0,0,0,0,0,0,7.0606148,113.34047,1.4018249,0,0,0,10.635055,0,0
1492,211.90428,0,0,0,0,0,0,0,0,0,0,7.0603652,113.33646,1.4017754,0,0,0,10.634679,0,0
1493,211.89679,0,0,0,0,0,0,0,0,0,0,7.0601155,113.33245,1.4017258,0,0,0,10.634303,0,0
1494,211.8893,0,0,0,0,0,0,0,0,0,0,7.0598659,113.32844,1.4016762,0,0,0,10.633927,0,0
1495,211.88181,0,0,0,0,0,0,0,0,0,0,7.0596163,113.32444,1.4016267,0,0,0,10.633551,0,0
1496,211.87432,0,0,0,0,0,0,0,0,0,0,7.0593666,113.32043,1.4015771,0,0,0,10.633175,0,0
1497,211.86682,0,0,0,0,0,0,0,0,0,0,7.059117,113.31642,1.4015276,0,0,0,10.632799,0,0
1498,211.85933,0,0,0,0,0,0,0,0,0,0,7.0588674,113.31242,1.401478,0,0,0,10.632423,0,0
1499,211.85184,0,0,0,0,0,0,0,0,0,0,7.0586177,113.30841,1.4014284,0,0,0,10.632047,0,0
1500,211.84435,0,0,0,0,0,0,0,0,0,0,7.0583681,113.3044,1.4013789,0,0,0,10.631671,0,0
1501,211.83685,0,0,0,0,0,0,0,0,0,0,7.0581185,113.30039,1.4013293,0,0,0,10.631295,0,0
1502,211.82936,0,0,0,0,0,0,0,0,0,0,7.0578688,113.29639,1.4012797,0,0,0,10.630919,0,0
1503,211.82187,0,0,0,0,0,0,0,0,0,0,7.0576192,113.29238,1.4012302,0,0,0,10.630543,0,0
1504,211.81438,0,0,0,0,0,0,0,0,0,0,7.0573696,113.28837,1.4011806,0,0,0,10.630167,0,0
1505,211.80688,0,0,0,0,0,0,0,0,0,0,7.0571199,113.28436,1.4011311,0,0,0,10.629791,0,0
1506,211.79939,0,0,0,0,0,0,0,0,0,0,7.0568703,113.28036,1.4010815,0,0,0,10.629415,0,0
1507,211.7919,0,0,0,0,0,0,0,0,0,0,7.0566207,113.27635,1.4010319,0,0,0,10.629039,0,0
1508,211.78441,0,0,0,0,0,0,0,0,0,0,7.056371,113.27234,1.4009824,0,0,0,10.628663,0,0
1509,211.77692,0,0,0,0,0,0,0,0,0,0,7.0561214,113.26834,1.4009328,0,0,0,10.628287,0,0
1510,211.76942,0,0,0,0,0,0,0,0,0,0,7.0558718,113.26433,1.4008832,0,0,0,10.627911,0,0
1511,211.76193,0,0,0,0,0,0,0,0,0,0,7.0556221,113.26032,1.4008337,0,0,0,10.627535,0,0
1512,211.75444,0,0,0,0,0,0,0,0,0,0,7.0553725,113.25631,1.4007841,0,0,0,10.627159,0,0
1513,211.74695,0,0,0,0,0,0,0,0,0,0,7.0551229,113.25231,1.4007346,0,0,0,10.626783,0,0
1514,211.73945,0,0,0,0,0,0,0,0,0,0,7.0548732,113.2483,1.400685,0,0,0,10.626407,0,0
1515,211.73196,0,0,0,0,0,0,0,0,0,0,7.0546236,113.24429,1.4006354,0,0,0,10.626031,0,0
1516,211.72447,0,0,0,0,0,0,0,0,0,0,7.0543739,113.24028,1.4005859,0,0,0,10.625655,0,0
1517,211.70968,0,0,0,0,0,0,0,0,0,0,7.0538812,113.23237,1.400488,0,0,0,10.624913,0,0
1518,211.69489,0,0,0,0,0,0,0,0,0,0,7.0533884,113.22446,1.4003902,0,0,0,10.624171,0,0
1519,211.6801,0,0,0,0,0,0,0,0,0,0,7.0528956,113.21655,1.4002924,0,0,0,10.623429,0,0
1520,211.66531,0,0,0,0,0,0,0,0,0,0,7.0524029,113.20864,1.4001945,0,0,0,10.622686,0,0
1521,211.65052,0,0,0,0,0,0,0,0,0,0,7.0519101,113.20073,1.4000967,0,0,0,10.621944,0,0
1522,211.63573,0,0,0,0,0,0,0,0,0,0,7.0514173,113.19282,1.3999988,0,0,0,10.621202,0,0
1523,211.62094,0,0,0,0,0,0,0,0,0,0,7.0509246,113.18491,1.399901,0,0,0,10.62046,0,0
1524,211.60615,0,0,0,0,0,0,0,0,0,0,7.0504318,113.177,1.3998032,0,0,0,10.619717,0,0
1525,211.59136,0,0,0,0,0,0,0,0,0,0,7.049939,113.16909,1.3997053,0,0,0,10.618975,0,0
1526,211.57657,0,0,0,0,0,0,0,0,0,0,7.0494463,113.16118,1.3996075,0,0,0,10.618233,0,0
1527,211.56178,0,0,0,0,0,0,0,0,0,0,7.0489535,113.15327,1.3995097,0,0,0,10.617491,0,0
1528,211.54699,0,0,0,0,0,0,0,0,0,0,7.0484607,113.14536,1.3994118,0,0,0,10.616748,0,0
1529,211.5322,0,0,0,0,0,0,0,0,0,0,7.047968,113.13745,1.399314,0,0,0,10.616006,0,0
1530,211.51741,0,0,0,0,0,0,0,0,0,0,7.0474752,113.12954,1.3992162,0,0,0,10.615264,0,0
1531,211.50263,0,0,0,0,0,0,0,0,0,0,7.0469824,113.12163,1.3991183,0,0,0,10.614522,0,0
1532,211.48784,0,0,0,0,0,0,0,0,0,0,7.0464897,113.11372,1.3990205,0,0,0,10.61378,0,0
1533,211.47305,0,0,0,0,0,0,0,0,0,0,7.0459969,113.10581,1.3989227,0,0,0,10.613037,0,0
1534,211.45826,0,0,0,0,0,0,0,0,0,0,7.0455041,113.0979,1.3988248,0,0,0,10.612295,0,0
1535,211.44347,0,0,0,0,0,0,0,0,0,0,7.0450114,113.08999,1.398727,0,0,0,10.611553,0,0
1536,211.42868,0,0,0,0,0,0,0,0,0,0,7.0445186,113.08208,1.3986292,0,0,0,10.610811,0,0
1537,211.41389,0,0,0,0,0,0,0,0,0,0,7.0440258,113.07417,1.3985313,0,0,0,10.610068,0,0
1538,211.3991,0,0,0,0,0,0,0,0,0,0,7.0435331,113.06626,1.3984335,0,0,0,10.609326,0,0
1539,211.38431,0,0,0,0,0,0,0,0,0,0,7.0430403,113.05835,1.3983357,0,0,0,10.608584,0,0
1540,211.36952,0,0,0,0,0,0,0,0,0,0,7.0425475,113.05044,1.3982378,0,0,0,10.607842,0,0
1541,211.35473,0,0,0,0,0,0,0,0,0,0,7.0420548,113.04253,1.39814,0,0,0,10.607099,0,0
1542,211.33994,0,0,0,0,0,0,0,0,0,0,7.041562,113.03462,1.3980422,0,0,0,10.606357,0,0
1543,211.32515,0,0,0,0,0,0,0,0,0,0,7.0410692,113.02671,1.3979443,0,0,0,10.605615,0,0
1544,211.31036,0,0,0,0,0,0,0,0,0,0,7.0405765,113.0188,1.3978465,0,0,0,10.604873,0,0
1545,211.29557,0,0,0,0,0,0,0,0,0,0,7.0400837,113.01089,1.3977487,0,0,0,10.604131,0,0
1546,211.28078,0,0,0,0,0,0,0,0,0,0,7.0395909,113.00298,1.3976508,0,0,0,10.603388,0,0
1547,211.26599,0,0,0,0,0,0,0,0,0,0,7.0390981,112.99507,1.397553,0,0,0,10.602646,0,0
1548,211.2512,0,0,0,0,0,0,0,0,0,0,7.0386054,112.98716,1.3974551,0,0,0,10.601904,0,0
1549,211.23641,0,0,0,0,0,0,0,0,0,0,7.0381126,112.97925,1.3973573,0,0,0,10.601162,0,0
1550,211.22162,0,0,0,0,0,0,0,0,0,0,7.0376198,112.97134,1.3972595,0,0,0,10.600419,0,0
1551,211.20683,0,0,0,0,0,0,0,0,0,0,7.0371271,112.96343,1.3971616,0,0,0,10.599677,0,0
1552,211.19205,0,0,0,0,0,0,0,0,0,0,7.0366343,112.95552,1.3970638,0,0,0,10.598935,0,0
1553,211.17726,0,0,0,0,0,0,0,0,0,0,7.0361415,112.94761,1.396966,0,0,0,10.598193,0,0
1554,211.16247,0,0,0,0,0,0,0,0,0,0,7.0356488,112.9397,1.3968681,0,0,0,10.59745,0,0
1555,211.14768,0,0,0,0,0,0,0,0,0,0,7.035156,112.93179,1.3967703,0,0,0,10.596708,0,0
1556,211.13289,0,0,0,0,0,0,0,0,0,0,7.0346632,112.92388,1.3966725,0,0,0,10.595966,0,0
1557,211.1181,0,0,0,0,0,0,0,0,0,0,7.0341705,112.91597,1.3965746,0,0,0,10.595224,0,0
1558,211.10331,0,0,0,0,0,0,0,0,0,0,7.0336777,112.90806,1.3964768,0,0,0,10.594482,0,0
1559,211.08852,0,0,0,0,0,0,0,0,0,0,7.0331849,112.90015,1.396379,0,0,0,10.593739,0,0
1560,211.07373,0,0,0,0,0,0,0,0,0,0,7.0326922,112.89224,1.3962811,0,0,0,10.592997,0,0
1561,211.05894,0,0,0,0,0,0,0,0,0,0,7.0321994,112.88433,1.3961833,0,0,0,10.592255,0,0
1562,211.04415,0,0,0,0,0,0,0,0,0,0,7.0317066,112.87642,1.3960855,0,0,0,10.591513,0,0
1563,211.02936,0,0,0,0,0,0,0,0,0,0,7.0312139,112.86851,1.3959876,0,0,0,10.59077,0,0
1564,211.01457,0,0,0,0,0,0,0,0,0,0,7.0307211,112.8606,1.3958898,0,0,0,10.590028,0,0
1565,210.99978,0,0,0,0,0,0,0,0,0,0,7.0302283,112.85269,1.395792,0,0,0,10.589286,0,0
1566,210.98499,0,0,0,0,0,0,0,0,0,0,7.0297356,112.84478,1.3956941,0,0,0,10.588544,0,0
1567,210.9702,0,0,0,0,0,0,0,0,0,0,7.0292428,112.83687,1.3955963,0,0,0,10.587801,0,0
1568,210.95541,0,0,0,0,0,0,0,0,0,0,7.02875,112.82896,1.3954985,0,0,0,10.587059,0,0
1569,210.94062,0,0,0,0,0,0,0,0,0,0,7.0282573,112.82105,1.3954006,0,0,0,10.586317,0,0
1570,210.92583,0,0,0,0,0,0,0,0,0,0,7.0277645,112.81314,1.3953028,0,0,0,10.585575,0,0
1571,210.91104,0,0,0,0,0,0,0,0,0,0,7.0272717,112.80523,1.3952049,0,0,0,10.584833,0,0
1572,210.89625,0,0,0,0,0,0,0,0,0,0,7.026779,112.79732,1.3951071,0,0,0,10.58409,0,0
1573,210.88147,0,0,0,0,0,0,0,0,0,0,7.0262862,112.78941,1.3950093,0,0,0,10.583348,0,0
1574,210.86668,0,0,0,0,0,0,0,0,0,0,7.0257934,112.7815,1.3949114,0,0,0,10.582606,0,0
1575,210.85189,0,0,0,0,0,0,0,0,0,0,7.0253007,112.77359,1.3948136,0,0,0,10.581864,0,0
1576,210.8371,0,0,0,0,0,0,0,0,0,0,7.0248079,112.76568,1.3947158,0,0,0,10.581121,0,0
1577,210.82231,0,0,0,0,0,0,0,0,0,0,7.0243151,112.75777,1.3946179,0,0,0,10.580379,0,0
1578,210.80752,0,0,0,0,0,0,0,0,0,0,7.0238224,112.74986,1.3945201,0,0,0,10.579637,0,0
1579,210.79273,0,0,0,0,0,0,0,0,0,0,7.0233296,112.74195,1.3944223,0,0,0,10.578895,0,0
1580,210.77794,0,0,0,0,0,0,0,0,0,0,7.0228368,112.73404,1.3943244,0,0,0,10.578152,0,0
1581,210.76315,0,0,0,0,0,0,0,0,0,0,7.0223441,112.72613,1.3942266,0,0,0,10.57741,0,0
1582,210.74836,0,0,0,0,0,0,0,0,0,0,7.0218513,112.71822,1.3941288,0,0,0,10.576668,0,0
1583,210.73357,0,0,0,0,0,0,0,0,0,0,7.0213585,112.71031,1.3940309,0,0,0,10.575926,0,0
1584,210.71878,0,0,0,0,0,0,0,0,0,0,7.0208658,112.7024,1.3939331,0,0,0,10.575184,0,0
1585,210.70399,0,0,0,0,0,0,0,0,0,0,7.020373,112.69449,1.3938353,0,0,0,10.574441,0,0
1586,210.6892,0,0,0,0,0,0,0,0,0,0,7.0198802,112.68658,1.3937374,0,0,0,10.573699,0,0
1587,210.67441,0,0,0,0,0,0,0,0,0,0,7.0193875,112.67866,1.3936396,0,0,0,10.572957,0,0
1588,210.65962,0,0,0,0,0,0,0,0,0,0,7.0188947,112.67075,1.3935418,0,0,0,10.572215,0,0
1589,210.64483,0,0,0,0,0,0,0,0,0,0,7.0184019,112.66284,1.3934439,0,0,0,10.571472,0,0
1590,210.63004,0,0,0,0,0,0,0,0,0,0,7.0179092,112.65493,1.3933461,0,0,0,10.57073,0,0
1591,210.61525,0,0,0,0,0,0,0,0,0,0,7.0174164,112.64702,1.3932483,0,0,0,10.569988,0,0
1592,210.60046,0,0,0,0,0,0,0,0,0,0,7.0169236,112.63911,1.3931504,0,0,0,10.569246,0,0
1593,210.58568,0,0,0,0,0,0,0,0,0,0,7.0164309,112.6312,1.3930526,0,0,0,10.568503,0,0
1594,210.57089,0,0,0,0,0,0,0,0,0,0,7.0159381,112.62329,1.3929548,0,0,0,10.567761,0,0
1595,210.5561,0,0,0,0,0,0,0,0,0,0,7.0154453,112.61538,1.3928569,0,0,0,10.567019,0,0
1596,210.54131,0,0,0,0,0,0,0,0,0,0,7.0149526,112.60747,1.3927591,0,0,0,10.566277,0,0
1597,210.52652,0,0,0,0,0,0,0,0,0,0,7.0144598,112.59956,1.3926612,0,0,0,10.565535,0,0
1598,210.51173,0,0,0,0,0,0,0,0,0,0,7.013967,112.59165,1.3925634,0,0,0,10.564792,0,0
1599,210.49694,0,0,0,0,0,0,0,0,0,0,7.0134743,112.58374,1.3924656,0,0,0,10.56405,0,0
1600,210.48215,0,0,0,0,0,0,0,0,0,0,7.0129815,112.57583,1.3923677,0,0,0,10.563308,0,0
1601,210.46736,0,0,0,0,0,0,0,0,0,0,7.0124887,112.56792,1.3922699,0,0,0,10.562566,0,0
1602,210.45257,0,0,0,0,0,0,0,0,0,0,7.011996,112.56001,1.3921721,0,0,0,10.561823,0,0
1603,210.43778,0,0,0,0,0,0,0,0,0,0,7.0115032,112.5521,1.3920742,0,0,0,10.561081,0,0
1604,210.42299,0,0,0,0,0,0,0,0,0,0,7.0110104,112.54419,1.3919764,0,0,0,10.560339,0,0
1605,210.4082,0,0,0,0,0,0,0,0,0,0,7.0105177,112.53628,1.3918786,0,0,0,10.559597,0,0
1606,210.39341,0,0,0,0,0,0,0,0,0,0,7.0100249,112.52837,1.3917807,0,0,0,10.558854,0,0
1607,210.37862,0,0,0,0,0,0,0,0,0,0,7.0095321,112.52046,1.3916829,0,0,0,10.558112,0,0
1608,210.36383,0,0,0,0,0,0,0,0,0,0,7.0090394,112.51255,1.3915851,0,0,0,10.55737,0,0
1609,210.34904,0,0,0,0,0,0,0,0,0,0,7.0085466,112.50464,1.3914872,0,0,0,10.556628,0,0
1610,210.33425,0,0,0,0,0,0,0,0,0,0,7.0080538,112.49673,1.3913894,0,0,0,10.555886,0,0
1611,210.31946,0,0,0,0,0,0,0,0,0,0,7.0075611,112.48882,1.3912916,0,0,0,10.555143,0,0
1612,210.30467,0,0,0,0,0,0,0,0,0,0,7.0070683,112.48091,1.3911937,0,0,0,10.554401,0,0
1613,210.28988,0,0,0,0,0,0,0,0,0,0,7.0065755,112.473,1.3910959,0,0,0,10.553659,0,0
1614,210.2751,0,0,0,0,0,0,0,0,0,0,7.0060828,112.46509,1.3909981,0,0,0,10.552917,0,0
1615,210.26031,0,0,0,0,0,0,0,0,0,0,7.00559,112.45718,1.3909002,0,0,0,10.552174,0,0
1616,210.24552,0,0,0,0,0,0,0,0,0,0,7.0050972,112.44927,1.3908024,0,0,0,10.551432,0,0
1617,210.23073,0,0,0,0,0,0,0,0,0,0,7.0046045,112.44136,1.3907046,0,0,0,10.55069,0,0
1618,210.21594,0,0,0,0,0,0,0,0,0,0,7.0041117,112.43345,1.3906067,0,0,0,10.549948,0,0
1619,210.20115,0,0,0,0,0,0,0,0,0,0,7.0036189,112.42554,1.3905089,0,0,0,10.549205,0,0
1620,210.18636,0,0,0,0,0,0,0,0,0,0,7.0031262,112.41763,1.390411,0,0,0,10.548463,0,0
1621,210.17157,0,0,0,0,0,0,0,0,0,0,7.0026334,112.40972,1.3903132,0,0,0,10.547721,0,0
1622,210.15678,0,0,0,0,0,0,0,0,0,0,7.0021406,112.40181,1.3902154,0,0,0,10.546979,0,0
1623,210.14199,0,0,0,0,0,0,0,0,0,0,7.0016479,112.3939,1.3901175,0,0,0,10.546237,0,0
1624,210.1272,0,0,0,0,0,0,0,0,0,0,7.0011551,112.38599,1.3900197,0,0,0,10.545494,0,0
1625,210.11241,0,0,0,0,0,0,0,0,0,0,7.0006623,112.37808,1.3899219,0,0,0,10.544752,0,0
1626,210.093,0,0,0,0,0,0,0,0,0,0,7.0000155,112.3677,1.3897935,0,0,0,10.543778,0,0
1627,210.07358,0,0,0,0,0,0,0,0,0,0,6.9993687,112.35731,1.389665,0,0,0,10.542804,0,0
1628,210.05417,0,0,0,0,0,0,0,0,0,0,6.9987219,112.34693,1.3895366,0,0,0,10.541829,0,0
1629,210.03476,0,0,0,0,0,0,0,0,0,0,6.9980751,112.33655,1.3894082,0,0,0,10.540855,0,0
1630,210.01535,0,0,0,0,0,0,0,0,0,0,6.9974283,112.32617,1.3892798,0,0,0,10.539881,0,0
1631,209.99593,0,0,0,0,0,0,0,0,0,0,6.9967815,112.31578,1.3891514,0,0,0,10.538907,0,0
1632,209.97652,0,0,0,0,0,0,0,0,0,0,6.9961347,112.3054,1.3890229,0,0,0,10.537932,0,0
1633,209.95711,0,0,0,0,0,0,0,0,0,0,6.9954878,112.29502,1.3888945,0,0,0,10.536958,0,0
1634,209.93769,0,0,0,0,0,0,0,0,0,0,6.994841,112.28463,1.3887661,0,0,0,10.535984,0,0
1635,209.91828,0,0,0,0,0,0,0,0,0,0,6.9941942,112.27425,1.3886377,0,0,0,10.535009,0,0
1636,209.89887,0,0,0,0,0,0,0,0,0,0,6.9935474,112.26387,1.3885093,0,0,0,10.534035,0,0
1637,209.87946,0,0,0,0,0,0,0,0,0,0,6.9929006,112.25348,1.3883809,0,0,0,10.533061,0,0
1638,209.86004,0,0,0,0,0,0,0,0,0,0,6.9922538,112.2431,1.3882524,0,0,0,10.532087,0,0
1639,209.84063,0,0,0,0,0,0,0,0,0,0,6.991607,112.23272,1.388124,0,0,0,10.531112,0,0
1640,209.82122,0,0,0,0,0,0,0,0,0,0,6.9909602,112.22234,1.3879956,0,0,0,10.530138,0,0
1641,209.8018,0,0,0,0,0,0,0,0,0,0,6.9903134,112.21195,1.3878672,0,0,0,10.529164,0,0
1642,209.78239,0,0,0,0,0,0,0,0,0,0,6.9896665,112.20157,1.3877388,0,0,0,10.52819,0,0
1643,209.76298,0,0,0,0,0,0,0,0,0,0,6.9890197,112.19119,1.3876103,0,0,0,10.527215,0,0
1644,209.74357,0,0,0,0,0,0,0,0,0,0,6.9883729,112.1808,1.3874819,0,0,0,10.526241,0,0
1645,209.72415,0,0,0,0,0,0,0,0,0,0,6.9877261,112.17042,1.3873535,0,0,0,10.525267,0,0
1646,209.70474,0,0,0,0,0,0,0,0,0,0,6.9870793,112.16004,1.3872251,0,0,0,10.524293,0,0
1647,209.68533,0,0,0,0,0,0,0,0,0,0,6.9864325,112.14966,1.3870967,0,0,0,10.523318,0,0
1648,209.66591,0,0,0,0,0,0,0,0,0,0,6.9857857,112.13927,1.3869682,0,0,0,10.522344,0,0
1649,209.6465,0,0,0,0,0,0,0,0,0,0,6.9851389,112.12889,1.3868398,0,0,0,10.52137,0,0
1650,209.62709,0,0,0,0,0,0,0,0,0,0,6.9844921,112.11851,1.3867114,0,0,0,10.520396,0,0
1651,209.60768,0,0,0,0,0,0,0,0,0,0,6.9838452,112.10812,1.386583,0,0,0,10.519421,0,0
1652,209.58826,0,0,0,0,0,0,0,0,0,0,6.9831984,112.09774,1.3864546,0,0,0,10.518447,0,0
1653,209.56885,0,0,0,0,0,0,0,0,0,0,6.9825516,112.08736,1.3863262,0,0,0,10.517473,0,0
1654,209.54944,0,0,0,0,0,0,0,0,0,0,6.9819048,112.07697,1.3861977,0,0,0,10.516499,0,0
1655,209.53002,0,0,0,0,0,0,0,0,0,0,6.981258,112.06659,1.3860693,0,0,0,10.515524,0,0
1656,209.51061,0,0,0,0,0,0,0,0,0,0,6.9806112,112.05621,1.3859409,0,0,0,10.51455,0,0
1657,209.4912,0,0,0,0,0,0,0,0,0,0,6.9799644,112.04583,1.3858125,0,0,0,10.513576,0,0
1658,209.47179,0,0,0,0,0,0,0,0,0,0,6.9793176,112.03544,1.3856841,0,0,0,10.512602,0,0
1659,209.45237,0,0,0,0,0,0,0,0,0,0,6.9786708,112.02506,1.3855556,0,0,0,10.511627,0,0
1660,209.43296,0,0,0,0,0,0,0,0,0,0,6.978024,112.01468,1.3854272,0,0,0,10.510653,0,0
1661,209.41355,0,0,0,0,0,0,0,0,0,0,6.9773771,112.00429,1.3852988,0,0,0,10.509679,0,0
1662,209.39413,0,0,0,0,0,0,0,0,0,0,6.9767303,111.99391,1.3851704,0,0,0,10.508704,0,0
1663,209.37472,0,0,0,0,0,0,0,0,0,0,6.9760835,111.98353,1.385042,0,0,0,10.50773,0,0
1664,209.35531,0,0,0,0,0,0,0,0,0,0,6.9754367,111.97315,1.3849135,0,0,0,10.506756,0,0
1665,209.3359,0,0,0,0,0,0,0,0,0,0,6.9747899,111.96276,1.3847851,0,0,0,10.505782,0,0
1666,209.31648,0,0,0,0,0,0,0,0,0,0,6.9741431,111.95238,1.3846567,0,0,0,10.504807,0,0
1667,209.29707,0,0,0,0,0,0,0,0,0,0,6.9734963,111.942,1.3845283,0,0,0,10.503833,0,0
1668,209.27766,0,0,0,0,0,0,0,0,0,0,6.9728495,111.93161,1.3843999,0,0,0,10.502859,0,0
1669,209.25824,0,0,0,0,0,0,0,0,0,0,6.9722027,111.92123,1.3842715,0,0,0,10.501885,0,0
1670,209.23883,0,0,0,0,0,0,0,0,0,0,6.9715558,111.91085,1.384143,0,0,0,10.50091,0,0
1671,209.21942,0,0,0,0,0,0,0,0,0,0,6.970909,111.90047,1.3840146,0,0,0,10.499936,0,0
1672,209.20001,0,0,0,0,0,0,0,0,0,0,6.9702622,111.89008,1.3838862,0,0,0,10.498962,0,0
