Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa)
2870,64.195809,0,0,0,0,0,0,0,0,2.5561453,1.1010946,0,0,0,0,0,3.1162354,30.950424,30.736108,0,0,0,0,0,0.068223326,1.5488615,0,0,0,0,0,0,0,0,0
2871,64.213195,0,0,0,0,0,0,0,0,2.5568375,1.1013928,0,0,0,0,0,3.1170793,30.958806,30.744432,0,0,0,0,0,0.068241802,1.549281,0,0,0,0,0,0,0,0,0
2872,64.23058,0,0,0,0,0,0,0,0,2.5575297,1.101691,0,0,0,0,0,3.1179233,30.967188,30.752755,0,0,0,0,0,0.068260278,1.5497005,0,0,0,0,0,0,0,0,0
2873,64.247965,0,0,0,0,0,0,0,0,2.558222,1.1019892,0,0,0,0,0,3.1187672,30.975569,30.761079,0,0,0,0,0,0.068278754,1.5501199,0,0,0,0,0,0,0,0,0
2874,64.26535,0,0,0,0,0,0,0,0,2.5589142,1.1022874,0,0,0,0,0,3.1196111,30.983951,30.769403,0,0,0,0,0,0.06829723,1.5505394,0,0,0,0,0,0,0,0,0
2875,64.282736,0,0,0,0,0,0,0,0,2.5596065,1.1025856,0,0,0,0,0,3.120455,30.992333,30.777727,0,0,0,0,0,0.068315706,1.5509588,0,0,0,0,0,0,0,0,0
2876,64.300121,0,0,0,0,0,0,0,0,2.5602987,1.1028837,0,0,0,0,0,3.121299,31.000715,30.786051,0,0,0,0,0,0.068334182,1.5513783,0,0,0,0,0,0,0,0,0
2877,64.317506,0,0,0,0,0,0,0,0,2.560991,1.1031819,0,0,0,0,0,3.1221429,31.009097,30.794375,0,0,0,0,0,0.068352658,1.5517977,0,0,0,0,0,0,0,0,0
2878,64.334891,0,0,0,0,0,0,0,0,2.5616832,1.1034801,0,0,0,0,0,3.1229868,31.017479,30.802698,0,0,0,0,0,0.068371134,1.5522172,0,0,0,0,0,0,0,0,0
2879,64.352277,0,0,0,0,0,0,0,0,2.5623755,1.1037783,0,0,0,0,0,3.1238308,31.025861,30.811022,0,0,0,0,0,0.06838961,1.5526366,0,0,0,0,0,0,0,0,0
2880,64.369662,0,0,0,0,0,0,0,0,2.5630677,1.1040765,0,0,0,0,0,3.1246747,31.034243,30.819346,0,0,0,0,0,0.068408086,1.5530561,0,0,0,0,0,0,0,0,0
2881,64.387047,0,0,0,0,0,0,0,0,2.56376,1.1043747,0,0,0,0,0,3.1255186,31.042624,30.82767,0,0,0,0,0,0.068426562,1.5534756,0,0,0,0,0,0,0,0,0
2882,64.404432,0,0,0,0,0,0,0,0,2.5644522,1.1046729,0,0,0,0,0,3.1263625,31.051006,30.835994,0,0,0,0,0,0.068445038,1.553895,0,0,0,0,0,0,0,0,0
2883,64.421818,0,0,0,0,0,0,0,0,2.5651444,1.1049711,0,0,0,0,0,3.1272065,31.059388,30.844318,0,0,0,0,0,0.068463514,1.5543145,0,0,0,0,0,0,0,0,0
2884,64.439203,0,0,0,0,0,0,0,0,2.5658367,1.1052693,0,0,0,0,0,3.1280504,31.06777,30.852641,0,0,0,0,0,0.06848199,1.5547339,0,0,0,0,0,0,0,0,0
2885,64.456588,0,0,0,0,0,0,0,0,2.5665289,1.1055675,0,0,0,0,0,3.1288943,31.076152,30.860965,0,0,0,0,0,0.068500466,1.5551534,0,0,0,0,0,0,0,0,0
2886,64.473973,0,0,0,0,0,0,0,0,2.5672212,1.1058657,0,0,0,0,0,3.1297382,31.084534,30.869289,0,0,0,0,0,0.068518942,1.5555728,0,0,0,0,0,0,0,0,0
2887,64.491359,0,0,0,0,0,0,0,0,2.5679134,1.1061639,0,0,0,0,0,3.1305822,31.092916,30.877613,0,0,0,0,0,0.068537418,1.5559923,0,0,0,0,0,0,0,0,0
2888,64.508744,0,0,0,0,0,0,0,0,2.5686057,1.1064621,0,0,0,0,0,3.1314261,31.101298,30.885937,0,0,0,0,0,0.068555893,1.5564118,0,0,0,0,0,0,0,0,0
2889,64.526129,0,0,0,0,0,0,0,0,2.5692979,1.1067603,0,0,0,0,0,3.13227,31.109679,30.894261,0,0,0,0,0,0.068574369,1.5568312,0,0,0,0,0,0,0,0,0
2890,64.543514,0,0,0,0,0,0,0,0,2.5699902,1.1070585,0,0,0,0,0,3.1331139,31.118061,30.902584,0,0,0,0,0,0.068592845,1.5572507,0,0,0,0,0,0,0,0,0
2891,64.5609,0,0,0,0,0,0,0,0,2.5706824,1.1073567,0,0,0,0,0,3.1339579,31.126443,30.910908,0,0,0,0,0,0.068611321,1.5576701,0,0,0,0,0,0,0,0,0
2892,64.578285,0,0,0,0,0,0,0,0,2.5713746,1.1076549,0,0,0,0,0,3.1348018,31.134825,30.919232,0,0,0,0,0,0.068629797,1.5580896,0,0,0,0,0,0,0,0,0
2893,64.59567,0,0,0,0,0,0,0,0,2.5720669,1.107953,0,0,0,0,0,3.1356457,31.143207,30.927556,0,0,0,0,0,0.068648273,1.558509,0,0,0,0,0,0,0,0,0
2894,64.613055,0,0,0,0,0,0,0,0,2.5727591,1.1082512,0,0,0,0,0,3.1364897,31.151589,30.93588,0,0,0,0,0,0.068666749,1.5589285,0,0,0,0,0,0,0,0,0
2895,64.630441,0,0,0,0,0,0,0,0,2.5734514,1.1085494,0,0,0,0,0,3.1373336,31.159971,30.944204,0,0,0,0,0,0.068685225,1.559348,0,0,0,0,0,0,0,0,0
2896,64.647826,0,0,0,0,0,0,0,0,2.5741436,1.1088476,0,0,0,0,0,3.1381775,31.168352,30.952527,0,0,0,0,0,0.068703701,1.5597674,0,0,0,0,0,0,0,0,0
2897,64.665211,0,0,0,0,0,0,0,0,2.5748359,1.1091458,0,0,0,0,0,3.1390214,31.176734,30.960851,0,0,0,0,0,0.068722177,1.5601869,0,0,0,0,0,0,0,0,0
2898,64.682597,0,0,0,0,0,0,0,0,2.5755281,1.109444,0,0,0,0,0,3.1398654,31.185116,30.969175,0,0,0,0,0,0.068740653,1.5606063,0,0,0,0,0,0,0,0,0
2899,64.699982,0,0,0,0,0,0,0,0,2.5762204,1.1097422,0,0,0,0,0,3.1407093,31.193498,30.977499,0,0,0,0,0,0.068759129,1.5610258,0,0,0,0,0,0,0,0,0
2900,64.717367,0,0,0,0,0,0,0,0,2.5769126,1.1100404,0,0,0,0,0,3.1415532,31.20188,30.985823,0,0,0,0,0,0.068777605,1.5614452,0,0,0,0,0,0,0,0,0
2901,64.734752,0,0,0,0,0,0,0,0,2.5776049,1.1103386,0,0,0,0,0,3.1423971,31.210262,30.994147,0,0,0,0,0,0.068796081,1.5618647,0,0,0,0,0,0,0,0,0
2902,64.752138,0,0,0,0,0,0,0,0,2.5782971,1.1106368,0,0,0,0,0,3.1432411,31.218644,31.00247,0,0,0,0,0,0.068814557,1.5622842,0,0,0,0,0,0,0,0,0
2903,64.769523,0,0,0,0,0,0,0,0,2.5789893,1.110935,0,0,0,0,0,3.144085,31.227026,31.010794,0,0,0,0,0,0.068833033,1.5627036,0,0,0,0,0,0,0,0,0
2904,64.786908,0,0,0,0,0,0,0,0,2.5796816,1.1112332,0,0,0,0,0,3.1449289,31.235407,31.019118,0,0,0,0,0,0.068851509,1.5631231,0,0,0,0,0,0,0,0,0
2905,64.804293,0,0,0,0,0,0,0,0,2.5803738,1.1115314,0,0,0,0,0,3.1457728,31.243789,31.027442,0,0,0,0,0,0.068869985,1.5635425,0,0,0,0,0,0,0,0,0
2906,64.821679,0,0,0,0,0,0,0,0,2.5810661,1.1118296,0,0,0,0,0,3.1466168,31.252171,31.035766,0,0,0,0,0,0.068888461,1.563962,0,0,0,0,0,0,0,0,0
2907,64.839064,0,0,0,0,0,0,0,0,2.5817583,1.1121278,0,0,0,0,0,3.1474607,31.260553,31.04409,0,0,0,0,0,0.068906937,1.5643814,0,0,0,0,0,0,0,0,0
2908,64.856449,0,0,0,0,0,0,0,0,2.5824506,1.112426,0,0,0,0,0,3.1483046,31.268935,31.052413,0,0,0,0,0,0.068925413,1.5648009,0,0,0,0,0,0,0,0,0
2909,64.873834,0,0,0,0,0,0,0,0,2.5831428,1.1127242,0,0,0,0,0,3.1491486,31.277317,31.060737,0,0,0,0,0,0.068943889,1.5652203,0,0,0,0,0,0,0,0,0
2910,64.89122,0,0,0,0,0,0,0,0,2.5838351,1.1130223,0,0,0,0,0,3.1499925,31.285699,31.069061,0,0,0,0,0,0.068962365,1.5656398,0,0,0,0,0,0,0,0,0
2911,64.908605,0,0,0,0,0,0,0,0,2.5845273,1.1133205,0,0,0,0,0,3.1508364,31.294081,31.077385,0,0,0,0,0,0.068980841,1.5660593,0,0,0,0,0,0,0,0,0
2912,64.92599,0,0,0,0,0,0,0,0,2.5852196,1.1136187,0,0,0,0,0,3.1516803,31.302462,31.085709,0,0,0,0,0,0.068999317,1.5664787,0,0,0,0,0,0,0,0,0
2913,64.943375,0,0,0,0,0,0,0,0,2.5859118,1.1139169,0,0,0,0,0,3.1525243,31.310844,31.094033,0,0,0,0,0,0.069017793,1.5668982,0,0,0,0,0,0,0,0,0
2914,64.960761,0,0,0,0,0,0,0,0,2.586604,1.1142151,0,0,0,0,0,3.1533682,31.319226,31.102356,0,0,0,0,0,0.069036269,1.5673176,0,0,0,0,0,0,0,0,0
2915,64.978146,0,0,0,0,0,0,0,0,2.5872963,1.1145133,0,0,0,0,0,3.1542121,31.327608,31.11068,0,0,0,0,0,0.069054745,1.5677371,0,0,0,0,0,0,0,0,0
2916,64.995531,0,0,0,0,0,0,0,0,2.5879885,1.1148115,0,0,0,0,0,3.155056,31.33599,31.119004,0,0,0,0,0,0.069073221,1.5681565,0,0,0,0,0,0,0,0,0
2917,65.012916,0,0,0,0,0,0,0,0,2.5886808,1.1151097,0,0,0,0,0,3.1559,31.344372,31.127328,0,0,0,0,0,0.069091697,1.568576,0,0,0,0,0,0,0,0,0
2918,65.030302,0,0,0,0,0,0,0,0,2.589373,1.1154079,0,0,0,0,0,3.1567439,31.352754,31.135652,0,0,0,0,0,0.069110173,1.5689955,0,0,0,0,0,0,0,0,0
2919,65.047687,0,0,0,0,0,0,0,0,2.5900653,1.1157061,0,0,0,0,0,3.1575878,31.361136,31.143976,0,0,0,0,0,0.069128649,1.5694149,0,0,0,0,0,0,0,0,0
2920,65.065072,0,0,0,0,0,0,0,0,2.5907575,1.1160043,0,0,0,0,0,3.1584317,31.369517,31.152299,0,0,0,0,0,0.069147125,1.5698344,0,0,0,0,0,0,0,0,0
2921,65.082457,0,0,0,0,0,0,0,0,2.5914498,1.1163025,0,0,0,0,0,3.1592757,31.377899,31.160623,0,0,0,0,0,0.069165601,1.5702538,0,0,0,0,0,0,0,0,0
2922,65.099843,0,0,0,0,0,0,0,0,2.592142,1.1166007,0,0,0,0,0,3.1601196,31.386281,31.168947,0,0,0,0,0,0.069184077,1.5706733,0,0,0,0,0,0,0,0,0
2923,65.117228,0,0,0,0,0,0,0,0,2.5928343,1.1168989,0,0,0,0,0,3.1609635,31.394663,31.177271,0,0,0,0,0,0.069202553,1.5710927,0,0,0,0,0,0,0,0,0
2924,65.134613,0,0,0,0,0,0,0,0,2.5935265,1.1171971,0,0,0,0,0,3.1618075,31.403045,31.185595,0,0,0,0,0,0.069221029,1.5715122,0,0,0,0,0,0,0,0,0
2925,65.151999,0,0,0,0,0,0,0,0,2.5942187,1.1174953,0,0,0,0,0,3.1626514,31.411427,31.193919,0,0,0,0,0,0.069239505,1.5719317,0,0,0,0,0,0,0,0,0
2926,65.169384,0,0,0,0,0,0,0,0,2.594911,1.1177935,0,0,0,0,0,3.1634953,31.419809,31.202242,0,0,0,0,0,0.069257981,1.5723511,0,0,0,0,0,0,0,0,0
2927,65.186769,0,0,0,0,0,0,0,0,2.5956032,1.1180916,0,0,0,0,0,3.1643392,31.428191,31.210566,0,0,0,0,0,0.069276457,1.5727706,0,0,0,0,0,0,0,0,0
2928,65.204154,0,0,0,0,0,0,0,0,2.5962955,1.1183898,0,0,0,0,0,3.1651832,31.436572,31.21889,0,0,0,0,0,0.069294933,1.57319,0,0,0,0,0,0,0,0,0
2929,65.22154,0,0,0,0,0,0,0,0,2.5969877,1.118688,0,0,0,0,0,3.1660271,31.444954,31.227214,0,0,0,0,0,0.069313409,1.5736095,0,0,0,0,0,0,0,0,0
2930,65.238925,0,0,0,0,0,0,0,0,2.59768,1.1189862,0,0,0,0,0,3.166871,31.453336,31.235538,0,0,0,0,0,0.069331884,1.5740289,0,0,0,0,0,0,0,0,0
2931,65.25631,0,0,0,0,0,0,0,0,2.5983722,1.1192844,0,0,0,0,0,3.1677149,31.461718,31.243862,0,0,0,0,0,0.06935036,1.5744484,0,0,0,0,0,0,0,0,0
2932,65.273695,0,0,0,0,0,0,0,0,2.5990645,1.1195826,0,0,0,0,0,3.1685589,31.4701,31.252185,0,0,0,0,0,0.069368836,1.5748679,0,0,0,0,0,0,0,0,0
2933,65.291081,0,0,0,0,0,0,0,0,2.5997567,1.1198808,0,0,0,0,0,3.1694028,31.478482,31.260509,0,0,0,0,0,0.069387312,1.5752873,0,0,0,0,0,0,0,0,0
2934,65.308466,0,0,0,0,0,0,0,0,2.600449,1.120179,0,0,0,0,0,3.1702467,31.486864,31.268833,0,0,0,0,0,0.069405788,1.5757068,0,0,0,0,0,0,0,0,0
2935,65.325851,0,0,0,0,0,0,0,0,2.6011412,1.1204772,0,0,0,0,0,3.1710906,31.495246,31.277157,0,0,0,0,0,0.069424264,1.5761262,0,0,0,0,0,0,0,0,0
2936,65.343236,0,0,0,0,0,0,0,0,2.6018334,1.1207754,0,0,0,0,0,3.1719346,31.503627,31.285481,0,0,0,0,0,0.06944274,1.5765457,0,0,0,0,0,0,0,0,0
2937,65.360622,0,0,0,0,0,0,0,0,2.6025257,1.1210736,0,0,0,0,0,3.1727785,31.512009,31.293805,0,0,0,0,0,0.069461216,1.5769651,0,0,0,0,0,0,0,0,0
2938,65.378007,0,0,0,0,0,0,0,0,2.6032179,1.1213718,0,0,0,0,0,3.1736224,31.520391,31.302128,0,0,0,0,0,0.069479692,1.5773846,0,0,0,0,0,0,0,0,0
2939,65.395392,0,0,0,0,0,0,0,0,2.6039102,1.12167,0,0,0,0,0,3.1744664,31.528773,31.310452,0,0,0,0,0,0.069498168,1.577804,0,0,0,0,0,0,0,0,0
2940,65.412777,0,0,0,0,0,0,0,0,2.6046024,1.1219682,0,0,0,0,0,3.1753103,31.537155,31.318776,0,0,0,0,0,0.069516644,1.5782235,0,0,0,0,0,0,0,0,0
2941,65.430163,0,0,0,0,0,0,0,0,2.6052947,1.1222664,0,0,0,0,0,3.1761542,31.545537,31.3271,0,0,0,0,0,0.06953512,1.578643,0,0,0,0,0,0,0,0,0
2942,65.447548,0,0,0,0,0,0,0,0,2.6059869,1.1225646,0,0,0,0,0,3.1769981,31.553919,31.335424,0,0,0,0,0,0.069553596,1.5790624,0,0,0,0,0,0,0,0,0
2943,65.464933,0,0,0,0,0,0,0,0,2.6066792,1.1228628,0,0,0,0,0,3.1778421,31.562301,31.343748,0,0,0,0,0,0.069572072,1.5794819,0,0,0,0,0,0,0,0,0
2944,65.482318,0,0,0,0,0,0,0,0,2.6073714,1.1231609,0,0,0,0,0,3.178686,31.570682,31.352071,0,0,0,0,0,0.069590548,1.5799013,0,0,0,0,0,0,0,0,0
2945,65.499704,0,0,0,0,0,0,0,0,2.6080637,1.1234591,0,0,0,0,0,3.1795299,31.579064,31.360395,0,0,0,0,0,0.069609024,1.5803208,0,0,0,0,0,0,0,0,0
2946,65.517089,0,0,0,0,0,0,0,0,2.6087559,1.1237573,0,0,0,0,0,3.1803738,31.587446,31.368719,0,0,0,0,0,0.0696275,1.5807402,0,0,0,0,0,0,0,0,0
2947,65.534474,0,0,0,0,0,0,0,0,2.6094481,1.1240555,0,0,0,0,0,3.1812178,31.595828,31.377043,0,0,0,0,0,0.069645976,1.5811597,0,0,0,0,0,0,0,0,0
2948,65.551859,0,0,0,0,0,0,0,0,2.6101404,1.1243537,0,0,0,0,0,3.1820617,31.60421,31.385367,0,0,0,0,0,0.069664452,1.5815792,0,0,0,0,0,0,0,0,0
2949,65.569245,0,0,0,0,0,0,0,0,2.6108326,1.1246519,0,0,0,0,0,3.1829056,31.612592,31.393691,0,0,0,0,0,0.069682928,1.5819986,0,0,0,0,0,0,0,0,0
2950,65.58663,0,0,0,0,0,0,0,0,2.6115249,1.1249501,0,0,0,0,0,3.1837496,31.620974,31.402014,0,0,0,0,0,0.069701404,1.5824181,0,0,0,0,0,0,0,0,0
2951,65.604015,0,0,0,0,0,0,0,0,2.6122171,1.1252483,0,0,0,0,0,3.1845935,31.629356,31.410338,0,0,0,0,0,0.06971988,1.5828375,0,0,0,0,0,0,0,0,0
2952,65.621401,0,0,0,0,0,0,0,0,2.6129094,1.1255465,0,0,0,0,0,3.1854374,31.637737,31.418662,0,0,0,0,0,0.069738356,1.583257,0,0,0,0,0,0,0,0,0
2953,65.638786,0,0,0,0,0,0,0,0,2.6136016,1.1258447,0,0,0,0,0,3.1862813,31.646119,31.426986,0,0,0,0,0,0.069756832,1.5836764,0,0,0,0,0,0,0,0,0
2954,65.650376,0,0,0,0,0,0,0,0,2.6140631,1.1260435,0,0,0,0,0,3.186844,31.651707,31.432535,0,0,0,0,0,0.069769149,1.5839561,0,0,0,0,0,0,0,0,0
2955,65.661966,0,0,0,0,0,0,0,0,2.6145246,1.1262423,0,0,0,0,0,3.1874066,31.657295,31.438084,0,0,0,0,0,0.069781466,1.5842357,0,0,0,0,0,0,0,0,0
2956,65.673556,0,0,0,0,0,0,0,0,2.6149861,1.1264411,0,0,0,0,0,3.1879692,31.662883,31.443633,0,0,0,0,0,0.069793783,1.5845153,0,0,0,0,0,0,0,0,0
2957,65.685146,0,0,0,0,0,0,0,0,2.6154476,1.1266399,0,0,0,0,0,3.1885318,31.668471,31.449182,0,0,0,0,0,0.0698061,1.584795,0,0,0,0,0,0,0,0,0
2958,65.696735,0,0,0,0,0,0,0,0,2.6159091,1.1268387,0,0,0,0,0,3.1890944,31.674058,31.454731,0,0,0,0,0,0.069818417,1.5850746,0,0,0,0,0,0,0,0,0
2959,65.708325,0,0,0,0,0,0,0,0,2.6163705,1.1270374,0,0,0,0,0,3.189657,31.679646,31.460281,0,0,0,0,0,0.069830734,1.5853542,0,0,0,0,0,0,0,0,0
2960,65.719915,0,0,0,0,0,0,0,0,2.616832,1.1272362,0,0,0,0,0,3.1902196,31.685234,31.46583,0,0,0,0,0,0.069843051,1.5856339,0,0,0,0,0,0,0,0,0
2961,65.731505,0,0,0,0,0,0,0,0,2.6172935,1.127435,0,0,0,0,0,3.1907822,31.690822,31.471379,0,0,0,0,0,0.069855368,1.5859135,0,0,0,0,0,0,0,0,0
2962,65.743095,0,0,0,0,0,0,0,0,2.617755,1.1276338,0,0,0,0,0,3.1913448,31.696409,31.476928,0,0,0,0,0,0.069867685,1.5861931,0,0,0,0,0,0,0,0,0
2963,65.754685,0,0,0,0,0,0,0,0,2.6182165,1.1278326,0,0,0,0,0,3.1919074,31.701997,31.482477,0,0,0,0,0,0.069880002,1.5864728,0,0,0,0,0,0,0,0,0
2964,65.766275,0,0,0,0,0,0,0,0,2.618678,1.1280314,0,0,0,0,0,3.19247,31.707585,31.488026,0,0,0,0,0,0.069892319,1.5867524,0,0,0,0,0,0,0,0,0
2965,65.777865,0,0,0,0,0,0,0,0,2.6191394,1.1282302,0,0,0,0,0,3.1930326,31.713173,31.493575,0,0,0,0,0,0.069904636,1.587032,0,0,0,0,0,0,0,0,0
2966,65.789454,0,0,0,0,0,0,0,0,2.6196009,1.128429,0,0,0,0,0,3.1935952,31.71876,31.499124,0,0,0,0,0,0.069916953,1.5873116,0,0,0,0,0,0,0,0,0
2967,65.801044,0,0,0,0,0,0,0,0,2.6200624,1.1286278,0,0,0,0,0,3.1941578,31.724348,31.504673,0,0,0,0,0,0.06992927,1.5875913,0,0,0,0,0,0,0,0,0
2968,65.812634,0,0,0,0,0,0,0,0,2.6205239,1.1288266,0,0,0,0,0,3.1947204,31.729936,31.510222,0,0,0,0,0,0.069941587,1.5878709,0,0,0,0,0,0,0,0,0
2969,65.824224,0,0,0,0,0,0,0,0,2.6209854,1.1290254,0,0,0,0,0,3.195283,31.735524,31.515771,0,0,0,0,0,0.069953904,1.5881505,0,0,0,0,0,0,0,0,0
2970,65.835814,0,0,0,0,0,0,0,0,2.6214469,1.1292241,0,0,0,0,0,3.1958456,31.741111,31.52132,0,0,0,0,0,0.069966221,1.5884302,0,0,0,0,0,0,0,0,0
2971,65.847404,0,0,0,0,0,0,0,0,2.6219083,1.1294229,0,0,0,0,0,3.1964082,31.746699,31.526869,0,0,0,0,0,0.069978538,1.5887098,0,0,0,0,0,0,0,0,0
2972,65.858994,0,0,0,0,0,0,0,0,2.6223698,1.1296217,0,0,0,0,0,3.1969708,31.752287,31.532418,0,0,0,0,0,0.069990855,1.5889894,0,0,0,0,0,0,0,0,0
2973,65.870583,0,0,0,0,0,0,0,0,2.6228313,1.1298205,0,0,0,0,0,3.1975334,31.757875,31.537968,0,0,0,0,0,0.070003172,1.5892691,0,0,0,0,0,0,0,0,0
2974,65.882173,0,0,0,0,0,0,0,0,2.6232928,1.1300193,0,0,0,0,0,3.198096,31.763463,31.543517,0,0,0,0,0,0.070015489,1.5895487,0,0,0,0,0,0,0,0,0
2975,65.893763,0,0,0,0,0,0,0,0,2.6237543,1.1302181,0,0,0,0,0,3.1986586,31.76905,31.549066,0,0,0,0,0,0.070027806,1.5898283,0,0,0,0,0,0,0,0,0
2976,65.905353,0,0,0,0,0,0,0,0,2.6242158,1.1304169,0,0,0,0,0,3.1992212,31.774638,31.554615,0,0,0,0,0,0.070040123,1.5901079,0,0,0,0,0,0,0,0,0
2977,65.916943,0,0,0,0,0,0,0,0,2.6246773,1.1306157,0,0,0,0,0,3.1997838,31.780226,31.560164,0,0,0,0,0,0.07005244,1.5903876,0,0,0,0,0,0,0,0,0
2978,65.928533,0,0,0,0,0,0,0,0,2.6251387,1.1308145,0,0,0,0,0,3.2003464,31.785814,31.565713,0,0,0,0,0,0.070064757,1.5906672,0,0,0,0,0,0,0,0,0
2979,65.940123,0,0,0,0,0,0,0,0,2.6256002,1.1310133,0,0,0,0,0,3.200909,31.791401,31.571262,0,0,0,0,0,0.070077074,1.5909468,0,0,0,0,0,0,0,0,0
2980,65.951712,0,0,0,0,0,0,0,0,2.6260617,1.1312121,0,0,0,0,0,3.2014716,31.796989,31.576811,0,0,0,0,0,0.070089391,1.5912265,0,0,0,0,0,0,0,0,0
2981,65.963302,0,0,0,0,0,0,0,0,2.6265232,1.1314108,0,0,0,0,0,3.2020342,31.802577,31.58236,0,0,0,0,0,0.070101708,1.5915061,0,0,0,0,0,0,0,0,0
2982,65.974892,0,0,0,0,0,0,0,0,2.6269847,1.1316096,0,0,0,0,0,3.2025968,31.808165,31.587909,0,0,0,0,0,0.070114025,1.5917857,0,0,0,0,0,0,0,0,0
2983,65.986482,0,0,0,0,0,0,0,0,2.6274462,1.1318084,0,0,0,0,0,3.2031594,31.813752,31.593458,0,0,0,0,0,0.070126342,1.5920654,0,0,0,0,0,0,0,0,0
2984,65.998072,0,0,0,0,0,0,0,0,2.6279076,1.1320072,0,0,0,0,0,3.203722,31.81934,31.599007,0,0,0,0,0,0.070138659,1.592345,0,0,0,0,0,0,0,0,0
2985,66.009662,0,0,0,0,0,0,0,0,2.6283691,1.132206,0,0,0,0,0,3.2042846,31.824928,31.604556,0,0,0,0,0,0.070150976,1.5926246,0,0,0,0,0,0,0,0,0
2986,66.021252,0,0,0,0,0,0,0,0,2.6288306,1.1324048,0,0,0,0,0,3.2048472,31.830516,31.610105,0,0,0,0,0,0.070163293,1.5929042,0,0,0,0,0,0,0,0,0
2987,66.032841,0,0,0,0,0,0,0,0,2.6292921,1.1326036,0,0,0,0,0,3.2054098,31.836103,31.615655,0,0,0,0,0,0.07017561,1.5931839,0,0,0,0,0,0,0,0,0
2988,66.044431,0,0,0,0,0,0,0,0,2.6297536,1.1328024,0,0,0,0,0,3.2059724,31.841691,31.621204,0,0,0,0,0,0.070187927,1.5934635,0,0,0,0,0,0,0,0,0
2989,66.056021,0,0,0,0,0,0,0,0,2.6302151,1.1330012,0,0,0,0,0,3.206535,31.847279,31.626753,0,0,0,0,0,0.070200244,1.5937431,0,0,0,0,0,0,0,0,0
2990,66.067611,0,0,0,0,0,0,0,0,2.6306766,1.1332,0,0,0,0,0,3.2070976,31.852867,31.632302,0,0,0,0,0,0.070212561,1.5940228,0,0,0,0,0,0,0,0,0
2991,66.079201,0,0,0,0,0,0,0,0,2.631138,1.1333988,0,0,0,0,0,3.2076603,31.858455,31.637851,0,0,0,0,0,0.070224878,1.5943024,0,0,0,0,0,0,0,0,0
2992,66.090791,0,0,0,0,0,0,0,0,2.6315995,1.1335975,0,0,0,0,0,3.2082229,31.864042,31.6434,0,0,0,0,0,0.070237195,1.594582,0,0,0,0,0,0,0,0,0
2993,66.102381,0,0,0,0,0,0,0,0,2.632061,1.1337963,0,0,0,0,0,3.2087855,31.86963,31.648949,0,0,0,0,0,0.070249512,1.5948617,0,0,0,0,0,0,0,0,0
2994,66.11397,0,0,0,0,0,0,0,0,2.6325225,1.1339951,0,0,0,0,0,3.2093481,31.875218,31.654498,0,0,0,0,0,0.070261829,1.5951413,0,0,0,0,0,0,0,0,0
2995,66.12556,0,0,0,0,0,0,0,0,2.632984,1.1341939,0,0,0,0,0,3.2099107,31.880806,31.660047,0,0,0,0,0,0.070274146,1.5954209,0,0,0,0,0,0,0,0,0
2996,66.13715,0,0,0,0,0,0,0,0,2.6334455,1.1343927,0,0,0,0,0,3.2104733,31.886393,31.665596,0,0,0,0,0,0.070286463,1.5957006,0,0,0,0,0,0,0,0,0
2997,66.14874,0,0,0,0,0,0,0,0,2.6339069,1.1345915,0,0,0,0,0,3.2110359,31.891981,31.671145,0,0,0,0,0,0.07029878,1.5959802,0,0,0,0,0,0,0,0,0
2998,66.16033,0,0,0,0,0,0,0,0,2.6343684,1.1347903,0,0,0,0,0,3.2115985,31.897569,31.676694,0,0,0,0,0,0.070311097,1.5962598,0,0,0,0,0,0,0,0,0
2999,66.17192,0,0,0,0,0,0,0,0,2.6348299,1.1349891,0,0,0,0,0,3.2121611,31.903157,31.682243,0,0,0,0,0,0.070323414,1.5965394,0,0,0,0,0,0,0,0,0
3000,66.18351,0,0,0,0,0,0,0,0,2.6352914,1.1351879,0,0,0,0,0,3.2127237,31.908744,31.687792,0,0,0,0,0,0.070335731,1.5968191,0,0,0,0,0,0,0,0,0
3001,66.195099,0,0,0,0,0,0,0,0,2.6357529,1.1353867,0,0,0,0,0,3.2132863,31.914332,31.693342,0,0,0,0,0,0.070348048,1.5970987,0,0,0,0,0,0,0,0,0
