Time (ms),Stress at 0.00 mm (kPa),Stress at 0.25 mm (kPa),Stress at 0.45 mm (kPa),Stress at 0.66 mm (kPa),Stress at 0.86 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.25 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.86 mm (kPa),Stress at 2.06 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.45 mm (kPa),Stress at 2.65 mm (kPa),Stress at 2.85 mm (kPa),Stress at 3.05 mm (kPa),Stress at 3.25 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.65 mm (kPa),Stress at 3.85 mm (kPa),Stress at 4.05 mm (kPa),Stress at 4.25 mm (kPa),Stress at 4.45 mm (kPa),Stress at 4.65 mm (kPa),Stress at 4.84 mm (kPa)
75,-27.464351,-24.288645,-21.972653,-20.140993,-17.573111,-15.023324,-12.244478,-9.6749974,-7.496849,-5.036272,-2.9091962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,-27.393188,-24.22571,-21.915719,-20.088805,-17.527577,-14.984396,-12.212751,-9.6499283,-7.4774237,-5.0232224,-2.9016581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,-27.322024,-24.162776,-21.858785,-20.036617,-17.482043,-14.945469,-12.181024,-9.6248592,-7.4579984,-5.0101728,-2.89412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,-27.250861,-24.099841,-21.801851,-19.984429,-17.436509,-14.906542,-12.149297,-9.59979,-7.4385732,-4.9971232,-2.8865819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,-27.179697,-24.036906,-21.744917,-19.932241,-17.390975,-14.867614,-12.11757,-9.5747209,-7.4191479,-4.9840735,-2.8790438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,-27.108533,-23.973971,-21.687983,-19.880054,-17.34544,-14.828687,-12.085843,-9.5496517,-7.3997226,-4.9710239,-2.8715057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,-27.03737,-23.911036,-21.631049,-19.827866,-17.299906,-14.78976,-12.054116,-9.5245826,-7.3802973,-4.9579743,-2.8639676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,-26.966206,-23.848101,-21.574116,-19.775678,-17.254372,-14.750832,-12.022389,-9.4995135,-7.360872,-4.9449247,-2.8564295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,-26.895043,-23.785166,-21.517182,-19.72349,-17.208838,-14.711905,-11.990662,-9.4744443,-7.3414468,-4.9318751,-2.8488914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,-26.823879,-23.722231,-21.460248,-19.671302,-17.163304,-14.672978,-11.958935,-9.4493752,-7.3220215,-4.9188255,-2.8413533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,-26.752715,-23.659296,-21.403314,-19.619114,-17.11777,-14.63405,-11.927208,-9.4243061,-7.3025962,-4.9057759,-2.8338152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,-26.681552,-23.596361,-21.34638,-19.566926,-17.072236,-14.595123,-11.895481,-9.3992369,-7.2831709,-4.8927262,-2.8262772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,-26.610388,-23.533426,-21.289446,-19.514739,-17.026701,-14.556196,-11.863754,-9.3741678,-7.2637456,-4.8796766,-2.8187391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,-26.539225,-23.470491,-21.232512,-19.462551,-16.981167,-14.517268,-11.832027,-9.3490986,-7.2443204,-4.866627,-2.811201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,-26.468061,-23.407556,-21.175578,-19.410363,-16.935633,-14.478341,-11.8003,-9.3240295,-7.2248951,-4.8535774,-2.8036629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,-26.396897,-23.344621,-21.118644,-19.358175,-16.890099,-14.439414,-11.768573,-9.2989604,-7.2054698,-4.8405278,-2.7961248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,-26.325734,-23.281686,-21.06171,-19.305987,-16.844565,-14.400486,-11.736846,-9.2738912,-7.1860445,-4.8274782,-2.7885867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,-26.25457,-23.218751,-21.004776,-19.253799,-16.799031,-14.361559,-11.705119,-9.2488221,-7.1666192,-4.8144285,-2.7810486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,-26.183407,-23.155816,-20.947842,-19.201612,-16.753497,-14.322632,-11.673392,-9.2237529,-7.147194,-4.8013789,-2.7735105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,-26.112243,-23.092882,-20.890909,-19.149424,-16.707962,-14.283704,-11.641665,-9.1986838,-7.1277687,-4.7883293,-2.7659724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,-26.041079,-23.029947,-20.833975,-19.097236,-16.662428,-14.244777,-11.609938,-9.1736147,-7.1083434,-4.7752797,-2.7584343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,-25.969916,-22.967012,-20.777041,-19.045048,-16.616894,-14.20585,-11.578211,-9.1485455,-7.0889181,-4.7622301,-2.7508962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,-25.898752,-22.904077,-20.720107,-18.99286,-16.57136,-14.166922,-11.546484,-9.1234764,-7.0694928,-4.7491805,-2.7433581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,-25.827589,-22.841142,-20.663173,-18.940672,-16.525826,-14.127995,-11.514757,-9.0984073,-7.0500676,-4.7361309,-2.73582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,-25.756425,-22.778207,-20.606239,-18.888484,-16.480292,-14.089068,-11.48303,-9.0733381,-7.0306423,-4.7230812,-2.7282819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,-25.685261,-22.715272,-20.549305,-18.836297,-16.434758,-14.05014,-11.451303,-9.048269,-7.011217,-4.7100316,-2.7207438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,-25.614098,-22.652337,-20.492371,-18.784109,-16.389223,-14.011213,-11.419576,-9.0231998,-6.9917917,-4.696982,-2.7132057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,-25.542934,-22.589402,-20.435437,-18.731921,-16.343689,-13.972286,-11.387849,-8.9981307,-6.9723664,-4.6839324,-2.7056677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,-25.471771,-22.526467,-20.378503,-18.679733,-16.298155,-13.933359,-11.356122,-8.9730616,-6.9529411,-4.6708828,-2.6981296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,-25.400607,-22.463532,-20.321569,-18.627545,-16.252621,-13.894431,-11.324395,-8.9479924,-6.9335159,-4.6578332,-2.6905915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,-25.329444,-22.400597,-20.264636,-18.575357,-16.207087,-13.855504,-11.292668,-8.9229233,-6.9140906,-4.6447835,-2.6830534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,-25.25828,-22.337662,-20.207702,-18.523169,-16.161553,-13.816577,-11.260941,-8.8978542,-6.8946653,-4.6317339,-2.6755153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,-25.187116,-22.274727,-20.150768,-18.470982,-16.116019,-13.777649,-11.229214,-8.872785,-6.87524,-4.6186843,-2.6679772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,-25.115953,-22.211792,-20.093834,-18.418794,-16.070484,-13.738722,-11.197487,-8.8477159,-6.8558147,-4.6056347,-2.6604391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,-25.044789,-22.148857,-20.0369,-18.366606,-16.02495,-13.699795,-11.16576,-8.8226467,-6.8363895,-4.5925851,-2.652901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,-24.973626,-22.085922,-19.979966,-18.314418,-15.979416,-13.660867,-11.134033,-8.7975776,-6.8169642,-4.5795355,-2.6453629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,-24.902462,-22.022988,-19.923032,-18.26223,-15.933882,-13.62194,-11.102306,-8.7725085,-6.7975389,-4.5664859,-2.6378248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,-24.831298,-21.960053,-19.866098,-18.210042,-15.888348,-13.583013,-11.070579,-8.7474393,-6.7781136,-4.5534362,-2.6302867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,-24.760135,-21.897118,-19.809164,-18.157855,-15.842814,-13.544085,-11.038853,-8.7223702,-6.7586883,-4.5403866,-2.6227486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,-24.688971,-21.834183,-19.75223,-18.105667,-15.79728,-13.505158,-11.007126,-8.6973011,-6.7392631,-4.527337,-2.6152105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,-24.617808,-21.771248,-19.695296,-18.053479,-15.751745,-13.466231,-10.975399,-8.6722319,-6.7198378,-4.5142874,-2.6076724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,-24.546644,-21.708313,-19.638362,-18.001291,-15.706211,-13.427303,-10.943672,-8.6471628,-6.7004125,-4.5012378,-2.6001343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,-24.47548,-21.645378,-19.581429,-17.949103,-15.660677,-13.388376,-10.911945,-8.6220936,-6.6809872,-4.4881882,-2.5925962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,-24.404317,-21.582443,-19.524495,-17.896915,-15.615143,-13.349449,-10.880218,-8.5970245,-6.6615619,-4.4751385,-2.5850581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,-24.333153,-21.519508,-19.467561,-17.844727,-15.569609,-13.310521,-10.848491,-8.5719554,-6.6421367,-4.4620889,-2.5775201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,-24.26199,-21.456573,-19.410627,-17.79254,-15.524075,-13.271594,-10.816764,-8.5468862,-6.6227114,-4.4490393,-2.569982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,-24.190826,-21.393638,-19.353693,-17.740352,-15.47854,-13.232667,-10.785037,-8.5218171,-6.6032861,-4.4359897,-2.5624439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,-24.119662,-21.330703,-19.296759,-17.688164,-15.433006,-13.193739,-10.75331,-8.496748,-6.5838608,-4.4229401,-2.5549058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,-24.048499,-21.267768,-19.239825,-17.635976,-15.387472,-13.154812,-10.721583,-8.4716788,-6.5644355,-4.4098905,-2.5473677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,-23.977335,-21.204833,-19.182891,-17.583788,-15.341938,-13.115885,-10.689856,-8.4466097,-6.5450103,-4.3968408,-2.5398296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,-23.906172,-21.141898,-19.125957,-17.5316,-15.296404,-13.076957,-10.658129,-8.4215405,-6.525585,-4.3837912,-2.5322915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,-23.696206,-20.956211,-18.957976,-17.377622,-15.162057,-12.962104,-10.564519,-8.347575,-6.4682714,-4.3452888,-2.5100506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,-23.48624,-20.770524,-18.789994,-17.223644,-15.02771,-12.84725,-10.47091,-8.2736094,-6.4109578,-4.3067864,-2.4878098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,-23.276275,-20.584837,-18.622013,-17.069665,-14.893363,-12.732396,-10.377301,-8.1996439,-6.3536443,-4.268284,-2.4655689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,-23.066309,-20.399149,-18.454032,-16.915687,-14.759017,-12.617543,-10.283691,-8.1256783,-6.2963307,-4.2297816,-2.443328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,-22.856344,-20.213462,-18.28605,-16.761709,-14.62467,-12.502689,-10.190082,-8.0517127,-6.2390171,-4.1912792,-2.4210872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,-22.646378,-20.027775,-18.118069,-16.60773,-14.490323,-12.387836,-10.096473,-7.9777472,-6.1817035,-4.1527768,-2.3988463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
