0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
9.999999747378751636e-05,1.977077772608026862e-05,1.332747672222467372e-07,1.121431159973144531e+01,3.270017623435705900e-04,1.018344541080296040e-03
1.999999949475750327e-04,3.486052082735113800e-05,2.665495344444934744e-07,2.223464393615722656e+01,6.555153522640466690e-04,4.055526573210954666e-03
3.000000142492353916e-04,5.136535764904692769e-05,3.998243016667402117e-07,3.324051284790039062e+01,9.843806037679314613e-04,9.111540392041206360e-03
5.000000237487256527e-04,8.543167496100068092e-05,6.663738645329431165e-07,5.533155441284179688e+01,1.641495386138558388e-03,2.526402845978736877e-02
8.999999845400452614e-04,1.535657647764310241e-04,1.199472876578511205e-06,9.942288208007812500e+01,2.958707278594374657e-03,8.161485940217971802e-02
1.700000022538006306e-03,2.894120116252452135e-04,2.265671128043322824e-06,1.872112731933593750e+02,5.605353973805904388e-03,2.896314263343811035e-01
3.299999982118606567e-03,5.731923738494515419e-04,4.398067176225595176e-06,3.625738525390625000e+02,1.092795748263597488e-02,1.080419659614562988e+00
5.700000096112489700e-03,1.011569402180612087e-03,7.596661816933192313e-06,6.235478515625000000e+02,1.900230906903743744e-02,3.180751800537109375e+00
9.300000034272670746e-03,1.659602159634232521e-03,1.239455377799458802e-05,1.007028015136718750e+03,3.135841712355613708e-02,8.296995162963867188e+00
1.649999991059303284e-02,2.929840469732880592e-03,2.199033770011737943e-05,1.748369628906250000e+03,5.687119439244270325e-02,2.486405181884765625e+01
2.649999968707561493e-02,4.666553344577550888e-03,3.531781476340256631e-05,2.733289550781250000e+03,9.376004338264465332e-02,6.033836364746093750e+01
3.649999946355819702e-02,6.358181126415729523e-03,4.826754593523219228e-05,3.655930908203125000e+03,1.307931542396545410e-01,1.075986785888671875e+02
4.650000110268592834e-02,8.040738292038440704e-03,6.086010398576036096e-05,4.539163085937500000e+03,1.674697101116180420e-01,1.643686981201171875e+02
5.649999901652336121e-02,9.799095802009105682e-03,7.345266203628852963e-05,5.429815429687500000e+03,2.043482810258865356e-01,2.312863922119140625e+02
6.650000065565109253e-02,1.161470729857683182e-02,8.576742402510717511e-05,6.317574707031250000e+03,2.404176741838455200e-01,3.061557312011718750e+02
7.649999856948852539e-02,1.347507536411285400e-02,9.762505942489951849e-05,7.195962402343750000e+03,2.750042378902435303e-01,3.869786987304687500e+02
8.649999648332595825e-02,1.554220356047153473e-02,1.094827021006494761e-04,8.119600585937500000e+03,3.089709579944610596e-01,4.776964416503906250e+02
9.650000184774398804e-02,1.777216792106628418e-02,1.211624985444359481e-04,9.075396484375000000e+03,3.418547511100769043e-01,5.775700683593750000e+02
1.064999997615814209e-01,2.003565058112144470e-02,1.322852185694500804e-04,1.002224023437500000e+04,3.728228509426116943e-01,6.827299804687500000e+02
1.145984977483749390e-01,2.199328504502773285e-02,1.412929559592157602e-04,1.082374121093750000e+04,3.974906802177429199e-01,7.783256225585937500e+02
1.226970031857490540e-01,2.406392246484756470e-02,1.503006933489814401e-04,1.165621777343750000e+04,4.217959940433502197e-01,8.827470703125000000e+02
1.307955086231231689e-01,2.613585442304611206e-02,1.589148450875654817e-04,1.247479589843750000e+04,4.448296427726745605e-01,9.902971801757812500e+02
1.388940066099166870e-01,2.826291508972644806e-02,1.673274091444909573e-04,1.330077539062500000e+04,4.670168161392211914e-01,1.103777709960937500e+03
1.469925045967102051e-01,3.053809888660907745e-02,1.757399732014164329e-04,1.415746386718750000e+04,4.887713789939880371e-01,1.226737060546875000e+03
1.550910025835037231e-01,3.292408958077430725e-02,1.841525372583419085e-04,1.504431640625000000e+04,5.101699829101562500e-01,1.359826171875000000e+03
1.617445200681686401e-01,3.483496233820915222e-02,1.907006953842937946e-04,1.574799023437500000e+04,5.267454385757446289e-01,1.470330688476562500e+03
1.683980375528335571e-01,3.676448017358779907e-02,1.971232559299096465e-04,1.645363085937500000e+04,5.428493022918701172e-01,1.584903930664062500e+03
1.750515550374984741e-01,3.875670209527015686e-02,2.035458164755254984e-04,1.717782617187500000e+04,5.587339401245117188e-01,1.706317871093750000e+03
1.817050576210021973e-01,4.081346839666366577e-02,2.099683770211413503e-04,1.792045117187500000e+04,5.744020938873291016e-01,1.834747802734375000e+03
1.883585751056671143e-01,4.293044656515121460e-02,2.163763565476983786e-04,1.867940625000000000e+04,5.898267030715942383e-01,1.970014526367187500e+03
1.950120925903320312e-01,4.492400214076042175e-02,2.223099290858954191e-04,1.938851757812500000e+04,6.041345596313476562e-01,2.100329345703125000e+03
2.016655951738357544e-01,4.697703942656517029e-02,2.282435016240924597e-04,2.011407421875000000e+04,6.182478666305541992e-01,2.237413574218750000e+03
2.083191126585006714e-01,4.908915236592292786e-02,2.341770887142047286e-04,2.085584179687500000e+04,6.321731805801391602e-01,2.381387939453125000e+03
2.156419008970260620e-01,5.148117616772651672e-02,2.407075226074084640e-04,2.169050390625000000e+04,6.472926139831542969e-01,2.547575195312500000e+03
2.217942923307418823e-01,5.347181111574172974e-02,2.460270770825445652e-04,2.238097265625000000e+04,6.595311760902404785e-01,2.689428466796875000e+03
2.279466688632965088e-01,5.538175627589225769e-02,2.510615740902721882e-04,2.303965039062500000e+04,6.711232066154479980e-01,2.828407958984375000e+03
2.340990453958511353e-01,5.733495578169822693e-02,2.560961002018302679e-04,2.371019531250000000e+04,6.825794577598571777e-01,2.972979248046875000e+03
2.402514219284057617e-01,5.933109670877456665e-02,2.611306263133883476e-04,2.439248632812500000e+04,6.939069032669067383e-01,3.123221191406250000e+03
2.464037984609603882e-01,6.136993691325187683e-02,2.661651233211159706e-04,2.508635546875000000e+04,7.051078677177429199e-01,3.279185546875000000e+03
2.525561749935150146e-01,6.339193135499954224e-02,2.710764820221811533e-04,2.577151562500000000e+04,7.159767746925354004e-01,3.436739746093750000e+03
2.587085664272308350e-01,6.529378145933151245e-02,2.756588510237634182e-04,2.641311718750000000e+04,7.261750102043151855e-01,3.588465087890625000e+03
2.648609280586242676e-01,6.723350286483764648e-02,2.802412200253456831e-04,2.706478710937500000e+04,7.362581491470336914e-01,3.745413085937500000e+03
2.710133194923400879e-01,6.921038776636123657e-02,2.848235890269279480e-04,2.772652929687500000e+04,7.462312579154968262e-01,3.907662353515625000e+03
2.771656811237335205e-01,7.122472673654556274e-02,2.894059580285102129e-04,2.839815625000000000e+04,7.560961842536926270e-01,4.075238769531250000e+03
2.833180725574493408e-01,7.323463261127471924e-02,2.939091064035892487e-04,2.906579492187500000e+04,7.657291293144226074e-01,4.245184570312500000e+03
2.894704639911651611e-01,7.508257031440734863e-02,2.980393473990261555e-04,2.967752929687500000e+04,7.746694684028625488e-01,4.406029296875000000e+03
2.956228256225585938e-01,7.696345448493957520e-02,3.021695592906326056e-04,3.029765625000000000e+04,7.835111618041992188e-01,4.571613769531250000e+03
3.017752170562744141e-01,7.887574285268783569e-02,3.062997711822390556e-04,3.092621679687500000e+04,7.922596335411071777e-01,4.742002929687500000e+03
3.084430098533630371e-01,8.098391443490982056e-02,3.107759985141456127e-04,3.161670312500000000e+04,8.016375899314880371e-01,4.931943359375000000e+03
3.151108324527740479e-01,8.306647837162017822e-02,3.151412529405206442e-04,3.229643945312500000e+04,8.107430338859558105e-01,5.122976074218750000e+03
3.217786550521850586e-01,8.496844023466110229e-02,3.191274590790271759e-04,3.291552343750000000e+04,8.191807270050048828e-01,5.303657714843750000e+03
3.284464776515960693e-01,8.690223097801208496e-02,3.231136652175337076e-04,3.354267968750000000e+04,8.275205492973327637e-01,5.489202148437500000e+03
3.351143002510070801e-01,8.886679261922836304e-02,3.270998713560402393e-04,3.417791406250000000e+04,8.357680439949035645e-01,5.679652343750000000e+03
3.417820930480957031e-01,9.086170047521591187e-02,3.310860774945467710e-04,3.482099218750000000e+04,8.439254760742187500e-01,5.874985351562500000e+03
3.484499156475067139e-01,9.273341298103332520e-02,3.348158497828990221e-04,3.542285937500000000e+04,8.516284823417663574e-01,6.063883300781250000e+03
3.551177382469177246e-01,9.449176490306854248e-02,3.383120347280055285e-04,3.598692578125000000e+04,8.589153289794921875e-01,6.246798828125000000e+03
3.617855608463287354e-01,9.627564251422882080e-02,3.418081905692815781e-04,3.655758203125000000e+04,8.661201596260070801e-01,6.433764160156250000e+03
3.684533834457397461e-01,9.808477759361267090e-02,3.453043755143880844e-04,3.713466015625000000e+04,8.732462525367736816e-01,6.624756347656250000e+03
3.751211762428283691e-01,9.991889446973800659e-02,3.488005604594945908e-04,3.771794531250000000e+04,8.802961111068725586e-01,6.819736328125000000e+03
3.817889988422393799e-01,1.015239432454109192e-01,3.518948506098240614e-04,3.822795703125000000e+04,8.867264389991760254e-01,7.000071777343750000e+03
3.884568214416503906e-01,1.030948311090469360e-01,3.549009852577000856e-04,3.872582421875000000e+04,8.929640650749206543e-01,7.179549316406250000e+03
3.951246440410614014e-01,1.046865507960319519e-01,3.579071490094065666e-04,3.922894921875000000e+04,8.991317749023437500e-01,7.362143554687500000e+03
4.027628600597381592e-01,1.065349504351615906e-01,3.613508015405386686e-04,3.981145312500000000e+04,9.061141014099121094e-01,7.574961425781250000e+03
4.104010462760925293e-01,1.082786247134208679e-01,3.645944816526025534e-04,4.035991015625000000e+04,9.127500653266906738e-01,7.782242187500000000e+03
4.180392622947692871e-01,1.098099872469902039e-01,3.674767795018851757e-04,4.084077343750000000e+04,9.188342690467834473e-01,7.975753906250000000e+03
4.256774485111236572e-01,1.113637909293174744e-01,3.703590773511677980e-04,4.132723437500000000e+04,9.248362779617309570e-01,8.172107421875000000e+03
4.333156645298004150e-01,1.129393503069877625e-01,3.732413752004504204e-04,4.181901562500000000e+04,9.307595491409301758e-01,8.371243164062500000e+03
4.416064918041229248e-01,1.145455166697502136e-01,3.761813859455287457e-04,4.231955078125000000e+04,9.368677735328674316e-01,8.581245117187500000e+03
4.498973190784454346e-01,1.158877462148666382e-01,3.787006426136940718e-04,4.273823437500000000e+04,9.423671364784240723e-01,8.773404296875000000e+03
4.581881463527679443e-01,1.172515675425529480e-01,3.812198992818593979e-04,4.316212109375000000e+04,9.477785229682922363e-01,8.967373046875000000e+03
4.664789736270904541e-01,1.186357140541076660e-01,3.837391559500247240e-04,4.359110546875000000e+04,9.531083106994628906e-01,9.163156250000000000e+03
4.764789640903472900e-01,1.200198158621788025e-01,3.863310266751796007e-04,4.402061328125000000e+04,9.588943123817443848e-01,9.379447265625000000e+03
4.864789843559265137e-01,1.212287768721580505e-01,3.886347112711519003e-04,4.439534375000000000e+04,9.642195105552673340e-01,9.582686523437500000e+03
4.964789748191833496e-01,1.224622949957847595e-01,3.909384249709546566e-04,4.477632421875000000e+04,9.694336056709289551e-01,9.786479492187500000e+03
5.064789652824401855e-01,1.234725117683410645e-01,3.928953374270349741e-04,4.508900390625000000e+04,9.741373062133789062e-01,9.973544921875000000e+03
5.164789557456970215e-01,1.242277175188064575e-01,3.944640920963138342e-04,4.532382031250000000e+04,9.782839417457580566e-01,1.014081347656250000e+04
5.264790058135986328e-01,1.250044107437133789e-01,3.960328758694231510e-04,4.556384375000000000e+04,9.823234677314758301e-01,1.030661718750000000e+04
5.364789962768554688e-01,1.256227344274520874e-01,3.973548300564289093e-04,4.575556250000000000e+04,9.859824776649475098e-01,1.045875683593750000e+04
5.464789867401123047e-01,1.259069442749023438e-01,3.981886839028447866e-04,4.584643359375000000e+04,9.889879226684570312e-01,1.058462402343750000e+04
5.564789772033691406e-01,1.262110620737075806e-01,3.990225377492606640e-04,4.594194531250000000e+04,9.918872117996215820e-01,1.070718554687500000e+04
5.664789676666259766e-01,1.264260262250900269e-01,3.997095336671918631e-04,4.601010937500000000e+04,9.945253133773803711e-01,1.081940917968750000e+04
5.764789581298828125e-01,1.262290477752685547e-01,3.998084575869143009e-04,4.595471093750000000e+04,9.964118599891662598e-01,1.089926562500000000e+04
5.864789485931396484e-01,1.260517388582229614e-01,3.999073815066367388e-04,4.590370703125000000e+04,9.981899261474609375e-01,1.097413769531250000e+04
5.958409905433654785e-01,1.259017735719680786e-01,3.999999898951500654e-04,4.586001562500000000e+04,9.997664690017700195e-01,1.104003320312500000e+04
5.958409905433654785e-01,1.259017735719680786e-01,3.999999898951500654e-04,4.586001562500000000e+04,9.997664690017700195e-01,1.104003320312500000e+04
5.968409905908629298e-01,1.258793473243713379e-01,3.999999898951500654e-04,4.585364453125000000e+04,9.999201297760009766e-01,1.104641210937500000e+04
5.978409906383603811e-01,1.258566230535507202e-01,3.999999898951500654e-04,4.584789843750000000e+04,1.000075578689575195e+00,1.105292089843750000e+04
5.988409905694425106e-01,1.258345246315002441e-01,3.999999898951500654e-04,4.584136328125000000e+04,1.000226497650146484e+00,1.105911914062500000e+04
6.008409904316067696e-01,1.257908344268798828e-01,3.999999898951500654e-04,4.582837890625000000e+04,1.000525832176208496e+00,1.107137792968750000e+04
6.048409901559352875e-01,1.257054507732391357e-01,3.999999898951500654e-04,4.580278515625000000e+04,1.001112699508666992e+00,1.109537304687500000e+04
6.128409914672374725e-01,1.255421638488769531e-01,3.999999898951500654e-04,4.575340625000000000e+04,1.002244830131530762e+00,1.114143750000000000e+04
6.204179208725690842e-01,1.253963261842727661e-01,3.999999898951500654e-04,4.570860156250000000e+04,1.003268361091613770e+00,1.118252148437500000e+04
6.279948502779006958e-01,1.252581179141998291e-01,3.999999898951500654e-04,4.566613281250000000e+04,1.004249453544616699e+00,1.122143164062500000e+04
6.355717815458774567e-01,1.251272708177566528e-01,3.999999898951500654e-04,4.562539843750000000e+04,1.005188941955566406e+00,1.125813085937500000e+04
6.444423943758010864e-01,1.249827966094017029e-01,3.999999898951500654e-04,4.557978125000000000e+04,1.006239533424377441e+00,1.129848242187500000e+04
6.533130072057247162e-01,1.248471066355705261e-01,3.999999898951500654e-04,4.553615625000000000e+04,1.007240176200866699e+00,1.133610839843750000e+04
6.621836200356483459e-01,1.247193962335586548e-01,3.999999898951500654e-04,4.549460156250000000e+04,1.008195281028747559e+00,1.137124902343750000e+04
6.726638898253440857e-01,1.245780810713768005e-01,3.999999898951500654e-04,4.544778906250000000e+04,1.009268760681152344e+00,1.140976464843750000e+04
6.831441596150398254e-01,1.244463622570037842e-01,3.999999898951500654e-04,4.540313671875000000e+04,1.010286211967468262e+00,1.144518164062500000e+04
6.936244294047355652e-01,1.243232339620590210e-01,3.999999898951500654e-04,4.536075000000000000e+04,1.011253952980041504e+00,1.147783105468750000e+04
7.078475877642631531e-01,1.241687238216400146e-01,3.999999898951500654e-04,4.530623046875000000e+04,1.012493252754211426e+00,1.151811425781250000e+04
7.220707535743713379e-01,1.240274384617805481e-01,3.999999898951500654e-04,4.525454296875000000e+04,1.013653993606567383e+00,1.155402734375000000e+04
7.362939119338989258e-01,1.238974854350090027e-01,3.999999898951500654e-04,4.520605859375000000e+04,1.014747619628906250e+00,1.158625488281250000e+04
7.505170702934265137e-01,1.237777993083000183e-01,3.999999898951500654e-04,4.516010546875000000e+04,1.015779495239257812e+00,1.161511035156250000e+04
7.647402286529541016e-01,1.236672848463058472e-01,3.999999898951500654e-04,4.511641796875000000e+04,1.016755461692810059e+00,1.164097167968750000e+04
7.789633870124816895e-01,1.235649436712265015e-01,3.999999898951500654e-04,4.507476562500000000e+04,1.017681479454040527e+00,1.166418457031250000e+04
7.931865453720092773e-01,1.234699040651321411e-01,3.999999898951500654e-04,4.503494531250000000e+04,1.018562197685241699e+00,1.168505859375000000e+04
8.074097037315368652e-01,1.233813911676406860e-01,3.999999898951500654e-04,4.499678515625000000e+04,1.019401907920837402e+00,1.170386914062500000e+04
8.242976665496826172e-01,1.232838183641433716e-01,3.999999898951500654e-04,4.495339062500000000e+04,1.020350813865661621e+00,1.172389062500000000e+04
8.411856293678283691e-01,1.231936216354370117e-01,3.999999898951500654e-04,4.491162500000000000e+04,1.021251797676086426e+00,1.174163183593750000e+04
8.580735921859741211e-01,1.231096088886260986e-01,3.999999898951500654e-04,4.487183593750000000e+04,1.022112131118774414e+00,1.175757617187500000e+04
8.749615550041198730e-01,1.230312362313270569e-01,3.999999898951500654e-04,4.483356250000000000e+04,1.022934913635253906e+00,1.177190917968750000e+04
8.918495178222656250e-01,1.229578033089637756e-01,3.999999898951500654e-04,4.479668359375000000e+04,1.023724317550659180e+00,1.178487988281250000e+04
9.110058844089508057e-01,1.228797733783721924e-01,3.999999898951500654e-04,4.475636718750000000e+04,1.024582624435424805e+00,1.179822460937500000e+04
9.301622509956359863e-01,1.228068172931671143e-01,3.999999898951500654e-04,4.471727343750000000e+04,1.025404930114746094e+00,1.181026464843750000e+04
9.493186175823211670e-01,1.227381080389022827e-01,3.999999898951500654e-04,4.467976171875000000e+04,1.026196718215942383e+00,1.182136230468750000e+04
9.684749841690063477e-01,1.226732656359672546e-01,3.999999898951500654e-04,4.464347656250000000e+04,1.026960134506225586e+00,1.183163281250000000e+04
9.908032417297363281e-01,1.226022467017173767e-01,3.999999898951500654e-04,4.460254687500000000e+04,1.027817249298095703e+00,1.184279101562500000e+04
1.013131499290466309e+00,1.225353255867958069e-01,3.999999898951500654e-04,4.456264062500000000e+04,1.028641462326049805e+00,1.185312207031250000e+04
1.035459756851196289e+00,1.224717274308204651e-01,3.999999898951500654e-04,4.452436328125000000e+04,1.029438614845275879e+00,1.186301074218750000e+04
