0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
9.999999747378751636e-05,8.979727681435178965e-06,6.334286695164337289e-08,5.334212303161621094e+00,1.559635857120156288e-04,2.312103024451062083e-04
1.999999949475750327e-04,1.645165502850431949e-05,1.266857339032867458e-07,1.057047080993652344e+01,3.120687324553728104e-04,9.186093811877071857e-04
3.000000142492353916e-04,2.442054028506390750e-05,1.900285866440754035e-07,1.581567478179931641e+01,4.680977144744247198e-04,2.062134211882948875e-03
5.000000237487256527e-04,4.062920197611674666e-05,3.167143063365074340e-07,2.632384300231933594e+01,7.800359162501990795e-04,5.713989492505788803e-03
8.999999845400452614e-04,7.302204176085069776e-05,5.700857741430809256e-07,4.730606842041015625e+01,1.404810580424964428e-03,1.845338940620422363e-02
1.700000022538006306e-03,1.376139698550105095e-04,1.076828652912809048e-06,8.912606048583984375e+01,2.658050041645765305e-03,6.549619883298873901e-02
3.299999982118606567e-03,2.660306345205754042e-04,2.090314410452265292e-06,1.721929779052734375e+02,5.179215688258409500e-03,2.444249242544174194e-01
6.500000134110450745e-03,5.303121288307011127e-04,4.117286152904853225e-06,3.370995483398437500e+02,1.026516407728195190e-02,9.309375882148742676e-01
1.130000036209821701e-02,9.392692008987069130e-04,7.157743766583735123e-06,5.810368652343750000e+02,1.800470054149627686e-02,2.745565414428710938e+00
1.850000023841857910e-02,1.526311272755265236e-03,1.164841614809120074e-05,9.298405761718750000e+02,2.973111346364021301e-02,7.013276100158691406e+00
2.850000001490116119e-02,2.279350534081459045e-03,1.763340878824237734e-05,1.374017944335937500e+03,4.589179530739784241e-02,1.532198333740234375e+01
3.849999979138374329e-02,2.981524681672453880e-03,2.342598236282356083e-05,1.783707519531250000e+03,6.206220388412475586e-02,2.600946617126464844e+01
4.850000143051147461e-02,3.645018907263875008e-03,2.906168265326414257e-05,2.165673828125000000e+03,7.823827117681503296e-02,3.864993667602539062e+01
