0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
9.999999747378751636e-05,1.403080841555492952e-05,9.742255713263148209e-08,8.196125030517578125e+00,2.393589093117043376e-04,5.450314492918550968e-04
1.999999949475750327e-04,2.535511339374352247e-05,1.948451142652629642e-07,1.624875259399414062e+01,4.795007407665252686e-04,2.168978564441204071e-03
3.000000142492353916e-04,3.754313729587011039e-05,2.922676856087491615e-07,2.430761337280273438e+01,7.196505903266370296e-04,4.871871322393417358e-03
5.000000237487256527e-04,6.246308475965633988e-05,4.871127998740121257e-07,4.046313476562500000e+01,1.199696096591651440e-03,1.350568700581789017e-02
8.999999845400452614e-04,1.122764515457674861e-04,8.768030284045380540e-07,7.271438598632812500e+01,2.161563374102115631e-03,4.362692311406135559e-02
1.700000022538006306e-03,2.115982206305488944e-04,1.656183485465589911e-06,1.369620666503906250e+02,4.092575050890445709e-03,1.548414230346679688e-01
3.299999982118606567e-03,4.090501752216368914e-04,3.214944399587693624e-06,2.644494323730468750e+02,7.983490824699401855e-03,5.776429772377014160e-01
6.500000134110450745e-03,8.357109618373215199e-04,6.332466455205576494e-06,5.190801391601562500e+02,1.582629792392253876e-02,2.198604822158813477e+00
1.130000036209821701e-02,1.463581225834786892e-03,1.100874942494556308e-05,8.917698364257812500e+02,2.785389497876167297e-02,6.472094058990478516e+00
2.089999988675117493e-02,2.683337079361081123e-03,2.036131445493083447e-05,1.607113891601562500e+03,5.277985706925392151e-02,2.084232521057128906e+01
3.089999966323375702e-02,3.849591594189405441e-03,2.959591984108556062e-05,2.277135253906250000e+03,7.843375951051712036e-02,4.206299972534179688e+01
4.089999943971633911e-02,4.998241085559129715e-03,3.880095755448564887e-05,2.920199218750000000e+03,1.047788560390472412e-01,6.949642181396484375e+01
5.090000107884407043e-02,6.086229812353849411e-03,4.757625720230862498e-05,3.513364746093750000e+03,1.305042207241058350e-01,1.007526397705078125e+02
6.089999899268150330e-02,7.173545192927122116e-03,5.624407640425488353e-05,4.091202392578125000e+03,1.562606841325759888e-01,1.362093811035156250e+02
7.090000063180923462e-02,8.231845684349536896e-03,6.456008122768253088e-05,4.640529296875000000e+03,1.812274456024169922e-01,1.740600585937500000e+02
8.089999854564666748e-02,9.295220486819744110e-03,7.269068009918555617e-05,5.180259277343750000e+03,2.057324498891830444e-01,2.147099456787109375e+02
9.089999645948410034e-02,1.035586558282375336e-02,8.054737554630264640e-05,5.706685546875000000e+03,2.294569462537765503e-01,2.573198547363281250e+02
1.009000018239021301e-01,1.142042875289916992e-02,8.814075408736243844e-05,6.223395507812500000e+03,2.523665726184844971e-01,3.017233276367187500e+02
1.108999997377395630e-01,1.250504422932863235e-02,9.553815471008419991e-05,6.738352050781250000e+03,2.745883464813232422e-01,3.483376159667968750e+02
1.208999976515769958e-01,1.362690795212984085e-02,1.025943201966583729e-04,7.241458496093750000e+03,2.956300675868988037e-01,3.958027954101562500e+02
1.308999955654144287e-01,1.479031052440404892e-02,1.095324114430695772e-04,7.752923339843750000e+03,3.161229193210601807e-01,4.461948852539062500e+02
1.409000009298324585e-01,1.591902412474155426e-02,1.160513565992005169e-04,8.242471679687500000e+03,3.353339433670043945e-01,4.965202331542968750e+02
1.509000062942504883e-01,1.709817536175251007e-02,1.225301530212163925e-04,8.746981445312500000e+03,3.542090058326721191e-01,5.506419677734375000e+02
1.608999967575073242e-01,1.821304485201835632e-02,1.285118778469040990e-04,9.216794921875000000e+03,3.716835081577301025e-01,6.033173217773437500e+02
1.709000021219253540e-01,1.938394457101821899e-02,1.344936026725918055e-04,9.704106445312500000e+03,3.889326453208923340e-01,6.601931762695312500e+02
1.808999925851821899e-01,2.047550119459629059e-02,1.399758766638115048e-04,1.015233300781250000e+04,4.048244357109069824e-01,7.148358764648437500e+02
1.908999979496002197e-01,2.160673215985298157e-02,1.454203738830983639e-04,1.061228613281250000e+04,4.204147756099700928e-01,7.729860229492187500e+02
2.009000033140182495e-01,2.266739308834075928e-02,1.504433457739651203e-04,1.103831933593750000e+04,4.348626434803009033e-01,8.291177978515625000e+02
2.108999937772750854e-01,2.374769560992717743e-02,1.553506299387663603e-04,1.146489453125000000e+04,4.488474130630493164e-01,8.872498168945312500e+02
2.208999991416931152e-01,2.478852123022079468e-02,1.599142997292801738e-04,1.186203125000000000e+04,4.619005620479583740e-01,9.435904541015625000e+02
2.309000045061111450e-01,2.580600418150424957e-02,1.642843708395957947e-04,1.224895898437500000e+04,4.743556380271911621e-01,1.000289916992187500e+03
2.408999949693679810e-01,2.677406556904315948e-02,1.683887385297566652e-04,1.261492089843750000e+04,4.860816001892089844e-01,1.055847778320312500e+03
2.509000003337860107e-01,2.768631465733051300e-02,1.722215965855866671e-04,1.295769824218750000e+04,4.970837831497192383e-01,1.109794311523437500e+03
2.608999907970428467e-01,2.856653183698654175e-02,1.758666621753945947e-04,1.328683496093750000e+04,5.075473785400390625e-01,1.163241455078125000e+03
2.709000110626220703e-01,2.935631200671195984e-02,1.791622926248237491e-04,1.358007812500000000e+04,5.171571969985961914e-01,1.212975830078125000e+03
2.809000015258789062e-01,3.013440780341625214e-02,1.823480561142787337e-04,1.386801757812500000e+04,5.264046788215637207e-01,1.263019165039062500e+03
2.908999919891357422e-01,3.078658878803253174e-02,1.851064589573070407e-04,1.410737402343750000e+04,5.346716642379760742e-01,1.307188354492187500e+03
3.009000122547149658e-01,3.145067393779754639e-02,1.878329203464090824e-04,1.435026464843750000e+04,5.427422523498535156e-01,1.352585693359375000e+03
3.109000027179718018e-01,3.195325657725334167e-02,1.900541246868669987e-04,1.453172558593750000e+04,5.497095584869384766e-01,1.389905639648437500e+03
3.208999931812286377e-01,3.247638419270515442e-02,1.922753144754096866e-04,1.472003808593750000e+04,5.565512180328369141e-01,1.428627441406250000e+03
3.309000134468078613e-01,3.283594921231269836e-02,1.940052607096731663e-04,1.484685156250000000e+04,5.623406171798706055e-01,1.458892456054687500e+03
3.409000039100646973e-01,3.319665417075157166e-02,1.956892228918150067e-04,1.497327343750000000e+04,5.679256916046142578e-01,1.489255737304687500e+03
3.508999943733215332e-01,3.341731056571006775e-02,1.969598670257255435e-04,1.504748242187500000e+04,5.726247429847717285e-01,1.512191528320312500e+03
3.609000146389007568e-01,3.360682725906372070e-02,1.981066307052969933e-04,1.510961132812500000e+04,5.769826173782348633e-01,1.533310424804687500e+03
3.709000051021575928e-01,3.368264436721801758e-02,1.989179581869393587e-04,1.512938964843750000e+04,5.806130170822143555e-01,1.548188964843750000e+03
3.808999955654144287e-01,3.369529917836189270e-02,1.995275088120251894e-04,1.512547363281250000e+04,5.837649703025817871e-01,1.559389160156250000e+03
3.908999860286712646e-01,3.362189233303070068e-02,1.998795341933146119e-04,1.508959960937500000e+04,5.863420367240905762e-01,1.565674926757812500e+03
4.009000062942504883e-01,3.345371410250663757e-02,1.999518572119995952e-04,1.501852050781250000e+04,5.883030891418457031e-01,1.566519287109375000e+03
4.075570106506347656e-01,3.334961086511611938e-02,1.999999949475750327e-04,1.497376660156250000e+04,5.895537734031677246e-01,1.567114379882812500e+03
