Time (ms),Stress at 0.00 mm (kPa),Stress at 0.25 mm (kPa),Stress at 0.45 mm (kPa),Stress at 0.65 mm (kPa),Stress at 0.84 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.26 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.86 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.24 mm (kPa),Stress at 2.45 mm (kPa),Stress at 2.65 mm (kPa),Stress at 2.85 mm (kPa),Stress at 3.05 mm (kPa),Stress at 3.25 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.65 mm (kPa),Stress at 3.85 mm (kPa),Stress at 4.05 mm (kPa),Stress at 4.25 mm (kPa),Stress at 4.45 mm (kPa),Stress at 4.65 mm (kPa),Stress at 4.84 mm (kPa)
0,-78.291688,-74.588901,-68.869328,-60.518029,-53.275432,-44.684256,-36.992069,-31.386594,-25.53202,-19.06242,-13.457256,-10.122296,-4.2371737,0,0,0,0,0,0,0,0,0,0,0,0
1,-78.201142,-74.502638,-68.78968,-60.448039,-53.213819,-44.632578,-36.949287,-31.350295,-25.502491,-19.040374,-13.441693,-10.110589,-4.2322733,0,0,0,0,0,0,0,0,0,0,0,0
2,-78.110597,-74.416375,-68.710031,-60.378049,-53.152205,-44.5809,-36.906505,-31.313996,-25.472963,-19.018328,-13.426129,-10.098882,-4.227373,0,0,0,0,0,0,0,0,0,0,0,0
3,-78.020051,-74.330112,-68.630383,-60.308059,-53.090591,-44.529222,-36.863723,-31.277697,-25.443435,-18.996283,-13.410566,-10.087176,-4.2224726,0,0,0,0,0,0,0,0,0,0,0,0
4,-77.929506,-74.243849,-68.550734,-60.238069,-53.028977,-44.477544,-36.820942,-31.241398,-25.413907,-18.974237,-13.395002,-10.075469,-4.2175722,0,0,0,0,0,0,0,0,0,0,0,0
5,-77.83896,-74.157586,-68.471086,-60.168079,-52.967363,-44.425866,-36.77816,-31.205099,-25.384379,-18.952191,-13.379439,-10.063763,-4.2126719,0,0,0,0,0,0,0,0,0,0,0,0
6,-77.748415,-74.071322,-68.391438,-60.09809,-52.90575,-44.374188,-36.735378,-31.1688,-25.354851,-18.930145,-13.363875,-10.052056,-4.2077715,0,0,0,0,0,0,0,0,0,0,0,0
7,-77.657869,-73.985059,-68.311789,-60.0281,-52.844136,-44.32251,-36.692596,-31.132501,-25.325323,-18.908099,-13.348312,-10.040349,-4.2028712,0,0,0,0,0,0,0,0,0,0,0,0
8,-77.567324,-73.898796,-68.232141,-59.95811,-52.782522,-44.270832,-36.649814,-31.096202,-25.295794,-18.886053,-13.332748,-10.028643,-4.1979708,0,0,0,0,0,0,0,0,0,0,0,0
9,-77.476779,-73.812533,-68.152493,-59.88812,-52.720908,-44.219154,-36.607032,-31.059903,-25.266266,-18.864007,-13.317185,-10.016936,-4.1930705,0,0,0,0,0,0,0,0,0,0,0,0
10,-77.386233,-73.72627,-68.072844,-59.81813,-52.659294,-44.167476,-36.56425,-31.023604,-25.236738,-18.841961,-13.301621,-10.00523,-4.1881701,0,0,0,0,0,0,0,0,0,0,0,0
11,-77.295688,-73.640007,-67.993196,-59.74814,-52.597681,-44.115798,-36.521469,-30.987305,-25.20721,-18.819915,-13.286058,-9.9935232,-4.1832698,0,0,0,0,0,0,0,0,0,0,0,0
12,-77.205142,-73.553744,-67.913548,-59.67815,-52.536067,-44.06412,-36.478687,-30.951006,-25.177682,-18.797869,-13.270494,-9.9818166,-4.1783694,0,0,0,0,0,0,0,0,0,0,0,0
13,-77.114597,-73.467481,-67.833899,-59.60816,-52.474453,-44.012442,-36.435905,-30.914707,-25.148154,-18.775823,-13.254931,-9.97011,-4.1734691,0,0,0,0,0,0,0,0,0,0,0,0
14,-77.024051,-73.381217,-67.754251,-59.53817,-52.412839,-43.960764,-36.393123,-30.878408,-25.118626,-18.753777,-13.239367,-9.9584034,-4.1685687,0,0,0,0,0,0,0,0,0,0,0,0
15,-76.933506,-73.294954,-67.674603,-59.46818,-52.351225,-43.909087,-36.350341,-30.842109,-25.089097,-18.731731,-13.223804,-9.9466968,-4.1636684,0,0,0,0,0,0,0,0,0,0,0,0
16,-76.84296,-73.208691,-67.594954,-59.39819,-52.289612,-43.857409,-36.307559,-30.80581,-25.059569,-18.709685,-13.20824,-9.9349903,-4.158768,0,0,0,0,0,0,0,0,0,0,0,0
17,-76.752415,-73.122428,-67.515306,-59.3282,-52.227998,-43.805731,-36.264778,-30.769511,-25.030041,-18.687639,-13.192677,-9.9232837,-4.1538677,0,0,0,0,0,0,0,0,0,0,0,0
18,-76.66187,-73.036165,-67.435657,-59.25821,-52.166384,-43.754053,-36.221996,-30.733212,-25.000513,-18.665593,-13.177113,-9.9115771,-4.1489673,0,0,0,0,0,0,0,0,0,0,0,0
19,-76.571324,-72.949902,-67.356009,-59.18822,-52.10477,-43.702375,-36.179214,-30.696913,-24.970985,-18.643547,-13.16155,-9.8998705,-4.144067,0,0,0,0,0,0,0,0,0,0,0,0
20,-76.480779,-72.863639,-67.276361,-59.11823,-52.043157,-43.650697,-36.136432,-30.660614,-24.941457,-18.621501,-13.145986,-9.888164,-4.1391666,0,0,0,0,0,0,0,0,0,0,0,0
21,-76.390233,-72.777376,-67.196712,-59.04824,-51.981543,-43.599019,-36.09365,-30.624314,-24.911929,-18.599455,-13.130423,-9.8764574,-4.1342663,0,0,0,0,0,0,0,0,0,0,0,0
22,-76.299688,-72.691112,-67.117064,-58.97825,-51.919929,-43.547341,-36.050868,-30.588015,-24.8824,-18.577409,-13.114859,-9.8647508,-4.1293659,0,0,0,0,0,0,0,0,0,0,0,0
23,-76.209142,-72.604849,-67.037416,-58.90826,-51.858315,-43.495663,-36.008086,-30.551716,-24.852872,-18.555363,-13.099296,-9.8530442,-4.1244656,0,0,0,0,0,0,0,0,0,0,0,0
24,-76.118597,-72.518586,-66.957767,-58.83827,-51.796701,-43.443985,-35.965305,-30.515417,-24.823344,-18.533317,-13.083732,-9.8413376,-4.1195652,0,0,0,0,0,0,0,0,0,0,0,0
25,-76.028051,-72.432323,-66.878119,-58.76828,-51.735088,-43.392307,-35.922523,-30.479118,-24.793816,-18.511271,-13.068169,-9.8296311,-4.1146649,0,0,0,0,0,0,0,0,0,0,0,0
26,-75.937506,-72.34606,-66.798471,-58.69829,-51.673474,-43.340629,-35.879741,-30.442819,-24.764288,-18.489225,-13.052605,-9.8179245,-4.1097645,0,0,0,0,0,0,0,0,0,0,0,0
27,-75.84696,-72.259797,-66.718822,-58.6283,-51.61186,-43.288951,-35.836959,-30.40652,-24.73476,-18.467179,-13.037042,-9.8062179,-4.1048642,0,0,0,0,0,0,0,0,0,0,0,0
28,-75.756415,-72.173534,-66.639174,-58.55831,-51.550246,-43.237273,-35.794177,-30.370221,-24.705231,-18.445133,-13.021478,-9.7945113,-4.0999638,0,0,0,0,0,0,0,0,0,0,0,0
29,-75.66587,-72.087271,-66.559526,-58.48832,-51.488632,-43.185595,-35.751395,-30.333922,-24.675703,-18.423088,-13.005915,-9.7828047,-4.0950635,0,0,0,0,0,0,0,0,0,0,0,0
30,-75.575324,-72.001007,-66.479877,-58.41833,-51.427019,-43.133917,-35.708613,-30.297623,-24.646175,-18.401042,-12.990351,-9.7710982,-4.0901631,0,0,0,0,0,0,0,0,0,0,0,0
31,-75.484779,-71.914744,-66.400229,-58.34834,-51.365405,-43.082239,-35.665832,-30.261324,-24.616647,-18.378996,-12.974788,-9.7593916,-4.0852628,0,0,0,0,0,0,0,0,0,0,0,0
32,-75.394233,-71.828481,-66.32058,-58.278351,-51.303791,-43.030561,-35.62305,-30.225025,-24.587119,-18.35695,-12.959224,-9.747685,-4.0803624,0,0,0,0,0,0,0,0,0,0,0,0
33,-75.303688,-71.742218,-66.240932,-58.208361,-51.242177,-42.978883,-35.580268,-30.188726,-24.557591,-18.334904,-12.943661,-9.7359784,-4.0754621,0,0,0,0,0,0,0,0,0,0,0,0
34,-75.213142,-71.655955,-66.161284,-58.138371,-51.180563,-42.927205,-35.537486,-30.152427,-24.528063,-18.312858,-12.928097,-9.7242718,-4.0705617,0,0,0,0,0,0,0,0,0,0,0,0
35,-75.122597,-71.569692,-66.081635,-58.068381,-51.11895,-42.875527,-35.494704,-30.116128,-24.498534,-18.290812,-12.912534,-9.7125653,-4.0656613,0,0,0,0,0,0,0,0,0,0,0,0
36,-75.032051,-71.483429,-66.001987,-57.998391,-51.057336,-42.823849,-35.451922,-30.079829,-24.469006,-18.268766,-12.89697,-9.7008587,-4.060761,0,0,0,0,0,0,0,0,0,0,0,0
37,-74.941506,-71.397166,-65.922339,-57.928401,-50.995722,-42.772171,-35.40914,-30.04353,-24.439478,-18.24672,-12.881407,-9.6891521,-4.0558606,0,0,0,0,0,0,0,0,0,0,0,0
38,-74.85096,-71.310902,-65.84269,-57.858411,-50.934108,-42.720493,-35.366359,-30.007231,-24.40995,-18.224674,-12.865843,-9.6774455,-4.0509603,0,0,0,0,0,0,0,0,0,0,0,0
39,-74.760415,-71.224639,-65.763042,-57.788421,-50.872494,-42.668815,-35.323577,-29.970932,-24.380422,-18.202628,-12.85028,-9.665739,-4.0460599,0,0,0,0,0,0,0,0,0,0,0,0
40,-74.66987,-71.138376,-65.683394,-57.718431,-50.810881,-42.617137,-35.280795,-29.934633,-24.350894,-18.180582,-12.834716,-9.6540324,-4.0411596,0,0,0,0,0,0,0,0,0,0,0,0
41,-74.579324,-71.052113,-65.603745,-57.648441,-50.749267,-42.565459,-35.238013,-29.898334,-24.321366,-18.158536,-12.819153,-9.6423258,-4.0362592,0,0,0,0,0,0,0,0,0,0,0,0
42,-74.488779,-70.96585,-65.524097,-57.578451,-50.687653,-42.513781,-35.195231,-29.862035,-24.291837,-18.13649,-12.803589,-9.6306192,-4.0313589,0,0,0,0,0,0,0,0,0,0,0,0
43,-74.398233,-70.879587,-65.444449,-57.508461,-50.626039,-42.462103,-35.152449,-29.825736,-24.262309,-18.114444,-12.788026,-9.6189126,-4.0264585,0,0,0,0,0,0,0,0,0,0,0,0
44,-74.307688,-70.793324,-65.3648,-57.438471,-50.564425,-42.410425,-35.109667,-29.789436,-24.232781,-18.092398,-12.772462,-9.6072061,-4.0215582,0,0,0,0,0,0,0,0,0,0,0,0
45,-74.217142,-70.707061,-65.285152,-57.368481,-50.502812,-42.358747,-35.066886,-29.753137,-24.203253,-18.070352,-12.756899,-9.5954995,-4.0166578,0,0,0,0,0,0,0,0,0,0,0,0
46,-74.126597,-70.620797,-65.205503,-57.298491,-50.441198,-42.307069,-35.024104,-29.716838,-24.173725,-18.048306,-12.741335,-9.5837929,-4.0117575,0,0,0,0,0,0,0,0,0,0,0,0
47,-74.036051,-70.534534,-65.125855,-57.228501,-50.379584,-42.255391,-34.981322,-29.680539,-24.144197,-18.02626,-12.725772,-9.5720863,-4.0068571,0,0,0,0,0,0,0,0,0,0,0,0
48,-73.945506,-70.448271,-65.046207,-57.158511,-50.31797,-42.203713,-34.93854,-29.64424,-24.114669,-18.004214,-12.710208,-9.5603797,-4.0019568,0,0,0,0,0,0,0,0,0,0,0,0
49,-73.854961,-70.362008,-64.966558,-57.088521,-50.256356,-42.152035,-34.895758,-29.607941,-24.08514,-17.982168,-12.694645,-9.5486732,-3.9970564,0,0,0,0,0,0,0,0,0,0,0,0
50,-73.764415,-70.275745,-64.88691,-57.018531,-50.194743,-42.100357,-34.852976,-29.571642,-24.055612,-17.960122,-12.679081,-9.5369666,-3.9921561,0,0,0,0,0,0,0,0,0,0,0,0
51,-73.67387,-70.189482,-64.807262,-56.948541,-50.133129,-42.048679,-34.810194,-29.535343,-24.026084,-17.938076,-12.663518,-9.52526,-3.9872557,0,0,0,0,0,0,0,0,0,0,0,0
52,-73.583324,-70.103219,-64.727613,-56.878551,-50.071515,-41.997001,-34.767413,-29.499044,-23.996556,-17.91603,-12.647954,-9.5135534,-3.9823554,0,0,0,0,0,0,0,0,0,0,0,0
53,-73.492779,-70.016956,-64.647965,-56.808561,-50.009901,-41.945323,-34.724631,-29.462745,-23.967028,-17.893984,-12.63239,-9.5018469,-3.977455,0,0,0,0,0,0,0,0,0,0,0,0
54,-73.402233,-69.930692,-64.568317,-56.738571,-49.948287,-41.893645,-34.681849,-29.426446,-23.9375,-17.871939,-12.616827,-9.4901403,-3.9725547,0,0,0,0,0,0,0,0,0,0,0,0
55,-73.311688,-69.844429,-64.488668,-56.668581,-49.886674,-41.841967,-34.639067,-29.390147,-23.907972,-17.849893,-12.601263,-9.4784337,-3.9676543,0,0,0,0,0,0,0,0,0,0,0,0
56,-73.221142,-69.758166,-64.40902,-56.598591,-49.82506,-41.790289,-34.596285,-29.353848,-23.878443,-17.827847,-12.5857,-9.4667271,-3.962754,0,0,0,0,0,0,0,0,0,0,0,0
57,-73.130597,-69.671903,-64.329372,-56.528601,-49.763446,-41.738611,-34.553503,-29.317549,-23.848915,-17.805801,-12.570136,-9.4550205,-3.9578536,0,0,0,0,0,0,0,0,0,0,0,0
58,-73.040051,-69.58564,-64.249723,-56.458611,-49.701832,-41.686933,-34.510721,-29.28125,-23.819387,-17.783755,-12.554573,-9.443314,-3.9529533,0,0,0,0,0,0,0,0,0,0,0,0
59,-72.949506,-69.499377,-64.170075,-56.388622,-49.640218,-41.635255,-34.46794,-29.244951,-23.789859,-17.761709,-12.539009,-9.4316074,-3.9480529,0,0,0,0,0,0,0,0,0,0,0,0
60,-72.858961,-69.413114,-64.090426,-56.318632,-49.578605,-41.583578,-34.425158,-29.208652,-23.760331,-17.739663,-12.523446,-9.4199008,-3.9431526,0,0,0,0,0,0,0,0,0,0,0,0
61,-72.768415,-69.326851,-64.010778,-56.248642,-49.516991,-41.5319,-34.382376,-29.172353,-23.730803,-17.717617,-12.507882,-9.4081942,-3.9382522,0,0,0,0,0,0,0,0,0,0,0,0
62,-72.67787,-69.240587,-63.93113,-56.178652,-49.455377,-41.480222,-34.339594,-29.136054,-23.701275,-17.695571,-12.492319,-9.3964876,-3.9333519,0,0,0,0,0,0,0,0,0,0,0,0
63,-72.587324,-69.154324,-63.851481,-56.108662,-49.393763,-41.428544,-34.296812,-29.099755,-23.671746,-17.673525,-12.476755,-9.3847811,-3.9284515,0,0,0,0,0,0,0,0,0,0,0,0
64,-72.496779,-69.068061,-63.771833,-56.038672,-49.332149,-41.376866,-34.25403,-29.063456,-23.642218,-17.651479,-12.461192,-9.3730745,-3.9235512,0,0,0,0,0,0,0,0,0,0,0,0
65,-72.406233,-68.981798,-63.692185,-55.968682,-49.270536,-41.325188,-34.211249,-29.027157,-23.61269,-17.629433,-12.445628,-9.3613679,-3.9186508,0,0,0,0,0,0,0,0,0,0,0,0
66,-72.315688,-68.895535,-63.612536,-55.898692,-49.208922,-41.27351,-34.168467,-28.990858,-23.583162,-17.607387,-12.430065,-9.3496613,-3.9137504,0,0,0,0,0,0,0,0,0,0,0,0
67,-72.225142,-68.809272,-63.532888,-55.828702,-49.147308,-41.221832,-34.125685,-28.954558,-23.553634,-17.585341,-12.414501,-9.3379547,-3.9088501,0,0,0,0,0,0,0,0,0,0,0,0
68,-72.134597,-68.723009,-63.45324,-55.758712,-49.085694,-41.170154,-34.082903,-28.918259,-23.524106,-17.563295,-12.398938,-9.3262482,-3.9039497,0,0,0,0,0,0,0,0,0,0,0,0
69,-72.044052,-68.636746,-63.373591,-55.688722,-49.024081,-41.118476,-34.040121,-28.88196,-23.494578,-17.541249,-12.383374,-9.3145416,-3.8990494,0,0,0,0,0,0,0,0,0,0,0,0
70,-71.953506,-68.550482,-63.293943,-55.618732,-48.962467,-41.066798,-33.997339,-28.845661,-23.465049,-17.519203,-12.367811,-9.302835,-3.894149,0,0,0,0,0,0,0,0,0,0,0,0
71,-71.862961,-68.464219,-63.214295,-55.548742,-48.900853,-41.01512,-33.954557,-28.809362,-23.435521,-17.497157,-12.352247,-9.2911284,-3.8892487,0,0,0,0,0,0,0,0,0,0,0,0
72,-71.772415,-68.377956,-63.134646,-55.478752,-48.839239,-40.963442,-33.911776,-28.773063,-23.405993,-17.475111,-12.336684,-9.2794219,-3.8843483,0,0,0,0,0,0,0,0,0,0,0,0
73,-71.68187,-68.291693,-63.054998,-55.408762,-48.777625,-40.911764,-33.868994,-28.736764,-23.376465,-17.453065,-12.32112,-9.2677153,-3.879448,0,0,0,0,0,0,0,0,0,0,0,0
74,-71.591324,-68.20543,-62.975349,-55.338772,-48.716012,-40.860086,-33.826212,-28.700465,-23.346937,-17.431019,-12.305557,-9.2560087,-3.8745476,0,0,0,0,0,0,0,0,0,0,0,0
75,-71.500779,-68.119167,-62.895701,-55.268782,-48.654398,-40.808408,-33.78343,-28.664166,-23.317409,-17.408973,-12.289993,-9.2443021,-3.8696473,0,0,0,0,0,0,0,0,0,0,0,0
76,-71.410233,-68.032904,-62.816053,-55.198792,-48.592784,-40.75673,-33.740648,-28.627867,-23.287881,-17.386927,-12.27443,-9.2325955,-3.8647469,0,0,0,0,0,0,0,0,0,0,0,0
77,-71.319688,-67.946641,-62.736404,-55.128802,-48.53117,-40.705052,-33.697866,-28.591568,-23.258352,-17.364881,-12.258866,-9.220889,-3.8598466,0,0,0,0,0,0,0,0,0,0,0,0
78,-71.229142,-67.860377,-62.656756,-55.058812,-48.469556,-40.653374,-33.655084,-28.555269,-23.228824,-17.342835,-12.243303,-9.2091824,-3.8549462,0,0,0,0,0,0,0,0,0,0,0,0
79,-71.138597,-67.774114,-62.577108,-54.988822,-48.407943,-40.601696,-33.612303,-28.51897,-23.199296,-17.32079,-12.227739,-9.1974758,-3.8500459,0,0,0,0,0,0,0,0,0,0,0,0
80,-71.048052,-67.687851,-62.497459,-54.918832,-48.346329,-40.550018,-33.569521,-28.482671,-23.169768,-17.298744,-12.212176,-9.1857692,-3.8451455,0,0,0,0,0,0,0,0,0,0,0,0
81,-70.957506,-67.601588,-62.417811,-54.848842,-48.284715,-40.49834,-33.526739,-28.446372,-23.14024,-17.276698,-12.196612,-9.1740626,-3.8402452,0,0,0,0,0,0,0,0,0,0,0,0
82,-70.866961,-67.515325,-62.338163,-54.778852,-48.223101,-40.446662,-33.483957,-28.410073,-23.110712,-17.254652,-12.181049,-9.1623561,-3.8353448,0,0,0,0,0,0,0,0,0,0,0,0
83,-70.776415,-67.429062,-62.258514,-54.708862,-48.161487,-40.394984,-33.441175,-28.373774,-23.081184,-17.232606,-12.165485,-9.1506495,-3.8304445,0,0,0,0,0,0,0,0,0,0,0,0
84,-70.68587,-67.342799,-62.178866,-54.638872,-48.099874,-40.343306,-33.398393,-28.337475,-23.051655,-17.21056,-12.149922,-9.1389429,-3.8255441,0,0,0,0,0,0,0,0,0,0,0,0
85,-70.595324,-67.256536,-62.099218,-54.568883,-48.03826,-40.291628,-33.355611,-28.301176,-23.022127,-17.188514,-12.134358,-9.1272363,-3.8206438,0,0,0,0,0,0,0,0,0,0,0,0
86,-70.504779,-67.170272,-62.019569,-54.498893,-47.976646,-40.23995,-33.31283,-28.264877,-22.992599,-17.166468,-12.118795,-9.1155298,-3.8157434,0,0,0,0,0,0,0,0,0,0,0,0
87,-70.414233,-67.084009,-61.939921,-54.428903,-47.915032,-40.188272,-33.270048,-28.228578,-22.963071,-17.144422,-12.103231,-9.1038232,-3.8108431,0,0,0,0,0,0,0,0,0,0,0,0
88,-70.323688,-66.997746,-61.860272,-54.358913,-47.853418,-40.136594,-33.227266,-28.192279,-22.933543,-17.122376,-12.087668,-9.0921166,-3.8059427,0,0,0,0,0,0,0,0,0,0,0,0
89,-70.233143,-66.911483,-61.780624,-54.288923,-47.791805,-40.084916,-33.184484,-28.15598,-22.904015,-17.10033,-12.072104,-9.08041,-3.8010424,0,0,0,0,0,0,0,0,0,0,0,0
90,-70.142597,-66.82522,-61.700976,-54.218933,-47.730191,-40.033238,-33.141702,-28.119681,-22.874487,-17.078284,-12.056541,-9.0687034,-3.796142,0,0,0,0,0,0,0,0,0,0,0,0
91,-70.052052,-66.738957,-61.621327,-54.148943,-47.668577,-39.98156,-33.09892,-28.083381,-22.844958,-17.056238,-12.040977,-9.0569969,-3.7912417,0,0,0,0,0,0,0,0,0,0,0,0
92,-69.961506,-66.652694,-61.541679,-54.078953,-47.606963,-39.929882,-33.056138,-28.047082,-22.81543,-17.034192,-12.025414,-9.0452903,-3.7863413,0,0,0,0,0,0,0,0,0,0,0,0
93,-69.870961,-66.566431,-61.462031,-54.008963,-47.545349,-39.878204,-33.013357,-28.010783,-22.785902,-17.012146,-12.00985,-9.0335837,-3.781441,0,0,0,0,0,0,0,0,0,0,0,0
94,-69.780415,-66.480167,-61.382382,-53.938973,-47.483736,-39.826526,-32.970575,-27.974484,-22.756374,-16.9901,-11.994287,-9.0218771,-3.7765406,0,0,0,0,0,0,0,0,0,0,0,0
95,-69.68987,-66.393904,-61.302734,-53.868983,-47.422122,-39.774848,-32.927793,-27.938185,-22.726846,-16.968054,-11.978723,-9.0101705,-3.7716403,0,0,0,0,0,0,0,0,0,0,0,0
96,-69.599324,-66.307641,-61.223086,-53.798993,-47.360508,-39.72317,-32.885011,-27.901886,-22.697318,-16.946008,-11.96316,-8.998464,-3.7667399,0,0,0,0,0,0,0,0,0,0,0,0
97,-69.508779,-66.221378,-61.143437,-53.729003,-47.298894,-39.671492,-32.842229,-27.865587,-22.66779,-16.923962,-11.947596,-8.9867574,-3.7618395,0,0,0,0,0,0,0,0,0,0,0,0
98,-69.418233,-66.135115,-61.063789,-53.659013,-47.23728,-39.619814,-32.799447,-27.829288,-22.638261,-16.901916,-11.932033,-8.9750508,-3.7569392,0,0,0,0,0,0,0,0,0,0,0,0
99,-69.327688,-66.048852,-60.984141,-53.589023,-47.175667,-39.568136,-32.756665,-27.792989,-22.608733,-16.87987,-11.916469,-8.9633442,-3.7520388,0,0,0,0,0,0,0,0,0,0,0,0
100,-69.237143,-65.962589,-60.904492,-53.519033,-47.114053,-39.516458,-32.713884,-27.75669,-22.579205,-16.857824,-11.900906,-8.9516376,-3.7471385,0,0,0,0,0,0,0,0,0,0,0,0
101,-69.146597,-65.876326,-60.824844,-53.449043,-47.052439,-39.46478,-32.671102,-27.720391,-22.549677,-16.835778,-11.885342,-8.9399311,-3.7422381,0,0,0,0,0,0,0,0,0,0,0,0
102,-69.056052,-65.790062,-60.745195,-53.379053,-46.990825,-39.413102,-32.62832,-27.684092,-22.520149,-16.813732,-11.869779,-8.9282245,-3.7373378,0,0,0,0,0,0,0,0,0,0,0,0
103,-68.965506,-65.703799,-60.665547,-53.309063,-46.929211,-39.361424,-32.585538,-27.647793,-22.490621,-16.791686,-11.854215,-8.9165179,-3.7324374,0,0,0,0,0,0,0,0,0,0,0,0
104,-68.874961,-65.617536,-60.585899,-53.239073,-46.867598,-39.309746,-32.542756,-27.611494,-22.461093,-16.769641,-11.838652,-8.9048113,-3.7275371,0,0,0,0,0,0,0,0,0,0,0,0
105,-68.784415,-65.531273,-60.50625,-53.169083,-46.805984,-39.258068,-32.499974,-27.575195,-22.431564,-16.747595,-11.823088,-8.8931048,-3.7226367,0,0,0,0,0,0,0,0,0,0,0,0
106,-68.69387,-65.44501,-60.426602,-53.099093,-46.74437,-39.206391,-32.457192,-27.538896,-22.402036,-16.725549,-11.807525,-8.8813982,-3.7177364,0,0,0,0,0,0,0,0,0,0,0,0
107,-68.603324,-65.358747,-60.346954,-53.029103,-46.682756,-39.154713,-32.414411,-27.502597,-22.372508,-16.703503,-11.791961,-8.8696916,-3.712836,0,0,0,0,0,0,0,0,0,0,0,0
108,-68.512779,-65.272484,-60.267305,-52.959113,-46.621142,-39.103035,-32.371629,-27.466298,-22.34298,-16.681457,-11.776398,-8.857985,-3.7079357,0,0,0,0,0,0,0,0,0,0,0,0
109,-68.422234,-65.186221,-60.187657,-52.889123,-46.559529,-39.051357,-32.328847,-27.429999,-22.313452,-16.659411,-11.760834,-8.8462784,-3.7030353,0,0,0,0,0,0,0,0,0,0,0,0
110,-68.331688,-65.099957,-60.108009,-52.819133,-46.497915,-38.999679,-32.286065,-27.3937,-22.283924,-16.637365,-11.745271,-8.8345719,-3.698135,0,0,0,0,0,0,0,0,0,0,0,0
111,-68.241143,-65.013694,-60.02836,-52.749144,-46.436301,-38.948001,-32.243283,-27.357401,-22.254396,-16.615319,-11.729707,-8.8228653,-3.6932346,0,0,0,0,0,0,0,0,0,0,0,0
112,-68.150597,-64.927431,-59.948712,-52.679154,-46.374687,-38.896323,-32.200501,-27.321102,-22.224867,-16.593273,-11.714143,-8.8111587,-3.6883343,0,0,0,0,0,0,0,0,0,0,0,0
113,-68.060052,-64.841168,-59.869063,-52.609164,-46.313074,-38.844645,-32.15772,-27.284803,-22.195339,-16.571227,-11.69858,-8.7994521,-3.6834339,0,0,0,0,0,0,0,0,0,0,0,0
114,-67.969506,-64.754905,-59.789415,-52.539174,-46.25146,-38.792967,-32.114938,-27.248503,-22.165811,-16.549181,-11.683016,-8.7877455,-3.6785336,0,0,0,0,0,0,0,0,0,0,0,0
115,-67.878961,-64.668642,-59.709767,-52.469184,-46.189846,-38.741289,-32.072156,-27.212204,-22.136283,-16.527135,-11.667453,-8.776039,-3.6736332,0,0,0,0,0,0,0,0,0,0,0,0
116,-67.788415,-64.582379,-59.630118,-52.399194,-46.128232,-38.689611,-32.029374,-27.175905,-22.106755,-16.505089,-11.651889,-8.7643324,-3.6687329,0,0,0,0,0,0,0,0,0,0,0,0
117,-67.69787,-64.496116,-59.55047,-52.329204,-46.066618,-38.637933,-31.986592,-27.139606,-22.077227,-16.483043,-11.636326,-8.7526258,-3.6638325,0,0,0,0,0,0,0,0,0,0,0,0
118,-67.607324,-64.409852,-59.470822,-52.259214,-46.005005,-38.586255,-31.94381,-27.103307,-22.047699,-16.460997,-11.620762,-8.7409192,-3.6589322,0,0,0,0,0,0,0,0,0,0,0,0
119,-67.516779,-64.323589,-59.391173,-52.189224,-45.943391,-38.534577,-31.901028,-27.067008,-22.01817,-16.438951,-11.605199,-8.7292127,-3.6540318,0,0,0,0,0,0,0,0,0,0,0,0
120,-67.426234,-64.237326,-59.311525,-52.119234,-45.881777,-38.482899,-31.858247,-27.030709,-21.988642,-16.416905,-11.589635,-8.7175061,-3.6491315,0,0,0,0,0,0,0,0,0,0,0,0
121,-67.335688,-64.151063,-59.231877,-52.049244,-45.820163,-38.431221,-31.815465,-26.99441,-21.959114,-16.394859,-11.574072,-8.7057995,-3.6442311,0,0,0,0,0,0,0,0,0,0,0,0
122,-67.245143,-64.0648,-59.152228,-51.979254,-45.758549,-38.379543,-31.772683,-26.958111,-21.929586,-16.372813,-11.558508,-8.6940929,-3.6393308,0,0,0,0,0,0,0,0,0,0,0,0
123,-67.154597,-63.978537,-59.07258,-51.909264,-45.696936,-38.327865,-31.729901,-26.921812,-21.900058,-16.350767,-11.542945,-8.6823863,-3.6344304,0,0,0,0,0,0,0,0,0,0,0,0
124,-67.064052,-63.892274,-58.992932,-51.839274,-45.635322,-38.276187,-31.687119,-26.885513,-21.87053,-16.328721,-11.527381,-8.6706798,-3.6295301,0,0,0,0,0,0,0,0,0,0,0,0
125,-66.973506,-63.806011,-58.913283,-51.769284,-45.573708,-38.224509,-31.644337,-26.849214,-21.841002,-16.306675,-11.511818,-8.6589732,-3.6246297,0,0,0,0,0,0,0,0,0,0,0,0
126,-66.882961,-63.719747,-58.833635,-51.699294,-45.512094,-38.172831,-31.601555,-26.812915,-21.811473,-16.284629,-11.496254,-8.6472666,-3.6197294,0,0,0,0,0,0,0,0,0,0,0,0
127,-66.792415,-63.633484,-58.753986,-51.629304,-45.45048,-38.121153,-31.558774,-26.776616,-21.781945,-16.262583,-11.480691,-8.63556,-3.614829,0,0,0,0,0,0,0,0,0,0,0,0
