Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa)
0,-0.58453878,0,0,-0.015281858,0,-0.017835927,-0.019450972,-0.029645746,0,0,-0.0066303577,-0.019226865,-0.087711218,-0.39451467,-0.038195137,0,0,-0.0022897963,-0.012710867,-0.052668351,-0.10651343,-0.039318134,0,0,0,0,-0.0001563189,-0.0075813089,-0.0010225561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.24983416,0,0,-0.0065315259,0,-0.0076231448,-0.0083134216,-0.012670708,0,0,-0.0028338408,-0.008217637,-0.037488117,-0.16861711,-0.016324751,0,0,-0.00097866788,-0.005432674,-0.022510659,-0.045524258,-0.016804724,0,0,0,0,-6.6811309e-05,-0.003240281,-0.00043704446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.084870463,0,0,0.0022188064,0,0.0025896372,0.0028241292,0.0043043306,0,0,0.00096267613,0.0027915905,0.012734983,0.057280446,0.0055456353,0,0,0.00033246053,0.0018455185,0.0076470329,0.015464918,0.0057086858,0,0,0,0,2.2696283e-05,0.0011007468,0.00014846715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.41957509,0,0,0.010969139,0,0.012802419,0.01396168,0.021279369,0,0,0.0047591931,0.013800818,0.062958084,0.283178,0.027416021,0,0,0.0016435889,0.009123711,0.037804725,0.076454095,0.028222096,0,0,0,0,0.00011220388,0.0054417747,0.00073397876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.75427971,0,0,0.019719471,0,0.023015201,0.025099231,0.038254407,0,0,0.00855571,0.024810046,0.11318119,0.50907556,0.049286407,0,0,0.0029547173,0.016401903,0.067962417,0.13744327,0.050735506,0,0,0,0,0.00020171147,0.0097828025,0.0013194904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.0889843,0,0,0.028469803,0,0.033227983,0.036236781,0.055229446,0,0,0.012352227,0.035819273,0.16340429,0.73497312,0.071156793,0,0,0.0042658457,0.023680096,0.098120108,0.19843245,0.073248916,0,0,0,0,0.00029121906,0.01412383,0.001905002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.423689,0,0,0.037220136,0,0.043440765,0.047374332,0.072204484,0,0,0.016148744,0.046828501,0.21362739,0.96087067,0.093027179,0,0,0.0055769741,0.030958288,0.1282778,0.25942162,0.095762325,0,0,0,0,0.00038072665,0.018464858,0.0024905136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1.7583936,0,0,0.045970468,0,0.053653547,0.058511883,0.089179522,0,0,0.019945261,0.057837728,0.26385049,1.1867682,0.11489757,0,0,0.0068881025,0.038236481,0.15843549,0.3204108,0.11827574,0,0,0,0,0.00047023424,0.022805886,0.0030760252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2.0930982,0,0,0.0547208,0,0.063866329,0.069649434,0.10615456,0,0,0.023741778,0.068846956,0.31407359,1.4126658,0.13676795,0,0,0.0081992309,0.045514673,0.18859318,0.38139998,0.14078915,0,0,0,0,0.00055974184,0.027146914,0.0036615368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2.4278028,0,0,0.063471133,0,0.074079111,0.080786984,0.1231296,0,0,0.027538295,0.079856183,0.36429669,1.6385633,0.15863834,0,0,0.0095103593,0.052792866,0.21875088,0.44238915,0.16330256,0,0,0,0,0.00064924943,0.031487942,0.0042470484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2.7625075,0,0,0.072221465,0,0.084291893,0.091924535,0.14010464,0,0,0.031334812,0.090865411,0.41451979,1.8644609,0.18050872,0,0,0.010821488,0.060071058,0.24890857,0.50337833,0.18581597,0,0,0,0,0.00073875702,0.03582897,0.00483256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3.0972121,0,0,0.080971797,0,0.094504675,0.10306209,0.15707968,0,0,0.035131328,0.10187464,0.46474289,2.0903585,0.20237911,0,0,0.012132616,0.067349251,0.27906626,0.5643675,0.20832938,0,0,0,0,0.00082826461,0.040169997,0.0054180716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3.4319167,0,0,0.08972213,0,0.10471746,0.11419964,0.17405471,0,0,0.038927845,0.11288387,0.51496599,2.316256,0.22424949,0,0,0.013443745,0.074627443,0.30922395,0.62535668,0.23084278,0,0,0,0,0.0009177722,0.044511025,0.0060035832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3.7666213,0,0,0.098472462,0,0.11493024,0.12533719,0.19102975,0,0,0.042724362,0.12389309,0.56518909,2.5421536,0.24611988,0,0,0.014754873,0.081905636,0.33938164,0.68634586,0.25335619,0,0,0,0,0.0010072798,0.048852053,0.0065890948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,4.1013259,0,0,0.10722279,0,0.12514302,0.13647474,0.20800479,0,0,0.046520879,0.13490232,0.61541219,2.7680511,0.26799027,0,0,0.016066001,0.089183828,0.36953934,0.74733503,0.2758696,0,0,0,0,0.0010967874,0.053193081,0.0071746064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4.4360306,0,0,0.11597313,0,0.1353558,0.14761229,0.22497983,0,0,0.050317396,0.14591155,0.6656353,2.9939487,0.28986065,0,0,0.01737713,0.096462021,0.39969703,0.80832421,0.29838301,0,0,0,0,0.001186295,0.057534109,0.007760118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,4.7707352,0,0,0.12472346,0,0.14556859,0.15874984,0.24195487,0,0,0.054113913,0.15692078,0.7158584,3.2198462,0.31173104,0,0,0.018688258,0.10374021,0.42985472,0.86931339,0.32089642,0,0,0,0,0.0012758026,0.061875137,0.0083456296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5.1054398,0,0,0.13347379,0,0.15578137,0.16988739,0.25892991,0,0,0.05791043,0.16793,0.7660815,3.4457438,0.33360142,0,0,0.019999387,0.11101841,0.46001241,0.93030256,0.34340983,0,0,0,0,0.0013653102,0.066216165,0.0089311413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,5.4401444,0,0,0.14222412,0,0.16599415,0.18102494,0.27590494,0,0,0.061706947,0.17893923,0.8163046,3.6716413,0.35547181,0,0,0.021310515,0.1182966,0.4901701,0.99129174,0.36592324,0,0,0,0,0.0014548178,0.070557192,0.0095166529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5.7748491,0,0,0.15097446,0,0.17620693,0.19216249,0.29287998,0,0,0.065503464,0.18994846,0.8665277,3.8975389,0.3773422,0,0,0.022621643,0.12557479,0.52032779,1.0522809,0.38843665,0,0,0,0,0.0015443253,0.07489822,0.010102164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,6.1095537,0,0,0.15972479,0,0.18641971,0.20330004,0.30985502,0,0,0.069299981,0.20095769,0.9167508,4.1234365,0.39921258,0,0,0.023932772,0.13285298,0.55048549,1.1132701,0.41095006,0,0,0,0,0.0016338329,0.079239248,0.010687676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6.4442583,0,0,0.16847512,0,0.1966325,0.21443759,0.32683006,0,0,0.073096498,0.21196691,0.9669739,4.349334,0.42108297,0,0,0.0252439,0.14013118,0.58064318,1.1742593,0.43346347,0,0,0,0,0.0017233405,0.083580276,0.011273188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6.7789629,0,0,0.17722545,0,0.20684528,0.22557514,0.3438051,0,0,0.076893015,0.22297614,1.017197,4.5752316,0.44295335,0,0,0.026555029,0.14740937,0.61080087,1.2352484,0.45597688,0,0,0,0,0.0018128481,0.087921304,0.011858699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7.1136676,0,0,0.18597579,0,0.21705806,0.23671269,0.36078014,0,0,0.080689532,0.23398537,1.0674201,4.8011291,0.46482374,0,0,0.027866157,0.15468756,0.64095856,1.2962376,0.47849029,0,0,0,0,0.0019023557,0.092262332,0.012444211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7.4483722,0,0,0.19472612,0,0.22727084,0.24785025,0.37775517,0,0,0.084486049,0.2449946,1.1176432,5.0270267,0.48669413,0,0,0.029177285,0.16196575,0.67111625,1.3572268,0.5010037,0,0,0,0,0.0019918633,0.09660336,0.013029723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7.7830768,0,0,0.20347645,0,0.23748362,0.2589878,0.39473021,0,0,0.088282566,0.25600382,1.1678663,5.2529242,0.50856451,0,0,0.030488414,0.16924395,0.70127395,1.418216,0.52351711,0,0,0,0,0.0020813709,0.10094439,0.013615234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,8.1177814,0,0,0.21222678,0,0.2476964,0.27012535,0.41170525,0,0,0.092079082,0.26701305,1.2180894,5.4788218,0.5304349,0,0,0.031799542,0.17652214,0.73143164,1.4792051,0.54603052,0,0,0,0,0.0021708785,0.10528542,0.014200746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,8.452486,0,0,0.22097711,0,0.25790919,0.2812629,0.42868029,0,0,0.095875599,0.27802228,1.2683125,5.7047194,0.55230528,0,0,0.033110671,0.18380033,0.76158933,1.5401943,0.56854393,0,0,0,0,0.0022603861,0.10962644,0.014786257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,8.7871907,0,0,0.22972745,0,0.26812197,0.29240045,0.44565533,0,0,0.099672116,0.28903151,1.3185356,5.9306169,0.57417567,0,0,0.034421799,0.19107852,0.79174702,1.6011835,0.59105734,0,0,0,0,0.0023498937,0.11396747,0.015371769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,9.1218953,0,0,0.23847778,0,0.27833475,0.303538,0.46263037,0,0,0.10346863,0.30004073,1.3687587,6.1565145,0.59604606,0,0,0.035732927,0.19835672,0.82190471,1.6621727,0.61357075,0,0,0,0,0.0024394013,0.1183085,0.015957281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,9.4565999,0,0,0.24722811,0,0.28854753,0.31467555,0.4796054,0,0,0.10726515,0.31104996,1.4189818,6.382412,0.61791644,0,0,0.037044056,0.20563491,0.8520624,1.7231619,0.63608416,0,0,0,0,0.0025289089,0.12264953,0.016542792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,9.7913045,0,0,0.25597844,0,0.29876031,0.3258131,0.49658044,0,0,0.11106167,0.32205919,1.4692049,6.6083096,0.63978683,0,0,0.038355184,0.2129131,0.8822201,1.784151,0.65859757,0,0,0,0,0.0026184165,0.12699055,0.017128304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,9.9625562,0,0,0.26045555,0,0.30398569,0.33151163,0.50526572,0,0,0.11300416,0.32769206,1.4949016,6.7238901,0.65097681,0,0,0.039026023,0.21663699,0.89765028,1.8153561,0.67011656,0,0,0,0,0.002664213,0.12921164,0.017427881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,10.133785,0,0,0.26493207,0,0.30921037,0.33720941,0.51394986,0,0,0.11494639,0.33332419,1.5205949,6.8394554,0.66216533,0,0,0.039696774,0.22036039,0.91307845,1.8465572,0.68163404,0,0,0,0,0.0027100036,0.13143244,0.017727419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,10.305015,0,0,0.2694086,0,0.31443506,0.34290719,0.52263401,0,0,0.11688862,0.33895633,1.5462881,6.9550208,0.67335385,0,0,0.040367525,0.22408379,0.92850661,1.8777582,0.69315152,0,0,0,0,0.0027557942,0.13365323,0.018026956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,10.476244,0,0,0.27388512,0,0.31965974,0.34860498,0.53131815,0,0,0.11883086,0.34458846,1.5719814,7.0705862,0.68454237,0,0,0.041038276,0.22780719,0.94393477,1.9089592,0.704669,0,0,0,0,0.0028015847,0.13587403,0.018326494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,10.647473,0,0,0.27836164,0,0.32488443,0.35430276,0.54000229,0,0,0.12077309,0.3502206,1.5976747,7.1861515,0.69573089,0,0,0.041709027,0.23153059,0.95936294,1.9401603,0.71618648,0,0,0,0,0.0028473753,0.13809483,0.018626032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,10.818702,0,0,0.28283816,0,0.33010912,0.36000054,0.54868643,0,0,0.12271532,0.35585273,1.623368,7.3017169,0.70691941,0,0,0.042379778,0.23525399,0.9747911,1.9713613,0.72770396,0,0,0,0,0.0028931659,0.14031562,0.01892557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,10.989931,0,0,0.28731468,0,0.3353338,0.36569832,0.55737057,0,0,0.12465756,0.36148487,1.6490613,7.4172822,0.71810792,0,0,0.04305053,0.23897739,0.99021926,2.0025623,0.73922143,0,0,0,0,0.0029389564,0.14253642,0.019225108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,11.161161,0,0,0.2917912,0,0.34055849,0.3713961,0.56605471,0,0,0.12659979,0.367117,1.6747546,7.5328476,0.72929644,0,0,0.043721281,0.24270079,1.0056474,2.0337633,0.75073891,0,0,0,0,0.002984747,0.14475722,0.019524645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,11.33239,0,0,0.29626773,0,0.34578317,0.37709389,0.57473886,0,0,0.12854202,0.37274913,1.7004479,7.648413,0.74048496,0,0,0.044392032,0.24642419,1.0210756,2.0649644,0.76225639,0,0,0,0,0.0030305376,0.14697801,0.019824183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,11.503619,0,0,0.30074425,0,0.35100786,0.38279167,0.583423,0,0,0.13048426,0.37838127,1.7261411,7.7639783,0.75167348,0,0,0.045062783,0.25014759,1.0365038,2.0961654,0.77377387,0,0,0,0,0.0030763281,0.14919881,0.020123721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,11.674848,0,0,0.30522077,0,0.35623255,0.38848945,0.59210714,0,0,0.13242649,0.3840134,1.7518344,7.8795437,0.762862,0,0,0.045733534,0.25387099,1.0519319,2.1273664,0.78529135,0,0,0,0,0.0031221187,0.1514196,0.020423259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,11.846077,0,0,0.30969729,0,0.36145723,0.39418723,0.60079128,0,0,0.13436873,0.38964554,1.7775277,7.995109,0.77405052,0,0,0.046404285,0.25759439,1.0673601,2.1585675,0.79680883,0,0,0,0,0.0031679092,0.1536404,0.020722797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,12.017307,0,0,0.31417381,0,0.36668192,0.39988501,0.60947542,0,0,0.13631096,0.39527767,1.803221,8.1106744,0.78523903,0,0,0.047075036,0.26131779,1.0827882,2.1897685,0.80832631,0,0,0,0,0.0032136998,0.1558612,0.021022335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,12.188536,0,0,0.31865033,0,0.3719066,0.4055828,0.61815956,0,0,0.13825319,0.4009098,1.8289143,8.2262397,0.79642755,0,0,0.047745787,0.26504119,1.0982164,2.2209695,0.81984378,0,0,0,0,0.0032594904,0.15808199,0.021321872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,12.359765,0,0,0.32312685,0,0.37713129,0.41128058,0.62684371,0,0,0.14019543,0.40654194,1.8546076,8.3418051,0.80761607,0,0,0.048416538,0.26876459,1.1136446,2.2521705,0.83136126,0,0,0,0,0.0033052809,0.16030279,0.02162141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,12.530994,0,0,0.32760338,0,0.38235598,0.41697836,0.63552785,0,0,0.14213766,0.41217407,1.8803009,8.4573705,0.81880459,0,0,0.049087289,0.27248799,1.1290727,2.2833716,0.84287874,0,0,0,0,0.0033510715,0.16252358,0.021920948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,12.702224,0,0,0.3320799,0,0.38758066,0.42267614,0.64421199,0,0,0.14407989,0.41780621,1.9059941,8.5729358,0.82999311,0,0,0.04975804,0.27621139,1.1445009,2.3145726,0.85439622,0,0,0,0,0.0033968621,0.16474438,0.022220486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,12.873453,0,0,0.33655642,0,0.39280535,0.42837392,0.65289613,0,0,0.14602213,0.42343834,1.9316874,8.6885012,0.84118163,0,0,0.050428791,0.27993479,1.1599291,2.3457736,0.8659137,0,0,0,0,0.0034426526,0.16696518,0.022520024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,13.044682,0,0,0.34103294,0,0.39803003,0.43407171,0.66158027,0,0,0.14796436,0.42907047,1.9573807,8.8040665,0.85237015,0,0,0.051099542,0.28365819,1.1753572,2.3769747,0.87743118,0,0,0,0,0.0034884432,0.16918597,0.022819561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,13.215911,0,0,0.34550946,0,0.40325472,0.43976949,0.67026441,0,0,0.14990659,0.43470261,1.983074,8.9196319,0.86355866,0,0,0.051770293,0.28738159,1.1907854,2.4081757,0.88894866,0,0,0,0,0.0035342338,0.17140677,0.023119099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,13.38714,0,0,0.34998598,0,0.40847941,0.44546727,0.67894856,0,0,0.15184883,0.44033474,2.0087673,9.0351972,0.87474718,0,0,0.052441044,0.29110499,1.2062136,2.4393767,0.90046613,0,0,0,0,0.0035800243,0.17362757,0.023418637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,13.55837,0,0,0.35446251,0,0.41370409,0.45116505,0.6876327,0,0,0.15379106,0.44596688,2.0344606,9.1507626,0.8859357,0,0,0.053111795,0.29482839,1.2216417,2.4705777,0.91198361,0,0,0,0,0.0036258149,0.17584836,0.023718175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,13.729599,0,0,0.35893903,0,0.41892878,0.45686283,0.69631684,0,0,0.1557333,0.45159901,2.0601539,9.266328,0.89712422,0,0,0.053782546,0.29855178,1.2370699,2.5017788,0.92350109,0,0,0,0,0.0036716055,0.17806916,0.024017713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,13.900828,0,0,0.36341555,0,0.42415346,0.46256062,0.70500098,0,0,0.15767553,0.45723114,2.0858472,9.3818933,0.90831274,0,0,0.054453297,0.30227518,1.252498,2.5329798,0.93501857,0,0,0,0,0.003717396,0.18028995,0.02431725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,14.072057,0,0,0.36789207,0,0.42937815,0.4682584,0.71368512,0,0,0.15961776,0.46286328,2.1115404,9.4974587,0.91950126,0,0,0.055124048,0.30599858,1.2679262,2.5641808,0.94653605,0,0,0,0,0.0037631866,0.18251075,0.024616788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,14.243286,0,0,0.37236859,0,0.43460284,0.47395618,0.72236926,0,0,0.16156,0.46849541,2.1372337,9.613024,0.93068977,0,0,0.055794799,0.30972198,1.2833544,2.5953818,0.95805353,0,0,0,0,0.0038089772,0.18473155,0.024916326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,14.414516,0,0,0.37684511,0,0.43982752,0.47965396,0.73105341,0,0,0.16350223,0.47412755,2.162927,9.7285894,0.94187829,0,0,0.056465551,0.31344538,1.2987825,2.6265829,0.96957101,0,0,0,0,0.0038547677,0.18695234,0.025215864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,14.585745,0,0,0.38132164,0,0.44505221,0.48535174,0.73973755,0,0,0.16544446,0.47975968,2.1886203,9.8441548,0.95306681,0,0,0.057136302,0.31716878,1.3142107,2.6577839,0.98108848,0,0,0,0,0.0039005583,0.18917314,0.025515402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,14.756974,0,0,0.38579816,0,0.45027689,0.49104953,0.74842169,0,0,0.1673867,0.48539181,2.2143136,9.9597201,0.96425533,0,0,0.057807053,0.32089218,1.3296389,2.6889849,0.99260596,0,0,0,0,0.0039463489,0.19139394,0.025814939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,14.928203,0,0,0.39027468,0,0.45550158,0.49674731,0.75710583,0,0,0.16932893,0.49102395,2.2400069,10.075285,0.97544385,0,0,0.058477804,0.32461558,1.345067,2.720186,1.0041234,0,0,0,0,0.0039921394,0.19361473,0.026114477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,15.099432,0,0,0.3947512,0,0.46072627,0.50244509,0.76578997,0,0,0.17127117,0.49665608,2.2657002,10.190851,0.98663237,0,0,0.059148555,0.32833898,1.3604952,2.751387,1.0156409,0,0,0,0,0.00403793,0.19583553,0.026414015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,15.270662,0,0,0.39922772,0,0.46595095,0.50814287,0.77447411,0,0,0.1732134,0.50228822,2.2913934,10.306416,0.99782089,0,0,0.059819306,0.33206238,1.3759234,2.782588,1.0271584,0,0,0,0,0.0040837206,0.19805632,0.026713553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,15.441891,0,0,0.40370424,0,0.47117564,0.51384065,0.78315826,0,0,0.17515563,0.50792035,2.3170867,10.421982,1.0090094,0,0,0.060490057,0.33578578,1.3913515,2.813789,1.0386759,0,0,0,0,0.0041295111,0.20027712,0.027013091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,15.61312,0,0,0.40818076,0,0.47640032,0.51953844,0.7918424,0,0,0.17709787,0.51355248,2.34278,10.537547,1.0201979,0,0,0.061160808,0.33950918,1.4067797,2.8449901,1.0501934,0,0,0,0,0.0041753017,0.20249792,0.027312628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,15.784349,0,0,0.41265729,0,0.48162501,0.52523622,0.80052654,0,0,0.1790401,0.51918462,2.3684733,10.653112,1.0313864,0,0,0.061831559,0.34323258,1.4222078,2.8761911,1.0617108,0,0,0,0,0.0042210923,0.20471871,0.027612166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,15.955578,0,0,0.41713381,0,0.4868497,0.530934,0.80921068,0,0,0.18098233,0.52481675,2.3941666,10.768678,1.042575,0,0,0.06250231,0.34695598,1.437636,2.9073921,1.0732283,0,0,0,0,0.0042668828,0.20693951,0.027911704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,16.126808,0,0,0.42161033,0,0.49207438,0.53663178,0.81789482,0,0,0.18292457,0.53044889,2.4198599,10.884243,1.0537635,0,0,0.063173061,0.35067938,1.4530642,2.9385932,1.0847458,0,0,0,0,0.0043126734,0.20916031,0.028211242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,16.298037,0,0,0.42608685,0,0.49729907,0.54232956,0.82657896,0,0,0.1848668,0.53608102,2.4455532,10.999808,1.064952,0,0,0.063843812,0.35440278,1.4684923,2.9697942,1.0962633,0,0,0,0,0.004358464,0.2113811,0.02851078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,16.469266,0,0,0.43056337,0,0.50252375,0.54802735,0.83526311,0,0,0.18680903,0.54171315,2.4712465,11.115374,1.0761405,0,0,0.064514563,0.35812618,1.4839205,3.0009952,1.1077807,0,0,0,0,0.0044042545,0.2136019,0.028810317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,16.640495,0,0,0.43503989,0,0.50774844,0.55372513,0.84394725,0,0,0.18875127,0.54734529,2.4969397,11.230939,1.087329,0,0,0.065185314,0.36184958,1.4993487,3.0321962,1.1192982,0,0,0,0,0.0044500451,0.21582269,0.029109855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,16.811725,0,0,0.43951642,0,0.51297313,0.55942291,0.85263139,0,0,0.1906935,0.55297742,2.522633,11.346504,1.0985176,0,0,0.065856065,0.36557298,1.5147768,3.0633973,1.1308157,0,0,0,0,0.0044958357,0.21804349,0.029409393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,16.982954,0,0,0.44399294,0,0.51819781,0.56512069,0.86131553,0,0,0.19263574,0.55860956,2.5483263,11.46207,1.1097061,0,0,0.066526816,0.36929638,1.530205,3.0945983,1.1423332,0,0,0,0,0.0045416262,0.22026429,0.029708931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,17.154183,0,0,0.44846946,0,0.5234225,0.57081847,0.86999967,0,0,0.19457797,0.56424169,2.5740196,11.577635,1.1208946,0,0,0.067197567,0.37301978,1.5456332,3.1257993,1.1538507,0,0,0,0,0.0045874168,0.22248508,0.030008469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,17.325412,0,0,0.45294598,0,0.52864719,0.57651626,0.87868381,0,0,0.1965202,0.56987382,2.5997129,11.6932,1.1320831,0,0,0.067868318,0.37674318,1.5610613,3.1570004,1.1653681,0,0,0,0,0.0046332074,0.22470588,0.030308006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,17.496641,0,0,0.4574225,0,0.53387187,0.58221404,0.88736796,0,0,0.19846244,0.57550596,2.6254062,11.808766,1.1432716,0,0,0.068539069,0.38046658,1.5764895,3.1882014,1.1768856,0,0,0,0,0.0046789979,0.22692668,0.030607544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,17.667871,0,0,0.46189902,0,0.53909656,0.58791182,0.8960521,0,0,0.20040467,0.58113809,2.6510995,11.924331,1.1544601,0,0,0.06920982,0.38418998,1.5919176,3.2194024,1.1884031,0,0,0,0,0.0047247885,0.22914747,0.030907082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,17.8391,0,0,0.46637555,0,0.54432124,0.5936096,0.90473624,0,0,0.2023469,0.58677023,2.6767927,12.039897,1.1656487,0,0,0.069880572,0.38791338,1.6073458,3.2506034,1.1999206,0,0,0,0,0.0047705791,0.23136827,0.03120662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,18.010329,0,0,0.47085207,0,0.54954593,0.59930738,0.91342038,0,0,0.20428914,0.59240236,2.702486,12.155462,1.1768372,0,0,0.070551323,0.39163678,1.622774,3.2818045,1.2114381,0,0,0,0,0.0048163696,0.23358906,0.031506158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,18.181558,0,0,0.47532859,0,0.55477062,0.60500517,0.92210452,0,0,0.20623137,0.59803449,2.7281793,12.271027,1.1880257,0,0,0.071222074,0.39536018,1.6382021,3.3130055,1.2229555,0,0,0,0,0.0048621602,0.23580986,0.031805696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,18.352787,0,0,0.47980511,0,0.5599953,0.61070295,0.93078866,0,0,0.2081736,0.60366663,2.7538726,12.386593,1.1992142,0,0,0.071892825,0.39908358,1.6536303,3.3442065,1.234473,0,0,0,0,0.0049079507,0.23803066,0.032105233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,18.524017,0,0,0.48428163,0,0.56521999,0.61640073,0.9394728,0,0,0.21011584,0.60929876,2.7795659,12.502158,1.2104027,0,0,0.072563576,0.40280698,1.6690585,3.3754075,1.2459905,0,0,0,0,0.0049537413,0.24025145,0.032404771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
