Time (ms),Stress at 0.00 mm (kPa),Stress at 0.26 mm (kPa),Stress at 0.46 mm (kPa),Stress at 0.64 mm (kPa),Stress at 0.85 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.25 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.44 mm (kPa),Stress at 2.65 mm (kPa),Stress at 2.85 mm (kPa),Stress at 3.05 mm (kPa),Stress at 3.25 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.65 mm (kPa),Stress at 3.85 mm (kPa),Stress at 4.05 mm (kPa),Stress at 4.25 mm (kPa),Stress at 4.45 mm (kPa),Stress at 4.64 mm (kPa),Stress at 4.85 mm (kPa)
0,-2.214224,-1.9940149,-1.8892966,-1.7432789,-1.557745,-1.3358004,-1.1999118,-1.0309825,-0.86890098,-0.68793889,-0.55578158,-0.41323397,-0.27555894,0,0,0,0,0,0,0,0,0,0,0,0
1,-2.264252,-2.0390676,-1.9319832,-1.7826664,-1.5929406,-1.3659813,-1.2270225,-1.0542765,-0.88853287,-0.70348213,-0.56833887,-0.42257056,-0.2817849,0,0,0,0,0,0,0,0,0,0,0,0
2,-2.3142801,-2.0841202,-1.9746698,-1.822054,-1.6281361,-1.3961623,-1.2541332,-1.0775704,-0.90816477,-0.71902538,-0.58089617,-0.43190714,-0.28801086,0,0,0,0,0,0,0,0,0,0,0,0
3,-2.3643081,-2.1291728,-2.0173565,-1.8614415,-1.6633317,-1.4263433,-1.281244,-1.1008644,-0.92779666,-0.73456862,-0.59345346,-0.44124372,-0.29423682,0,0,0,0,0,0,0,0,0,0,0,0
4,-2.4143361,-2.1742255,-2.0600431,-1.900829,-1.6985273,-1.4565243,-1.3083547,-1.1241583,-0.94742855,-0.75011187,-0.60601075,-0.4505803,-0.30046278,0,0,0,0,0,0,0,0,0,0,0,0
5,-2.4643641,-2.2192781,-2.1027298,-1.9402165,-1.7337229,-1.4867053,-1.3354654,-1.1474523,-0.96706044,-0.76565512,-0.61856804,-0.45991688,-0.30668874,0,0,0,0,0,0,0,0,0,0,0,0
6,-2.5143922,-2.2643308,-2.1454164,-1.9796041,-1.7689185,-1.5168863,-1.3625761,-1.1707462,-0.98669233,-0.78119836,-0.63112533,-0.46925346,-0.3129147,0,0,0,0,0,0,0,0,0,0,0,0
7,-2.5644202,-2.3093834,-2.188103,-2.0189916,-1.8041141,-1.5470672,-1.3896869,-1.1940402,-1.0063242,-0.79674161,-0.64368263,-0.47859004,-0.31914066,0,0,0,0,0,0,0,0,0,0,0,0
8,-2.6144482,-2.354436,-2.2307897,-2.0583791,-1.8393097,-1.5772482,-1.4167976,-1.2173341,-1.0259561,-0.81228485,-0.65623992,-0.48792662,-0.32536662,0,0,0,0,0,0,0,0,0,0,0,0
9,-2.6644763,-2.3994887,-2.2734763,-2.0977666,-1.8745052,-1.6074292,-1.4439083,-1.2406281,-1.045588,-0.8278281,-0.66879721,-0.4972632,-0.33159258,0,0,0,0,0,0,0,0,0,0,0,0
10,-2.7145043,-2.4445413,-2.316163,-2.1371542,-1.9097008,-1.6376102,-1.4710191,-1.263922,-1.0652199,-0.84337134,-0.6813545,-0.50659978,-0.33781854,0,0,0,0,0,0,0,0,0,0,0,0
11,-2.7645323,-2.489594,-2.3588496,-2.1765417,-1.9448964,-1.6677912,-1.4981298,-1.287216,-1.0848518,-0.85891459,-0.6939118,-0.51593637,-0.3440445,0,0,0,0,0,0,0,0,0,0,0,0
12,-2.8145604,-2.5346466,-2.4015362,-2.2159292,-1.980092,-1.6979722,-1.5252405,-1.3105099,-1.1044837,-0.87445783,-0.70646909,-0.52527295,-0.35027046,0,0,0,0,0,0,0,0,0,0,0,0
13,-2.8645884,-2.5796992,-2.4442229,-2.2553168,-2.0152876,-1.7281532,-1.5523512,-1.3338039,-1.1241156,-0.89000108,-0.71902638,-0.53460953,-0.35649642,0,0,0,0,0,0,0,0,0,0,0,0
14,-2.9146164,-2.6247519,-2.4869095,-2.2947043,-2.0504832,-1.7583341,-1.579462,-1.3570978,-1.1437475,-0.90554433,-0.73158367,-0.54394611,-0.36272239,0,0,0,0,0,0,0,0,0,0,0,0
15,-2.9646444,-2.6698045,-2.5295962,-2.3340918,-2.0856788,-1.7885151,-1.6065727,-1.3803918,-1.1633794,-0.92108757,-0.74414096,-0.55328269,-0.36894835,0,0,0,0,0,0,0,0,0,0,0,0
16,-3.0146725,-2.7148572,-2.5722828,-2.3734793,-2.1208744,-1.8186961,-1.6336834,-1.4036857,-1.1830112,-0.93663082,-0.75669826,-0.56261927,-0.37517431,0,0,0,0,0,0,0,0,0,0,0,0
17,-3.0647005,-2.7599098,-2.6149694,-2.4128669,-2.1560699,-1.8488771,-1.6607941,-1.4269797,-1.2026431,-0.95217406,-0.76925555,-0.57195585,-0.38140027,0,0,0,0,0,0,0,0,0,0,0,0
18,-3.1147285,-2.8049624,-2.6576561,-2.4522544,-2.1912655,-1.8790581,-1.6879049,-1.4502736,-1.222275,-0.96771731,-0.78181284,-0.58129243,-0.38762623,0,0,0,0,0,0,0,0,0,0,0,0
19,-3.1647566,-2.8500151,-2.7003427,-2.4916419,-2.2264611,-1.9092391,-1.7150156,-1.4735676,-1.2419069,-0.98326055,-0.79437013,-0.59062901,-0.39385219,0,0,0,0,0,0,0,0,0,0,0,0
20,-3.2147846,-2.8950677,-2.7430294,-2.5310294,-2.2616567,-1.93942,-1.7421263,-1.4968615,-1.2615388,-0.9988038,-0.80692743,-0.59996559,-0.40007815,0,0,0,0,0,0,0,0,0,0,0,0
21,-3.2648126,-2.9401204,-2.785716,-2.570417,-2.2968523,-1.969601,-1.7692371,-1.5201555,-1.2811707,-1.014347,-0.81948472,-0.60930218,-0.40630411,0,0,0,0,0,0,0,0,0,0,0,0
22,-3.3148407,-2.985173,-2.8284026,-2.6098045,-2.3320479,-1.999782,-1.7963478,-1.5434494,-1.3008026,-1.0298903,-0.83204201,-0.61863876,-0.41253007,0,0,0,0,0,0,0,0,0,0,0,0
23,-3.3648687,-3.0302256,-2.8710893,-2.649192,-2.3672435,-2.029963,-1.8234585,-1.5667434,-1.3204345,-1.0454335,-0.8445993,-0.62797534,-0.41875603,0,0,0,0,0,0,0,0,0,0,0,0
24,-3.4148967,-3.0752783,-2.9137759,-2.6885796,-2.402439,-2.060144,-1.8505692,-1.5900373,-1.3400664,-1.0609768,-0.85715659,-0.63731192,-0.42498199,0,0,0,0,0,0,0,0,0,0,0,0
25,-3.4649247,-3.1203309,-2.9564626,-2.7279671,-2.4376346,-2.090325,-1.87768,-1.6133313,-1.3596983,-1.07652,-0.86971389,-0.6466485,-0.43120795,0,0,0,0,0,0,0,0,0,0,0,0
26,-3.5149528,-3.1653836,-2.9991492,-2.7673546,-2.4728302,-2.120506,-1.9047907,-1.6366252,-1.3793302,-1.0920633,-0.88227118,-0.65598508,-0.43743391,0,0,0,0,0,0,0,0,0,0,0,0
27,-3.5649808,-3.2104362,-3.0418359,-2.8067421,-2.5080258,-2.1506869,-1.9319014,-1.6599192,-1.398962,-1.1076065,-0.89482847,-0.66532166,-0.44365987,0,0,0,0,0,0,0,0,0,0,0,0
28,-3.6150088,-3.2554888,-3.0845225,-2.8461297,-2.5432214,-2.1808679,-1.9590121,-1.6832131,-1.4185939,-1.1231498,-0.90738576,-0.67465824,-0.44988583,0,0,0,0,0,0,0,0,0,0,0,0
29,-3.6650369,-3.3005415,-3.1272091,-2.8855172,-2.578417,-2.2110489,-1.9861229,-1.7065071,-1.4382258,-1.138693,-0.91994305,-0.68399482,-0.45611179,0,0,0,0,0,0,0,0,0,0,0,0
30,-3.7150649,-3.3455941,-3.1698958,-2.9249047,-2.6136126,-2.2412299,-2.0132336,-1.729801,-1.4578577,-1.1542363,-0.93250035,-0.6933314,-0.46233775,0,0,0,0,0,0,0,0,0,0,0,0
31,-3.7650929,-3.3906468,-3.2125824,-2.9642923,-2.6488081,-2.2714109,-2.0403443,-1.753095,-1.4774896,-1.1697795,-0.94505764,-0.70266799,-0.46856371,0,0,0,0,0,0,0,0,0,0,0,0
32,-3.7833415,-3.4070805,-3.2281531,-2.9786595,-2.6616463,-2.2824199,-2.0502334,-1.7615919,-1.4846507,-1.1754492,-0.94963812,-0.70607366,-0.47083474,0,0,0,0,0,0,0,0,0,0,0,0
33,-3.8015857,-3.4235103,-3.24372,-2.9930233,-2.6744814,-2.2934263,-2.0601201,-1.7700867,-1.49181,-1.1811175,-0.95421751,-0.70947852,-0.47310522,0,0,0,0,0,0,0,0,0,0,0,0
34,-3.8198299,-3.43994,-3.259287,-3.0073872,-2.6873166,-2.3044327,-2.0700069,-1.7785815,-1.4989694,-1.1867858,-0.9587969,-0.71288338,-0.4753757,0,0,0,0,0,0,0,0,0,0,0,0
35,-3.8380741,-3.4563698,-3.2748539,-3.021751,-2.7001517,-2.3154391,-2.0798936,-1.7870763,-1.5061287,-1.1924541,-0.96337629,-0.71628824,-0.47764618,0,0,0,0,0,0,0,0,0,0,0,0
36,-3.8563183,-3.4727996,-3.2904209,-3.0361148,-2.7129868,-2.3264455,-2.0897803,-1.7955712,-1.5132881,-1.1981224,-0.96795568,-0.7196931,-0.47991666,0,0,0,0,0,0,0,0,0,0,0,0
37,-3.8745625,-3.4892294,-3.3059878,-3.0504787,-2.7258219,-2.3374518,-2.0996671,-1.804066,-1.5204474,-1.2037907,-0.97253507,-0.72309796,-0.48218714,0,0,0,0,0,0,0,0,0,0,0,0
38,-3.8928067,-3.5056592,-3.3215548,-3.0648425,-2.738657,-2.3484582,-2.1095538,-1.8125608,-1.5276068,-1.209459,-0.97711445,-0.72650283,-0.48445762,0,0,0,0,0,0,0,0,0,0,0,0
39,-3.9110509,-3.5220889,-3.3371217,-3.0792063,-2.7514921,-2.3594646,-2.1194405,-1.8210557,-1.5347661,-1.2151273,-0.98169384,-0.72990769,-0.4867281,0,0,0,0,0,0,0,0,0,0,0,0
40,-3.9292951,-3.5385187,-3.3526887,-3.0935701,-2.7643272,-2.370471,-2.1293273,-1.8295505,-1.5419255,-1.2207956,-0.98627323,-0.73331255,-0.48899858,0,0,0,0,0,0,0,0,0,0,0,0
41,-3.9475393,-3.5549485,-3.3682556,-3.107934,-2.7771624,-2.3814774,-2.139214,-1.8380453,-1.5490848,-1.2264639,-0.99085262,-0.73671741,-0.49126906,0,0,0,0,0,0,0,0,0,0,0,0
42,-3.9657835,-3.5713783,-3.3838226,-3.1222978,-2.7899975,-2.3924838,-2.1491007,-1.8465402,-1.5562442,-1.2321322,-0.99543201,-0.74012227,-0.49353954,0,0,0,0,0,0,0,0,0,0,0,0
43,-3.9840277,-3.5878081,-3.3993895,-3.1366616,-2.8028326,-2.4034902,-2.1589874,-1.855035,-1.5634035,-1.2378005,-1.0000114,-0.74352713,-0.49581003,0,0,0,0,0,0,0,0,0,0,0,0
44,-4.0022719,-3.6042378,-3.4149565,-3.1510255,-2.8156677,-2.4144966,-2.1688742,-1.8635298,-1.5705629,-1.2434688,-1.0045908,-0.74693199,-0.49808051,0,0,0,0,0,0,0,0,0,0,0,0
45,-4.0205161,-3.6206676,-3.4305234,-3.1653893,-2.8285028,-2.425503,-2.1787609,-1.8720246,-1.5777222,-1.2491371,-1.0091702,-0.75033685,-0.50035099,0,0,0,0,0,0,0,0,0,0,0,0
46,-4.0387603,-3.6370974,-3.4460904,-3.1797531,-2.8413379,-2.4365094,-2.1886476,-1.8805195,-1.5848816,-1.2548054,-1.0137496,-0.75374171,-0.50262147,0,0,0,0,0,0,0,0,0,0,0,0
47,-4.0570045,-3.6535272,-3.4616573,-3.1941169,-2.854173,-2.4475157,-2.1985344,-1.8890143,-1.5920409,-1.2604737,-1.018329,-0.75714657,-0.50489195,0,0,0,0,0,0,0,0,0,0,0,0
48,-4.0752487,-3.669957,-3.4772243,-3.2084808,-2.8670081,-2.4585221,-2.2084211,-1.8975091,-1.5992003,-1.266142,-1.0229083,-0.76055143,-0.50716243,0,0,0,0,0,0,0,0,0,0,0,0
49,-4.0934929,-3.6863867,-3.4927912,-3.2228446,-2.8798433,-2.4695285,-2.2183078,-1.906004,-1.6063596,-1.2718103,-1.0274877,-0.76395629,-0.50943291,0,0,0,0,0,0,0,0,0,0,0,0
50,-4.1117371,-3.7028165,-3.5083582,-3.2372084,-2.8926784,-2.4805349,-2.2281946,-1.9144988,-1.613519,-1.2774786,-1.0320671,-0.76736115,-0.51170339,0,0,0,0,0,0,0,0,0,0,0,0
51,-4.1299813,-3.7192463,-3.5239251,-3.2515723,-2.9055135,-2.4915413,-2.2380813,-1.9229936,-1.6206783,-1.283147,-1.0366465,-0.77076602,-0.51397387,0,0,0,0,0,0,0,0,0,0,0,0
52,-4.1482256,-3.7356761,-3.539492,-3.2659361,-2.9183486,-2.5025477,-2.247968,-1.9314884,-1.6278377,-1.2888153,-1.0412259,-0.77417088,-0.51624435,0,0,0,0,0,0,0,0,0,0,0,0
53,-4.1664698,-3.7521059,-3.555059,-3.2802999,-2.9311837,-2.5135541,-2.2578547,-1.9399833,-1.634997,-1.2944836,-1.0458053,-0.77757574,-0.51851483,0,0,0,0,0,0,0,0,0,0,0,0
54,-4.184714,-3.7685356,-3.5706259,-3.2946637,-2.9440188,-2.5245605,-2.2677415,-1.9484781,-1.6421564,-1.3001519,-1.0503847,-0.7809806,-0.52078531,0,0,0,0,0,0,0,0,0,0,0,0
55,-4.2029582,-3.7849654,-3.5861929,-3.3090276,-2.9568539,-2.5355669,-2.2776282,-1.9569729,-1.6493157,-1.3058202,-1.0549641,-0.78438546,-0.5230558,0,0,0,0,0,0,0,0,0,0,0,0
56,-4.2212024,-3.8013952,-3.6017598,-3.3233914,-2.969689,-2.5465733,-2.2875149,-1.9654678,-1.6564751,-1.3114885,-1.0595434,-0.78779032,-0.52532628,0,0,0,0,0,0,0,0,0,0,0,0
57,-4.2394466,-3.817825,-3.6173268,-3.3377552,-2.9825242,-2.5575796,-2.2974017,-1.9739626,-1.6636344,-1.3171568,-1.0641228,-0.79119518,-0.52759676,0,0,0,0,0,0,0,0,0,0,0,0
58,-4.2576908,-3.8342548,-3.6328937,-3.3521191,-2.9953593,-2.568586,-2.3072884,-1.9824574,-1.6707938,-1.3228251,-1.0687022,-0.79460004,-0.52986724,0,0,0,0,0,0,0,0,0,0,0,0
59,-4.275935,-3.8506845,-3.6484607,-3.3664829,-3.0081944,-2.5795924,-2.3171751,-1.9909522,-1.6779531,-1.3284934,-1.0732816,-0.7980049,-0.53213772,0,0,0,0,0,0,0,0,0,0,0,0
60,-4.2941792,-3.8671143,-3.6640276,-3.3808467,-3.0210295,-2.5905988,-2.3270618,-1.9994471,-1.6851125,-1.3341617,-1.077861,-0.80140976,-0.5344082,0,0,0,0,0,0,0,0,0,0,0,0
61,-4.3124234,-3.8835441,-3.6795946,-3.3952105,-3.0338646,-2.6016052,-2.3369486,-2.0079419,-1.6922718,-1.33983,-1.0824404,-0.80481462,-0.53667868,0,0,0,0,0,0,0,0,0,0,0,0
62,-4.3306676,-3.8999739,-3.6951615,-3.4095744,-3.0466997,-2.6126116,-2.3468353,-2.0164367,-1.6994312,-1.3454983,-1.0870198,-0.80821948,-0.53894916,0,0,0,0,0,0,0,0,0,0,0,0
63,-4.3489118,-3.9164037,-3.7107285,-3.4239382,-3.0595348,-2.623618,-2.356722,-2.0249316,-1.7065905,-1.3511666,-1.0915992,-0.81162435,-0.54121964,0,0,0,0,0,0,0,0,0,0,0,0
64,-4.367156,-3.9328334,-3.7262954,-3.438302,-3.07237,-2.6346244,-2.3666088,-2.0334264,-1.7137499,-1.3568349,-1.0961786,-0.81502921,-0.54349012,0,0,0,0,0,0,0,0,0,0,0,0
65,-4.3854002,-3.9492632,-3.7418624,-3.4526659,-3.0852051,-2.6456308,-2.3764955,-2.0419212,-1.7209092,-1.3625032,-1.1007579,-0.81843407,-0.5457606,0,0,0,0,0,0,0,0,0,0,0,0
66,-4.4036444,-3.965693,-3.7574293,-3.4670297,-3.0980402,-2.6566372,-2.3863822,-2.050416,-1.7280686,-1.3681715,-1.1053373,-0.82183893,-0.54803109,0,0,0,0,0,0,0,0,0,0,0,0
67,-4.4218886,-3.9821228,-3.7729963,-3.4813935,-3.1108753,-2.6676435,-2.396269,-2.0589109,-1.7352279,-1.3738398,-1.1099167,-0.82524379,-0.55030157,0,0,0,0,0,0,0,0,0,0,0,0
68,-4.4401328,-3.9985525,-3.7885632,-3.4957573,-3.1237104,-2.6786499,-2.4061557,-2.0674057,-1.7423873,-1.3795081,-1.1144961,-0.82864865,-0.55257205,0,0,0,0,0,0,0,0,0,0,0,0
69,-4.458377,-4.0149823,-3.8041302,-3.5101212,-3.1365455,-2.6896563,-2.4160424,-2.0759005,-1.7495466,-1.3851764,-1.1190755,-0.83205351,-0.55484253,0,0,0,0,0,0,0,0,0,0,0,0
70,-4.4766212,-4.0314121,-3.8196971,-3.524485,-3.1493806,-2.7006627,-2.4259291,-2.0843954,-1.756706,-1.3908447,-1.1236549,-0.83545837,-0.55711301,0,0,0,0,0,0,0,0,0,0,0,0
71,-4.4948654,-4.0478419,-3.8352641,-3.5388488,-3.1622157,-2.7116691,-2.4358159,-2.0928902,-1.7638653,-1.3965131,-1.1282343,-0.83886323,-0.55938349,0,0,0,0,0,0,0,0,0,0,0,0
72,-4.5131096,-4.0642717,-3.850831,-3.5532127,-3.1750509,-2.7226755,-2.4457026,-2.101385,-1.7710247,-1.4021814,-1.1328137,-0.84226809,-0.56165397,0,0,0,0,0,0,0,0,0,0,0,0
73,-4.5313538,-4.0807014,-3.866398,-3.5675765,-3.187886,-2.7336819,-2.4555893,-2.1098799,-1.778184,-1.4078497,-1.1373931,-0.84567295,-0.56392445,0,0,0,0,0,0,0,0,0,0,0,0
74,-4.549598,-4.0971312,-3.8819649,-3.5819403,-3.2007211,-2.7446883,-2.4654761,-2.1183747,-1.7853434,-1.413518,-1.1419724,-0.84907781,-0.56619493,0,0,0,0,0,0,0,0,0,0,0,0
75,-4.5678422,-4.113561,-3.8975319,-3.5963041,-3.2135562,-2.7556947,-2.4753628,-2.1268695,-1.7925027,-1.4191863,-1.1465518,-0.85248267,-0.56846541,0,0,0,0,0,0,0,0,0,0,0,0
76,-4.5860864,-4.1299908,-3.9130988,-3.610668,-3.2263913,-2.7667011,-2.4852495,-2.1353643,-1.7996621,-1.4248546,-1.1511312,-0.85588754,-0.57073589,0,0,0,0,0,0,0,0,0,0,0,0
77,-4.6043306,-4.1464206,-3.9286657,-3.6250318,-3.2392264,-2.7777074,-2.4951363,-2.1438592,-1.8068214,-1.4305229,-1.1557106,-0.8592924,-0.57300637,0,0,0,0,0,0,0,0,0,0,0,0
78,-4.6225748,-4.1628503,-3.9442327,-3.6393956,-3.2520615,-2.7887138,-2.505023,-2.152354,-1.8139808,-1.4361912,-1.16029,-0.86269726,-0.57527686,0,0,0,0,0,0,0,0,0,0,0,0
79,-4.640819,-4.1792801,-3.9597996,-3.6537595,-3.2648966,-2.7997202,-2.5149097,-2.1608488,-1.8211402,-1.4418595,-1.1648694,-0.86610212,-0.57754734,0,0,0,0,0,0,0,0,0,0,0,0
80,-4.6590632,-4.1957099,-3.9753666,-3.6681233,-3.2777318,-2.8107266,-2.5247964,-2.1693437,-1.8282995,-1.4475278,-1.1694488,-0.86950698,-0.57981782,0,0,0,0,0,0,0,0,0,0,0,0
81,-4.6773074,-4.2121397,-3.9909335,-3.6824871,-3.2905669,-2.821733,-2.5346832,-2.1778385,-1.8354589,-1.4531961,-1.1740282,-0.87291184,-0.5820883,0,0,0,0,0,0,0,0,0,0,0,0
82,-4.6955516,-4.2285695,-4.0065005,-3.6968509,-3.303402,-2.8327394,-2.5445699,-2.1863333,-1.8426182,-1.4588644,-1.1786075,-0.8763167,-0.58435878,0,0,0,0,0,0,0,0,0,0,0,0
83,-4.7137958,-4.2449992,-4.0220674,-3.7112148,-3.3162371,-2.8437458,-2.5544566,-2.1948281,-1.8497776,-1.4645327,-1.1831869,-0.87972156,-0.58662926,0,0,0,0,0,0,0,0,0,0,0,0
84,-4.73204,-4.261429,-4.0376344,-3.7255786,-3.3290722,-2.8547522,-2.5643434,-2.203323,-1.8569369,-1.470201,-1.1877663,-0.88312642,-0.58889974,0,0,0,0,0,0,0,0,0,0,0,0
85,-4.7502842,-4.2778588,-4.0532013,-3.7399424,-3.3419073,-2.8657586,-2.5742301,-2.2118178,-1.8640963,-1.4758693,-1.1923457,-0.88653128,-0.59117022,0,0,0,0,0,0,0,0,0,0,0,0
86,-4.7685284,-4.2942886,-4.0687683,-3.7543063,-3.3547424,-2.876765,-2.5841168,-2.2203126,-1.8712556,-1.4815376,-1.1969251,-0.88993614,-0.5934407,0,0,0,0,0,0,0,0,0,0,0,0
87,-4.7867727,-4.3107184,-4.0843352,-3.7686701,-3.3675776,-2.8877713,-2.5940035,-2.2288075,-1.878415,-1.4872059,-1.2015045,-0.893341,-0.59571118,0,0,0,0,0,0,0,0,0,0,0,0
88,-4.8050169,-4.3271481,-4.0999022,-3.7830339,-3.3804127,-2.8987777,-2.6038903,-2.2373023,-1.8855743,-1.4928742,-1.2060839,-0.89674586,-0.59798166,0,0,0,0,0,0,0,0,0,0,0,0
89,-4.8232611,-4.3435779,-4.1154691,-3.7973977,-3.3932478,-2.9097841,-2.613777,-2.2457971,-1.8927337,-1.4985425,-1.2106633,-0.90015073,-0.60025215,0,0,0,0,0,0,0,0,0,0,0,0
90,-4.8415053,-4.3600077,-4.1310361,-3.8117616,-3.4060829,-2.9207905,-2.6236637,-2.2542919,-1.899893,-1.5042108,-1.2152427,-0.90355559,-0.60252263,0,0,0,0,0,0,0,0,0,0,0,0
91,-4.8597495,-4.3764375,-4.146603,-3.8261254,-3.418918,-2.9317969,-2.6335505,-2.2627868,-1.9070524,-1.5098791,-1.219822,-0.90696045,-0.60479311,0,0,0,0,0,0,0,0,0,0,0,0
92,-4.8779937,-4.3928673,-4.16217,-3.8404892,-3.4317531,-2.9428033,-2.6434372,-2.2712816,-1.9142117,-1.5155475,-1.2244014,-0.91036531,-0.60706359,0,0,0,0,0,0,0,0,0,0,0,0
93,-4.8962379,-4.409297,-4.1777369,-3.8548531,-3.4445882,-2.9538097,-2.6533239,-2.2797764,-1.9213711,-1.5212158,-1.2289808,-0.91377017,-0.60933407,0,0,0,0,0,0,0,0,0,0,0,0
94,-4.9144821,-4.4257268,-4.1933039,-3.8692169,-3.4574233,-2.9648161,-2.6632107,-2.2882713,-1.9285304,-1.5268841,-1.2335602,-0.91717503,-0.61160455,0,0,0,0,0,0,0,0,0,0,0,0
95,-4.9327263,-4.4421566,-4.2088708,-3.8835807,-3.4702585,-2.9758225,-2.6730974,-2.2967661,-1.9356898,-1.5325524,-1.2381396,-0.92057989,-0.61387503,0,0,0,0,0,0,0,0,0,0,0,0
96,-4.9509705,-4.4585864,-4.2244378,-3.8979445,-3.4830936,-2.9868289,-2.6829841,-2.3052609,-1.9428491,-1.5382207,-1.242719,-0.92398475,-0.61614551,0,0,0,0,0,0,0,0,0,0,0,0
97,-4.9692147,-4.4750162,-4.2400047,-3.9123084,-3.4959287,-2.9978352,-2.6928708,-2.3137558,-1.9500085,-1.543889,-1.2472984,-0.92738961,-0.61841599,0,0,0,0,0,0,0,0,0,0,0,0
98,-4.9874589,-4.4914459,-4.2555717,-3.9266722,-3.5087638,-3.0088416,-2.7027576,-2.3222506,-1.9571678,-1.5495573,-1.2518778,-0.93079447,-0.62068647,0,0,0,0,0,0,0,0,0,0,0,0
99,-5.0057031,-4.5078757,-4.2711386,-3.941036,-3.5215989,-3.019848,-2.7126443,-2.3307454,-1.9643272,-1.5552256,-1.2564572,-0.93419933,-0.62295695,0,0,0,0,0,0,0,0,0,0,0,0
100,-5.0239473,-4.5243055,-4.2867055,-3.9553999,-3.534434,-3.0308544,-2.722531,-2.3392402,-1.9714865,-1.5608939,-1.2610365,-0.93760419,-0.62522743,0,0,0,0,0,0,0,0,0,0,0,0
101,-5.0421915,-4.5407353,-4.3022725,-3.9697637,-3.5472691,-3.0418608,-2.7324178,-2.3477351,-1.9786459,-1.5665622,-1.2656159,-0.94100906,-0.62749792,0,0,0,0,0,0,0,0,0,0,0,0
102,-5.0604357,-4.5571651,-4.3178394,-3.9841275,-3.5601042,-3.0528672,-2.7423045,-2.3562299,-1.9858052,-1.5722305,-1.2701953,-0.94441392,-0.6297684,0,0,0,0,0,0,0,0,0,0,0,0
103,-5.0786799,-4.5735948,-4.3334064,-3.9984913,-3.5729394,-3.0638736,-2.7521912,-2.3647247,-1.9929646,-1.5778988,-1.2747747,-0.94781878,-0.63203888,0,0,0,0,0,0,0,0,0,0,0,0
104,-5.0969241,-4.5900246,-4.3489733,-4.0128552,-3.5857745,-3.07488,-2.762078,-2.3732196,-2.0001239,-1.5835671,-1.2793541,-0.95122364,-0.63430936,0,0,0,0,0,0,0,0,0,0,0,0
105,-5.1151683,-4.6064544,-4.3645403,-4.027219,-3.5986096,-3.0858864,-2.7719647,-2.3817144,-2.0072833,-1.5892354,-1.2839335,-0.9546285,-0.63657984,0,0,0,0,0,0,0,0,0,0,0,0
106,-5.1334125,-4.6228842,-4.3801072,-4.0415828,-3.6114447,-3.0968928,-2.7818514,-2.3902092,-2.0144426,-1.5949037,-1.2885129,-0.95803336,-0.63885032,0,0,0,0,0,0,0,0,0,0,0,0
107,-5.1516567,-4.639314,-4.3956742,-4.0559467,-3.6242798,-3.1078991,-2.7917381,-2.398704,-2.021602,-1.600572,-1.2930923,-0.96143822,-0.6411208,0,0,0,0,0,0,0,0,0,0,0,0
108,-5.1699009,-4.6557437,-4.4112411,-4.0703105,-3.6371149,-3.1189055,-2.8016249,-2.4071989,-2.0287613,-1.6062403,-1.2976717,-0.96484308,-0.64339128,0,0,0,0,0,0,0,0,0,0,0,0
109,-5.1881451,-4.6721735,-4.4268081,-4.0846743,-3.64995,-3.1299119,-2.8115116,-2.4156937,-2.0359207,-1.6119086,-1.302251,-0.96824794,-0.64566176,0,0,0,0,0,0,0,0,0,0,0,0
110,-5.2063893,-4.6886033,-4.442375,-4.0990381,-3.6627852,-3.1409183,-2.8213983,-2.4241885,-2.04308,-1.6175769,-1.3068304,-0.9716528,-0.64793224,0,0,0,0,0,0,0,0,0,0,0,0
111,-5.2246335,-4.7050331,-4.457942,-4.113402,-3.6756203,-3.1519247,-2.8312851,-2.4326834,-2.0502394,-1.6232452,-1.3114098,-0.97505766,-0.65020272,0,0,0,0,0,0,0,0,0,0,0,0
112,-5.2428777,-4.7214629,-4.4735089,-4.1277658,-3.6884554,-3.1629311,-2.8411718,-2.4411782,-2.0573987,-1.6289136,-1.3159892,-0.97846252,-0.6524732,0,0,0,0,0,0,0,0,0,0,0,0
113,-5.2611219,-4.7378926,-4.4890759,-4.1421296,-3.7012905,-3.1739375,-2.8510585,-2.449673,-2.0645581,-1.6345819,-1.3205686,-0.98186738,-0.65474369,0,0,0,0,0,0,0,0,0,0,0,0
114,-5.2793661,-4.7543224,-4.5046428,-4.1564935,-3.7141256,-3.1849439,-2.8609452,-2.4581678,-2.0717174,-1.6402502,-1.325148,-0.98527225,-0.65701417,0,0,0,0,0,0,0,0,0,0,0,0
115,-5.2976103,-4.7707522,-4.5202098,-4.1708573,-3.7269607,-3.1959503,-2.870832,-2.4666627,-2.0788768,-1.6459185,-1.3297274,-0.98867711,-0.65928465,0,0,0,0,0,0,0,0,0,0,0,0
116,-5.3158545,-4.787182,-4.5357767,-4.1852211,-3.7397958,-3.2069567,-2.8807187,-2.4751575,-2.0860361,-1.6515868,-1.3343068,-0.99208197,-0.66155513,0,0,0,0,0,0,0,0,0,0,0,0
