Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa)
1416,214.68581,0,0,0,0,8.2591837,6.7480157,0,0,0,28.115214,111.6774,0,0,0,0
1417,214.6572,0,0,0,0,8.2580831,6.7471165,0,0,0,28.111468,111.66252,0,0,0,0
1418,214.62859,0,0,0,0,8.2569826,6.7462173,0,0,0,28.107721,111.64764,0,0,0,0
1419,214.59998,0,0,0,0,8.255882,6.7453181,0,0,0,28.103975,111.63276,0,0,0,0
1420,214.57138,0,0,0,0,8.2547815,6.7444189,0,0,0,28.100228,111.61788,0,0,0,0
1421,214.54277,0,0,0,0,8.2536809,6.7435197,0,0,0,28.096482,111.603,0,0,0,0
1422,214.51416,0,0,0,0,8.2525804,6.7426205,0,0,0,28.092736,111.58812,0,0,0,0
1423,214.48154,0,0,0,0,8.2513253,6.7415951,0,0,0,28.088463,111.57115,0,0,0,0
1424,214.44891,0,0,0,0,8.2500702,6.7405696,0,0,0,28.084191,111.55417,0,0,0,0
1425,214.41629,0,0,0,0,8.2488151,6.7395442,0,0,0,28.079918,111.5372,0,0,0,0
1426,214.38367,0,0,0,0,8.24756,6.7385188,0,0,0,28.075646,111.52023,0,0,0,0
1427,214.35104,0,0,0,0,8.246305,6.7374933,0,0,0,28.071373,111.50326,0,0,0,0
1428,214.31842,0,0,0,0,8.2450499,6.7364679,0,0,0,28.067101,111.48629,0,0,0,0
1429,214.28579,0,0,0,0,8.2437948,6.7354424,0,0,0,28.062829,111.46932,0,0,0,0
1430,214.25317,0,0,0,0,8.2425397,6.734417,0,0,0,28.058556,111.45235,0,0,0,0
1431,214.22055,0,0,0,0,8.2412846,6.7333916,0,0,0,28.054284,111.43538,0,0,0,0
1432,214.18792,0,0,0,0,8.2400296,6.7323661,0,0,0,28.050011,111.41841,0,0,0,0
1433,214.1553,0,0,0,0,8.2387745,6.7313407,0,0,0,28.045739,111.40144,0,0,0,0
1434,214.12267,0,0,0,0,8.2375194,6.7303152,0,0,0,28.041466,111.38447,0,0,0,0
1435,214.09005,0,0,0,0,8.2362643,6.7292898,0,0,0,28.037194,111.3675,0,0,0,0
1436,214.05743,0,0,0,0,8.2350092,6.7282644,0,0,0,28.032921,111.35053,0,0,0,0
1437,214.0248,0,0,0,0,8.2337542,6.7272389,0,0,0,28.028649,111.33356,0,0,0,0
1438,213.99218,0,0,0,0,8.2324991,6.7262135,0,0,0,28.024377,111.31658,0,0,0,0
1439,213.95955,0,0,0,0,8.231244,6.725188,0,0,0,28.020104,111.29961,0,0,0,0
1440,213.92693,0,0,0,0,8.2299889,6.7241626,0,0,0,28.015832,111.28264,0,0,0,0
1441,213.89431,0,0,0,0,8.2287338,6.7231372,0,0,0,28.011559,111.26567,0,0,0,0
1442,213.86168,0,0,0,0,8.2274788,6.7221117,0,0,0,28.007287,111.2487,0,0,0,0
1443,213.82906,0,0,0,0,8.2262237,6.7210863,0,0,0,28.003014,111.23173,0,0,0,0
1444,213.79643,0,0,0,0,8.2249686,6.7200608,0,0,0,27.998742,111.21476,0,0,0,0
1445,213.76381,0,0,0,0,8.2237135,6.7190354,0,0,0,27.99447,111.19779,0,0,0,0
1446,213.73119,0,0,0,0,8.2224584,6.71801,0,0,0,27.990197,111.18082,0,0,0,0
1447,213.69856,0,0,0,0,8.2212034,6.7169845,0,0,0,27.985925,111.16385,0,0,0,0
1448,213.66594,0,0,0,0,8.2199483,6.7159591,0,0,0,27.981652,111.14688,0,0,0,0
1449,213.63331,0,0,0,0,8.2186932,6.7149337,0,0,0,27.97738,111.12991,0,0,0,0
1450,213.60069,0,0,0,0,8.2174381,6.7139082,0,0,0,27.973107,111.11294,0,0,0,0
1451,213.56807,0,0,0,0,8.2161831,6.7128828,0,0,0,27.968835,111.09597,0,0,0,0
1452,213.53544,0,0,0,0,8.214928,6.7118573,0,0,0,27.964563,111.079,0,0,0,0
1453,213.50282,0,0,0,0,8.2136729,6.7108319,0,0,0,27.96029,111.06202,0,0,0,0
1454,213.47019,0,0,0,0,8.2124178,6.7098065,0,0,0,27.956018,111.04505,0,0,0,0
1455,213.43757,0,0,0,0,8.2111627,6.708781,0,0,0,27.951745,111.02808,0,0,0,0
1456,213.40495,0,0,0,0,8.2099077,6.7077556,0,0,0,27.947473,111.01111,0,0,0,0
1457,213.37232,0,0,0,0,8.2086526,6.7067301,0,0,0,27.9432,110.99414,0,0,0,0
1458,213.3397,0,0,0,0,8.2073975,6.7057047,0,0,0,27.938928,110.97717,0,0,0,0
1459,213.30707,0,0,0,0,8.2061424,6.7046793,0,0,0,27.934655,110.9602,0,0,0,0
1460,213.27445,0,0,0,0,8.2048873,6.7036538,0,0,0,27.930383,110.94323,0,0,0,0
1461,213.24183,0,0,0,0,8.2036323,6.7026284,0,0,0,27.926111,110.92626,0,0,0,0
1462,213.2092,0,0,0,0,8.2023772,6.7016029,0,0,0,27.921838,110.90929,0,0,0,0
1463,213.17658,0,0,0,0,8.2011221,6.7005775,0,0,0,27.917566,110.89232,0,0,0,0
1464,213.14395,0,0,0,0,8.199867,6.6995521,0,0,0,27.913293,110.87535,0,0,0,0
1465,213.11133,0,0,0,0,8.1986119,6.6985266,0,0,0,27.909021,110.85838,0,0,0,0
1466,213.07871,0,0,0,0,8.1973569,6.6975012,0,0,0,27.904748,110.84141,0,0,0,0
1467,213.04608,0,0,0,0,8.1961018,6.6964757,0,0,0,27.900476,110.82444,0,0,0,0
1468,213.01346,0,0,0,0,8.1948467,6.6954503,0,0,0,27.896204,110.80746,0,0,0,0
1469,212.98083,0,0,0,0,8.1935916,6.6944249,0,0,0,27.891931,110.79049,0,0,0,0
1470,212.94821,0,0,0,0,8.1923365,6.6933994,0,0,0,27.887659,110.77352,0,0,0,0
1471,212.91559,0,0,0,0,8.1910815,6.692374,0,0,0,27.883386,110.75655,0,0,0,0
1472,212.88296,0,0,0,0,8.1898264,6.6913485,0,0,0,27.879114,110.73958,0,0,0,0
1473,212.85034,0,0,0,0,8.1885713,6.6903231,0,0,0,27.874841,110.72261,0,0,0,0
1474,212.81771,0,0,0,0,8.1873162,6.6892977,0,0,0,27.870569,110.70564,0,0,0,0
1475,212.78509,0,0,0,0,8.1860611,6.6882722,0,0,0,27.866297,110.68867,0,0,0,0
1476,212.75247,0,0,0,0,8.1848061,6.6872468,0,0,0,27.862024,110.6717,0,0,0,0
1477,212.71984,0,0,0,0,8.183551,6.6862213,0,0,0,27.857752,110.65473,0,0,0,0
1478,212.68722,0,0,0,0,8.1822959,6.6851959,0,0,0,27.853479,110.63776,0,0,0,0
1479,212.65459,0,0,0,0,8.1810408,6.6841705,0,0,0,27.849207,110.62079,0,0,0,0
1480,212.62197,0,0,0,0,8.1797858,6.683145,0,0,0,27.844934,110.60382,0,0,0,0
1481,212.58935,0,0,0,0,8.1785307,6.6821196,0,0,0,27.840662,110.58685,0,0,0,0
1482,212.55672,0,0,0,0,8.1772756,6.6810941,0,0,0,27.836389,110.56987,0,0,0,0
1483,212.5241,0,0,0,0,8.1760205,6.6800687,0,0,0,27.832117,110.5529,0,0,0,0
1484,212.49147,0,0,0,0,8.1747654,6.6790433,0,0,0,27.827845,110.53593,0,0,0,0
1485,212.45885,0,0,0,0,8.1735104,6.6780178,0,0,0,27.823572,110.51896,0,0,0,0
1486,212.42622,0,0,0,0,8.1722553,6.6769924,0,0,0,27.8193,110.50199,0,0,0,0
1487,212.3936,0,0,0,0,8.1710002,6.6759669,0,0,0,27.815027,110.48502,0,0,0,0
1488,212.36098,0,0,0,0,8.1697451,6.6749415,0,0,0,27.810755,110.46805,0,0,0,0
1489,212.32835,0,0,0,0,8.16849,6.6739161,0,0,0,27.806482,110.45108,0,0,0,0
1490,212.29573,0,0,0,0,8.167235,6.6728906,0,0,0,27.80221,110.43411,0,0,0,0
1491,212.2631,0,0,0,0,8.1659799,6.6718652,0,0,0,27.797938,110.41714,0,0,0,0
1492,212.23048,0,0,0,0,8.1647248,6.6708397,0,0,0,27.793665,110.40017,0,0,0,0
1493,212.19786,0,0,0,0,8.1634697,6.6698143,0,0,0,27.789393,110.3832,0,0,0,0
1494,212.16523,0,0,0,0,8.1622146,6.6687889,0,0,0,27.78512,110.36623,0,0,0,0
1495,212.13261,0,0,0,0,8.1609596,6.6677634,0,0,0,27.780848,110.34926,0,0,0,0
1496,212.09998,0,0,0,0,8.1597045,6.666738,0,0,0,27.776575,110.33229,0,0,0,0
1497,212.06736,0,0,0,0,8.1584494,6.6657125,0,0,0,27.772303,110.31531,0,0,0,0
1498,212.03474,0,0,0,0,8.1571943,6.6646871,0,0,0,27.768031,110.29834,0,0,0,0
1499,212.00211,0,0,0,0,8.1559392,6.6636617,0,0,0,27.763758,110.28137,0,0,0,0
1500,211.96949,0,0,0,0,8.1546842,6.6626362,0,0,0,27.759486,110.2644,0,0,0,0
1501,211.93686,0,0,0,0,8.1534291,6.6616108,0,0,0,27.755213,110.24743,0,0,0,0
1502,211.90424,0,0,0,0,8.152174,6.6605853,0,0,0,27.750941,110.23046,0,0,0,0
1503,211.87162,0,0,0,0,8.1509189,6.6595599,0,0,0,27.746668,110.21349,0,0,0,0
1504,211.83899,0,0,0,0,8.1496638,6.6585345,0,0,0,27.742396,110.19652,0,0,0,0
1505,211.80637,0,0,0,0,8.1484088,6.657509,0,0,0,27.738123,110.17955,0,0,0,0
1506,211.77374,0,0,0,0,8.1471537,6.6564836,0,0,0,27.733851,110.16258,0,0,0,0
1507,211.74112,0,0,0,0,8.1458986,6.6554581,0,0,0,27.729579,110.14561,0,0,0,0
1508,211.7085,0,0,0,0,8.1446435,6.6544327,0,0,0,27.725306,110.12864,0,0,0,0
1509,211.67587,0,0,0,0,8.1433885,6.6534073,0,0,0,27.721034,110.11167,0,0,0,0
1510,211.64325,0,0,0,0,8.1421334,6.6523818,0,0,0,27.716761,110.0947,0,0,0,0
1511,211.61062,0,0,0,0,8.1408783,6.6513564,0,0,0,27.712489,110.07772,0,0,0,0
1512,211.578,0,0,0,0,8.1396232,6.6503309,0,0,0,27.708216,110.06075,0,0,0,0
1513,211.54538,0,0,0,0,8.1383681,6.6493055,0,0,0,27.703944,110.04378,0,0,0,0
1514,211.51275,0,0,0,0,8.1371131,6.6482801,0,0,0,27.699672,110.02681,0,0,0,0
1515,211.48013,0,0,0,0,8.135858,6.6472546,0,0,0,27.695399,110.00984,0,0,0,0
1516,211.4475,0,0,0,0,8.1346029,6.6462292,0,0,0,27.691127,109.99287,0,0,0,0
1517,211.41488,0,0,0,0,8.1333478,6.6452038,0,0,0,27.686854,109.9759,0,0,0,0
1518,211.38226,0,0,0,0,8.1320927,6.6441783,0,0,0,27.682582,109.95893,0,0,0,0
1519,211.34963,0,0,0,0,8.1308377,6.6431529,0,0,0,27.678309,109.94196,0,0,0,0
1520,211.31701,0,0,0,0,8.1295826,6.6421274,0,0,0,27.674037,109.92499,0,0,0,0
1521,211.28438,0,0,0,0,8.1283275,6.641102,0,0,0,27.669765,109.90802,0,0,0,0
1522,211.25176,0,0,0,0,8.1270724,6.6400766,0,0,0,27.665492,109.89105,0,0,0,0
1523,211.21914,0,0,0,0,8.1258173,6.6390511,0,0,0,27.66122,109.87408,0,0,0,0
1524,211.18651,0,0,0,0,8.1245623,6.6380257,0,0,0,27.656947,109.85711,0,0,0,0
1525,211.15389,0,0,0,0,8.1233072,6.6370002,0,0,0,27.652675,109.84014,0,0,0,0
1526,211.12126,0,0,0,0,8.1220521,6.6359748,0,0,0,27.648402,109.82316,0,0,0,0
1527,211.08864,0,0,0,0,8.120797,6.6349494,0,0,0,27.64413,109.80619,0,0,0,0
1528,211.05602,0,0,0,0,8.1195419,6.6339239,0,0,0,27.639857,109.78922,0,0,0,0
1529,211.02339,0,0,0,0,8.1182869,6.6328985,0,0,0,27.635585,109.77225,0,0,0,0
1530,210.99077,0,0,0,0,8.1170318,6.631873,0,0,0,27.631313,109.75528,0,0,0,0
1531,210.95814,0,0,0,0,8.1157767,6.6308476,0,0,0,27.62704,109.73831,0,0,0,0
1532,210.92552,0,0,0,0,8.1145216,6.6298222,0,0,0,27.622768,109.72134,0,0,0,0
1533,210.90442,0,0,0,0,8.1137098,6.6291589,0,0,0,27.620004,109.71036,0,0,0,0
1534,210.88332,0,0,0,0,8.1128981,6.6284957,0,0,0,27.617241,109.69939,0,0,0,0
1535,210.86222,0,0,0,0,8.1120863,6.6278324,0,0,0,27.614478,109.68841,0,0,0,0
1536,210.84112,0,0,0,0,8.1112745,6.6271692,0,0,0,27.611714,109.67743,0,0,0,0
1537,210.82002,0,0,0,0,8.1104628,6.626506,0,0,0,27.608951,109.66646,0,0,0,0
1538,210.79892,0,0,0,0,8.109651,6.6258427,0,0,0,27.606188,109.65548,0,0,0,0
1539,210.77782,0,0,0,0,8.1088393,6.6251795,0,0,0,27.603424,109.64451,0,0,0,0
1540,210.75671,0,0,0,0,8.1080275,6.6245162,0,0,0,27.600661,109.63353,0,0,0,0
1541,210.73561,0,0,0,0,8.1072157,6.623853,0,0,0,27.597898,109.62255,0,0,0,0
1542,210.71451,0,0,0,0,8.106404,6.6231898,0,0,0,27.595134,109.61158,0,0,0,0
1543,210.69341,0,0,0,0,8.1055922,6.6225265,0,0,0,27.592371,109.6006,0,0,0,0
1544,210.67231,0,0,0,0,8.1047804,6.6218633,0,0,0,27.589608,109.58962,0,0,0,0
1545,210.65121,0,0,0,0,8.1039687,6.6212001,0,0,0,27.586844,109.57865,0,0,0,0
1546,210.63011,0,0,0,0,8.1031569,6.6205368,0,0,0,27.584081,109.56767,0,0,0,0
1547,210.60901,0,0,0,0,8.1023452,6.6198736,0,0,0,27.581318,109.5567,0,0,0,0
1548,210.58791,0,0,0,0,8.1015334,6.6192104,0,0,0,27.578554,109.54572,0,0,0,0
1549,210.56681,0,0,0,0,8.1007216,6.6185471,0,0,0,27.575791,109.53474,0,0,0,0
1550,210.54571,0,0,0,0,8.0999099,6.6178839,0,0,0,27.573028,109.52377,0,0,0,0
1551,210.52461,0,0,0,0,8.0990981,6.6172207,0,0,0,27.570264,109.51279,0,0,0,0
1552,210.50351,0,0,0,0,8.0982864,6.6165574,0,0,0,27.567501,109.50181,0,0,0,0
1553,210.48241,0,0,0,0,8.0974746,6.6158942,0,0,0,27.564738,109.49084,0,0,0,0
1554,210.46131,0,0,0,0,8.0966628,6.6152309,0,0,0,27.561974,109.47986,0,0,0,0
1555,210.44021,0,0,0,0,8.0958511,6.6145677,0,0,0,27.559211,109.46888,0,0,0,0
1556,210.4191,0,0,0,0,8.0950393,6.6139045,0,0,0,27.556448,109.45791,0,0,0,0
1557,210.398,0,0,0,0,8.0942275,6.6132412,0,0,0,27.553684,109.44693,0,0,0,0
1558,210.3769,0,0,0,0,8.0934158,6.612578,0,0,0,27.550921,109.43596,0,0,0,0
1559,210.3558,0,0,0,0,8.092604,6.6119148,0,0,0,27.548158,109.42498,0,0,0,0
1560,210.3347,0,0,0,0,8.0917923,6.6112515,0,0,0,27.545394,109.414,0,0,0,0
1561,210.3136,0,0,0,0,8.0909805,6.6105883,0,0,0,27.542631,109.40303,0,0,0,0
1562,210.2925,0,0,0,0,8.0901687,6.6099251,0,0,0,27.539868,109.39205,0,0,0,0
1563,210.2714,0,0,0,0,8.089357,6.6092618,0,0,0,27.537104,109.38107,0,0,0,0
1564,210.2503,0,0,0,0,8.0885452,6.6085986,0,0,0,27.534341,109.3701,0,0,0,0
1565,210.2292,0,0,0,0,8.0877334,6.6079354,0,0,0,27.531578,109.35912,0,0,0,0
1566,210.2081,0,0,0,0,8.0869217,6.6072721,0,0,0,27.528814,109.34815,0,0,0,0
1567,210.187,0,0,0,0,8.0861099,6.6066089,0,0,0,27.526051,109.33717,0,0,0,0
1568,210.1659,0,0,0,0,8.0852982,6.6059456,0,0,0,27.523288,109.32619,0,0,0,0
1569,210.1448,0,0,0,0,8.0844864,6.6052824,0,0,0,27.520524,109.31522,0,0,0,0
1570,210.1237,0,0,0,0,8.0836746,6.6046192,0,0,0,27.517761,109.30424,0,0,0,0
1571,210.1026,0,0,0,0,8.0828629,6.6039559,0,0,0,27.514998,109.29326,0,0,0,0
1572,210.0815,0,0,0,0,8.0820511,6.6032927,0,0,0,27.512234,109.28229,0,0,0,0
1573,210.06039,0,0,0,0,8.0812393,6.6026295,0,0,0,27.509471,109.27131,0,0,0,0
1574,210.03929,0,0,0,0,8.0804276,6.6019662,0,0,0,27.506708,109.26033,0,0,0,0
1575,210.01819,0,0,0,0,8.0796158,6.601303,0,0,0,27.503944,109.24936,0,0,0,0
1576,209.99709,0,0,0,0,8.0788041,6.6006398,0,0,0,27.501181,109.23838,0,0,0,0
1577,209.97599,0,0,0,0,8.0779923,6.5999765,0,0,0,27.498418,109.22741,0,0,0,0
1578,209.95489,0,0,0,0,8.0771805,6.5993133,0,0,0,27.495654,109.21643,0,0,0,0
1579,209.93379,0,0,0,0,8.0763688,6.5986501,0,0,0,27.492891,109.20545,0,0,0,0
1580,209.91269,0,0,0,0,8.075557,6.5979868,0,0,0,27.490128,109.19448,0,0,0,0
1581,209.89159,0,0,0,0,8.0747452,6.5973236,0,0,0,27.487364,109.1835,0,0,0,0
1582,209.87049,0,0,0,0,8.0739335,6.5966603,0,0,0,27.484601,109.17252,0,0,0,0
1583,209.84939,0,0,0,0,8.0731217,6.5959971,0,0,0,27.481838,109.16155,0,0,0,0
1584,209.82829,0,0,0,0,8.07231,6.5953339,0,0,0,27.479074,109.15057,0,0,0,0
1585,209.80719,0,0,0,0,8.0714982,6.5946706,0,0,0,27.476311,109.13959,0,0,0,0
1586,209.78609,0,0,0,0,8.0706864,6.5940074,0,0,0,27.473548,109.12862,0,0,0,0
1587,209.76499,0,0,0,0,8.0698747,6.5933442,0,0,0,27.470784,109.11764,0,0,0,0
1588,209.74389,0,0,0,0,8.0690629,6.5926809,0,0,0,27.468021,109.10667,0,0,0,0
1589,209.72278,0,0,0,0,8.0682511,6.5920177,0,0,0,27.465258,109.09569,0,0,0,0
1590,209.70168,0,0,0,0,8.0674394,6.5913545,0,0,0,27.462494,109.08471,0,0,0,0
1591,209.68058,0,0,0,0,8.0666276,6.5906912,0,0,0,27.459731,109.07374,0,0,0,0
1592,209.65948,0,0,0,0,8.0658159,6.590028,0,0,0,27.456968,109.06276,0,0,0,0
1593,209.63838,0,0,0,0,8.0650041,6.5893648,0,0,0,27.454204,109.05178,0,0,0,0
1594,209.61728,0,0,0,0,8.0641923,6.5887015,0,0,0,27.451441,109.04081,0,0,0,0
1595,209.59618,0,0,0,0,8.0633806,6.5880383,0,0,0,27.448678,109.02983,0,0,0,0
1596,209.57508,0,0,0,0,8.0625688,6.5873751,0,0,0,27.445914,109.01886,0,0,0,0
1597,209.55398,0,0,0,0,8.061757,6.5867118,0,0,0,27.443151,109.00788,0,0,0,0
1598,209.53288,0,0,0,0,8.0609453,6.5860486,0,0,0,27.440388,108.9969,0,0,0,0
1599,209.51178,0,0,0,0,8.0601335,6.5853853,0,0,0,27.437624,108.98593,0,0,0,0
1600,209.49068,0,0,0,0,8.0593218,6.5847221,0,0,0,27.434861,108.97495,0,0,0,0
1601,209.46958,0,0,0,0,8.05851,6.5840589,0,0,0,27.432098,108.96397,0,0,0,0
1602,209.44848,0,0,0,0,8.0576982,6.5833956,0,0,0,27.429334,108.953,0,0,0,0
1603,209.42738,0,0,0,0,8.0568865,6.5827324,0,0,0,27.426571,108.94202,0,0,0,0
1604,209.40628,0,0,0,0,8.0560747,6.5820692,0,0,0,27.423808,108.93104,0,0,0,0
1605,209.38517,0,0,0,0,8.0552629,6.5814059,0,0,0,27.421044,108.92007,0,0,0,0
1606,209.36407,0,0,0,0,8.0544512,6.5807427,0,0,0,27.418281,108.90909,0,0,0,0
1607,209.34297,0,0,0,0,8.0536394,6.5800795,0,0,0,27.415518,108.89812,0,0,0,0
1608,209.32187,0,0,0,0,8.0528277,6.5794162,0,0,0,27.412754,108.88714,0,0,0,0
1609,209.30077,0,0,0,0,8.0520159,6.578753,0,0,0,27.409991,108.87616,0,0,0,0
1610,209.27967,0,0,0,0,8.0512041,6.5780898,0,0,0,27.407228,108.86519,0,0,0,0
1611,209.25857,0,0,0,0,8.0503924,6.5774265,0,0,0,27.404464,108.85421,0,0,0,0
1612,209.23747,0,0,0,0,8.0495806,6.5767633,0,0,0,27.401701,108.84323,0,0,0,0
1613,209.21637,0,0,0,0,8.0487688,6.5761,0,0,0,27.398938,108.83226,0,0,0,0
1614,209.19527,0,0,0,0,8.0479571,6.5754368,0,0,0,27.396174,108.82128,0,0,0,0
1615,209.17417,0,0,0,0,8.0471453,6.5747736,0,0,0,27.393411,108.8103,0,0,0,0
1616,209.15307,0,0,0,0,8.0463336,6.5741103,0,0,0,27.390648,108.79933,0,0,0,0
1617,209.13197,0,0,0,0,8.0455218,6.5734471,0,0,0,27.387884,108.78835,0,0,0,0
1618,209.11087,0,0,0,0,8.04471,6.5727839,0,0,0,27.385121,108.77738,0,0,0,0
1619,209.08977,0,0,0,0,8.0438983,6.5721206,0,0,0,27.382358,108.7664,0,0,0,0
1620,209.06867,0,0,0,0,8.0430865,6.5714574,0,0,0,27.379594,108.75542,0,0,0,0
1621,209.04756,0,0,0,0,8.0422747,6.5707942,0,0,0,27.376831,108.74445,0,0,0,0
1622,209.02646,0,0,0,0,8.041463,6.5701309,0,0,0,27.374068,108.73347,0,0,0,0
1623,209.00536,0,0,0,0,8.0406512,6.5694677,0,0,0,27.371304,108.72249,0,0,0,0
1624,208.98426,0,0,0,0,8.0398395,6.5688045,0,0,0,27.368541,108.71152,0,0,0,0
1625,208.96316,0,0,0,0,8.0390277,6.5681412,0,0,0,27.365778,108.70054,0,0,0,0
1626,208.94206,0,0,0,0,8.0382159,6.567478,0,0,0,27.363014,108.68957,0,0,0,0
1627,208.92096,0,0,0,0,8.0374042,6.5668147,0,0,0,27.360251,108.67859,0,0,0,0
1628,208.89986,0,0,0,0,8.0365924,6.5661515,0,0,0,27.357488,108.66761,0,0,0,0
1629,208.87876,0,0,0,0,8.0357806,6.5654883,0,0,0,27.354724,108.65664,0,0,0,0
1630,208.85766,0,0,0,0,8.0349689,6.564825,0,0,0,27.351961,108.64566,0,0,0,0
1631,208.83656,0,0,0,0,8.0341571,6.5641618,0,0,0,27.349198,108.63468,0,0,0,0
1632,208.81546,0,0,0,0,8.0333454,6.5634986,0,0,0,27.346434,108.62371,0,0,0,0
1633,208.79436,0,0,0,0,8.0325336,6.5628353,0,0,0,27.343671,108.61273,0,0,0,0
1634,208.77326,0,0,0,0,8.0317218,6.5621721,0,0,0,27.340908,108.60175,0,0,0,0
1635,208.75216,0,0,0,0,8.0309101,6.5615089,0,0,0,27.338144,108.59078,0,0,0,0
1636,208.73106,0,0,0,0,8.0300983,6.5608456,0,0,0,27.335381,108.5798,0,0,0,0
1637,208.70996,0,0,0,0,8.0292866,6.5601824,0,0,0,27.332618,108.56883,0,0,0,0
1638,208.68885,0,0,0,0,8.0284748,6.5595192,0,0,0,27.329854,108.55785,0,0,0,0
1639,208.66775,0,0,0,0,8.027663,6.5588559,0,0,0,27.327091,108.54687,0,0,0,0
1640,208.64665,0,0,0,0,8.0268513,6.5581927,0,0,0,27.324328,108.5359,0,0,0,0
1641,208.62555,0,0,0,0,8.0260395,6.5575294,0,0,0,27.321564,108.52492,0,0,0,0
1642,208.61961,0,0,0,0,8.025811,6.5573428,0,0,0,27.320787,108.52183,0,0,0,0
1643,208.61368,0,0,0,0,8.0255826,6.5571561,0,0,0,27.320009,108.51874,0,0,0,0
1644,208.60774,0,0,0,0,8.0253542,6.5569695,0,0,0,27.319231,108.51565,0,0,0,0
1645,208.6018,0,0,0,0,8.0251257,6.5567829,0,0,0,27.318454,108.51256,0,0,0,0
1646,208.59586,0,0,0,0,8.0248973,6.5565962,0,0,0,27.317676,108.50948,0,0,0,0
1647,208.58992,0,0,0,0,8.0246688,6.5564096,0,0,0,27.316898,108.50639,0,0,0,0
1648,208.58399,0,0,0,0,8.0244404,6.5562229,0,0,0,27.316121,108.5033,0,0,0,0
1649,208.57805,0,0,0,0,8.024212,6.5560363,0,0,0,27.315343,108.50021,0,0,0,0
1650,208.57211,0,0,0,0,8.0239835,6.5558496,0,0,0,27.314566,108.49712,0,0,0,0
1651,208.56617,0,0,0,0,8.0237551,6.555663,0,0,0,27.313788,108.49403,0,0,0,0
1652,208.56023,0,0,0,0,8.0235266,6.5554764,0,0,0,27.31301,108.49094,0,0,0,0
1653,208.5543,0,0,0,0,8.0232982,6.5552897,0,0,0,27.312233,108.48785,0,0,0,0
1654,208.54836,0,0,0,0,8.0230698,6.5551031,0,0,0,27.311455,108.48476,0,0,0,0
1655,208.54242,0,0,0,0,8.0228413,6.5549164,0,0,0,27.310677,108.48168,0,0,0,0
1656,208.53648,0,0,0,0,8.0226129,6.5547298,0,0,0,27.3099,108.47859,0,0,0,0
1657,208.53054,0,0,0,0,8.0223844,6.5545431,0,0,0,27.309122,108.4755,0,0,0,0
1658,208.52461,0,0,0,0,8.022156,6.5543565,0,0,0,27.308344,108.47241,0,0,0,0
1659,208.51867,0,0,0,0,8.0219275,6.5541698,0,0,0,27.307567,108.46932,0,0,0,0
1660,208.51273,0,0,0,0,8.0216991,6.5539832,0,0,0,27.306789,108.46623,0,0,0,0
1661,208.50679,0,0,0,0,8.0214707,6.5537966,0,0,0,27.306012,108.46314,0,0,0,0
1662,208.50085,0,0,0,0,8.0212422,6.5536099,0,0,0,27.305234,108.46005,0,0,0,0
1663,208.49492,0,0,0,0,8.0210138,6.5534233,0,0,0,27.304456,108.45696,0,0,0,0
1664,208.48898,0,0,0,0,8.0207853,6.5532366,0,0,0,27.303679,108.45388,0,0,0,0
1665,208.48304,0,0,0,0,8.0205569,6.55305,0,0,0,27.302901,108.45079,0,0,0,0
1666,208.4771,0,0,0,0,8.0203285,6.5528633,0,0,0,27.302123,108.4477,0,0,0,0
1667,208.47116,0,0,0,0,8.0201,6.5526767,0,0,0,27.301346,108.44461,0,0,0,0
1668,208.46523,0,0,0,0,8.0198716,6.5524901,0,0,0,27.300568,108.44152,0,0,0,0
1669,208.45929,0,0,0,0,8.0196431,6.5523034,0,0,0,27.29979,108.43843,0,0,0,0
1670,208.45335,0,0,0,0,8.0194147,6.5521168,0,0,0,27.299013,108.43534,0,0,0,0
1671,208.44741,0,0,0,0,8.0191863,6.5519301,0,0,0,27.298235,108.43225,0,0,0,0
1672,208.44147,0,0,0,0,8.0189578,6.5517435,0,0,0,27.297457,108.42916,0,0,0,0
1673,208.43554,0,0,0,0,8.0187294,6.5515568,0,0,0,27.29668,108.42608,0,0,0,0
1674,208.4296,0,0,0,0,8.0185009,6.5513702,0,0,0,27.295902,108.42299,0,0,0,0
1675,208.42366,0,0,0,0,8.0182725,6.5511836,0,0,0,27.295125,108.4199,0,0,0,0
1676,208.41772,0,0,0,0,8.0180441,6.5509969,0,0,0,27.294347,108.41681,0,0,0,0
1677,208.41178,0,0,0,0,8.0178156,6.5508103,0,0,0,27.293569,108.41372,0,0,0,0
1678,208.40585,0,0,0,0,8.0175872,6.5506236,0,0,0,27.292792,108.41063,0,0,0,0
1679,208.39991,0,0,0,0,8.0173587,6.550437,0,0,0,27.292014,108.40754,0,0,0,0
1680,208.39397,0,0,0,0,8.0171303,6.5502503,0,0,0,27.291236,108.40445,0,0,0,0
