Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa)
929,212.72504,0,0,0,0,0,0,0,0,0,0,0.7281854,74.383982,0.049203281,0,0,0,1.4412435,0,0
930,212.74611,0,0,0,0,0,0,0,0,0,0,0.72825753,74.391351,0.049208155,0,0,0,1.4413863,0,0
931,212.76718,0,0,0,0,0,0,0,0,0,0,0.72832966,74.398719,0.049213029,0,0,0,1.4415291,0,0
932,212.78825,0,0,0,0,0,0,0,0,0,0,0.72840179,74.406087,0.049217903,0,0,0,1.4416718,0,0
933,212.80933,0,0,0,0,0,0,0,0,0,0,0.72847393,74.413455,0.049222777,0,0,0,1.4418146,0,0
934,212.8304,0,0,0,0,0,0,0,0,0,0,0.72854606,74.420824,0.049227651,0,0,0,1.4419574,0,0
935,212.85147,0,0,0,0,0,0,0,0,0,0,0.72861819,74.428192,0.049232525,0,0,0,1.4421001,0,0
936,212.87254,0,0,0,0,0,0,0,0,0,0,0.72869032,74.43556,0.049237399,0,0,0,1.4422429,0,0
937,212.89362,0,0,0,0,0,0,0,0,0,0,0.72876245,74.442929,0.049242273,0,0,0,1.4423857,0,0
938,212.91469,0,0,0,0,0,0,0,0,0,0,0.72883459,74.450297,0.049247147,0,0,0,1.4425284,0,0
939,212.93576,0,0,0,0,0,0,0,0,0,0,0.72890672,74.457665,0.049252021,0,0,0,1.4426712,0,0
940,212.95683,0,0,0,0,0,0,0,0,0,0,0.72897885,74.465034,0.049256895,0,0,0,1.442814,0,0
941,212.9779,0,0,0,0,0,0,0,0,0,0,0.72905098,74.472402,0.049261769,0,0,0,1.4429567,0,0
942,212.99898,0,0,0,0,0,0,0,0,0,0,0.72912312,74.47977,0.049266643,0,0,0,1.4430995,0,0
943,213.02005,0,0,0,0,0,0,0,0,0,0,0.72919525,74.487139,0.049271517,0,0,0,1.4432423,0,0
944,213.04112,0,0,0,0,0,0,0,0,0,0,0.72926738,74.494507,0.049276391,0,0,0,1.443385,0,0
945,213.06219,0,0,0,0,0,0,0,0,0,0,0.72933951,74.501875,0.049281265,0,0,0,1.4435278,0,0
946,213.08326,0,0,0,0,0,0,0,0,0,0,0.72941165,74.509243,0.049286139,0,0,0,1.4436706,0,0
947,213.10434,0,0,0,0,0,0,0,0,0,0,0.72948378,74.516612,0.049291013,0,0,0,1.4438133,0,0
948,213.12541,0,0,0,0,0,0,0,0,0,0,0.72955591,74.52398,0.049295886,0,0,0,1.4439561,0,0
949,213.14648,0,0,0,0,0,0,0,0,0,0,0.72962804,74.531348,0.04930076,0,0,0,1.4440988,0,0
950,213.16755,0,0,0,0,0,0,0,0,0,0,0.72970018,74.538717,0.049305634,0,0,0,1.4442416,0,0
951,213.18862,0,0,0,0,0,0,0,0,0,0,0.72977231,74.546085,0.049310508,0,0,0,1.4443844,0,0
952,213.2097,0,0,0,0,0,0,0,0,0,0,0.72984444,74.553453,0.049315382,0,0,0,1.4445271,0,0
953,213.23077,0,0,0,0,0,0,0,0,0,0,0.72991657,74.560822,0.049320256,0,0,0,1.4446699,0,0
954,213.25184,0,0,0,0,0,0,0,0,0,0,0.72998871,74.56819,0.04932513,0,0,0,1.4448127,0,0
955,213.27291,0,0,0,0,0,0,0,0,0,0,0.73006084,74.575558,0.049330004,0,0,0,1.4449554,0,0
956,213.29398,0,0,0,0,0,0,0,0,0,0,0.73013297,74.582927,0.049334878,0,0,0,1.4450982,0,0
957,213.31506,0,0,0,0,0,0,0,0,0,0,0.7302051,74.590295,0.049339752,0,0,0,1.445241,0,0
958,213.33613,0,0,0,0,0,0,0,0,0,0,0.73027724,74.597663,0.049344626,0,0,0,1.4453837,0,0
959,213.3572,0,0,0,0,0,0,0,0,0,0,0.73034937,74.605031,0.0493495,0,0,0,1.4455265,0,0
960,213.37827,0,0,0,0,0,0,0,0,0,0,0.7304215,74.6124,0.049354374,0,0,0,1.4456693,0,0
961,213.39934,0,0,0,0,0,0,0,0,0,0,0.73049363,74.619768,0.049359248,0,0,0,1.445812,0,0
962,213.42042,0,0,0,0,0,0,0,0,0,0,0.73056576,74.627136,0.049364122,0,0,0,1.4459548,0,0
963,213.44149,0,0,0,0,0,0,0,0,0,0,0.7306379,74.634505,0.049368996,0,0,0,1.4460976,0,0
964,213.46256,0,0,0,0,0,0,0,0,0,0,0.73071003,74.641873,0.04937387,0,0,0,1.4462403,0,0
965,213.48363,0,0,0,0,0,0,0,0,0,0,0.73078216,74.649241,0.049378744,0,0,0,1.4463831,0,0
966,213.5047,0,0,0,0,0,0,0,0,0,0,0.73085429,74.65661,0.049383618,0,0,0,1.4465259,0,0
967,213.52578,0,0,0,0,0,0,0,0,0,0,0.73092643,74.663978,0.049388492,0,0,0,1.4466686,0,0
968,213.54685,0,0,0,0,0,0,0,0,0,0,0.73099856,74.671346,0.049393366,0,0,0,1.4468114,0,0
969,213.56792,0,0,0,0,0,0,0,0,0,0,0.73107068,74.678713,0.049398239,0,0,0,1.4469541,0,0
970,213.55865,0,0,0,0,0,0,0,0,0,0,0.73103897,74.675474,0.049396096,0,0,0,1.4468914,0,0
971,213.54939,0,0,0,0,0,0,0,0,0,0,0.73100726,74.672235,0.049393954,0,0,0,1.4468286,0,0
972,213.54013,0,0,0,0,0,0,0,0,0,0,0.73097555,74.668996,0.049391811,0,0,0,1.4467659,0,0
973,213.53086,0,0,0,0,0,0,0,0,0,0,0.73094384,74.665757,0.049389668,0,0,0,1.4467031,0,0
974,213.5216,0,0,0,0,0,0,0,0,0,0,0.73091213,74.662518,0.049387526,0,0,0,1.4466403,0,0
975,213.51234,0,0,0,0,0,0,0,0,0,0,0.73088042,74.659278,0.049385383,0,0,0,1.4465776,0,0
976,213.50307,0,0,0,0,0,0,0,0,0,0,0.73084871,74.656039,0.049383241,0,0,0,1.4465148,0,0
977,213.49381,0,0,0,0,0,0,0,0,0,0,0.730817,74.6528,0.049381098,0,0,0,1.4464521,0,0
978,213.48455,0,0,0,0,0,0,0,0,0,0,0.73078529,74.649561,0.049378955,0,0,0,1.4463893,0,0
979,213.47528,0,0,0,0,0,0,0,0,0,0,0.73075358,74.646322,0.049376813,0,0,0,1.4463265,0,0
980,213.46602,0,0,0,0,0,0,0,0,0,0,0.73072187,74.643083,0.04937467,0,0,0,1.4462638,0,0
981,213.45676,0,0,0,0,0,0,0,0,0,0,0.73069017,74.639844,0.049372528,0,0,0,1.446201,0,0
982,213.44749,0,0,0,0,0,0,0,0,0,0,0.73065846,74.636605,0.049370385,0,0,0,1.4461383,0,0
983,213.43823,0,0,0,0,0,0,0,0,0,0,0.73062675,74.633366,0.049368243,0,0,0,1.4460755,0,0
984,213.42897,0,0,0,0,0,0,0,0,0,0,0.73059504,74.630127,0.0493661,0,0,0,1.4460127,0,0
985,213.4197,0,0,0,0,0,0,0,0,0,0,0.73056333,74.626888,0.049363957,0,0,0,1.44595,0,0
986,213.41044,0,0,0,0,0,0,0,0,0,0,0.73053162,74.623648,0.049361815,0,0,0,1.4458872,0,0
987,213.40118,0,0,0,0,0,0,0,0,0,0,0.73049991,74.620409,0.049359672,0,0,0,1.4458245,0,0
988,213.39192,0,0,0,0,0,0,0,0,0,0,0.7304682,74.61717,0.04935753,0,0,0,1.4457617,0,0
989,213.38265,0,0,0,0,0,0,0,0,0,0,0.73043649,74.613931,0.049355387,0,0,0,1.4456989,0,0
990,213.37339,0,0,0,0,0,0,0,0,0,0,0.73040478,74.610692,0.049353244,0,0,0,1.4456362,0,0
991,213.36413,0,0,0,0,0,0,0,0,0,0,0.73037307,74.607453,0.049351102,0,0,0,1.4455734,0,0
992,213.35486,0,0,0,0,0,0,0,0,0,0,0.73034136,74.604214,0.049348959,0,0,0,1.4455107,0,0
993,213.3456,0,0,0,0,0,0,0,0,0,0,0.73030965,74.600975,0.049346817,0,0,0,1.4454479,0,0
994,213.33634,0,0,0,0,0,0,0,0,0,0,0.73027794,74.597736,0.049344674,0,0,0,1.4453852,0,0
995,213.32707,0,0,0,0,0,0,0,0,0,0,0.73024623,74.594497,0.049342531,0,0,0,1.4453224,0,0
996,213.31781,0,0,0,0,0,0,0,0,0,0,0.73021453,74.591257,0.049340389,0,0,0,1.4452596,0,0
997,213.30855,0,0,0,0,0,0,0,0,0,0,0.73018282,74.588018,0.049338246,0,0,0,1.4451969,0,0
998,213.29928,0,0,0,0,0,0,0,0,0,0,0.73015111,74.584779,0.049336104,0,0,0,1.4451341,0,0
999,213.29002,0,0,0,0,0,0,0,0,0,0,0.7301194,74.58154,0.049333961,0,0,0,1.4450714,0,0
1000,213.28076,0,0,0,0,0,0,0,0,0,0,0.73008769,74.578301,0.049331819,0,0,0,1.4450086,0,0
1001,213.27149,0,0,0,0,0,0,0,0,0,0,0.73005598,74.575062,0.049329676,0,0,0,1.4449458,0,0
1002,213.26223,0,0,0,0,0,0,0,0,0,0,0.73002427,74.571823,0.049327533,0,0,0,1.4448831,0,0
1003,213.25297,0,0,0,0,0,0,0,0,0,0,0.72999256,74.568584,0.049325391,0,0,0,1.4448203,0,0
1004,213.2437,0,0,0,0,0,0,0,0,0,0,0.72996085,74.565345,0.049323248,0,0,0,1.4447576,0,0
1005,213.23444,0,0,0,0,0,0,0,0,0,0,0.72992914,74.562106,0.049321106,0,0,0,1.4446948,0,0
1006,213.22518,0,0,0,0,0,0,0,0,0,0,0.72989743,74.558866,0.049318963,0,0,0,1.444632,0,0
1007,213.21591,0,0,0,0,0,0,0,0,0,0,0.72986572,74.555627,0.04931682,0,0,0,1.4445693,0,0
1008,213.20665,0,0,0,0,0,0,0,0,0,0,0.72983401,74.552388,0.049314678,0,0,0,1.4445065,0,0
1009,213.19739,0,0,0,0,0,0,0,0,0,0,0.7298023,74.549149,0.049312535,0,0,0,1.4444438,0,0
1010,213.18812,0,0,0,0,0,0,0,0,0,0,0.7297706,74.54591,0.049310393,0,0,0,1.444381,0,0
1011,213.17886,0,0,0,0,0,0,0,0,0,0,0.72973889,74.542671,0.04930825,0,0,0,1.4443182,0,0
1012,213.1696,0,0,0,0,0,0,0,0,0,0,0.72970718,74.539432,0.049306107,0,0,0,1.4442555,0,0
1013,213.16033,0,0,0,0,0,0,0,0,0,0,0.72967547,74.536193,0.049303965,0,0,0,1.4441927,0,0
1014,213.15107,0,0,0,0,0,0,0,0,0,0,0.72964376,74.532954,0.049301822,0,0,0,1.44413,0,0
1015,213.14181,0,0,0,0,0,0,0,0,0,0,0.72961205,74.529715,0.04929968,0,0,0,1.4440672,0,0
1016,213.13254,0,0,0,0,0,0,0,0,0,0,0.72958034,74.526475,0.049297537,0,0,0,1.4440044,0,0
1017,213.12328,0,0,0,0,0,0,0,0,0,0,0.72954863,74.523236,0.049295395,0,0,0,1.4439417,0,0
1018,213.11402,0,0,0,0,0,0,0,0,0,0,0.72951692,74.519997,0.049293252,0,0,0,1.4438789,0,0
1019,213.10475,0,0,0,0,0,0,0,0,0,0,0.72948521,74.516758,0.049291109,0,0,0,1.4438162,0,0
1020,213.09549,0,0,0,0,0,0,0,0,0,0,0.7294535,74.513519,0.049288967,0,0,0,1.4437534,0,0
1021,213.08623,0,0,0,0,0,0,0,0,0,0,0.72942179,74.51028,0.049286824,0,0,0,1.4436906,0,0
1022,213.07696,0,0,0,0,0,0,0,0,0,0,0.72939008,74.507041,0.049284682,0,0,0,1.4436279,0,0
1023,213.0677,0,0,0,0,0,0,0,0,0,0,0.72935837,74.503802,0.049282539,0,0,0,1.4435651,0,0
1024,213.05844,0,0,0,0,0,0,0,0,0,0,0.72932666,74.500563,0.049280396,0,0,0,1.4435024,0,0
1025,213.04917,0,0,0,0,0,0,0,0,0,0,0.72929496,74.497324,0.049278254,0,0,0,1.4434396,0,0
1026,213.03991,0,0,0,0,0,0,0,0,0,0,0.72926325,74.494084,0.049276111,0,0,0,1.4433768,0,0
1027,213.03065,0,0,0,0,0,0,0,0,0,0,0.72923154,74.490845,0.049273969,0,0,0,1.4433141,0,0
1028,213.02138,0,0,0,0,0,0,0,0,0,0,0.72919983,74.487606,0.049271826,0,0,0,1.4432513,0,0
1029,213.01212,0,0,0,0,0,0,0,0,0,0,0.72916812,74.484367,0.049269683,0,0,0,1.4431886,0,0
1030,213.00286,0,0,0,0,0,0,0,0,0,0,0.72913641,74.481128,0.049267541,0,0,0,1.4431258,0,0
1031,212.9936,0,0,0,0,0,0,0,0,0,0,0.7291047,74.477889,0.049265398,0,0,0,1.443063,0,0
1032,212.98433,0,0,0,0,0,0,0,0,0,0,0.72907299,74.47465,0.049263256,0,0,0,1.4430003,0,0
1033,212.97507,0,0,0,0,0,0,0,0,0,0,0.72904128,74.471411,0.049261113,0,0,0,1.4429375,0,0
1034,212.96581,0,0,0,0,0,0,0,0,0,0,0.72900957,74.468172,0.04925897,0,0,0,1.4428748,0,0
1035,212.95654,0,0,0,0,0,0,0,0,0,0,0.72897786,74.464933,0.049256828,0,0,0,1.442812,0,0
1036,212.94728,0,0,0,0,0,0,0,0,0,0,0.72894615,74.461693,0.049254685,0,0,0,1.4427492,0,0
1037,212.93802,0,0,0,0,0,0,0,0,0,0,0.72891444,74.458454,0.049252543,0,0,0,1.4426865,0,0
1038,212.92875,0,0,0,0,0,0,0,0,0,0,0.72888273,74.455215,0.0492504,0,0,0,1.4426237,0,0
1039,212.91949,0,0,0,0,0,0,0,0,0,0,0.72885103,74.451976,0.049248258,0,0,0,1.442561,0,0
1040,212.91023,0,0,0,0,0,0,0,0,0,0,0.72881932,74.448737,0.049246115,0,0,0,1.4424982,0,0
1041,212.90096,0,0,0,0,0,0,0,0,0,0,0.72878761,74.445498,0.049243972,0,0,0,1.4424354,0,0
1042,212.8917,0,0,0,0,0,0,0,0,0,0,0.7287559,74.442259,0.04924183,0,0,0,1.4423727,0,0
1043,212.88244,0,0,0,0,0,0,0,0,0,0,0.72872419,74.43902,0.049239687,0,0,0,1.4423099,0,0
1044,212.87317,0,0,0,0,0,0,0,0,0,0,0.72869248,74.435781,0.049237545,0,0,0,1.4422472,0,0
1045,212.86391,0,0,0,0,0,0,0,0,0,0,0.72866077,74.432542,0.049235402,0,0,0,1.4421844,0,0
1046,212.85465,0,0,0,0,0,0,0,0,0,0,0.72862906,74.429302,0.049233259,0,0,0,1.4421216,0,0
1047,212.84538,0,0,0,0,0,0,0,0,0,0,0.72859735,74.426063,0.049231117,0,0,0,1.4420589,0,0
1048,212.83612,0,0,0,0,0,0,0,0,0,0,0.72856564,74.422824,0.049228974,0,0,0,1.4419961,0,0
1049,212.82686,0,0,0,0,0,0,0,0,0,0,0.72853393,74.419585,0.049226832,0,0,0,1.4419334,0,0
1050,212.81759,0,0,0,0,0,0,0,0,0,0,0.72850222,74.416346,0.049224689,0,0,0,1.4418706,0,0
1051,212.80833,0,0,0,0,0,0,0,0,0,0,0.72847051,74.413107,0.049222546,0,0,0,1.4418078,0,0
1052,212.79907,0,0,0,0,0,0,0,0,0,0,0.7284388,74.409868,0.049220404,0,0,0,1.4417451,0,0
1053,212.7898,0,0,0,0,0,0,0,0,0,0,0.7284071,74.406629,0.049218261,0,0,0,1.4416823,0,0
1054,212.78054,0,0,0,0,0,0,0,0,0,0,0.72837539,74.40339,0.049216119,0,0,0,1.4416196,0,0
1055,212.77128,0,0,0,0,0,0,0,0,0,0,0.72834368,74.400151,0.049213976,0,0,0,1.4415568,0,0
1056,212.76201,0,0,0,0,0,0,0,0,0,0,0.72831197,74.396911,0.049211834,0,0,0,1.441494,0,0
1057,212.75275,0,0,0,0,0,0,0,0,0,0,0.72828026,74.393672,0.049209691,0,0,0,1.4414313,0,0
1058,212.74349,0,0,0,0,0,0,0,0,0,0,0.72824855,74.390433,0.049207548,0,0,0,1.4413685,0,0
1059,212.73422,0,0,0,0,0,0,0,0,0,0,0.72821684,74.387194,0.049205406,0,0,0,1.4413058,0,0
1060,212.72496,0,0,0,0,0,0,0,0,0,0,0.72818513,74.383955,0.049203263,0,0,0,1.441243,0,0
1061,212.7157,0,0,0,0,0,0,0,0,0,0,0.72815342,74.380716,0.049201121,0,0,0,1.4411802,0,0
1062,212.70643,0,0,0,0,0,0,0,0,0,0,0.72812171,74.377477,0.049198978,0,0,0,1.4411175,0,0
1063,212.69717,0,0,0,0,0,0,0,0,0,0,0.72809,74.374238,0.049196835,0,0,0,1.4410547,0,0
1064,212.68791,0,0,0,0,0,0,0,0,0,0,0.72805829,74.370999,0.049194693,0,0,0,1.440992,0,0
1065,212.67864,0,0,0,0,0,0,0,0,0,0,0.72802658,74.36776,0.04919255,0,0,0,1.4409292,0,0
1066,212.66938,0,0,0,0,0,0,0,0,0,0,0.72799487,74.36452,0.049190408,0,0,0,1.4408664,0,0
1067,212.66012,0,0,0,0,0,0,0,0,0,0,0.72796316,74.361281,0.049188265,0,0,0,1.4408037,0,0
1068,212.65085,0,0,0,0,0,0,0,0,0,0,0.72793146,74.358042,0.049186122,0,0,0,1.4407409,0,0
1069,212.64159,0,0,0,0,0,0,0,0,0,0,0.72789975,74.354803,0.04918398,0,0,0,1.4406782,0,0
1070,212.63233,0,0,0,0,0,0,0,0,0,0,0.72786804,74.351564,0.049181837,0,0,0,1.4406154,0,0
1071,212.62307,0,0,0,0,0,0,0,0,0,0,0.72783633,74.348325,0.049179695,0,0,0,1.4405526,0,0
1072,212.6138,0,0,0,0,0,0,0,0,0,0,0.72780462,74.345086,0.049177552,0,0,0,1.4404899,0,0
1073,212.60454,0,0,0,0,0,0,0,0,0,0,0.72777291,74.341847,0.04917541,0,0,0,1.4404271,0,0
1074,212.59528,0,0,0,0,0,0,0,0,0,0,0.7277412,74.338608,0.049173267,0,0,0,1.4403644,0,0
1075,212.58601,0,0,0,0,0,0,0,0,0,0,0.72770949,74.335369,0.049171124,0,0,0,1.4403016,0,0
1076,212.57675,0,0,0,0,0,0,0,0,0,0,0.72767778,74.332129,0.049168982,0,0,0,1.4402388,0,0
1077,212.56749,0,0,0,0,0,0,0,0,0,0,0.72764607,74.32889,0.049166839,0,0,0,1.4401761,0,0
1078,212.55822,0,0,0,0,0,0,0,0,0,0,0.72761437,74.325652,0.049164697,0,0,0,1.4401133,0,0
1079,212.55398,0,0,0,0,0,0,0,0,0,0,0.72759985,74.324168,0.049163716,0,0,0,1.4400846,0,0
1080,212.54974,0,0,0,0,0,0,0,0,0,0,0.72758533,74.322685,0.049162735,0,0,0,1.4400558,0,0
1081,212.5455,0,0,0,0,0,0,0,0,0,0,0.72757081,74.321202,0.049161753,0,0,0,1.4400271,0,0
1082,212.54126,0,0,0,0,0,0,0,0,0,0,0.72755629,74.319719,0.049160772,0,0,0,1.4399984,0,0
1083,212.53701,0,0,0,0,0,0,0,0,0,0,0.72754177,74.318236,0.049159791,0,0,0,1.4399696,0,0
1084,212.53277,0,0,0,0,0,0,0,0,0,0,0.72752725,74.316752,0.04915881,0,0,0,1.4399409,0,0
1085,212.52853,0,0,0,0,0,0,0,0,0,0,0.72751273,74.315269,0.049157829,0,0,0,1.4399122,0,0
1086,212.52429,0,0,0,0,0,0,0,0,0,0,0.72749821,74.313786,0.049156848,0,0,0,1.4398834,0,0
1087,212.52005,0,0,0,0,0,0,0,0,0,0,0.72748369,74.312303,0.049155867,0,0,0,1.4398547,0,0
1088,212.51581,0,0,0,0,0,0,0,0,0,0,0.72746917,74.310819,0.049154886,0,0,0,1.4398259,0,0
1089,212.51156,0,0,0,0,0,0,0,0,0,0,0.72745465,74.309336,0.049153905,0,0,0,1.4397972,0,0
1090,212.50732,0,0,0,0,0,0,0,0,0,0,0.72744013,74.307853,0.049152923,0,0,0,1.4397685,0,0
1091,212.50308,0,0,0,0,0,0,0,0,0,0,0.72742561,74.30637,0.049151942,0,0,0,1.4397397,0,0
1092,212.49884,0,0,0,0,0,0,0,0,0,0,0.72741109,74.304887,0.049150961,0,0,0,1.439711,0,0
1093,212.4946,0,0,0,0,0,0,0,0,0,0,0.72739657,74.303403,0.04914998,0,0,0,1.4396823,0,0
1094,212.49036,0,0,0,0,0,0,0,0,0,0,0.72738205,74.30192,0.049148999,0,0,0,1.4396535,0,0
1095,212.48611,0,0,0,0,0,0,0,0,0,0,0.72736753,74.300437,0.049148018,0,0,0,1.4396248,0,0
1096,212.48187,0,0,0,0,0,0,0,0,0,0,0.72735301,74.298954,0.049147037,0,0,0,1.439596,0,0
1097,212.47763,0,0,0,0,0,0,0,0,0,0,0.72733849,74.297471,0.049146056,0,0,0,1.4395673,0,0
1098,212.47339,0,0,0,0,0,0,0,0,0,0,0.72732397,74.295987,0.049145075,0,0,0,1.4395386,0,0
1099,212.46915,0,0,0,0,0,0,0,0,0,0,0.72730945,74.294504,0.049144093,0,0,0,1.4395098,0,0
1100,212.46491,0,0,0,0,0,0,0,0,0,0,0.72729493,74.293021,0.049143112,0,0,0,1.4394811,0,0
1101,212.46066,0,0,0,0,0,0,0,0,0,0,0.72728041,74.291538,0.049142131,0,0,0,1.4394523,0,0
1102,212.45642,0,0,0,0,0,0,0,0,0,0,0.72726589,74.290054,0.04914115,0,0,0,1.4394236,0,0
1103,212.45218,0,0,0,0,0,0,0,0,0,0,0.72725137,74.288571,0.049140169,0,0,0,1.4393949,0,0
1104,212.44794,0,0,0,0,0,0,0,0,0,0,0.72723685,74.287088,0.049139188,0,0,0,1.4393661,0,0
1105,212.4437,0,0,0,0,0,0,0,0,0,0,0.72722233,74.285605,0.049138207,0,0,0,1.4393374,0,0
1106,212.43945,0,0,0,0,0,0,0,0,0,0,0.72720781,74.284122,0.049137226,0,0,0,1.4393087,0,0
1107,212.43521,0,0,0,0,0,0,0,0,0,0,0.72719329,74.282638,0.049136245,0,0,0,1.4392799,0,0
1108,212.43097,0,0,0,0,0,0,0,0,0,0,0.72717877,74.281155,0.049135263,0,0,0,1.4392512,0,0
1109,212.42673,0,0,0,0,0,0,0,0,0,0,0.72716425,74.279672,0.049134282,0,0,0,1.4392224,0,0
1110,212.42249,0,0,0,0,0,0,0,0,0,0,0.72714973,74.278189,0.049133301,0,0,0,1.4391937,0,0
1111,212.41825,0,0,0,0,0,0,0,0,0,0,0.72713521,74.276706,0.04913232,0,0,0,1.439165,0,0
1112,212.414,0,0,0,0,0,0,0,0,0,0,0.72712069,74.275222,0.049131339,0,0,0,1.4391362,0,0
1113,212.40976,0,0,0,0,0,0,0,0,0,0,0.72710617,74.273739,0.049130358,0,0,0,1.4391075,0,0
1114,212.40552,0,0,0,0,0,0,0,0,0,0,0.72709165,74.272256,0.049129377,0,0,0,1.4390787,0,0
1115,212.40128,0,0,0,0,0,0,0,0,0,0,0.72707713,74.270773,0.049128396,0,0,0,1.43905,0,0
1116,212.39704,0,0,0,0,0,0,0,0,0,0,0.72706261,74.269289,0.049127415,0,0,0,1.4390213,0,0
1117,212.3928,0,0,0,0,0,0,0,0,0,0,0.72704809,74.267806,0.049126433,0,0,0,1.4389925,0,0
1118,212.38855,0,0,0,0,0,0,0,0,0,0,0.72703357,74.266323,0.049125452,0,0,0,1.4389638,0,0
1119,212.38431,0,0,0,0,0,0,0,0,0,0,0.72701905,74.26484,0.049124471,0,0,0,1.4389351,0,0
1120,212.38007,0,0,0,0,0,0,0,0,0,0,0.72700453,74.263357,0.04912349,0,0,0,1.4389063,0,0
1121,212.37583,0,0,0,0,0,0,0,0,0,0,0.72699001,74.261873,0.049122509,0,0,0,1.4388776,0,0
1122,212.37159,0,0,0,0,0,0,0,0,0,0,0.72697549,74.26039,0.049121528,0,0,0,1.4388488,0,0
1123,212.36735,0,0,0,0,0,0,0,0,0,0,0.72696097,74.258907,0.049120547,0,0,0,1.4388201,0,0
1124,212.3631,0,0,0,0,0,0,0,0,0,0,0.72694645,74.257424,0.049119566,0,0,0,1.4387914,0,0
1125,212.35886,0,0,0,0,0,0,0,0,0,0,0.72693193,74.255941,0.049118585,0,0,0,1.4387626,0,0
1126,212.35462,0,0,0,0,0,0,0,0,0,0,0.72691741,74.254457,0.049117603,0,0,0,1.4387339,0,0
1127,212.35038,0,0,0,0,0,0,0,0,0,0,0.72690289,74.252974,0.049116622,0,0,0,1.4387051,0,0
1128,212.34614,0,0,0,0,0,0,0,0,0,0,0.72688837,74.251491,0.049115641,0,0,0,1.4386764,0,0
1129,212.3419,0,0,0,0,0,0,0,0,0,0,0.72687385,74.250008,0.04911466,0,0,0,1.4386477,0,0
1130,212.33765,0,0,0,0,0,0,0,0,0,0,0.72685933,74.248524,0.049113679,0,0,0,1.4386189,0,0
1131,212.33341,0,0,0,0,0,0,0,0,0,0,0.72684481,74.247041,0.049112698,0,0,0,1.4385902,0,0
1132,212.32917,0,0,0,0,0,0,0,0,0,0,0.72683029,74.245558,0.049111717,0,0,0,1.4385615,0,0
1133,212.32493,0,0,0,0,0,0,0,0,0,0,0.72681577,74.244075,0.049110736,0,0,0,1.4385327,0,0
1134,212.32069,0,0,0,0,0,0,0,0,0,0,0.72680125,74.242592,0.049109755,0,0,0,1.438504,0,0
1135,212.31644,0,0,0,0,0,0,0,0,0,0,0.72678673,74.241108,0.049108773,0,0,0,1.4384752,0,0
1136,212.3122,0,0,0,0,0,0,0,0,0,0,0.72677221,74.239625,0.049107792,0,0,0,1.4384465,0,0
1137,212.30796,0,0,0,0,0,0,0,0,0,0,0.72675769,74.238142,0.049106811,0,0,0,1.4384178,0,0
1138,212.30372,0,0,0,0,0,0,0,0,0,0,0.72674317,74.236659,0.04910583,0,0,0,1.438389,0,0
1139,212.29948,0,0,0,0,0,0,0,0,0,0,0.72672865,74.235176,0.049104849,0,0,0,1.4383603,0,0
1140,212.29524,0,0,0,0,0,0,0,0,0,0,0.72671413,74.233692,0.049103868,0,0,0,1.4383315,0,0
1141,212.29099,0,0,0,0,0,0,0,0,0,0,0.72669961,74.232209,0.049102887,0,0,0,1.4383028,0,0
1142,212.28675,0,0,0,0,0,0,0,0,0,0,0.72668509,74.230726,0.049101906,0,0,0,1.4382741,0,0
1143,212.28251,0,0,0,0,0,0,0,0,0,0,0.72667057,74.229243,0.049100925,0,0,0,1.4382453,0,0
1144,212.27827,0,0,0,0,0,0,0,0,0,0,0.72665605,74.227759,0.049099943,0,0,0,1.4382166,0,0
1145,212.27403,0,0,0,0,0,0,0,0,0,0,0.72664153,74.226276,0.049098962,0,0,0,1.4381879,0,0
1146,212.26979,0,0,0,0,0,0,0,0,0,0,0.72662701,74.224793,0.049097981,0,0,0,1.4381591,0,0
1147,212.26554,0,0,0,0,0,0,0,0,0,0,0.72661249,74.22331,0.049097,0,0,0,1.4381304,0,0
1148,212.2613,0,0,0,0,0,0,0,0,0,0,0.72659797,74.221827,0.049096019,0,0,0,1.4381016,0,0
1149,212.25706,0,0,0,0,0,0,0,0,0,0,0.72658345,74.220343,0.049095038,0,0,0,1.4380729,0,0
1150,212.25282,0,0,0,0,0,0,0,0,0,0,0.72656893,74.21886,0.049094057,0,0,0,1.4380442,0,0
1151,212.24858,0,0,0,0,0,0,0,0,0,0,0.72655441,74.217377,0.049093076,0,0,0,1.4380154,0,0
1152,212.24434,0,0,0,0,0,0,0,0,0,0,0.72653989,74.215894,0.049092095,0,0,0,1.4379867,0,0
1153,212.24009,0,0,0,0,0,0,0,0,0,0,0.72652537,74.214411,0.049091113,0,0,0,1.4379579,0,0
1154,212.23585,0,0,0,0,0,0,0,0,0,0,0.72651085,74.212927,0.049090132,0,0,0,1.4379292,0,0
