Time (ms),Avg stress (kPa),Upper (kPa),Lower (kPa)
225.2252,7.421392,23.35624,-8.513454
230.2302,7.794255,23.72056,-8.132046
235.2352,8.206413,24.1205,-7.707674
240.2402,8.738484,24.63406,-7.157088
245.2452,9.270556,25.15686,-6.615751
250.2503,9.820721,25.70403,-6.062583
255.2553,10.71466,26.54233,-5.113004
260.2603,11.6086,27.38069,-4.163483
265.2653,12.50254,28.21911,-3.214021
270.2703,13.39648,29.05759,-2.264618
275.2753,14.29042,29.89612,-1.315276
280.2803,15.18436,30.73472,-0.3659951
285.2853,16.0783,31.57339,0.5832245
290.2903,16.97225,32.41211,1.532382
295.2953,17.86619,33.2509,2.481476
300.3003,18.76013,34.08975,3.430507
305.3053,19.65407,34.92866,4.379474
310.3103,20.54801,35.76764,5.328376
315.3153,21.44195,36.60668,6.277212
320.3203,22.33589,37.4458,7.225982
325.3253,23.22983,38.28497,8.174684
330.3303,24.12377,39.12422,9.123319
335.3353,25.01771,39.96354,10.07189
340.3403,25.91165,40.80292,11.02038
345.3453,26.80559,41.64237,11.96881
350.3504,27.69953,42.4819,12.91717
355.3554,28.59347,43.3215,13.86545
360.3604,29.66344,44.39084,14.93605
365.3654,31.20502,46.07676,16.33327
370.3704,32.74659,47.76459,17.7286
375.3754,34.28817,49.45426,19.12207
380.3804,35.82974,51.14573,20.51375
385.3854,37.37131,52.83894,21.90368
390.3904,38.91289,54.53385,23.29193
395.3954,40.45446,56.2304,24.67853
400.4004,41.99604,57.92854,26.06354
405.4054,43.53761,59.62823,27.447
410.4104,45.07919,61.32942,28.82895
415.4154,46.62076,63.03207,30.20945
420.4204,48.16233,64.73614,31.58853
425.4254,49.70391,66.44158,32.96623
430.4304,51.24548,68.14836,34.3426
435.4354,52.78706,69.85643,35.71768
440.4404,54.32863,71.56577,37.09149
445.4454,55.8702,73.27632,38.46409
450.4505,57.41178,74.98807,39.83549
455.4555,58.95335,76.70096,41.20574
460.4605,60.49493,78.41498,42.57487
465.4655,62.0365,80.13008,43.94292
470.4705,63.60298,81.94306,45.26291
475.4755,65.19502,83.85769,46.53234
480.4805,66.78705,85.775,47.79911
485.4855,68.40536,87.67182,49.1389
490.4905,70.0859,89.51732,50.65448
495.4955,71.76644,91.36638,52.1665
500.5005,73.44698,93.21892,53.67503
505.5055,75.12752,95.07485,55.18019
510.5105,76.80806,96.93408,56.68204
515.5155,78.4886,98.79651,58.18069
520.5205,80.16914,100.6621,59.67621
525.5255,81.84968,102.5307,61.16869
530.5305,83.53022,104.4022,62.65822
535.5355,85.21076,106.2767,64.14486
540.5405,86.8913,108.1539,65.62871
545.5455,88.57184,110.0338,67.10983
550.5506,90.25238,111.9164,68.58831
555.5556,91.93292,113.8016,70.06421
560.5606,93.61346,115.6893,71.53761
565.5656,95.294,117.5794,73.00858
570.5706,96.97454,119.4719,74.47719
575.5756,98.65508,121.3667,75.9435
580.5806,100.2988,123.1647,77.43291
585.5856,101.908,124.8711,78.94483
590.5906,103.5172,126.5786,80.45574
595.5956,105.1263,128.287,81.96567
600.6006,106.7355,129.9964,83.47462
605.6056,108.3447,131.7067,84.9826
610.6106,109.9307,133.4191,86.44224
615.6156,111.4678,135.1347,87.80097
620.6206,113.005,136.8513,89.15867
625.6256,114.5421,138.5689,90.51537
630.6306,116.0793,140.2875,91.87107
635.6356,117.6164,142.0071,93.22581
640.6406,119.1536,143.7276,94.57961
645.6456,120.6908,145.449,95.93248
650.6507,122.2279,147.1714,97.28446
655.6557,123.7651,148.8946,98.63555
660.6607,125.3022,150.6187,99.98578
665.6657,126.8394,152.3436,101.3352
670.6707,128.3765,154.0694,102.6837
675.6757,129.9137,155.7959,104.0315
680.6807,131.4509,157.5233,105.3784
685.6857,132.988,159.2514,106.7246
690.6907,134.3304,160.434,108.2267
695.6957,135.6033,161.4223,109.7843
700.7007,136.8763,162.4107,111.3418
705.7057,138.1492,163.3994,112.8991
710.7107,139.4222,164.3881,114.4562
715.7157,140.6951,165.3771,116.0132
720.7207,141.7612,166.2884,117.2341
725.7257,142.5871,167.1753,117.999
730.7307,143.413,168.0645,118.7615
735.7357,144.2388,168.956,119.5217
740.7407,145.0647,169.8499,120.2795
745.7457,145.8906,170.7462,121.035
750.7508,146.7164,171.6447,121.7882
755.7558,147.5423,172.5455,122.5392
760.7608,148.3682,173.4485,123.2878
765.7658,149.194,174.3538,124.0343
770.7708,150.0199,175.2613,124.7785
775.7758,150.8458,176.171,125.5206
780.7808,151.6716,177.0829,126.2604
785.7858,152.4975,177.9969,126.9982
790.7908,153.3234,178.913,127.7338
795.7958,154.1492,179.8312,128.4673
800.8008,154.9751,180.7516,129.1987
805.8058,155.801,181.674,129.928
810.8108,156.6268,182.5984,130.6553
815.8158,157.2837,183.0337,131.5337
820.8208,157.8879,183.3168,132.459
825.8258,158.4921,183.6006,133.3837
830.8308,158.9858,183.9219,134.0497
835.8358,159.3945,184.2725,134.5166
840.8408,159.8033,184.624,134.9826
845.8458,160.1279,184.9378,135.318
850.8509,160.3887,185.2232,135.5541
855.8559,160.6495,185.5093,135.7897
860.8609,160.9102,185.7959,136.0246
865.8659,161.171,186.0832,136.2588
870.8709,161.4318,186.3712,136.4924
875.8759,161.6926,186.6598,136.7254
880.8809,161.9534,186.949,136.9577
885.8859,162.2141,187.2389,137.1894
890.8909,162.4749,187.5294,137.4205
895.8959,162.7357,187.8205,137.6509
900.9009,162.9965,188.1122,137.8807
905.9059,163.2572,188.4046,138.1099
910.9109,163.518,188.6976,138.3385
915.9159,163.7788,188.9912,138.5664
920.9209,164.0396,189.2854,138.7937
925.9259,164.3004,189.5803,139.0204
930.9309,164.5611,189.8758,139.2465
935.9359,164.8219,190.1718,139.472
940.9409,164.9922,190.4883,139.4961
945.9459,165.138,190.8104,139.4657
950.951,165.2839,191.1325,139.4353
955.956,165.4002,191.446,139.3543
960.961,165.4959,191.7536,139.2382
965.966,165.5916,192.0612,139.1221
970.971,165.6281,192.1946,139.0615
975.976,165.6239,192.2088,139.039
980.981,165.6198,192.223,139.0165
985.986,165.6156,192.2372,138.994
990.991,165.6115,192.2514,138.9715
995.996,165.6073,192.2656,138.949
1001.001,165.6032,192.2799,138.9265
1006.006,165.599,192.2941,138.904
1011.011,165.5949,192.3083,138.8815
1016.016,165.5907,192.3225,138.8589
1021.021,165.5866,192.3368,138.8364
1026.026,165.5824,192.351,138.8139
1031.031,165.5783,192.3652,138.7913
1036.036,165.5741,192.3795,138.7688
1041.041,165.57,192.3937,138.7462
1046.046,165.5658,192.408,138.7237
1051.051,165.5551,192.4236,138.6865
1056.056,165.5428,192.4396,138.6459
1061.061,165.5305,192.4556,138.6053
1066.066,165.5458,192.4793,138.6123
1071.071,165.5676,192.5049,138.6303
1076.076,165.5894,192.5306,138.6481
1081.081,165.5879,192.4884,138.6874
1086.086,165.572,192.4038,138.7402
1091.091,165.5561,192.3195,138.7927
1096.096,165.5402,192.2354,138.845
1101.101,165.5242,192.1514,138.897
1106.106,165.5083,192.0677,138.9489
1111.111,165.4924,191.9843,139.0005
1116.116,165.4765,191.901,139.0519
1121.121,165.4606,191.818,139.1031
1126.126,165.4446,191.7352,139.1541
1131.131,165.4287,191.6526,139.2048
1136.136,165.4128,191.5703,139.2553
1141.141,165.3969,191.4882,139.3056
1146.146,165.381,191.4063,139.3556
1151.151,165.365,191.3247,139.4054
1156.156,165.3491,191.2433,139.455
1161.161,165.3332,191.1621,139.5043
1166.166,165.3173,191.0812,139.5534
1171.171,165.3019,191.0007,139.6032
1176.176,165.3031,190.9271,139.679
1181.181,165.3042,190.8539,139.7545
1186.186,165.3053,190.7812,139.8294
1191.191,165.331,190.7008,139.9612
1196.196,165.3615,190.6191,140.104
1201.201,165.392,190.5375,140.2466
1206.206,165.4226,190.4561,140.389
1211.211,165.4531,190.375,140.5312
1216.216,165.4836,190.294,140.6732
1221.221,165.5111,190.2046,140.8176
1226.226,165.537,190.1106,140.9634
1231.231,165.5629,190.0169,141.1089
1236.236,165.5888,189.9233,141.2542
1241.241,165.6146,189.83,141.3992
1246.246,165.6405,189.737,141.5441
1251.251,165.6664,189.6442,141.6886
1256.256,165.6923,189.5516,141.833
1261.261,165.7182,189.4592,141.9771
1266.266,165.744,189.3672,142.1209
1271.271,165.7699,189.2753,142.2645
1276.276,165.7958,189.1838,142.4078
1281.281,165.8217,189.0924,142.5509
1286.286,165.8476,189.0014,142.6937
1291.291,165.8734,188.9106,142.8363
1296.296,165.8991,188.82,142.9783
1301.301,165.9421,188.7196,143.1646
1306.306,165.9884,188.6178,143.3589
1311.311,166.0346,188.5162,143.553
1316.316,166.0808,188.4146,143.7471
1321.321,166.1271,188.3131,143.9411
1326.326,166.1733,188.2117,144.135
1331.331,166.2196,188.1104,144.3288
1336.336,166.2658,188.0091,144.5226
1341.341,166.3121,187.908,144.7162
1346.346,166.3539,187.7943,144.9136
1351.351,166.3936,187.6744,145.1127
1356.356,166.4332,187.5547,145.3117
1361.361,166.4729,187.4351,145.5107
1366.366,166.5125,187.3156,145.7095
1371.371,166.5521,187.1962,145.9081
1376.376,166.5918,187.0769,146.1067
1381.381,166.6314,186.9578,146.3051
1386.386,166.6711,186.8388,146.5033
1391.391,166.7107,186.72,146.7015
1396.396,166.7504,186.6013,146.8995
1401.401,166.79,186.4827,147.0973
1406.406,166.8275,186.3646,147.2903
1411.411,166.8402,186.2503,147.4301
1416.416,166.8529,186.1363,147.5696
1421.421,166.8657,186.0224,147.7089
1426.426,166.8784,185.9088,147.8481
1431.431,166.8911,185.7953,147.987
1436.436,166.9039,185.6821,148.1256
1441.441,166.9166,185.5691,148.2641
1446.446,166.9293,185.4563,148.4023
1451.451,166.9421,185.3438,148.5403
1456.456,166.9411,185.1929,148.6893
1461.461,166.934,185.025,148.843
1466.466,166.927,184.8575,148.9964
1471.471,166.9199,184.6904,149.1494
1476.476,166.9128,184.5237,149.302
1481.481,166.9057,184.3573,149.4542
1486.486,166.8987,184.1914,149.6059
1491.491,166.8916,184.0259,149.7573
1496.496,166.8845,183.8608,149.9082
1501.502,166.8774,183.6962,150.0587
1506.507,166.8704,183.5321,150.2087
1511.512,166.8633,183.3684,150.3582
1516.517,166.8457,183.2008,150.4907
1521.522,166.7853,183.0346,150.536
1526.527,166.7248,182.8688,150.5809
1531.532,166.6644,182.7033,150.6254
1536.537,166.6039,182.5382,150.6696
1541.542,166.5435,182.3735,150.7135
1546.547,166.483,182.2091,150.7569
1551.552,166.4226,182.0451,150.8
1556.557,166.3621,181.8815,150.8427
1561.562,166.3017,181.7183,150.885
1566.567,166.2412,181.5555,150.9269
1571.572,166.1807,181.393,150.9684
1576.577,166.1203,181.2311,151.0095
1581.582,166.0604,181.0709,151.0498
1586.587,166.0007,180.9118,151.0895
1591.592,165.9409,180.7531,151.1288
1596.597,165.8812,180.5949,151.1676
1601.602,165.8215,180.4371,151.206
1606.607,165.7618,180.2797,151.2439
1611.612,165.7021,180.1229,151.2813
1616.617,165.6424,179.9665,151.3182
1621.622,165.5827,179.8106,151.3547
1626.627,165.5152,179.6472,151.3833
1631.632,165.4318,179.4671,151.3964
1636.637,165.3483,179.2872,151.4094
1641.642,165.2643,179.1078,151.4209
1646.647,165.1767,178.9311,151.4224
1651.652,165.0891,178.7546,151.4237
1656.657,165.0015,178.5782,151.4249
1661.662,164.914,178.4019,151.426
1666.667,164.8264,178.2258,151.4269
1671.672,164.7388,178.0498,151.4277
1676.677,164.6512,177.874,151.4284
1681.682,164.5636,177.6983,151.4288
1686.687,164.476,177.5228,151.4292
1691.692,164.3884,177.3475,151.4293
1696.697,164.3008,177.1723,151.4293
1701.702,164.2132,176.9973,151.4292
1706.707,164.1229,176.8153,151.4305
1711.712,164.0316,176.631,151.4323
1716.717,163.9404,176.447,151.4338
1721.722,163.8491,176.2631,151.4351
1726.727,163.7578,176.0795,151.4362
1731.732,163.6666,175.8961,151.4371
1736.737,163.571,175.7078,151.4343
1741.742,163.4719,175.5154,151.4285
1746.747,163.3729,175.3231,151.4226
1751.752,163.2746,175.1303,151.4189
1756.757,163.1779,174.9364,151.4194
1761.762,163.0812,174.7427,151.4198
1766.767,162.9845,174.549,151.42
1771.772,162.8878,174.3555,151.4201
1776.777,162.7911,174.1621,151.4201
1781.782,162.6944,173.9688,151.42
1786.787,162.5977,173.7757,151.4197
1791.792,162.501,173.5827,151.4193
1796.797,162.4042,173.3898,151.4187
1801.802,162.3075,173.1971,151.418
1806.807,162.2108,173.0045,151.4171
1811.812,162.1141,172.8121,151.4161
1816.817,162.0643,172.7383,151.3902
1821.822,162.0162,172.6691,151.3633
1826.827,161.9682,172.6,151.3364
1831.832,161.9202,172.5308,151.3095
1836.837,161.8721,172.4618,151.2825
1841.842,161.8241,172.3927,151.2555
1846.847,161.7868,172.3374,151.2362
1851.852,161.7527,172.2862,151.2192
1856.857,161.7186,172.235,151.2022
1861.862,161.685,172.1834,151.1867
1866.867,161.6518,172.1315,151.1721
1871.872,161.6186,172.0796,151.1576
1876.877,161.5854,172.0277,151.1431
1881.882,161.5521,171.9758,151.1285
1886.887,161.5189,171.9239,151.114
1891.892,161.4857,171.872,151.0994
1896.897,161.4525,171.8202,151.0848
1901.902,161.4193,171.7683,151.0703
1906.907,161.3861,171.7164,151.0557
1911.912,161.3528,171.6646,151.0411
1916.917,161.3196,171.6127,151.0265
1921.922,161.2953,171.5834,151.0072
1926.927,161.3103,171.6536,150.967
1931.932,161.3253,171.7242,150.9265
1936.937,161.3404,171.7949,150.8858
1941.942,161.3554,171.866,150.8448
1946.947,161.3704,171.9372,150.8036
1951.952,161.3854,172.0087,150.7621
1956.957,161.4004,172.0804,150.7204
1961.962,161.4155,172.1524,150.6785
1966.967,161.4305,172.2246,150.6364
1971.972,161.457,172.3253,150.5888
1976.977,161.4835,172.4357,150.5313
1981.982,161.51,172.5462,150.4738
1986.987,161.5365,172.6567,150.4163
1991.992,161.5629,172.7671,150.3588
1996.997,161.5894,172.8776,150.3012
2002.002,161.6159,172.9881,150.2437
2007.007,161.6424,173.0986,150.1862
2012.012,161.6689,173.2091,150.1287
2017.017,161.6954,173.3196,150.0712
2022.022,161.7218,173.4301,150.0136
2027.027,161.7483,173.5406,149.9561
2032.032,161.7792,173.6624,149.896
2037.037,161.827,173.8278,149.8263
2042.042,161.8748,173.9932,149.7564
2047.047,161.9226,174.1587,149.6866
2052.052,161.9705,174.3242,149.6167
2057.057,162.0183,174.4897,149.5468
2062.062,162.0661,174.6553,149.4769
2067.067,162.1139,174.8208,149.407
2072.072,162.1617,174.9864,149.337
2077.077,162.2095,175.152,149.267
2082.082,162.2649,175.3267,149.203
2087.087,162.3219,175.5035,149.1404
2092.092,162.379,175.6802,149.0778
2097.097,162.433,175.8593,149.0068
2102.102,162.4852,176.0399,148.9305
2107.107,162.5374,176.2205,148.8543
2112.112,162.5896,176.4011,148.7781
2117.117,162.6417,176.5817,148.7018
2122.122,162.6939,176.7623,148.6256
2127.127,162.7461,176.9429,148.5493
2132.132,162.7983,177.1235,148.4731
2137.137,162.8504,177.3041,148.3968
2142.142,162.8875,177.4455,148.3294
2147.147,162.9042,177.5346,148.2738
2152.152,162.921,177.6239,148.218
2157.157,162.9377,177.7133,148.1621
2162.162,162.9545,177.8028,148.1061
2167.167,162.9712,177.8925,148.0499
2172.172,162.988,177.9823,147.9936
2177.177,163.0047,178.0722,147.9372
2182.182,163.0215,178.1623,147.8806
2187.187,163.0376,178.2517,147.8235
2192.192,163.0384,178.3219,147.755
2197.197,163.0393,178.3921,147.6864
2202.202,163.0401,178.4623,147.6179
2207.207,163.0372,178.5354,147.539
2212.212,163.0337,178.6092,147.4582
2217.217,163.0302,178.6829,147.3774
2222.222,163.0267,178.7567,147.2966
2227.227,163.0231,178.8305,147.2157
2232.232,163.0196,178.9043,147.1349
2237.237,163.0161,178.9781,147.054
2242.242,163.0125,179.0519,146.9731
2247.247,163.009,179.1258,146.8923
2252.252,163.0055,179.1996,146.8113
2257.257,163.002,179.2735,146.7304
2262.262,162.9984,179.3474,146.6495
2267.267,162.9949,179.4213,146.5686
2272.272,162.9914,179.4952,146.4876
2277.277,162.9879,179.5691,146.4066
2282.282,162.9843,179.643,146.3256
2287.287,162.9808,179.717,146.2447
2292.292,162.9773,179.7909,146.1636
2297.297,162.9652,179.8441,146.0863
2302.302,162.9286,179.838,146.0191
2307.307,162.8919,179.832,145.9519
2312.312,162.8564,179.8251,145.8877
2317.317,162.838,179.8041,145.8719
2322.322,162.8196,179.7832,145.856
2327.327,162.8012,179.7624,145.84
2332.332,162.7828,179.7416,145.824
2337.337,162.7644,179.7209,145.8079
2342.342,162.746,179.7002,145.7917
2347.347,162.7276,179.6796,145.7755
2352.352,162.7092,179.6591,145.7592
2357.357,162.6907,179.6386,145.7429
2362.362,162.6723,179.6182,145.7265
2367.367,162.6539,179.5979,145.71
2372.372,162.6355,179.5776,145.6935
2377.377,162.6171,179.5573,145.6769
2382.382,162.5987,179.5372,145.6602
2387.387,162.5803,179.5171,145.6435
2392.392,162.5619,179.497,145.6267
2397.397,162.5435,179.477,145.6099
2402.402,162.5251,179.4571,145.593
2407.407,162.5054,179.4317,145.5792
2412.412,162.4827,179.3923,145.5732
2417.417,162.46,179.3531,145.5669
2422.422,162.436,179.3152,145.5568
2427.427,162.3985,179.2892,145.5079
2432.432,162.3611,179.2636,145.4586
2437.437,162.3236,179.2383,145.409
2442.442,162.2862,179.2133,145.359
2447.447,162.2487,179.1887,145.3088
2452.452,162.2113,179.1643,145.2582
2457.457,162.1738,179.1403,145.2073
2462.462,162.1364,179.1166,145.1561
2467.467,162.0989,179.0932,145.1046
2472.472,162.0615,179.0702,145.0528
2477.477,162.024,179.0474,145.0006
2482.482,161.9866,179.025,144.9481
2487.487,161.9491,179.0028,144.8954
2492.492,161.9117,178.981,144.8423
2497.497,161.8742,178.9595,144.7889
2502.503,161.8367,178.9384,144.7351
2507.508,161.7993,178.9175,144.6811
2512.513,161.7618,178.8969,144.6268
2517.518,161.7238,178.8809,144.5668
2522.523,161.6853,178.8692,144.5014
2527.528,161.6467,178.8576,144.4359
2532.533,161.6006,178.8529,144.3482
2537.538,161.5371,178.8641,144.2101
2542.543,161.4736,178.8753,144.0718
2547.548,161.4101,178.8866,143.9335
2552.553,161.3466,178.898,143.7951
2557.558,161.2831,178.9095,143.6566
2562.563,161.2195,178.9211,143.518
2567.568,161.156,178.9327,143.3794
2572.573,161.0925,178.9445,143.2406
2577.578,161.029,178.9563,143.1018
2582.583,160.9655,178.9682,142.9629
2587.588,160.902,178.9801,142.8239
2592.593,160.8385,178.9922,142.6849
2597.598,160.775,179.0043,142.5458
2602.603,160.7115,179.0165,142.4065
2607.608,160.648,179.0288,142.2673
2612.613,160.5845,179.0411,142.1279
2617.618,160.521,179.0536,141.9885
2622.623,160.4575,179.066,141.849
2627.628,160.3945,179.0888,141.7002
2632.633,160.3319,179.121,141.5428
2637.638,160.2693,179.1533,141.3852
2642.643,160.2063,179.1861,141.2265
2647.648,160.1426,179.2197,141.0655
2652.653,160.0789,179.2535,140.9044
2657.658,160.0153,179.2874,140.7431
2662.663,159.9516,179.3215,140.5817
2667.668,159.8879,179.3557,140.4202
2672.673,159.8242,179.39,140.2585
2677.678,159.7606,179.4245,140.0966
2682.683,159.6969,179.4591,139.9346
2687.688,159.6332,179.4939,139.7725
2692.693,159.5695,179.5288,139.6103
2697.698,159.5059,179.5638,139.4479
2702.703,159.4422,179.599,139.2854
2707.708,159.3785,179.6343,139.1227
2712.713,159.3148,179.6697,138.9599
2717.718,159.2512,179.7053,138.7971
2722.723,159.1875,179.7409,138.634
2727.728,159.1238,179.7767,138.4709
2732.733,159.0601,179.8126,138.3076
2737.738,158.9845,179.8317,138.1372
2742.743,158.9048,179.8455,137.9641
2747.748,158.8251,179.8596,137.7907
2752.753,158.7717,179.8505,137.693
2757.758,158.7399,179.8228,137.657
2762.763,158.708,179.7956,137.6205
2767.768,158.6762,179.769,137.5834
2772.773,158.6444,179.743,137.5457
2777.778,158.6125,179.7175,137.5075
2782.783,158.5807,179.6927,137.4687
2787.788,158.5488,179.6684,137.4293
2792.793,158.517,179.6446,137.3894
2797.798,158.4851,179.6214,137.3489
2802.803,158.4533,179.5988,137.3078
2807.808,158.4215,179.5768,137.2661
2812.813,158.3896,179.5553,137.2239
2817.818,158.3578,179.5344,137.1811
2822.823,158.3259,179.5141,137.1378
2827.828,158.2941,179.4943,137.0939
2832.833,158.2622,179.4751,137.0494
2837.838,158.2304,179.4564,137.0044
2842.843,158.1986,179.4383,136.9588
2847.848,158.1612,179.428,136.8944
2852.853,158.1238,179.4192,136.8283
2857.858,158.0863,179.4115,136.761
2862.863,158.0899,179.3715,136.8084
2867.868,158.1058,179.3234,136.8882
2872.873,158.1217,179.2771,136.9663
2877.878,158.1375,179.2327,137.0424
2882.883,158.1534,179.1901,137.1167
2887.888,158.1692,179.1495,137.189
2892.893,158.1851,179.1108,137.2594
2897.898,158.201,179.074,137.3279
2902.903,158.2168,179.0392,137.3945
2907.908,158.2327,179.0063,137.459
2912.913,158.2486,178.9755,137.5216
2917.918,158.2644,178.9466,137.5822
2922.923,158.2803,178.9197,137.6408
2927.928,158.2961,178.8948,137.6974
2932.933,158.312,178.872,137.752
2937.938,158.3279,178.8512,137.8045
2942.943,158.3437,178.8325,137.8549
2947.948,158.3596,178.8158,137.9033
2952.953,158.3754,178.8012,137.9497
2957.958,158.3846,178.765,138.0042
2962.963,158.3937,178.7304,138.057
2967.968,158.4028,178.6976,138.108
2972.973,158.4476,178.6447,138.2504
2977.978,158.5016,178.589,138.4143
2982.983,158.5557,178.5362,138.5751
2987.988,158.6097,178.4865,138.7329
2992.993,158.6637,178.4398,138.8876
2997.998,158.7178,178.3963,139.0392
3003.003,158.7718,178.3559,139.1877
3008.008,158.8258,178.3188,139.3329
3013.013,158.8799,178.2849,139.4748
3018.018,158.9339,178.2544,139.6135
3023.023,158.9879,178.2272,139.7487
3028.028,159.042,178.2033,139.8806
3033.033,159.096,178.183,140.0091
3038.038,159.1501,178.166,140.1341
3043.043,159.2041,178.1527,140.2555
3048.048,159.2581,178.1428,140.3735
3053.053,159.3122,178.1366,140.4878
3058.058,159.3662,178.1339,140.5985
3063.063,159.4271,178.1288,140.7253
3068.068,159.5133,178.1033,140.9233
3073.073,159.5996,178.0793,141.1198
3078.078,159.6855,178.0569,141.3141
3083.083,159.7525,178.0409,141.4642
3088.088,159.8196,178.0259,141.6132
3093.093,159.8866,178.0121,141.7611
3098.098,159.9536,177.9993,141.9079
3103.103,160.0206,177.9877,142.0536
3108.108,160.0877,177.9772,142.1981
3113.113,160.1547,177.9679,142.3415
3118.118,160.2217,177.9597,142.4837
3123.123,160.2887,177.9527,142.6247
3128.128,160.3557,177.9469,142.7646
3133.133,160.4228,177.9423,142.9032
3138.138,160.4898,177.939,143.0406
3143.143,160.5568,177.9369,143.1768
3148.148,160.6238,177.936,143.3117
3153.153,160.6909,177.9364,143.4453
3158.158,160.7579,177.9381,143.5777
3163.163,160.8249,177.9411,143.7087
3168.168,160.8919,177.9454,143.8385
3173.173,160.9792,177.9275,144.0308
3178.178,161.0927,177.8795,144.306
3183.183,161.2063,177.8316,144.581
3188.188,161.3199,177.7837,144.856
3193.193,161.4334,177.7359,145.131
3198.198,161.547,177.6882,145.4058
3203.203,161.6586,177.6406,145.6765
3208.208,161.7229,177.5933,145.8524
3213.213,161.7872,177.5461,146.0282
3218.218,161.8515,177.499,146.2039
3223.223,161.9157,177.4521,146.3794
3228.228,161.98,177.4053,146.5548
3233.233,162.0443,177.3586,146.73
3238.238,162.1086,177.3121,146.9051
3243.243,162.1729,177.2657,147.0801
3248.248,162.2372,177.2195,147.2549
3253.253,162.3015,177.1735,147.4295
3258.258,162.3658,177.1276,147.604
3263.263,162.4301,177.0818,147.7783
3268.268,162.4944,177.0362,147.9525
3273.273,162.5587,176.9908,148.1265
3278.278,162.6229,176.9456,148.3003
3283.283,162.6854,176.895,148.4757
3288.288,162.7455,176.8379,148.6531
3293.293,162.8057,176.781,148.8303
3298.298,162.8851,176.7273,149.0428
3303.303,162.987,176.678,149.2961
3308.308,163.089,176.6298,149.5483
3313.313,163.175,176.5854,149.7645
3318.318,163.2157,176.551,149.8804
3323.323,163.2565,176.5206,149.9924
3328.328,163.2973,176.4942,150.1003
3333.333,163.338,176.4718,150.2042
3338.338,163.3788,176.4536,150.304
3343.343,163.4196,176.4396,150.3995
3348.348,163.4603,176.4299,150.4908
3353.353,163.5011,176.4244,150.5778
3358.358,163.5419,176.4232,150.6605
3363.363,163.5826,176.4265,150.7388
3368.368,163.6234,176.4341,150.8127
3373.373,163.6642,176.4463,150.8821
3378.378,163.7049,176.4629,150.947
3383.383,163.7457,176.484,151.0074
3388.388,163.7865,176.5096,151.0633
3393.393,163.8251,176.5339,151.1163
3398.398,163.8628,176.5601,151.1655
3403.403,163.9005,176.5909,151.2101
3408.408,163.924,176.6141,151.2339
3413.413,163.9323,176.6273,151.2373
3418.418,163.9406,176.6432,151.2379
3423.423,163.9399,176.6679,151.2119
3428.428,163.9166,176.7111,151.1221
3433.433,163.8933,176.758,151.0286
3438.438,163.8701,176.8085,150.9316
3443.443,163.8468,176.8626,150.831
3448.448,163.8235,176.9201,150.7269
3453.453,163.8002,176.9811,150.6194
3458.458,163.777,177.0454,150.5085
3463.463,163.7537,177.1131,150.3943
3468.468,163.7304,177.1839,150.277
3473.473,163.7072,177.2579,150.1564
3478.478,163.6839,177.335,150.0328
3483.483,163.6606,177.4151,149.9061
3488.488,163.6373,177.4982,149.7765
3493.493,163.6141,177.5841,149.644
3498.498,163.5908,177.6729,149.5087
3503.504,163.5765,177.7862,149.3667
3508.509,163.566,177.9112,149.2207
3513.514,163.5555,178.0383,149.0726
