Time (ms),Avg stress (kPa),Upper (kPa),Lower (kPa)
3503.504,239.9585,259.3977,220.5193
3508.509,239.9553,259.4847,220.4259
3513.514,239.9521,259.5726,220.3316
3518.519,239.9528,259.6623,220.2433
3523.524,239.9574,259.754,220.1608
3528.529,239.962,259.8468,220.0771
3533.534,239.9665,259.9407,219.9924
3538.539,239.9711,260.0357,219.9065
3543.544,239.9757,260.1318,219.8196
3548.549,239.9803,260.229,219.7316
3553.554,239.9849,260.3273,219.6425
3558.559,239.9894,260.4266,219.5523
3563.564,239.994,260.5269,219.4611
3568.569,239.9986,260.6283,219.3689
3573.574,240.0032,260.7306,219.2757
3578.579,240.0078,260.834,219.1815
3583.584,240.0123,260.9383,219.0864
3588.589,240.0169,261.0436,218.9902
3593.594,240.0215,261.1499,218.8931
3598.599,240.0308,261.2555,218.8062
3603.604,240.0406,261.3618,218.7193
3608.609,240.0503,261.4689,218.6317
3613.614,240.0226,261.4683,218.577
3618.619,239.9918,261.4595,218.5242
3623.624,239.961,261.4517,218.4703
3628.629,239.9301,261.445,218.4153
3633.634,239.8993,261.4393,218.3594
3638.639,239.8685,261.4346,218.3023
3643.644,239.8314,261.4276,218.2353
3648.649,239.7889,261.4186,218.1593
3653.654,239.7464,261.4102,218.0825
3658.659,239.7038,261.4026,218.0051
3663.664,239.6613,261.3957,217.9269
3668.669,239.6187,261.3895,217.848
3673.674,239.5762,261.3841,217.7683
3678.679,239.5337,261.3794,217.688
3683.684,239.4911,261.3754,217.6069
3688.689,239.4486,261.3721,217.5251
3693.694,239.406,261.3695,217.4426
3698.699,239.3635,261.3676,217.3594
3703.704,239.3234,261.3652,217.2817
3708.709,239.2985,261.3557,217.2412
3713.714,239.2735,261.3467,217.2004
3718.719,239.2486,261.3381,217.159
3723.724,239.2236,261.33,217.1172
3728.729,239.1986,261.3224,217.0749
3733.734,239.1737,261.3152,217.0321
3738.739,239.1241,261.2392,217.009
3743.744,239.0731,261.1599,216.9864
3748.749,239.0222,261.0813,216.9631
3753.754,238.943,260.9819,216.9041
3758.759,238.8544,260.8755,216.8333
3763.764,238.7658,260.7692,216.7624
3768.769,238.6773,260.6631,216.6914
3773.774,238.5887,260.557,216.6203
3778.779,238.5001,260.4511,216.5491
3783.784,238.4115,260.3452,216.4778
3788.789,238.3229,260.2395,216.4064
3793.794,238.2344,260.1338,216.3349
3798.799,238.1458,260.0283,216.2633
3803.804,238.0572,259.9228,216.1915
3808.809,237.9686,259.8175,216.1197
3813.814,237.88,259.7123,216.0478
3818.819,237.7914,259.6072,215.9757
3823.824,237.7029,259.5022,215.9036
3828.829,237.613,259.398,215.828
3833.834,237.5168,259.2978,215.7358
3838.839,237.4206,259.1978,215.6434
3843.844,237.3244,259.0979,215.5509
3848.849,237.2156,258.9633,215.4679
3853.854,237.1064,258.8277,215.3851
3858.859,236.9972,258.6923,215.302
3863.864,236.8596,258.5329,215.1864
3868.869,236.7138,258.3662,215.0613
3873.874,236.5679,258.1996,214.9362
3878.879,236.422,258.033,214.811
3883.884,236.2761,257.8664,214.6859
3888.889,236.1303,257.6998,214.5607
3893.894,235.9844,257.5332,214.4356
3898.899,235.8385,257.3666,214.3105
3903.904,235.6926,257.1999,214.1853
3908.909,235.5467,257.0333,214.0602
3913.914,235.4009,256.8667,213.935
3918.919,235.255,256.7001,213.8099
3923.924,235.1091,256.5335,213.6847
3928.929,234.9632,256.3669,213.5596
3933.934,234.8174,256.2003,213.4344
3938.939,234.6704,256.0343,213.3066
3943.944,234.519,255.8711,213.1669
3948.949,234.3676,255.7079,213.0273
3953.954,234.2162,255.5447,212.8877
3958.959,234.0648,255.3816,212.7481
3963.964,233.9134,255.2184,212.6084
3968.969,233.762,255.0552,212.4688
3973.974,233.5089,254.7028,212.3151
3978.979,233.2552,254.3494,212.1611
3983.984,233.0015,253.996,212.0071
3988.989,232.7478,253.6428,211.8529
3993.994,232.4941,253.2896,211.6986
3998.999,232.2404,252.9366,211.5443
4004.004,231.9868,252.5837,211.3898
4009.009,231.7331,252.2309,211.2352
4014.014,231.4794,251.8782,211.0805
4019.019,231.2257,251.5256,210.9257
4024.024,230.972,251.1732,210.7708
4029.029,230.7183,250.8208,210.6157
4034.034,230.4646,250.4686,210.4605
4039.039,230.2109,250.1165,210.3053
4044.044,229.9572,249.7645,210.1498
4049.049,229.71,249.4239,209.996
4054.054,229.4721,249.0997,209.8446
4059.059,229.2343,248.7756,209.693
4064.064,228.9875,248.4566,209.5184
4069.069,228.7077,248.1566,209.2588
4074.074,228.4278,247.8565,208.9991
4079.079,228.148,247.5565,208.7395
4084.084,227.8681,247.2565,208.4798
4089.089,227.5883,246.9564,208.2202
4094.094,227.3084,246.6564,207.9605
4099.099,227.0286,246.3564,207.7008
4104.104,226.7487,246.0563,207.4411
4109.109,226.4689,245.7563,207.1815
4114.114,226.189,245.4563,206.9218
4119.119,225.9092,245.1563,206.6621
4124.124,225.6293,244.8563,206.4024
4129.129,225.3495,244.5563,206.1427
4134.134,225.0696,244.2563,205.883
4139.139,224.7898,243.9563,205.6233
4144.144,224.5099,243.6563,205.3636
4149.149,224.2301,243.3563,205.1038
4154.154,223.9502,243.0564,204.8441
4159.159,223.5936,242.542,204.6452
4164.164,223.1921,241.9028,204.4814
4169.169,222.7906,241.2643,204.317
4174.174,222.3209,240.6678,203.9739
4179.179,221.7622,240.1287,203.3958
4184.184,221.2036,239.594,202.8131
4189.189,220.5993,239.0218,202.1769
4194.194,219.8487,238.3165,201.381
4199.199,219.0981,237.6116,200.5846
4204.204,218.3475,236.9071,199.7879
4209.209,217.5969,236.2031,198.9907
4214.214,216.8463,235.4995,198.1931
4219.219,216.0957,234.7963,197.3951
4224.224,215.3451,234.0936,196.5966
4229.229,214.5945,233.3912,195.7978
4234.234,213.8439,232.6893,194.9985
4239.239,213.0933,231.9877,194.1988
4244.244,212.3427,231.2866,193.3988
4249.249,211.5921,230.5859,192.5983
4254.254,210.8415,229.8856,191.7974
4259.259,210.0909,229.1856,190.9961
4264.264,209.3403,228.4861,190.1945
4269.269,208.433,227.3485,189.5174
4274.274,207.4424,225.9787,188.9062
4279.279,206.4519,224.6094,188.2943
4284.284,205.3548,223.305,187.4046
4289.289,204.1309,222.0829,186.1788
4294.294,202.9069,220.8686,184.9452
4299.299,201.5742,219.5596,183.5888
4304.304,200.1135,218.1326,182.0944
4309.309,198.6528,216.706,180.5996
4314.314,197.1921,215.2798,179.1043
4319.319,195.7314,213.8541,177.6086
4324.324,194.2707,212.4289,176.1125
4329.329,192.81,211.004,174.6159
4334.334,191.3493,209.5797,173.1189
4339.339,189.8886,208.1557,171.6214
4344.344,188.4278,206.7322,170.1235
4349.349,186.9671,205.3092,168.6251
4354.354,185.5064,203.8865,167.1264
4359.359,184.0457,202.4643,165.6272
4364.364,182.585,201.0425,164.1275
4369.369,181.1243,199.6211,162.6275
4374.374,179.6636,198.2002,161.127
4379.379,178.0576,196.3736,159.7417
4384.384,176.4309,194.4891,158.3727
4389.389,174.8042,192.6047,157.0037
4394.394,173.0777,190.7797,155.3757
4399.399,171.3039,188.985,153.6229
4404.404,169.5302,187.1929,151.8674
4409.409,167.7249,185.3756,150.0742
4414.414,165.8856,183.5292,148.242
4419.419,164.0464,181.6833,146.4095
4424.424,162.2071,179.8377,144.5766
4429.429,160.3679,177.9926,142.7432
4434.434,158.5287,176.148,140.9094
4439.439,156.6894,174.3037,139.0751
4444.444,154.8502,172.4599,137.2405
4449.449,153.0109,170.6165,135.4054
4454.454,151.1717,168.7736,133.5699
4459.459,149.3325,166.931,131.7339
4464.464,147.4932,165.0889,129.8975
4469.469,145.654,163.2472,128.0607
4474.474,143.8147,161.406,126.2235
4479.479,141.9755,159.5652,124.3859
4484.484,140.1363,157.7248,122.5478
4489.489,138.297,155.8848,120.7092
4494.494,136.4578,154.0453,118.8703
4499.499,134.6185,152.2062,117.0309
4504.505,132.6972,150.149,115.2455
4509.51,130.7668,148.0693,113.4642
4514.515,128.8363,145.9916,111.681
4519.52,126.7847,144.0085,109.5609
4524.525,124.6819,142.0703,107.2936
4529.53,122.5792,140.1383,105.02
4534.535,120.4764,138.2125,102.7403
4539.54,118.3736,136.2925,100.4547
4544.545,116.2709,134.3784,98.16335
4549.55,114.0709,132.3384,95.8034
4554.555,111.7773,130.1733,93.38128
4559.56,109.4837,128.0083,90.95902
4564.565,107.19,125.8435,88.53661
4569.57,104.8964,123.6788,86.11407
4574.575,102.6028,121.5143,83.69139
4579.58,100.3092,119.3498,81.26857
4584.585,98.0156,117.1856,78.84562
4589.59,95.72198,115.0214,76.42254
4594.595,93.42837,112.8574,73.99934
4599.6,91.13476,110.6935,71.57601
4604.605,88.84115,108.5297,69.15256
4609.61,86.54753,106.3661,66.72899
4614.615,84.25392,104.2025,64.30531
4619.62,81.96031,102.0391,61.88151
4624.625,79.6667,99.8758,59.4576
4629.63,77.64651,97.62874,57.66429
4634.635,75.6485,95.37892,55.91808
4639.64,73.65048,93.13347,54.1675
4644.645,71.65247,90.89255,52.41239
4649.65,69.65445,88.65634,50.65257
4654.655,67.65644,86.42501,48.88787
4659.66,65.75793,84.30497,47.21089
4664.665,63.94717,82.27995,45.61439
4669.67,62.13641,80.25511,44.01771
4674.675,60.32565,78.23046,42.42084
4679.68,58.51489,76.206,40.82378
4684.685,56.70413,74.18174,39.22651
4689.69,54.89337,72.15769,37.62904
4694.695,53.08261,70.13386,36.03135
4699.7,51.27185,68.11025,34.43344
4704.705,49.46109,66.08688,32.83529
4709.71,47.65033,64.06375,31.2369
4714.715,45.83957,62.04087,29.63826
4719.72,44.0288,60.01825,28.03936
4724.725,42.21804,57.9959,26.44019
4729.73,40.40728,55.97384,24.84073
4734.735,38.6418,54.06971,23.21389
4739.74,37.13941,52.85223,21.4266
4744.745,35.63703,51.6396,19.63446
4749.75,34.13465,50.43156,17.83774
4754.755,32.84048,49.079,16.60197
4759.76,31.55727,47.73185,15.38269
4764.765,30.27406,46.39833,14.14979
4769.77,29.20841,45.26974,13.14707
4774.775,28.21404,44.20597,12.22211
4779.78,27.21967,43.14276,11.29659
4784.785,26.22531,42.08011,10.3705
4789.79,25.23094,41.01804,9.443841
4794.795,24.23658,39.95655,8.516597
4799.8,23.24221,38.89566,7.588764
4804.805,22.24784,37.83535,6.660334
4809.81,21.25348,36.77566,5.7313
4814.815,20.25911,35.71657,4.801654
4819.82,19.26475,34.65811,3.871388
4824.825,18.27038,33.60027,2.940494
4829.83,17.27601,32.54306,2.008965
4834.835,16.28165,31.4865,1.076793
4839.84,15.28728,30.4306,0.1439699
4844.845,14.33609,29.4899,-0.8177112
4849.85,13.59755,29.11472,-1.919619
4854.855,12.85901,28.74129,-3.023275
4859.86,12.12046,28.36949,-4.128562
4864.865,11.59477,27.85179,-4.662246
4869.87,11.07522,27.33807,-5.187631
4874.875,10.55566,26.83265,-5.721328
4879.88,10.22657,26.50077,-6.047625
4884.885,9.902365,26.17324,-6.368509
4889.89,9.578158,25.84572,-6.689406
4894.895,9.25395,25.51822,-7.010316
4899.9,8.929743,25.19073,-7.331241
4904.905,8.605536,24.86325,-7.652179
4909.91,8.281329,24.53579,-7.97313
4914.915,7.957122,24.20834,-8.294095
4919.92,7.632915,23.8809,-8.615074
4924.925,7.308708,23.55348,-8.936067
4929.93,6.984501,23.22607,-9.257073
4934.935,6.660294,22.89868,-9.578093
4939.94,6.336087,22.5713,-9.899127
4944.945,6.01188,22.24393,-10.22017
4949.95,5.687673,21.91658,-10.54124
4954.955,5.363465,21.58924,-10.86231
4959.96,5.039258,21.26192,-11.1834
4964.965,4.715051,20.9346,-11.5045
4969.97,4.430211,20.64771,-11.78729
4974.975,4.309155,20.53016,-11.91185
4979.98,4.1881,20.41469,-12.03849
4984.985,4.067044,20.30132,-12.16723
4989.99,4.023569,20.25504,-12.2079
4994.995,3.980325,20.20902,-12.24837
5000,3.937081,20.16307,-12.2889
