Time (ms),Stress (kPa)
0,-75.73458075
1,-74.11261795
2,-72.49065945
3,-70.86869665
4,-69.24673814
5,-67.62477534
6,-66.00281254
7,-64.38085403
8,-62.75889123
9,-61.13693273
10,-59.51496993
11,-57.89301142
12,-56.27104862
13,-54.64909011
14,-53.02712731
15,-51.40516881
16,-49.78320601
17,-48.1612475
18,-46.5392847
19,-44.9173262
20,-43.2953634
21,-41.67340231
22,-40.05144166
23,-38.42948101
24,-36.80751993
25,-35.18555927
26,-33.56359819
27,-31.94163754
28,-30.31967688
29,-28.6977158
30,-27.07575515
31,-25.45379449
32,-23.83183341
33,-22.20987276
34,-20.58791211
35,-18.96595102
36,-17.34399037
37,-15.72202929
38,-14.10006863
39,-12.47810798
40,-10.8561469
41,-9.234186246
42,-7.612225593
43,-5.990264511
44,-4.368303858
45,-2.74634299
46,-1.124382165
47,0.497578617
48,2.119539442
49,3.741500267
50,5.36346092
51,6.985422002
52,8.607382655
53,10.22934331
54,11.85130439
55,13.47326504
56,15.09522613
57,16.71718678
58,18.33914743
59,19.96110852
60,21.58306917
61,23.20502982
62,24.8269909
63,26.44895156
64,28.07091221
65,29.69287329
66,31.31483395
67,32.93679503
68,34.55875568
69,36.18071633
70,37.80267742
71,39.42463807
72,41.04659872
73,42.66855981
74,44.29052046
75,45.91248326
76,47.53444176
77,49.15640456
78,50.77836307
79,52.40032587
80,54.02228438
81,55.64424718
82,57.26620568
83,58.88816848
84,60.51012699
85,62.13208979
86,63.7540483
87,65.3760111
88,66.9979739
89,68.6199324
90,70.2418952
91,71.86385371
92,73.48581651
93,75.10777501
94,76.72973781
95,78.35169632
96,79.97365912
97,81.59561763
98,83.21758043
99,84.83953893
100,86.46150173
101,88.08346453
102,89.70542304
103,91.32738584
104,92.94934434
105,94.57130715
106,96.19326565
107,97.81522845
108,99.43718696
109,101.0591498
110,102.6811083
111,104.3030711
112,105.9250296
113,107.5469924
114,109.1689509
115,110.7909137
116,112.4128765
117,114.034835
118,115.6567978
119,117.2787563
120,118.9007191
121,120.5226776
122,122.1446404
123,123.7665989
124,125.3885617
125,127.0105202
126,128.632483
127,130.2544415
128,131.8764043
129,133.4983671
130,135.1203256
131,136.7422884
132,138.3642469
133,139.9862097
134,141.5943324
135,143.195537
136,144.7967417
137,146.3979421
138,147.9991468
139,149.6003515
140,151.2015562
141,152.8027609
142,154.4039655
143,156.0051702
144,157.6063749
145,159.2075796
146,160.8087843
147,162.4099847
148,164.0111894
149,165.612394
150,167.2135987
151,168.8148034
152,170.4160081
153,172.0172128
154,173.6184175
155,175.2196222
156,176.8208226
157,178.4220272
158,180.0232319
159,181.6244366
160,183.2256413
161,184.826846
162,186.4280507
163,188.0292554
164,189.63046
165,191.2316604
166,192.8328651
167,194.4340698
168,196.0352745
169,197.6364792
170,199.2376839
171,200.8388885
172,202.4400932
173,204.0412979
174,205.6425026
175,207.243703
176,208.8449077
177,210.4461124
178,212.0473171
179,213.6485217
180,215.2497264
181,216.8509311
182,218.4521358
183,220.0533405
184,221.6545409
185,223.2557456
186,224.8569502
187,226.4581549
188,228.0593596
189,229.6605643
190,231.261769
191,232.8629737
192,234.4641784
193,236.0653787
194,237.6665834
195,239.2677881
196,240.8689928
197,242.4701975
198,244.0714022
199,245.6726069
200,247.2738115
201,248.8750162
202,250.4762209
203,252.0774213
204,253.678626
205,255.2798307
206,256.8810354
207,258.4822401
208,260.0834447
209,261.6846494
210,263.2858541
211,264.8870588
212,266.4882592
213,268.0894639
214,269.6906686
215,271.2918732
216,272.8930779
217,274.4942826
218,276.0954873
219,277.696692
220,279.2978967
221,280.8990971
222,282.5003018
223,284.1015064
224,285.7027111
225,287.3039158
226,288.9051205
227,290.5063252
228,292.1075299
229,293.7087346
230,295.3099392
231,296.9111396
232,298.5123443
233,300.113549
234,301.7147537
235,303.3159584
236,304.9171631
237,306.5183677
238,308.1195724
239,309.7207771
240,311.3219775
241,312.9231822
242,314.5243869
243,316.1255916
244,317.7267962
245,319.3280009
246,320.9292056
247,322.5304103
248,324.131615
249,325.7328154
250,327.3340201
251,328.9352248
252,330.5364294
253,332.1376341
254,333.7388388
255,335.3400435
256,336.9412482
257,338.5424529
258,340.1436576
259,341.7448579
260,343.3460626
261,344.9472673
262,346.548472
263,348.1496767
264,349.7508814
265,351.3520861
266,352.9532907
267,354.6356814
268,356.4804568
269,358.3252323
270,360.1700034
271,362.0147788
272,363.85955
273,365.7043254
274,367.5490966
275,369.393872
276,371.2386431
277,373.0834186
278,374.9281897
279,376.7729652
280,378.6177363
281,380.4625117
282,382.3072872
283,384.1520583
284,385.9968338
285,387.8416049
286,389.6863803
287,391.5311515
288,393.3759269
289,395.2206981
290,397.0654735
291,398.9102446
292,400.7550201
293,402.5997912
294,404.4445667
295,406.2893421
296,408.1341132
297,409.9788887
298,411.8236598
299,413.6684352
300,415.5132064
301,417.3579818
302,419.202753
303,421.0475284
304,422.8922995
305,424.737075
306,426.5818461
307,428.4266216
308,430.271397
309,432.116181
310,433.9609221
311,435.8057061
312,437.6504902
313,439.4952742
314,441.3400153
315,443.1847993
316,445.0295833
317,446.8743673
318,448.7191084
319,450.5638925
320,452.4086765
321,454.2534605
322,456.0982445
323,457.9429856
324,459.7877696
325,461.6325537
326,463.4773377
327,465.3220788
328,467.1668628
329,469.0116468
330,470.8564308
331,472.7011719
332,474.545956
333,476.39074
334,478.235524
335,480.0802651
336,481.9250491
337,483.7698331
338,485.6146172
339,487.4593582
340,489.3041423
341,491.1489263
342,492.9937103
343,494.8384514
344,496.6832354
345,498.5280195
346,500.3728035
347,502.2175446
348,504.0623286
349,505.9071126
350,507.7518966
351,509.5966377
352,511.4414218
353,513.2862058
354,515.1309898
355,516.9757309
356,518.8205149
357,520.6652989
358,522.510083
359,524.354824
360,526.1996081
361,528.0443921
362,529.8891761
363,531.7339172
364,533.5787012
365,535.4234853
366,537.2682693
367,539.1130104
368,540.9577944
369,542.8025784
370,544.6473624
371,546.4921035
372,548.3368875
373,550.1816716
374,552.0264556
375,553.8711967
376,555.7159807
377,557.5607647
378,559.4055488
379,561.2502898
380,563.0950739
381,564.9398579
382,566.7846419
383,568.629383
384,570.474167
385,572.318951
386,574.1637351
387,576.0085191
388,577.8532602
389,579.6980442
390,581.5428282
391,583.3876123
392,585.2323533
393,587.0771374
394,588.9219214
395,590.7667054
396,592.6114465
397,594.4562305
398,596.3010146
399,598.1457986
400,599.9905397
401,602.3387316
402,604.6869235
403,607.0351154
404,609.3833073
405,611.7314993
406,614.0796912
407,616.4278831
408,618.776075
409,621.1242669
410,623.4724589
411,625.8206508
412,628.1688427
413,630.5170346
414,632.8652265
415,635.2134184
416,637.5615674
417,639.9097593
418,642.2579513
419,644.6061432
420,646.9543351
421,649.302527
422,651.6507189
423,653.9989109
424,656.3471028
425,658.6952947
426,661.0434866
427,663.3916785
428,665.7398705
429,668.0880624
430,670.4362543
431,672.7844462
432,675.1326381
433,677.4808301
434,679.829022
435,682.1772139
436,684.5253629
437,686.8735548
438,689.2217467
439,691.5699386
440,693.9181305
441,696.2663225
442,698.6145144
443,700.9627063
444,703.3108982
445,705.6590901
446,708.0072821
447,710.355474
448,712.7036659
449,715.0518578
450,717.4000497
451,719.7482417
452,722.0964336
453,724.4446255
454,726.7928174
455,729.1410093
456,731.4891583
457,733.8373502
458,736.1855422
459,738.5337341
460,740.881926
461,743.2301179
462,745.5783098
463,747.9265017
464,750.2746937
465,752.6228856
466,754.9710775
467,757.3192694
468,759.6674613
469,762.0156533
470,764.3638452
471,766.7120371
472,769.060229
473,771.4084209
474,773.7566129
475,776.1047618
476,778.4529538
477,780.8011457
478,783.1493376
479,785.4975295
480,787.8457214
481,790.1939134
482,792.5421053
483,794.8902972
484,797.2384891
485,799.586681
486,801.9348729
487,804.2830649
488,806.6312568
489,808.9794487
490,811.3276406
491,813.6758325
492,816.0240245
493,818.3722164
494,820.7204083
495,823.0685573
496,825.4167492
497,827.7649411
498,830.113133
499,832.461325
500,834.8095169
501,837.1577088
502,839.5059007
503,841.8540926
504,844.2022846
505,846.5504765
506,848.8986684
507,851.2468603
508,853.5950522
509,855.9432442
510,858.2914361
