Time (ms),Stress (kPa)
0,-41.80800627
1,-40.03455235
2,-38.26109886
3,-36.48764494
4,-34.71419145
5,-32.94073753
6,-31.16728404
7,-29.39383055
8,-27.62037663
9,-25.84692314
10,-24.07346922
11,-22.30001573
12,-20.52656181
13,-18.75310832
14,-16.97965483
15,-15.20620091
16,-13.43274742
17,-11.6592935
18,-9.885840012
19,-8.112386094
20,-6.338932603
21,-4.565479112
22,-2.792025237
23,-1.018571575
24,0.75488213
25,2.528335792
26,4.301789624
27,6.075243115
28,7.848697033
29,9.622150524
30,11.39560402
31,13.16905793
32,14.94251142
33,16.71596534
34,18.48941883
35,20.26287275
36,22.03632624
37,23.80977973
38,25.58323365
39,27.35668714
40,29.13014106
41,30.90359455
42,32.67704847
43,34.45050196
44,36.22395545
45,37.99740937
46,39.77086286
47,41.54431678
48,43.31777027
49,45.09122291
50,46.86467981
51,48.63813245
52,50.41158509
53,52.18503772
54,53.95849036
55,55.73194727
56,57.50539991
57,59.27885254
58,61.05230518
59,62.82576209
60,64.59921472
61,66.37266736
62,68.14612
63,69.9195769
64,71.69302954
65,73.46648218
66,75.23993482
67,77.01339172
68,78.78684436
69,80.560297
70,82.33374963
71,84.10720654
72,85.88065918
73,87.65411181
74,89.42756445
75,91.20102136
76,92.97447399
77,94.74792663
78,96.52137927
79,98.29483618
80,100.0682888
81,101.8417415
82,103.6151941
83,105.388651
84,107.1621036
85,108.9355563
86,110.7090089
87,112.4824658
88,114.2559184
89,116.0293711
90,117.8028237
91,119.5762764
92,121.3497333
93,123.1231859
94,124.8966385
95,126.6700912
96,128.4435481
97,130.2170007
98,131.9904534
99,133.763906
100,135.5373629
101,137.3108155
102,139.0842682
103,140.8577208
104,142.6311777
105,144.4046304
106,146.178083
107,147.9515356
108,149.7249925
109,151.4984452
110,153.2718978
111,155.0453505
112,156.8188074
113,158.59226
114,160.3657126
115,162.1391653
116,163.9126222
117,165.6860748
118,167.4595274
119,169.2329801
120,171.006437
121,172.7798896
122,174.5533423
123,176.3267949
124,178.1002518
125,179.8737044
126,181.6471571
127,183.4206097
128,185.1940624
129,186.9675193
130,188.7409719
131,190.5144245
132,192.2878772
133,194.0613341
134,195.8264641
135,197.5874329
136,199.3484016
137,201.1093703
138,202.8703391
139,204.6313078
140,206.3922765
141,208.1532453
142,209.9142183
143,211.675187
144,213.4361557
145,215.1971245
146,216.9580932
147,218.7190619
148,220.4800307
149,222.2409994
150,224.0019681
151,225.7629369
152,227.5239056
153,229.2848743
154,231.0458473
155,232.8068161
156,234.5677848
157,236.3287535
158,238.0897223
159,239.850691
160,241.6116597
161,243.3726285
162,245.1335972
163,246.8945659
164,248.6555347
165,250.4165077
166,252.1774764
167,253.9384451
168,255.6994139
169,257.4603826
170,259.2213514
171,260.9823201
172,262.7432888
173,264.5042576
174,266.2652263
175,268.026195
176,269.7871638
177,271.5481368
178,273.3091055
179,275.0700742
180,276.831043
181,278.5920117
182,280.3529804
183,282.1139492
184,283.8749179
185,285.6358866
186,287.3968554
187,289.1578241
