Time (ms),Stress (kPa)
0,0
1,0.656038539
2,1.312077035
3,1.968115574
4,2.624154069
5,3.280192608
6,3.936231104
7,4.592269643
8,5.248308226
9,5.90434681
10,6.560385393
11,7.216423536
12,7.872462119
13,8.528500702
14,9.184539286
15,9.840577869
16,10.49661645
17,11.15265504
18,11.80869318
19,12.46473176
20,13.12077035
21,13.77680893
22,14.43284751
23,15.0888861
24,15.74492468
25,16.40096282
26,17.0570014
27,17.71303999
28,18.36907857
29,19.02511715
30,19.68115574
31,20.33719432
32,20.99323246
33,21.64927105
34,22.30530963
35,22.96134821
36,23.6173868
37,24.27342538
38,24.92946352
39,25.58550211
40,26.24154069
41,26.89757927
42,27.55361786
43,28.20965644
44,28.86569502
45,29.52173317
46,30.17777175
47,30.83381033
48,31.48984892
49,32.1458875
50,32.80192608
51,33.45796467
52,34.11400281
53,34.77004139
54,35.42607998
55,36.08211856
56,36.73815714
57,37.39419573
58,38.05023431
59,38.70627245
60,39.36231104
61,40.01834962
62,40.6743882
63,41.33042679
64,41.98646537
65,42.64250395
66,43.2985421
67,43.95458068
68,44.6106175
69,45.26665917
70,45.92269643
71,46.57873369
72,47.23477536
73,47.89081262
74,48.54684988
75,49.20288714
76,49.85892881
77,50.51496607
78,51.17100333
79,51.827045
80,52.48308226
81,53.13911952
82,53.79515678
83,54.45119845
84,55.10723571
85,55.76327297
86,56.41931465
87,57.07535191
88,57.73138917
89,58.38742643
90,59.0434681
91,59.69950536
92,60.35554262
93,61.01158429
94,61.66762155
95,62.32365881
96,62.97969607
97,63.63573774
98,64.291775
99,64.94781226
100,65.60385393
101,66.25989119
102,66.91592845
103,67.57196571
104,68.22800738
105,68.88404464
106,69.5400819
107,70.19612357
108,70.85216083
109,71.50819809
110,72.16423536
111,72.82027703
112,73.47631429
113,74.13235155
114,74.78839322
115,75.44443048
116,76.10046774
117,76.756505
118,77.41254667
119,78.06858393
120,78.72462119
121,79.38066286
122,80.03670012
123,80.69273738
124,81.34877464
125,82.00481631
126,82.66085357
127,83.31689083
128,83.9729325
129,84.62896976
130,85.28500702
131,85.94104428
132,86.59708595
133,87.25312321
134,89.16407896
135,91.70249396
136,94.24090895
137,96.77932395
138,99.31773894
139,101.8561539
140,104.3945689
141,106.9329839
142,109.4713989
143,112.0098139
144,114.5482289
145,117.0866439
146,119.6250589
147,122.1634739
148,124.7018933
149,127.2403083
150,129.7787233
151,132.3171383
152,134.8555533
153,137.3939683
154,139.9323833
155,142.4707982
156,145.0092132
157,147.5476282
158,150.0860432
159,152.6244582
160,155.1628732
161,157.7012882
162,160.2397032
163,162.7781182
164,165.3165332
165,167.8549482
166,170.3933632
167,172.9317782
168,175.4701932
169,178.0086082
170,180.5470232
171,183.0854382
172,185.6238531
173,188.1622681
174,190.7006831
175,193.2390981
176,195.7775131
177,198.3159281
178,200.8543431
179,203.3927581
180,205.9311775
181,208.4695925
182,211.0080075
183,213.5464225
184,216.0848375
185,218.6232525
186,221.1616675
187,223.7000825
188,226.2384975
189,228.7769125
190,231.3153275
191,233.8537424
192,236.3921574
193,238.9305724
194,241.4689874
195,244.0074024
196,246.5458174
197,249.0842324
