Time (ms),Stress at 0.00 mm (kPa),Stress at 0.26 mm (kPa),Stress at 0.46 mm (kPa),Stress at 0.65 mm (kPa),Stress at 0.85 mm (kPa),Stress at 1.06 mm (kPa),Stress at 1.25 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.45 mm (kPa),Stress at 2.65 mm (kPa),Stress at 2.85 mm (kPa),Stress at 3.05 mm (kPa),Stress at 3.25 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.65 mm (kPa),Stress at 3.85 mm (kPa),Stress at 4.05 mm (kPa),Stress at 4.25 mm (kPa),Stress at 4.45 mm (kPa),Stress at 4.65 mm (kPa),Stress at 4.85 mm (kPa)
29,-1.2920974,-1.2108308,-1.1395417,-1.0595653,-0.97296242,-0.8575235,-0.77176835,-0.67271033,-0.57031852,-0.4991677,-0.40212397,-0.32240154,-0.23823734,-0.1771497,-0.094370137,0,0,0,0,0,0,0,0,0,0
30,-1.249504,-1.1709162,-1.1019772,-1.0246371,-0.94088911,-0.82925559,-0.74632732,-0.65053471,-0.5515182,-0.48271284,-0.38886812,-0.31177371,-0.23038394,-0.17131003,-0.091259264,0,0,0,0,0,0,0,0,0,0
31,-1.2069049,-1.1309964,-1.0644077,-0.98970438,-0.90881157,-0.80098395,-0.72088294,-0.62835617,-0.5327154,-0.46625581,-0.37561052,-0.30114447,-0.22252951,-0.16546959,-0.088147981,0,0,0,0,0,0,0,0,0,0
32,-1.1087329,-1.038999,-0.97782671,-0.90919991,-0.83488708,-0.73583036,-0.66224492,-0.57724446,-0.4893833,-0.42832966,-0.34505763,-0.27664879,-0.20442853,-0.15200998,-0.080977853,0,0,0,0,0,0,0,0,0,0
33,-1.0105609,-0.94700155,-0.89124573,-0.82869543,-0.76096258,-0.67067677,-0.6036069,-0.52613275,-0.4460512,-0.39040351,-0.31450474,-0.25215312,-0.18632755,-0.13855036,-0.073807726,0,0,0,0,0,0,0,0,0,0
34,-0.91238893,-0.8550041,-0.80466474,-0.74819096,-0.68703808,-0.60552318,-0.54496889,-0.47502104,-0.40271909,-0.35247735,-0.28395185,-0.22765744,-0.16822656,-0.12509074,-0.066637598,0,0,0,0,0,0,0,0,0,0
35,-0.81421695,-0.76300666,-0.71808375,-0.66768649,-0.61311359,-0.5403696,-0.48633087,-0.42390933,-0.35938699,-0.3145512,-0.25339896,-0.20316177,-0.15012558,-0.11163112,-0.05946747,0,0,0,0,0,0,0,0,0,0
36,-0.71604496,-0.67100922,-0.63150276,-0.58718201,-0.53918909,-0.47521601,-0.42769285,-0.37279762,-0.31605488,-0.27662505,-0.22284608,-0.17866609,-0.1320246,-0.098171506,-0.052297342,0,0,0,0,0,0,0,0,0,0
37,-0.61787298,-0.57901177,-0.54492178,-0.50667754,-0.4652646,-0.41006242,-0.36905484,-0.32168591,-0.27272278,-0.2386989,-0.19229319,-0.15417042,-0.11392362,-0.084711888,-0.045127214,0,0,0,0,0,0,0,0,0,0
38,-0.51970099,-0.48701433,-0.45834079,-0.42617306,-0.3913401,-0.34490883,-0.31041682,-0.2705742,-0.22939067,-0.20077275,-0.1617403,-0.12967474,-0.095822636,-0.07125227,-0.037957087,0,0,0,0,0,0,0,0,0,0
39,-0.42152901,-0.39501688,-0.3717598,-0.34566859,-0.3174156,-0.27975524,-0.25177881,-0.21946249,-0.18605857,-0.16284659,-0.13118741,-0.10517907,-0.077721654,-0.057792652,-0.030786959,0,0,0,0,0,0,0,0,0,0
40,-0.32335702,-0.30301944,-0.28517882,-0.26516411,-0.24349111,-0.21460166,-0.19314079,-0.16835078,-0.14272647,-0.12492044,-0.10063452,-0.080683392,-0.059620672,-0.044333034,-0.023616831,0,0,0,0,0,0,0,0,0,0
41,-0.22518504,-0.211022,-0.19859783,-0.18465964,-0.16956661,-0.14944807,-0.13450277,-0.11723907,-0.099394361,-0.08699429,-0.070081636,-0.056187716,-0.04151969,-0.030873417,-0.016446703,0,0,0,0,0,0,0,0,0,0
42,-0.12701305,-0.11902455,-0.11201684,-0.10415516,-0.095642114,-0.084294479,-0.075864756,-0.066127362,-0.056062256,-0.049068138,-0.039528748,-0.031692041,-0.023418708,-0.017413799,-0.0092765756,0,0,0,0,0,0,0,0,0,0
43,-0.02884107,-0.027027107,-0.025435855,-0.02365069,-0.021717617,-0.019140891,-0.017226739,-0.015015653,-0.012730152,-0.011141985,-0.0089758601,-0.0071963657,-0.0053177258,-0.0039541809,-0.0021064478,0,0,0,0,0,0,0,0,0,0
44,0.069330914,0.064970337,0.061145132,0.056853784,0.052206879,0.046012697,0.041411277,0.036096057,0.030601953,0.026784167,0.021577028,0.01729931,0.012783256,0.0095054369,0.00506368,0,0,0,0,0,0,0,0,0,0
45,0.1675029,0.15696778,0.14772612,0.13735826,0.12613138,0.11116629,0.10004929,0.087207767,0.073934057,0.064710319,0.052129916,0.041794985,0.030884238,0.022965055,0.012233808,0,0,0,0,0,0,0,0,0,0
46,0.26567488,0.24896522,0.23430711,0.21786273,0.20005587,0.17631987,0.15868731,0.13831948,0.11726616,0.10263647,0.082682804,0.06629066,0.04898522,0.036424673,0.019403936,0,0,0,0,0,0,0,0,0,0
47,0.36384687,0.34096267,0.32088809,0.29836721,0.27398037,0.24147346,0.21732533,0.18943119,0.16059827,0.14056262,0.11323569,0.090786336,0.067086202,0.04988429,0.026574063,0,0,0,0,0,0,0,0,0,0
48,0.46201885,0.43296011,0.40746908,0.37887168,0.34790486,0.30662705,0.27596334,0.2405429,0.20393037,0.17848878,0.14378858,0.11528201,0.085187184,0.063343908,0.033744191,0,0,0,0,0,0,0,0,0,0
49,0.56019084,0.52495756,0.49405007,0.45937616,0.42182936,0.37178064,0.33460136,0.29165461,0.24726247,0.21641493,0.17434147,0.13977769,0.10328817,0.076803526,0.040914319,0,0,0,0,0,0,0,0,0,0
50,0.65836282,0.616955,0.58063105,0.53988063,0.49575386,0.43693423,0.39323938,0.34276632,0.29059458,0.25434108,0.20489436,0.16427336,0.12138915,0.090263144,0.048084447,0,0,0,0,0,0,0,0,0,0
51,0.7565348,0.70895245,0.66721204,0.6203851,0.56967835,0.50208781,0.45187739,0.39387802,0.33392668,0.29226723,0.23544724,0.18876904,0.13949013,0.10372276,0.055254574,0,0,0,0,0,0,0,0,0,0
52,0.85470679,0.80094989,0.75379303,0.70088958,0.64360285,0.5672414,0.51051541,0.44498973,0.37725879,0.33019338,0.26600013,0.21326471,0.15759111,0.11718238,0.062424702,0,0,0,0,0,0,0,0,0,0
53,0.95287877,0.89294733,0.84037402,0.78139405,0.71752735,0.63239499,0.56915343,0.49610144,0.42059089,0.36811954,0.29655302,0.23776039,0.17569209,0.130642,0.06959483,0,0,0,0,0,0,0,0,0,0
54,1.0510508,0.98494478,0.926955,0.86189853,0.79145184,0.69754858,0.62779144,0.54721315,0.463923,0.40604569,0.32710591,0.26225606,0.19379308,0.14410162,0.076764958,0,0,0,0,0,0,0,0,0,0
55,1.1492227,1.0769422,1.013536,0.942403,0.86537634,0.76270217,0.68642946,0.59832486,0.5072551,0.44397184,0.3576588,0.28675174,0.21189406,0.15756123,0.083935085,0,0,0,0,0,0,0,0,0,0
56,1.2473947,1.1689397,1.100117,1.0229075,0.93930083,0.82785575,0.74506748,0.64943657,0.55058721,0.48189799,0.38821168,0.31124741,0.22999504,0.17102085,0.091105213,0,0,0,0,0,0,0,0,0,0
57,1.3455667,1.2609371,1.186698,1.103412,1.0132253,0.89300934,0.80370549,0.70054828,0.59391931,0.51982414,0.41876457,0.33574309,0.24809602,0.18448047,0.098275341,0,0,0,0,0,0,0,0,0,0
58,1.4437387,1.3529346,1.273279,1.1839164,1.0871498,0.95816293,0.86234351,0.75165999,0.63725141,0.5577503,0.44931746,0.36023876,0.266197,0.19794009,0.10544547,0,0,0,0,0,0,0,0,0,0
59,1.5419107,1.444932,1.3598599,1.2644209,1.1610743,1.0233165,0.92098153,0.8027717,0.68058352,0.59567645,0.47987035,0.38473444,0.28429799,0.2113997,0.1126156,0,0,0,0,0,0,0,0,0,0
60,1.6400827,1.5369294,1.4464409,1.3449254,1.2349988,1.0884701,0.97961954,0.85388341,0.72391562,0.6336026,0.51042324,0.40923012,0.30239897,0.22485932,0.11978572,0,0,0,0,0,0,0,0,0,0
61,1.7382546,1.6289269,1.5330219,1.4254298,1.3089233,1.1536237,1.0382576,0.90499512,0.76724773,0.67152875,0.54097612,0.43372579,0.32049995,0.23831894,0.12695585,0,0,0,0,0,0,0,0,0,0
62,1.8364266,1.7209243,1.6196029,1.5059343,1.3828478,1.2187773,1.0968956,0.95610683,0.81057983,0.7094549,0.57152901,0.45822147,0.33860093,0.25177856,0.13412598,0,0,0,0,0,0,0,0,0,0
63,1.9345986,1.8129218,1.7061839,1.5864388,1.4567723,1.2839309,1.1555336,1.0072185,0.85391194,0.74738106,0.6020819,0.48271714,0.35670191,0.26523818,0.14129611,0,0,0,0,0,0,0,0,0,0
64,2.0327706,1.9049192,1.7927649,1.6669433,1.5306968,1.3490845,1.2141716,1.0583303,0.89724404,0.78530721,0.63263479,0.50721282,0.3748029,0.27869779,0.14846624,0,0,0,0,0,0,0,0,0,0
65,2.1309426,1.9969167,1.8793459,1.7474477,1.6046213,1.414238,1.2728096,1.109442,0.94057615,0.82323336,0.66318768,0.53170849,0.39290388,0.29215741,0.15563636,0,0,0,0,0,0,0,0,0,0
66,2.2291146,2.0889141,1.9659268,1.8279522,1.6785458,1.4793916,1.3314476,1.1605537,0.98390825,0.86115951,0.69374056,0.55620417,0.41100486,0.30561703,0.16280649,0,0,0,0,0,0,0,0,0,0
67,2.3272866,2.1809116,2.0525078,1.9084567,1.7524703,1.5445452,1.3900857,1.2116654,1.0272404,0.89908567,0.72429345,0.58069984,0.42910584,0.31907665,0.16997662,0,0,0,0,0,0,0,0,0,0
68,2.4254585,2.272909,2.1390888,1.9889612,1.8263948,1.6096988,1.4487237,1.2627771,1.0705725,0.93701182,0.75484634,0.60519552,0.44720682,0.33253626,0.17714675,0,0,0,0,0,0,0,0,0,0
69,2.5236305,2.3649064,2.2256698,2.0694656,1.9003193,1.6748524,1.5073617,1.3138888,1.1139046,0.97493797,0.78539923,0.62969119,0.46530781,0.34599588,0.18431687,0,0,0,0,0,0,0,0,0,0
70,2.6218025,2.4569039,2.3122508,2.1499701,1.9742438,1.740006,1.5659997,1.3650005,1.1572367,1.0128641,0.81595212,0.65418687,0.48340879,0.3594555,0.191487,0,0,0,0,0,0,0,0,0,0
71,2.7199745,2.5489013,2.3988318,2.2304746,2.0481683,1.8051596,1.6246377,1.4161122,1.2005688,1.0507903,0.846505,0.67868254,0.50150977,0.37291512,0.19865713,0,0,0,0,0,0,0,0,0,0
72,2.8181465,2.6408988,2.4854128,2.3109791,2.1220928,1.8703132,1.6832757,1.4672239,1.2439009,1.0887164,0.87705789,0.70317822,0.51961075,0.38637474,0.20582726,0,0,0,0,0,0,0,0,0,0
73,2.9163185,2.7328962,2.5719938,2.3914835,2.1960173,1.9354668,1.7419138,1.5183356,1.287233,1.1266426,0.90761078,0.72767389,0.53771173,0.39983435,0.21299739,0,0,0,0,0,0,0,0,0,0
74,3.0144904,2.8248937,2.6585747,2.471988,2.2699418,2.0006203,1.8005518,1.5694473,1.3305651,1.1645687,0.93816367,0.75216957,0.55581272,0.41329397,0.22016751,0,0,0,0,0,0,0,0,0,0
75,3.1126624,2.9168911,2.7451557,2.5524925,2.3438663,2.0657739,1.8591898,1.6205591,1.3738972,1.2024949,0.96871656,0.77666525,0.5739137,0.42675359,0.22733764,0,0,0,0,0,0,0,0,0,0
76,3.2108344,3.0088885,2.8317367,2.632997,2.4177908,2.1309275,1.9178278,1.6716708,1.4172293,1.240421,0.99926944,0.80116092,0.59201468,0.44021321,0.23450777,0,0,0,0,0,0,0,0,0,0
77,3.3090064,3.100886,2.9183177,2.7135014,2.4917153,2.1960811,1.9764658,1.7227825,1.4605614,1.2783472,1.0298223,0.8256566,0.61011566,0.45367283,0.2416779,0,0,0,0,0,0,0,0,0,0
78,3.4071784,3.1928834,3.0048987,2.7940059,2.5656398,2.2612347,2.0351038,1.7738942,1.5038935,1.3162733,1.0603752,0.85015227,0.62821664,0.46713244,0.24884802,0,0,0,0,0,0,0,0,0,0
79,3.5053504,3.2848809,3.0914797,2.8745104,2.6395642,2.3263883,2.0937419,1.8250059,1.5472256,1.3541995,1.0909281,0.87464795,0.64631763,0.48059206,0.25601815,0,0,0,0,0,0,0,0,0,0
80,3.6035224,3.3768783,3.1780607,2.9550149,2.7134887,2.3915419,2.1523799,1.8761176,1.5905577,1.3921256,1.121481,0.89914362,0.66441861,0.49405168,0.26318828,0,0,0,0,0,0,0,0,0,0
81,3.7016943,3.4688758,3.2646417,3.0355193,2.7874132,2.4566955,2.2110179,1.9272293,1.6338898,1.4300518,1.1520339,0.9236393,0.68251959,0.5075113,0.27035841,0,0,0,0,0,0,0,0,0,0
82,3.7998663,3.5608732,3.3512226,3.1160238,2.8613377,2.521849,2.2696559,1.978341,1.6772219,1.4679779,1.1825868,0.94813497,0.70062057,0.52097091,0.27752854,0,0,0,0,0,0,0,0,0,0
83,3.8980383,3.6528707,3.4378036,3.1965283,2.9352622,2.5870026,2.3282939,2.0294527,1.720554,1.5059041,1.2131397,0.97263065,0.71872155,0.53443053,0.28469866,0,0,0,0,0,0,0,0,0,0
84,3.9962103,3.7448681,3.5243846,3.2770328,3.0091867,2.6521562,2.3869319,2.0805644,1.7638861,1.5438303,1.2436925,0.99712632,0.73682254,0.54789015,0.29186879,0,0,0,0,0,0,0,0,0,0
85,4.0943823,3.8368655,3.6109656,3.3575372,3.0831112,2.7173098,2.44557,2.1316762,1.8072182,1.5817564,1.2742454,1.021622,0.75492352,0.56134977,0.29903892,0,0,0,0,0,0,0,0,0,0
86,4.1925543,3.928863,3.6975466,3.4380417,3.1570357,2.7824634,2.504208,2.1827879,1.8505503,1.6196826,1.3047983,1.0461177,0.7730245,0.57480939,0.30620905,0,0,0,0,0,0,0,0,0,0
87,4.2907262,4.0208604,3.7841276,3.5185462,3.2309602,2.847617,2.562846,2.2338996,1.8938824,1.6576087,1.3353512,1.0706133,0.79112548,0.588269,0.31337917,0,0,0,0,0,0,0,0,0,0
88,4.3888982,4.1128579,3.8707086,3.5990507,3.3048847,2.9127706,2.621484,2.2850113,1.9372145,1.6955349,1.3659041,1.095109,0.80922647,0.60172862,0.3205493,0,0,0,0,0,0,0,0,0,0
89,4.4870702,4.2048553,3.9572895,3.6795551,3.3788092,2.9779242,2.680122,2.336123,1.9805467,1.733461,1.396457,1.1196047,0.82732745,0.61518824,0.32771943,0,0,0,0,0,0,0,0,0,0
90,4.5852422,4.2968528,4.0438705,3.7600596,3.4527337,3.0430778,2.73876,2.3872347,2.0238788,1.7713872,1.4270099,1.1441004,0.84542843,0.62864786,0.33488956,0,0,0,0,0,0,0,0,0,0
91,4.6834142,4.3888502,4.1304515,3.8405641,3.5266582,3.1082313,2.7973981,2.4383464,2.0672109,1.8093133,1.4575628,1.1685961,0.86352941,0.64210747,0.34205969,0,0,0,0,0,0,0,0,0,0
92,4.7815862,4.4808477,4.2170325,3.9210686,3.6005827,3.1733849,2.8560361,2.4894581,2.110543,1.8472395,1.4881157,1.1930917,0.88163039,0.65556709,0.34922981,0,0,0,0,0,0,0,0,0,0
93,4.8797581,4.5728451,4.3036135,4.001573,3.6745072,3.2385385,2.9146741,2.5405698,2.1538751,1.8851656,1.5186685,1.2175874,0.89973138,0.66902671,0.35639994,0,0,0,0,0,0,0,0,0,0
94,4.9779301,4.6648425,4.3901945,4.0820775,3.7484317,3.3036921,2.9733121,2.5916815,2.1972072,1.9230918,1.5492214,1.2420831,0.91783236,0.68248633,0.36357007,0,0,0,0,0,0,0,0,0,0
95,5.0761021,4.75684,4.4767755,4.162582,3.8223562,3.3688457,3.0319501,2.6427933,2.2405393,1.9610179,1.5797743,1.2665788,0.93593334,0.69594595,0.3707402,0,0,0,0,0,0,0,0,0,0
96,5.1742741,4.8488374,4.5633565,4.2430864,3.8962807,3.4339993,3.0905881,2.693905,2.2838714,1.9989441,1.6103272,1.2910744,0.95403432,0.70940556,0.37791032,0,0,0,0,0,0,0,0,0,0
97,5.2724461,4.9408349,4.6499374,4.3235909,3.9702052,3.4991529,3.1492262,2.7450167,2.3272035,2.0368702,1.6408801,1.3155701,0.9721353,0.72286518,0.38508045,0,0,0,0,0,0,0,0,0,0
98,5.3706181,5.0328323,4.7365184,4.4040954,4.0441297,3.5643065,3.2078642,2.7961284,2.3705356,2.0747964,1.671433,1.3400658,0.99023629,0.7363248,0.39225058,0,0,0,0,0,0,0,0,0,0
99,5.4687901,5.1248298,4.8230994,4.4845999,4.1180542,3.62946,3.2665022,2.8472401,2.4138677,2.1127225,1.7019859,1.3645615,1.0083373,0.74978442,0.39942071,0,0,0,0,0,0,0,0,0,0
100,5.566962,5.2168272,4.9096804,4.5651043,4.1919787,3.6946136,3.3251402,2.8983518,2.4571998,2.1506487,1.7325388,1.3890571,1.0264382,0.76324404,0.40659084,0,0,0,0,0,0,0,0,0,0
101,5.665134,5.3088246,4.9962614,4.6456088,4.2659032,3.7597672,3.3837782,2.9494635,2.5005319,2.1885748,1.7630916,1.4135528,1.0445392,0.77670365,0.41376096,0,0,0,0,0,0,0,0,0,0
102,5.763306,5.4008221,5.0828424,4.7261133,4.3398277,3.8249208,3.4424162,3.0005752,2.543864,2.226501,1.7936445,1.4380485,1.0626402,0.79016327,0.42093109,0,0,0,0,0,0,0,0,0,0
103,5.861478,5.4928195,5.1694234,4.8066178,4.4137522,3.8900744,3.5010543,3.0516869,2.5871961,2.2644271,1.8241974,1.4625442,1.0807412,0.80362289,0.42810122,0,0,0,0,0,0,0,0,0,0
104,5.95965,5.584817,5.2560044,4.8871222,4.4876767,3.955228,3.5596923,3.1027986,2.6305282,2.3023533,1.8547503,1.4870398,1.0988422,0.81708251,0.43527135,0,0,0,0,0,0,0,0,0,0
105,6.057822,5.6768144,5.3425853,4.9676267,4.5616012,4.0203816,3.6183303,3.1539103,2.6738603,2.3402794,1.8853032,1.5115355,1.1169432,0.83054212,0.44244147,0,0,0,0,0,0,0,0,0,0
106,6.1559939,5.7688119,5.4291663,5.0481312,4.6355256,4.0855352,3.6769683,3.2050221,2.7171924,2.3782056,1.9158561,1.5360312,1.1350441,0.84400174,0.4496116,0,0,0,0,0,0,0,0,0,0
107,6.2541659,5.8608093,5.5157473,5.1286357,4.7094501,4.1506887,3.7356063,3.2561338,2.7605245,2.4161318,1.946409,1.5605269,1.1531451,0.85746136,0.45678173,0,0,0,0,0,0,0,0,0,0
108,6.3523379,5.9528068,5.6023283,5.2091401,4.7833746,4.2158423,3.7942443,3.3072455,2.8038566,2.4540579,1.9769619,1.5850225,1.1712461,0.87092098,0.46395186,0,0,0,0,0,0,0,0,0,0
109,6.4505099,6.0448042,5.6889093,5.2896446,4.8572991,4.2809959,3.8528824,3.3583572,2.8471887,2.4919841,2.0075147,1.6095182,1.1893471,0.8843806,0.47112199,0,0,0,0,0,0,0,0,0,0
110,6.5486819,6.1368016,5.7754903,5.3701491,4.9312236,4.3461495,3.9115204,3.4094689,2.8905208,2.5299102,2.0380676,1.6340139,1.2074481,0.89784021,0.47829211,0,0,0,0,0,0,0,0,0,0
111,6.6468539,6.2287991,5.8620713,5.4506536,5.0051481,4.4113031,3.9701584,3.4605806,2.9338529,2.5678364,2.0686205,1.6585096,1.2255491,0.91129983,0.48546224,0,0,0,0,0,0,0,0,0,0
