Time (ms),Stress at 0.00 mm (kPa),Stress at 0.33 mm (kPa),Stress at 0.54 mm (kPa),Stress at 0.68 mm (kPa),Stress at 0.89 mm (kPa),Stress at 1.12 mm (kPa),Stress at 1.32 mm (kPa),Stress at 1.52 mm (kPa),Stress at 1.70 mm (kPa),Stress at 1.89 mm (kPa),Stress at 2.11 mm (kPa),Stress at 2.31 mm (kPa),Stress at 2.52 mm (kPa),Stress at 2.70 mm (kPa),Stress at 2.90 mm (kPa),Stress at 3.10 mm (kPa),Stress at 3.30 mm (kPa),Stress at 3.49 mm (kPa),Stress at 3.68 mm (kPa),Stress at 3.90 mm (kPa),Stress at 4.10 mm (kPa),Stress at 4.32 mm (kPa),Stress at 4.51 mm (kPa),Stress at 4.71 mm (kPa),Stress at 4.90 mm (kPa)
1176,138.98504,108.70598,91.679017,75.300981,61.785267,49.501586,36.782109,30.616139,25.123707,21.209357,16.737807,15.234829,11.868694,9.8301323,9.6361226,8.6376341,7.0055913,5.6529349,5.4670683,5.5816057,4.5867994,4.1233707,2.9911177,2.4512491,1.5090295
1177,139.0106,108.72598,91.695881,75.314833,61.796632,49.510691,36.788875,30.621771,25.128329,21.213258,16.740885,15.237632,11.870878,9.8319405,9.6378951,8.639223,7.0068799,5.6539747,5.468074,5.5826324,4.5876431,4.1241292,2.9916679,2.4517,1.5093071
1178,139.03617,108.74597,91.712745,75.328684,61.807997,49.519797,36.795641,30.627403,25.13295,21.21716,16.743964,15.240434,11.873061,9.8337487,9.6396676,8.6408118,7.0081686,5.6550146,5.4690796,5.5836591,4.5884869,4.1248877,2.9922181,2.4521509,1.5095847
1179,139.06173,108.76597,91.729609,75.342535,61.819362,49.528902,36.802407,30.633035,25.137572,21.221061,16.747043,15.243237,11.875244,9.8355569,9.6414401,8.6424007,7.0094572,5.6560544,5.4700853,5.5846859,4.5893306,4.1256462,2.9927683,2.4526018,1.5098622
1180,139.0873,108.78596,91.746473,75.356386,61.830727,49.538008,36.809173,30.638666,25.142193,21.224963,16.750122,15.246039,11.877427,9.8373651,9.6432127,8.6439895,7.0107459,5.6570942,5.4710909,5.5857126,4.5901743,4.1264046,2.9933185,2.4530527,1.5101398
1181,139.11287,108.80596,91.763337,75.370238,61.842092,49.547113,36.815939,30.644298,25.146814,21.228864,16.753201,15.248841,11.87961,9.8391733,9.6449852,8.6455784,7.0120345,5.6581341,5.4720965,5.5867393,4.591018,4.1271631,2.9938687,2.4535036,1.5104174
1182,139.13843,108.82596,91.780201,75.384089,61.853457,49.556219,36.822705,30.64993,25.151436,21.232765,16.75628,15.251644,11.881793,9.8409815,9.6467577,8.6471673,7.0133232,5.6591739,5.4731022,5.587766,4.5918617,4.1279216,2.9944189,2.4539545,1.510695
1183,139.164,108.84595,91.797064,75.39794,61.864822,49.565325,36.82947,30.655561,25.156057,21.236667,16.759358,15.254446,11.883977,9.8427897,9.6485302,8.6487561,7.0146118,5.6602137,5.4741078,5.5887927,4.5927055,4.1286801,2.9949691,2.4544054,1.5109725
1184,139.18956,108.86595,91.813928,75.411791,61.876188,49.57443,36.836236,30.661193,25.160679,21.240568,16.762437,15.257248,11.88616,9.844598,9.6503027,8.650345,7.0159005,5.6612536,5.4751135,5.5898194,4.5935492,4.1294385,2.9955193,2.4548563,1.5112501
1185,139.21513,108.88594,91.830792,75.425643,61.887553,49.583536,36.843002,30.666825,25.1653,21.244469,16.765516,15.260051,11.888343,9.8464062,9.6520753,8.6519338,7.0171891,5.6622934,5.4761191,5.5908461,4.5943929,4.130197,2.9960695,2.4553072,1.5115277
1186,139.24069,108.90594,91.847656,75.439494,61.898918,49.592641,36.849768,30.672456,25.169921,21.248371,16.768595,15.262853,11.890526,9.8482144,9.6538478,8.6535227,7.0184778,5.6633332,5.4771248,5.5918728,4.5952366,4.1309555,2.9966197,2.4557581,1.5118053
1187,139.26626,108.92594,91.86452,75.453345,61.910283,49.601747,36.856534,30.678088,25.174543,21.252272,16.771674,15.265656,11.892709,9.8500226,9.6556203,8.6551115,7.0197664,5.6643731,5.4781304,5.5928995,4.5960803,4.131714,2.9971699,2.456209,1.5120829
1188,139.29183,108.94593,91.881384,75.467197,61.921648,49.610853,36.8633,30.68372,25.179164,21.256173,16.774753,15.268458,11.894893,9.8518308,9.6573928,8.6567004,7.021055,5.6654129,5.479136,5.5939263,4.5969241,4.1324724,2.9977201,2.4566599,1.5123604
1189,139.31739,108.96593,91.898248,75.481048,61.933013,49.619958,36.870066,30.689352,25.183786,21.260075,16.777832,15.27126,11.897076,9.853639,9.6591653,8.6582892,7.0223437,5.6664527,5.4801417,5.594953,4.5977678,4.1332309,2.9982703,2.4571108,1.512638
1190,139.34296,108.98592,91.915112,75.494899,61.944378,49.629064,36.876832,30.694983,25.188407,21.263976,16.78091,15.274063,11.899259,9.8554472,9.6609379,8.6598781,7.0236323,5.6674926,5.4811473,5.5959797,4.5986115,4.1339894,2.9988205,2.4575617,1.5129156
1191,139.36852,109.00592,91.931976,75.50875,61.955743,49.638169,36.883598,30.700615,25.193028,21.267878,16.783989,15.276865,11.901442,9.8572554,9.6627104,8.6614669,7.024921,5.6685324,5.482153,5.5970064,4.5994552,4.1347479,2.9993707,2.4580126,1.5131932
1192,139.39409,109.02592,91.94884,75.522602,61.967109,49.647275,36.890364,30.706247,25.19765,21.271779,16.787068,15.279667,11.903625,9.8590636,9.6644829,8.6630558,7.0262096,5.6695722,5.4831586,5.5980331,4.6002989,4.1355063,2.9999209,2.4584635,1.5134708
1193,139.41965,109.04591,91.965704,75.536453,61.978474,49.656381,36.897129,30.711878,25.202271,21.27568,16.790147,15.28247,11.905809,9.8608718,9.6662554,8.6646446,7.0274983,5.6706121,5.4841643,5.5990598,4.6011427,4.1362648,3.0004711,2.4589144,1.5137483
1194,139.44522,109.06591,91.982568,75.550304,61.989839,49.665486,36.903895,30.71751,25.206892,21.279582,16.793226,15.285272,11.907992,9.86268,9.6680279,8.6662335,7.0287869,5.6716519,5.4851699,5.6000865,4.6019864,4.1370233,3.0010213,2.4593653,1.5140259
1195,139.47078,109.0859,91.999432,75.564155,62.001204,49.674592,36.910661,30.723142,25.211514,21.283483,16.796305,15.288075,11.910175,9.8644882,9.6698005,8.6678223,7.0300756,5.6726917,5.4861755,5.6011132,4.6028301,4.1377818,3.0015715,2.4598162,1.5143035
1196,139.49635,109.1059,92.016296,75.578007,62.012569,49.683697,36.917427,30.728773,25.216135,21.287384,16.799383,15.290877,11.912358,9.8662964,9.671573,8.6694112,7.0313642,5.6737315,5.4871812,5.6021399,4.6036738,4.1385402,3.0021217,2.4602671,1.5145811
1197,139.52192,109.1259,92.03316,75.591858,62.023934,49.692803,36.924193,30.734405,25.220757,21.291286,16.802462,15.293679,11.914541,9.8681047,9.6733455,8.6710001,7.0326529,5.6747714,5.4881868,5.6031667,4.6045175,4.1392987,3.0026719,2.460718,1.5148587
1198,139.54748,109.14589,92.050024,75.605709,62.035299,49.701909,36.930959,30.740037,25.225378,21.295187,16.805541,15.296482,11.916725,9.8699129,9.675118,8.6725889,7.0339415,5.6758112,5.4891925,5.6041934,4.6053613,4.1400572,3.0032221,2.4611689,1.5151362
1199,139.57305,109.16589,92.066887,75.619561,62.046664,49.711014,36.937725,30.745669,25.229999,21.299088,16.80862,15.299284,11.918908,9.8717211,9.6768906,8.6741778,7.0352302,5.676851,5.4901981,5.6052201,4.606205,4.1408157,3.0037723,2.4616198,1.5154138
1200,139.59861,109.18588,92.083751,75.633412,62.058029,49.72012,36.944491,30.7513,25.234621,21.30299,16.811699,15.302086,11.921091,9.8735293,9.6786631,8.6757666,7.0365188,5.6778909,5.4912037,5.6062468,4.6070487,4.1415741,3.0043225,2.4620707,1.5156914
1201,139.62418,109.20588,92.100615,75.647263,62.069395,49.729225,36.951257,30.756932,25.239242,21.306891,16.814778,15.304889,11.923274,9.8753375,9.6804356,8.6773555,7.0378074,5.6789307,5.4922094,5.6072735,4.6078924,4.1423326,3.0048727,2.4625216,1.515969
1202,139.64974,109.22588,92.117479,75.661114,62.08076,49.738331,36.958023,30.762564,25.243864,21.310793,16.817857,15.307691,11.925457,9.8771457,9.6822081,8.6789443,7.0390961,5.6799705,5.493215,5.6083002,4.6087362,4.1430911,3.0054229,2.4629724,1.5162466
1203,139.67531,109.24587,92.134343,75.674966,62.092125,49.747436,36.964788,30.768195,25.248485,21.314694,16.820935,15.310494,11.92764,9.8789539,9.6839806,8.6805332,7.0403847,5.6810104,5.4942207,5.6093269,4.6095799,4.1438496,3.0059731,2.4634233,1.5165241
1204,139.70088,109.26587,92.151207,75.688817,62.10349,49.756542,36.971554,30.773827,25.253106,21.318595,16.824014,15.313296,11.929824,9.8807621,9.6857532,8.682122,7.0416734,5.6820502,5.4952263,5.6103536,4.6104236,4.144608,3.0065233,2.4638742,1.5168017
1205,139.72644,109.28586,92.168071,75.702668,62.114855,49.765648,36.97832,30.779459,25.257728,21.322497,16.827093,15.316098,11.932007,9.8825703,9.6875257,8.6837109,7.042962,5.68309,5.496232,5.6113803,4.6112673,4.1453665,3.0070735,2.4643251,1.5170793
1206,139.75201,109.30586,92.184935,75.716519,62.12622,49.774753,36.985086,30.78509,25.262349,21.326398,16.830172,15.318901,11.93419,9.8843785,9.6892982,8.6852997,7.0442507,5.6841299,5.4972376,5.6124071,4.612111,4.146125,3.0076237,2.464776,1.5173569
1207,139.77757,109.32586,92.201799,75.730371,62.137585,49.783859,36.991852,30.790722,25.266971,21.330299,16.833251,15.321703,11.936373,9.8861867,9.6910707,8.6868886,7.0455393,5.6851697,5.4982432,5.6134338,4.6129548,4.1468835,3.0081739,2.4652269,1.5176344
1208,139.80314,109.34585,92.218663,75.744222,62.14895,49.792964,36.998618,30.796354,25.271592,21.334201,16.83633,15.324505,11.938556,9.8879949,9.6928432,8.6884774,7.046828,5.6862095,5.4992489,5.6144605,4.6137985,4.1476419,3.0087241,2.4656778,1.517912
1209,139.8287,109.36585,92.235527,75.758073,62.160316,49.80207,37.005384,30.801986,25.276213,21.338102,16.839408,15.327308,11.94074,9.8898032,9.6946158,8.6900663,7.0481166,5.6872494,5.5002545,5.6154872,4.6146422,4.1484004,3.0092744,2.4661287,1.5181896
1210,139.85427,109.38584,92.252391,75.771925,62.171681,49.811176,37.01215,30.807617,25.280835,21.342004,16.842487,15.33011,11.942923,9.8916114,9.6963883,8.6916551,7.0494053,5.6882892,5.5012602,5.6165139,4.6154859,4.1491589,3.0098246,2.4665796,1.5184672
1211,139.87984,109.40584,92.269255,75.785776,62.183046,49.820281,37.018916,30.813249,25.285456,21.345905,16.845566,15.332913,11.945106,9.8934196,9.6981608,8.693244,7.0506939,5.689329,5.5022658,5.6175406,4.6163296,4.1499174,3.0103748,2.4670305,1.5187448
1212,139.9054,109.42584,92.286119,75.799627,62.194411,49.829387,37.025682,30.818881,25.290078,21.349806,16.848645,15.335715,11.947289,9.8952278,9.6999333,8.6948329,7.0519826,5.6903689,5.5032715,5.6185673,4.6171734,4.1506759,3.010925,2.4674814,1.5190223
1213,139.93097,109.44583,92.302983,75.813478,62.205776,49.838492,37.032447,30.824512,25.294699,21.353708,16.851724,15.338517,11.949472,9.897036,9.7017058,8.6964217,7.0532712,5.6914087,5.5042771,5.619594,4.6180171,4.1514343,3.0114752,2.4679323,1.5192999
1214,139.95653,109.46583,92.319847,75.82733,62.217141,49.847598,37.039213,30.830144,25.29932,21.357609,16.854803,15.34132,11.951656,9.8988442,9.7034784,8.6980106,7.0545599,5.6924485,5.5052827,5.6206207,4.6188608,4.1521928,3.0120254,2.4683832,1.5195775
1215,139.9821,109.48582,92.33671,75.841181,62.228506,49.856704,37.045979,30.835776,25.303942,21.36151,16.857881,15.344122,11.953839,9.9006524,9.7052509,8.6995994,7.0558485,5.6934883,5.5062884,5.6216474,4.6197045,4.1529513,3.0125756,2.4688341,1.5198551
1216,140.00766,109.50582,92.353574,75.855032,62.239871,49.865809,37.052745,30.841407,25.308563,21.365412,16.86096,15.346924,11.956022,9.9024606,9.7070234,8.7011883,7.0571371,5.6945282,5.507294,5.6226742,4.6205482,4.1537098,3.0131258,2.469285,1.5201327
1217,140.03323,109.52582,92.370438,75.868883,62.251237,49.874915,37.059511,30.847039,25.313184,21.369313,16.864039,15.349727,11.958205,9.9042688,9.7087959,8.7027771,7.0584258,5.695568,5.5082997,5.6237009,4.621392,4.1544682,3.013676,2.4697359,1.5204102
1218,140.0588,109.54581,92.387302,75.882735,62.262602,49.88402,37.066277,30.852671,25.317806,21.373214,16.867118,15.352529,11.960388,9.906077,9.7105684,8.704366,7.0597144,5.6966078,5.5093053,5.6247276,4.6222357,4.1552267,3.0142262,2.4701868,1.5206878
1219,140.08436,109.56581,92.404166,75.896586,62.273967,49.893126,37.073043,30.858303,25.322427,21.377116,16.870197,15.355332,11.962572,9.9078852,9.712341,8.7059548,7.0610031,5.6976477,5.510311,5.6257543,4.6230794,4.1559852,3.0147764,2.4706377,1.5209654
1220,140.10993,109.5858,92.42103,75.910437,62.285332,49.902232,37.079809,30.863934,25.327049,21.381017,16.873276,15.358134,11.964755,9.9096934,9.7141135,8.7075437,7.0622917,5.6986875,5.5113166,5.626781,4.6239231,4.1567437,3.0153266,2.4710886,1.521243
1221,140.13549,109.6058,92.437894,75.924289,62.296697,49.911337,37.086575,30.869566,25.33167,21.384919,16.876355,15.360936,11.966938,9.9115016,9.715886,8.7091325,7.0635804,5.6997273,5.5123222,5.6278077,4.6247668,4.1575021,3.0158768,2.4715395,1.5215206
1222,140.16106,109.6258,92.454758,75.93814,62.308062,49.920443,37.093341,30.875198,25.336291,21.38882,16.879433,15.363739,11.969121,9.9133099,9.7176585,8.7107214,7.064869,5.7007672,5.5133279,5.6288344,4.6256106,4.1582606,3.016427,2.4719904,1.5217981
1223,140.18662,109.64579,92.471622,75.951991,62.319427,49.929548,37.100106,30.880829,25.340913,21.392721,16.882512,15.366541,11.971304,9.9151181,9.7194311,8.7123102,7.0661577,5.701807,5.5143335,5.6298611,4.6264543,4.1590191,3.0169772,2.4724413,1.5220757
1224,140.21219,109.66579,92.488486,75.965842,62.330792,49.938654,37.106872,30.886461,25.345534,21.396623,16.885591,15.369343,11.973488,9.9169263,9.7212036,8.7138991,7.0674463,5.7028468,5.5153392,5.6308878,4.627298,4.1597776,3.0175274,2.4728922,1.5223533
1225,140.23775,109.68578,92.50535,75.979694,62.342157,49.947759,37.113638,30.892093,25.350156,21.400524,16.88867,15.372146,11.975671,9.9187345,9.7229761,8.715488,7.068735,5.7038867,5.5163448,5.6319146,4.6281417,4.160536,3.0180776,2.4733431,1.5226309
1226,140.26332,109.70578,92.522214,75.993545,62.353523,49.956865,37.120404,30.897724,25.354777,21.404425,16.891749,15.374948,11.977854,9.9205427,9.7247486,8.7170768,7.0700236,5.7049265,5.5173504,5.6329413,4.6289855,4.1612945,3.0186278,2.473794,1.5229084
1227,140.28889,109.72578,92.539078,76.007396,62.364888,49.965971,37.12717,30.903356,25.359398,21.408327,16.894828,15.377751,11.980037,9.9223509,9.7265211,8.7186657,7.0713123,5.7059663,5.5183561,5.633968,4.6298292,4.162053,3.019178,2.4742449,1.523186
1228,140.31445,109.74577,92.555942,76.021247,62.376253,49.975076,37.133936,30.908988,25.36402,21.412228,16.897906,15.380553,11.98222,9.9241591,9.7282937,8.7202545,7.0726009,5.7070062,5.5193617,5.6349947,4.6306729,4.1628115,3.0197282,2.4746957,1.5234636
1229,140.34002,109.76577,92.572806,76.035099,62.387618,49.984182,37.140702,30.91462,25.368641,21.416129,16.900985,15.383355,11.984403,9.9259673,9.7300662,8.7218434,7.0738896,5.708046,5.5203674,5.6360214,4.6315166,4.1635699,3.0202784,2.4751466,1.5237412
1230,140.36558,109.78576,92.58967,76.04895,62.398983,49.993287,37.147468,30.920251,25.373263,21.420031,16.904064,15.386158,11.986587,9.9277755,9.7318387,8.7234322,7.0751782,5.7090858,5.521373,5.6370481,4.6323603,4.1643284,3.0208286,2.4755975,1.5240188
1231,140.39115,109.80576,92.606533,76.062801,62.410348,50.002393,37.154234,30.925883,25.377884,21.423932,16.907143,15.38896,11.98877,9.9295837,9.7336112,8.7250211,7.0764668,5.7101257,5.5223787,5.6380748,4.6332041,4.1650869,3.0213788,2.4760484,1.5242963
1232,140.41671,109.82576,92.623397,76.076652,62.421713,50.011499,37.161,30.931515,25.382505,21.427834,16.910222,15.391763,11.990953,9.9313919,9.7353837,8.7266099,7.0777555,5.7111655,5.5233843,5.6391015,4.6340478,4.1658454,3.021929,2.4764993,1.5245739
1233,140.44228,109.84575,92.640261,76.090504,62.433078,50.020604,37.167765,30.937146,25.387127,21.431735,16.913301,15.394565,11.993136,9.9332001,9.7371563,8.7281988,7.0790441,5.7122053,5.5243899,5.6401282,4.6348915,4.1666038,3.0224792,2.4769502,1.5248515
1234,140.46785,109.86575,92.657125,76.104355,62.444444,50.02971,37.174531,30.942778,25.391748,21.435636,16.916379,15.397367,11.995319,9.9350084,9.7389288,8.7297876,7.0803328,5.7132451,5.5253956,5.641155,4.6357352,4.1673623,3.0230294,2.4774011,1.5251291
1235,140.49341,109.88574,92.673989,76.118206,62.455809,50.038815,37.181297,30.94841,25.39637,21.439538,16.919458,15.40017,11.997503,9.9368166,9.7407013,8.7313765,7.0816214,5.714285,5.5264012,5.6421817,4.6365789,4.1681208,3.0235796,2.477852,1.5254067
1236,140.51898,109.90574,92.690853,76.132058,62.467174,50.047921,37.188063,30.954041,25.400991,21.443439,16.922537,15.402972,11.999686,9.9386248,9.7424738,8.7329653,7.0829101,5.7153248,5.5274069,5.6432084,4.6374227,4.1688793,3.0241298,2.4783029,1.5256842
1237,140.54454,109.92574,92.707717,76.145909,62.478539,50.057027,37.194829,30.959673,25.405612,21.44734,16.925616,15.405774,12.001869,9.940433,9.7442463,8.7345542,7.0841987,5.7163646,5.5284125,5.6442351,4.6382664,4.1696377,3.02468,2.4787538,1.5259618
1238,140.57011,109.94573,92.724581,76.15976,62.489904,50.066132,37.201595,30.965305,25.410234,21.451242,16.928695,15.408577,12.004052,9.9422412,9.7460189,8.736143,7.0854874,5.7174045,5.5294182,5.6452618,4.6391101,4.1703962,3.0252302,2.4792047,1.5262394
1239,140.59567,109.96573,92.741445,76.173611,62.501269,50.075238,37.208361,30.970937,25.414855,21.455143,16.931774,15.411379,12.006235,9.9440494,9.7477914,8.7377319,7.086776,5.7184443,5.5304238,5.6462885,4.6399538,4.1711547,3.0257804,2.4796556,1.526517
1240,140.62124,109.98572,92.758309,76.187463,62.512634,50.084343,37.215127,30.976568,25.419477,21.459044,16.934853,15.414182,12.008419,9.9458576,9.7495639,8.7393208,7.0880647,5.7194841,5.5314294,5.6473152,4.6407975,4.1719132,3.0263306,2.4801065,1.5267946
1241,140.64681,110.00572,92.775173,76.201314,62.523999,50.093449,37.221893,30.9822,25.424098,21.462946,16.937931,15.416984,12.010602,9.9476658,9.7513364,8.7409096,7.0893533,5.720524,5.5324351,5.6483419,4.6416413,4.1726716,3.0268808,2.4805574,1.5270721
1242,140.67237,110.02571,92.792037,76.215165,62.535364,50.102555,37.228659,30.987832,25.428719,21.466847,16.94101,15.419786,12.012785,9.949474,9.7531089,8.7424985,7.090642,5.7215638,5.5334407,5.6493686,4.642485,4.1734301,3.027431,2.4810083,1.5273497
1243,140.69794,110.04571,92.808901,76.229016,62.54673,50.11166,37.235424,30.993463,25.433341,21.470749,16.944089,15.422589,12.014968,9.9512822,9.7548815,8.7440873,7.0919306,5.7226036,5.5344464,5.6503954,4.6433287,4.1741886,3.0279812,2.4814592,1.5276273
1244,140.7235,110.06571,92.825765,76.242868,62.558095,50.120766,37.24219,30.999095,25.437962,21.47465,16.947168,15.425391,12.017151,9.9530904,9.756654,8.7456762,7.0932193,5.7236435,5.535452,5.6514221,4.6441724,4.1749471,3.0285314,2.4819101,1.5279049
1245,140.74907,110.0857,92.842629,76.256719,62.56946,50.129871,37.248956,31.004727,25.442583,21.478551,16.950247,15.428193,12.019335,9.9548986,9.7584265,8.747265,7.0945079,5.7246833,5.5364576,5.6524488,4.6450161,4.1757055,3.0290816,2.482361,1.5281825
1246,140.77463,110.1057,92.859493,76.27057,62.580825,50.138977,37.255722,31.010358,25.447205,21.482453,16.953326,15.430996,12.021518,9.9567068,9.760199,8.7488539,7.0957965,5.7257231,5.5374633,5.6534755,4.6458599,4.176464,3.0296318,2.4828119,1.52846
1247,140.8002,110.12569,92.876356,76.284422,62.59219,50.148082,37.262488,31.01599,25.451826,21.486354,16.956404,15.433798,12.023701,9.9585151,9.7619715,8.7504427,7.0970852,5.726763,5.5384689,5.6545022,4.6467036,4.1772225,3.030182,2.4832628,1.5287376
1248,140.82577,110.14569,92.89322,76.298273,62.603555,50.157188,37.269254,31.021622,25.456448,21.490255,16.959483,15.436601,12.025884,9.9603233,9.7637441,8.7520316,7.0983738,5.7278028,5.5394746,5.6555289,4.6475473,4.177981,3.0307322,2.4837137,1.5290152
1249,140.85133,110.16569,92.910084,76.312124,62.61492,50.166294,37.27602,31.027254,25.461069,21.494157,16.962562,15.439403,12.028067,9.9621315,9.7655166,8.7536204,7.0996625,5.7288426,5.5404802,5.6565556,4.648391,4.1787394,3.0312824,2.4841646,1.5292928
1250,140.8769,110.18568,92.926948,76.325975,62.626285,50.175399,37.282786,31.032885,25.46569,21.498058,16.965641,15.442205,12.030251,9.9639397,9.7672891,8.7552093,7.1009511,5.7298825,5.5414859,5.6575823,4.6492348,4.1794979,3.0318327,2.4846155,1.5295703
1251,140.90246,110.20568,92.943812,76.339827,62.637651,50.184505,37.289552,31.038517,25.470312,21.501959,16.96872,15.445008,12.032434,9.9657479,9.7690616,8.7567981,7.1022398,5.7309223,5.5424915,5.658609,4.6500785,4.1802564,3.0323829,2.4850664,1.5298479
1252,140.92803,110.22567,92.960676,76.353678,62.649016,50.19361,37.296318,31.044149,25.474933,21.505861,16.971799,15.44781,12.034617,9.9675561,9.7708342,8.758387,7.1035284,5.7319621,5.5434971,5.6596358,4.6509222,4.1810149,3.0329331,2.4855173,1.5301255
1253,140.95359,110.24567,92.97754,76.367529,62.660381,50.202716,37.303084,31.04978,25.479555,21.509762,16.974878,15.450612,12.0368,9.9693643,9.7726067,8.7599758,7.1048171,5.7330019,5.5445028,5.6606625,4.6517659,4.1817733,3.0334833,2.4859681,1.5304031
1254,140.97916,110.26567,92.994404,76.38138,62.671746,50.211822,37.309849,31.055412,25.484176,21.513664,16.977956,15.453415,12.038983,9.9711725,9.7743792,8.7615647,7.1061057,5.7340418,5.5455084,5.6616892,4.6526096,4.1825318,3.0340335,2.486419,1.5306807
1255,141.00472,110.28566,93.011268,76.395232,62.683111,50.220927,37.316615,31.061044,25.488797,21.517565,16.981035,15.456217,12.041166,9.9729807,9.7761517,8.7631536,7.1073944,5.7350816,5.5465141,5.6627159,4.6534534,4.1832903,3.0345837,2.4868699,1.5309582
1256,141.03029,110.30566,93.028132,76.409083,62.694476,50.230033,37.323381,31.066675,25.493419,21.521466,16.984114,15.45902,12.04335,9.9747889,9.7779242,8.7647424,7.108683,5.7361214,5.5475197,5.6637426,4.6542971,4.1840488,3.0351339,2.4873208,1.5312358
1257,141.05586,110.32565,93.044996,76.422934,62.705841,50.239138,37.330147,31.072307,25.49804,21.525368,16.987193,15.461822,12.045533,9.9765971,9.7796968,8.7663313,7.1099717,5.7371613,5.5485254,5.6647693,4.6551408,4.1848072,3.0356841,2.4877717,1.5315134
1258,141.08142,110.34565,93.06186,76.436786,62.717206,50.248244,37.336913,31.077939,25.502662,21.529269,16.990272,15.464624,12.047716,9.9784053,9.7814693,8.7679201,7.1112603,5.7382011,5.549531,5.665796,4.6559845,4.1855657,3.0362343,2.4882226,1.531791
1259,141.10699,110.36565,93.078724,76.450637,62.728571,50.25735,37.343679,31.083571,25.507283,21.53317,16.993351,15.467427,12.049899,9.9802136,9.7832418,8.769509,7.1125489,5.7392409,5.5505366,5.6668227,4.6568282,4.1863242,3.0367845,2.4886735,1.5320686
1260,141.13255,110.38564,93.095588,76.464488,62.739937,50.266455,37.350445,31.089202,25.511904,21.537072,16.996429,15.470229,12.052082,9.9820218,9.7850143,8.7710978,7.1138376,5.7402808,5.5515423,5.6678494,4.657672,4.1870827,3.0373347,2.4891244,1.5323461
1261,141.15812,110.40564,93.112452,76.478339,62.751302,50.275561,37.357211,31.094834,25.516526,21.540973,16.999508,15.473031,12.054266,9.98383,9.7867868,8.7726867,7.1151262,5.7413206,5.5525479,5.6688761,4.6585157,4.1878411,3.0378849,2.4895753,1.5326237
1262,141.18368,110.42563,93.129315,76.492191,62.762667,50.284666,37.363977,31.100466,25.521147,21.544874,17.002587,15.475834,12.056449,9.9856382,9.7885594,8.7742755,7.1164149,5.7423604,5.5535536,5.6699029,4.6593594,4.1885996,3.0384351,2.4900262,1.5329013
1263,141.20925,110.44563,93.146179,76.506042,62.774032,50.293772,37.370743,31.106097,25.525769,21.548776,17.005666,15.478636,12.058632,9.9874464,9.7903319,8.7758644,7.1177035,5.7434003,5.5545592,5.6709296,4.6602031,4.1893581,3.0389853,2.4904771,1.5331789
1264,141.23482,110.46563,93.163043,76.519893,62.785397,50.302878,37.377508,31.111729,25.53039,21.552677,17.008745,15.481439,12.060815,9.9892546,9.7921044,8.7774532,7.1189922,5.7444401,5.5555649,5.6719563,4.6610468,4.1901166,3.0395355,2.490928,1.5334565
1265,141.26038,110.48562,93.179907,76.533744,62.796762,50.311983,37.384274,31.117361,25.535011,21.556579,17.011824,15.484241,12.062998,9.9910628,9.7938769,8.7790421,7.1202808,5.7454799,5.5565705,5.672983,4.6618906,4.190875,3.0400857,2.4913789,1.533734
1266,141.28595,110.50562,93.196771,76.547596,62.808127,50.321089,37.39104,31.122992,25.539633,21.56048,17.014902,15.487043,12.065182,9.992871,9.7956494,8.7806309,7.1215695,5.7465198,5.5575761,5.6740097,4.6627343,4.1916335,3.0406359,2.4918298,1.5340116
1267,141.23435,110.46526,93.162736,76.51964,62.78519,50.302711,37.377385,31.111626,25.530306,21.552606,17.008689,15.481387,12.060775,9.9892216,9.7920721,8.7774242,7.1189687,5.7444211,5.5555465,5.6719375,4.6610314,4.1901027,3.0395254,2.4909198,1.5334514
1268,141.18275,110.4249,93.128698,76.491684,62.762251,50.284333,37.363729,31.10026,25.520978,21.544732,17.002474,15.475731,12.056369,9.985572,9.7884945,8.7742174,7.1163677,5.7423224,5.5535168,5.6698653,4.6593285,4.1885719,3.0384149,2.4900097,1.5328911
1269,141.13115,110.38454,93.094661,76.463727,62.739312,50.265955,37.350073,31.088893,25.51165,21.536857,16.99626,15.470075,12.051963,9.9819224,9.7849169,8.7710105,7.1137668,5.7402236,5.551487,5.667793,4.6576256,4.187041,3.0373044,2.4890996,1.5323309
1270,141.07955,110.34418,93.060624,76.43577,62.716373,50.247577,37.336417,31.077526,25.502323,21.528983,16.990046,15.464419,12.047556,9.9782728,9.7813394,8.7678037,7.1111659,5.7381249,5.5494573,5.6657208,4.6559227,4.1855101,3.0361939,2.4881896,1.5317706
1271,141.02795,110.30383,93.026586,76.407814,62.693435,50.229198,37.322761,31.066159,25.492995,21.521109,16.983832,15.458763,12.04315,9.9746232,9.7777618,8.7645968,7.1085649,5.7360262,5.5474276,5.6636485,4.6542198,4.1839793,3.0350834,2.4872795,1.5312104
1272,140.97635,110.26347,92.992549,76.379857,62.670496,50.21082,37.309105,31.054793,25.483668,21.513234,16.977618,15.453107,12.038743,9.9709736,9.7741842,8.7613899,7.105964,5.7339274,5.5453978,5.6615762,4.6525168,4.1824484,3.0339729,2.4863695,1.5306501
