Time (ms),Stress at 0.00 mm (kPa),Stress at 0.29 mm (kPa),Stress at 0.47 mm (kPa),Stress at 0.67 mm (kPa),Stress at 0.89 mm (kPa),Stress at 1.11 mm (kPa),Stress at 1.31 mm (kPa),Stress at 1.51 mm (kPa),Stress at 1.71 mm (kPa),Stress at 1.91 mm (kPa),Stress at 2.10 mm (kPa),Stress at 2.30 mm (kPa),Stress at 2.50 mm (kPa),Stress at 2.69 mm (kPa),Stress at 2.91 mm (kPa),Stress at 3.11 mm (kPa),Stress at 3.30 mm (kPa),Stress at 3.48 mm (kPa),Stress at 3.71 mm (kPa),Stress at 3.92 mm (kPa),Stress at 4.10 mm (kPa),Stress at 4.29 mm (kPa),Stress at 4.50 mm (kPa),Stress at 4.70 mm (kPa),Stress at 4.91 mm (kPa)
36,-0.85607806,-0.7237014,-0.71171162,-0.58783788,-0.50372727,-0.46940748,-0.40638924,-0.26950426,-0.21384794,-0.2348361,-0.097060509,-0.097096885,-0.069446101,-0.041760976,-0.0028597122,0,0,0,0,0,0,0,0,0,0
37,-0.62072439,-0.52474083,-0.51604729,-0.42622902,-0.36524216,-0.3403576,-0.29466438,-0.19541194,-0.15505669,-0.17027477,-0.070376556,-0.070402931,-0.050353923,-0.030280015,-0.0020735178,0,0,0,0,0,0,0,0,0,0
38,-0.38537072,-0.32578026,-0.32038296,-0.26462016,-0.22675706,-0.21130772,-0.18293953,-0.12131961,-0.096265446,-0.10571344,-0.043692603,-0.043708978,-0.031261745,-0.018799054,-0.0012873234,0,0,0,0,0,0,0,0,0,0
39,-0.15001706,-0.12681969,-0.12471863,-0.10301129,-0.088271952,-0.082257835,-0.071214671,-0.047227278,-0.037474198,-0.041152111,-0.01700865,-0.017015024,-0.012169567,-0.0073180927,-0.00050112907,0,0,0,0,0,0,0,0,0,0
40,0.085336614,0.072140882,0.070945703,0.05859757,0.050213154,0.046792047,0.040510186,0.026865052,0.021317051,0.023409217,0.0096753036,0.0096789297,0.0069226106,0.0041628683,0.00028506531,0,0,0,0,0,0,0,0,0,0
41,0.32069028,0.27110145,0.26661003,0.22020643,0.18869826,0.17584193,0.15223504,0.10095738,0.080108299,0.087970545,0.036359257,0.036372883,0.026014789,0.015643829,0.0010712597,0,0,0,0,0,0,0,0,0,0
42,0.55604395,0.47006202,0.46227437,0.3818153,0.32718337,0.30489181,0.2639599,0.17504971,0.13889955,0.15253187,0.06304321,0.063066837,0.045106966,0.02712479,0.0018574541,0,0,0,0,0,0,0,0,0,0
43,0.79139762,0.66902259,0.6579387,0.54342416,0.46566847,0.43394169,0.37568476,0.24914204,0.1976908,0.2170932,0.089727163,0.089760791,0.064199144,0.038605752,0.0026436484,0,0,0,0,0,0,0,0,0,0
44,1.0267513,0.86798317,0.85360303,0.70503302,0.60415358,0.56299157,0.48740961,0.32323437,0.25648204,0.28165453,0.11641112,0.11645474,0.083291322,0.050086713,0.0034298428,0,0,0,0,0,0,0,0,0,0
45,1.262105,1.0669437,1.0492674,0.86664189,0.74263868,0.69204146,0.59913447,0.3973267,0.31527329,0.34621586,0.14309507,0.1431487,0.1023835,0.061567674,0.0042160372,0,0,0,0,0,0,0,0,0,0
46,1.4974586,1.2659043,1.2449317,1.0282508,0.88112379,0.82109134,0.71085933,0.47141903,0.37406454,0.41077719,0.16977902,0.16984265,0.12147568,0.073048635,0.0050022316,0,0,0,0,0,0,0,0,0,0
47,1.7328123,1.4648649,1.440596,1.1898596,1.0196089,0.95014122,0.82258418,0.54551136,0.43285579,0.47533851,0.19646298,0.19653661,0.14056786,0.084529596,0.0057884259,0,0,0,0,0,0,0,0,0,0
48,1.968166,1.6638254,1.6362604,1.3514685,1.158094,1.0791911,0.93430904,0.61960368,0.49164704,0.53989984,0.22314693,0.22323056,0.15966003,0.096010557,0.0065746203,0,0,0,0,0,0,0,0,0,0
49,2.2035196,1.862786,1.8319247,1.5130773,1.2965791,1.208241,1.0460339,0.69369601,0.55043829,0.60446117,0.24983088,0.24992451,0.17875221,0.10749152,0.0073608147,0,0,0,0,0,0,0,0,0,0
50,2.4388733,2.0617466,2.027589,1.6746862,1.4350642,1.3372909,1.1577588,0.76778834,0.60922954,0.6690225,0.27651484,0.27661847,0.19784439,0.11897248,0.0081470091,0,0,0,0,0,0,0,0,0,0
51,2.674227,2.2607072,2.2232534,1.8362951,1.5735493,1.4663407,1.2694836,0.84188067,0.66802078,0.73358383,0.30319879,0.30331242,0.21693657,0.13045344,0.0089332035,0,0,0,0,0,0,0,0,0,0
52,2.9095806,2.4596677,2.4189177,1.9979039,1.7120344,1.5953906,1.3812085,0.915973,0.72681203,0.79814515,0.32988274,0.33000637,0.23602875,0.1419344,0.0097193978,0,0,0,0,0,0,0,0,0,0
53,3.1449343,2.6586283,2.614582,2.1595128,1.8505195,1.7244405,1.4929333,0.99006533,0.78560328,0.86270648,0.3565667,0.35670033,0.25512092,0.15341536,0.010505592,0,0,0,0,0,0,0,0,0,0
54,3.380288,2.8575889,2.8102464,2.3211217,1.9890046,1.8534904,1.6046582,1.0641577,0.84439453,0.92726781,0.38325065,0.38339428,0.2742131,0.16489632,0.011291787,0,0,0,0,0,0,0,0,0,0
55,3.6156416,3.0565494,3.0059107,2.4827305,2.1274897,1.9825403,1.716383,1.13825,0.90318578,0.99182914,0.4099346,0.41008824,0.29330528,0.17637728,0.012077981,0,0,0,0,0,0,0,0,0,0
56,3.8509953,3.25551,3.201575,2.6443394,2.2659748,2.1115902,1.8281079,1.2123423,0.96197703,1.0563905,0.43661856,0.43678219,0.31239746,0.18785825,0.012864175,0,0,0,0,0,0,0,0,0,0
57,4.086349,3.4544706,3.3972393,2.8059483,2.40446,2.24064,1.9398327,1.2864346,1.0207683,1.1209518,0.46330251,0.46347614,0.33148963,0.19933921,0.01365037,0,0,0,0,0,0,0,0,0,0
58,4.3217027,3.6534312,3.5929037,2.9675571,2.5429451,2.3696899,2.0515576,1.360527,1.0795595,1.1855131,0.48998646,0.4901701,0.35058181,0.21082017,0.014436564,0,0,0,0,0,0,0,0,0,0
59,4.5570563,3.8523917,3.788568,3.129166,2.6814302,2.4987398,2.1632825,1.4346193,1.1383508,1.2500745,0.51667042,0.51686405,0.36967399,0.22230113,0.015222758,0,0,0,0,0,0,0,0,0,0
60,4.79241,4.0513523,3.9842323,3.2907748,2.8199153,2.6277897,2.2750073,1.5087116,1.197142,1.3146358,0.54335437,0.543558,0.38876617,0.23378209,0.016008953,0,0,0,0,0,0,0,0,0,0
61,5.0277637,4.2503129,4.1798967,3.4523837,2.9584004,2.7568396,2.3867322,1.582804,1.2559333,1.3791971,0.57003832,0.57025196,0.40785835,0.24526305,0.016795147,0,0,0,0,0,0,0,0,0,0
62,5.2631173,4.4492734,4.375561,3.6139926,3.0968855,2.8858894,2.498457,1.6568963,1.3147245,1.4437584,0.59672228,0.59694591,0.42695052,0.25674401,0.017581342,0,0,0,0,0,0,0,0,0,0
63,5.498471,4.648234,4.5712253,3.7756014,3.2353706,3.0149393,2.6101819,1.7309886,1.3735158,1.5083198,0.62340623,0.62363986,0.4460427,0.26822497,0.018367536,0,0,0,0,0,0,0,0,0,0
64,5.7338247,4.8471946,4.7668897,3.9372103,3.3738557,3.1439892,2.7219067,1.8050809,1.432307,1.5728811,0.65009018,0.65033382,0.46513488,0.27970593,0.01915373,0,0,0,0,0,0,0,0,0,0
65,5.9691783,5.0461552,4.962554,4.0988192,3.5123408,3.2730391,2.8336316,1.8791733,1.4910983,1.6374424,0.67677413,0.67702777,0.48422706,0.29118689,0.019939925,0,0,0,0,0,0,0,0,0,0
66,6.204532,5.2451157,5.1582183,4.260428,3.6508259,3.402089,2.9453565,1.9532656,1.5498895,1.7020037,0.70345809,0.70372173,0.50331924,0.30266786,0.020726119,0,0,0,0,0,0,0,0,0,0
67,6.4398857,5.4440763,5.3538827,4.4220369,3.789311,3.5311389,3.0570813,2.0273579,1.6086808,1.7665651,0.73014204,0.73041568,0.52241141,0.31414882,0.021512313,0,0,0,0,0,0,0,0,0,0
68,6.6752393,5.6430369,5.549547,4.5836458,3.9277961,3.6601887,3.1688062,2.1014503,1.667472,1.8311264,0.75682599,0.75710963,0.54150359,0.32562978,0.022298508,0,0,0,0,0,0,0,0,0,0
69,6.910593,5.8419974,5.7452113,4.7452546,4.0662812,3.7892386,3.280531,2.1755426,1.7262633,1.8956877,0.78350995,0.78380359,0.56059577,0.33711074,0.023084702,0,0,0,0,0,0,0,0,0,0
70,7.1459467,6.040958,5.9408757,4.9068635,4.2047663,3.9182885,3.3922559,2.2496349,1.7850545,1.9602491,0.8101939,0.81049754,0.57968795,0.3485917,0.023870897,0,0,0,0,0,0,0,0,0,0
71,7.3813003,6.2399186,6.13654,5.0684723,4.3432514,4.0473384,3.5039807,2.3237273,1.8438458,2.0248104,0.83687785,0.83719149,0.59878013,0.36007266,0.024657091,0,0,0,0,0,0,0,0,0,0
72,7.616654,6.4388791,6.3322043,5.2300812,4.4817365,4.1763883,3.6157056,2.3978196,1.902637,2.0893717,0.86356181,0.86388545,0.6178723,0.37155362,0.025443285,0,0,0,0,0,0,0,0,0,0
73,7.8520077,6.6378397,6.5278687,5.3916901,4.6202217,4.3054382,3.7274305,2.4719119,1.9614283,2.153933,0.89024576,0.8905794,0.63696448,0.38303458,0.02622948,0,0,0,0,0,0,0,0,0,0
74,8.0873614,6.8368003,6.723533,5.5532989,4.7587068,4.434488,3.8391553,2.5460042,2.0202195,2.2184944,0.91692971,0.91727336,0.65605666,0.39451554,0.027015674,0,0,0,0,0,0,0,0,0,0
75,8.322715,7.0357609,6.9191973,5.7149078,4.8971919,4.5635379,3.9508802,2.6200966,2.0790107,2.2830557,0.94361367,0.94396731,0.67514884,0.40599651,0.027801869,0,0,0,0,0,0,0,0,0,0
76,8.5580687,7.2347214,7.1148617,5.8765167,5.035677,4.6925878,4.062605,2.6941889,2.137802,2.347617,0.97029762,0.97066126,0.69424102,0.41747747,0.028588063,0,0,0,0,0,0,0,0,0,0
77,8.7934224,7.433682,7.310526,6.0381255,5.1741621,4.8216377,4.1743299,2.7682812,2.1965932,2.4121784,0.99698157,0.99735522,0.71333319,0.42895843,0.029374257,0,0,0,0,0,0,0,0,0,0
78,9.028776,7.6326426,7.5061903,6.1997344,5.3126472,4.9506876,4.2860547,2.8423736,2.2553845,2.4767397,1.0236655,1.0240492,0.73242537,0.44043939,0.030160452,0,0,0,0,0,0,0,0,0,0
79,9.2641297,7.8316031,7.7018546,6.3613433,5.4511323,5.0797374,4.3977796,2.9164659,2.3141757,2.541301,1.0503495,1.0507431,0.75151755,0.45192035,0.030946646,0,0,0,0,0,0,0,0,0,0
80,9.4994834,8.0305637,7.897519,6.5229521,5.5896174,5.2087873,4.5095045,2.9905582,2.372967,2.6058623,1.0770334,1.0774371,0.77060973,0.46340131,0.03173284,0,0,0,0,0,0,0,0,0,0
81,9.734837,8.2295243,8.0931833,6.684561,5.7281025,5.3378372,4.6212293,3.0646505,2.4317582,2.6704237,1.1037174,1.104131,0.7897019,0.47488227,0.032519035,0,0,0,0,0,0,0,0,0,0
82,9.9701907,8.4284849,8.2888476,6.8461698,5.8665876,5.4668871,4.7329542,3.1387429,2.4905495,2.734985,1.1304013,1.130825,0.80879408,0.48636323,0.033305229,0,0,0,0,0,0,0,0,0,0
83,10.205544,8.6274454,8.484512,7.0077787,6.0050727,5.595937,4.844679,3.2128352,2.5493407,2.7995463,1.1570853,1.1575189,0.82788626,0.49784419,0.034091424,0,0,0,0,0,0,0,0,0,0
84,10.440898,8.826406,8.6801763,7.1693876,6.1435578,5.7249869,4.9564039,3.2869275,2.608132,2.8641077,1.1837692,1.1842129,0.84697844,0.50932515,0.034877618,0,0,0,0,0,0,0,0,0,0
85,10.676252,9.0253666,8.8758406,7.3309964,6.2820429,5.8540367,5.0681287,3.3610199,2.6669232,2.928669,1.2104532,1.2109068,0.86607062,0.52080612,0.035663812,0,0,0,0,0,0,0,0,0,0
86,10.911605,9.2243271,9.071505,7.4926053,6.420528,5.9830866,5.1798536,3.4351122,2.7257145,2.9932303,1.2371372,1.2376008,0.88516279,0.53228708,0.036450007,0,0,0,0,0,0,0,0,0,0
87,11.146959,9.4232877,9.2671693,7.6542142,6.5590131,6.1121365,5.2915784,3.5092045,2.7845057,3.0577916,1.2638211,1.2642948,0.90425497,0.54376804,0.037236201,0,0,0,0,0,0,0,0,0,0
88,11.382313,9.6222483,9.4628336,7.815823,6.6974982,6.2411864,5.4033033,3.5832968,2.843297,3.122353,1.2905051,1.2909887,0.92334715,0.555249,0.038022395,0,0,0,0,0,0,0,0,0,0
89,11.617666,9.8212089,9.658498,7.9774319,6.8359833,6.3702363,5.5150282,3.6573892,2.9020882,3.1869143,1.317189,1.3176827,0.94243933,0.56672996,0.03880859,0,0,0,0,0,0,0,0,0,0
90,11.85302,10.020169,9.8541623,8.1390408,6.9744685,6.4992861,5.626753,3.7314815,2.9608795,3.2514756,1.343873,1.3443766,0.96153151,0.57821092,0.039594784,0,0,0,0,0,0,0,0,0,0
91,12.088374,10.21913,10.049827,8.3006496,7.1129536,6.628336,5.7384779,3.8055738,3.0196707,3.3160369,1.3705569,1.3710706,0.98062368,0.58969188,0.040380979,0,0,0,0,0,0,0,0,0,0
92,12.323727,10.418091,10.245491,8.4622585,7.2514387,6.7573859,5.8502027,3.8796662,3.078462,3.3805983,1.3972409,1.3977645,0.99971586,0.60117284,0.041167173,0,0,0,0,0,0,0,0,0,0
93,12.559081,10.617051,10.441155,8.6238673,7.3899238,6.8864358,5.9619276,3.9537585,3.1372532,3.4451596,1.4239248,1.4244585,1.018808,0.6126538,0.041953367,0,0,0,0,0,0,0,0,0,0
94,12.794435,10.816012,10.63682,8.7854762,7.5284089,7.0154857,6.0736524,4.0278508,3.1960445,3.5097209,1.4506088,1.4511524,1.0379002,0.62413477,0.042739562,0,0,0,0,0,0,0,0,0,0
95,13.029788,11.014972,10.832484,8.9470851,7.666894,7.1445356,6.1853773,4.1019432,3.2548357,3.5742823,1.4772927,1.4778464,1.0569924,0.63561573,0.043525756,0,0,0,0,0,0,0,0,0,0
96,13.265142,11.213933,11.028148,9.1086939,7.8053791,7.2735854,6.2971022,4.1760355,3.313627,3.6388436,1.5039767,1.5045403,1.0760846,0.64709669,0.04431195,0,0,0,0,0,0,0,0,0,0
97,13.500496,11.412893,11.223813,9.2703028,7.9438642,7.4026353,6.408827,4.2501278,3.3724182,3.7034049,1.5306606,1.5312343,1.0951768,0.65857765,0.045098145,0,0,0,0,0,0,0,0,0,0
98,13.735849,11.611854,11.419477,9.4319117,8.0823493,7.5316852,6.5205519,4.3242201,3.4312095,3.7679662,1.5573446,1.5579282,1.1142689,0.67005861,0.045884339,0,0,0,0,0,0,0,0,0,0
99,13.971203,11.810815,11.615141,9.5935205,8.2208344,7.6607351,6.6322767,4.3983125,3.4900007,3.8325276,1.5840285,1.5846222,1.1333611,0.68153957,0.046670534,0,0,0,0,0,0,0,0,0,0
100,14.206557,12.009775,11.810806,9.7551294,8.3593195,7.789785,6.7440016,4.4724048,3.548792,3.8970889,1.6107125,1.6113162,1.1524533,0.69302053,0.047456728,0,0,0,0,0,0,0,0,0,0
101,14.44191,12.208736,12.00647,9.9167383,8.4978046,7.9188348,6.8557264,4.5464971,3.6075832,3.9616502,1.6373965,1.6380101,1.1715455,0.70450149,0.048242922,0,0,0,0,0,0,0,0,0,0
102,14.677264,12.407696,12.202134,10.078347,8.6362897,8.0478847,6.9674513,4.6205895,3.6663745,4.0262116,1.6640804,1.6647041,1.1906376,0.71598245,0.049029117,0,0,0,0,0,0,0,0,0,0
103,14.912618,12.606657,12.397799,10.239956,8.7747748,8.1769346,7.0791762,4.6946818,3.7251657,4.0907729,1.6907644,1.691398,1.2097298,0.72746341,0.049815311,0,0,0,0,0,0,0,0,0,0
104,15.147971,12.805617,12.593463,10.401565,8.9132599,8.3059845,7.190901,4.7687741,3.783957,4.1553342,1.7174483,1.718092,1.228822,0.73894438,0.050601505,0,0,0,0,0,0,0,0,0,0
105,15.383325,13.004578,12.789127,10.563174,9.051745,8.4350344,7.3026259,4.8428664,3.8427482,4.2198955,1.7441323,1.7447859,1.2479142,0.75042534,0.0513877,0,0,0,0,0,0,0,0,0,0
106,15.618679,13.203539,12.984792,10.724783,9.1902301,8.5640843,7.4143507,4.9169588,3.9015395,4.2844569,1.7708162,1.7714799,1.2670064,0.7619063,0.052173894,0,0,0,0,0,0,0,0,0,0
107,15.854032,13.402499,13.180456,10.886391,9.3287153,8.6931341,7.5260756,4.9910511,3.9603307,4.3490182,1.7975002,1.7981738,1.2860985,0.77338726,0.052960089,0,0,0,0,0,0,0,0,0,0
108,16.089386,13.60146,13.37612,11.048,9.4672004,8.822184,7.6378004,5.0651434,4.0191219,4.4135795,1.8241841,1.8248678,1.3051907,0.78486822,0.053746283,0,0,0,0,0,0,0,0,0,0
109,16.32474,13.80042,13.571785,11.209609,9.6056855,8.9512339,7.7495253,5.1392358,4.0779132,4.4781409,1.8508681,1.8515617,1.3242829,0.79634918,0.054532477,0,0,0,0,0,0,0,0,0,0
110,16.560093,13.999381,13.767449,11.371218,9.7441706,9.0802838,7.8612502,5.2133281,4.1367044,4.5427022,1.877552,1.8782557,1.3433751,0.80783014,0.055318672,0,0,0,0,0,0,0,0,0,0
111,16.795447,14.198341,13.963113,11.532827,9.8826557,9.2093337,7.972975,5.2874204,4.1954957,4.6072635,1.904236,1.9049496,1.3624672,0.8193111,0.056104866,0,0,0,0,0,0,0,0,0,0
112,17.030801,14.397302,14.158778,11.694436,10.021141,9.3383835,8.0846999,5.3615127,4.2542869,4.6718248,1.9309199,1.9316436,1.3815594,0.83079206,0.05689106,0,0,0,0,0,0,0,0,0,0
113,17.266154,14.596263,14.354442,11.856045,10.159626,9.4674334,8.1964247,5.4356051,4.3130782,4.7363862,1.9576039,1.9583375,1.4006516,0.84227303,0.057677255,0,0,0,0,0,0,0,0,0,0
