Time,4.56,3.61,4.08,4.17,4.31
0,-2.5273078,-3.6129982,-2.2518425,-4.8936716,-2.1244961
1,-2.48471434,-3.58588499,-2.156008859,-4.806747977,-2.139375157
2,-2.442120881,-3.55877178,-2.060175218,-4.719824355,-2.154254214
3,-2.399527421,-3.53165857,-1.964341577,-4.632900732,-2.169133271
4,-2.356933961,-3.504545359,-1.868507936,-4.54597711,-2.184012328
5,-2.314340501,-3.47743215,-1.772674295,-4.459053487,-2.198891385
6,-2.271747042,-3.450318958,-1.67684066,-4.372129847,-2.213770442
7,-2.229153582,-3.423205767,-1.581007025,-4.285206206,-2.228649499
8,-2.186560122,-3.396092576,-1.48517339,-4.198282566,-2.243528556
9,-2.143966662,-3.368979385,-1.389339755,-4.111358926,-2.258407613
10,-2.101373203,-3.341866192,-1.29350612,-4.024435286,-2.273286671
11,-2.058779741,-3.314752984,-1.197672472,-3.937511662,-2.288165741
12,-2.01618628,-3.287639775,-1.101838824,-3.850588037,-2.303044812
13,-1.973592818,-3.260526566,-1.006005176,-3.763664412,-2.317923882
14,-1.930999356,-3.233413357,-0.910171529,-3.676740787,-2.332802953
15,-1.888405895,-3.206300149,-0.814337881,-3.589817161,-2.347682022
16,-1.845812435,-3.179186955,-0.718504239,-3.502893523,-2.362561086
17,-1.803218974,-3.15207376,-0.622670596,-3.415969885,-2.377440149
18,-1.760625514,-3.124960566,-0.526836953,-3.329046247,-2.392319212
19,-1.718032054,-3.097847372,-0.431003311,-3.242122609,-2.407198275
20,-1.675438593,-3.070734176,-0.335169668,-3.155198973,-2.422077338
21,-1.632845133,-3.04362097,-0.239336026,-3.068275345,-2.436956398
22,-1.590251673,-3.016507764,-0.143502383,-2.981351718,-2.451835459
23,-1.547658212,-2.989394558,-0.047668741,-2.894428091,-2.466714519
24,-1.505064752,-2.962281352,0.048164902,-2.807504463,-2.481593579
25,-1.462471292,-2.935168149,0.143998544,-2.720580835,-2.496472641
26,-1.419877831,-2.908054959,0.239832187,-2.633657199,-2.511351715
27,-1.377284371,-2.880941769,0.335665831,-2.546733563,-2.526230789
28,-1.33469091,-2.853828579,0.431499474,-2.459809928,-2.541109862
