Time,3.61,4.08,4.17,4.31,4.56
0,-3.6129982,-2.2518425,-4.8936716,-2.1244961,-2.5273078
1,-3.58588499,-2.156008859,-4.806747977,-2.139375157,-2.48471434
2,-3.55877178,-2.060175218,-4.719824355,-2.154254214,-2.442120881
3,-3.53165857,-1.964341577,-4.632900732,-2.169133271,-2.399527421
4,-3.504545359,-1.868507936,-4.54597711,-2.184012328,-2.356933961
5,-3.47743215,-1.772674295,-4.459053487,-2.198891385,-2.314340501
6,-3.450318958,-1.67684066,-4.372129847,-2.213770442,-2.271747042
7,-3.423205767,-1.581007025,-4.285206206,-2.228649499,-2.229153582
8,-3.396092576,-1.48517339,-4.198282566,-2.243528556,-2.186560122
9,-3.368979385,-1.389339755,-4.111358926,-2.258407613,-2.143966662
10,-3.341866192,-1.29350612,-4.024435286,-2.273286671,-2.101373203
11,-3.314752984,-1.197672472,-3.937511662,-2.288165741,-2.058779741
12,-3.287639775,-1.101838824,-3.850588037,-2.303044812,-2.01618628
13,-3.260526566,-1.006005176,-3.763664412,-2.317923882,-1.973592818
14,-3.233413357,-0.910171529,-3.676740787,-2.332802953,-1.930999356
15,-3.206300149,-0.814337881,-3.589817161,-2.347682022,-1.888405895
16,-3.179186955,-0.718504239,-3.502893523,-2.362561086,-1.845812435
17,-3.15207376,-0.622670596,-3.415969885,-2.377440149,-1.803218974
18,-3.124960566,-0.526836953,-3.329046247,-2.392319212,-1.760625514
19,-3.097847372,-0.431003311,-3.242122609,-2.407198275,-1.718032054
20,-3.070734176,-0.335169668,-3.155198973,-2.422077338,-1.675438593
21,-3.04362097,-0.239336026,-3.068275345,-2.436956398,-1.632845133
22,-3.016507764,-0.143502383,-2.981351718,-2.451835459,-1.590251673
23,-2.989394558,-0.047668741,-2.894428091,-2.466714519,-1.547658212
24,-2.962281352,0.048164902,-2.807504463,-2.481593579,-1.505064752
25,-2.935168149,0.143998544,-2.720580835,-2.496472641,-1.462471292
26,-2.908054959,0.239832187,-2.633657199,-2.511351715,-1.419877831
27,-2.880941769,0.335665831,-2.546733563,-2.526230789,-1.377284371
28,-2.853828579,0.431499474,-2.459809928,-2.541109862,-1.33469091
29,-2.826715389,0.527333117,-2.372886292,-2.555988936,-1.29209745
30,-2.799602195,0.623166761,-2.285962655,-2.570868007,-1.242353236
31,-2.772488985,0.719000405,-2.199039015,-2.585747064,-1.157238328
32,-2.745375775,0.814834049,-2.112115374,-2.600626121,-1.07212342
33,-2.718262565,0.910667693,-2.025191733,-2.615505178,-0.987008513
34,-2.691149354,1.006501337,-1.938268092,-2.630384234,-0.901893605
35,-2.66168468,1.102334982,-1.851344453,-2.645263294,-0.814216949
36,-2.622586202,1.198168629,-1.764420822,-2.660142362,-0.716044963
37,-2.583487725,1.294002277,-1.677497192,-2.675021431,-0.617872978
38,-2.544389247,1.389835925,-1.590573561,-2.689900499,-0.519700992
39,-2.505290769,1.485669572,-1.50364993,-2.704779568,-0.421529007
40,-2.414192368,1.581503217,-1.4167263,-2.719658636,-0.323357021
41,-2.143183513,1.677336851,-1.32980267,-2.734537701,-0.225185037
42,-1.872174658,1.773170484,-1.24287904,-2.749416767,-0.127013053
43,-1.601165803,1.869004118,-1.15595541,-2.764295832,-0.028841069
44,-1.330156948,1.964837752,-1.069031781,-2.779174897,0.069330915
45,-1.056782677,2.060671388,-0.98210815,-2.794053961,0.167502899
46,-0.77639664,2.15650503,-0.895184518,-2.808933017,0.265674883
47,-0.496010603,2.252338672,-0.808260886,-2.823812074,0.363846868
48,-0.215624566,2.348172314,-0.721337254,-2.838691131,0.462018852
49,0.064761471,2.444005956,-0.634413622,-2.853570187,0.560190837
50,0.345147507,2.5398396,-0.54748999,-2.86844925,0.65836282
51,0.62553354,2.635673248,-0.460566358,-2.883328327,0.756534801
52,0.905919573,2.731506896,-0.373642725,-2.898207404,0.854706782
53,1.186305607,2.827340544,-0.286719093,-2.913086481,0.952878763
54,1.46669164,2.923174192,-0.19979546,-2.927965558,1.051050745
55,1.747077673,3.01900784,-0.112871828,-2.942844629,1.149222729
56,2.027463708,3.114841488,-0.025948195,-2.957723686,1.247394723
57,2.307849743,3.210675136,0.060975438,-2.972602743,1.345566717
58,2.588235777,3.306508784,0.147899072,-2.9874818,1.443738711
59,2.868621812,3.402342432,0.234822705,-3.002360857,1.541910704
60,3.149007843,3.498176077,0.321746337,-3.017239914,1.640082693
61,3.429393867,3.594009715,0.40866997,-3.032118972,1.738254673
62,3.70977989,3.689843352,0.495593602,-3.04699803,1.836426653
63,3.990165914,3.78567699,0.582517235,-3.061877088,1.934598633
64,4.270551937,3.881510627,0.669440867,-3.076756146,2.032770613
65,4.550937967,3.977344265,0.7563645,-3.09163521,2.130942593
66,4.831324008,4.073177903,0.843288132,-3.106514283,2.229114572
67,5.111710048,4.169011542,0.930211764,-3.121393355,2.327286552
68,5.392096089,4.26484518,1.017135396,-3.136272428,2.425458532
69,5.672482129,4.360678818,1.104059028,-3.151151501,2.523630512
70,5.959879526,4.45651246,1.19098266,-3.166030569,2.621802492
71,6.258133794,4.552346108,1.277906293,-3.180909629,2.719974472
72,6.556388062,4.648179756,1.364829925,-3.195788689,2.818146451
73,6.85464233,4.744013404,1.451753558,-3.210667749,2.916318431
74,7.152896599,4.839847052,1.538677191,-3.225546809,3.014490411
75,7.56783589,4.9356807,1.625600823,-3.240425872,3.1126624
76,8.143633819,5.031514348,1.712524456,-3.255304939,3.2108344
77,8.719431749,5.127347996,1.799448089,-3.270184007,3.3090064
