Time (ms),Avg stress (kPa),Upper (kPa),Lower (kPa)
192.03841,14.098884,30.292002,-2.0942339
193.03861,14.241056,30.499169,-2.0170569
194.03881,14.383228,30.706454,-1.939999
195.03901,14.525399,30.913858,-1.8630586
196.03921,14.667571,31.121377,-1.7862344
197.03941,14.809743,31.329011,-1.709525
198.03961,14.951915,31.536759,-1.6329291
199.03981,15.094087,31.744619,-1.5564452
200.04001,15.236259,31.952589,-1.4800722
201.04021,15.37843,32.160669,-1.4038086
202.04041,15.520602,32.368858,-1.3276532
203.04061,15.662774,32.577153,-1.2516047
204.04081,15.804946,32.785554,-1.1756619
205.04101,15.947118,32.994059,-1.0998236
206.04121,16.089289,33.202667,-1.0240885
207.04141,16.231461,33.411378,-0.94845542
208.04161,16.373633,33.620189,-0.8729232
209.04181,16.515805,33.8291,-0.79749067
210.04201,16.657977,34.03811,-0.72215668
211.04221,16.800148,34.247217,-0.6469201
212.04241,16.94232,34.45642,-0.57177981
213.04261,17.084492,34.665719,-0.4967347
214.04281,17.226664,34.875112,-0.4217837
215.04301,17.368836,35.084597,-0.34692573
216.04321,17.511008,35.294175,-0.27215974
217.04341,17.653179,35.503843,-0.19748468
218.04361,17.795351,35.713602,-0.12289953
219.04381,17.937523,35.923449,-0.04840327
220.04401,18.079695,36.133385,0.026005098
221.04421,18.221867,36.343407,0.10032656
222.04441,18.364038,36.553515,0.17456209
223.04461,18.50621,36.763708,0.24871264
224.04481,18.648382,36.973985,0.32277916
225.04501,18.790554,37.184345,0.39676259
226.04521,18.932726,37.394788,0.47066384
227.04541,19.074898,37.605311,0.54448383
228.04561,19.217069,37.815915,0.61822344
229.04581,19.359241,38.026599,0.69188357
230.04601,19.501413,38.237361,0.76546509
231.04621,19.643585,38.448201,0.83896885
232.04641,19.785757,38.659117,0.9123957
233.04661,19.927928,38.87011,0.98574649
234.04681,20.072402,39.085788,1.0590146
235.04701,20.268045,39.397003,1.1390875
236.04721,20.551584,39.74077,1.3623983
237.04741,20.835123,40.084572,1.5856748
238.04761,21.118663,40.428408,1.8089174
239.04781,21.402202,40.772277,2.0321265
240.04801,21.685741,41.11618,2.2553024
241.04821,21.96928,41.460115,2.4784453
242.04841,22.252819,41.804083,2.7015555
243.04861,22.536358,42.148083,2.9246334
244.04881,22.819898,42.492116,3.1476793
245.04901,23.103437,42.83618,3.3706935
246.04921,23.386976,43.180276,3.5936762
247.04941,23.670515,43.524403,3.8166277
248.04961,23.954054,43.86856,4.0395484
249.04981,24.237593,44.212748,4.2624384
250.05001,24.521133,44.556967,4.4852982
251.05021,24.804672,44.901216,4.7081279
252.05041,25.088211,45.245494,4.9309278
253.05061,25.37175,45.589802,5.1536982
254.05081,25.655289,45.934139,5.3764394
255.05101,25.938828,46.278505,5.5991516
256.05121,26.222368,46.6229,5.8218351
257.05141,26.505907,46.967323,6.0444901
258.05161,26.789446,47.311775,6.2671169
259.05181,27.072985,47.656254,6.4897158
260.05201,27.356524,48.000762,6.7122869
261.05221,27.640063,48.345296,6.9348306
262.05241,27.923603,48.689858,7.1573471
263.05261,28.207142,49.034447,7.3798365
264.05281,28.490681,49.379063,7.6022993
265.05301,28.77422,49.723705,7.8247355
266.05321,29.057759,50.068373,8.0471454
267.05341,29.341298,50.413068,8.2695293
268.05361,29.624838,50.757788,8.4918873
269.05381,29.908377,51.102534,8.7142198
270.05401,30.191916,51.447305,8.9365268
271.05421,30.475455,51.792101,9.1588087
272.05441,30.758994,52.136923,9.3810657
273.05461,31.042533,52.481769,9.6032979
274.05481,31.326073,52.82664,9.8255056
275.05501,31.609612,53.171534,10.047689
276.05521,31.893151,53.516454,10.269848
277.05541,32.17669,53.861397,10.491984
278.05561,32.460229,54.206363,10.714095
279.05581,32.743768,54.551353,10.936183
280.05601,33.027308,54.896367,11.158248
281.05621,33.310847,55.241403,11.38029
282.05641,33.594386,55.586463,11.602309
283.05661,33.877925,55.931545,11.824305
284.05681,34.161464,56.27665,12.046279
285.05701,34.445003,56.621777,12.26823
286.05721,34.728543,56.966926,12.490159
287.05741,35.012082,57.312097,12.712066
288.05761,35.295621,57.65729,12.933952
289.05781,35.57916,58.002505,13.155815
290.05801,35.862699,58.347741,13.377658
291.05821,36.146238,58.692998,13.599479
292.05841,36.429778,59.038276,13.821279
293.05861,36.713317,59.383576,14.043058
294.05881,36.996856,59.728896,14.264816
295.05901,37.280395,60.074236,14.486554
296.05921,37.563934,60.419597,14.708271
297.05941,37.847473,60.764978,14.929968
298.05961,38.131013,61.11038,15.151645
299.05981,38.414552,61.455801,15.373302
300.06001,38.698091,61.801242,15.59494
301.06021,38.98163,62.146703,15.816558
302.06041,39.265169,62.492183,16.038156
303.06061,39.548708,62.837682,16.259735
304.06081,39.832248,63.1832,16.481295
305.06101,40.115787,63.528738,16.702836
306.06121,40.399326,63.874294,16.924358
307.06141,40.682865,64.219869,17.145861
308.06161,40.966404,64.565462,17.367346
309.06181,41.249943,64.911074,17.588813
310.06201,41.533483,65.256704,17.810261
311.06221,41.817022,65.602352,18.031691
312.06241,42.100561,65.948018,18.253103
313.06261,42.3841,66.293702,18.474498
314.06281,42.667639,66.639404,18.695874
315.06301,42.951178,66.985123,18.917234
316.06321,43.234718,67.33086,19.138575
317.06341,43.518257,67.676614,19.3599
318.06361,43.801796,68.022385,19.581207
319.06381,44.085335,68.368173,19.802497
320.06401,44.368874,68.713977,20.023771
321.06421,44.652413,69.059799,20.245028
322.06441,44.935952,69.405637,20.466268
323.06461,45.219492,69.751492,20.687491
324.06481,45.503031,70.097363,20.908699
325.06501,45.78657,70.44325,21.12989
326.06521,46.070109,70.789154,21.351064
327.06541,46.353648,71.135073,21.572223
328.06561,46.637187,71.481009,21.793366
329.06581,46.920727,71.82696,22.014493
330.06601,47.204266,72.172927,22.235605
331.06621,47.487805,72.518909,22.456701
332.06641,47.771344,72.864906,22.677782
333.06661,48.054883,73.210919,22.898847
334.06681,48.338422,73.556948,23.119897
335.06701,48.621962,73.902991,23.340932
336.06721,48.905501,74.249049,23.561953
337.06741,49.18904,74.595122,23.782958
338.06761,49.472579,74.94121,24.003949
339.06781,49.756118,75.287312,24.224925
340.06801,50.039657,75.633429,24.445886
341.06821,50.323197,75.97956,24.666833
342.06841,50.606736,76.325706,24.887766
343.06861,50.890275,76.671866,25.108684
344.06881,51.18205,77.020244,25.343856
345.06901,51.585471,77.398592,25.772349
346.06921,51.988892,77.777093,26.20069
347.06941,52.392312,78.155747,26.628878
348.06961,52.795733,78.534556,27.056911
349.06981,53.199154,78.913518,27.48479
350.07001,53.602575,79.292635,27.912515
351.07021,54.005996,79.671907,28.340085
352.07041,54.409417,80.051335,28.767499
353.07061,54.812838,80.430919,29.194757
354.07081,55.216259,80.810659,29.621858
355.07101,55.619679,81.190556,30.048803
356.07121,56.0231,81.57061,30.47559
357.07141,56.426521,81.950822,30.90222
358.07161,56.829942,82.331193,31.328691
359.07181,57.233363,82.711721,31.755004
360.07201,57.638417,83.095787,32.181046
361.07221,58.064488,83.523415,32.605561
362.07241,58.490559,83.951071,33.030048
363.07261,58.916631,84.378754,33.454507
364.07281,59.342702,84.806464,33.878939
365.07301,59.768773,85.234202,34.303344
366.07321,60.194844,85.661968,34.727721
367.07341,60.620916,86.089761,35.15207
368.07361,61.046987,86.517582,35.576392
369.07381,61.473058,86.94543,36.000686
370.07401,61.899129,87.373306,36.424953
371.07421,62.3252,87.801209,36.849192
372.07441,62.751272,88.22914,37.273404
373.07461,63.177343,88.657098,37.697588
374.07481,63.603414,89.085084,38.121745
375.07502,64.029485,89.513097,38.545874
376.07522,64.455557,89.941137,38.969976
377.07542,64.881628,90.369206,39.39405
378.07562,65.307699,90.797301,39.818097
379.07582,65.73377,91.225424,40.242116
380.07602,66.159841,91.653575,40.666108
381.07622,66.585913,92.081753,41.090073
382.07642,67.011984,92.509958,41.51401
383.07662,67.438055,92.938191,41.937919
384.07682,67.864126,93.366451,42.361802
385.07702,68.290198,93.794739,42.785656
386.07722,68.716269,94.223054,43.209484
387.07742,69.14234,94.651396,43.633284
388.07762,69.568411,95.079766,44.057056
389.07782,69.994483,95.508163,44.480802
390.07802,70.420554,95.936588,44.904519
391.07822,70.846625,96.36504,45.32821
392.07842,71.272696,96.793519,45.751873
393.07862,71.698767,97.222026,46.175509
394.07882,72.124839,97.65056,46.599117
395.07902,72.55091,98.079122,47.022698
396.07922,72.976981,98.50771,47.446252
397.07942,73.403052,98.936327,47.869778
398.07962,73.829124,99.36497,48.293277
399.07982,74.255195,99.793641,48.716749
400.08002,74.681266,100.22234,49.140193
401.08022,75.107337,100.65106,49.563611
402.08042,75.533408,101.07982,49.987
403.08062,75.95948,101.5086,50.410363
404.08082,76.385551,101.9374,50.833698
405.08102,76.811622,102.36624,51.257006
406.08122,77.237693,102.7951,51.680287
407.08142,77.663765,103.22399,52.103541
408.08162,78.089836,103.6529,52.526767
409.08182,78.515907,104.08185,52.949966
410.08202,78.941978,104.51082,53.373138
411.08222,79.368049,104.93982,53.796283
412.08242,79.794121,105.36884,54.219401
413.08262,80.220192,105.79789,54.642491
414.08282,80.646263,106.22697,55.065554
415.08302,81.072334,106.65608,55.48859
416.08322,81.498406,107.08521,55.911599
417.08342,81.924477,107.51437,56.334581
418.08362,82.350548,107.94356,56.757535
419.08382,82.776619,108.37278,57.180463
420.08402,83.20269,108.80202,57.603363
421.08422,83.628762,109.23129,58.026236
422.08442,84.054833,109.66058,58.449082
423.08462,84.480904,110.08991,58.871901
424.08482,84.906975,110.51926,59.294693
425.08502,85.333047,110.94863,59.717458
426.08522,85.759118,111.37804,60.140196
427.08542,86.185189,111.80747,60.562907
428.08562,86.61126,112.23693,60.985591
429.08582,87.037332,112.66642,61.408247
430.08602,87.463403,113.09593,61.830877
431.08622,87.889474,113.52547,62.25348
432.08642,88.315545,113.95503,62.676056
433.08662,88.741616,114.38463,63.098604
434.08682,89.167688,114.81425,63.521126
435.08702,89.593759,115.2439,63.943621
436.08722,90.01983,115.67357,64.366089
437.08742,90.445901,116.10327,64.78853
438.08762,90.871973,116.533,65.210944
439.08782,91.298044,116.96276,65.633331
440.08802,91.724115,117.39254,66.055691
441.08822,92.150186,117.82235,66.478025
442.08842,92.576257,118.25218,66.900331
443.08862,93.002329,118.68205,67.322611
444.08882,93.4284,119.11194,67.744863
445.08902,93.854471,119.54185,68.167089
446.08922,94.280542,119.9718,68.589288
447.08942,94.706614,120.40177,69.011461
448.08962,95.132685,120.83176,69.433606
449.08982,95.558756,121.26179,69.855725
450.09002,95.984827,121.69184,70.277817
451.09022,96.410898,122.12192,70.699882
452.09042,96.83697,122.55202,71.12192
453.09062,97.266123,122.98385,71.548401
454.09082,97.726241,123.43279,72.019695
455.09102,98.186359,123.88185,72.490868
456.09122,98.646477,124.33104,72.96192
457.09142,99.106595,124.78034,73.432849
458.09162,99.566714,125.22977,73.903657
459.09182,100.02683,125.67932,74.374343
460.09202,100.48695,126.12899,74.844906
461.09222,100.94707,126.57879,75.315347
462.09242,101.40719,127.02871,75.785665
463.09262,101.8673,127.47875,76.25586
464.09282,102.32742,127.92891,76.725933
465.09302,102.78754,128.3792,77.195883
466.09322,103.24766,128.82961,77.665709
467.09342,103.70778,129.28014,78.135413
468.09362,104.16789,129.7308,78.604992
469.09382,104.62801,130.18158,79.074449
470.09402,105.08813,130.63248,79.543781
471.09422,105.54825,131.08351,80.01299
472.09442,106.00837,131.53466,80.482075
473.09462,106.46848,131.98593,80.951035
474.09482,106.9286,132.43733,81.419872
475.09502,107.38872,132.88886,81.888584
476.09522,107.84884,133.34051,82.357171
477.09542,108.30896,133.79228,82.825634
478.09562,108.76907,134.24418,83.293973
479.09582,109.22919,134.6962,83.762186
480.09602,109.68931,135.14835,84.230275
481.09622,110.14943,135.60062,84.698238
482.09642,110.60955,136.05302,85.166076
483.09662,111.06967,136.50554,85.633789
484.09682,111.52978,136.95819,86.101376
485.09702,111.9899,137.41096,86.568838
486.09722,112.45002,137.86386,87.036175
487.09742,112.91014,138.31689,87.503385
488.09762,113.37026,138.77004,87.97047
489.09782,113.83037,139.22332,88.437428
490.09802,114.29049,139.67672,88.904261
491.09822,114.75061,140.13025,89.370968
492.09842,115.21073,140.58391,89.837548
493.09862,115.67085,141.03769,90.304002
494.09882,116.13096,141.4916,90.770329
495.09902,116.59108,141.94563,91.23653
496.09922,117.0512,142.3998,91.702604
497.09942,117.51132,142.85408,92.168552
498.09962,117.97144,143.3085,92.634372
499.09982,118.43155,143.76304,93.100066
500.10002,118.89292,144.21985,93.56598
501.10022,119.36548,144.69603,94.034936
502.10042,119.83805,145.17225,94.503846
503.10062,120.31061,145.64851,94.972711
504.10082,120.78317,146.12482,95.441529
505.10102,121.25574,146.60118,95.910302
506.10122,121.7283,147.07758,96.37903
507.10142,122.20087,147.55402,96.847712
508.10162,122.67343,148.03052,97.316348
509.10182,123.146,148.50706,97.784938
510.10202,123.61856,148.98364,98.253483
511.10222,124.09113,149.46027,98.721983
512.10242,124.56369,149.93694,99.190437
513.10262,125.03626,150.41367,99.658845
514.10282,125.50882,150.89043,100.12721
515.10302,125.98138,151.36724,100.59553
516.10322,126.45395,151.8441,101.0638
517.10342,126.92651,152.321,101.53202
518.10362,127.39908,152.79795,102.00021
519.10382,127.87164,153.27494,102.46834
520.10402,128.34421,153.75198,102.93643
521.10422,128.81677,154.22907,103.40448
522.10442,129.28934,154.70619,103.87248
523.10462,129.7619,155.18337,104.34043
524.10482,130.23446,155.66059,104.80834
525.10502,130.70703,156.13785,105.2762
526.10522,131.17959,156.61516,105.74402
527.10542,131.65216,157.09252,106.2118
528.10562,132.12472,157.56992,106.67953
529.10582,132.59729,158.04736,107.14721
530.10602,133.06985,158.52486,107.61485
531.10622,133.54242,159.00239,108.08244
532.10642,134.01498,159.47997,108.54999
533.10662,134.48754,159.9576,109.01749
534.10682,134.96011,160.43527,109.48495
535.10702,135.43267,160.91298,109.95236
536.10722,135.90524,161.39075,110.41973
537.10742,136.3778,161.86855,110.88706
538.10762,136.85037,162.3464,111.35433
539.10782,137.32293,162.8243,111.82157
540.10802,137.7955,163.30224,112.28876
541.10822,138.26806,163.78022,112.7559
542.10842,138.74063,164.25825,113.223
543.10862,139.21319,164.73633,113.69005
544.10882,139.68575,165.21444,114.15706
545.10902,140.15832,165.69261,114.62403
546.10922,140.63088,166.17082,115.09095
547.10942,141.10345,166.64907,115.55783
548.10962,141.57601,167.12737,116.02466
549.10982,142.04858,167.60571,116.49144
550.11002,142.52114,168.0841,116.95819
551.11022,142.99371,168.56253,117.42488
552.11042,143.46627,169.041,117.89154
553.11062,143.93883,169.51952,118.35814
554.11082,144.4114,169.99809,118.82471
555.11102,144.88396,170.4767,119.29123
556.11122,145.35653,170.95535,119.7577
557.11142,145.82909,171.43405,120.22414
558.11162,146.30166,171.91279,120.69052
559.11182,146.77422,172.39158,121.15687
560.11202,147.24679,172.87041,121.62316
561.11222,147.71935,173.34928,122.08942
562.11242,148.18635,173.81518,122.55752
563.11262,148.6094,174.17829,123.04051
564.11282,149.03244,174.54145,123.52344
565.11302,149.45549,174.90466,124.00632
566.11322,149.87854,175.26793,124.48915
567.11342,150.30158,175.63125,124.97191
568.11362,150.72463,175.99463,125.45463
569.11382,151.14768,176.35807,125.93728
570.11402,151.57072,176.72156,126.41988
571.11422,151.99377,177.08511,126.90242
572.11442,152.41681,177.44872,127.38491
573.11462,152.83986,177.81238,127.86734
574.11482,153.26291,178.17611,128.3497
575.11502,153.68595,178.53989,128.83201
576.11522,154.109,178.90373,129.31426
577.11542,154.53205,179.26764,129.79645
578.11562,154.95494,179.63174,130.27814
579.11582,155.37665,179.99699,130.75632
580.11602,155.79837,180.3623,131.23443
581.11622,156.22008,180.72767,131.71249
582.11642,156.64179,181.09311,132.19048
583.11662,157.06351,181.45861,132.6684
584.11682,157.48522,181.82418,133.14626
585.11702,157.90693,182.18981,133.62406
586.11722,158.32865,182.5555,134.10179
587.11742,158.75036,182.92127,134.57946
588.11762,159.17208,183.28709,135.05706
589.11782,159.59379,183.65299,135.53459
590.11802,160.0155,184.01895,136.01206
591.11822,160.43722,184.38498,136.48946
592.11842,160.85893,184.75108,136.96679
593.11862,161.28065,185.11724,137.44405
594.11882,161.70236,185.48348,137.92124
595.11902,162.12407,185.84978,138.39836
596.11922,162.54579,186.21616,138.87542
597.11942,162.9675,186.5826,139.3524
598.11962,163.38921,186.94912,139.82931
599.11982,163.81093,187.3157,140.30615
600.12002,164.23264,187.68236,140.78292
601.12022,164.65436,188.04909,141.25962
602.12042,165.07607,188.4159,141.73624
603.12062,165.49778,188.78278,142.21279
604.12082,165.9195,189.14973,142.68926
605.12102,166.34121,189.51676,143.16566
606.12122,166.76292,189.88386,143.64199
607.12142,167.18464,190.25104,144.11824
608.12162,167.60635,190.61829,144.59441
609.12182,168.02807,190.98562,145.07051
610.12202,168.44978,191.35303,145.54653
611.12222,168.87149,191.72051,146.02247
612.12242,169.29321,192.08808,146.49834
613.12262,169.71492,192.45572,146.97412
614.12282,170.13664,192.82344,147.44983
615.12302,170.55835,193.19125,147.92545
616.12322,170.98006,193.55913,148.401
617.12342,171.40178,193.92709,148.87646
618.12362,171.82349,194.29514,149.35184
619.12382,172.2452,194.66327,149.82714
620.12402,172.66692,195.03148,150.30236
621.12422,173.08863,195.39977,150.77749
622.12442,173.51035,195.76815,151.25254
623.12462,173.93206,196.13662,151.7275
624.12482,174.35377,196.50517,152.20238
625.12503,174.7683,196.86111,152.6755
626.12523,175.13252,197.12829,153.13675
627.12543,175.49674,197.39565,153.59784
628.12563,175.86097,197.66317,154.05876
629.12583,176.22519,197.93086,154.51951
630.12603,176.58941,198.19872,154.98009
631.12623,176.95363,198.46676,155.4405
632.12643,177.31785,198.73497,155.90073
633.12663,177.68207,199.00337,156.36078
634.12683,178.0463,199.27194,156.82065
635.12703,178.41052,199.5407,157.28034
636.12723,178.77474,199.80964,157.73984
637.12743,179.13896,200.07877,158.19915
638.12763,179.50318,200.34809,158.65827
639.12783,179.8674,200.61761,159.1172
640.12803,180.23162,200.88733,159.57592
641.12823,180.59585,201.15724,160.03445
642.12843,180.96007,201.42735,160.49278
643.12863,181.32429,201.69767,160.95091
644.12883,181.68851,201.9682,161.40882
645.12903,182.05273,202.23894,161.86653
646.12923,182.41695,202.50989,162.32402
647.12943,182.78118,202.78106,162.78129
648.12963,183.1454,203.05245,163.23835
649.12983,183.50962,203.32406,163.69518
650.13003,183.87384,203.5959,164.15178
651.13023,184.23806,203.86796,164.60816
652.13043,184.60228,204.14026,165.06431
653.13063,184.96651,204.4128,165.52021
654.13083,185.33073,204.68557,165.97589
655.13103,185.69495,204.95858,166.43131
656.13123,186.05917,205.23185,166.8865
657.13143,186.42339,205.50536,167.34143
658.13163,186.78761,205.77912,167.79611
659.13183,187.15184,206.05314,168.25053
660.13203,187.51606,206.32742,168.7047
661.13223,187.88028,206.60196,169.1586
662.13243,188.2445,206.87677,169.61223
663.13263,188.60872,207.15186,170.06559
