Time (ms),Stress at 0.00 mm (kPa),Stress at 0.24 mm (kPa),Stress at 0.45 mm (kPa),Stress at 0.66 mm (kPa),Stress at 0.86 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.25 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.86 mm (kPa),Stress at 2.06 mm (kPa),Stress at 2.26 mm (kPa),Stress at 2.46 mm (kPa),Stress at 2.65 mm (kPa),Stress at 2.85 mm (kPa),Stress at 3.05 mm (kPa),Stress at 3.25 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.65 mm (kPa),Stress at 3.85 mm (kPa),Stress at 4.05 mm (kPa),Stress at 4.25 mm (kPa),Stress at 4.45 mm (kPa),Stress at 4.65 mm (kPa),Stress at 4.85 mm (kPa)
0,-32.801621,-27.443363,-23.272437,-19.486905,-16.149138,-11.897493,-9.2140167,-5.8442295,-3.8404834,-1.8460576,-0.70500714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-32.730458,-27.383824,-23.221947,-19.444627,-16.114102,-11.871682,-9.1940267,-5.8315504,-3.8321514,-1.8420526,-0.70347762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-32.659294,-27.324286,-23.171457,-19.40235,-16.079066,-11.84587,-9.1740368,-5.8188712,-3.8238194,-1.8380476,-0.70194809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-32.58813,-27.264747,-23.120967,-19.360073,-16.04403,-11.820058,-9.1540469,-5.8061921,-3.8154874,-1.8340425,-0.70041857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-32.516967,-27.205208,-23.070477,-19.317796,-16.008994,-11.794246,-9.1340569,-5.7935129,-3.8071554,-1.8300375,-0.69888905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-32.445803,-27.145669,-23.019987,-19.275519,-15.973959,-11.768435,-9.114067,-5.7808338,-3.7988234,-1.8260324,-0.69735952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-32.37464,-27.08613,-22.969498,-19.233242,-15.938923,-11.742623,-9.094077,-5.7681546,-3.7904915,-1.8220274,-0.69583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-32.303476,-27.026592,-22.919008,-19.190965,-15.903887,-11.716811,-9.0740871,-5.7554755,-3.7821595,-1.8180223,-0.69430048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-32.232312,-26.967053,-22.868518,-19.148688,-15.868851,-11.690999,-9.0540971,-5.7427964,-3.7738275,-1.8140173,-0.69277095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-32.161149,-26.907514,-22.818028,-19.10641,-15.833815,-11.665187,-9.0341072,-5.7301172,-3.7654955,-1.8100122,-0.69124143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,-32.089985,-26.847975,-22.767538,-19.064133,-15.79878,-11.639376,-9.0141172,-5.7174381,-3.7571635,-1.8060072,-0.68971191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-32.018822,-26.788437,-22.717048,-19.021856,-15.763744,-11.613564,-8.9941273,-5.7047589,-3.7488315,-1.8020021,-0.68818238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-31.947658,-26.728898,-22.666558,-18.979579,-15.728708,-11.587752,-8.9741374,-5.6920798,-3.7404996,-1.7979971,-0.68665286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,-31.876494,-26.669359,-22.616068,-18.937302,-15.693672,-11.56194,-8.9541474,-5.6794007,-3.7321676,-1.793992,-0.68512334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-31.805331,-26.60982,-22.565578,-18.895025,-15.658636,-11.536128,-8.9341575,-5.6667215,-3.7238356,-1.789987,-0.68359381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-31.734167,-26.550281,-22.515089,-18.852748,-15.623601,-11.510317,-8.9141675,-5.6540424,-3.7155036,-1.7859819,-0.68206429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,-31.663004,-26.490743,-22.464599,-18.810471,-15.588565,-11.484505,-8.8941776,-5.6413632,-3.7071716,-1.7819769,-0.68053477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,-31.59184,-26.431204,-22.414109,-18.768193,-15.553529,-11.458693,-8.8741876,-5.6286841,-3.6988396,-1.7779718,-0.67900524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-31.520676,-26.371665,-22.363619,-18.725916,-15.518493,-11.432881,-8.8541977,-5.6160049,-3.6905076,-1.7739668,-0.67747572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,-31.449513,-26.312126,-22.313129,-18.683639,-15.483458,-11.40707,-8.8342078,-5.6033258,-3.6821757,-1.7699617,-0.6759462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,-31.378349,-26.252588,-22.262639,-18.641362,-15.448422,-11.381258,-8.8142178,-5.5906467,-3.6738437,-1.7659567,-0.67441667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,-31.307186,-26.193049,-22.212149,-18.599085,-15.413386,-11.355446,-8.7942279,-5.5779675,-3.6655117,-1.7619516,-0.67288715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,-31.236022,-26.13351,-22.161659,-18.556808,-15.37835,-11.329634,-8.7742379,-5.5652884,-3.6571797,-1.7579466,-0.67135763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,-31.164858,-26.073971,-22.111169,-18.514531,-15.343314,-11.303822,-8.754248,-5.5526092,-3.6488477,-1.7539415,-0.6698281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,-31.093695,-26.014432,-22.060679,-18.472254,-15.308279,-11.278011,-8.734258,-5.5399301,-3.6405157,-1.7499365,-0.66829858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,-31.022531,-25.954894,-22.01019,-18.429976,-15.273243,-11.252199,-8.7142681,-5.527251,-3.6321837,-1.7459314,-0.66676906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,-30.951368,-25.895355,-21.9597,-18.387699,-15.238207,-11.226387,-8.6942781,-5.5145718,-3.6238518,-1.7419264,-0.66523953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,-30.880204,-25.835816,-21.90921,-18.345422,-15.203171,-11.200575,-8.6742882,-5.5018927,-3.6155198,-1.7379213,-0.66371001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,-30.80904,-25.776277,-21.85872,-18.303145,-15.168135,-11.174763,-8.6542983,-5.4892135,-3.6071878,-1.7339163,-0.66218049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,-30.737877,-25.716739,-21.80823,-18.260868,-15.1331,-11.148952,-8.6343083,-5.4765344,-3.5988558,-1.7299112,-0.66065096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,-30.666713,-25.6572,-21.75774,-18.218591,-15.098064,-11.12314,-8.6143184,-5.4638553,-3.5905238,-1.7259062,-0.65912144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,-30.59555,-25.597661,-21.70725,-18.176314,-15.063028,-11.097328,-8.5943284,-5.4511761,-3.5821918,-1.7219011,-0.65759192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,-30.524386,-25.538122,-21.65676,-18.134037,-15.027992,-11.071516,-8.5743385,-5.438497,-3.5738599,-1.7178961,-0.65606239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,-30.453222,-25.478583,-21.60627,-18.091759,-14.992956,-11.045705,-8.5543485,-5.4258178,-3.5655279,-1.713891,-0.65453287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,-30.382059,-25.419045,-21.555781,-18.049482,-14.957921,-11.019893,-8.5343586,-5.4131387,-3.5571959,-1.709886,-0.65300335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,-30.310895,-25.359506,-21.505291,-18.007205,-14.922885,-10.994081,-8.5143687,-5.4004595,-3.5488639,-1.7058809,-0.65147382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,-30.239732,-25.299967,-21.454801,-17.964928,-14.887849,-10.968269,-8.4943787,-5.3877804,-3.5405319,-1.7018759,-0.6499443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,-30.168568,-25.240428,-21.404311,-17.922651,-14.852813,-10.942457,-8.4743888,-5.3751013,-3.5321999,-1.6978708,-0.64841478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,-30.097404,-25.18089,-21.353821,-17.880374,-14.817778,-10.916646,-8.4543988,-5.3624221,-3.5238679,-1.6938658,-0.64688525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,-30.026241,-25.121351,-21.303331,-17.838097,-14.782742,-10.890834,-8.4344089,-5.349743,-3.515536,-1.6898607,-0.64535573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,-29.955077,-25.061812,-21.252841,-17.79582,-14.747706,-10.865022,-8.4144189,-5.3370638,-3.507204,-1.6858557,-0.64382621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,-29.883914,-25.002273,-21.202351,-17.753542,-14.71267,-10.83921,-8.394429,-5.3243847,-3.498872,-1.6818506,-0.64229668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,-29.81275,-24.942734,-21.151861,-17.711265,-14.677634,-10.813398,-8.374439,-5.3117056,-3.49054,-1.6778456,-0.64076716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,-29.741586,-24.883196,-21.101372,-17.668988,-14.642599,-10.787587,-8.3544491,-5.2990264,-3.482208,-1.6738405,-0.63923764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,-29.670423,-24.823657,-21.050882,-17.626711,-14.607563,-10.761775,-8.3344592,-5.2863473,-3.473876,-1.6698355,-0.63770812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,-29.599259,-24.764118,-21.000392,-17.584434,-14.572527,-10.735963,-8.3144692,-5.2736681,-3.4655441,-1.6658304,-0.63617859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,-29.528096,-24.704579,-20.949902,-17.542157,-14.537491,-10.710151,-8.2944793,-5.260989,-3.4572121,-1.6618254,-0.63464907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,-29.456932,-24.645041,-20.899412,-17.49988,-14.502455,-10.68434,-8.2744893,-5.2483099,-3.4488801,-1.6578203,-0.63311955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,-29.385768,-24.585502,-20.848922,-17.457603,-14.46742,-10.658528,-8.2544994,-5.2356307,-3.4405481,-1.6538153,-0.63159002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,-29.314605,-24.525963,-20.798432,-17.415325,-14.432384,-10.632716,-8.2345094,-5.2229516,-3.4322161,-1.6498102,-0.6300605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,-29.243441,-24.466424,-20.747942,-17.373048,-14.397348,-10.606904,-8.2145195,-5.2102724,-3.4238841,-1.6458052,-0.62853098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-29.172278,-24.406885,-20.697452,-17.330771,-14.362312,-10.581092,-8.1945296,-5.1975933,-3.4155521,-1.6418001,-0.62700145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,-29.101114,-24.347347,-20.646963,-17.288494,-14.327276,-10.555281,-8.1745396,-5.1849141,-3.4072202,-1.6377951,-0.62547193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,-29.029951,-24.287808,-20.596473,-17.246217,-14.292241,-10.529469,-8.1545497,-5.172235,-3.3988882,-1.6337901,-0.62394241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-28.958787,-24.228269,-20.545983,-17.20394,-14.257205,-10.503657,-8.1345597,-5.1595559,-3.3905562,-1.629785,-0.62241288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,-28.887623,-24.16873,-20.495493,-17.161663,-14.222169,-10.477845,-8.1145698,-5.1468767,-3.3822242,-1.62578,-0.62088336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,-28.81646,-24.109192,-20.445003,-17.119386,-14.187133,-10.452033,-8.0945798,-5.1341976,-3.3738922,-1.6217749,-0.61935384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,-28.745296,-24.049653,-20.394513,-17.077108,-14.152098,-10.426222,-8.0745899,-5.1215184,-3.3655602,-1.6177699,-0.61782431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,-28.674133,-23.990114,-20.344023,-17.034831,-14.117062,-10.40041,-8.0545999,-5.1088393,-3.3572283,-1.6137648,-0.61629479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,-28.602969,-23.930575,-20.293533,-16.992554,-14.082026,-10.374598,-8.03461,-5.0961602,-3.3488963,-1.6097598,-0.61476527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,-28.531805,-23.871036,-20.243043,-16.950277,-14.04699,-10.348786,-8.0146201,-5.083481,-3.3405643,-1.6057547,-0.61323574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,-28.460642,-23.811498,-20.192553,-16.908,-14.011954,-10.322975,-7.9946301,-5.0708019,-3.3322323,-1.6017497,-0.61170622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,-28.389478,-23.751959,-20.142064,-16.865723,-13.976919,-10.297163,-7.9746402,-5.0581227,-3.3239003,-1.5977446,-0.6101767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,-28.318315,-23.69242,-20.091574,-16.823446,-13.941883,-10.271351,-7.9546502,-5.0454436,-3.3155683,-1.5937396,-0.60864717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,-28.247151,-23.632881,-20.041084,-16.781169,-13.906847,-10.245539,-7.9346603,-5.0327645,-3.3072363,-1.5897345,-0.60711765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,-28.175987,-23.573343,-19.990594,-16.738891,-13.871811,-10.219727,-7.9146703,-5.0200853,-3.2989044,-1.5857295,-0.60558813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-28.104824,-23.513804,-19.940104,-16.696614,-13.836775,-10.193916,-7.8946804,-5.0074062,-3.2905724,-1.5817244,-0.6040586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,-28.03366,-23.454265,-19.889614,-16.654337,-13.80174,-10.168104,-7.8746904,-4.994727,-3.2822404,-1.5777194,-0.60252908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,-27.962497,-23.394726,-19.839124,-16.61206,-13.766704,-10.142292,-7.8547005,-4.9820479,-3.2739084,-1.5737143,-0.60099956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,-27.891333,-23.335187,-19.788634,-16.569783,-13.731668,-10.11648,-7.8347106,-4.9693687,-3.2655764,-1.5697093,-0.59947003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,-27.820169,-23.275649,-19.738144,-16.527506,-13.696632,-10.090668,-7.8147206,-4.9566896,-3.2572444,-1.5657042,-0.59794051,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,-27.749006,-23.21611,-19.687655,-16.485229,-13.661596,-10.064857,-7.7947307,-4.9440105,-3.2489124,-1.5616992,-0.59641099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,-27.677842,-23.156571,-19.637165,-16.442952,-13.626561,-10.039045,-7.7747407,-4.9313313,-3.2405805,-1.5576941,-0.59488146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,-27.606679,-23.097032,-19.586675,-16.400674,-13.591525,-10.013233,-7.7547508,-4.9186522,-3.2322485,-1.5536891,-0.59335194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,-27.535515,-23.037494,-19.536185,-16.358397,-13.556489,-9.9874213,-7.7347608,-4.905973,-3.2239165,-1.549684,-0.59182242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,-27.464351,-22.977955,-19.485695,-16.31612,-13.521453,-9.9616095,-7.7147709,-4.8932939,-3.2155845,-1.545679,-0.59029289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,-27.393188,-22.918416,-19.435205,-16.273843,-13.486418,-9.9357977,-7.694781,-4.8806148,-3.2072525,-1.5416739,-0.58876337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,-27.322024,-22.858877,-19.384715,-16.231566,-13.451382,-9.9099859,-7.674791,-4.8679356,-3.1989205,-1.5376689,-0.58723385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,-27.250861,-22.799338,-19.334225,-16.189289,-13.416346,-9.8841742,-7.6548011,-4.8552565,-3.1905886,-1.5336638,-0.58570432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,-27.179697,-22.7398,-19.283735,-16.147012,-13.38131,-9.8583624,-7.6348111,-4.8425773,-3.1822566,-1.5296588,-0.5841748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,-27.108533,-22.680261,-19.233246,-16.104735,-13.346274,-9.8325506,-7.6148212,-4.8298982,-3.1739246,-1.5256537,-0.58264528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,-27.03737,-22.620722,-19.182756,-16.062457,-13.311239,-9.8067388,-7.5948312,-4.817219,-3.1655926,-1.5216487,-0.58111575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,-26.966206,-22.561183,-19.132266,-16.02018,-13.276203,-9.780927,-7.5748413,-4.8045399,-3.1572606,-1.5176436,-0.57958623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,-26.895043,-22.501645,-19.081776,-15.977903,-13.241167,-9.7551152,-7.5548513,-4.7918608,-3.1489286,-1.5136386,-0.57805671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,-26.823879,-22.442106,-19.031286,-15.935626,-13.206131,-9.7293034,-7.5348614,-4.7791816,-3.1405966,-1.5096335,-0.57652718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,-26.752715,-22.382567,-18.980796,-15.893349,-13.171095,-9.7034917,-7.5148715,-4.7665025,-3.1322647,-1.5056285,-0.57499766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,-26.681552,-22.323028,-18.930306,-15.851072,-13.13606,-9.6776799,-7.4948815,-4.7538233,-3.1239327,-1.5016234,-0.57346814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,-26.610388,-22.263489,-18.879816,-15.808795,-13.101024,-9.6518681,-7.4748916,-4.7411442,-3.1156007,-1.4976184,-0.57193861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,-26.539225,-22.203951,-18.829326,-15.766518,-13.065988,-9.6260563,-7.4549016,-4.7284651,-3.1072687,-1.4936133,-0.57040909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,-26.468061,-22.144412,-18.778837,-15.72424,-13.030952,-9.6002445,-7.4349117,-4.7157859,-3.0989367,-1.4896083,-0.56887957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,-26.396897,-22.084873,-18.728347,-15.681963,-12.995916,-9.5744327,-7.4149217,-4.7031068,-3.0906047,-1.4856032,-0.56735004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,-26.325734,-22.025334,-18.677857,-15.639686,-12.960881,-9.5486209,-7.3949318,-4.6904276,-3.0822728,-1.4815982,-0.56582052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,-26.25457,-21.965796,-18.627367,-15.597409,-12.925845,-9.5228092,-7.3749419,-4.6777485,-3.0739408,-1.4775931,-0.564291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,-26.183407,-21.906257,-18.576877,-15.555132,-12.890809,-9.4969974,-7.3549519,-4.6650694,-3.0656088,-1.4735881,-0.56276147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,-26.112243,-21.846718,-18.526387,-15.512855,-12.855773,-9.4711856,-7.334962,-4.6523902,-3.0572768,-1.469583,-0.56123195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,-26.041079,-21.787179,-18.475897,-15.470578,-12.820738,-9.4453738,-7.314972,-4.6397111,-3.0489448,-1.465578,-0.55970243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,-25.969916,-21.72764,-18.425407,-15.428301,-12.785702,-9.419562,-7.2949821,-4.6270319,-3.0406128,-1.4615729,-0.5581729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,-25.898752,-21.668102,-18.374917,-15.386023,-12.750666,-9.3937502,-7.2749921,-4.6143528,-3.0322808,-1.4575679,-0.55664338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,-25.827589,-21.608563,-18.324427,-15.343746,-12.71563,-9.3679384,-7.2550022,-4.6016736,-3.0239489,-1.4535628,-0.55511386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,-25.756425,-21.549024,-18.273938,-15.301469,-12.680594,-9.3421267,-7.2350122,-4.5889945,-3.0156169,-1.4495578,-0.55358433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,-25.685261,-21.489485,-18.223448,-15.259192,-12.645559,-9.3163149,-7.2150223,-4.5763154,-3.0072849,-1.4455527,-0.55205481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,-25.614098,-21.429947,-18.172958,-15.216915,-12.610523,-9.2905031,-7.1950324,-4.5636362,-2.9989529,-1.4415477,-0.55052529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,-25.542934,-21.370408,-18.122468,-15.174638,-12.575487,-9.2646913,-7.1750424,-4.5509571,-2.9906209,-1.4375426,-0.54899576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,-25.471771,-21.310869,-18.071978,-15.132361,-12.540451,-9.2388795,-7.1550525,-4.5382779,-2.9822889,-1.4335376,-0.54746624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,-25.400607,-21.25133,-18.021488,-15.090084,-12.505415,-9.2130677,-7.1350625,-4.5255988,-2.973957,-1.4295325,-0.54593672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,-25.329444,-21.191791,-17.970998,-15.047806,-12.47038,-9.1872559,-7.1150726,-4.5129197,-2.965625,-1.4255275,-0.54440719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,-25.25828,-21.132253,-17.920508,-15.005529,-12.435344,-9.1614442,-7.0950826,-4.5002405,-2.957293,-1.4215225,-0.54287767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,-25.187116,-21.072714,-17.870018,-14.963252,-12.400308,-9.1356324,-7.0750927,-4.4875614,-2.948961,-1.4175174,-0.54134815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,-25.115953,-21.013175,-17.819529,-14.920975,-12.365272,-9.1098206,-7.0551028,-4.4748822,-2.940629,-1.4135124,-0.53981862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,-25.044789,-20.953636,-17.769039,-14.878698,-12.330236,-9.0840088,-7.0351128,-4.4622031,-2.932297,-1.4095073,-0.5382891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,-24.973626,-20.894098,-17.718549,-14.836421,-12.295201,-9.058197,-7.0151229,-4.449524,-2.923965,-1.4055023,-0.53675958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,-24.902462,-20.834559,-17.668059,-14.794144,-12.260165,-9.0323852,-6.9951329,-4.4368448,-2.9156331,-1.4014972,-0.53523005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,-24.831298,-20.77502,-17.617569,-14.751867,-12.225129,-9.0065734,-6.975143,-4.4241657,-2.9073011,-1.3974922,-0.53370053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,-24.760135,-20.715481,-17.567079,-14.709589,-12.190093,-8.9807617,-6.955153,-4.4114865,-2.8989691,-1.3934871,-0.53217101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,-24.688971,-20.655942,-17.516589,-14.667312,-12.155058,-8.9549499,-6.9351631,-4.3988074,-2.8906371,-1.3894821,-0.53064148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,-24.617808,-20.596404,-17.466099,-14.625035,-12.120022,-8.9291381,-6.9151731,-4.3861282,-2.8823051,-1.385477,-0.52911196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,-24.546644,-20.536865,-17.415609,-14.582758,-12.084986,-8.9033263,-6.8951832,-4.3734491,-2.8739731,-1.381472,-0.52758244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,-24.47548,-20.477326,-17.36512,-14.540481,-12.04995,-8.8775145,-6.8751933,-4.36077,-2.8656411,-1.3774669,-0.52605291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,-24.404317,-20.417787,-17.31463,-14.498204,-12.014914,-8.8517027,-6.8552033,-4.3480908,-2.8573092,-1.3734619,-0.52452339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,-24.333153,-20.358249,-17.26414,-14.455927,-11.979879,-8.8258909,-6.8352134,-4.3354117,-2.8489772,-1.3694568,-0.52299387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,-24.26199,-20.29871,-17.21365,-14.41365,-11.944843,-8.8000792,-6.8152234,-4.3227325,-2.8406452,-1.3654518,-0.52146434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,-24.190826,-20.239171,-17.16316,-14.371373,-11.909807,-8.7742674,-6.7952335,-4.3100534,-2.8323132,-1.3614467,-0.51993482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,-24.119662,-20.179632,-17.11267,-14.329095,-11.874771,-8.7484556,-6.7752435,-4.2973743,-2.8239812,-1.3574417,-0.5184053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,-24.048499,-20.120094,-17.06218,-14.286818,-11.839735,-8.7226438,-6.7552536,-4.2846951,-2.8156492,-1.3534366,-0.51687578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,-23.977335,-20.060555,-17.01169,-14.244541,-11.8047,-8.696832,-6.7352637,-4.272016,-2.8073173,-1.3494316,-0.51534625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,-23.906172,-20.001016,-16.9612,-14.202264,-11.769664,-8.6710202,-6.7152737,-4.2593368,-2.7989853,-1.3454265,-0.51381673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,-23.696206,-19.825349,-16.812232,-14.077527,-11.666292,-8.5948635,-6.6562941,-4.2219275,-2.7744021,-1.3336098,-0.50930393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,-23.48624,-19.649682,-16.663263,-13.95279,-11.56292,-8.5187068,-6.5973145,-4.1845182,-2.7498188,-1.321793,-0.50479113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,-23.276275,-19.474015,-16.514295,-13.828053,-11.459548,-8.4425501,-6.5383349,-4.1471088,-2.7252356,-1.3099763,-0.50027832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,-23.066309,-19.298348,-16.365326,-13.703316,-11.356177,-8.3663934,-6.4793554,-4.1096995,-2.7006524,-1.2981595,-0.49576552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,-22.856344,-19.122681,-16.216358,-13.578579,-11.252805,-8.2902366,-6.4203758,-4.0722902,-2.6760692,-1.2863428,-0.49125272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,-22.646378,-18.947014,-16.067389,-13.453841,-11.149433,-8.2140799,-6.3613962,-4.0348808,-2.651486,-1.274526,-0.48673992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,-22.436413,-18.771347,-15.918421,-13.329104,-11.046061,-8.1379232,-6.3024166,-3.9974715,-2.6269028,-1.2627093,-0.48222712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,-22.226447,-18.59568,-15.769452,-13.204367,-10.942689,-8.0617665,-6.243437,-3.9600621,-2.6023196,-1.2508925,-0.47771431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
