spike_time_ms,firing_rate_kHz
194.0,0.0
234.0,25.0
260.0,38.46153846153847
281.0,47.61904761904761
299.0,55.55555555555555
315.0,62.5
330.0,66.66666666666667
344.0,71.42857142857143
357.0,76.92307692307693
369.0,83.33333333333333
380.0,90.9090909090909
390.0,100.0
399.0,111.1111111111111
408.0,111.1111111111111
416.0,125.0
424.0,125.0
432.0,125.0
439.0,142.85714285714286
446.0,142.85714285714286
453.0,142.85714285714286
460.0,142.85714285714286
467.0,142.85714285714286
474.0,142.85714285714286
481.0,142.85714285714286
488.0,142.85714285714286
494.0,166.66666666666666
500.0,166.66666666666666
506.0,166.66666666666666
512.0,166.66666666666666
518.0,166.66666666666666
524.0,166.66666666666666
530.0,166.66666666666666
536.0,166.66666666666666
542.0,166.66666666666666
548.0,166.66666666666666
554.0,166.66666666666666
560.0,166.66666666666666
566.0,166.66666666666666
572.0,166.66666666666666
578.0,166.66666666666666
584.0,166.66666666666666
590.0,166.66666666666666
596.0,166.66666666666666
602.0,166.66666666666666
608.0,166.66666666666666
614.0,166.66666666666666
620.0,166.66666666666666
626.0,166.66666666666666
632.0,166.66666666666666
638.0,166.66666666666666
644.0,166.66666666666666
650.0,166.66666666666666
656.0,166.66666666666666
662.0,166.66666666666666
668.0,166.66666666666666
674.0,166.66666666666666
679.0,200.0
684.0,200.0
689.0,200.0
694.0,200.0
699.0,200.0
704.0,200.0
709.0,200.0
714.0,200.0
719.0,200.0
725.0,166.66666666666666
731.0,166.66666666666666
737.0,166.66666666666666
743.0,166.66666666666666
749.0,166.66666666666666
755.0,166.66666666666666
761.0,166.66666666666666
767.0,166.66666666666666
773.0,166.66666666666666
779.0,166.66666666666666
785.0,166.66666666666666
791.0,166.66666666666666
797.0,166.66666666666666
804.0,142.85714285714286
811.0,142.85714285714286
818.0,142.85714285714286
825.0,142.85714285714286
832.0,142.85714285714286
839.0,142.85714285714286
846.0,142.85714285714286
853.0,142.85714285714286
861.0,125.0
869.0,125.0
877.0,125.0
885.0,125.0
893.0,125.0
902.0,111.1111111111111
911.0,111.1111111111111
920.0,111.1111111111111
930.0,100.0
940.0,100.0
950.0,100.0
961.0,90.9090909090909
972.0,90.9090909090909
984.0,83.33333333333333
996.0,83.33333333333333
1009.0,76.92307692307693
1023.0,71.42857142857143
1037.0,71.42857142857143
1052.0,66.66666666666667
1068.0,62.5
1085.0,58.8235294117647
1103.0,55.55555555555555
1122.0,52.63157894736842
1142.0,50.0
1163.0,47.61904761904761
1184.0,47.61904761904761
1206.0,45.45454545454545
1229.0,43.47826086956522
1252.0,43.47826086956522
1276.0,41.666666666666664
1300.0,41.666666666666664
1325.0,40.0
1350.0,40.0
1376.0,38.46153846153847
1402.0,38.46153846153847
1429.0,37.03703703703704
1457.0,35.714285714285715
1485.0,35.714285714285715
1514.0,34.48275862068965
1545.0,32.25806451612903
1578.0,30.303030303030305
1613.0,28.57142857142857
1651.0,26.31578947368421
1694.0,23.25581395348837
1743.0,20.408163265306122
1802.0,16.949152542372882
1863.0,16.393442622950822
1922.0,16.949152542372882
1979.0,17.543859649122805
2042.0,15.873015873015872
2104.0,16.129032258064516
2158.0,18.51851851851852
2209.0,19.607843137254903
2260.0,19.607843137254903
2312.0,19.230769230769234
2365.0,18.867924528301884
2419.0,18.51851851851852
2472.0,18.867924528301884
2524.0,19.230769230769234
2578.0,18.51851851851852
2635.0,17.543859649122805
2696.0,16.393442622950822
2749.0,18.867924528301884
2794.0,22.22222222222222
2835.0,24.390243902439025
2872.0,27.027027027027028
2906.0,29.41176470588235
2938.0,31.25
2969.0,32.25806451612903
2999.0,33.333333333333336
3028.0,34.48275862068965
3056.0,35.714285714285715
3085.0,34.48275862068965
3116.0,32.25806451612903
3149.0,30.303030303030305
3185.0,27.777777777777775
3230.0,22.22222222222222
3291.0,16.393442622950822
3336.0,22.22222222222222
3371.0,28.57142857142857
3402.0,32.25806451612903
3431.0,34.48275862068965
3459.0,35.714285714285715
