spike_time_ms,firing_rate_kHz
185.0,0.0
240.0,18.18181818181818
278.0,26.31578947368421
309.0,32.25806451612903
337.0,35.714285714285715
361.0,41.666666666666664
382.0,47.61904761904761
401.0,52.63157894736842
419.0,55.55555555555555
436.0,58.8235294117647
452.0,62.5
467.0,66.66666666666667
482.0,66.66666666666667
496.0,71.42857142857143
510.0,71.42857142857143
523.0,76.92307692307693
536.0,76.92307692307693
549.0,76.92307692307693
561.0,83.33333333333333
573.0,83.33333333333333
585.0,83.33333333333333
597.0,83.33333333333333
609.0,83.33333333333333
621.0,83.33333333333333
633.0,83.33333333333333
645.0,83.33333333333333
657.0,83.33333333333333
669.0,83.33333333333333
681.0,83.33333333333333
693.0,83.33333333333333
705.0,83.33333333333333
717.0,83.33333333333333
730.0,76.92307692307693
743.0,76.92307692307693
756.0,76.92307692307693
769.0,76.92307692307693
782.0,76.92307692307693
795.0,76.92307692307693
809.0,71.42857142857143
823.0,71.42857142857143
837.0,71.42857142857143
852.0,66.66666666666667
867.0,66.66666666666667
882.0,66.66666666666667
898.0,62.5
915.0,58.8235294117647
932.0,58.8235294117647
950.0,55.55555555555555
969.0,52.63157894736842
988.0,52.63157894736842
1008.0,50.0
1029.0,47.61904761904761
1052.0,43.47826086956522
1076.0,41.666666666666664
1101.0,40.0
1128.0,37.03703703703704
1157.0,34.48275862068965
1188.0,32.25806451612903
1221.0,30.303030303030305
1257.0,27.777777777777775
1296.0,25.64102564102564
1339.0,23.25581395348837
1385.0,21.73913043478261
1435.0,20.0
1489.0,18.51851851851852
1547.0,17.241379310344826
1608.0,16.393442622950822
1672.0,15.625
1739.0,14.925373134328359
1808.0,14.492753623188406
1880.0,13.888888888888888
1954.0,13.513513513513514
2030.0,13.157894736842104
2107.0,12.987012987012989
2185.0,12.82051282051282
2264.0,12.658227848101266
2344.0,12.5
2426.0,12.195121951219512
2510.0,11.904761904761903
2596.0,11.627906976744185
2684.0,11.363636363636363
2774.0,11.11111111111111
2866.0,10.869565217391305
2962.0,10.416666666666666
3064.0,9.803921568627452
3172.0,9.25925925925926
3284.0,8.928571428571429
3398.0,8.771929824561402
3514.0,8.620689655172413
3633.0,8.403361344537815
3753.0,8.333333333333334
3871.0,8.474576271186441
3978.0,9.345794392523365
4061.0,12.048192771084338
4127.0,15.151515151515152
4177.0,20.0
4216.0,25.64102564102564
4250.0,29.41176470588235
4279.0,34.48275862068965
4306.0,37.03703703703704
4331.0,40.0
4354.0,43.47826086956522
4376.0,45.45454545454545
4396.0,50.0
4415.0,52.63157894736842
4433.0,55.55555555555555
4450.0,58.8235294117647
4466.0,62.5
4481.0,66.66666666666667
4496.0,66.66666666666667
4510.0,71.42857142857143
4524.0,71.42857142857143
4538.0,71.42857142857143
4551.0,76.92307692307693
4564.0,76.92307692307693
4577.0,76.92307692307693
4590.0,76.92307692307693
4603.0,76.92307692307693
4616.0,76.92307692307693
4629.0,76.92307692307693
4642.0,76.92307692307693
4655.0,76.92307692307693
4668.0,76.92307692307693
4681.0,76.92307692307693
4694.0,76.92307692307693
4707.0,76.92307692307693
4721.0,71.42857142857143
4735.0,71.42857142857143
4749.0,71.42857142857143
4764.0,66.66666666666667
4779.0,66.66666666666667
4795.0,62.5
4811.0,62.5
4828.0,58.8235294117647
4846.0,55.55555555555555
4865.0,52.63157894736842
4885.0,50.0
4906.0,47.61904761904761
4928.0,45.45454545454545
4952.0,41.666666666666664
4978.0,38.46153846153847
