spike_time_ms,firing_rate_kHz
142.0,0.0
181.0,25.64102564102564
208.0,37.03703703703704
231.0,43.47826086956522
251.0,50.0
268.0,58.8235294117647
283.0,66.66666666666667
297.0,71.42857142857143
310.0,76.92307692307693
322.0,83.33333333333333
334.0,83.33333333333333
345.0,90.9090909090909
356.0,90.9090909090909
366.0,100.0
376.0,100.0
385.0,111.1111111111111
394.0,111.1111111111111
402.0,125.0
410.0,125.0
418.0,125.0
426.0,125.0
433.0,142.85714285714286
440.0,142.85714285714286
447.0,142.85714285714286
454.0,142.85714285714286
461.0,142.85714285714286
468.0,142.85714285714286
474.0,166.66666666666666
480.0,166.66666666666666
486.0,166.66666666666666
492.0,166.66666666666666
498.0,166.66666666666666
504.0,166.66666666666666
510.0,166.66666666666666
516.0,166.66666666666666
522.0,166.66666666666666
528.0,166.66666666666666
534.0,166.66666666666666
540.0,166.66666666666666
546.0,166.66666666666666
551.0,200.0
556.0,200.0
561.0,200.0
566.0,200.0
571.0,200.0
576.0,200.0
581.0,200.0
586.0,200.0
591.0,200.0
596.0,200.0
601.0,200.0
606.0,200.0
611.0,200.0
616.0,200.0
621.0,200.0
626.0,200.0
631.0,200.0
636.0,200.0
641.0,200.0
646.0,200.0
651.0,200.0
656.0,200.0
661.0,200.0
666.0,200.0
671.0,200.0
676.0,200.0
681.0,200.0
686.0,200.0
691.0,200.0
696.0,200.0
701.0,200.0
706.0,200.0
711.0,200.0
716.0,200.0
721.0,200.0
726.0,200.0
731.0,200.0
736.0,200.0
741.0,200.0
746.0,200.0
752.0,166.66666666666666
758.0,166.66666666666666
764.0,166.66666666666666
770.0,166.66666666666666
776.0,166.66666666666666
782.0,166.66666666666666
788.0,166.66666666666666
794.0,166.66666666666666
800.0,166.66666666666666
806.0,166.66666666666666
812.0,166.66666666666666
818.0,166.66666666666666
824.0,166.66666666666666
830.0,166.66666666666666
836.0,166.66666666666666
842.0,166.66666666666666
848.0,166.66666666666666
854.0,166.66666666666666
861.0,142.85714285714286
868.0,142.85714285714286
875.0,142.85714285714286
882.0,142.85714285714286
889.0,142.85714285714286
896.0,142.85714285714286
903.0,142.85714285714286
910.0,142.85714285714286
917.0,142.85714285714286
924.0,142.85714285714286
932.0,125.0
940.0,125.0
948.0,125.0
956.0,125.0
964.0,125.0
973.0,111.1111111111111
982.0,111.1111111111111
991.0,111.1111111111111
1000.0,111.1111111111111
1009.0,111.1111111111111
1019.0,100.0
1029.0,100.0
1039.0,100.0
1050.0,90.9090909090909
1061.0,90.9090909090909
1073.0,83.33333333333333
1085.0,83.33333333333333
1097.0,83.33333333333333
1110.0,76.92307692307693
1123.0,76.92307692307693
1137.0,71.42857142857143
1152.0,66.66666666666667
1168.0,62.5
1184.0,62.5
1201.0,58.8235294117647
1219.0,55.55555555555555
1239.0,50.0
1260.0,47.61904761904761
1283.0,43.47826086956522
1307.0,41.666666666666664
1334.0,37.03703703703704
1363.0,34.48275862068965
1395.0,31.25
1430.0,28.57142857142857
1468.0,26.31578947368421
1510.0,23.809523809523807
1555.0,22.22222222222222
1604.0,20.408163265306122
1655.0,19.607843137254903
1708.0,18.867924528301884
1763.0,18.18181818181818
1819.0,17.857142857142858
1876.0,17.543859649122805
1934.0,17.241379310344826
1992.0,17.241379310344826
2050.0,17.241379310344826
2107.0,17.543859649122805
2164.0,17.543859649122805
2219.0,18.18181818181818
2272.0,18.867924528301884
2324.0,19.230769230769234
2375.0,19.607843137254903
2426.0,19.607843137254903
2477.0,19.607843137254903
2528.0,19.607843137254903
2579.0,19.607843137254903
2630.0,19.607843137254903
2680.0,20.0
2730.0,20.0
2779.0,20.408163265306122
2828.0,20.408163265306122
2877.0,20.408163265306122
2926.0,20.408163265306122
2976.0,20.0
3028.0,19.230769230769234
3081.0,18.867924528301884
3136.0,18.18181818181818
3192.0,17.857142857142858
3248.0,17.857142857142858
3304.0,17.857142857142858
3359.0,18.18181818181818
3413.0,18.51851851851852
3467.0,18.51851851851852
3521.0,18.51851851851852
3575.0,18.51851851851852
3628.0,18.867924528301884
3681.0,18.867924528301884
3734.0,18.867924528301884
3786.0,19.230769230769234
3837.0,19.607843137254903
3885.0,20.833333333333332
3931.0,21.73913043478261
3974.0,23.25581395348837
4012.0,26.31578947368421
4046.0,29.41176470588235
4075.0,34.48275862068965
4101.0,38.46153846153847
4125.0,41.666666666666664
4147.0,45.45454545454545
4167.0,50.0
4184.0,58.8235294117647
4200.0,62.5
4215.0,66.66666666666667
4229.0,71.42857142857143
4242.0,76.92307692307693
4255.0,76.92307692307693
4267.0,83.33333333333333
4279.0,83.33333333333333
4290.0,90.9090909090909
4301.0,90.9090909090909
4311.0,100.0
4321.0,100.0
4331.0,100.0
4341.0,100.0
4350.0,111.1111111111111
4359.0,111.1111111111111
4368.0,111.1111111111111
4377.0,111.1111111111111
4386.0,111.1111111111111
4395.0,111.1111111111111
4404.0,111.1111111111111
4412.0,125.0
4420.0,125.0
4428.0,125.0
4435.0,142.85714285714286
4442.0,142.85714285714286
4449.0,142.85714285714286
4456.0,142.85714285714286
4463.0,142.85714285714286
4470.0,142.85714285714286
4476.0,166.66666666666666
4482.0,166.66666666666666
4488.0,166.66666666666666
4494.0,166.66666666666666
4500.0,166.66666666666666
4506.0,166.66666666666666
4512.0,166.66666666666666
4518.0,166.66666666666666
4524.0,166.66666666666666
4530.0,166.66666666666666
4536.0,166.66666666666666
4542.0,166.66666666666666
4548.0,166.66666666666666
4554.0,166.66666666666666
4560.0,166.66666666666666
4566.0,166.66666666666666
4572.0,166.66666666666666
4577.0,200.0
4582.0,200.0
4587.0,200.0
4592.0,200.0
4597.0,200.0
4602.0,200.0
4607.0,200.0
4612.0,200.0
4617.0,200.0
4622.0,200.0
4627.0,200.0
4632.0,200.0
4637.0,200.0
4642.0,200.0
4647.0,200.0
4652.0,200.0
4657.0,200.0
4662.0,200.0
4667.0,200.0
4672.0,200.0
4677.0,200.0
4682.0,200.0
4688.0,166.66666666666666
4694.0,166.66666666666666
4700.0,166.66666666666666
4706.0,166.66666666666666
4712.0,166.66666666666666
4718.0,166.66666666666666
4724.0,166.66666666666666
4730.0,166.66666666666666
4736.0,166.66666666666666
4742.0,166.66666666666666
4748.0,166.66666666666666
4754.0,166.66666666666666
4760.0,166.66666666666666
4766.0,166.66666666666666
4772.0,166.66666666666666
4778.0,166.66666666666666
4784.0,166.66666666666666
4791.0,142.85714285714286
4798.0,142.85714285714286
4805.0,142.85714285714286
4812.0,142.85714285714286
4819.0,142.85714285714286
4826.0,142.85714285714286
4833.0,142.85714285714286
4840.0,142.85714285714286
4847.0,142.85714285714286
4855.0,125.0
4863.0,125.0
4871.0,125.0
4879.0,125.0
4888.0,111.1111111111111
4897.0,111.1111111111111
4906.0,111.1111111111111
4915.0,111.1111111111111
4925.0,100.0
4935.0,100.0
4945.0,100.0
4956.0,90.9090909090909
4967.0,90.9090909090909
4979.0,83.33333333333333
4992.0,76.92307692307693
