spike_time_ms,firing_rate_kHz
35.0,0.0
56.0,47.61904761904761
76.0,50.0
95.0,52.63157894736842
113.0,55.55555555555555
124.0,90.9090909090909
134.0,100.0
143.0,111.1111111111111
152.0,111.1111111111111
160.0,125.0
168.0,125.0
176.0,125.0
184.0,125.0
192.0,125.0
200.0,125.0
208.0,125.0
216.0,125.0
223.0,142.85714285714286
229.0,166.66666666666666
235.0,166.66666666666666
241.0,166.66666666666666
247.0,166.66666666666666
252.0,200.0
257.0,200.0
262.0,200.0
267.0,200.0
272.0,200.0
277.0,200.0
282.0,200.0
287.0,200.0
292.0,200.0
297.0,200.0
302.0,200.0
307.0,200.0
312.0,200.0
317.0,200.0
322.0,200.0
327.0,200.0
332.0,200.0
337.0,200.0
342.0,200.0
347.0,200.0
351.0,250.0
355.0,250.0
359.0,250.0
363.0,250.0
367.0,250.0
371.0,250.0
375.0,250.0
379.0,250.0
383.0,250.0
387.0,250.0
391.0,250.0
395.0,250.0
399.0,250.0
403.0,250.0
406.0,333.3333333333333
409.0,333.3333333333333
412.0,333.3333333333333
415.0,333.3333333333333
418.0,333.3333333333333
421.0,333.3333333333333
424.0,333.3333333333333
427.0,333.3333333333333
430.0,333.3333333333333
433.0,333.3333333333333
436.0,333.3333333333333
439.0,333.3333333333333
442.0,333.3333333333333
445.0,333.3333333333333
448.0,333.3333333333333
451.0,333.3333333333333
454.0,333.3333333333333
457.0,333.3333333333333
460.0,333.3333333333333
463.0,333.3333333333333
466.0,333.3333333333333
469.0,333.3333333333333
472.0,333.3333333333333
475.0,333.3333333333333
478.0,333.3333333333333
481.0,333.3333333333333
484.0,333.3333333333333
487.0,333.3333333333333
490.0,333.3333333333333
493.0,333.3333333333333
496.0,333.3333333333333
499.0,333.3333333333333
502.0,333.3333333333333
505.0,333.3333333333333
508.0,333.3333333333333
511.0,333.3333333333333
514.0,333.3333333333333
517.0,333.3333333333333
520.0,333.3333333333333
523.0,333.3333333333333
526.0,333.3333333333333
529.0,333.3333333333333
532.0,333.3333333333333
535.0,333.3333333333333
538.0,333.3333333333333
541.0,333.3333333333333
544.0,333.3333333333333
547.0,333.3333333333333
550.0,333.3333333333333
553.0,333.3333333333333
556.0,333.3333333333333
559.0,333.3333333333333
562.0,333.3333333333333
565.0,333.3333333333333
569.0,250.0
573.0,250.0
577.0,250.0
581.0,250.0
585.0,250.0
589.0,250.0
593.0,250.0
597.0,250.0
601.0,250.0
605.0,250.0
609.0,250.0
613.0,250.0
617.0,250.0
621.0,250.0
625.0,250.0
629.0,250.0
633.0,250.0
637.0,250.0
641.0,250.0
645.0,250.0
649.0,250.0
653.0,250.0
657.0,250.0
661.0,250.0
665.0,250.0
669.0,250.0
673.0,250.0
678.0,200.0
683.0,200.0
688.0,200.0
693.0,200.0
698.0,200.0
704.0,166.66666666666666
710.0,166.66666666666666
716.0,166.66666666666666
722.0,166.66666666666666
728.0,166.66666666666666
734.0,166.66666666666666
740.0,166.66666666666666
746.0,166.66666666666666
752.0,166.66666666666666
758.0,166.66666666666666
764.0,166.66666666666666
770.0,166.66666666666666
776.0,166.66666666666666
782.0,166.66666666666666
789.0,142.85714285714286
797.0,125.0
806.0,111.1111111111111
815.0,111.1111111111111
825.0,100.0
835.0,100.0
846.0,90.9090909090909
857.0,90.9090909090909
868.0,90.9090909090909
879.0,90.9090909090909
890.0,90.9090909090909
904.0,71.42857142857143
922.0,55.55555555555555
943.0,47.61904761904761
966.0,43.47826086956522
990.0,41.666666666666664
1022.0,31.25
1090.0,14.705882352941176
3860.0,0.3610108303249097
3943.0,12.048192771084338
3975.0,31.25
4005.0,33.333333333333336
4028.0,43.47826086956522
4044.0,62.5
4059.0,66.66666666666667
4073.0,71.42857142857143
4087.0,71.42857142857143
4101.0,71.42857142857143
4115.0,71.42857142857143
4128.0,76.92307692307693
4137.0,111.1111111111111
4145.0,125.0
4152.0,142.85714285714286
4159.0,142.85714285714286
4166.0,142.85714285714286
4173.0,142.85714285714286
4180.0,142.85714285714286
4187.0,142.85714285714286
4194.0,142.85714285714286
4201.0,142.85714285714286
4207.0,166.66666666666666
4213.0,166.66666666666666
4219.0,166.66666666666666
4225.0,166.66666666666666
4231.0,166.66666666666666
4237.0,166.66666666666666
4243.0,166.66666666666666
4249.0,166.66666666666666
4255.0,166.66666666666666
4260.0,200.0
4265.0,200.0
4270.0,200.0
4275.0,200.0
4280.0,200.0
4285.0,200.0
4290.0,200.0
4295.0,200.0
4300.0,200.0
4305.0,200.0
4310.0,200.0
4315.0,200.0
4320.0,200.0
4325.0,200.0
4330.0,200.0
4335.0,200.0
4340.0,200.0
4345.0,200.0
4350.0,200.0
4355.0,200.0
4360.0,200.0
4365.0,200.0
4370.0,200.0
4375.0,200.0
4380.0,200.0
4384.0,250.0
4388.0,250.0
4392.0,250.0
4396.0,250.0
4400.0,250.0
4404.0,250.0
4408.0,250.0
4411.0,333.3333333333333
4414.0,333.3333333333333
4417.0,333.3333333333333
4420.0,333.3333333333333
4423.0,333.3333333333333
4426.0,333.3333333333333
4429.0,333.3333333333333
4432.0,333.3333333333333
4435.0,333.3333333333333
4438.0,333.3333333333333
4441.0,333.3333333333333
4444.0,333.3333333333333
4447.0,333.3333333333333
4450.0,333.3333333333333
4453.0,333.3333333333333
4456.0,333.3333333333333
4459.0,333.3333333333333
4462.0,333.3333333333333
4465.0,333.3333333333333
4468.0,333.3333333333333
4471.0,333.3333333333333
4474.0,333.3333333333333
4477.0,333.3333333333333
4480.0,333.3333333333333
4483.0,333.3333333333333
4486.0,333.3333333333333
4489.0,333.3333333333333
4492.0,333.3333333333333
4495.0,333.3333333333333
4498.0,333.3333333333333
4501.0,333.3333333333333
4504.0,333.3333333333333
4507.0,333.3333333333333
4510.0,333.3333333333333
4513.0,333.3333333333333
4516.0,333.3333333333333
4519.0,333.3333333333333
4522.0,333.3333333333333
4525.0,333.3333333333333
4528.0,333.3333333333333
4531.0,333.3333333333333
4534.0,333.3333333333333
4537.0,333.3333333333333
4540.0,333.3333333333333
4543.0,333.3333333333333
4546.0,333.3333333333333
4549.0,333.3333333333333
4552.0,333.3333333333333
4555.0,333.3333333333333
4558.0,333.3333333333333
4561.0,333.3333333333333
4564.0,333.3333333333333
4567.0,333.3333333333333
4570.0,333.3333333333333
4573.0,333.3333333333333
4576.0,333.3333333333333
4579.0,333.3333333333333
4582.0,333.3333333333333
4585.0,333.3333333333333
4588.0,333.3333333333333
4591.0,333.3333333333333
4594.0,333.3333333333333
4598.0,250.0
4602.0,250.0
4606.0,250.0
4610.0,250.0
4614.0,250.0
4618.0,250.0
4622.0,250.0
4626.0,250.0
4630.0,250.0
4634.0,250.0
4638.0,250.0
4642.0,250.0
4646.0,250.0
4650.0,250.0
4654.0,250.0
4658.0,250.0
4662.0,250.0
4666.0,250.0
4670.0,250.0
4674.0,250.0
4678.0,250.0
4682.0,250.0
4686.0,250.0
4691.0,200.0
4696.0,200.0
4701.0,200.0
4706.0,200.0
4711.0,200.0
4717.0,166.66666666666666
4723.0,166.66666666666666
4730.0,142.85714285714286
4737.0,142.85714285714286
4745.0,125.0
4753.0,125.0
4761.0,125.0
4769.0,125.0
4777.0,125.0
4785.0,125.0
4793.0,125.0
4801.0,125.0
4809.0,125.0
4819.0,100.0
4832.0,76.92307692307693
4849.0,58.8235294117647
4869.0,50.0
4891.0,45.45454545454545
4914.0,43.47826086956522
4948.0,29.41176470588235
