spike_time_ms,firing_rate_kHz
149.0,0.0
183.0,29.41176470588235
217.0,29.41176470588235
241.0,41.666666666666664
257.0,62.5
273.0,62.5
289.0,62.5
305.0,62.5
321.0,62.5
337.0,62.5
353.0,62.5
364.0,90.9090909090909
372.0,125.0
380.0,125.0
388.0,125.0
396.0,125.0
404.0,125.0
412.0,125.0
420.0,125.0
428.0,125.0
436.0,125.0
444.0,125.0
452.0,125.0
460.0,125.0
469.0,111.1111111111111
479.0,100.0
489.0,100.0
499.0,100.0
509.0,100.0
519.0,100.0
529.0,100.0
539.0,100.0
549.0,100.0
559.0,100.0
569.0,100.0
579.0,100.0
589.0,100.0
599.0,100.0
609.0,100.0
619.0,100.0
629.0,100.0
639.0,100.0
649.0,100.0
659.0,100.0
669.0,100.0
679.0,100.0
689.0,100.0
699.0,100.0
709.0,100.0
723.0,71.42857142857143
749.0,38.46153846153847
775.0,38.46153846153847
801.0,38.46153846153847
827.0,38.46153846153847
932.0,9.523809523809526
1263.0,3.0211480362537766
2815.0,0.6443298969072165
2915.0,10.0
3011.0,10.416666666666666
3242.0,4.329004329004329
3324.0,12.195121951219512
3380.0,17.857142857142858
3457.0,12.987012987012989
3708.0,3.9840637450199203
3791.0,12.048192771084338
3844.0,18.867924528301884
3908.0,15.625
3984.0,13.157894736842104
4201.0,4.608294930875576
4269.0,14.705882352941176
4318.0,20.408163265306122
4338.0,50.0
4358.0,50.0
4378.0,50.0
4398.0,50.0
4418.0,50.0
4430.0,83.33333333333333
4441.0,90.9090909090909
4452.0,90.9090909090909
4463.0,90.9090909090909
4474.0,90.9090909090909
4485.0,90.9090909090909
4496.0,90.9090909090909
4507.0,90.9090909090909
4518.0,90.9090909090909
4529.0,90.9090909090909
4538.0,111.1111111111111
4547.0,111.1111111111111
4556.0,111.1111111111111
4565.0,111.1111111111111
4574.0,111.1111111111111
4583.0,111.1111111111111
4592.0,111.1111111111111
4601.0,111.1111111111111
4610.0,111.1111111111111
4619.0,111.1111111111111
4628.0,111.1111111111111
4637.0,111.1111111111111
4648.0,90.9090909090909
4659.0,90.9090909090909
4670.0,90.9090909090909
4681.0,90.9090909090909
4692.0,90.9090909090909
4703.0,90.9090909090909
4714.0,90.9090909090909
4725.0,90.9090909090909
4736.0,90.9090909090909
4747.0,90.9090909090909
4763.0,62.5
4780.0,58.8235294117647
4797.0,58.8235294117647
4814.0,58.8235294117647
4831.0,58.8235294117647
4848.0,58.8235294117647
4873.0,40.0
4909.0,27.777777777777775
4945.0,27.777777777777775
