Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa)
1325,277.28036,0,0,0,68.759543,12.278127,0,0,20.018933,3.6803981,0,0,0,0
1326,277.28475,0,0,0,68.760632,12.278322,0,0,20.01925,3.6804564,0,0,0,0
1327,277.28914,0,0,0,68.761721,12.278516,0,0,20.019567,3.6805147,0,0,0,0
1328,277.29353,0,0,0,68.762809,12.278711,0,0,20.019884,3.6805729,0,0,0,0
1329,277.29792,0,0,0,68.763898,12.278905,0,0,20.020201,3.6806312,0,0,0,0
1330,277.30231,0,0,0,68.764986,12.279099,0,0,20.020518,3.6806895,0,0,0,0
1331,277.3067,0,0,0,68.766075,12.279294,0,0,20.020835,3.6807477,0,0,0,0
1332,277.31109,0,0,0,68.767164,12.279488,0,0,20.021152,3.680806,0,0,0,0
1333,277.31548,0,0,0,68.768252,12.279682,0,0,20.021468,3.6808643,0,0,0,0
1334,277.31987,0,0,0,68.769341,12.279877,0,0,20.021785,3.6809225,0,0,0,0
1335,277.32426,0,0,0,68.77043,12.280071,0,0,20.022102,3.6809808,0,0,0,0
1336,277.32865,0,0,0,68.771518,12.280266,0,0,20.022419,3.6810391,0,0,0,0
1337,277.33304,0,0,0,68.772607,12.28046,0,0,20.022736,3.6810974,0,0,0,0
1338,277.33743,0,0,0,68.773695,12.280654,0,0,20.023053,3.6811556,0,0,0,0
1339,277.34182,0,0,0,68.774784,12.280849,0,0,20.02337,3.6812139,0,0,0,0
1340,277.34621,0,0,0,68.775873,12.281043,0,0,20.023687,3.6812722,0,0,0,0
1341,277.3506,0,0,0,68.776961,12.281238,0,0,20.024004,3.6813304,0,0,0,0
1342,277.35499,0,0,0,68.77805,12.281432,0,0,20.024321,3.6813887,0,0,0,0
1343,277.35938,0,0,0,68.779138,12.281626,0,0,20.024638,3.681447,0,0,0,0
1344,277.36377,0,0,0,68.780227,12.281821,0,0,20.024955,3.6815052,0,0,0,0
1345,277.36816,0,0,0,68.781316,12.282015,0,0,20.025272,3.6815635,0,0,0,0
1346,277.37255,0,0,0,68.782404,12.28221,0,0,20.025589,3.6816218,0,0,0,0
1347,277.37694,0,0,0,68.783493,12.282404,0,0,20.025906,3.68168,0,0,0,0
1348,277.38133,0,0,0,68.784581,12.282598,0,0,20.026223,3.6817383,0,0,0,0
1349,277.38572,0,0,0,68.78567,12.282793,0,0,20.02654,3.6817966,0,0,0,0
1350,277.39011,0,0,0,68.786759,12.282987,0,0,20.026856,3.6818548,0,0,0,0
1351,277.3945,0,0,0,68.787847,12.283181,0,0,20.027173,3.6819131,0,0,0,0
1352,277.39889,0,0,0,68.788936,12.283376,0,0,20.02749,3.6819714,0,0,0,0
1353,277.40328,0,0,0,68.790024,12.28357,0,0,20.027807,3.6820296,0,0,0,0
1354,277.40767,0,0,0,68.791113,12.283765,0,0,20.028124,3.6820879,0,0,0,0
1355,277.41206,0,0,0,68.792202,12.283959,0,0,20.028441,3.6821462,0,0,0,0
1356,277.41645,0,0,0,68.79329,12.284153,0,0,20.028758,3.6822044,0,0,0,0
1357,277.42084,0,0,0,68.794379,12.284348,0,0,20.029075,3.6822627,0,0,0,0
1358,277.42523,0,0,0,68.795467,12.284542,0,0,20.029392,3.682321,0,0,0,0
1359,277.42962,0,0,0,68.796556,12.284737,0,0,20.029709,3.6823793,0,0,0,0
1360,277.43401,0,0,0,68.797645,12.284931,0,0,20.030026,3.6824375,0,0,0,0
1361,277.4384,0,0,0,68.798733,12.285125,0,0,20.030343,3.6824958,0,0,0,0
1362,277.44279,0,0,0,68.799822,12.28532,0,0,20.03066,3.6825541,0,0,0,0
1363,277.44718,0,0,0,68.80091,12.285514,0,0,20.030977,3.6826123,0,0,0,0
1364,277.45157,0,0,0,68.801999,12.285708,0,0,20.031294,3.6826706,0,0,0,0
1365,277.45596,0,0,0,68.803088,12.285903,0,0,20.031611,3.6827289,0,0,0,0
1366,277.46035,0,0,0,68.804176,12.286097,0,0,20.031928,3.6827871,0,0,0,0
1367,277.46474,0,0,0,68.805265,12.286292,0,0,20.032244,3.6828454,0,0,0,0
1368,277.46913,0,0,0,68.806353,12.286486,0,0,20.032561,3.6829037,0,0,0,0
1369,277.47352,0,0,0,68.807442,12.28668,0,0,20.032878,3.6829619,0,0,0,0
1370,277.47791,0,0,0,68.808531,12.286875,0,0,20.033195,3.6830202,0,0,0,0
1371,277.4823,0,0,0,68.809619,12.287069,0,0,20.033512,3.6830785,0,0,0,0
1372,277.48669,0,0,0,68.810708,12.287264,0,0,20.033829,3.6831367,0,0,0,0
1373,277.49108,0,0,0,68.811796,12.287458,0,0,20.034146,3.683195,0,0,0,0
1374,277.49547,0,0,0,68.812885,12.287652,0,0,20.034463,3.6832533,0,0,0,0
1375,277.49986,0,0,0,68.813974,12.287847,0,0,20.03478,3.6833115,0,0,0,0
1376,277.50425,0,0,0,68.815062,12.288041,0,0,20.035097,3.6833698,0,0,0,0
1377,277.50864,0,0,0,68.816151,12.288236,0,0,20.035414,3.6834281,0,0,0,0
1378,277.51303,0,0,0,68.81724,12.28843,0,0,20.035731,3.6834863,0,0,0,0
1379,277.51742,0,0,0,68.818328,12.288624,0,0,20.036048,3.6835446,0,0,0,0
1380,277.52181,0,0,0,68.819417,12.288819,0,0,20.036365,3.6836029,0,0,0,0
1381,277.5262,0,0,0,68.820505,12.289013,0,0,20.036682,3.6836612,0,0,0,0
1382,277.53059,0,0,0,68.821594,12.289207,0,0,20.036999,3.6837194,0,0,0,0
1383,277.53498,0,0,0,68.822683,12.289402,0,0,20.037316,3.6837777,0,0,0,0
1384,277.53937,0,0,0,68.823771,12.289596,0,0,20.037632,3.683836,0,0,0,0
1385,277.54376,0,0,0,68.82486,12.289791,0,0,20.037949,3.6838942,0,0,0,0
1386,277.54815,0,0,0,68.825948,12.289985,0,0,20.038266,3.6839525,0,0,0,0
1387,277.55254,0,0,0,68.827037,12.290179,0,0,20.038583,3.6840108,0,0,0,0
1388,277.55693,0,0,0,68.828126,12.290374,0,0,20.0389,3.684069,0,0,0,0
1389,277.56132,0,0,0,68.829214,12.290568,0,0,20.039217,3.6841273,0,0,0,0
1390,277.56571,0,0,0,68.830303,12.290763,0,0,20.039534,3.6841856,0,0,0,0
1391,277.5701,0,0,0,68.831391,12.290957,0,0,20.039851,3.6842438,0,0,0,0
1392,277.57449,0,0,0,68.83248,12.291151,0,0,20.040168,3.6843021,0,0,0,0
1393,277.57888,0,0,0,68.833569,12.291346,0,0,20.040485,3.6843604,0,0,0,0
1394,277.58327,0,0,0,68.834657,12.29154,0,0,20.040802,3.6844186,0,0,0,0
1395,277.58766,0,0,0,68.835746,12.291735,0,0,20.041119,3.6844769,0,0,0,0
1396,277.59205,0,0,0,68.836834,12.291929,0,0,20.041436,3.6845352,0,0,0,0
1397,277.59644,0,0,0,68.837923,12.292123,0,0,20.041753,3.6845934,0,0,0,0
1398,277.60083,0,0,0,68.839012,12.292318,0,0,20.04207,3.6846517,0,0,0,0
1399,277.60522,0,0,0,68.8401,12.292512,0,0,20.042387,3.68471,0,0,0,0
1400,277.60961,0,0,0,68.841189,12.292706,0,0,20.042704,3.6847683,0,0,0,0
1401,277.614,0,0,0,68.842277,12.292901,0,0,20.04302,3.6848265,0,0,0,0
1402,277.61839,0,0,0,68.843366,12.293095,0,0,20.043337,3.6848848,0,0,0,0
1403,277.62278,0,0,0,68.844455,12.29329,0,0,20.043654,3.6849431,0,0,0,0
1404,277.62717,0,0,0,68.845543,12.293484,0,0,20.043971,3.6850013,0,0,0,0
1405,277.63156,0,0,0,68.846632,12.293678,0,0,20.044288,3.6850596,0,0,0,0
1406,277.63594,0,0,0,68.84772,12.293873,0,0,20.044605,3.6851179,0,0,0,0
1407,277.64033,0,0,0,68.848809,12.294067,0,0,20.044922,3.6851761,0,0,0,0
1408,277.65174,0,0,0,68.851638,12.294572,0,0,20.045746,3.6853276,0,0,0,0
1409,277.66315,0,0,0,68.854467,12.295078,0,0,20.046569,3.685479,0,0,0,0
1410,277.67456,0,0,0,68.857296,12.295583,0,0,20.047393,3.6856304,0,0,0,0
1411,277.68597,0,0,0,68.860126,12.296088,0,0,20.048217,3.6857819,0,0,0,0
1412,277.69738,0,0,0,68.862955,12.296593,0,0,20.049041,3.6859333,0,0,0,0
1413,277.70879,0,0,0,68.865784,12.297098,0,0,20.049864,3.6860847,0,0,0,0
1414,277.7202,0,0,0,68.868613,12.297603,0,0,20.050688,3.6862361,0,0,0,0
1415,277.73161,0,0,0,68.871442,12.298109,0,0,20.051512,3.6863876,0,0,0,0
1416,277.74301,0,0,0,68.874271,12.298614,0,0,20.052335,3.686539,0,0,0,0
1417,277.75442,0,0,0,68.8771,12.299119,0,0,20.053159,3.6866904,0,0,0,0
1418,277.76583,0,0,0,68.87993,12.299624,0,0,20.053983,3.6868419,0,0,0,0
1419,277.77724,0,0,0,68.882759,12.300129,0,0,20.054806,3.6869933,0,0,0,0
1420,277.78865,0,0,0,68.885588,12.300635,0,0,20.05563,3.6871447,0,0,0,0
1421,277.80006,0,0,0,68.888417,12.30114,0,0,20.056454,3.6872962,0,0,0,0
1422,277.81147,0,0,0,68.891246,12.301645,0,0,20.057277,3.6874476,0,0,0,0
1423,277.82288,0,0,0,68.894075,12.30215,0,0,20.058101,3.687599,0,0,0,0
1424,277.83428,0,0,0,68.896904,12.302655,0,0,20.058925,3.6877505,0,0,0,0
1425,277.84569,0,0,0,68.899734,12.303161,0,0,20.059748,3.6879019,0,0,0,0
1426,277.8571,0,0,0,68.902563,12.303666,0,0,20.060572,3.6880533,0,0,0,0
1427,277.86851,0,0,0,68.905392,12.304171,0,0,20.061396,3.6882048,0,0,0,0
1428,277.87992,0,0,0,68.908221,12.304676,0,0,20.06222,3.6883562,0,0,0,0
1429,277.89133,0,0,0,68.91105,12.305181,0,0,20.063043,3.6885076,0,0,0,0
1430,277.90274,0,0,0,68.913879,12.305687,0,0,20.063867,3.6886591,0,0,0,0
1431,277.91415,0,0,0,68.916709,12.306192,0,0,20.064691,3.6888105,0,0,0,0
1432,277.92556,0,0,0,68.919538,12.306697,0,0,20.065514,3.6889619,0,0,0,0
1433,277.93696,0,0,0,68.922367,12.307202,0,0,20.066338,3.6891134,0,0,0,0
1434,277.94837,0,0,0,68.925196,12.307707,0,0,20.067162,3.6892648,0,0,0,0
1435,277.95978,0,0,0,68.928025,12.308212,0,0,20.067985,3.6894162,0,0,0,0
1436,277.97119,0,0,0,68.930854,12.308718,0,0,20.068809,3.6895677,0,0,0,0
1437,277.9826,0,0,0,68.933683,12.309223,0,0,20.069633,3.6897191,0,0,0,0
1438,277.99401,0,0,0,68.936513,12.309728,0,0,20.070456,3.6898705,0,0,0,0
1439,278.00542,0,0,0,68.939342,12.310233,0,0,20.07128,3.6900219,0,0,0,0
1440,278.01683,0,0,0,68.942171,12.310738,0,0,20.072104,3.6901734,0,0,0,0
1441,278.02824,0,0,0,68.945,12.311244,0,0,20.072928,3.6903248,0,0,0,0
1442,278.03964,0,0,0,68.947829,12.311749,0,0,20.073751,3.6904762,0,0,0,0
1443,278.05105,0,0,0,68.950658,12.312254,0,0,20.074575,3.6906277,0,0,0,0
1444,278.06246,0,0,0,68.953487,12.312759,0,0,20.075399,3.6907791,0,0,0,0
1445,278.07387,0,0,0,68.956317,12.313264,0,0,20.076222,3.6909305,0,0,0,0
1446,278.08528,0,0,0,68.959146,12.31377,0,0,20.077046,3.691082,0,0,0,0
1447,278.09669,0,0,0,68.961975,12.314275,0,0,20.07787,3.6912334,0,0,0,0
1448,278.1081,0,0,0,68.964804,12.31478,0,0,20.078693,3.6913848,0,0,0,0
1449,278.11951,0,0,0,68.967633,12.315285,0,0,20.079517,3.6915363,0,0,0,0
1450,278.13092,0,0,0,68.970462,12.31579,0,0,20.080341,3.6916877,0,0,0,0
1451,278.14232,0,0,0,68.973291,12.316296,0,0,20.081164,3.6918391,0,0,0,0
1452,278.15373,0,0,0,68.976121,12.316801,0,0,20.081988,3.6919906,0,0,0,0
1453,278.16514,0,0,0,68.97895,12.317306,0,0,20.082812,3.692142,0,0,0,0
1454,278.17655,0,0,0,68.981779,12.317811,0,0,20.083635,3.6922934,0,0,0,0
1455,278.18796,0,0,0,68.984608,12.318316,0,0,20.084459,3.6924449,0,0,0,0
1456,278.19937,0,0,0,68.987437,12.318821,0,0,20.085283,3.6925963,0,0,0,0
1457,278.21078,0,0,0,68.990266,12.319327,0,0,20.086107,3.6927477,0,0,0,0
1458,278.22219,0,0,0,68.993096,12.319832,0,0,20.08693,3.6928992,0,0,0,0
1459,278.23359,0,0,0,68.995925,12.320337,0,0,20.087754,3.6930506,0,0,0,0
1460,278.245,0,0,0,68.998754,12.320842,0,0,20.088578,3.693202,0,0,0,0
1461,278.25641,0,0,0,69.001583,12.321347,0,0,20.089401,3.6933535,0,0,0,0
1462,278.26782,0,0,0,69.004412,12.321853,0,0,20.090225,3.6935049,0,0,0,0
1463,278.27923,0,0,0,69.007241,12.322358,0,0,20.091049,3.6936563,0,0,0,0
1464,278.29064,0,0,0,69.01007,12.322863,0,0,20.091872,3.6938077,0,0,0,0
1465,278.30205,0,0,0,69.0129,12.323368,0,0,20.092696,3.6939592,0,0,0,0
1466,278.31346,0,0,0,69.015729,12.323873,0,0,20.09352,3.6941106,0,0,0,0
1467,278.32487,0,0,0,69.018558,12.324379,0,0,20.094343,3.694262,0,0,0,0
1468,278.33627,0,0,0,69.021387,12.324884,0,0,20.095167,3.6944135,0,0,0,0
1469,278.34768,0,0,0,69.024216,12.325389,0,0,20.095991,3.6945649,0,0,0,0
1470,278.35909,0,0,0,69.027045,12.325894,0,0,20.096815,3.6947163,0,0,0,0
1471,278.3705,0,0,0,69.029874,12.326399,0,0,20.097638,3.6948678,0,0,0,0
1472,278.38191,0,0,0,69.032704,12.326905,0,0,20.098462,3.6950192,0,0,0,0
1473,278.39332,0,0,0,69.035533,12.32741,0,0,20.099286,3.6951706,0,0,0,0
1474,278.40473,0,0,0,69.038362,12.327915,0,0,20.100109,3.6953221,0,0,0,0
1475,278.41614,0,0,0,69.041191,12.32842,0,0,20.100933,3.6954735,0,0,0,0
1476,278.42755,0,0,0,69.04402,12.328925,0,0,20.101757,3.6956249,0,0,0,0
1477,278.43895,0,0,0,69.046849,12.32943,0,0,20.10258,3.6957764,0,0,0,0
1478,278.45036,0,0,0,69.049678,12.329936,0,0,20.103404,3.6959278,0,0,0,0
1479,278.46177,0,0,0,69.052508,12.330441,0,0,20.104228,3.6960792,0,0,0,0
1480,278.47318,0,0,0,69.055337,12.330946,0,0,20.105051,3.6962307,0,0,0,0
1481,278.48459,0,0,0,69.058166,12.331451,0,0,20.105875,3.6963821,0,0,0,0
1482,278.496,0,0,0,69.060995,12.331956,0,0,20.106699,3.6965335,0,0,0,0
1483,278.50741,0,0,0,69.063824,12.332462,0,0,20.107523,3.696685,0,0,0,0
1484,278.51882,0,0,0,69.066653,12.332967,0,0,20.108346,3.6968364,0,0,0,0
1485,278.53022,0,0,0,69.069483,12.333472,0,0,20.10917,3.6969878,0,0,0,0
1486,278.54163,0,0,0,69.072312,12.333977,0,0,20.109994,3.6971392,0,0,0,0
1487,278.55304,0,0,0,69.075141,12.334482,0,0,20.110817,3.6972907,0,0,0,0
1488,278.56445,0,0,0,69.07797,12.334988,0,0,20.111641,3.6974421,0,0,0,0
1489,278.57586,0,0,0,69.080799,12.335493,0,0,20.112465,3.6975935,0,0,0,0
1490,278.58727,0,0,0,69.083628,12.335998,0,0,20.113288,3.697745,0,0,0,0
1491,278.59868,0,0,0,69.086457,12.336503,0,0,20.114112,3.6978964,0,0,0,0
1492,278.61009,0,0,0,69.089287,12.337008,0,0,20.114936,3.6980478,0,0,0,0
1493,278.6215,0,0,0,69.092116,12.337514,0,0,20.115759,3.6981993,0,0,0,0
1494,278.6329,0,0,0,69.094945,12.338019,0,0,20.116583,3.6983507,0,0,0,0
1495,278.64431,0,0,0,69.097774,12.338524,0,0,20.117407,3.6985021,0,0,0,0
1496,278.65572,0,0,0,69.100603,12.339029,0,0,20.11823,3.6986536,0,0,0,0
1497,278.66713,0,0,0,69.103432,12.339534,0,0,20.119054,3.698805,0,0,0,0
1498,278.67854,0,0,0,69.106261,12.340039,0,0,20.119878,3.6989564,0,0,0,0
1499,278.68995,0,0,0,69.109091,12.340545,0,0,20.120702,3.6991079,0,0,0,0
1500,278.70136,0,0,0,69.11192,12.34105,0,0,20.121525,3.6992593,0,0,0,0
1501,278.71277,0,0,0,69.114749,12.341555,0,0,20.122349,3.6994107,0,0,0,0
1502,278.72418,0,0,0,69.117578,12.34206,0,0,20.123173,3.6995622,0,0,0,0
1503,278.73558,0,0,0,69.120407,12.342565,0,0,20.123996,3.6997136,0,0,0,0
1504,278.74699,0,0,0,69.123236,12.343071,0,0,20.12482,3.699865,0,0,0,0
1505,278.7584,0,0,0,69.126066,12.343576,0,0,20.125644,3.7000165,0,0,0,0
1506,278.76981,0,0,0,69.128895,12.344081,0,0,20.126467,3.7001679,0,0,0,0
1507,278.78122,0,0,0,69.131724,12.344586,0,0,20.127291,3.7003193,0,0,0,0
1508,278.79263,0,0,0,69.134553,12.345091,0,0,20.128115,3.7004708,0,0,0,0
1509,278.80404,0,0,0,69.137382,12.345597,0,0,20.128938,3.7006222,0,0,0,0
1510,278.81545,0,0,0,69.140211,12.346102,0,0,20.129762,3.7007736,0,0,0,0
1511,278.82685,0,0,0,69.14304,12.346607,0,0,20.130586,3.700925,0,0,0,0
1512,278.83826,0,0,0,69.14587,12.347112,0,0,20.13141,3.7010765,0,0,0,0
1513,278.84967,0,0,0,69.148699,12.347617,0,0,20.132233,3.7012279,0,0,0,0
1514,278.86108,0,0,0,69.151528,12.348123,0,0,20.133057,3.7013793,0,0,0,0
1515,278.87249,0,0,0,69.154357,12.348628,0,0,20.133881,3.7015308,0,0,0,0
1516,278.8839,0,0,0,69.157186,12.349133,0,0,20.134704,3.7016822,0,0,0,0
1517,278.8985,0,0,0,69.160808,12.34978,0,0,20.135759,3.701876,0,0,0,0
1518,278.91311,0,0,0,69.164429,12.350426,0,0,20.136813,3.7020699,0,0,0,0
1519,278.92771,0,0,0,69.16805,12.351073,0,0,20.137867,3.7022637,0,0,0,0
1520,278.94231,0,0,0,69.171672,12.35172,0,0,20.138922,3.7024576,0,0,0,0
1521,278.95692,0,0,0,69.175293,12.352366,0,0,20.139976,3.7026514,0,0,0,0
1522,278.97152,0,0,0,69.178915,12.353013,0,0,20.14103,3.7028453,0,0,0,0
1523,278.98613,0,0,0,69.182536,12.35366,0,0,20.142085,3.7030391,0,0,0,0
1524,279.00073,0,0,0,69.186158,12.354306,0,0,20.143139,3.7032329,0,0,0,0
1525,279.01533,0,0,0,69.189779,12.354953,0,0,20.144194,3.7034268,0,0,0,0
1526,279.02994,0,0,0,69.193401,12.3556,0,0,20.145248,3.7036206,0,0,0,0
1527,279.04454,0,0,0,69.197022,12.356246,0,0,20.146302,3.7038145,0,0,0,0
1528,279.05915,0,0,0,69.200644,12.356893,0,0,20.147357,3.7040083,0,0,0,0
1529,279.07375,0,0,0,69.204265,12.35754,0,0,20.148411,3.7042021,0,0,0,0
1530,279.08835,0,0,0,69.207886,12.358186,0,0,20.149465,3.704396,0,0,0,0
1531,279.10296,0,0,0,69.211508,12.358833,0,0,20.15052,3.7045898,0,0,0,0
1532,279.11756,0,0,0,69.215129,12.35948,0,0,20.151574,3.7047837,0,0,0,0
1533,279.13217,0,0,0,69.218751,12.360126,0,0,20.152628,3.7049775,0,0,0,0
1534,279.14677,0,0,0,69.222372,12.360773,0,0,20.153683,3.7051713,0,0,0,0
1535,279.16137,0,0,0,69.225994,12.36142,0,0,20.154737,3.7053652,0,0,0,0
1536,279.17598,0,0,0,69.229615,12.362066,0,0,20.155792,3.705559,0,0,0,0
1537,279.19058,0,0,0,69.233237,12.362713,0,0,20.156846,3.7057529,0,0,0,0
1538,279.20518,0,0,0,69.236858,12.36336,0,0,20.1579,3.7059467,0,0,0,0
1539,279.21979,0,0,0,69.24048,12.364006,0,0,20.158955,3.7061405,0,0,0,0
1540,279.23439,0,0,0,69.244101,12.364653,0,0,20.160009,3.7063344,0,0,0,0
1541,279.249,0,0,0,69.247722,12.3653,0,0,20.161063,3.7065282,0,0,0,0
1542,279.2636,0,0,0,69.251344,12.365946,0,0,20.162118,3.7067221,0,0,0,0
1543,279.2782,0,0,0,69.254965,12.366593,0,0,20.163172,3.7069159,0,0,0,0
1544,279.29281,0,0,0,69.258587,12.36724,0,0,20.164226,3.7071097,0,0,0,0
1545,279.30741,0,0,0,69.262208,12.367886,0,0,20.165281,3.7073036,0,0,0,0
1546,279.32202,0,0,0,69.26583,12.368533,0,0,20.166335,3.7074974,0,0,0,0
1547,279.33662,0,0,0,69.269451,12.36918,0,0,20.16739,3.7076913,0,0,0,0
1548,279.35122,0,0,0,69.273073,12.369826,0,0,20.168444,3.7078851,0,0,0,0
1549,279.36583,0,0,0,69.276694,12.370473,0,0,20.169498,3.7080789,0,0,0,0
1550,279.38043,0,0,0,69.280316,12.37112,0,0,20.170553,3.7082728,0,0,0,0
1551,279.39504,0,0,0,69.283937,12.371766,0,0,20.171607,3.7084666,0,0,0,0
1552,279.40964,0,0,0,69.287558,12.372413,0,0,20.172661,3.7086605,0,0,0,0
1553,279.42424,0,0,0,69.29118,12.37306,0,0,20.173716,3.7088543,0,0,0,0
1554,279.43885,0,0,0,69.294801,12.373706,0,0,20.17477,3.7090481,0,0,0,0
1555,279.45345,0,0,0,69.298423,12.374353,0,0,20.175824,3.709242,0,0,0,0
1556,279.46806,0,0,0,69.302044,12.375,0,0,20.176879,3.7094358,0,0,0,0
1557,279.48266,0,0,0,69.305666,12.375646,0,0,20.177933,3.7096297,0,0,0,0
1558,279.49726,0,0,0,69.309287,12.376293,0,0,20.178988,3.7098235,0,0,0,0
1559,279.51187,0,0,0,69.312909,12.37694,0,0,20.180042,3.7100174,0,0,0,0
1560,279.52647,0,0,0,69.31653,12.377586,0,0,20.181096,3.7102112,0,0,0,0
1561,279.54107,0,0,0,69.320152,12.378233,0,0,20.182151,3.710405,0,0,0,0
1562,279.55568,0,0,0,69.323773,12.37888,0,0,20.183205,3.7105989,0,0,0,0
1563,279.57028,0,0,0,69.327394,12.379526,0,0,20.184259,3.7107927,0,0,0,0
1564,279.58489,0,0,0,69.331016,12.380173,0,0,20.185314,3.7109866,0,0,0,0
1565,279.59949,0,0,0,69.334637,12.38082,0,0,20.186368,3.7111804,0,0,0,0
1566,279.61409,0,0,0,69.338259,12.381466,0,0,20.187422,3.7113742,0,0,0,0
1567,279.6287,0,0,0,69.34188,12.382113,0,0,20.188477,3.7115681,0,0,0,0
1568,279.6433,0,0,0,69.345502,12.38276,0,0,20.189531,3.7117619,0,0,0,0
1569,279.65791,0,0,0,69.349123,12.383406,0,0,20.190586,3.7119558,0,0,0,0
1570,279.67251,0,0,0,69.352745,12.384053,0,0,20.19164,3.7121496,0,0,0,0
1571,279.68711,0,0,0,69.356366,12.3847,0,0,20.192694,3.7123434,0,0,0,0
1572,279.70172,0,0,0,69.359987,12.385346,0,0,20.193749,3.7125373,0,0,0,0
1573,279.71632,0,0,0,69.363609,12.385993,0,0,20.194803,3.7127311,0,0,0,0
1574,279.73093,0,0,0,69.36723,12.38664,0,0,20.195857,3.712925,0,0,0,0
1575,279.74553,0,0,0,69.370852,12.387286,0,0,20.196912,3.7131188,0,0,0,0
1576,279.76013,0,0,0,69.374473,12.387933,0,0,20.197966,3.7133126,0,0,0,0
1577,279.77474,0,0,0,69.378095,12.38858,0,0,20.19902,3.7135065,0,0,0,0
1578,279.78934,0,0,0,69.381716,12.389226,0,0,20.200075,3.7137003,0,0,0,0
1579,279.80395,0,0,0,69.385338,12.389873,0,0,20.201129,3.7138942,0,0,0,0
1580,279.81855,0,0,0,69.388959,12.39052,0,0,20.202184,3.714088,0,0,0,0
1581,279.83315,0,0,0,69.392581,12.391166,0,0,20.203238,3.7142818,0,0,0,0
1582,279.84776,0,0,0,69.396202,12.391813,0,0,20.204292,3.7144757,0,0,0,0
1583,279.86236,0,0,0,69.399823,12.39246,0,0,20.205347,3.7146695,0,0,0,0
1584,279.87696,0,0,0,69.403445,12.393106,0,0,20.206401,3.7148634,0,0,0,0
1585,279.89157,0,0,0,69.407066,12.393753,0,0,20.207455,3.7150572,0,0,0,0
1586,279.90617,0,0,0,69.410688,12.3944,0,0,20.20851,3.715251,0,0,0,0
1587,279.92078,0,0,0,69.414309,12.395046,0,0,20.209564,3.7154449,0,0,0,0
1588,279.93538,0,0,0,69.417931,12.395693,0,0,20.210619,3.7156387,0,0,0,0
1589,279.94998,0,0,0,69.421552,12.39634,0,0,20.211673,3.7158326,0,0,0,0
1590,279.96459,0,0,0,69.425174,12.396986,0,0,20.212727,3.7160264,0,0,0,0
1591,279.97919,0,0,0,69.428795,12.397633,0,0,20.213782,3.7162203,0,0,0,0
1592,279.9938,0,0,0,69.432417,12.39828,0,0,20.214836,3.7164141,0,0,0,0
1593,280.0084,0,0,0,69.436038,12.398926,0,0,20.21589,3.7166079,0,0,0,0
1594,280.023,0,0,0,69.439659,12.399573,0,0,20.216945,3.7168018,0,0,0,0
1595,280.03761,0,0,0,69.443281,12.40022,0,0,20.217999,3.7169956,0,0,0,0
1596,280.05221,0,0,0,69.446902,12.400866,0,0,20.219053,3.7171895,0,0,0,0
1597,280.06682,0,0,0,69.450524,12.401513,0,0,20.220108,3.7173833,0,0,0,0
1598,280.08142,0,0,0,69.454145,12.40216,0,0,20.221162,3.7175771,0,0,0,0
1599,280.09602,0,0,0,69.457767,12.402806,0,0,20.222217,3.717771,0,0,0,0
1600,280.11063,0,0,0,69.461388,12.403453,0,0,20.223271,3.7179648,0,0,0,0
1601,280.12523,0,0,0,69.46501,12.4041,0,0,20.224325,3.7181587,0,0,0,0
1602,280.13983,0,0,0,69.468631,12.404746,0,0,20.22538,3.7183525,0,0,0,0
1603,280.15444,0,0,0,69.472253,12.405393,0,0,20.226434,3.7185463,0,0,0,0
1604,280.16904,0,0,0,69.475874,12.40604,0,0,20.227488,3.7187402,0,0,0,0
1605,280.18365,0,0,0,69.479495,12.406686,0,0,20.228543,3.718934,0,0,0,0
1606,280.19825,0,0,0,69.483117,12.407333,0,0,20.229597,3.7191279,0,0,0,0
1607,280.21285,0,0,0,69.486738,12.40798,0,0,20.230651,3.7193217,0,0,0,0
1608,280.22746,0,0,0,69.49036,12.408626,0,0,20.231706,3.7195155,0,0,0,0
1609,280.24206,0,0,0,69.493981,12.409273,0,0,20.23276,3.7197094,0,0,0,0
1610,280.25667,0,0,0,69.497603,12.40992,0,0,20.233815,3.7199032,0,0,0,0
1611,280.27127,0,0,0,69.501224,12.410566,0,0,20.234869,3.7200971,0,0,0,0
1612,280.28587,0,0,0,69.504846,12.411213,0,0,20.235923,3.7202909,0,0,0,0
1613,280.30048,0,0,0,69.508467,12.41186,0,0,20.236978,3.7204847,0,0,0,0
1614,280.31508,0,0,0,69.512089,12.412506,0,0,20.238032,3.7206786,0,0,0,0
1615,280.32969,0,0,0,69.51571,12.413153,0,0,20.239086,3.7208724,0,0,0,0
1616,280.34429,0,0,0,69.519331,12.4138,0,0,20.240141,3.7210663,0,0,0,0
1617,280.35889,0,0,0,69.522953,12.414446,0,0,20.241195,3.7212601,0,0,0,0
1618,280.3735,0,0,0,69.526574,12.415093,0,0,20.242249,3.7214539,0,0,0,0
