Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa)
0,-0.58453878,0,0,0,0,0,0,0,0,-0.033854666,-0.031998114,-0.01375753,0,0,0,0,0,0,0,0,0,-0.047434907,-0.12094145,-0.12252972,-0.030306707,0,0,0,0,0,0,0,-0.044712557,-0.058738726,-0.22985418,-0.3361568,-0.08333989,0,0,0,0,0,0,0,0,-0.023996967,-0.068486455,-0.072447846,-0.043052146,0,0,0,0,0,0,0,0,0,-0.0075094271,-0.01130262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.24983416,0,0,0,0,0,0,0,0,-0.014469617,-0.013676119,-0.0058800221,0,0,0,0,0,0,0,0,0,-0.020273865,-0.051690847,-0.05236968,-0.012953205,0,0,0,0,0,0,0,-0.019110321,-0.025105161,-0.098240576,-0.14367473,-0.035619794,0,0,0,0,0,0,0,0,-0.010256397,-0.029271378,-0.030964492,-0.018400655,0,0,0,0,0,0,0,0,0,-0.0032095585,-0.004830784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.084870463,0,0,0,0,0,0,0,0,0.0049154329,0.0046458762,0.0019974859,0,0,0,0,0,0,0,0,0,0.0068871779,0.017559753,0.017790357,0.004400297,0,0,0,0,0,0,0,0.0064919138,0.008528404,0.033373031,0.048807341,0.012100301,0,0,0,0,0,0,0,0,0.0034841721,0.009943698,0.010518861,0.0062508351,0,0,0,0,0,0,0,0,0,0.0010903101,0.0016410521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.41957509,0,0,0,0,0,0,0,0,0.024300482,0.022967871,0.0098749938,0,0,0,0,0,0,0,0,0,0.03404822,0.086810353,0.087950395,0.021753799,0,0,0,0,0,0,0,0.032094149,0.042161969,0.16498664,0.24128941,0.059820396,0,0,0,0,0,0,0,0,0.017224742,0.049158774,0.052002214,0.030902326,0,0,0,0,0,0,0,0,0,0.0053901787,0.0081128882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.75427971,0,0,0,0,0,0,0,0,0.043685532,0.041289867,0.017752502,0,0,0,0,0,0,0,0,0,0.061209263,0.15606095,0.15811043,0.039107301,0,0,0,0,0,0,0,0.057696384,0.075795534,0.29660025,0.43377148,0.10754049,0,0,0,0,0,0,0,0,0.030965311,0.088373851,0.093485568,0.055553816,0,0,0,0,0,0,0,0,0,0.0096900473,0.014584724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.0889843,0,0,0,0,0,0,0,0,0.063070581,0.059611862,0.02563001,0,0,0,0,0,0,0,0,0,0.088370306,0.22531155,0.22827047,0.056460803,0,0,0,0,0,0,0,0.083298619,0.1094291,0.42821385,0.62625355,0.15526059,0,0,0,0,0,0,0,0,0.044705881,0.12758893,0.13496892,0.080205307,0,0,0,0,0,0,0,0,0,0.013989916,0.02105656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.423689,0,0,0,0,0,0,0,0,0.082455631,0.077933857,0.033507518,0,0,0,0,0,0,0,0,0,0.11553135,0.29456215,0.29843051,0.073814304,0,0,0,0,0,0,0,0.10890085,0.14306266,0.55982746,0.81873563,0.20298068,0,0,0,0,0,0,0,0,0.05844645,0.166804,0.17645227,0.1048568,0,0,0,0,0,0,0,0,0,0.018289785,0.027528396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1.7583936,0,0,0,0,0,0,0,0,0.10184068,0.096255853,0.041385026,0,0,0,0,0,0,0,0,0,0.14269239,0.36381275,0.36859055,0.091167806,0,0,0,0,0,0,0,0.13450309,0.17669623,0.69144107,1.0112177,0.25070078,0,0,0,0,0,0,0,0,0.07218702,0.20601908,0.21793563,0.12950829,0,0,0,0,0,0,0,0,0,0.022589653,0.034000232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2.0930982,0,0,0,0,0,0,0,0,0.12122573,0.11457785,0.049262534,0,0,0,0,0,0,0,0,0,0.16985343,0.43306336,0.43875058,0.10852131,0,0,0,0,0,0,0,0.16010532,0.21032979,0.82305467,1.2036998,0.29842087,0,0,0,0,0,0,0,0,0.085927589,0.24523416,0.25941898,0.15415978,0,0,0,0,0,0,0,0,0,0.026889522,0.040472068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2.4278028,0,0,0,0,0,0,0,0,0.14061078,0.13289984,0.057140042,0,0,0,0,0,0,0,0,0,0.19701448,0.50231396,0.50891062,0.12587481,0,0,0,0,0,0,0,0.18570756,0.24396336,0.95466828,1.3961818,0.34614097,0,0,0,0,0,0,0,0,0.099668159,0.28444923,0.30090233,0.17881127,0,0,0,0,0,0,0,0,0,0.03118939,0.046943905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2.7625075,0,0,0,0,0,0,0,0,0.15999583,0.15122184,0.06501755,0,0,0,0,0,0,0,0,0,0.22417552,0.57156456,0.57907066,0.14322831,0,0,0,0,0,0,0,0.2113098,0.27759692,1.0862819,1.5886639,0.39386106,0,0,0,0,0,0,0,0,0.11340873,0.32366431,0.34238569,0.20346276,0,0,0,0,0,0,0,0,0,0.035489259,0.053415741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3.0972121,0,0,0,0,0,0,0,0,0.17938088,0.16954383,0.072895058,0,0,0,0,0,0,0,0,0,0.25133656,0.64081516,0.6492307,0.16058181,0,0,0,0,0,0,0,0.23691203,0.31123049,1.2178955,1.781146,0.44158116,0,0,0,0,0,0,0,0,0.1271493,0.36287939,0.38386904,0.22811425,0,0,0,0,0,0,0,0,0,0.039789128,0.059887577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3.4319167,0,0,0,0,0,0,0,0,0.19876593,0.18786583,0.080772565,0,0,0,0,0,0,0,0,0,0.2784976,0.71006576,0.71939073,0.17793532,0,0,0,0,0,0,0,0.26251427,0.34486405,1.3495091,1.9736281,0.48930125,0,0,0,0,0,0,0,0,0.14088987,0.40209446,0.42535239,0.25276574,0,0,0,0,0,0,0,0,0,0.044088996,0.066359413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3.7666213,0,0,0,0,0,0,0,0,0.21815098,0.20618782,0.088650073,0,0,0,0,0,0,0,0,0,0.30565865,0.77931636,0.78955077,0.19528882,0,0,0,0,0,0,0,0.2881165,0.37849762,1.4811227,2.1661101,0.53702135,0,0,0,0,0,0,0,0,0.15463044,0.44130954,0.46683575,0.27741723,0,0,0,0,0,0,0,0,0,0.048388865,0.072831249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,4.1013259,0,0,0,0,0,0,0,0,0.23753603,0.22450982,0.096527581,0,0,0,0,0,0,0,0,0,0.33281969,0.84856696,0.85971081,0.21264232,0,0,0,0,0,0,0,0.31371874,0.41213118,1.6127363,2.3585922,0.58474144,0,0,0,0,0,0,0,0,0.16837101,0.48052461,0.5083191,0.30206872,0,0,0,0,0,0,0,0,0,0.052688733,0.079303085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4.4360306,0,0,0,0,0,0,0,0,0.25692108,0.24283181,0.10440509,0,0,0,0,0,0,0,0,0,0.35998073,0.91781756,0.92987085,0.22999582,0,0,0,0,0,0,0,0.33932097,0.44576475,1.7443499,2.5510743,0.63246154,0,0,0,0,0,0,0,0,0.18211158,0.51973969,0.54980245,0.32672021,0,0,0,0,0,0,0,0,0,0.056988602,0.085774921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,4.7707352,0,0,0,0,0,0,0,0,0.27630613,0.26115381,0.1122826,0,0,0,0,0,0,0,0,0,0.38714177,0.98706816,1.0000309,0.24734932,0,0,0,0,0,0,0,0.36492321,0.47939831,1.8759635,2.7435563,0.68018163,0,0,0,0,0,0,0,0,0.19585215,0.55895477,0.59128581,0.3513717,0,0,0,0,0,0,0,0,0,0.061288471,0.092246757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5.1054398,0,0,0,0,0,0,0,0,0.29569118,0.27947581,0.12016011,0,0,0,0,0,0,0,0,0,0.41430282,1.0563188,1.0701909,0.26470283,0,0,0,0,0,0,0,0.39052544,0.51303188,2.0075771,2.9360384,0.72790173,0,0,0,0,0,0,0,0,0.20959271,0.59816984,0.63276916,0.37602319,0,0,0,0,0,0,0,0,0,0.065588339,0.098718593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,5.4401444,0,0,0,0,0,0,0,0,0.31507622,0.2977978,0.12803761,0,0,0,0,0,0,0,0,0,0.44146386,1.1255694,1.140351,0.28205633,0,0,0,0,0,0,0,0.41612768,0.54666545,2.1391907,3.1285205,0.77562182,0,0,0,0,0,0,0,0,0.22333328,0.63738492,0.67425251,0.40067468,0,0,0,0,0,0,0,0,0,0.069888208,0.10519043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5.7748491,0,0,0,0,0,0,0,0,0.33446127,0.3161198,0.13591512,0,0,0,0,0,0,0,0,0,0.4686249,1.19482,1.210511,0.29940983,0,0,0,0,0,0,0,0.44172991,0.58029901,2.2708044,3.3210026,0.82334192,0,0,0,0,0,0,0,0,0.23707385,0.6766,0.71573587,0.42532617,0,0,0,0,0,0,0,0,0,0.074188076,0.11166227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,6.1095537,0,0,0,0,0,0,0,0,0.35384632,0.33444179,0.14379263,0,0,0,0,0,0,0,0,0,0.49578595,1.2640706,1.280671,0.31676333,0,0,0,0,0,0,0,0.46733215,0.61393258,2.402418,3.5134846,0.87106201,0,0,0,0,0,0,0,0,0.25081442,0.71581507,0.75721922,0.44997766,0,0,0,0,0,0,0,0,0,0.078487945,0.1181341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6.4442583,0,0,0,0,0,0,0,0,0.37323137,0.35276379,0.15167014,0,0,0,0,0,0,0,0,0,0.52294699,1.3333212,1.3508311,0.33411683,0,0,0,0,0,0,0,0.49293438,0.64756614,2.5340316,3.7059667,0.91878211,0,0,0,0,0,0,0,0,0.26455499,0.75503015,0.79870257,0.47462915,0,0,0,0,0,0,0,0,0,0.082787814,0.12460594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6.7789629,0,0,0,0,0,0,0,0,0.39261642,0.37108578,0.15954765,0,0,0,0,0,0,0,0,0,0.55010803,1.4025718,1.4209911,0.35147033,0,0,0,0,0,0,0,0.51853662,0.68119971,2.6656452,3.8984488,0.9665022,0,0,0,0,0,0,0,0,0.27829556,0.79424523,0.84018593,0.49928064,0,0,0,0,0,0,0,0,0,0.087087682,0.13107777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7.1136676,0,0,0,0,0,0,0,0,0.41200147,0.38940778,0.16742515,0,0,0,0,0,0,0,0,0,0.57726907,1.4718224,1.4911511,0.36882384,0,0,0,0,0,0,0,0.54413885,0.71483327,2.7972588,4.0909308,1.0142223,0,0,0,0,0,0,0,0,0.29203613,0.8334603,0.88166928,0.52393213,0,0,0,0,0,0,0,0,0,0.091387551,0.13754961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7.4483722,0,0,0,0,0,0,0,0,0.43138652,0.40772977,0.17530266,0,0,0,0,0,0,0,0,0,0.60443012,1.541073,1.5613112,0.38617734,0,0,0,0,0,0,0,0.56974109,0.74846684,2.9288724,4.2834129,1.0619424,0,0,0,0,0,0,0,0,0.3057767,0.87267538,0.92315263,0.54858363,0,0,0,0,0,0,0,0,0,0.095687419,0.14402145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7.7830768,0,0,0,0,0,0,0,0,0.45077157,0.42605177,0.18318017,0,0,0,0,0,0,0,0,0,0.63159116,1.6103236,1.6314712,0.40353084,0,0,0,0,0,0,0,0.59534332,0.7821004,3.060486,4.475895,1.1096625,0,0,0,0,0,0,0,0,0.31951727,0.91189045,0.96463599,0.57323512,0,0,0,0,0,0,0,0,0,0.099987288,0.15049328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,8.1177814,0,0,0,0,0,0,0,0,0.47015662,0.44437376,0.19105768,0,0,0,0,0,0,0,0,0,0.6587522,1.6795742,1.7016313,0.42088434,0,0,0,0,0,0,0,0.62094556,0.81573397,3.1920996,4.6683771,1.1573826,0,0,0,0,0,0,0,0,0.33325784,0.95110553,1.0061193,0.59788661,0,0,0,0,0,0,0,0,0,0.10428716,0.15696512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,8.452486,0,0,0,0,0,0,0,0,0.48954167,0.46269576,0.19893518,0,0,0,0,0,0,0,0,0,0.68591324,1.7488248,1.7717913,0.43823784,0,0,0,0,0,0,0,0.64654779,0.84936753,3.3237132,4.8608591,1.2051027,0,0,0,0,0,0,0,0,0.34699841,0.99032061,1.0476027,0.6225381,0,0,0,0,0,0,0,0,0,0.10858703,0.16343695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,8.7871907,0,0,0,0,0,0,0,0,0.50892672,0.48101775,0.20681269,0,0,0,0,0,0,0,0,0,0.71307429,1.8180754,1.8419513,0.45559135,0,0,0,0,0,0,0,0.67215003,0.8830011,3.4553268,5.0533412,1.2528228,0,0,0,0,0,0,0,0,0.36073898,1.0295357,1.089086,0.64718959,0,0,0,0,0,0,0,0,0,0.11288689,0.16990879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,9.1218953,0,0,0,0,0,0,0,0,0.52831177,0.49933975,0.2146902,0,0,0,0,0,0,0,0,0,0.74023533,1.887326,1.9121114,0.47294485,0,0,0,0,0,0,0,0.69775226,0.91663466,3.5869404,5.2458233,1.3005429,0,0,0,0,0,0,0,0,0.37447955,1.0687508,1.1305694,0.67184108,0,0,0,0,0,0,0,0,0,0.11718676,0.17638063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,9.4565999,0,0,0,0,0,0,0,0,0.54769682,0.51766174,0.22256771,0,0,0,0,0,0,0,0,0,0.76739637,1.9565766,1.9822714,0.49029835,0,0,0,0,0,0,0,0.7233545,0.95026823,3.718554,5.4383053,1.348263,0,0,0,0,0,0,0,0,0.38822012,1.1079658,1.1720528,0.69649257,0,0,0,0,0,0,0,0,0,0.12148663,0.18285246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,9.7913045,0,0,0,0,0,0,0,0,0.56708187,0.53598374,0.23044522,0,0,0,0,0,0,0,0,0,0.79455741,2.0258272,2.0524314,0.50765185,0,0,0,0,0,0,0,0.74895673,0.98390179,3.8501676,5.6307874,1.3959831,0,0,0,0,0,0,0,0,0.40196069,1.1471809,1.2135361,0.72114406,0,0,0,0,0,0,0,0,0,0.1257865,0.1893243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,9.9625562,0,0,0,0,0,0,0,0,0.57700023,0.54535819,0.23447574,0,0,0,0,0,0,0,0,0,0.80845436,2.0612592,2.0883288,0.51653077,0,0,0,0,0,0,0,0.76205612,1.0011104,3.9175078,5.7292709,1.4203991,0,0,0,0,0,0,0,0,0.40899105,1.1672453,1.2347611,0.733757,0,0,0,0,0,0,0,0,0,0.12798653,0.19263561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,10.133785,0,0,0,0,0,0,0,0,0.58691729,0.55473141,0.23850574,0,0,0,0,0,0,0,0,0,0.82234949,2.0966867,2.1242215,0.52540853,0,0,0,0,0,0,0,0.77515379,1.0183168,3.984839,5.8277414,1.4448118,0,0,0,0,0,0,0,0,0.41602049,1.1873071,1.2559832,0.74636828,0,0,0,0,0,0,0,0,0,0.13018627,0.1959465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,10.305015,0,0,0,0,0,0,0,0,0.59683436,0.56410463,0.24253574,0,0,0,0,0,0,0,0,0,0.83624462,2.1321141,2.1601142,0.53428629,0,0,0,0,0,0,0,0.78825146,1.0355231,4.0521703,5.926212,1.4692246,0,0,0,0,0,0,0,0,0.42304994,1.2073688,1.2772054,0.75897956,0,0,0,0,0,0,0,0,0,0.13238601,0.19925738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,10.476244,0,0,0,0,0,0,0,0,0.60675142,0.57347786,0.24656574,0,0,0,0,0,0,0,0,0,0.85013975,2.1675415,2.1960069,0.54316404,0,0,0,0,0,0,0,0.80134913,1.0527295,4.1195016,6.0246826,1.4936374,0,0,0,0,0,0,0,0,0.43007938,1.2274306,1.2984276,0.77159085,0,0,0,0,0,0,0,0,0,0.13458575,0.20256826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,10.647473,0,0,0,0,0,0,0,0,0.61666848,0.58285108,0.25059574,0,0,0,0,0,0,0,0,0,0.86403488,2.202969,2.2318996,0.5520418,0,0,0,0,0,0,0,0.8144468,1.0699359,4.1868329,6.1231531,1.5180502,0,0,0,0,0,0,0,0,0.43710882,1.2474924,1.3196498,0.78420213,0,0,0,0,0,0,0,0,0,0.13678549,0.20587914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,10.818702,0,0,0,0,0,0,0,0,0.62658554,0.5922243,0.25462574,0,0,0,0,0,0,0,0,0,0.87793001,2.2383964,2.2677923,0.56091956,0,0,0,0,0,0,0,0.82754447,1.0871422,4.2541642,6.2216237,1.542463,0,0,0,0,0,0,0,0,0.44413826,1.2675542,1.340872,0.79681342,0,0,0,0,0,0,0,0,0,0.13898523,0.20919002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,10.989931,0,0,0,0,0,0,0,0,0.63650261,0.60159752,0.25865574,0,0,0,0,0,0,0,0,0,0.89182514,2.2738238,2.303685,0.56979732,0,0,0,0,0,0,0,0.84064214,1.1043486,4.3214955,6.3200943,1.5668758,0,0,0,0,0,0,0,0,0.45116771,1.2876159,1.3620941,0.8094247,0,0,0,0,0,0,0,0,0,0.14118497,0.2125009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,11.161161,0,0,0,0,0,0,0,0,0.64641967,0.61097074,0.26268574,0,0,0,0,0,0,0,0,0,0.90572026,2.3092513,2.3395776,0.57867507,0,0,0,0,0,0,0,0.8537398,1.1215549,4.3888268,6.4185648,1.5912886,0,0,0,0,0,0,0,0,0.45819715,1.3076777,1.3833163,0.82203599,0,0,0,0,0,0,0,0,0,0.14338471,0.21581178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,11.33239,0,0,0,0,0,0,0,0,0.65633673,0.62034397,0.26671574,0,0,0,0,0,0,0,0,0,0.91961539,2.3446787,2.3754703,0.58755283,0,0,0,0,0,0,0,0.86683747,1.1387613,4.4561581,6.5170354,1.6157014,0,0,0,0,0,0,0,0,0.46522659,1.3277395,1.4045385,0.83464727,0,0,0,0,0,0,0,0,0,0.14558445,0.21912267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,11.503619,0,0,0,0,0,0,0,0,0.66625379,0.62971719,0.27074574,0,0,0,0,0,0,0,0,0,0.93351052,2.3801061,2.411363,0.59643059,0,0,0,0,0,0,0,0.87993514,1.1559677,4.5234894,6.6155059,1.6401142,0,0,0,0,0,0,0,0,0.47225603,1.3478012,1.4257607,0.84725856,0,0,0,0,0,0,0,0,0,0.14778419,0.22243355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,11.674848,0,0,0,0,0,0,0,0,0.67617086,0.63909041,0.27477574,0,0,0,0,0,0,0,0,0,0.94740565,2.4155336,2.4472557,0.60530834,0,0,0,0,0,0,0,0.89303281,1.173174,4.5908206,6.7139765,1.664527,0,0,0,0,0,0,0,0,0.47928548,1.367863,1.4469829,0.85986984,0,0,0,0,0,0,0,0,0,0.14998393,0.22574443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,11.846077,0,0,0,0,0,0,0,0,0.68608792,0.64846363,0.27880574,0,0,0,0,0,0,0,0,0,0.96130078,2.450961,2.4831484,0.6141861,0,0,0,0,0,0,0,0.90613048,1.1903804,4.6581519,6.8124471,1.6889398,0,0,0,0,0,0,0,0,0.48631492,1.3879248,1.468205,0.87248112,0,0,0,0,0,0,0,0,0,0.15218367,0.22905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
