Time (ms),Stress at 0.00 mm (kPa),Stress at 0.24 mm (kPa),Stress at 0.44 mm (kPa),Stress at 0.63 mm (kPa),Stress at 0.83 mm (kPa),Stress at 1.02 mm (kPa),Stress at 1.23 mm (kPa),Stress at 1.43 mm (kPa),Stress at 1.63 mm (kPa),Stress at 1.82 mm (kPa),Stress at 2.03 mm (kPa),Stress at 2.22 mm (kPa),Stress at 2.42 mm (kPa),Stress at 2.62 mm (kPa),Stress at 2.82 mm (kPa),Stress at 3.02 mm (kPa),Stress at 3.23 mm (kPa),Stress at 3.43 mm (kPa),Stress at 3.63 mm (kPa),Stress at 3.83 mm (kPa),Stress at 4.03 mm (kPa),Stress at 4.23 mm (kPa),Stress at 4.43 mm (kPa),Stress at 4.62 mm (kPa),Stress at 4.83 mm (kPa)
10,-1.5402066,-1.2719933,-1.1444202,-1.0415978,-0.79708549,-0.62713,-0.46983669,-0.3316309,-0.19937468,-0.12613462,-0.058792039,-0.020724931,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-1.469043,-1.2132222,-1.0915435,-0.9934719,-0.76025701,-0.59815413,-0.44812839,-0.31630825,-0.19016279,-0.1203067,-0.056075615,-0.019767358,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-1.3978794,-1.1544511,-1.0386668,-0.94534599,-0.72342853,-0.56917826,-0.42642009,-0.3009856,-0.18095089,-0.11447879,-0.053359192,-0.018809784,0,0,0,0,0,0,0,0,0,0,0,0,0
13,-1.3267158,-1.09568,-0.9857901,-0.89722008,-0.68660004,-0.54020239,-0.40471179,-0.28566295,-0.171739,-0.10865087,-0.050642769,-0.017852211,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-1.2555522,-1.0369089,-0.93291338,-0.84909417,-0.64977156,-0.51122652,-0.38300349,-0.2703403,-0.16252711,-0.10282296,-0.047926346,-0.016894638,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-1.1843886,-0.97813784,-0.88003667,-0.80096825,-0.61294308,-0.48225065,-0.36129518,-0.25501765,-0.15331521,-0.096995043,-0.045209922,-0.015937065,0,0,0,0,0,0,0,0,0,0,0,0,0
16,-1.113225,-0.91936675,-0.82715996,-0.75284234,-0.5761146,-0.45327478,-0.33958688,-0.239695,-0.14410332,-0.091167128,-0.042493499,-0.014979491,0,0,0,0,0,0,0,0,0,0,0,0,0
17,-1.0420614,-0.86059566,-0.77428325,-0.70471643,-0.53928612,-0.4242989,-0.31787858,-0.22437235,-0.13489142,-0.085339213,-0.039777076,-0.014021918,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-0.9708978,-0.80182457,-0.72140653,-0.65659052,-0.50245763,-0.39532303,-0.29617028,-0.20904969,-0.12567953,-0.079511298,-0.037060653,-0.013064345,0,0,0,0,0,0,0,0,0,0,0,0,0
19,-0.8997342,-0.74305349,-0.66852982,-0.6084646,-0.46562915,-0.36634716,-0.27446198,-0.19372704,-0.11646764,-0.073683383,-0.03434423,-0.012106772,0,0,0,0,0,0,0,0,0,0,0,0,0
20,-0.8285706,-0.6842824,-0.61565311,-0.56033869,-0.42880067,-0.33737129,-0.25275368,-0.17840439,-0.10725574,-0.067855468,-0.031627806,-0.011149198,0,0,0,0,0,0,0,0,0,0,0,0,0
21,-0.75740701,-0.62551131,-0.5627764,-0.51221278,-0.39197219,-0.30839542,-0.23104537,-0.16308174,-0.09804385,-0.062027553,-0.028911383,-0.010191625,0,0,0,0,0,0,0,0,0,0,0,0,0
22,-0.68624341,-0.56674022,-0.50989969,-0.46408687,-0.35514371,-0.27941955,-0.20933707,-0.14775909,-0.088831956,-0.056199638,-0.02619496,-0.0092340519,0,0,0,0,0,0,0,0,0,0,0,0,0
23,-0.61507982,-0.50796913,-0.45702297,-0.41596095,-0.31831522,-0.25044368,-0.18762877,-0.13243644,-0.079620062,-0.050371723,-0.023478537,-0.0082764786,0,0,0,0,0,0,0,0,0,0,0,0,0
24,-0.54391622,-0.44919804,-0.40414626,-0.36783504,-0.28148674,-0.22146781,-0.16592047,-0.11711379,-0.070408168,-0.044543807,-0.020762113,-0.0073189054,0,0,0,0,0,0,0,0,0,0,0,0,0
25,-0.47275262,-0.39042696,-0.35126955,-0.31970913,-0.24465826,-0.19249194,-0.14421217,-0.10179114,-0.061196274,-0.038715892,-0.01804569,-0.0063613321,0,0,0,0,0,0,0,0,0,0,0,0,0
26,-0.40158903,-0.33165587,-0.29839284,-0.27158322,-0.20782978,-0.16351607,-0.12250387,-0.086468487,-0.051984381,-0.032887977,-0.015329267,-0.0054037588,0,0,0,0,0,0,0,0,0,0,0,0,0
27,-0.33042543,-0.27288478,-0.24551612,-0.2234573,-0.17100129,-0.1345402,-0.10079556,-0.071145836,-0.042772487,-0.027060062,-0.012612844,-0.0044461856,0,0,0,0,0,0,0,0,0,0,0,0,0
28,-0.25926183,-0.21411369,-0.19263941,-0.17533139,-0.13417281,-0.10556433,-0.079087263,-0.055823185,-0.033560593,-0.021232147,-0.0098964204,-0.0034886123,0,0,0,0,0,0,0,0,0,0,0,0,0
29,-0.18809824,-0.1553426,-0.1397627,-0.12720548,-0.09734433,-0.076588459,-0.057378962,-0.040500534,-0.024348699,-0.015404232,-0.0071799972,-0.0025310391,0,0,0,0,0,0,0,0,0,0,0,0,0
30,-0.11693464,-0.096571513,-0.086885988,-0.079079566,-0.060515848,-0.047612588,-0.03567066,-0.025177883,-0.015136805,-0.009576317,-0.004463574,-0.0015734658,0,0,0,0,0,0,0,0,0,0,0,0,0
31,-0.045771045,-0.037800424,-0.034009276,-0.030953653,-0.023687365,-0.018636718,-0.013962358,-0.0098552319,-0.0059249114,-0.0037484019,-0.0017471507,-0.00061589255,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0.025392552,0.020970664,0.018867437,0.017172259,0.013141117,0.010339153,0.0077459431,0.0054674191,0.0032869824,0.0020795131,0.0009692725,0.00034168071,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0.096556148,0.079741753,0.071744149,0.065298172,0.049969599,0.039315023,0.029454245,0.02079007,0.012498876,0.0079074282,0.0036856957,0.001299254,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0.16771974,0.13851284,0.12462086,0.11342408,0.086798081,0.068290894,0.051162546,0.036112721,0.02171077,0.013735343,0.006402119,0.0022568272,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.23888334,0.19728393,0.17749757,0.16155,0.12362656,0.097266764,0.072870848,0.051435372,0.030922664,0.019563258,0.0091185422,0.0032144005,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.31004694,0.25605502,0.23037429,0.20967591,0.16045505,0.12624263,0.094579149,0.066758023,0.040134558,0.025391173,0.011834965,0.0041719738,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0.38121053,0.31482611,0.283251,0.25780182,0.19728353,0.15521851,0.11628745,0.082080674,0.049346452,0.031219089,0.014551389,0.005129547,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0.45237413,0.3735972,0.33612771,0.30592773,0.23411201,0.18419438,0.13799575,0.097403325,0.058558345,0.037047004,0.017267812,0.0060871203,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0.52353773,0.43236828,0.38900442,0.35405365,0.27094049,0.21317025,0.15970405,0.11272598,0.067770239,0.042874919,0.019984235,0.0070446935,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0.59470132,0.49113937,0.44188113,0.40217956,0.30776897,0.24214612,0.18141236,0.12804863,0.076982133,0.048702834,0.022700658,0.0080022668,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0.66586492,0.54991046,0.49475785,0.45030547,0.34459746,0.27112199,0.20312066,0.14337128,0.086194027,0.054530749,0.025417082,0.00895984,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.73702851,0.60868155,0.54763456,0.49843138,0.38142594,0.30009786,0.22482896,0.15869393,0.095405921,0.060358664,0.028133505,0.0099174133,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0.80819211,0.66745264,0.60051127,0.5465573,0.41825442,0.32907373,0.24653726,0.17401658,0.10461781,0.066186579,0.030849928,0.010874987,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0.87935571,0.72622373,0.65338798,0.59468321,0.4550829,0.3580496,0.26824556,0.18933923,0.11382971,0.072014494,0.033566351,0.01183256,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0.9505193,0.78499482,0.7062647,0.64280912,0.49191139,0.38702547,0.28995386,0.20466188,0.1230416,0.077842409,0.036282775,0.012790133,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1.0216829,0.8437659,0.75914141,0.69093503,0.52873987,0.41600134,0.31166217,0.21998453,0.1322535,0.083670324,0.038999198,0.013747706,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1.0928465,0.90253699,0.81201812,0.73906095,0.56556835,0.44497721,0.33337047,0.23530718,0.14146539,0.089498239,0.041715621,0.01470528,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1.1640101,0.96130808,0.86489483,0.78718686,0.60239683,0.47395308,0.35507877,0.25062983,0.15067728,0.095326154,0.044432044,0.015662853,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1.2351737,1.0200792,0.91777154,0.83531277,0.63922531,0.50292895,0.37678707,0.26595249,0.15988918,0.10115407,0.047148468,0.016620426,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1.3063373,1.0788503,0.97064826,0.88343868,0.6760538,0.53190482,0.39849537,0.28127514,0.16910107,0.10698198,0.049864891,0.017577999,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1.3775009,1.1376213,1.023525,0.9315646,0.71288228,0.56088069,0.42020367,0.29659779,0.17831297,0.1128099,0.052581314,0.018535573,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1.4486645,1.1963924,1.0764017,0.97969051,0.74971076,0.58985656,0.44191197,0.31192044,0.18752486,0.11863781,0.055297737,0.019493146,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1.5198281,1.2551635,1.1292784,1.0278164,0.78653924,0.61883243,0.46362028,0.32724309,0.19673675,0.12446573,0.05801416,0.020450719,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1.5909917,1.3139346,1.1821551,1.0759423,0.82336773,0.6478083,0.48532858,0.34256574,0.20594865,0.13029364,0.060730584,0.021408292,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1.6621553,1.3727057,1.2350318,1.1240682,0.86019621,0.67678417,0.50703688,0.35788839,0.21516054,0.13612156,0.063447007,0.022365866,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1.7333189,1.4314768,1.2879085,1.1721942,0.89702469,0.70576004,0.52874518,0.37321104,0.22437243,0.14194947,0.06616343,0.023323439,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1.8044825,1.4902479,1.3407852,1.2203201,0.93385317,0.73473592,0.55045348,0.38853369,0.23358433,0.14777739,0.068879853,0.024281012,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1.8756461,1.549019,1.393662,1.268446,0.97068165,0.76371179,0.57216178,0.40385634,0.24279622,0.15360531,0.071596277,0.025238585,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1.9468097,1.6077901,1.4465387,1.3165719,1.0075101,0.79268766,0.59387009,0.419179,0.25200812,0.15943322,0.0743127,0.026196159,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2.0179732,1.6665611,1.4994154,1.3646978,1.0443386,0.82166353,0.61557839,0.43450165,0.26122001,0.16526114,0.077029123,0.027153732,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2.0891368,1.7253322,1.5522921,1.4128237,1.0811671,0.8506394,0.63728669,0.4498243,0.2704319,0.17108905,0.079745546,0.028111305,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2.1603004,1.7841033,1.6051688,1.4609496,1.1179956,0.87961527,0.65899499,0.46514695,0.2796438,0.17691697,0.08246197,0.029068879,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2.231464,1.8428744,1.6580455,1.5090755,1.1548241,0.90859114,0.68070329,0.4804696,0.28885569,0.18274488,0.085178393,0.030026452,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2.3026276,1.9016455,1.7109222,1.5572015,1.1916525,0.93756701,0.70241159,0.49579225,0.29806758,0.1885728,0.087894816,0.030984025,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2.3737912,1.9604166,1.7637989,1.6053274,1.228481,0.96654288,0.7241199,0.5111149,0.30727948,0.19440071,0.090611239,0.031941598,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2.4449548,2.0191877,1.8166757,1.6534533,1.2653095,0.99551875,0.7458282,0.52643755,0.31649137,0.20022863,0.093327663,0.032899172,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2.5161184,2.0779588,1.8695524,1.7015792,1.302138,1.0244946,0.7675365,0.5417602,0.32570327,0.20605654,0.096044086,0.033856745,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2.587282,2.1367299,1.9224291,1.7497051,1.3389665,1.0534705,0.7892448,0.55708285,0.33491516,0.21188446,0.098760509,0.034814318,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2.6584456,2.1955009,1.9753058,1.797831,1.375795,1.0824464,0.8109531,0.57240551,0.34412705,0.21771237,0.10147693,0.035771891,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2.7296092,2.254272,2.0281825,1.8459569,1.4126234,1.1114222,0.8326614,0.58772816,0.35333895,0.22354029,0.10419336,0.036729465,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2.8007728,2.3130431,2.0810592,1.8940828,1.4494519,1.1403981,0.8543697,0.60305081,0.36255084,0.2293682,0.10690978,0.037687038,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2.8719364,2.3718142,2.1339359,1.9422088,1.4862804,1.169374,0.87607801,0.61837346,0.37176274,0.23519612,0.1096262,0.038644611,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2.9431,2.4305853,2.1868126,1.9903347,1.5231089,1.1983498,0.89778631,0.63369611,0.38097463,0.24102403,0.11234263,0.039602184,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3.0142636,2.4893564,2.2396894,2.0384606,1.5599374,1.2273257,0.91949461,0.64901876,0.39018652,0.24685195,0.11505905,0.040559758,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3.0854272,2.5481275,2.2925661,2.0865865,1.5967659,1.2563016,0.94120291,0.66434141,0.39939842,0.25267986,0.11777547,0.041517331,0,0,0,0,0,0,0,0,0,0,0,0,0
76,3.1565908,2.6068986,2.3454428,2.1347124,1.6335943,1.2852775,0.96291121,0.67966406,0.40861031,0.25850778,0.12049189,0.042474904,0,0,0,0,0,0,0,0,0,0,0,0,0
77,3.2277544,2.6656696,2.3983195,2.1828383,1.6704228,1.3142533,0.98461951,0.69498671,0.4178222,0.26433569,0.12320832,0.043432477,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3.298918,2.7244407,2.4511962,2.2309642,1.7072513,1.3432292,1.0063278,0.71030936,0.4270341,0.27016361,0.12592474,0.044390051,0,0,0,0,0,0,0,0,0,0,0,0,0
79,3.3700816,2.7832118,2.5040729,2.2790901,1.7440798,1.3722051,1.0280361,0.72563201,0.43624599,0.27599152,0.12864116,0.045347624,0,0,0,0,0,0,0,0,0,0,0,0,0
80,3.4412452,2.8419829,2.5569496,2.3272161,1.7809083,1.4011809,1.0497444,0.74095467,0.44545789,0.28181944,0.13135759,0.046305197,0,0,0,0,0,0,0,0,0,0,0,0,0
81,3.5124088,2.900754,2.6098263,2.375342,1.8177367,1.4301568,1.0714527,0.75627732,0.45466978,0.28764735,0.13407401,0.04726277,0,0,0,0,0,0,0,0,0,0,0,0,0
82,3.5835724,2.9595251,2.662703,2.4234679,1.8545652,1.4591327,1.093161,0.77159997,0.46388167,0.29347527,0.13679043,0.048220344,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3.654736,3.0182962,2.7155798,2.4715938,1.8913937,1.4881085,1.1148693,0.78692262,0.47309357,0.29930318,0.13950686,0.049177917,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3.7258996,3.0770673,2.7684565,2.5197197,1.9282222,1.5170844,1.1365776,0.80224527,0.48230546,0.3051311,0.14222328,0.05013549,0,0,0,0,0,0,0,0,0,0,0,0,0
85,3.7970632,3.1358384,2.8213332,2.5678456,1.9650507,1.5460603,1.1582859,0.81756792,0.49151735,0.31095901,0.1449397,0.051093063,0,0,0,0,0,0,0,0,0,0,0,0,0
86,3.8682268,3.1946094,2.8742099,2.6159715,2.0018792,1.5750362,1.1799942,0.83289057,0.50072925,0.31678693,0.14765613,0.052050637,0,0,0,0,0,0,0,0,0,0,0,0,0
87,3.9393903,3.2533805,2.9270866,2.6640974,2.0387076,1.604012,1.2017025,0.84821322,0.50994114,0.32261484,0.15037255,0.05300821,0,0,0,0,0,0,0,0,0,0,0,0,0
88,4.0105539,3.3121516,2.9799633,2.7122234,2.0755361,1.6329879,1.2234108,0.86353587,0.51915304,0.32844276,0.15308897,0.053965783,0,0,0,0,0,0,0,0,0,0,0,0,0
89,4.0817175,3.3709227,3.03284,2.7603493,2.1123646,1.6619638,1.2451191,0.87885852,0.52836493,0.33427067,0.1558054,0.054923357,0,0,0,0,0,0,0,0,0,0,0,0,0
90,4.1528811,3.4296938,3.0857167,2.8084752,2.1491931,1.6909396,1.2668274,0.89418118,0.53757682,0.34009859,0.15852182,0.05588093,0,0,0,0,0,0,0,0,0,0,0,0,0
91,4.2240447,3.4884649,3.1385935,2.8566011,2.1860216,1.7199155,1.2885357,0.90950383,0.54678872,0.3459265,0.16123824,0.056838503,0,0,0,0,0,0,0,0,0,0,0,0,0
92,4.2952083,3.547236,3.1914702,2.904727,2.22285,1.7488914,1.310244,0.92482648,0.55600061,0.35175442,0.16395467,0.057796076,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4.3663719,3.6060071,3.2443469,2.9528529,2.2596785,1.7778673,1.3319523,0.94014913,0.56521251,0.35758233,0.16667109,0.05875365,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4.4375355,3.6647782,3.2972236,3.0009788,2.296507,1.8068431,1.3536606,0.95547178,0.5744244,0.36341025,0.16938751,0.059711223,0,0,0,0,0,0,0,0,0,0,0,0,0
95,4.5086991,3.7235492,3.3501003,3.0491047,2.3333355,1.835819,1.3753689,0.97079443,0.58363629,0.36923816,0.17210394,0.060668796,0,0,0,0,0,0,0,0,0,0,0,0,0
96,4.5798627,3.7823203,3.402977,3.0972307,2.370164,1.8647949,1.3970772,0.98611708,0.59284819,0.37506608,0.17482036,0.061626369,0,0,0,0,0,0,0,0,0,0,0,0,0
97,4.6510263,3.8410914,3.4558537,3.1453566,2.4069925,1.8937707,1.4187855,1.0014397,0.60206008,0.38089399,0.17753678,0.062583943,0,0,0,0,0,0,0,0,0,0,0,0,0
98,4.7221899,3.8998625,3.5087304,3.1934825,2.4438209,1.9227466,1.4404938,1.0167624,0.61127197,0.38672191,0.18025321,0.063541516,0,0,0,0,0,0,0,0,0,0,0,0,0
99,4.7933535,3.9586336,3.5616072,3.2416084,2.4806494,1.9517225,1.4622021,1.032085,0.62048387,0.39254982,0.18296963,0.064499089,0,0,0,0,0,0,0,0,0,0,0,0,0
100,4.8645171,4.0174047,3.6144839,3.2897343,2.5174779,1.9806983,1.4839105,1.0474077,0.62969576,0.39837774,0.18568605,0.065456662,0,0,0,0,0,0,0,0,0,0,0,0,0
101,4.9356807,4.0761758,3.6673606,3.3378602,2.5543064,2.0096742,1.5056188,1.0627303,0.63890766,0.40420565,0.18840248,0.066414236,0,0,0,0,0,0,0,0,0,0,0,0,0
102,5.0068443,4.1349469,3.7202373,3.3859861,2.5911349,2.0386501,1.5273271,1.078053,0.64811955,0.41003357,0.1911189,0.067371809,0,0,0,0,0,0,0,0,0,0,0,0,0
103,5.0780079,4.1937179,3.773114,3.434112,2.6279634,2.067626,1.5490354,1.0933756,0.65733144,0.41586148,0.19383532,0.068329382,0,0,0,0,0,0,0,0,0,0,0,0,0
104,5.1491715,4.252489,3.8259907,3.482238,2.6647918,2.0966018,1.5707437,1.1086983,0.66654334,0.4216894,0.19655175,0.069286955,0,0,0,0,0,0,0,0,0,0,0,0,0
105,5.2203351,4.3112601,3.8788674,3.5303639,2.7016203,2.1255777,1.592452,1.1240209,0.67575523,0.42751731,0.19926817,0.070244529,0,0,0,0,0,0,0,0,0,0,0,0,0
106,5.2914987,4.3700312,3.9317441,3.5784898,2.7384488,2.1545536,1.6141603,1.1393436,0.68496713,0.43334523,0.20198459,0.071202102,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5.3626623,4.4288023,3.9846209,3.6266157,2.7752773,2.1835294,1.6358686,1.1546662,0.69417902,0.43917314,0.20470102,0.072159675,0,0,0,0,0,0,0,0,0,0,0,0,0
108,5.4338259,4.4875734,4.0374976,3.6747416,2.8121058,2.2125053,1.6575769,1.1699889,0.70339091,0.44500106,0.20741744,0.073117248,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5.5049895,4.5463445,4.0903743,3.7228675,2.8489342,2.2414812,1.6792852,1.1853115,0.71260281,0.45082897,0.21013386,0.074074822,0,0,0,0,0,0,0,0,0,0,0,0,0
110,5.5761531,4.6051156,4.143251,3.7709934,2.8857627,2.2704571,1.7009935,1.2006342,0.7218147,0.45665689,0.21285028,0.075032395,0,0,0,0,0,0,0,0,0,0,0,0,0
111,5.6473167,4.6638867,4.1961277,3.8191193,2.9225912,2.2994329,1.7227018,1.2159568,0.73102659,0.4624848,0.21556671,0.075989968,0,0,0,0,0,0,0,0,0,0,0,0,0
112,5.7184803,4.7226577,4.2490044,3.8672453,2.9594197,2.3284088,1.7444101,1.2312795,0.74023849,0.46831272,0.21828313,0.076947541,0,0,0,0,0,0,0,0,0,0,0,0,0
113,5.7896439,4.7814288,4.3018811,3.9153712,2.9962482,2.3573847,1.7661184,1.2466021,0.74945038,0.47414063,0.22099955,0.077905115,0,0,0,0,0,0,0,0,0,0,0,0,0
114,5.8608074,4.8401999,4.3547578,3.9634971,3.0330767,2.3863605,1.7878267,1.2619248,0.75866228,0.47996855,0.22371598,0.078862688,0,0,0,0,0,0,0,0,0,0,0,0,0
115,5.931971,4.898971,4.4076346,4.011623,3.0699051,2.4153364,1.809535,1.2772475,0.76787417,0.48579646,0.2264324,0.079820261,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6.0031346,4.9577421,4.4605113,4.0597489,3.1067336,2.4443123,1.8312433,1.2925701,0.77708606,0.49162438,0.22914882,0.080777835,0,0,0,0,0,0,0,0,0,0,0,0,0
117,6.0742982,5.0165132,4.513388,4.1078748,3.1435621,2.4732881,1.8529516,1.3078928,0.78629796,0.49745229,0.23186525,0.081735408,0,0,0,0,0,0,0,0,0,0,0,0,0
118,6.1454618,5.0752843,4.5662647,4.1560007,3.1803906,2.502264,1.8746599,1.3232154,0.79550985,0.50328021,0.23458167,0.082692981,0,0,0,0,0,0,0,0,0,0,0,0,0
119,6.2166254,5.1340554,4.6191414,4.2041266,3.2172191,2.5312399,1.8963682,1.3385381,0.80472174,0.50910812,0.23729809,0.083650554,0,0,0,0,0,0,0,0,0,0,0,0,0
120,6.287789,5.1928265,4.6720181,4.2522526,3.2540475,2.5602158,1.9180765,1.3538607,0.81393364,0.51493604,0.24001452,0.084608128,0,0,0,0,0,0,0,0,0,0,0,0,0
121,6.3589526,5.2515975,4.7248948,4.3003785,3.290876,2.5891916,1.9397848,1.3691834,0.82314553,0.52076395,0.24273094,0.085565701,0,0,0,0,0,0,0,0,0,0,0,0,0
122,6.4301162,5.3103686,4.7777715,4.3485044,3.3277045,2.6181675,1.9614931,1.384506,0.83235743,0.52659187,0.24544736,0.086523274,0,0,0,0,0,0,0,0,0,0,0,0,0
123,6.5012798,5.3691397,4.8306482,4.3966303,3.364533,2.6471434,1.9832014,1.3998287,0.84156932,0.53241978,0.24816379,0.087480847,0,0,0,0,0,0,0,0,0,0,0,0,0
124,6.5724434,5.4279108,4.883525,4.4447562,3.4013615,2.6761192,2.0049097,1.4151513,0.85078121,0.5382477,0.25088021,0.088438421,0,0,0,0,0,0,0,0,0,0,0,0,0
125,6.643607,5.4866819,4.9364017,4.4928821,3.43819,2.7050951,2.026618,1.430474,0.85999311,0.54407561,0.25359663,0.089395994,0,0,0,0,0,0,0,0,0,0,0,0,0
126,6.8535726,5.6600838,5.0924125,4.6348758,3.546851,2.7905873,2.0906675,1.4756829,0.88717246,0.56127066,0.26161134,0.092221278,0,0,0,0,0,0,0,0,0,0,0,0,0
127,7.0635381,5.8334857,5.2484232,4.7768696,3.6555121,2.8760796,2.1547171,1.5208918,0.91435181,0.57846571,0.26962605,0.095046563,0,0,0,0,0,0,0,0,0,0,0,0,0
