Time (ms) ,Stress at 0.00 mm (kPa) ,Stress at 0.30 mm (kPa) ,Stress at 0.54 mm (kPa) ,Stress at 0.71 mm (kPa) ,Stress at 0.89 mm (kPa) ,Stress at 1.11 mm (kPa) ,Stress at 1.30 mm (kPa) ,Stress at 1.49 mm (kPa) ,Stress at 1.68 mm (kPa) ,Stress at 1.89 mm (kPa) ,Stress at 2.10 mm (kPa) ,Stress at 2.29 mm (kPa) ,Stress at 2.48 mm (kPa) ,Stress at 2.68 mm (kPa) ,Stress at 2.90 mm (kPa) ,Stress at 3.11 mm (kPa) ,Stress at 3.31 mm (kPa) ,Stress at 3.51 mm (kPa) ,Stress at 3.69 mm (kPa) ,Stress at 3.89 mm (kPa) ,Stress at 4.11 mm (kPa) ,Stress at 4.31 mm (kPa) ,Stress at 4.48 mm (kPa) ,Stress at 4.69 mm (kPa) ,Stress at 4.91 mm (kPa)
        0 ,-12.904401              ,-10.967818              ,-12.10771               ,-9.2922481              ,-6.1737228              ,-5.9217286              ,-4.7514359              ,-3.086833               ,-3.5566213              ,-3.8809772              ,-1.5358824              ,-1.5126965              ,-1.3344007              ,-0.6339428              ,-0.34381566             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
        1 ,-12.915804              ,-10.97751               ,-12.118409              ,-9.300459               ,-6.1791781              ,-5.9269612              ,-4.7556345              ,-3.0895607              ,-3.559764               ,-3.8844066              ,-1.5372395              ,-1.5140331              ,-1.3355799              ,-0.63450298             ,-0.34411946             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
        2 ,-12.927207              ,-10.987201              ,-12.129108              ,-9.30867                ,-6.1846334              ,-5.9321938              ,-4.759833               ,-3.0922883              ,-3.5629068              ,-3.887836               ,-1.5385967              ,-1.5153698              ,-1.336759               ,-0.63506315             ,-0.34442327             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
        3 ,-12.938609              ,-10.996893              ,-12.139807              ,-9.3168809              ,-6.1900887              ,-5.9374265              ,-4.7640315              ,-3.0950159              ,-3.5660495              ,-3.8912653              ,-1.5399539              ,-1.5167065              ,-1.3379381              ,-0.63562332             ,-0.34472708             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
        4 ,-12.950012              ,-11.006584              ,-12.150505              ,-9.3250919              ,-6.195544               ,-5.9426591              ,-4.7682301              ,-3.0977435              ,-3.5691923              ,-3.8946947              ,-1.541311               ,-1.5180432              ,-1.3391172              ,-0.6361835              ,-0.34503089             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
        5 ,-12.961415              ,-11.016276              ,-12.161204              ,-9.3333028              ,-6.2009993              ,-5.9478917              ,-4.7724286              ,-3.1004712              ,-3.572335               ,-3.898124               ,-1.5426682              ,-1.5193798              ,-1.3402963              ,-0.63674367             ,-0.34533469             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
        6 ,-12.972818              ,-11.025967              ,-12.171903              ,-9.3415137              ,-6.2064546              ,-5.9531244              ,-4.7766271              ,-3.1031988              ,-3.5754778              ,-3.9015534              ,-1.5440253              ,-1.5207165              ,-1.3414755              ,-0.63730384             ,-0.3456385              ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
        7 ,-12.984221              ,-11.035659              ,-12.182602              ,-9.3497247              ,-6.2119099              ,-5.958357               ,-4.7808256              ,-3.1059264              ,-3.5786205              ,-3.9049828              ,-1.5453825              ,-1.5220532              ,-1.3426546              ,-0.63786401             ,-0.34594231             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
        8 ,-12.995623              ,-11.04535               ,-12.193301              ,-9.3579356              ,-6.2173652              ,-5.9635897              ,-4.7850242              ,-3.1086541              ,-3.5817633              ,-3.9084121              ,-1.5467396              ,-1.5233898              ,-1.3438337              ,-0.63842419             ,-0.34624611             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
        9 ,-13.007026              ,-11.055042              ,-12.203999              ,-9.3661466              ,-6.2228205              ,-5.9688223              ,-4.7892227              ,-3.1113817              ,-3.584906               ,-3.9118415              ,-1.5480968              ,-1.5247265              ,-1.3450128              ,-0.63898436             ,-0.34654992             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       10 ,-13.018429              ,-11.064734              ,-12.214698              ,-9.3743575              ,-6.2282758              ,-5.9740549              ,-4.7934212              ,-3.1141093              ,-3.5880488              ,-3.9152709              ,-1.549454               ,-1.5260632              ,-1.346192               ,-0.63954453             ,-0.34685373             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       11 ,-13.029832              ,-11.074425              ,-12.225397              ,-9.3825684              ,-6.2337312              ,-5.9792876              ,-4.7976198              ,-3.1168369              ,-3.5911915              ,-3.9187002              ,-1.5508111              ,-1.5273998              ,-1.3473711              ,-0.64010471             ,-0.34715753             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       12 ,-13.041234              ,-11.084117              ,-12.236096              ,-9.3907794              ,-6.2391865              ,-5.9845202              ,-4.8018183              ,-3.1195646              ,-3.5943343              ,-3.9221296              ,-1.5521683              ,-1.5287365              ,-1.3485502              ,-0.64066488             ,-0.34746134             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       13 ,-13.052637              ,-11.093808              ,-12.246794              ,-9.3989903              ,-6.2446418              ,-5.9897529              ,-4.8060168              ,-3.1222922              ,-3.597477               ,-3.9255589              ,-1.5535254              ,-1.5300732              ,-1.3497293              ,-0.64122505             ,-0.34776515             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       14 ,-13.06404               ,-11.1035                ,-12.257493              ,-9.4072013              ,-6.2500971              ,-5.9949855              ,-4.8102153              ,-3.1250198              ,-3.6006198              ,-3.9289883              ,-1.5548826              ,-1.5314099              ,-1.3509084              ,-0.64178523             ,-0.34806896             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       15 ,-13.075443              ,-11.113191              ,-12.268192              ,-9.4154122              ,-6.2555524              ,-6.0002181              ,-4.8144139              ,-3.1277475              ,-3.6037625              ,-3.9324177              ,-1.5562397              ,-1.5327465              ,-1.3520876              ,-0.6423454              ,-0.34837276             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       16 ,-13.086845              ,-11.122883              ,-12.278891              ,-9.4236232              ,-6.2610077              ,-6.0054508              ,-4.8186124              ,-3.1304751              ,-3.6069053              ,-3.935847               ,-1.5575969              ,-1.5340832              ,-1.3532667              ,-0.64290557             ,-0.34867657             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       17 ,-13.098248              ,-11.132574              ,-12.28959               ,-9.4318341              ,-6.266463               ,-6.0106834              ,-4.8228109              ,-3.1332027              ,-3.610048               ,-3.9392764              ,-1.5589541              ,-1.5354199              ,-1.3544458              ,-0.64346575             ,-0.34898038             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       18 ,-13.109651              ,-11.142266              ,-12.300288              ,-9.440045               ,-6.2719183              ,-6.015916               ,-4.8270094              ,-3.1359304              ,-3.6131908              ,-3.9427058              ,-1.5603112              ,-1.5367565              ,-1.3556249              ,-0.64402592             ,-0.34928418             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       19 ,-13.121054              ,-11.151957              ,-12.310987              ,-9.448256               ,-6.2773736              ,-6.0211487              ,-4.831208               ,-3.138658               ,-3.6163335              ,-3.9461351              ,-1.5616684              ,-1.5380932              ,-1.356804               ,-0.64458609             ,-0.34958799             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       20 ,-13.132456              ,-11.161649              ,-12.321686              ,-9.4564669              ,-6.2828289              ,-6.0263813              ,-4.8354065              ,-3.1413856              ,-3.6194763              ,-3.9495645              ,-1.5630255              ,-1.5394299              ,-1.3579832              ,-0.64514627             ,-0.3498918              ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       21 ,-13.143859              ,-11.17134               ,-12.332385              ,-9.4646779              ,-6.2882842              ,-6.031614               ,-4.839605               ,-3.1441132              ,-3.622619               ,-3.9529938              ,-1.5643827              ,-1.5407665              ,-1.3591623              ,-0.64570644             ,-0.35019561             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       22 ,-13.155262              ,-11.181032              ,-12.343083              ,-9.4728888              ,-6.2937395              ,-6.0368466              ,-4.8438036              ,-3.1468409              ,-3.6257618              ,-3.9564232              ,-1.5657398              ,-1.5421032              ,-1.3603414              ,-0.64626661             ,-0.35049941             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       23 ,-13.166665              ,-11.190723              ,-12.353782              ,-9.4810998              ,-6.2991949              ,-6.0420792              ,-4.8480021              ,-3.1495685              ,-3.6289045              ,-3.9598526              ,-1.567097               ,-1.5434399              ,-1.3615205              ,-0.64682678             ,-0.35080322             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       24 ,-13.178067              ,-11.200415              ,-12.364481              ,-9.4893107              ,-6.3046502              ,-6.0473119              ,-4.8522006              ,-3.1522961              ,-3.6320473              ,-3.9632819              ,-1.5684542              ,-1.5447765              ,-1.3626997              ,-0.64738696             ,-0.35110703             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       25 ,-13.18947               ,-11.210107              ,-12.37518               ,-9.4975216              ,-6.3101055              ,-6.0525445              ,-4.8563991              ,-3.1550238              ,-3.63519                ,-3.9667113              ,-1.5698113              ,-1.5461132              ,-1.3638788              ,-0.64794713             ,-0.35141083             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       26 ,-13.200873              ,-11.219798              ,-12.385879              ,-9.5057326              ,-6.3155608              ,-6.0577771              ,-4.8605977              ,-3.1577514              ,-3.6383328              ,-3.9701406              ,-1.5711685              ,-1.5474499              ,-1.3650579              ,-0.6485073              ,-0.35171464             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       27 ,-13.212276              ,-11.22949               ,-12.396577              ,-9.5139435              ,-6.3210161              ,-6.0630098              ,-4.8647962              ,-3.160479               ,-3.6414755              ,-3.97357                ,-1.5725256              ,-1.5487866              ,-1.366237               ,-0.64906748             ,-0.35201845             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       28 ,-13.223679              ,-11.239181              ,-12.407276              ,-9.5221545              ,-6.3264714              ,-6.0682424              ,-4.8689947              ,-3.1632066              ,-3.6446183              ,-3.9769994              ,-1.5738828              ,-1.5501232              ,-1.3674161              ,-0.64962765             ,-0.35232225             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       29 ,-13.235081              ,-11.248873              ,-12.417975              ,-9.5303654              ,-6.3319267              ,-6.0734751              ,-4.8731933              ,-3.1659343              ,-3.647761               ,-3.9804287              ,-1.5752399              ,-1.5514599              ,-1.3685953              ,-0.65018782             ,-0.35262606             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       30 ,-13.246484              ,-11.258564              ,-12.428674              ,-9.5385764              ,-6.337382               ,-6.0787077              ,-4.8773918              ,-3.1686619              ,-3.6509038              ,-3.9838581              ,-1.5765971              ,-1.5527966              ,-1.3697744              ,-0.650748               ,-0.35292987             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       31 ,-13.257887              ,-11.268256              ,-12.439372              ,-9.5467873              ,-6.3428373              ,-6.0839403              ,-4.8815903              ,-3.1713895              ,-3.6540465              ,-3.9872875              ,-1.5779543              ,-1.5541332              ,-1.3709535              ,-0.65130817             ,-0.35323368             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       32 ,-13.26929               ,-11.277947              ,-12.450071              ,-9.5549982              ,-6.3482926              ,-6.089173               ,-4.8857888              ,-3.1741172              ,-3.6571893              ,-3.9907168              ,-1.5793114              ,-1.5554699              ,-1.3721326              ,-0.65186834             ,-0.35353748             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       33 ,-13.280692              ,-11.287639              ,-12.46077               ,-9.5632092              ,-6.3537479              ,-6.0944056              ,-4.8899874              ,-3.1768448              ,-3.660332               ,-3.9941462              ,-1.5806686              ,-1.5568066              ,-1.3733117              ,-0.65242852             ,-0.35384129             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       34 ,-13.292095              ,-11.29733               ,-12.471469              ,-9.5714201              ,-6.3592032              ,-6.0996383              ,-4.8941859              ,-3.1795724              ,-3.6634748              ,-3.9975755              ,-1.5820257              ,-1.5581432              ,-1.3744909              ,-0.65298869             ,-0.3541451              ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       35 ,-13.303498              ,-11.307022              ,-12.482168              ,-9.5796311              ,-6.3646586              ,-6.1048709              ,-4.8983844              ,-3.1823                 ,-3.6666175              ,-4.0010049              ,-1.5833829              ,-1.5594799              ,-1.37567                ,-0.65354886             ,-0.3544489              ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       36 ,-13.314901              ,-11.316713              ,-12.492866              ,-9.587842               ,-6.3701139              ,-6.1101035              ,-4.902583               ,-3.1850277              ,-3.6697603              ,-4.0044343              ,-1.58474                ,-1.5608166              ,-1.3768491              ,-0.65410904             ,-0.35475271             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       37 ,-13.326303              ,-11.326405              ,-12.503565              ,-9.5960529              ,-6.3755692              ,-6.1153362              ,-4.9067815              ,-3.1877553              ,-3.672903               ,-4.0078636              ,-1.5860972              ,-1.5621532              ,-1.3780282              ,-0.65466921             ,-0.35505652             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       38 ,-13.337706              ,-11.336096              ,-12.514264              ,-9.6042639              ,-6.3810245              ,-6.1205688              ,-4.91098                ,-3.1904829              ,-3.6760458              ,-4.011293               ,-1.5874544              ,-1.5634899              ,-1.3792074              ,-0.65522938             ,-0.35536032             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       39 ,-13.349109              ,-11.345788              ,-12.524963              ,-9.6124748              ,-6.3864798              ,-6.1258014              ,-4.9151785              ,-3.1932106              ,-3.6791885              ,-4.0147223              ,-1.5888115              ,-1.5648266              ,-1.3803865              ,-0.65578955             ,-0.35566413             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       40 ,-13.360512              ,-11.35548               ,-12.535661              ,-9.6206858              ,-6.3919351              ,-6.1310341              ,-4.9193771              ,-3.1959382              ,-3.6823313              ,-4.0181517              ,-1.5901687              ,-1.5661633              ,-1.3815656              ,-0.65634973             ,-0.35596794             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       41 ,-13.371914              ,-11.365171              ,-12.54636               ,-9.6288967              ,-6.3973904              ,-6.1362667              ,-4.9235756              ,-3.1986658              ,-3.685474               ,-4.0215811              ,-1.5915258              ,-1.5674999              ,-1.3827447              ,-0.6569099              ,-0.35627175             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       42 ,-13.383317              ,-11.374863              ,-12.557059              ,-9.6371077              ,-6.4028457              ,-6.1414994              ,-4.9277741              ,-3.2013935              ,-3.6886168              ,-4.0250104              ,-1.592883               ,-1.5688366              ,-1.3839238              ,-0.65747007             ,-0.35657555             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       43 ,-13.39472               ,-11.384554              ,-12.567758              ,-9.6453186              ,-6.408301               ,-6.146732               ,-4.9319727              ,-3.2041211              ,-3.6917595              ,-4.0284398              ,-1.5942401              ,-1.5701733              ,-1.385103               ,-0.65803025             ,-0.35687936             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       44 ,-13.406123              ,-11.394246              ,-12.578457              ,-9.6535295              ,-6.4137563              ,-6.1519646              ,-4.9361712              ,-3.2068487              ,-3.6949023              ,-4.0318692              ,-1.5955973              ,-1.5715099              ,-1.3862821              ,-0.65859042             ,-0.35718317             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       45 ,-13.417525              ,-11.403937              ,-12.589155              ,-9.6617405              ,-6.4192116              ,-6.1571973              ,-4.9403697              ,-3.2095763              ,-3.698045               ,-4.0352985              ,-1.5969545              ,-1.5728466              ,-1.3874612              ,-0.65915059             ,-0.35748697             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       46 ,-13.428928              ,-11.413629              ,-12.599854              ,-9.6699514              ,-6.424667               ,-6.1624299              ,-4.9445682              ,-3.212304               ,-3.7011878              ,-4.0387279              ,-1.5983116              ,-1.5741833              ,-1.3886403              ,-0.65971077             ,-0.35779078             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       47 ,-13.440331              ,-11.42332               ,-12.610553              ,-9.6781624              ,-6.4301223              ,-6.1676625              ,-4.9487668              ,-3.2150316              ,-3.7043305              ,-4.0421572              ,-1.5996688              ,-1.5755199              ,-1.3898194              ,-0.66027094             ,-0.35809459             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       48 ,-13.451734              ,-11.433012              ,-12.621252              ,-9.6863733              ,-6.4355776              ,-6.1728952              ,-4.9529653              ,-3.2177592              ,-3.7074733              ,-4.0455866              ,-1.6010259              ,-1.5768566              ,-1.3909986              ,-0.66083111             ,-0.3583984              ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       49 ,-13.463137              ,-11.442703              ,-12.63195               ,-9.6945843              ,-6.4410329              ,-6.1781278              ,-4.9571638              ,-3.2204869              ,-3.710616               ,-4.049016               ,-1.6023831              ,-1.5781933              ,-1.3921777              ,-0.66139129             ,-0.3587022              ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       50 ,-13.474539              ,-11.452395              ,-12.642649              ,-9.7027952              ,-6.4464882              ,-6.1833605              ,-4.9613624              ,-3.2232145              ,-3.7137588              ,-4.0524453              ,-1.6037402              ,-1.5795299              ,-1.3933568              ,-0.66195146             ,-0.35900601             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       51 ,-13.485942              ,-11.462086              ,-12.653348              ,-9.7110061              ,-6.4519435              ,-6.1885931              ,-4.9655609              ,-3.2259421              ,-3.7169015              ,-4.0558747              ,-1.6050974              ,-1.5808666              ,-1.3945359              ,-0.66251163             ,-0.35930982             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       52 ,-13.497345              ,-11.471778              ,-12.664047              ,-9.7192171              ,-6.4573988              ,-6.1938257              ,-4.9697594              ,-3.2286697              ,-3.7200443              ,-4.059304               ,-1.6064546              ,-1.5822033              ,-1.395715               ,-0.66307181             ,-0.35961362             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       53 ,-13.508748              ,-11.481469              ,-12.674746              ,-9.727428               ,-6.4628541              ,-6.1990584              ,-4.9739579              ,-3.2313974              ,-3.723187               ,-4.0627334              ,-1.6078117              ,-1.58354                ,-1.3968942              ,-0.66363198             ,-0.35991743             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       54 ,-13.52015               ,-11.491161              ,-12.685444              ,-9.735639               ,-6.4683094              ,-6.204291               ,-4.9781565              ,-3.234125               ,-3.7263298              ,-4.0661628              ,-1.6091689              ,-1.5848766              ,-1.3980733              ,-0.66419215             ,-0.36022124             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       55 ,-13.531553              ,-11.500853              ,-12.696143              ,-9.7438499              ,-6.4737647              ,-6.2095237              ,-4.982355               ,-3.2368526              ,-3.7294725              ,-4.0695921              ,-1.610526               ,-1.5862133              ,-1.3992524              ,-0.66475232             ,-0.36052504             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       56 ,-13.542956              ,-11.510544              ,-12.706842              ,-9.7520608              ,-6.47922                ,-6.2147563              ,-4.9865535              ,-3.2395803              ,-3.7326153              ,-4.0730215              ,-1.6118832              ,-1.58755                ,-1.4004315              ,-0.6653125              ,-0.36082885             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       57 ,-13.554359              ,-11.520236              ,-12.717541              ,-9.7602718              ,-6.4846753              ,-6.2199889              ,-4.990752               ,-3.2423079              ,-3.735758               ,-4.0764509              ,-1.6132403              ,-1.5888866              ,-1.4016107              ,-0.66587267             ,-0.36113266             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       58 ,-13.565761              ,-11.529927              ,-12.728239              ,-9.7684827              ,-6.4901307              ,-6.2252216              ,-4.9949506              ,-3.2450355              ,-3.7389008              ,-4.0798802              ,-1.6145975              ,-1.5902233              ,-1.4027898              ,-0.66643284             ,-0.36143647             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       59 ,-13.577164              ,-11.539619              ,-12.738938              ,-9.7766937              ,-6.495586               ,-6.2304542              ,-4.9991491              ,-3.2477631              ,-3.7420435              ,-4.0833096              ,-1.6159547              ,-1.59156                ,-1.4039689              ,-0.66699302             ,-0.36174027             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       60 ,-13.588567              ,-11.54931               ,-12.749637              ,-9.7849046              ,-6.5010413              ,-6.2356868              ,-5.0033476              ,-3.2504908              ,-3.7451863              ,-4.0867389              ,-1.6173118              ,-1.5928966              ,-1.405148               ,-0.66755319             ,-0.36204408             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       61 ,-13.59997               ,-11.559002              ,-12.760336              ,-9.7931156              ,-6.5064966              ,-6.2409195              ,-5.0075462              ,-3.2532184              ,-3.748329               ,-4.0901683              ,-1.618669               ,-1.5942333              ,-1.4063271              ,-0.66811336             ,-0.36234789             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       62 ,-13.611372              ,-11.568693              ,-12.771035              ,-9.8013265              ,-6.5119519              ,-6.2461521              ,-5.0117447              ,-3.255946               ,-3.7514718              ,-4.0935977              ,-1.6200261              ,-1.59557                ,-1.4075063              ,-0.66867354             ,-0.36265169             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       63 ,-13.622775              ,-11.578385              ,-12.781733              ,-9.8095374              ,-6.5174072              ,-6.2513848              ,-5.0159432              ,-3.2586737              ,-3.7546145              ,-4.097027               ,-1.6213833              ,-1.5969067              ,-1.4086854              ,-0.66923371             ,-0.3629555              ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       64 ,-13.634178              ,-11.588076              ,-12.792432              ,-9.8177484              ,-6.5228625              ,-6.2566174              ,-5.0201417              ,-3.2614013              ,-3.7577573              ,-4.1004564              ,-1.6227404              ,-1.5982433              ,-1.4098645              ,-0.66979388             ,-0.36325931             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       65 ,-13.645581              ,-11.597768              ,-12.803131              ,-9.8259593              ,-6.5283178              ,-6.26185                ,-5.0243403              ,-3.2641289              ,-3.7609                 ,-4.1038857              ,-1.6240976              ,-1.59958                ,-1.4110436              ,-0.67035406             ,-0.36356312             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       66 ,-13.656983              ,-11.607459              ,-12.81383               ,-9.8341703              ,-6.5337731              ,-6.2670827              ,-5.0285388              ,-3.2668566              ,-3.7640428              ,-4.1073151              ,-1.6254548              ,-1.6009167              ,-1.4122227              ,-0.67091423             ,-0.36386692             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       67 ,-13.668386              ,-11.617151              ,-12.824528              ,-9.8423812              ,-6.5392284              ,-6.2723153              ,-5.0327373              ,-3.2695842              ,-3.7671855              ,-4.1107445              ,-1.6268119              ,-1.6022533              ,-1.4134019              ,-0.6714744              ,-0.36417073             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
       68 ,-13.679789              ,-11.626842              ,-12.835227              ,-9.8505922              ,-6.5446837              ,-6.2775479              ,-5.0369359              ,-3.2723118              ,-3.7703283              ,-4.1141738              ,-1.6281691              ,-1.60359                ,-1.414581               ,-0.67203458             ,-0.36447454             ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0 ,                      0
