Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa) 
843,138.08673,17.018039,12.763651,11.767519,9.8957248,41.734301,13.543018,13.773628,12.066163,11.607174,13.830183,40.018406,50.721345,13.107051,10.344214,8.4974871,5.9610856,6.7338681,10.930315,12.997548,9.445217,10.344543,12.793187,6.5140246,5.8041213,5.6824158,6.5194403,6.2233968,8.2602513,14.174907,10.815401,9.1615424,7.2296574,6.4881721,9.286009,10.131581,17.279777,15.74309,14.747913,11.532676,10.781726,11.389027,11.846324
844,138.06093,17.01486,12.761266,11.76532,9.8938759,41.726503,13.540487,13.771054,12.063909,11.605005,13.827599,40.010929,50.711869,13.104602,10.342282,8.4958995,5.9599718,6.73261,10.928273,12.995119,9.4434523,10.34261,12.790797,6.5128075,5.8030369,5.681354,6.5182222,6.222234,8.258708,14.172258,10.81338,9.1598306,7.2283066,6.4869599,9.284274,10.129688,17.276548,15.740148,14.745157,11.530521,10.779711,11.386899,11.84411
845,138.03513,17.01168,12.758881,11.763121,9.8920269,41.718706,13.537957,13.768481,12.061654,11.602836,13.825015,40.003451,50.702392,13.102153,10.340349,8.4943118,5.958858,6.7313518,10.926231,12.992691,9.4416875,10.340677,12.788407,6.5115905,5.8019525,5.6802923,6.5170041,6.2210712,8.2571646,14.16961,10.811359,9.1581189,7.2269558,6.4857476,9.282539,10.127795,17.273319,15.737207,14.742402,11.528366,10.777697,11.384771,11.841897
846,138.00933,17.0085,12.756496,11.760923,9.890178,41.710908,13.535426,13.765907,12.0594,11.600668,13.822431,39.995974,50.692915,13.099704,10.338416,8.4927241,5.9577443,6.7300937,10.924188,12.990262,9.4399228,10.338745,12.786016,6.5103734,5.800868,5.6792306,6.515786,6.2199085,8.2556213,14.166961,10.809339,9.1564071,7.225605,6.4845354,9.280804,10.125902,17.270091,15.734265,14.739646,11.526212,10.775682,11.382643,11.839683
847,137.98353,17.005321,12.754112,11.758724,9.8883291,41.70311,13.532896,13.763334,12.057145,11.598499,13.819847,39.988497,50.683438,13.097255,10.336484,8.4911364,5.9566305,6.7288355,10.922146,12.987834,9.438158,10.336812,12.783626,6.5091563,5.7997836,5.6781689,6.5145679,6.2187457,8.2540779,14.164313,10.807318,9.1546954,7.2242542,6.4833231,9.279069,10.124009,17.266862,15.731324,14.736891,11.524057,10.773668,11.380515,11.83747
848,137.95773,17.002141,12.751727,11.756526,9.8864802,41.695313,13.530366,13.76076,12.054891,11.59633,13.817263,39.98102,50.673961,13.094806,10.334551,8.4895488,5.9555167,6.7275773,10.920104,12.985405,9.4363933,10.334879,12.781236,6.5079392,5.7986991,5.6771072,6.5133498,6.2175829,8.2525346,14.161664,10.805297,9.1529836,7.2229034,6.4821109,9.277334,10.122116,17.263634,15.728383,14.734135,11.521902,10.771653,11.378387,11.835257
849,137.93193,16.998961,12.749342,11.754327,9.8846312,41.687515,13.527835,13.758187,12.052636,11.594162,13.814679,39.973543,50.664485,13.092357,10.332618,8.4879611,5.9544029,6.7263192,10.918062,12.982977,9.4346285,10.332946,12.778845,6.5067221,5.7976147,5.6760455,6.5121317,6.2164201,8.2509912,14.159016,10.803276,9.1512719,7.2215526,6.4808986,9.275599,10.120223,17.260405,15.725441,14.73138,11.519747,10.769639,11.376259,11.833043
850,137.90613,16.995782,12.746957,11.752128,9.8827823,41.679717,13.525305,13.755613,12.050382,11.591993,13.812095,39.966066,50.655008,13.089908,10.330685,8.4863734,5.9532892,6.725061,10.916019,12.980548,9.4328638,10.331013,12.776455,6.505505,5.7965302,5.6749838,6.5109136,6.2152573,8.2494479,14.156367,10.801256,9.1495601,7.2202018,6.4796864,9.273864,10.11833,17.257177,15.7225,14.728624,11.517593,10.767624,11.374131,11.83083
851,137.88032,16.992602,12.744573,11.74993,9.8809334,41.67192,13.522775,13.75304,12.048127,11.589824,13.809511,39.958589,50.645531,13.087459,10.328753,8.4847858,5.9521754,6.7238029,10.913977,12.97812,9.4310991,10.329081,12.774065,6.5042879,5.7954458,5.6739221,6.5096955,6.2140945,8.2479045,14.153719,10.799235,9.1478484,7.218851,6.4784741,9.272129,10.116437,17.253948,15.719558,14.725869,11.515438,10.76561,11.372003,11.828617
852,137.85452,16.989422,12.742188,11.747731,9.8790845,41.664122,13.520244,13.750467,12.045873,11.587656,13.806926,39.951112,50.636054,13.08501,10.32682,8.4831981,5.9510616,6.7225447,10.911935,12.975691,9.4293343,10.327148,12.771675,6.5030709,5.7943613,5.6728604,6.5084774,6.2129318,8.2463612,14.151071,10.797214,9.1461366,7.2175002,6.4772618,9.2703939,10.114544,17.25072,15.716617,14.723113,11.513283,10.763595,11.369876,11.826403
853,137.82872,16.986243,12.739803,11.745532,9.8772356,41.656324,13.517714,13.747893,12.043619,11.585487,13.804342,39.943635,50.626577,13.082561,10.324887,8.4816104,5.9499479,6.7212865,10.909893,12.973263,9.4275696,10.325215,12.769284,6.5018538,5.7932769,5.6717987,6.5072593,6.211769,8.2448178,14.148422,10.795193,9.1444249,7.2161494,6.4760496,9.2686589,10.112651,17.247491,15.713675,14.720358,11.511128,10.761581,11.367748,11.82419
854,137.80292,16.983063,12.737418,11.743334,9.8753866,41.648527,13.515183,13.74532,12.041364,11.583318,13.801758,39.936158,50.617101,13.080112,10.322954,8.4800227,5.9488341,6.7200284,10.907851,12.970834,9.4258048,10.323282,12.766894,6.5006367,5.7921925,5.670737,6.5060412,6.2106062,8.2432745,14.145774,10.793173,9.1427131,7.2147986,6.4748373,9.2669239,10.110758,17.244262,15.710734,14.717602,11.508974,10.759566,11.36562,11.821976
855,137.77712,16.979883,12.735034,11.741135,9.8735377,41.640729,13.512653,13.742746,12.03911,11.58115,13.799174,39.928681,50.607624,13.077663,10.321022,8.4784351,5.9477203,6.7187702,10.905808,12.968406,9.4240401,10.32135,12.764504,6.4994196,5.791108,5.6696753,6.5048231,6.2094434,8.2417311,14.143125,10.791152,9.1410014,7.2134478,6.4736251,9.2651889,10.108865,17.241034,15.707792,14.714846,11.506819,10.757552,11.363492,11.819763
856,137.75132,16.976704,12.732649,11.738936,9.8716888,41.632931,13.510123,13.740173,12.036855,11.578981,13.79659,39.921204,50.598147,13.075214,10.319089,8.4768474,5.9466065,6.7175121,10.903766,12.965977,9.4222753,10.319417,12.762113,6.4982025,5.7900236,5.6686136,6.503605,6.2082806,8.2401878,14.140477,10.789131,9.1392897,7.212097,6.4724128,9.2634539,10.106972,17.237805,15.704851,14.712091,11.504664,10.755538,11.361364,11.81755
857,137.72552,16.973524,12.730264,11.736738,9.8698399,41.625134,13.507592,13.737599,12.034601,11.576812,13.794006,39.913727,50.58867,13.072766,10.317156,8.4752597,5.9454928,6.7162539,10.901724,12.963549,9.4205106,10.317484,12.759723,6.4969854,5.7889391,5.6675519,6.5023869,6.2071178,8.2386444,14.137828,10.78711,9.1375779,7.2107463,6.4712006,9.2617189,10.105079,17.234577,15.70191,14.709335,11.502509,10.753523,11.359236,11.815336
858,137.69972,16.970344,12.727879,11.734539,9.8679909,41.617336,13.505062,13.735026,12.032346,11.574643,13.791422,39.90625,50.579193,13.070317,10.315224,8.473672,5.944379,6.7149957,10.899682,12.96112,9.4187458,10.315551,12.757333,6.4957684,5.7878547,5.6664902,6.5011688,6.2059551,8.2371011,14.13518,10.78509,9.1358662,7.2093955,6.4699883,9.2599839,10.103186,17.231348,15.698968,14.70658,11.500354,10.751509,11.357108,11.813123
859,137.67392,16.967165,12.725494,11.73234,9.866142,41.609538,13.502531,13.732452,12.030092,11.572475,13.788838,39.898773,50.569717,13.067868,10.313291,8.4720844,5.9432652,6.7137376,10.897639,12.958692,9.4169811,10.313618,12.754943,6.4945513,5.7867702,5.6654285,6.4999507,6.2047923,8.2355577,14.132531,10.783069,9.1341544,7.2080447,6.4687761,9.2582489,10.101293,17.22812,15.696027,14.703824,11.4982,10.749494,11.35498,11.81091
860,137.64812,16.963985,12.72311,11.730142,9.8642931,41.601741,13.500001,13.729879,12.027837,11.570306,13.786254,39.891296,50.56024,13.065419,10.311358,8.4704967,5.9421514,6.7124794,10.895597,12.956264,9.4152163,10.311686,12.752552,6.4933342,5.7856858,5.6643668,6.4987326,6.2036295,8.2340144,14.129883,10.781048,9.1324427,7.2066939,6.4675638,9.2565139,10.0994,17.224891,15.693085,14.701069,11.496045,10.74748,11.352852,11.808696
861,137.62232,16.960805,12.720725,11.727943,9.8624442,41.593943,13.497471,13.727305,12.025583,11.568137,13.78367,39.883819,50.550763,13.06297,10.309425,8.468909,5.9410377,6.7112213,10.893555,12.953835,9.4134516,10.309753,12.750162,6.4921171,5.7846013,5.6633051,6.4975145,6.2024667,8.232471,14.127235,10.779027,9.1307309,7.2053431,6.4663516,9.2547789,10.097507,17.221662,15.690144,14.698313,11.49389,10.745465,11.350724,11.806483
862,137.59652,16.957626,12.71834,11.725744,9.8605953,41.586145,13.49494,13.724732,12.023329,11.565969,13.781086,39.876341,50.541286,13.060521,10.307493,8.4673213,5.9399239,6.7099631,10.891513,12.951407,9.4116868,10.30782,12.747772,6.4909,5.7835169,5.6622434,6.4962964,6.2013039,8.2309277,14.124586,10.777007,9.1290192,7.2039923,6.4651393,9.2530439,10.095614,17.218434,15.687202,14.695558,11.491735,10.743451,11.348596,11.804269
863,137.57072,16.954446,12.715955,11.723546,9.8587463,41.578348,13.49241,13.722158,12.021074,11.5638,13.778502,39.868864,50.531809,13.058072,10.30556,8.4657337,5.9388101,6.7087049,10.889471,12.948978,9.4099221,10.305887,12.745381,6.4896829,5.7824324,5.6611816,6.4950783,6.2001412,8.2293843,14.121938,10.774986,9.1273074,7.2026415,6.4639271,9.2513089,10.093721,17.215205,15.684261,14.692802,11.489581,10.741436,11.346468,11.802056
864,137.54492,16.951266,12.713571,11.721347,9.8568974,41.57055,13.48988,13.719585,12.01882,11.561631,13.775918,39.861387,50.522333,13.055623,10.303627,8.464146,5.9376964,6.7074468,10.887428,12.94655,9.4081573,10.303955,12.742991,6.4884659,5.781348,5.6601199,6.4938602,6.1989784,8.227841,14.119289,10.772965,9.1255957,7.2012907,6.4627148,9.2495739,10.091828,17.211977,15.681319,14.690047,11.487426,10.739422,11.34434,11.799843
865,137.51912,16.948087,12.711186,11.719148,9.8550485,41.562752,13.487349,13.717011,12.016565,11.559463,13.773334,39.85391,50.512856,13.053174,10.301695,8.4625583,5.9365826,6.7061886,10.885386,12.944121,9.4063926,10.302022,12.740601,6.4872488,5.7802636,5.6590582,6.4926422,6.1978156,8.2262976,14.116641,10.770944,9.1238839,7.1999399,6.4615026,9.2478389,10.089935,17.208748,15.678378,14.687291,11.485271,10.737407,11.342212,11.797629
866,137.49332,16.944907,12.708801,11.71695,9.8531996,41.554955,13.484819,13.714438,12.014311,11.557294,13.77075,39.846433,50.503379,13.050725,10.299762,8.4609706,5.9354688,6.7049305,10.883344,12.941693,9.4046278,10.300089,12.738211,6.4860317,5.7791791,5.6579965,6.4914241,6.1966528,8.2247543,14.113992,10.768924,9.1221722,7.1985891,6.4602903,9.2461039,10.088042,17.20552,15.675437,14.684536,11.483116,10.735393,11.340085,11.795416
867,137.46752,16.941727,12.706416,11.714751,9.8513506,41.547157,13.482288,13.711864,12.012056,11.555125,13.768166,39.838956,50.493902,13.048276,10.297829,8.459383,5.934355,6.7036723,10.881302,12.939264,9.4028631,10.298156,12.73582,6.4848146,5.7780947,5.6569348,6.490206,6.19549,8.2232109,14.111344,10.766903,9.1204604,7.1972383,6.459078,9.2443689,10.086149,17.202291,15.672495,14.68178,11.480961,10.733378,11.337957,11.793203
868,137.44172,16.938548,12.704032,11.712553,9.8495017,41.539359,13.479758,13.709291,12.009802,11.552957,13.765582,39.831479,50.484425,13.045827,10.295896,8.4577953,5.9332413,6.7024141,10.879259,12.936836,9.4010983,10.296223,12.73343,6.4835975,5.7770102,5.6558731,6.4889879,6.1943272,8.2216676,14.108695,10.764882,9.1187487,7.1958875,6.4578658,9.2426339,10.084256,17.199063,15.669554,14.679025,11.478807,10.731364,11.335829,11.790989
869,137.41592,16.935368,12.701647,11.710354,9.8476528,41.531562,13.477228,13.706718,12.007547,11.550788,13.762998,39.824002,50.474949,13.043378,10.293964,8.4562076,5.9321275,6.701156,10.877217,12.934407,9.3993336,10.294291,12.73104,6.4823804,5.7759258,5.6548114,6.4877698,6.1931645,8.2201242,14.106047,10.762861,9.1170369,7.1945367,6.4566535,9.2408989,10.082363,17.195834,15.666612,14.676269,11.476652,10.72935,11.333701,11.788776
870,137.39012,16.932188,12.699262,11.708155,9.8458039,41.523764,13.474697,13.704144,12.005293,11.548619,13.760414,39.816525,50.465472,13.040929,10.292031,8.4546199,5.9310137,6.6998978,10.875175,12.931979,9.3975688,10.292358,12.728649,6.4811634,5.7748413,5.6537497,6.4865517,6.1920017,8.2185809,14.103399,10.760841,9.1153252,7.1931859,6.4554413,9.2391639,10.08047,17.192605,15.663671,14.673514,11.474497,10.727335,11.331573,11.786562
871,137.36432,16.929009,12.696877,11.705957,9.843955,41.515966,13.472167,13.701571,12.003039,11.54645,13.75783,39.809048,50.455995,13.038481,10.290098,8.4530323,5.9299,6.6986397,10.873133,12.92955,9.3958041,10.290425,12.726259,6.4799463,5.7737569,5.652688,6.4853336,6.1908389,8.2170375,14.10075,10.75882,9.1136134,7.1918352,6.454229,9.2374289,10.078577,17.189377,15.660729,14.670758,11.472342,10.725321,11.329445,11.784349
872,137.33852,16.925829,12.694492,11.703758,9.842106,41.508169,13.469636,13.698997,12.000784,11.544282,13.755246,39.801571,50.446518,13.036032,10.288166,8.4514446,5.9287862,6.6973815,10.871091,12.927122,9.3940393,10.288492,12.723869,6.4787292,5.7726724,5.6516263,6.4841155,6.1896761,8.2154942,14.098102,10.756799,9.1119017,7.1904844,6.4530168,9.2356939,10.076684,17.186148,15.657788,14.668003,11.470188,10.723306,11.327317,11.782136
873,137.31272,16.922649,12.692108,11.701559,9.8402571,41.500371,13.467106,13.696424,11.99853,11.542113,13.752662,39.794094,50.437041,13.033583,10.286233,8.4498569,5.9276724,6.6961233,10.869048,12.924693,9.3922746,10.28656,12.721479,6.4775121,5.771588,5.6505646,6.4828974,6.1885133,8.2139508,14.095453,10.754778,9.1101899,7.1891336,6.4518045,9.2339589,10.074791,17.18292,15.654846,14.665247,11.468033,10.721292,11.325189,11.779922
874,137.28692,16.91947,12.689723,11.699361,9.8384082,41.492574,13.464576,13.69385,11.996275,11.539944,13.750078,39.786617,50.427565,13.031134,10.2843,8.4482692,5.9265586,6.6948652,10.867006,12.922265,9.3905098,10.284627,12.719088,6.476295,5.7705036,5.6495029,6.4816793,6.1873505,8.2124075,14.092805,10.752758,9.1084782,7.1877828,6.4505923,9.2322239,10.072898,17.179691,15.651905,14.662492,11.465878,10.719277,11.323061,11.777709
875,137.26112,16.91629,12.687338,11.697162,9.8365593,41.484776,13.462045,13.691277,11.994021,11.537776,13.747494,39.77914,50.418088,13.028685,10.282367,8.4466816,5.9254449,6.693607,10.864964,12.919837,9.3887451,10.282694,12.716698,6.4750779,5.7694191,5.6484412,6.4804612,6.1861878,8.2108641,14.090156,10.750737,9.1067665,7.186432,6.44938,9.2304889,10.071005,17.176463,15.648964,14.659736,11.463723,10.717263,11.320933,11.775496
876,137.23532,16.91311,12.684953,11.694963,9.8347103,41.476978,13.459515,13.688703,11.991766,11.535607,13.74491,39.771663,50.408611,13.026236,10.280435,8.4450939,5.9243311,6.6923489,10.862922,12.917408,9.3869803,10.280761,12.714308,6.4738609,5.7683347,5.6473795,6.4792431,6.185025,8.2093208,14.087508,10.748716,9.1050547,7.1850812,6.4481678,9.2287539,10.069113,17.173234,15.646022,14.656981,11.461569,10.715248,11.318805,11.773282
877,137.20952,16.909931,12.682569,11.692765,9.8328614,41.469181,13.456985,13.68613,11.989512,11.533438,13.742326,39.764186,50.399134,13.023787,10.278502,8.4435062,5.9232173,6.6910907,10.860879,12.91498,9.3852156,10.278828,12.711917,6.4726438,5.7672502,5.6463178,6.478025,6.1838622,8.2077774,14.084859,10.746695,9.103343,7.1837304,6.4469555,9.2270189,10.06722,17.170005,15.643081,14.654225,11.459414,10.713234,11.316677,11.771069
878,137.18372,16.906751,12.680184,11.690566,9.8310125,41.461383,13.454454,13.683556,11.987257,11.53127,13.739741,39.756709,50.389657,13.021338,10.276569,8.4419185,5.9221035,6.6898326,10.858837,12.912551,9.3834508,10.276896,12.709527,6.4714267,5.7661658,5.6452561,6.4768069,6.1826994,8.2062341,14.082211,10.744675,9.1016312,7.1823796,6.4457433,9.2252839,10.065327,17.166777,15.640139,14.65147,11.457259,10.711219,11.314549,11.768855
879,137.15792,16.903571,12.677799,11.688367,9.8291636,41.453585,13.451924,13.680983,11.985003,11.529101,13.737157,39.749231,50.38018,13.018889,10.274637,8.4403309,5.9209898,6.6885744,10.856795,12.910123,9.3816861,10.274963,12.707137,6.4702096,5.7650813,5.6441944,6.4755888,6.1815366,8.2046907,14.079563,10.742654,9.0999195,7.1810288,6.444531,9.2235489,10.063434,17.163548,15.637198,14.648714,11.455104,10.709205,11.312421,11.766642
880,137.13212,16.900392,12.675414,11.686169,9.8273147,41.445788,13.449393,13.678409,11.982748,11.526932,13.734573,39.741754,50.370704,13.01644,10.272704,8.4387432,5.919876,6.6873162,10.854753,12.907694,9.3799213,10.27303,12.704747,6.4689925,5.7639969,5.6431327,6.4743707,6.1803738,8.2031474,14.076914,10.740633,9.0982077,7.179678,6.4433188,9.2218139,10.061541,17.16032,15.634256,14.645959,11.452949,10.70719,11.310293,11.764429
881,137.10632,16.897212,12.67303,11.68397,9.8254657,41.43799,13.446863,13.675836,11.980494,11.524764,13.731989,39.734277,50.361227,13.013991,10.270771,8.4371555,5.9187622,6.6860581,10.85271,12.905266,9.3781566,10.271097,12.702356,6.4677754,5.7629124,5.6420709,6.4731526,6.1792111,8.201604,14.074266,10.738612,9.096496,7.1783272,6.4421065,9.2200789,10.059648,17.157091,15.631315,14.643203,11.450795,10.705176,11.308166,11.762215
882,137.08052,16.894033,12.670645,11.681771,9.8236168,41.430192,13.444333,13.673262,11.97824,11.522595,13.729405,39.7268,50.35175,13.011542,10.268838,8.4355678,5.9176485,6.6847999,10.850668,12.902837,9.3763918,10.269165,12.699966,6.4665584,5.761828,5.6410092,6.4719345,6.1780483,8.2000607,14.071617,10.736592,9.0947842,7.1769764,6.4408942,9.2183439,10.057755,17.153863,15.628373,14.640448,11.44864,10.703161,11.306038,11.760002
883,137.05472,16.890853,12.66826,11.679573,9.8217679,41.422395,13.441802,13.670689,11.975985,11.520426,13.726821,39.719323,50.342273,13.009093,10.266906,8.4339802,5.9165347,6.6835418,10.848626,12.900409,9.3746271,10.267232,12.697576,6.4653413,5.7607435,5.6399475,6.4707164,6.1768855,8.1985173,14.068969,10.734571,9.0930725,7.1756256,6.439682,9.2166089,10.055862,17.150634,15.625432,14.637692,11.446485,10.701147,11.30391,11.757789
884,137.02892,16.887673,12.665875,11.677374,9.819919,41.414597,13.439272,13.668115,11.973731,11.518257,13.724237,39.711846,50.332796,13.006644,10.264973,8.4323925,5.9154209,6.6822836,10.846584,12.89798,9.3728623,10.265299,12.695185,6.4641242,5.7596591,5.6388858,6.4694983,6.1757227,8.196974,14.06632,10.73255,9.0913607,7.1742748,6.4384697,9.2148739,10.053969,17.147406,15.622491,14.634937,11.44433,10.699133,11.301782,11.755575
885,137.00312,16.884494,12.66349,11.675176,9.81807,41.406799,13.436741,13.665542,11.971476,11.516089,13.721653,39.704369,50.32332,13.004196,10.26304,8.4308048,5.9143071,6.6810254,10.844542,12.895552,9.3710976,10.263366,12.692795,6.4629071,5.7585747,5.6378241,6.4682802,6.1745599,8.1954306,14.063672,10.730529,9.089649,7.1729241,6.4372575,9.2131389,10.052076,17.144177,15.619549,14.632181,11.442176,10.697118,11.299654,11.753362
886,136.97732,16.881314,12.661106,11.672977,9.8162211,41.399002,13.434211,13.662968,11.969222,11.51392,13.719069,39.696892,50.313843,13.001747,10.261107,8.4292171,5.9131934,6.6797673,10.842499,12.893123,9.3693328,10.261433,12.690405,6.46169,5.7574902,5.6367624,6.4670621,6.1733972,8.1938873,14.061023,10.728508,9.0879372,7.1715733,6.4360452,9.2114039,10.050183,17.140948,15.616608,14.629426,11.440021,10.695104,11.297526,11.751148
887,136.95152,16.878134,12.658721,11.670778,9.8143722,41.391204,13.431681,13.660395,11.966967,11.511751,13.716485,39.689415,50.304366,12.999298,10.259175,8.4276295,5.9120796,6.6785091,10.840457,12.890695,9.3675681,10.259501,12.688015,6.4604729,5.7564058,5.6357007,6.4658441,6.1722344,8.1923439,14.058375,10.726488,9.0862255,7.1702225,6.434833,9.2096689,10.04829,17.13772,15.613666,14.62667,11.437866,10.693089,11.295398,11.748935
888,136.92572,16.874955,12.656336,11.66858,9.8125233,41.383406,13.42915,13.657822,11.964713,11.509583,13.713901,39.681938,50.294889,12.996849,10.257242,8.4260418,5.9109658,6.677251,10.838415,12.888266,9.3658033,10.257568,12.685624,6.4592559,5.7553213,5.634639,6.464626,6.1710716,8.1908006,14.055727,10.724467,9.0845137,7.1688717,6.4336207,9.2079339,10.046397,17.134491,15.610725,14.623915,11.435711,10.691075,11.29327,11.746722
889,136.89992,16.871775,12.653951,11.666381,9.8106744,41.375609,13.42662,13.655248,11.962458,11.507414,13.711317,39.674461,50.285412,12.9944,10.255309,8.4244541,5.909852,6.6759928,10.836373,12.885838,9.3640386,10.255635,12.683234,6.4580388,5.7542369,5.6335773,6.4634079,6.1699088,8.1892572,14.053078,10.722446,9.082802,7.1675209,6.4324085,9.2061989,10.044504,17.131263,15.607783,14.621159,11.433557,10.68906,11.291142,11.744508
890,136.87412,16.868595,12.651567,11.664182,9.8088254,41.367811,13.42409,13.652675,11.960204,11.505245,13.708733,39.666984,50.275936,12.991951,10.253377,8.4228664,5.9087383,6.6747346,10.83433,12.883409,9.3622738,10.253702,12.680844,6.4568217,5.7531524,5.6325156,6.4621898,6.168746,8.1877139,14.05043,10.720425,9.0810902,7.1661701,6.4311962,9.2044638,10.042611,17.128034,15.604842,14.618404,11.431402,10.687046,11.289014,11.742295
891,136.84832,16.865416,12.649182,11.661984,9.8069765,41.360013,13.421559,13.650101,11.95795,11.503077,13.706149,39.659507,50.266459,12.989502,10.251444,8.4212788,5.9076245,6.6734765,10.832288,12.880981,9.3605091,10.25177,12.678453,6.4556046,5.752068,5.6314539,6.4609717,6.1675832,8.1861705,14.047781,10.718405,9.0793785,7.1648193,6.429984,9.2027288,10.040718,17.124806,15.6019,14.615648,11.429247,10.685031,11.286886,11.740082
892,136.82252,16.862236,12.646797,11.659785,9.8051276,41.352216,13.419029,13.647528,11.955695,11.500908,13.703565,39.65203,50.256982,12.987053,10.249511,8.4196911,5.9065107,6.6722183,10.830246,12.878553,9.3587443,10.249837,12.676063,6.4543875,5.7509835,5.6303922,6.4597536,6.1664205,8.1846272,14.045133,10.716384,9.0776668,7.1634685,6.4287717,9.2009938,10.038825,17.121577,15.598959,14.612893,11.427092,10.683017,11.284758,11.737868
893,136.79672,16.859056,12.644412,11.657586,9.8032787,41.344418,13.416498,13.644954,11.953441,11.498739,13.700981,39.644553,50.247505,12.984604,10.247578,8.4181034,5.905397,6.6709602,10.828204,12.876124,9.3569796,10.247904,12.673673,6.4531704,5.7498991,5.6293305,6.4585355,6.1652577,8.1830838,14.042484,10.714363,9.075955,7.1621177,6.4275595,9.1992588,10.036932,17.118348,15.596017,14.610137,11.424937,10.681002,11.28263,11.735655
894,136.77092,16.855877,12.642028,11.655388,9.8014297,41.33662,13.413968,13.642381,11.951186,11.496571,13.698397,39.637076,50.238028,12.982155,10.245646,8.4165157,5.9042832,6.669702,10.826162,12.873696,9.3552148,10.245971,12.671283,6.4519534,5.7488147,5.6282688,6.4573174,6.1640949,8.1815405,14.039836,10.712342,9.0742433,7.1607669,6.4263472,9.1975238,10.035039,17.11512,15.593076,14.607382,11.422783,10.678988,11.280502,11.733442
895,136.74512,16.852697,12.639643,11.653189,9.7995808,41.328823,13.411438,13.639807,11.948932,11.494402,13.695813,39.629599,50.228552,12.979706,10.243713,8.4149281,5.9031694,6.6684438,10.824119,12.871267,9.3534501,10.244038,12.668892,6.4507363,5.7477302,5.6272071,6.4560993,6.1629321,8.1799971,14.037187,10.710322,9.0725315,7.1594161,6.425135,9.1957888,10.033146,17.111891,15.590135,14.604626,11.420628,10.676973,11.278374,11.731228
896,136.71932,16.849517,12.637258,11.65099,9.7977319,41.321025,13.408907,13.637234,11.946677,11.492233,13.693229,39.622121,50.219075,12.977257,10.24178,8.4133404,5.9020556,6.6671857,10.822077,12.868839,9.3516853,10.242106,12.666502,6.4495192,5.7466458,5.6261454,6.4548812,6.1617693,8.1784538,14.034539,10.708301,9.0708198,7.1580653,6.4239227,9.1940538,10.031253,17.108663,15.587193,14.601871,11.418473,10.674959,11.276247,11.729015
897,136.69352,16.846338,12.634873,11.648792,9.795883,41.313227,13.406377,13.63466,11.944423,11.490065,13.690645,39.614644,50.209598,12.974808,10.239848,8.4117527,5.9009419,6.6659275,10.820035,12.86641,9.3499206,10.240173,12.664112,6.4483021,5.7455613,5.6250837,6.4536631,6.1606065,8.1769104,14.03189,10.70628,9.069108,7.1567145,6.4227104,9.1923188,10.02936,17.105434,15.584252,14.599115,11.416318,10.672945,11.274119,11.726801
898,136.66772,16.843158,12.632489,11.646593,9.7940341,41.30543,13.403846,13.632087,11.942168,11.487896,13.688061,39.607167,50.200121,12.972359,10.237915,8.410165,5.8998281,6.6646694,10.817993,12.863982,9.3481558,10.23824,12.661721,6.447085,5.7444769,5.624022,6.452445,6.1594438,8.1753671,14.029242,10.704259,9.0673963,7.1553637,6.4214982,9.1905838,10.027467,17.102206,15.58131,14.59636,11.414164,10.67093,11.271991,11.724588
899,136.64192,16.839978,12.630104,11.644394,9.7921851,41.297632,13.401316,13.629513,11.939914,11.485727,13.685477,39.59969,50.190644,12.969911,10.235982,8.4085774,5.8987143,6.6634112,10.81595,12.861553,9.3463911,10.236307,12.659331,6.4458679,5.7433924,5.6229602,6.4512269,6.158281,8.1738237,14.026594,10.702239,9.0656845,7.154013,6.4202859,9.1888488,10.025574,17.098977,15.578369,14.593604,11.412009,10.668916,11.269863,11.722375
900,136.61612,16.836799,12.627719,11.642196,9.7903362,41.289834,13.398786,13.62694,11.93766,11.483558,13.682893,39.592213,50.181168,12.967462,10.234049,8.4069897,5.8976006,6.662153,10.813908,12.859125,9.3446263,10.234375,12.656941,6.4446508,5.742308,5.6218985,6.4500088,6.1571182,8.1722804,14.023945,10.700218,9.0639728,7.1526622,6.4190737,9.1871138,10.023681,17.095749,15.575427,14.590849,11.409854,10.666901,11.267735,11.720161
