Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa)
1227,377.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.140651,169.83352,89.014735,0,0,0,0,0,54.153699,198.24177,316.99705,141.20289,0,0,0,0,0,0,34.295093,56.689976,0,0,0,0,0,0,0,0,0,0,0
1228,377.67393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.141072,169.83439,89.015191,0,0,0,0,0,54.153976,198.24279,316.99867,141.20362,0,0,0,0,0,0,34.295269,56.690266,0,0,0,0,0,0,0,0,0,0,0
1229,377.67587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.141493,169.83526,89.015647,0,0,0,0,0,54.154254,198.2438,317.00029,141.20434,0,0,0,0,0,0,34.295445,56.690556,0,0,0,0,0,0,0,0,0,0,0
1230,377.6778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.141914,169.83613,89.016103,0,0,0,0,0,54.154531,198.24482,317.00192,141.20506,0,0,0,0,0,0,34.29562,56.690847,0,0,0,0,0,0,0,0,0,0,0
1231,377.67974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.142334,169.837,89.016559,0,0,0,0,0,54.154808,198.24583,317.00354,141.20579,0,0,0,0,0,0,34.295796,56.691137,0,0,0,0,0,0,0,0,0,0,0
1232,377.68167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.142755,169.83787,89.017015,0,0,0,0,0,54.155086,198.24685,317.00517,141.20651,0,0,0,0,0,0,34.295972,56.691428,0,0,0,0,0,0,0,0,0,0,0
1233,377.68361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.143176,169.83874,89.017471,0,0,0,0,0,54.155363,198.24786,317.00679,141.20723,0,0,0,0,0,0,34.296147,56.691718,0,0,0,0,0,0,0,0,0,0,0
1234,377.68554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.143597,169.83961,89.017927,0,0,0,0,0,54.155641,198.24888,317.00841,141.20796,0,0,0,0,0,0,34.296323,56.692008,0,0,0,0,0,0,0,0,0,0,0
1235,377.68748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.144018,169.84048,89.018383,0,0,0,0,0,54.155918,198.24989,317.01004,141.20868,0,0,0,0,0,0,34.296499,56.692299,0,0,0,0,0,0,0,0,0,0,0
1236,377.68941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.144438,169.84135,89.018839,0,0,0,0,0,54.156195,198.25091,317.01166,141.2094,0,0,0,0,0,0,34.296674,56.692589,0,0,0,0,0,0,0,0,0,0,0
1237,377.69135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.144859,169.84222,89.019295,0,0,0,0,0,54.156473,198.25192,317.01329,141.21013,0,0,0,0,0,0,34.29685,56.69288,0,0,0,0,0,0,0,0,0,0,0
1238,377.69328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.14528,169.84309,89.019751,0,0,0,0,0,54.15675,198.25294,317.01491,141.21085,0,0,0,0,0,0,34.297026,56.69317,0,0,0,0,0,0,0,0,0,0,0
1239,377.69521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.145701,169.84396,89.020207,0,0,0,0,0,54.157028,198.25396,317.01653,141.21157,0,0,0,0,0,0,34.297202,56.69346,0,0,0,0,0,0,0,0,0,0,0
1240,377.69715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.146121,169.84483,89.020663,0,0,0,0,0,54.157305,198.25497,317.01816,141.2123,0,0,0,0,0,0,34.297377,56.693751,0,0,0,0,0,0,0,0,0,0,0
1241,377.69908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.146542,169.8457,89.021119,0,0,0,0,0,54.157582,198.25599,317.01978,141.21302,0,0,0,0,0,0,34.297553,56.694041,0,0,0,0,0,0,0,0,0,0,0
1242,377.70102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.146963,169.84657,89.021575,0,0,0,0,0,54.15786,198.257,317.0214,141.21374,0,0,0,0,0,0,34.297729,56.694331,0,0,0,0,0,0,0,0,0,0,0
1243,377.70295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.147384,169.84744,89.022031,0,0,0,0,0,54.158137,198.25802,317.02303,141.21447,0,0,0,0,0,0,34.297904,56.694622,0,0,0,0,0,0,0,0,0,0,0
1244,377.70489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.147804,169.84831,89.022487,0,0,0,0,0,54.158415,198.25903,317.02465,141.21519,0,0,0,0,0,0,34.29808,56.694912,0,0,0,0,0,0,0,0,0,0,0
1245,377.70682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.148225,169.84918,89.022943,0,0,0,0,0,54.158692,198.26005,317.02628,141.21591,0,0,0,0,0,0,34.298256,56.695203,0,0,0,0,0,0,0,0,0,0,0
1246,377.70876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.148646,169.85005,89.023399,0,0,0,0,0,54.158969,198.26106,317.0279,141.21664,0,0,0,0,0,0,34.298431,56.695493,0,0,0,0,0,0,0,0,0,0,0
1247,377.71069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.149067,169.85092,89.023855,0,0,0,0,0,54.159247,198.26208,317.02952,141.21736,0,0,0,0,0,0,34.298607,56.695783,0,0,0,0,0,0,0,0,0,0,0
1248,377.71263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.149487,169.85179,89.024311,0,0,0,0,0,54.159524,198.2631,317.03115,141.21808,0,0,0,0,0,0,34.298783,56.696074,0,0,0,0,0,0,0,0,0,0,0
1249,377.71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.149908,169.85266,89.024767,0,0,0,0,0,54.159802,198.26411,317.03277,141.21881,0,0,0,0,0,0,34.298958,56.696364,0,0,0,0,0,0,0,0,0,0,0
1250,377.7165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.150329,169.85353,89.025223,0,0,0,0,0,54.160079,198.26513,317.03439,141.21953,0,0,0,0,0,0,34.299134,56.696655,0,0,0,0,0,0,0,0,0,0,0
1251,377.70324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.147446,169.84757,89.022099,0,0,0,0,0,54.158179,198.25817,317.02327,141.21458,0,0,0,0,0,0,34.29793,56.694665,0,0,0,0,0,0,0,0,0,0,0
1252,377.68999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.144564,169.84161,89.018975,0,0,0,0,0,54.156278,198.25121,317.01215,141.20962,0,0,0,0,0,0,34.296727,56.692676,0,0,0,0,0,0,0,0,0,0,0
1253,377.67673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.141681,169.83565,89.015851,0,0,0,0,0,54.154378,198.24426,317.00102,141.20466,0,0,0,0,0,0,34.295523,56.690686,0,0,0,0,0,0,0,0,0,0,0
1254,377.66348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.138798,169.82969,89.012727,0,0,0,0,0,54.152477,198.2373,316.9899,141.19971,0,0,0,0,0,0,34.29432,56.688697,0,0,0,0,0,0,0,0,0,0,0
1255,377.65023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.135916,169.82373,89.009604,0,0,0,0,0,54.150577,198.23034,316.97877,141.19475,0,0,0,0,0,0,34.293116,56.686707,0,0,0,0,0,0,0,0,0,0,0
1256,377.63697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.133033,169.81777,89.00648,0,0,0,0,0,54.148676,198.22338,316.96765,141.1898,0,0,0,0,0,0,34.291913,56.684718,0,0,0,0,0,0,0,0,0,0,0
1257,377.62372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.130151,169.81181,89.003356,0,0,0,0,0,54.146776,198.21643,316.95652,141.18484,0,0,0,0,0,0,34.290709,56.682728,0,0,0,0,0,0,0,0,0,0,0
1258,377.61046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.127268,169.80585,89.000232,0,0,0,0,0,54.144875,198.20947,316.9454,141.17989,0,0,0,0,0,0,34.289506,56.680739,0,0,0,0,0,0,0,0,0,0,0
1259,377.59721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.124385,169.79989,88.997108,0,0,0,0,0,54.142975,198.20251,316.93427,141.17493,0,0,0,0,0,0,34.288302,56.678749,0,0,0,0,0,0,0,0,0,0,0
1260,377.58396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.121503,169.79393,88.993984,0,0,0,0,0,54.141074,198.19556,316.92315,141.16998,0,0,0,0,0,0,34.287098,56.67676,0,0,0,0,0,0,0,0,0,0,0
1261,377.5707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.11862,169.78797,88.99086,0,0,0,0,0,54.139174,198.1886,316.91202,141.16502,0,0,0,0,0,0,34.285895,56.674771,0,0,0,0,0,0,0,0,0,0,0
1262,377.55745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.115737,169.78201,88.987737,0,0,0,0,0,54.137274,198.18164,316.9009,141.16007,0,0,0,0,0,0,34.284691,56.672781,0,0,0,0,0,0,0,0,0,0,0
1263,377.54419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.112855,169.77605,88.984613,0,0,0,0,0,54.135373,198.17468,316.88977,141.15511,0,0,0,0,0,0,34.283488,56.670792,0,0,0,0,0,0,0,0,0,0,0
1264,377.53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.109972,169.77009,88.981489,0,0,0,0,0,54.133473,198.16773,316.87865,141.15016,0,0,0,0,0,0,34.282284,56.668802,0,0,0,0,0,0,0,0,0,0,0
1265,377.51769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.10709,169.76413,88.978365,0,0,0,0,0,54.131572,198.16077,316.86753,141.1452,0,0,0,0,0,0,34.281081,56.666813,0,0,0,0,0,0,0,0,0,0,0
1266,377.50443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.104207,169.75817,88.975241,0,0,0,0,0,54.129672,198.15381,316.8564,141.14025,0,0,0,0,0,0,34.279877,56.664823,0,0,0,0,0,0,0,0,0,0,0
1267,377.49118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.101324,169.75221,88.972117,0,0,0,0,0,54.127771,198.14686,316.84528,141.13529,0,0,0,0,0,0,34.278674,56.662834,0,0,0,0,0,0,0,0,0,0,0
1268,377.47792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.098442,169.74625,88.968993,0,0,0,0,0,54.125871,198.1399,316.83415,141.13033,0,0,0,0,0,0,34.27747,56.660844,0,0,0,0,0,0,0,0,0,0,0
1269,377.46467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.095559,169.74029,88.96587,0,0,0,0,0,54.12397,198.13294,316.82303,141.12538,0,0,0,0,0,0,34.276267,56.658855,0,0,0,0,0,0,0,0,0,0,0
1270,377.45142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.092676,169.73433,88.962746,0,0,0,0,0,54.12207,198.12599,316.8119,141.12042,0,0,0,0,0,0,34.275063,56.656865,0,0,0,0,0,0,0,0,0,0,0
1271,377.43816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.089794,169.72837,88.959622,0,0,0,0,0,54.120169,198.11903,316.80078,141.11547,0,0,0,0,0,0,34.27386,56.654876,0,0,0,0,0,0,0,0,0,0,0
1272,377.42491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.086911,169.72241,88.956498,0,0,0,0,0,54.118269,198.11207,316.78965,141.11051,0,0,0,0,0,0,34.272656,56.652886,0,0,0,0,0,0,0,0,0,0,0
1273,377.41165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.084029,169.71645,88.953374,0,0,0,0,0,54.116369,198.10511,316.77853,141.10556,0,0,0,0,0,0,34.271452,56.650897,0,0,0,0,0,0,0,0,0,0,0
1274,377.3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.081146,169.71049,88.95025,0,0,0,0,0,54.114468,198.09816,316.7674,141.1006,0,0,0,0,0,0,34.270249,56.648907,0,0,0,0,0,0,0,0,0,0,0
1275,377.38515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.078263,169.70453,88.947126,0,0,0,0,0,54.112568,198.0912,316.75628,141.09565,0,0,0,0,0,0,34.269045,56.646918,0,0,0,0,0,0,0,0,0,0,0
1276,377.37189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.075381,169.69857,88.944002,0,0,0,0,0,54.110667,198.08424,316.74515,141.09069,0,0,0,0,0,0,34.267842,56.644929,0,0,0,0,0,0,0,0,0,0,0
1277,377.35864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.072498,169.69261,88.940879,0,0,0,0,0,54.108767,198.07729,316.73403,141.08574,0,0,0,0,0,0,34.266638,56.642939,0,0,0,0,0,0,0,0,0,0,0
1278,377.34539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.069615,169.68665,88.937755,0,0,0,0,0,54.106866,198.07033,316.72291,141.08078,0,0,0,0,0,0,34.265435,56.64095,0,0,0,0,0,0,0,0,0,0,0
1279,377.33213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.066733,169.68069,88.934631,0,0,0,0,0,54.104966,198.06337,316.71178,141.07583,0,0,0,0,0,0,34.264231,56.63896,0,0,0,0,0,0,0,0,0,0,0
1280,377.31888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.06385,169.67473,88.931507,0,0,0,0,0,54.103065,198.05641,316.70066,141.07087,0,0,0,0,0,0,34.263028,56.636971,0,0,0,0,0,0,0,0,0,0,0
1281,377.30562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.060968,169.66877,88.928383,0,0,0,0,0,54.101165,198.04946,316.68953,141.06592,0,0,0,0,0,0,34.261824,56.634981,0,0,0,0,0,0,0,0,0,0,0
1282,377.29237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.058085,169.66281,88.925259,0,0,0,0,0,54.099264,198.0425,316.67841,141.06096,0,0,0,0,0,0,34.260621,56.632992,0,0,0,0,0,0,0,0,0,0,0
1283,377.27912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.055202,169.65685,88.922135,0,0,0,0,0,54.097364,198.03554,316.66728,141.056,0,0,0,0,0,0,34.259417,56.631002,0,0,0,0,0,0,0,0,0,0,0
1284,377.26586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.05232,169.65089,88.919012,0,0,0,0,0,54.095464,198.02859,316.65616,141.05105,0,0,0,0,0,0,34.258213,56.629013,0,0,0,0,0,0,0,0,0,0,0
1285,377.25261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.049437,169.64493,88.915888,0,0,0,0,0,54.093563,198.02163,316.64503,141.04609,0,0,0,0,0,0,34.25701,56.627023,0,0,0,0,0,0,0,0,0,0,0
1286,377.23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.046554,169.63897,88.912764,0,0,0,0,0,54.091663,198.01467,316.63391,141.04114,0,0,0,0,0,0,34.255806,56.625034,0,0,0,0,0,0,0,0,0,0,0
1287,377.2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.043672,169.63301,88.90964,0,0,0,0,0,54.089762,198.00772,316.62278,141.03618,0,0,0,0,0,0,34.254603,56.623044,0,0,0,0,0,0,0,0,0,0,0
1288,377.21285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.040789,169.62705,88.906516,0,0,0,0,0,54.087862,198.00076,316.61166,141.03123,0,0,0,0,0,0,34.253399,56.621055,0,0,0,0,0,0,0,0,0,0,0
1289,377.19959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.037907,169.62109,88.903392,0,0,0,0,0,54.085961,197.9938,316.60053,141.02627,0,0,0,0,0,0,34.252196,56.619066,0,0,0,0,0,0,0,0,0,0,0
1290,377.18634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.035024,169.61513,88.900268,0,0,0,0,0,54.084061,197.98684,316.58941,141.02132,0,0,0,0,0,0,34.250992,56.617076,0,0,0,0,0,0,0,0,0,0,0
1291,377.17308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.032141,169.60917,88.897145,0,0,0,0,0,54.08216,197.97989,316.57829,141.01636,0,0,0,0,0,0,34.249789,56.615087,0,0,0,0,0,0,0,0,0,0,0
1292,377.15983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.029259,169.60321,88.894021,0,0,0,0,0,54.08026,197.97293,316.56716,141.01141,0,0,0,0,0,0,34.248585,56.613097,0,0,0,0,0,0,0,0,0,0,0
1293,377.14658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.026376,169.59725,88.890897,0,0,0,0,0,54.078359,197.96597,316.55604,141.00645,0,0,0,0,0,0,34.247382,56.611108,0,0,0,0,0,0,0,0,0,0,0
1294,377.13332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.023493,169.59129,88.887773,0,0,0,0,0,54.076459,197.95902,316.54491,141.0015,0,0,0,0,0,0,34.246178,56.609118,0,0,0,0,0,0,0,0,0,0,0
1295,377.12007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.020611,169.58533,88.884649,0,0,0,0,0,54.074559,197.95206,316.53379,140.99654,0,0,0,0,0,0,34.244974,56.607129,0,0,0,0,0,0,0,0,0,0,0
1296,377.10681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.017728,169.57937,88.881525,0,0,0,0,0,54.072658,197.9451,316.52266,140.99159,0,0,0,0,0,0,34.243771,56.605139,0,0,0,0,0,0,0,0,0,0,0
1297,377.09356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.014846,169.57341,88.878401,0,0,0,0,0,54.070758,197.93814,316.51154,140.98663,0,0,0,0,0,0,34.242567,56.60315,0,0,0,0,0,0,0,0,0,0,0
1298,377.08031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.011963,169.56745,88.875278,0,0,0,0,0,54.068857,197.93119,316.50041,140.98167,0,0,0,0,0,0,34.241364,56.60116,0,0,0,0,0,0,0,0,0,0,0
1299,377.06705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.00908,169.56149,88.872154,0,0,0,0,0,54.066957,197.92423,316.48929,140.97672,0,0,0,0,0,0,34.24016,56.599171,0,0,0,0,0,0,0,0,0,0,0
1300,377.0538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.006198,169.55553,88.86903,0,0,0,0,0,54.065056,197.91727,316.47816,140.97176,0,0,0,0,0,0,34.238957,56.597181,0,0,0,0,0,0,0,0,0,0,0
1301,377.04054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.003315,169.54957,88.865906,0,0,0,0,0,54.063156,197.91032,316.46704,140.96681,0,0,0,0,0,0,34.237753,56.595192,0,0,0,0,0,0,0,0,0,0,0
1302,377.02729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.000432,169.54361,88.862782,0,0,0,0,0,54.061255,197.90336,316.45591,140.96185,0,0,0,0,0,0,34.23655,56.593202,0,0,0,0,0,0,0,0,0,0,0
1303,377.01404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.99755,169.53765,88.859658,0,0,0,0,0,54.059355,197.8964,316.44479,140.9569,0,0,0,0,0,0,34.235346,56.591213,0,0,0,0,0,0,0,0,0,0,0
1304,377.00078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.994667,169.53169,88.856534,0,0,0,0,0,54.057454,197.88945,316.43367,140.95194,0,0,0,0,0,0,34.234143,56.589224,0,0,0,0,0,0,0,0,0,0,0
1305,376.98753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.991785,169.52573,88.853411,0,0,0,0,0,54.055554,197.88249,316.42254,140.94699,0,0,0,0,0,0,34.232939,56.587234,0,0,0,0,0,0,0,0,0,0,0
1306,376.97428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.988902,169.51977,88.850287,0,0,0,0,0,54.053653,197.87553,316.41142,140.94203,0,0,0,0,0,0,34.231735,56.585245,0,0,0,0,0,0,0,0,0,0,0
1307,376.96102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.986019,169.51381,88.847163,0,0,0,0,0,54.051753,197.86857,316.40029,140.93708,0,0,0,0,0,0,34.230532,56.583255,0,0,0,0,0,0,0,0,0,0,0
1308,376.94777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.983137,169.50785,88.844039,0,0,0,0,0,54.049853,197.86162,316.38917,140.93212,0,0,0,0,0,0,34.229328,56.581266,0,0,0,0,0,0,0,0,0,0,0
1309,376.93451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.980254,169.50189,88.840915,0,0,0,0,0,54.047952,197.85466,316.37804,140.92717,0,0,0,0,0,0,34.228125,56.579276,0,0,0,0,0,0,0,0,0,0,0
1310,376.92126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.977371,169.49593,88.837791,0,0,0,0,0,54.046052,197.8477,316.36692,140.92221,0,0,0,0,0,0,34.226921,56.577287,0,0,0,0,0,0,0,0,0,0,0
1311,376.90801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.974489,169.48997,88.834667,0,0,0,0,0,54.044151,197.84075,316.35579,140.91726,0,0,0,0,0,0,34.225718,56.575297,0,0,0,0,0,0,0,0,0,0,0
1312,376.89475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.971606,169.48401,88.831543,0,0,0,0,0,54.042251,197.83379,316.34467,140.9123,0,0,0,0,0,0,34.224514,56.573308,0,0,0,0,0,0,0,0,0,0,0
1313,376.8815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.968724,169.47805,88.82842,0,0,0,0,0,54.04035,197.82683,316.33354,140.90734,0,0,0,0,0,0,34.223311,56.571318,0,0,0,0,0,0,0,0,0,0,0
1314,376.86824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.965841,169.47209,88.825296,0,0,0,0,0,54.03845,197.81988,316.32242,140.90239,0,0,0,0,0,0,34.222107,56.569329,0,0,0,0,0,0,0,0,0,0,0
1315,376.85499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.962958,169.46613,88.822172,0,0,0,0,0,54.036549,197.81292,316.31129,140.89743,0,0,0,0,0,0,34.220904,56.567339,0,0,0,0,0,0,0,0,0,0,0
1316,376.84174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.960076,169.46017,88.819048,0,0,0,0,0,54.034649,197.80596,316.30017,140.89248,0,0,0,0,0,0,34.2197,56.56535,0,0,0,0,0,0,0,0,0,0,0
1317,376.82848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.957193,169.45421,88.815924,0,0,0,0,0,54.032748,197.799,316.28905,140.88752,0,0,0,0,0,0,34.218496,56.563361,0,0,0,0,0,0,0,0,0,0,0
1318,376.81523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.954311,169.44824,88.8128,0,0,0,0,0,54.030848,197.79205,316.27792,140.88257,0,0,0,0,0,0,34.217293,56.561371,0,0,0,0,0,0,0,0,0,0,0
1319,376.80197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.951428,169.44228,88.809676,0,0,0,0,0,54.028948,197.78509,316.2668,140.87761,0,0,0,0,0,0,34.216089,56.559382,0,0,0,0,0,0,0,0,0,0,0
1320,376.78872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.948545,169.43632,88.806553,0,0,0,0,0,54.027047,197.77813,316.25567,140.87266,0,0,0,0,0,0,34.214886,56.557392,0,0,0,0,0,0,0,0,0,0,0
1321,376.77547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.945663,169.43036,88.803429,0,0,0,0,0,54.025147,197.77118,316.24455,140.8677,0,0,0,0,0,0,34.213682,56.555403,0,0,0,0,0,0,0,0,0,0,0
1322,376.76221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.94278,169.4244,88.800305,0,0,0,0,0,54.023246,197.76422,316.23342,140.86275,0,0,0,0,0,0,34.212479,56.553413,0,0,0,0,0,0,0,0,0,0,0
1323,376.74896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.939897,169.41844,88.797181,0,0,0,0,0,54.021346,197.75726,316.2223,140.85779,0,0,0,0,0,0,34.211275,56.551424,0,0,0,0,0,0,0,0,0,0,0
1324,376.7357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.937015,169.41248,88.794057,0,0,0,0,0,54.019445,197.7503,316.21117,140.85284,0,0,0,0,0,0,34.210072,56.549434,0,0,0,0,0,0,0,0,0,0,0
1325,376.72245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.934132,169.40652,88.790933,0,0,0,0,0,54.017545,197.74335,316.20005,140.84788,0,0,0,0,0,0,34.208868,56.547445,0,0,0,0,0,0,0,0,0,0,0
1326,376.7092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.93125,169.40056,88.787809,0,0,0,0,0,54.015644,197.73639,316.18892,140.84292,0,0,0,0,0,0,34.207665,56.545455,0,0,0,0,0,0,0,0,0,0,0
1327,376.69594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.928367,169.3946,88.784686,0,0,0,0,0,54.013744,197.72943,316.1778,140.83797,0,0,0,0,0,0,34.206461,56.543466,0,0,0,0,0,0,0,0,0,0,0
1328,376.68269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.925484,169.38864,88.781562,0,0,0,0,0,54.011843,197.72248,316.16667,140.83301,0,0,0,0,0,0,34.205258,56.541476,0,0,0,0,0,0,0,0,0,0,0
1329,376.66943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.922602,169.38268,88.778438,0,0,0,0,0,54.009943,197.71552,316.15555,140.82806,0,0,0,0,0,0,34.204054,56.539487,0,0,0,0,0,0,0,0,0,0,0
