Time (ms),Stress at 0.00 mm (kPa),Stress at 0.26 mm (kPa),Stress at 0.42 mm (kPa),Stress at 0.65 mm (kPa),Stress at 0.85 mm (kPa),Stress at 1.06 mm (kPa),Stress at 1.26 mm (kPa),Stress at 1.44 mm (kPa),Stress at 1.66 mm (kPa),Stress at 1.87 mm (kPa),Stress at 2.06 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.44 mm (kPa),Stress at 2.66 mm (kPa),Stress at 2.86 mm (kPa),Stress at 3.05 mm (kPa),Stress at 3.26 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.66 mm (kPa),Stress at 3.85 mm (kPa),Stress at 4.05 mm (kPa),Stress at 4.24 mm (kPa),Stress at 4.45 mm (kPa),Stress at 4.65 mm (kPa),Stress at 4.84 mm (kPa)
67,15.955578,14.220209,14.497479,7.2436493,5.6319604,4.0485087,3.1917741,2.5274294,1.9436886,1.5388395,1.2725651,0.99608461,0.73802403,0.62901485,0.61024212,0,0,0,0,0,0,0,0,0,0
68,16.126808,14.372815,14.65306,7.3213854,5.6924005,4.0919557,3.226027,2.5545528,1.9645475,1.5553537,1.2862218,1.0067742,0.74594422,0.6357652,0.61679101,0,0,0,0,0,0,0,0,0,0
69,16.298037,14.525421,14.808641,7.3991215,5.7528405,4.1354028,3.2602799,2.5816762,1.9854064,1.571868,1.2998785,1.0174638,0.75386442,0.64251554,0.6233399,0,0,0,0,0,0,0,0,0,0
70,16.469266,14.678027,14.964223,7.4768576,5.8132806,4.1788498,3.2945328,2.6087996,2.0062654,1.5883822,1.3135352,1.0281534,0.76178461,0.64926589,0.62988878,0,0,0,0,0,0,0,0,0,0
71,16.640495,14.830633,15.119804,7.5545937,5.8737206,4.2222969,3.3287857,2.6359231,2.0271243,1.6048965,1.3271919,1.038843,0.76970481,0.65601624,0.63643767,0,0,0,0,0,0,0,0,0,0
72,16.811725,14.983239,15.275386,7.6323298,5.9341607,4.265744,3.3630386,2.6630465,2.0479832,1.6214107,1.3408485,1.0495326,0.777625,0.66276659,0.64298656,0,0,0,0,0,0,0,0,0,0
73,16.982954,15.135845,15.430967,7.7100659,5.9946008,4.309191,3.3972915,2.6901699,2.0688421,1.637925,1.3545052,1.0602222,0.78554519,0.66951694,0.64953544,0,0,0,0,0,0,0,0,0,0
74,17.154183,15.288451,15.586549,7.787802,6.0550408,4.3526381,3.4315445,2.7172933,2.0897011,1.6544392,1.3681619,1.0709118,0.79346539,0.67626729,0.65608433,0,0,0,0,0,0,0,0,0,0
75,17.325412,15.441056,15.74213,7.8655381,6.1154809,4.3960851,3.4657974,2.7444167,2.11056,1.6709534,1.3818186,1.0816014,0.80138558,0.68301763,0.66263322,0,0,0,0,0,0,0,0,0,0
76,17.496641,15.593662,15.897711,7.9432742,6.1759209,4.4395322,3.5000503,2.7715401,2.1314189,1.6874677,1.3954753,1.092291,0.80930577,0.68976798,0.6691821,0,0,0,0,0,0,0,0,0,0
77,17.667871,15.746268,16.053293,8.0210103,6.236361,4.4829792,3.5343032,2.7986635,2.1522778,1.7039819,1.409132,1.1029806,0.81722597,0.69651833,0.67573099,0,0,0,0,0,0,0,0,0,0
78,17.8391,15.898874,16.208874,8.0987463,6.2968011,4.5264263,3.5685561,2.8257869,2.1731368,1.7204962,1.4227886,1.1136702,0.82514616,0.70326868,0.68227988,0,0,0,0,0,0,0,0,0,0
79,18.010329,16.05148,16.364456,8.1764824,6.3572411,4.5698734,3.602809,2.8529104,2.1939957,1.7370104,1.4364453,1.1243598,0.83306635,0.71001903,0.68882876,0,0,0,0,0,0,0,0,0,0
80,18.181558,16.204086,16.520037,8.2542185,6.4176812,4.6133204,3.6370619,2.8800338,2.2148546,1.7535246,1.450102,1.1350494,0.84098655,0.71676938,0.69537765,0,0,0,0,0,0,0,0,0,0
81,18.352787,16.356692,16.675619,8.3319546,6.4781212,4.6567675,3.6713148,2.9071572,2.2357136,1.7700389,1.4637587,1.145739,0.84890674,0.72351973,0.70192654,0,0,0,0,0,0,0,0,0,0
82,18.524017,16.509298,16.8312,8.4096907,6.5385613,4.7002145,3.7055677,2.9342806,2.2565725,1.7865531,1.4774154,1.1564286,0.85682693,0.73027007,0.70847542,0,0,0,0,0,0,0,0,0,0
