Time (ms),Avg stress (kPa),Upper (kPa),Lower (kPa)
1258.2517,284.98887,288.68419,281.29354
1259.2519,284.98352,288.68055,281.28649
1260.2521,284.97818,288.67691,281.27944
1261.2523,284.97283,288.67327,281.27239
1262.2525,284.96748,288.66962,281.26534
1263.2527,284.96214,288.66598,281.25829
1264.2529,284.95679,288.66234,281.25124
1265.2531,284.95145,288.6587,281.24419
1266.2533,284.9461,288.65506,281.23714
1267.2535,284.94075,288.65142,281.23009
1268.2537,284.93541,288.64778,281.22304
1269.2539,284.93006,288.64414,281.21598
1270.2541,284.92472,288.6405,281.20893
1271.2543,284.91937,288.63686,281.20188
1272.2545,284.91402,288.63322,281.19483
1273.2547,284.90868,288.62958,281.18778
1274.2549,284.90333,288.62594,281.18072
1275.2551,284.89799,288.6223,281.17367
1276.2553,284.89264,288.61866,281.16662
1277.2555,284.88729,288.61503,281.15956
1278.2557,284.88195,288.61139,281.15251
1279.2559,284.8766,288.60775,281.14546
1280.2561,284.87126,288.60411,281.1384
1281.2563,284.86591,288.60047,281.13135
1282.2565,284.86056,288.59684,281.12429
1283.2567,284.85522,288.5932,281.11724
1284.2569,284.84987,288.58956,281.11018
1285.2571,284.84453,288.58592,281.10313
1286.2573,284.83918,288.58229,281.09607
1287.2575,284.83384,288.57865,281.08902
1288.2577,284.82849,288.57502,281.08196
1289.2579,284.82314,288.57138,281.07491
1290.2581,284.8178,288.56774,281.06785
1291.2583,284.81245,288.56411,281.0608
1292.2585,284.80711,288.56047,281.05374
1293.2587,284.80176,288.55684,281.04668
1294.2589,284.79641,288.5532,281.03963
1295.2591,284.79107,288.54957,281.03257
1296.2593,284.78572,288.54593,281.02551
1297.2595,284.78038,288.5423,281.01845
1298.2597,284.77532,288.53856,281.01209
1299.2599,284.77111,288.53452,281.0077
1300.2601,284.7669,288.53048,281.00332
1301.2603,284.76269,288.52645,280.99893
1302.2605,284.75848,288.52242,280.99453
1303.2607,284.75426,288.51839,280.99014
1304.2609,284.75005,288.51436,280.98575
1305.2611,284.74584,288.51033,280.98135
1306.2613,284.74163,288.5063,280.97695
1307.2615,284.73742,288.50228,280.97255
1308.2617,284.7332,288.49826,280.96815
1309.2619,284.72899,288.49423,280.96375
1310.2621,284.72478,288.49021,280.95934
1311.2623,284.72057,288.4862,280.95494
1312.2625,284.71636,288.48218,280.95053
1313.2627,284.71261,288.47837,280.94686
1314.2629,284.71019,288.47513,280.94524
1315.2631,284.70776,288.47189,280.94363
1316.2633,284.70534,288.46866,280.94202
1317.2635,284.70291,288.46542,280.94041
1318.2637,284.70049,288.46219,280.93879
1319.2639,284.69807,288.45895,280.93718
1320.2641,284.69564,288.45571,280.93557
1321.2643,284.69322,288.45248,280.93396
1322.2645,284.69079,288.44924,280.93234
1323.2647,284.68837,288.44601,280.93073
1324.2649,284.68594,288.44277,280.92911
1325.2651,284.68352,288.43954,280.9275
1326.2653,284.68109,288.4363,280.92588
1327.2655,284.67867,288.43307,280.92427
1328.2657,284.67625,288.42984,280.92266
1329.2659,284.67382,288.4266,280.92104
1330.2661,284.6714,288.42337,280.91942
1331.2663,284.66897,288.42013,280.91781
1332.2665,284.66655,288.4169,280.91619
1333.2667,284.66412,288.41367,280.91458
1334.2669,284.6617,288.41044,280.91296
1335.2671,284.65927,288.4072,280.91134
1336.2673,284.65685,288.40397,280.90973
1337.2675,284.65442,288.40074,280.90811
1338.2677,284.652,288.39751,280.90649
1339.2679,284.64958,288.39427,280.90488
1340.2681,284.64715,288.39104,280.90326
1341.2683,284.64473,288.38781,280.90164
1342.2685,284.6423,288.38458,280.90002
1343.2687,284.63988,288.38135,280.89841
1344.2689,284.6374,288.37797,280.89683
1345.2691,284.63478,288.37418,280.89539
1346.2693,284.63216,288.37038,280.89395
1347.2695,284.62955,288.36659,280.8925
1348.2697,284.62693,288.3628,280.89106
1349.2699,284.62431,288.35901,280.88961
1350.2701,284.62169,288.35522,280.88817
1351.2703,284.61907,288.35143,280.88672
1352.2705,284.61646,288.34763,280.88528
1353.2707,284.61384,288.34384,280.88383
1354.2709,284.61122,288.34005,280.88239
1355.2711,284.6086,288.33626,280.88094
1356.2713,284.60598,288.33247,280.87949
1357.2715,284.60337,288.32868,280.87805
1358.2717,284.60075,288.3249,280.8766
1359.2719,284.59813,288.32111,280.87515
1360.2721,284.59551,288.31732,280.87371
1361.2723,284.59289,288.31353,280.87226
1362.2725,284.59028,288.30974,280.87081
1363.2727,284.58766,288.30595,280.86936
1364.2729,284.58504,288.30217,280.86791
1365.2731,284.58242,288.29838,280.86646
1366.2733,284.5798,288.29459,280.86501
1367.2735,284.57719,288.2908,280.86357
1368.2737,284.57457,288.28702,280.86212
1369.2739,284.57195,288.28323,280.86067
1370.2741,284.56933,288.27945,280.85922
1371.2743,284.56671,288.27566,280.85777
1372.2745,284.56409,288.27187,280.85631
1373.2747,284.56148,288.26809,280.85486
1374.2749,284.55886,288.2643,280.85341
1375.2751,284.55624,288.26052,280.85196
1376.2753,284.55362,288.25674,280.85051
1377.2755,284.551,288.25295,280.84906
1378.2757,284.54839,288.24917,280.8476
1379.2759,284.54577,288.24538,280.84615
1380.2761,284.54315,288.2416,280.8447
1381.2763,284.54053,288.23782,280.84325
1382.2765,284.53791,288.23404,280.84179
1383.2767,284.5353,288.23025,280.84034
1384.2769,284.53268,288.22647,280.83888
1385.2771,284.53006,288.22269,280.83743
1386.2773,284.52744,288.21891,280.83598
1387.2775,284.52482,288.21513,280.83452
1388.2777,284.52221,288.21134,280.83307
1389.2779,284.51959,288.20756,280.83161
1390.2781,284.51697,288.20378,280.83016
1391.2783,284.51435,288.2,280.8287
1392.2785,284.51173,288.19622,280.82724
1393.2787,284.50911,288.19244,280.82579
1394.2789,284.5065,288.18866,280.82433
1395.2791,284.50388,288.18488,280.82287
1396.2793,284.50126,288.18111,280.82142
1397.2795,284.49864,288.17733,280.81996
1398.2797,284.49602,288.17355,280.8185
1399.2799,284.49341,288.16977,280.81704
1400.2801,284.49079,288.16599,280.81558
1401.2803,284.48817,288.16221,280.81413
1402.2805,284.48555,288.15844,280.81267
1403.2807,284.48293,288.15466,280.81121
1404.2809,284.48032,288.15088,280.80975
1405.2811,284.4777,288.14711,280.80829
1406.2813,284.47508,288.14333,280.80683
1407.2815,284.47281,288.13943,280.80619
1408.2817,284.47141,288.13519,280.80764
1409.2819,284.47002,288.13095,280.80908
1410.2821,284.46862,288.12671,280.81053
1411.2823,284.46723,288.12248,280.81198
1412.2825,284.46584,288.11824,280.81343
1413.2827,284.46444,288.114,280.81488
1414.2829,284.46305,288.10977,280.81633
1415.2831,284.46165,288.10553,280.81778
1416.2833,284.46026,288.10129,280.81922
1417.2835,284.45886,288.09706,280.82067
1418.2837,284.45747,288.09282,280.82212
1419.2839,284.45608,288.08859,280.82357
1420.2841,284.45468,288.08435,280.82501
1421.2843,284.45329,288.08011,280.82646
1422.2845,284.45178,288.07582,280.82774
1423.2847,284.44999,288.0714,280.82858
1424.2849,284.4482,288.06698,280.82942
1425.2851,284.44641,288.06256,280.83026
1426.2853,284.44462,288.05813,280.8311
1427.2855,284.44282,288.05371,280.83194
1428.2857,284.44103,288.04929,280.83278
1429.2859,284.43924,288.04487,280.83361
1430.2861,284.43745,288.04045,280.83445
1431.2863,284.43566,288.03603,280.83529
1432.2865,284.43387,288.03161,280.83612
1433.2867,284.43208,288.0272,280.83696
1434.2869,284.43029,288.02278,280.8378
1435.2871,284.4285,288.01836,280.83863
1436.2873,284.4267,288.01395,280.83946
1437.2875,284.42491,288.00953,280.8403
1438.2877,284.42312,288.00512,280.84113
1439.2879,284.42133,288.0007,280.84196
1440.2881,284.41954,287.99629,280.84279
1441.2883,284.41775,287.99188,280.84362
1442.2885,284.41596,287.98746,280.84445
1443.2887,284.41417,287.98305,280.84528
1444.2889,284.41238,287.97864,280.84611
1445.2891,284.41059,287.97423,280.84694
1446.2893,284.40879,287.96982,280.84777
1447.2895,284.407,287.96541,280.8486
1448.2897,284.40521,287.961,280.84942
1449.2899,284.40342,287.95659,280.85025
1450.2901,284.40163,287.95219,280.85107
1451.2903,284.39984,287.94778,280.8519
1452.2905,284.39805,287.94337,280.85272
1453.2907,284.39626,287.93897,280.85355
1454.2909,284.39399,287.93318,280.8548
1455.2911,284.39056,287.92402,280.8571
1456.2913,284.38713,287.91487,280.8594
1457.2915,284.38371,287.90571,280.8617
1458.2917,284.38028,287.89655,280.86401
1459.2919,284.37685,287.8874,280.86631
1460.2921,284.37342,287.87824,280.86861
1461.2923,284.37,287.86908,280.87091
1462.2925,284.36657,287.85993,280.87321
1463.2927,284.36314,287.85077,280.87551
1464.2929,284.35971,287.84161,280.87781
1465.2931,284.35629,287.83246,280.88011
1466.2933,284.35286,287.8233,280.88241
1467.2935,284.34943,287.81415,280.88471
1468.2937,284.346,287.80499,280.88701
1469.2939,284.34258,287.79584,280.88931
1470.2941,284.33915,287.78668,280.89161
1471.2943,284.33572,287.77753,280.89391
1472.2945,284.33229,287.76837,280.89621
1473.2947,284.32886,287.75922,280.89851
1474.2949,284.32544,287.75006,280.90081
1475.2951,284.32201,287.74091,280.90311
1476.2953,284.31858,287.73176,280.90541
1477.2955,284.31515,287.7226,280.90771
1478.2957,284.31173,287.71345,280.91
1479.2959,284.3083,287.7043,280.9123
1480.2961,284.30487,287.69514,280.9146
1481.2963,284.30144,287.68599,280.9169
1482.2965,284.29802,287.67684,280.9192
1483.2967,284.29459,287.66768,280.92149
1484.2969,284.29116,287.65853,280.92379
1485.2971,284.28773,287.64938,280.92609
1486.2973,284.28431,287.64023,280.92839
1487.2975,284.28088,287.63107,280.93068
1488.2977,284.27745,287.62192,280.93298
1489.2979,284.27402,287.61277,280.93528
1490.2981,284.2706,287.60362,280.93757
1491.2983,284.26717,287.59447,280.93987
1492.2985,284.26374,287.58532,280.94216
1493.2987,284.26031,287.57617,280.94446
1494.2989,284.25688,287.56701,280.94675
1495.2991,284.25346,287.55786,280.94905
1496.2993,284.25003,287.54871,280.95135
1497.2995,284.2466,287.53956,280.95364
1498.2997,284.24317,287.53041,280.95594
1499.2999,284.23975,287.52126,280.95823
1500.3001,284.23632,287.51211,280.96052
1501.3003,284.23289,287.50296,280.96282
1502.3005,284.22946,287.49381,280.96511
1503.3007,284.22604,287.48467,280.96741
1504.3009,284.22261,287.47552,280.9697
1505.3011,284.21918,287.46637,280.97199
1506.3013,284.21575,287.45722,280.97429
1507.3015,284.21233,287.44807,280.97658
1508.3017,284.2089,287.43892,280.97887
1509.3019,284.20547,287.42977,280.98117
1510.3021,284.20204,287.42063,280.98346
1511.3023,284.19861,287.41148,280.98575
1512.3025,284.19519,287.40233,280.98804
1513.3027,284.19176,287.39318,280.99033
1514.3029,284.18833,287.38404,280.99263
1515.3031,284.1849,287.37489,280.99492
1516.3033,284.18148,287.36574,280.99721
1517.3035,284.17805,287.3566,280.9995
1518.3037,284.17462,287.34745,281.00179
1519.3039,284.17119,287.33831,281.00408
1520.3041,284.16777,287.32916,281.00637
1521.3043,284.16434,287.32001,281.00866
1522.3045,284.16091,287.31087,281.01095
1523.3047,284.15748,287.30172,281.01324
1524.3049,284.15406,287.29258,281.01553
1525.3051,284.15063,287.28344,281.01782
1526.3053,284.1472,287.27429,281.02011
1527.3055,284.14377,287.26515,281.0224
1528.3057,284.14035,287.256,281.02469
1529.3059,284.13692,287.24686,281.02698
1530.3061,284.13349,287.23772,281.02927
1531.3063,284.13006,287.22857,281.03155
1532.3065,284.12645,287.21934,281.03357
1533.3067,284.12244,287.2099,281.03498
1534.3069,284.11842,287.20046,281.03638
1535.3071,284.1144,287.19102,281.03778
1536.3073,284.11038,287.18158,281.03918
1537.3075,284.10636,287.17214,281.04058
1538.3077,284.10234,287.16271,281.04198
1539.3079,284.09832,287.15328,281.04337
1540.3081,284.09431,287.14385,281.04476
1541.3083,284.09029,287.13442,281.04616
1542.3085,284.08627,287.12499,281.04755
1543.3087,284.08225,287.11557,281.04894
1544.3089,284.07823,287.10614,281.05032
1545.3091,284.07421,287.09672,281.05171
1546.3093,284.0702,287.0873,281.05309
1547.3095,284.06618,287.07788,281.05447
1548.3097,284.06216,287.06846,281.05585
1549.3099,284.05814,287.05905,281.05723
1550.3101,284.05412,287.04963,281.05861
1551.3103,284.0501,287.04022,281.05999
1552.3105,284.04608,287.03081,281.06136
1553.3107,284.04207,287.0214,281.06273
1554.3109,284.03805,287.01199,281.0641
1555.3111,284.03403,287.00259,281.06547
1556.3113,284.03001,286.99318,281.06684
1557.3115,284.02599,286.98378,281.0682
1558.3117,284.02197,286.97438,281.06957
1559.3119,284.01796,286.96498,281.07093
1560.3121,284.01394,286.95558,281.07229
1561.3123,284.00992,286.94619,281.07365
1562.3125,284.0059,286.9368,281.075
1563.3127,284.00128,286.92566,281.07691
1564.3129,283.99536,286.91069,281.08002
1565.3131,283.98943,286.89572,281.08313
1566.3133,283.9835,286.88076,281.08625
1567.3135,283.97757,286.86579,281.08936
1568.3137,283.97165,286.85083,281.09247
1569.3139,283.96572,286.83586,281.09557
1570.3141,283.95979,286.8209,281.09868
1571.3143,283.95386,286.80593,281.10179
1572.3145,283.94793,286.79097,281.1049
1573.3147,283.94201,286.77601,281.108
1574.3149,283.93608,286.76105,281.11111
1575.3151,283.93015,286.74609,281.11421
1576.3153,283.92422,286.73113,281.11731
1577.3155,283.9183,286.71618,281.12041
1578.3157,283.91237,286.70122,281.12351
1579.3159,283.90644,286.68627,281.12661
1580.3161,283.90051,286.67131,281.12971
1581.3163,283.89458,286.65636,281.13281
1582.3165,283.88866,286.6414,281.13591
1583.3167,283.88273,286.62645,281.139
1584.3169,283.8768,286.6115,281.1421
1585.3171,283.87087,286.59655,281.14519
1586.3173,283.86494,286.58161,281.14828
1587.3175,283.85902,286.56666,281.15138
1588.3177,283.85309,286.55171,281.15447
1589.3179,283.84716,286.53677,281.15756
1590.3181,283.84123,286.52182,281.16064
1591.3183,283.83531,286.50688,281.16373
1592.3185,283.82938,286.49194,281.16682
1593.3187,283.82345,286.477,281.1699
1594.3189,283.81752,286.46206,281.17299
1595.3191,283.81159,286.44712,281.17607
1596.3193,283.80567,286.43218,281.17915
1597.3195,283.79974,286.41725,281.18223
1598.3197,283.79381,286.40231,281.18531
1599.3199,283.78788,286.38738,281.18839
1600.3201,283.78196,286.37245,281.19147
1601.3203,283.77603,286.35751,281.19454
1602.3205,283.7701,286.34258,281.19762
1603.3207,283.76417,286.32765,281.20069
1604.3209,283.75824,286.31273,281.20376
1605.3211,283.75232,286.2978,281.20683
1606.3213,283.74639,286.28288,281.2099
1607.3215,283.74046,286.26795,281.21297
1608.3217,283.73453,286.25303,281.21604
1609.3219,283.7286,286.23811,281.2191
1610.3221,283.72268,286.22319,281.22217
1611.3223,283.71675,286.20827,281.22523
1612.3225,283.71082,286.19335,281.22829
1613.3227,283.70489,286.17844,281.23135
1614.3229,283.69897,286.16352,281.23441
1615.3231,283.69304,286.14861,281.23747
1616.3233,283.68711,286.1337,281.24052
1617.3235,283.68118,286.11879,281.24358
1618.3237,283.67525,286.10388,281.24663
1619.3239,283.66933,286.08897,281.24968
1620.3241,283.6634,286.07407,281.25273
1621.3243,283.65747,286.05916,281.25578
1622.3245,283.65154,286.04426,281.25883
1623.3247,283.64562,286.02936,281.26187
1624.3249,283.63969,286.01446,281.26492
1625.3251,283.63376,285.99956,281.26796
1626.3253,283.62783,285.98466,281.271
1627.3255,283.6219,285.96977,281.27404
1628.3257,283.61598,285.95487,281.27708
1629.3259,283.61005,285.93998,281.28011
1630.3261,283.60412,285.92509,281.28315
1631.3263,283.59819,285.9102,281.28618
1632.3265,283.59227,285.89532,281.28921
1633.3267,283.58634,285.88043,281.29224
1634.3269,283.58041,285.86555,281.29527
1635.3271,283.57448,285.85067,281.29829
1636.3273,283.56855,285.83579,281.30132
1637.3275,283.56263,285.82091,281.30434
1638.3277,283.5567,285.80604,281.30736
1639.3279,283.55077,285.79116,281.31038
1640.3281,283.54484,285.77629,281.3134
1641.3283,283.5386,285.7614,281.31579
1642.3285,283.53171,285.74649,281.31693
1643.3287,283.52481,285.73157,281.31806
1644.3289,283.51792,285.71666,281.31918
1645.3291,283.51103,285.70175,281.32031
1646.3293,283.50413,285.68684,281.32143
1647.3295,283.49724,285.67193,281.32255
1648.3297,283.49035,285.65703,281.32367
1649.3299,283.48346,285.64213,281.32478
1650.3301,283.47656,285.62724,281.32589
1651.3303,283.46967,285.61234,281.327
1652.3305,283.46278,285.59745,281.32811
1653.3307,283.45588,285.58256,281.32921
1654.3309,283.44899,285.56768,281.33031
1655.3311,283.4421,285.55279,281.33141
1656.3313,283.43521,285.53791,281.3325
1657.3315,283.42831,285.52303,281.33359
1658.3317,283.42142,285.50816,281.33468
1659.3319,283.41453,285.49329,281.33577
1660.3321,283.40764,285.47842,281.33685
1661.3323,283.40074,285.46356,281.33793
1662.3325,283.39385,285.44869,281.33901
1663.3327,283.38696,285.43383,281.34008
1664.3329,283.38006,285.41898,281.34115
1665.3331,283.37317,285.40413,281.34222
1666.3333,283.36628,285.38928,281.34328
1667.3335,283.35939,285.37443,281.34434
1668.3337,283.35249,285.35959,281.3454
1669.3339,283.3456,285.34475,281.34645
1670.3341,283.33871,285.32991,281.3475
1671.3343,283.33181,285.31508,281.34855
1672.3345,283.32492,285.30025,281.34959
1673.3347,283.31781,285.28479,281.35084
1674.3349,283.31028,285.26808,281.35248
1675.3351,283.30275,285.25137,281.35412
1676.3353,283.29521,285.23467,281.35576
1677.3355,283.28768,285.21796,281.3574
1678.3357,283.28015,285.20126,281.35903
1679.3359,283.27261,285.18457,281.36066
1680.3361,283.26508,285.16788,281.36228
1681.3363,283.25755,285.15119,281.3639
1682.3365,283.25001,285.1345,281.36552
1683.3367,283.24248,285.11782,281.36714
1684.3369,283.23495,285.10115,281.36875
1685.3371,283.22741,285.08447,281.37035
1686.3373,283.21988,285.0678,281.37195
1687.3375,283.21234,285.05114,281.37355
1688.3377,283.20481,285.03447,281.37515
1689.3379,283.19728,285.01782,281.37674
1690.3381,283.18974,285.00116,281.37833
1691.3383,283.18221,284.98451,281.37991
1692.3385,283.17468,284.96787,281.38149
1693.3387,283.16714,284.95123,281.38306
1694.3389,283.15961,284.93459,281.38463
1695.3391,283.15208,284.91796,281.3862
1696.3393,283.14454,284.90133,281.38776
1697.3395,283.13701,284.8847,281.38932
1698.3397,283.12948,284.86808,281.39087
1699.3399,283.12194,284.85147,281.39241
1700.3401,283.11441,284.83486,281.39396
1701.3403,283.10688,284.81826,281.3955
1702.3405,283.09934,284.80166,281.39703
1703.3407,283.09181,284.78506,281.39856
1704.3409,283.08427,284.76847,281.40008
1705.3411,283.07674,284.75189,281.4016
1706.3413,283.06921,284.73531,281.40311
1707.3415,283.06167,284.71873,281.40462
1708.3417,283.05414,284.70216,281.40612
1709.3419,283.04661,284.6856,281.40762
1710.3421,283.03907,284.66904,281.40911
1711.3423,283.03154,284.65249,281.41059
1712.3425,283.02401,284.63594,281.41207
1713.3427,283.01647,284.6194,281.41355
1714.3429,283.00894,284.60287,281.41501
1715.3431,283.00141,284.58634,281.41647
1716.3433,282.99387,284.56981,281.41793
1717.3435,282.98634,284.5533,281.41938
1718.3437,282.9788,284.53679,281.42082
1719.3439,282.97127,284.52028,281.42226
1720.3441,282.96374,284.50379,281.42369
1721.3443,282.9562,284.4873,281.42511
1722.3445,282.94867,284.47081,281.42653
1723.3447,282.94114,284.45434,281.42794
1724.3449,282.9336,284.43787,281.42934
1725.3451,282.92607,284.4214,281.43074
1726.3453,282.91854,284.40495,281.43212
1727.3455,282.911,284.3885,281.4335
1728.3457,282.90347,284.37206,281.43488
1729.3459,282.89594,284.35563,281.43624
1730.3461,282.8884,284.3392,281.4376
1731.3463,282.88087,284.32279,281.43895
1732.3465,282.87334,284.30638,281.44029
1733.3467,282.8658,284.28998,281.44162
1734.3469,282.85827,284.27359,281.44295
1735.3471,282.85073,284.25721,281.44426
1736.3473,282.8432,284.24083,281.44557
1737.3475,282.83567,284.22447,281.44687
1738.3477,282.82813,284.20811,281.44816
1739.3479,282.8206,284.19176,281.44944
1740.3481,282.81307,284.17543,281.45071
1741.3483,282.80553,284.1591,281.45197
1742.3485,282.798,284.14278,281.45322
1743.3487,282.79047,284.12647,281.45446
1744.3489,282.78293,284.11018,281.45569
1745.3491,282.7754,284.09389,281.45691
1746.3493,282.76787,284.07761,281.45812
1747.3495,282.76033,284.06135,281.45932
1748.3497,282.7528,284.04509,281.4605
1749.3499,282.74526,284.02885,281.46168
1750.3501,282.73773,284.01262,281.46284
1751.3503,282.72984,283.99642,281.46326
1752.3505,282.72129,283.98029,281.46229
1753.3507,282.71274,283.96418,281.4613
1754.3509,282.70419,283.9481,281.46028
1755.3511,282.69564,283.93205,281.45923
1756.3513,282.68709,283.91602,281.45816
1757.3515,282.67854,283.90001,281.45706
1758.3517,282.66999,283.88404,281.45593
1759.3519,282.66143,283.86809,281.45478
1760.3521,282.65288,283.85217,281.45359
1761.3523,282.64433,283.83628,281.45238
1762.3525,282.63578,283.82042,281.45114
1763.3527,282.62723,283.80459,281.44987
1764.3529,282.61868,283.78879,281.44857
1765.3531,282.61013,283.77303,281.44723
1766.3533,282.601,283.75715,281.44485
1767.3535,282.59083,283.74105,281.44061
1768.3537,282.58066,283.72496,281.43636
1769.3539,282.57048,283.70887,281.43209
1770.3541,282.56031,283.69279,281.42782
1771.3543,282.55013,283.67673,281.42354
1772.3545,282.53996,283.66067,281.41925
1773.3547,282.52978,283.64462,281.41495
1774.3549,282.51961,283.62858,281.41064
1775.3551,282.50943,283.61255,281.40632
1776.3553,282.49926,283.59654,281.40198
1777.3555,282.48909,283.58053,281.39764
1778.3557,282.47891,283.56453,281.39329
1779.3559,282.46874,283.54854,281.38893
1780.3561,282.45856,283.53257,281.38456
1781.3563,282.44839,283.5166,281.38017
1782.3565,282.43821,283.50065,281.37578
1783.3567,282.42804,283.4847,281.37137
1784.3569,282.41787,283.46877,281.36696
1785.3571,282.40769,283.45285,281.36253
1786.3573,282.39752,283.43695,281.35809
1787.3575,282.38734,283.42105,281.35363
1788.3577,282.37717,283.40517,281.34917
1789.3579,282.36699,283.3893,281.34469
1790.3581,282.35682,283.37344,281.3402
1791.3583,282.34664,283.35759,281.3357
1792.3585,282.33647,283.34176,281.33118
1793.3587,282.3263,283.32594,281.32665
1794.3589,282.31612,283.31013,281.32211
1795.3591,282.30595,283.29434,281.31755
1796.3593,282.29577,283.27857,281.31298
1797.3595,282.2856,283.2628,281.30839
1798.3597,282.27594,283.24857,281.30332
1799.3599,282.26722,283.23704,281.29739
1800.3601,282.25849,283.22552,281.29146
1801.3603,282.24976,283.21401,281.28551
1802.3605,282.24103,283.20251,281.27955
1803.3607,282.2323,283.19102,281.27358
1804.3609,282.22358,283.17955,281.2676
1805.3611,282.21485,283.16808,281.26161
1806.3613,282.20612,283.15663,281.25561
1807.3615,282.19739,283.14518,281.2496
1808.3617,282.18866,283.13375,281.24358
1809.3619,282.17994,283.12233,281.23755
1810.3621,282.17121,283.11091,281.2315
1811.3623,282.16248,283.09951,281.22545
1812.3625,282.15375,283.08813,281.21938
1813.3627,282.14502,283.07675,281.2133
1814.3629,282.1363,283.06538,281.20721
1815.3631,282.12757,283.05403,281.20111
1816.3633,282.11884,283.04269,281.19499
1817.3635,282.11011,283.03136,281.18887
1818.3637,282.10138,283.02004,281.18273
1819.3639,282.09266,283.00873,281.17658
1820.3641,282.08393,282.99744,281.17042
1821.3643,282.0752,282.98616,281.16424
1822.3645,282.06647,282.97489,281.15806
1823.3647,282.05774,282.96363,281.15186
1824.3649,282.04902,282.95239,281.14565
1825.3651,282.04029,282.94116,281.13942
1826.3653,282.03156,282.92994,281.13318
1827.3655,282.02283,282.91873,281.12693
1828.3657,282.01411,282.90754,281.12067
1829.3659,282.00538,282.89636,281.11439
1830.3661,281.99665,282.88519,281.1081
1831.3663,281.98792,282.87404,281.1018
1832.3665,281.97919,282.8629,281.09548
1833.3667,281.97047,282.85178,281.08915
1834.3669,281.96174,282.84066,281.08281
1835.3671,281.95301,282.82957,281.07645
1836.3673,281.94428,282.81848,281.07008
1837.3675,281.93555,282.80741,281.0637
1838.3677,281.92683,282.79635,281.0573
1839.3679,281.9181,282.78531,281.05088
1840.3681,281.90937,282.77428,281.04445
1841.3683,281.90064,282.76327,281.03801
1842.3685,281.89191,282.75227,281.03155
1843.3687,281.88319,282.74129,281.02508
1844.3689,281.87446,282.73032,281.0186
1845.3691,281.86573,282.71937,281.01209
1846.3693,281.857,282.70843,281.00558
1847.3695,281.84827,282.6975,280.99905
1848.3697,281.83955,282.68659,280.9925
1849.3699,281.83082,282.6757,280.98594
1850.3701,281.82209,282.66482,280.97936
1851.3703,281.81336,282.65396,280.97276
1852.3705,281.80463,282.64311,280.96615
1853.3707,281.79591,282.63228,280.95953
1854.3709,281.78718,282.62147,280.95289
1855.3711,281.77845,282.61067,280.94623
1856.3713,281.76972,282.59989,280.93956
1857.3715,281.76099,282.58912,280.93287
1858.3717,281.75227,282.57837,280.92616
1859.3719,281.74354,282.56764,280.91944
1860.3721,281.73486,282.55689,280.91283
1861.3723,281.72627,282.5461,280.90645
1862.3725,281.71769,282.53533,280.90004
1863.3727,281.7091,282.52457,280.89362
1864.3729,281.70051,282.51383,280.88719
1865.3731,281.69192,282.5031,280.88074
1866.3733,281.68333,282.49239,280.87427
1867.3735,281.67474,282.4817,280.86779
1868.3737,281.66616,282.47102,280.86129
1869.3739,281.65757,282.46036,280.85477
1870.3741,281.64898,282.44972,280.84824
1871.3743,281.64039,282.43909,280.84169
1872.3745,281.6318,282.42848,280.83513
1873.3747,281.62322,282.41789,280.82854
1874.3749,281.61463,282.40731,280.82194
1875.3751,281.60604,282.39675,280.81532
1876.3753,281.59666,282.3854,280.80792
1877.3755,281.58596,282.37269,280.79923
1878.3757,281.57527,282.35999,280.79055
1879.3759,281.56457,282.34728,280.78186
1880.3761,281.55387,282.33457,280.77317
1881.3763,281.54317,282.32187,280.76448
1882.3765,281.53248,282.30916,280.75579
1883.3767,281.52178,282.29646,280.74711
1884.3769,281.51108,282.28375,280.73842
1885.3771,281.50039,282.27105,280.72973
1886.3773,281.48969,282.25834,280.72104
1887.3775,281.47899,282.24564,280.71235
1888.3777,281.4683,282.23293,280.70366
1889.3779,281.4576,282.22023,280.69497
1890.3781,281.4469,282.20753,280.68628
1891.3783,281.43621,282.19482,280.67759
1892.3785,281.42551,282.18212,280.6689
1893.3787,281.41481,282.16942,280.66021
1894.3789,281.40411,282.15671,280.65152
1895.3791,281.39342,282.14401,280.64282
1896.3793,281.38272,282.13131,280.63413
1897.3795,281.37202,282.11861,280.62544
1898.3797,281.36133,282.10591,280.61675
1899.3799,281.35063,282.0932,280.60806
1900.3801,281.33993,282.0805,280.59936
1901.3803,281.32924,282.0678,280.59067
1902.3805,281.31854,282.0551,280.58198
1903.3807,281.30784,282.0424,280.57328
1904.3809,281.29714,282.0297,280.56459
1905.3811,281.28645,282.017,280.55589
1906.3813,281.27575,282.0043,280.5472
1907.3815,281.26505,281.9916,280.53851
1908.3817,281.25436,281.9789,280.52981
1909.3819,281.24366,281.9662,280.52112
1910.3821,281.23296,281.95351,280.51242
1911.3823,281.22227,281.94081,280.50372
1912.3825,281.21157,281.92811,280.49503
1913.3827,281.20087,281.91541,280.48633
1914.3829,281.19018,281.90271,280.47764
1915.3831,281.17948,281.89002,280.46894
1916.3833,281.16878,281.87732,280.46024
1917.3835,281.15808,281.86462,280.45154
1918.3837,281.14739,281.85193,280.44285
1919.3839,281.13669,281.83923,280.43415
1920.3841,281.12599,281.82654,280.42545
1921.3843,281.1153,281.81384,280.41675
1922.3845,281.1046,281.80115,280.40805
1923.3847,281.09548,281.79273,280.39823
