Time (ms),Avg stress (kPa),Upper (kPa),Lower (kPa)
97.019404,11.231243,13.803157,8.6593293
98.019604,11.346116,13.914886,8.7773461
99.019804,11.460989,14.026765,8.895214
100.02,11.575862,14.138792,9.0129326
101.0202,11.690736,14.25097,9.1305012
102.0204,11.805609,14.363298,9.2479195
103.0206,11.920482,14.475777,9.365187
104.0208,12.035355,14.588407,9.4823033
105.021,12.150228,14.701189,9.5992679
106.0212,12.265101,14.814122,9.7160806
107.0214,12.379975,14.927208,9.8327409
108.0216,12.494848,15.040447,9.9492485
109.0218,12.609721,15.153839,10.065603
110.022,12.724594,15.267384,10.181805
111.0222,12.839467,15.381082,10.297853
112.0224,12.95434,15.494934,10.413747
113.0226,13.069214,15.60894,10.529487
114.0228,13.184087,15.7231,10.645074
115.023,13.29896,15.837414,10.760506
116.0232,13.413833,15.951882,10.875784
117.0234,13.528706,16.066505,10.990908
118.0236,13.643579,16.181282,11.105877
119.0238,13.758453,16.296213,11.220692
120.024,13.873326,16.411299,11.335353
121.0242,13.988199,16.526539,11.449859
122.0244,14.103072,16.641933,11.564211
123.0246,14.217945,16.757482,11.678408
124.0248,14.332818,16.873185,11.792452
125.02501,14.44918,16.991953,11.906407
126.02521,14.623594,17.225688,12.0215
127.02541,14.798008,17.461895,12.13412
128.02561,14.972421,17.700407,12.244436
129.02581,15.146835,17.941065,12.352605
130.02601,15.321249,18.18372,12.458777
131.02621,15.495663,18.428233,12.563092
132.02641,15.670076,18.674474,12.665679
133.02661,15.84449,18.922321,12.766659
134.02681,16.018904,19.171663,12.866145
135.02701,16.193317,19.422395,12.96424
136.02721,16.367731,19.674422,13.061041
137.02741,16.542145,19.927653,13.156637
138.02761,16.716559,20.182008,13.25111
139.02781,16.890972,20.437409,13.344536
140.02801,17.066854,20.692536,13.441172
141.02821,17.295497,20.907822,13.683171
142.02841,17.579571,21.197643,13.961498
143.02861,17.863645,21.48756,14.239729
144.02881,18.147719,21.777574,14.517864
145.02901,18.431793,22.067682,14.795903
146.02921,18.715867,22.357886,15.073848
147.02941,18.999941,22.648184,15.351698
148.02961,19.284015,22.938577,15.629453
149.02981,19.568089,23.229062,15.907116
150.03001,19.852163,23.519641,16.184685
151.03021,20.136237,23.810313,16.462162
152.03041,20.420311,24.101076,16.739546
153.03061,20.704385,24.391931,17.016839
154.03081,20.988459,24.682878,17.294041
155.03101,21.272533,24.973914,17.571152
156.03121,21.556607,25.265041,17.848174
157.03141,21.840682,25.556257,18.125106
158.03161,22.124756,25.847563,18.401948
159.03181,22.40883,26.138957,18.678703
160.03201,22.692904,26.430439,18.955369
161.03221,22.976978,26.722008,19.231948
162.03241,23.261052,27.013664,19.50844
163.03261,23.545126,27.305407,19.784845
164.03281,23.8292,27.597235,20.061165
165.03301,24.113274,27.889149,20.337399
166.03321,24.397348,28.181148,20.613548
167.03341,24.681422,28.473231,20.889613
168.03361,24.965496,28.765397,21.165595
169.03381,25.24957,29.057647,21.441493
170.03401,25.533644,29.34998,21.717308
171.03421,25.817718,29.642395,21.993042
172.03441,26.101792,29.934891,22.268693
173.03461,26.385866,30.227469,22.544264
174.03481,26.66994,30.520127,22.819754
175.03501,26.954015,30.812865,23.095164
176.03521,27.238089,31.105682,23.370495
177.03541,27.522163,31.398579,23.645746
178.03561,27.806237,31.691554,23.92092
179.03581,28.090311,31.984607,24.196015
180.03601,28.374385,32.277737,24.471033
181.03621,28.658459,32.570943,24.745974
182.03641,28.942533,32.864226,25.020839
183.03661,29.226607,33.157585,25.295629
184.03681,29.510681,33.451019,25.570343
185.03701,29.794755,33.744528,25.844982
186.03721,30.078829,34.03811,26.119548
187.03741,30.362903,34.331767,26.39404
188.03761,30.646977,34.625496,26.668459
189.03781,30.931051,34.919298,26.942805
190.03801,31.215125,35.213171,27.217079
191.03821,31.499199,35.507117,27.491282
192.03841,31.783273,35.801133,27.765414
193.03861,32.067348,36.095219,28.039476
194.03881,32.351422,36.389376,28.313467
195.03901,32.635496,36.683602,28.58739
196.03921,32.91957,36.977896,28.861243
197.03941,33.203644,37.272259,29.135028
198.03961,33.487718,37.56669,29.408746
199.03981,33.771792,37.861188,29.682396
200.04001,34.055866,38.155753,29.955979
201.04021,34.33994,38.450384,30.229496
202.04041,34.624014,38.745081,30.502947
203.04061,34.908088,39.039843,30.776333
204.04081,35.192162,39.33467,31.049655
205.04101,35.476236,39.629561,31.322912
206.04121,35.76031,39.924516,31.596105
207.04141,36.044384,40.219534,31.869235
208.04161,36.328458,40.514614,32.142302
209.04181,36.612532,40.809757,32.415307
210.04201,36.896606,41.104962,32.688251
211.04221,37.180681,41.400228,32.961133
212.04241,37.464755,41.695555,33.233954
213.04261,37.748829,41.990942,33.506715
214.04281,38.032903,42.286389,33.779416
215.04301,38.316977,42.581895,34.052058
216.04321,38.601051,42.87746,34.324641
217.04341,38.885125,43.173084,34.597166
218.04361,39.169199,43.468765,34.869632
219.04381,39.453273,43.764504,35.142042
220.04401,39.737347,44.0603,35.414394
221.04421,40.021421,44.356153,35.68669
222.04441,40.305495,44.652061,35.958929
223.04461,40.589569,44.948025,36.231113
224.04481,40.873643,45.244044,36.503242
225.04501,41.157717,45.540118,36.775316
226.04521,41.441791,45.836246,37.047336
227.04541,41.725865,46.132428,37.319302
228.04561,42.009939,46.428664,37.591215
229.04581,42.294014,46.724952,37.863075
230.04601,42.578088,47.021293,38.134882
231.04621,42.862162,47.317686,38.406638
232.04641,43.146236,47.61413,38.678341
233.04661,43.43031,47.910626,38.949994
234.04681,43.71691,48.212001,39.221818
235.04701,44.054914,48.612382,39.497447
236.04721,44.392919,49.014079,39.77176
237.04741,44.730924,49.417037,40.044811
238.04761,45.068929,49.821205,40.316653
239.04781,45.406934,50.226533,40.587334
240.04801,45.744938,50.632974,40.856903
241.04821,46.082943,51.04048,41.125406
242.04841,46.420948,51.449009,41.392887
243.04861,46.758953,51.858517,41.659388
244.04881,47.096958,52.268964,41.924951
245.04901,47.434962,52.680311,42.189614
246.04921,47.772967,53.092521,42.453413
247.04941,48.110972,53.505558,42.716386
248.04961,48.448977,53.919388,42.978566
249.04981,48.786982,54.333979,43.239985
250.05001,49.130297,54.751209,43.509385
251.05021,49.574518,55.2051,43.943936
252.05041,50.018738,55.659036,44.378441
253.05061,50.462959,56.113018,44.8129
254.05081,50.90718,56.567045,45.247315
255.05101,51.3514,57.021116,45.681684
256.05121,51.795621,57.475233,46.116009
257.05141,52.239842,57.929393,46.55029
258.05161,52.684062,58.383598,46.984527
259.05181,53.128283,58.837846,47.418719
260.05201,53.572503,59.292139,47.852868
261.05221,54.016724,59.746474,48.286974
262.05241,54.460945,60.200853,48.721036
263.05261,54.905165,60.655275,49.155056
264.05281,55.349386,61.10974,49.589032
265.05301,55.793607,61.564247,50.022966
266.05321,56.237827,62.018796,50.456858
267.05341,56.682048,62.473388,50.890708
268.05361,57.126269,62.928021,51.324516
269.05381,57.570489,63.382696,51.758282
270.05401,58.01471,63.837413,52.192007
271.05421,58.45893,64.29217,52.62569
272.05441,58.903151,64.746969,53.059333
273.05461,59.347372,65.201808,53.492935
274.05481,59.791592,65.656688,53.926497
275.05501,60.235813,66.111608,54.360018
276.05521,60.680034,66.566568,54.793499
277.05541,61.124254,67.021568,55.22694
278.05561,61.568475,67.476608,55.660342
279.05581,62.012695,67.931687,56.093704
280.05601,62.456916,68.386805,56.527027
281.05621,62.901137,68.841963,56.960311
282.05641,63.345357,69.297159,57.393556
283.05661,63.789578,69.752393,57.826763
284.05681,64.233799,70.207666,58.259931
285.05701,64.678019,70.662977,58.693061
286.05721,65.12224,71.118326,59.126154
287.05741,65.56646,71.573713,59.559208
288.05761,66.010681,72.029137,59.992225
289.05781,66.454902,72.484598,60.425205
290.05801,66.899122,72.940097,60.858148
291.05821,67.343343,73.395632,61.291054
292.05841,67.787564,73.851204,61.723923
293.05861,68.231784,74.306813,62.156756
294.05881,68.676005,74.762458,62.589552
295.05901,69.120226,75.218139,63.022312
296.05921,69.564446,75.673855,63.455037
297.05941,70.008667,76.129608,63.887726
298.05961,70.452887,76.585395,64.320379
299.05981,70.897108,77.041218,64.752998
300.06001,71.341329,77.497077,65.185581
301.06021,71.785549,77.95297,65.618129
302.06041,72.22977,78.408897,66.050643
303.06061,72.673991,78.864859,66.483122
304.06081,73.118211,79.320855,66.915567
305.06101,73.562432,79.776886,67.347978
306.06121,74.006652,80.23295,67.780355
307.06141,74.450873,80.689048,68.212698
308.06161,74.895094,81.145179,68.645008
309.06181,75.339314,81.601344,69.077285
310.06201,75.783535,82.057542,69.509528
311.06221,76.227756,82.513773,69.941739
312.06241,76.671976,82.970036,70.373916
313.06261,77.116197,83.426332,70.806062
314.06281,77.560417,83.88266,71.238175
315.06301,78.004638,84.339021,71.670255
316.06321,78.448859,84.795413,72.102304
317.06341,78.893079,85.251838,72.534321
318.06361,79.3373,85.708293,72.966307
319.06381,79.781521,86.164781,73.39826
320.06401,80.225741,86.621299,73.830183
321.06421,80.669962,87.077849,74.262075
322.06441,81.114183,87.53443,74.693935
323.06461,81.558403,87.991041,75.125765
324.06481,82.002624,88.447683,75.557565
325.06501,82.446844,88.904355,75.989334
326.06521,82.891065,89.361057,76.421073
327.06541,83.335286,89.81779,76.852782
328.06561,83.779506,90.274552,77.284461
329.06581,84.223727,90.731344,77.71611
330.06601,84.667948,91.188165,78.14773
331.06621,85.112168,91.645016,78.579321
332.06641,85.556389,92.101896,79.010882
333.06661,86.000609,92.558805,79.442414
334.06681,86.44483,93.015742,79.873918
335.06701,86.889051,93.472709,80.305393
336.06721,87.333271,93.929703,80.736839
337.06741,87.777492,94.386726,81.168257
338.06761,88.221713,94.843778,81.599647
339.06781,88.665933,95.300857,82.031009
340.06801,89.110154,95.757964,82.462344
341.06821,89.554374,96.215099,82.89365
342.06841,89.998595,96.672261,83.324929
343.06861,90.442816,97.129451,83.756181
344.06881,90.887036,97.586668,84.187405
345.06901,91.331257,98.043911,84.618603
346.06921,91.775478,98.501182,85.049773
347.06941,92.219698,98.95848,85.480917
348.06961,92.663919,99.415804,85.912034
349.06981,93.10814,99.873154,86.343125
350.07001,93.55236,100.33053,86.77419
351.07021,93.996581,100.78793,87.205228
352.07041,94.440801,101.24536,87.636241
353.07061,94.885022,101.70282,88.067227
354.07081,95.329243,102.1603,88.498188
355.07101,95.773463,102.6178,88.929124
356.07121,96.217684,103.07533,89.360034
357.07141,96.661905,103.53289,89.790919
358.07161,97.106125,103.99047,90.221779
359.07181,97.556354,104.45924,90.653465
360.07201,98.084209,105.07367,91.094748
361.07221,98.612065,105.69061,91.533518
362.07241,99.13992,106.30997,91.969867
363.07261,99.667776,106.93166,92.403887
364.07281,100.19563,107.5556,92.835667
365.07301,100.72349,108.18168,93.265293
366.07321,101.25134,108.80983,93.692851
367.07341,101.7792,109.43998,94.11842
368.07361,102.30705,110.07203,94.542079
369.07381,102.83491,110.70591,94.963905
370.07401,103.36276,111.34156,95.38397
371.07421,103.89062,111.97889,95.802345
372.07441,104.41848,112.61785,96.219098
373.07461,104.94633,113.25837,96.634293
374.07481,105.47419,113.90038,97.047992
375.07502,106.01396,114.54794,97.479977
376.07522,106.70072,115.24691,98.154525
377.07542,107.38748,115.94589,98.829066
378.07562,108.07423,116.64487,99.503601
379.07582,108.76099,117.34385,100.17813
380.07602,109.44775,118.04285,100.85265
381.07622,110.13451,118.74185,101.52717
382.07642,110.82127,119.44085,102.20168
383.07662,111.50802,120.13987,102.87618
384.07682,112.19478,120.83888,103.55068
385.07702,112.88154,121.53791,104.22517
386.07722,113.5683,122.23694,104.89966
387.07742,114.25506,122.93598,105.57413
388.07762,114.94181,123.63502,106.24861
389.07782,115.62857,124.33407,106.92307
390.07802,116.31533,125.03312,107.59753
391.07822,117.00209,125.73219,108.27199
392.07842,117.68885,126.43125,108.94644
393.07862,118.3756,127.13033,109.62088
394.07882,119.06236,127.82941,110.29532
395.07902,119.74912,128.52849,110.96975
396.07922,120.43588,129.22758,111.64417
397.07942,121.12264,129.92668,112.31859
398.07962,121.80939,130.62578,112.993
399.07982,122.49615,131.32489,113.66741
400.08002,123.18291,132.024,114.34181
401.08022,123.86967,132.72312,115.01621
402.08042,124.55643,133.42225,115.6906
403.08062,125.24318,134.12138,116.36498
404.08082,125.92994,134.82052,117.03936
405.08102,126.6167,135.51966,117.71374
406.08122,127.30346,136.21881,118.3881
407.08142,127.99022,136.91797,119.06246
408.08162,128.67697,137.61713,119.73682
409.08182,129.36373,138.31629,120.41117
410.08202,130.05049,139.01546,121.08552
411.08222,130.73725,139.71464,121.75985
412.08242,131.42401,140.41382,122.43419
413.08262,132.11076,141.11301,123.10852
414.08282,132.79752,141.8122,123.78284
415.08302,133.48428,142.5114,124.45716
416.08322,134.17104,143.2106,125.13147
417.08342,134.85779,143.90981,125.80578
418.08362,135.54455,144.60903,126.48008
419.08382,136.23131,145.30825,127.15437
420.08402,136.91807,146.00747,127.82866
421.08422,137.60483,146.70671,128.50295
422.08442,138.29158,147.40594,129.17723
423.08462,138.97834,148.10518,129.8515
424.08482,139.6651,148.80443,130.52577
425.08502,140.35186,149.50368,131.20004
426.08522,141.03862,150.20294,131.8743
427.08542,141.72537,150.9022,132.54855
428.08562,142.41213,151.60147,133.2228
429.08582,143.09889,152.30074,133.89704
430.08602,143.78565,153.00002,134.57128
431.08622,144.47241,153.6993,135.24551
432.08642,145.15916,154.39859,135.91974
433.08662,145.84592,155.09788,136.59396
434.08682,146.53268,155.79718,137.26818
435.08702,147.21944,156.49648,137.94239
436.08722,147.9062,157.19579,138.6166
437.08742,148.59295,157.8951,139.29081
438.08762,149.27971,158.59442,139.965
439.08782,149.96647,159.29374,140.6392
440.08802,150.65323,159.99307,141.31338
441.08822,151.33999,160.6924,141.98757
442.08842,152.02674,161.39174,142.66175
443.08862,152.7135,162.09108,143.33592
444.08882,153.40026,162.79043,144.01009
445.08902,154.08702,163.48978,144.68425
446.08922,154.77378,164.18914,145.35841
447.08942,155.46053,164.8885,146.03257
448.08962,156.14729,165.58787,146.70672
449.08982,156.83405,166.28724,147.38086
450.09002,157.52081,166.98662,148.055
451.09022,158.20757,167.686,148.72914
452.09042,158.89432,168.38538,149.40327
453.09062,159.58108,169.08477,150.07739
454.09082,160.26784,169.78417,150.75151
455.09102,160.9546,170.48357,151.42563
456.09122,161.64136,171.18297,152.09974
457.09142,162.32811,171.88238,152.77385
458.09162,163.01487,172.58179,153.44795
459.09182,163.70163,173.28121,154.12205
460.09202,164.38839,173.98063,154.79615
461.09222,165.07515,174.68006,155.47023
462.09242,165.7619,175.37949,156.14432
463.09262,166.44866,176.07892,156.8184
464.09282,167.13542,176.77836,157.49248
465.09302,167.82218,177.47781,158.16655
466.09322,168.50894,178.17726,158.84061
467.09342,169.19569,178.87671,159.51468
468.09362,169.88029,179.57149,160.18909
469.09382,170.54397,180.2211,160.86683
470.09402,171.20764,180.87091,161.54438
471.09422,171.87132,181.5209,162.22174
472.09442,172.535,182.17109,162.8989
473.09462,173.19867,182.82147,163.57588
474.09482,173.86235,183.47205,164.25265
475.09502,174.52603,184.12282,164.92924
476.09522,175.1897,184.77378,165.60562
477.09542,175.85338,185.42495,166.28182
478.09562,176.51706,186.07631,166.95781
479.09582,177.18074,186.72786,167.63361
480.09602,177.84441,187.37962,168.3092
481.09622,178.50809,188.03158,168.9846
482.09642,179.17177,188.68373,169.6598
483.09662,179.83544,189.33609,170.33479
484.09682,180.49956,189.98738,171.01175
485.09702,181.16784,190.62702,171.70866
486.09722,181.83612,191.26681,172.40542
487.09742,182.5044,191.90676,173.10203
488.09762,183.17267,192.54687,173.79848
489.09782,183.84095,193.18713,174.49478
490.09802,184.50923,193.82755,175.19091
491.09822,185.17751,194.46813,175.88688
492.09842,185.84579,195.10888,176.58269
493.09862,186.51406,195.74978,177.27834
494.09882,187.18234,196.39085,177.97383
495.09902,187.85062,197.03209,178.66914
496.09922,188.5189,197.6735,179.36429
497.09942,189.18717,198.31507,180.05927
498.09962,189.85545,198.95682,180.75408
499.09982,190.52373,199.59874,181.44872
500.10002,191.19201,200.24083,182.14318
501.10022,191.86028,200.8831,182.83747
502.10042,192.52856,201.52554,183.53158
503.10062,193.19684,202.16816,184.22552
504.10082,193.86512,202.81096,184.91927
505.10102,194.53339,203.45395,185.61284
506.10122,195.20167,204.09711,186.30623
507.10142,195.86995,204.74046,186.99943
508.10162,196.53823,205.384,187.69245
509.10182,197.2065,206.02772,188.38528
510.10202,197.87478,206.67164,189.07793
511.10222,198.54306,207.31574,189.77038
512.10242,199.21134,207.96004,190.46264
513.10262,199.87961,208.60453,191.1547
514.10282,200.54789,209.24921,191.84657
515.10302,201.21617,209.8941,192.53824
516.10322,201.88445,210.53918,193.22972
517.10342,202.55272,211.18446,193.92099
518.10362,203.221,211.82994,194.61206
519.10382,203.88928,212.47563,195.30293
520.10402,204.55756,213.12152,195.99359
521.10422,205.22583,213.76762,196.68405
522.10442,205.89411,214.41393,197.37429
523.10462,206.56239,215.06045,198.06433
524.10482,207.23067,215.70718,198.75416
525.10502,207.89894,216.35412,199.44377
526.10522,208.56722,217.00127,200.13317
527.10542,209.2355,217.64865,200.82235
528.10562,209.90378,218.29624,201.51132
529.10582,210.57205,218.94405,202.20006
530.10602,211.24033,219.59208,202.88858
531.10622,211.90861,220.24034,203.57688
532.10642,212.57689,220.88882,204.26496
533.10662,213.24517,221.53752,204.95281
534.10682,213.91344,222.18646,205.64043
535.10702,214.58172,222.83562,206.32782
536.10722,215.25,223.48501,207.01498
537.10742,215.91828,224.13464,207.70191
538.10762,216.58655,224.7845,208.3886
539.10782,217.25483,225.4346,209.07506
540.10802,217.92311,226.08493,209.76129
541.10822,218.59139,226.7355,210.44727
542.10842,219.25966,227.38632,211.13301
543.10862,219.92794,228.03737,211.81851
544.10882,220.59622,228.68867,212.50377
545.10902,221.2645,229.34021,213.18878
546.10922,221.93277,229.992,213.87355
547.10942,222.60105,230.64404,214.55806
548.10962,223.26933,231.29632,215.24233
549.10982,223.93761,231.94886,215.92635
550.11002,224.60588,232.60165,216.61011
551.11022,225.27416,233.2547,217.29362
552.11042,225.94244,233.908,217.97688
553.11062,226.61072,234.56155,218.65988
554.11082,227.27899,235.21537,219.34262
555.11102,227.94727,235.86945,220.0251
556.11122,228.61555,236.52378,220.70732
557.11142,229.28383,237.17838,221.38927
558.11162,229.9521,237.83324,222.07096
559.11182,230.62038,238.48837,222.75239
560.11202,231.28866,239.14377,223.43355
561.11222,231.95694,239.79943,224.11445
562.11242,232.62521,240.45536,224.79507
563.11262,233.29349,241.11156,225.47542
564.11282,233.96177,241.76804,226.1555
565.11302,234.63005,242.42478,226.83531
566.11322,235.29832,243.0818,227.51485
567.11342,235.9666,243.7391,228.1941
568.11362,236.63488,244.39667,228.87309
569.11382,237.30316,245.05452,229.55179
570.11402,237.97143,245.71265,230.23022
571.11422,238.63971,246.37106,230.90836
572.11442,239.30799,247.02975,231.58623
573.11462,239.97627,247.68872,232.26381
574.11482,240.64454,248.34798,232.94111
575.11502,241.31282,249.00752,233.61813
576.11522,241.9811,249.66734,234.29486
577.11542,242.64938,250.32745,234.9713
578.11562,243.31766,250.98785,235.64746
579.11582,243.98593,251.64853,236.32333
580.11602,244.65421,252.30951,236.99891
581.11622,245.32249,252.97077,237.67421
582.11642,245.99077,253.63232,238.34921
583.11662,246.65904,254.29417,239.02392
584.11682,247.32732,254.9563,239.69834
585.11702,247.9956,255.61873,240.37247
586.11722,248.66388,256.28145,241.0463
587.11742,249.33215,256.94447,241.71984
588.11762,250.00043,257.60778,242.39309
589.11782,250.66871,258.27138,243.06604
590.11802,251.33699,258.93528,243.73869
591.11822,252.00526,259.59948,244.41105
592.11842,252.67354,260.26397,245.08311
593.11862,253.3332,260.9301,245.73629
594.11882,253.92254,261.58948,246.2556
595.11902,254.4654,262.12274,246.80807
596.11922,255.00826,262.656,247.36053
597.11942,255.55113,263.18927,247.91298
598.11962,256.09399,263.72255,248.46543
599.11982,256.63685,264.25584,249.01787
600.12002,257.17972,264.78914,249.5703
601.12022,257.72258,265.32244,250.12272
602.12042,258.26544,265.85574,250.67514
603.12062,258.8083,266.38906,251.22755
604.12082,259.35117,266.92238,251.77995
605.12102,259.89403,267.45571,252.33235
606.12122,260.43689,267.98905,252.88474
607.12142,260.97976,268.52239,253.43712
608.12162,261.52262,269.05574,253.98949
609.12182,262.06548,269.5891,254.54186
610.12202,262.60834,270.12247,255.09422
611.12222,263.15121,270.65584,255.64657
612.12242,263.69407,271.18922,256.19892
613.12262,264.23693,271.72261,256.75126
614.12282,264.7798,272.25601,257.30359
615.12302,265.32266,272.78941,257.85591
616.12322,265.86552,273.32282,258.40822
617.12342,266.40838,273.85624,258.96053
618.12362,266.95125,274.38966,259.51283
619.12382,267.49411,274.92309,260.06513
620.12402,268.03697,275.45653,260.61741
621.12422,268.57984,275.98998,261.16969
622.12442,269.1227,276.52344,261.72196
623.12462,269.66556,277.0569,262.27422
624.12482,270.20842,277.59037,262.82648
625.12503,270.75129,278.12385,263.37872
626.12523,271.29415,278.65734,263.93096
627.12543,271.83701,279.19083,264.48319
628.12563,272.37988,279.72433,265.03542
629.12583,272.92274,280.25784,265.58763
630.12603,273.4656,280.79136,266.13984
631.12623,274.00846,281.32489,266.69204
632.12643,274.55133,281.85842,267.24423
633.12663,275.09419,282.39196,267.79642
634.12683,275.63705,282.92551,268.34859
635.12703,276.17991,283.45907,268.90076
636.12723,276.72278,283.99264,269.45292
637.12743,277.26564,284.52621,270.00507
638.12763,277.8085,285.05979,270.55722
639.12783,278.35137,285.59338,271.10935
640.12803,278.89423,286.12698,271.66148
641.12823,279.43709,286.66059,272.2136
642.12843,279.97995,287.1942,272.76571
643.12863,280.52282,287.72782,273.31781
644.12883,281.06568,288.26146,273.8699
645.12903,281.60854,288.7951,274.42199
646.12923,282.15141,289.32874,274.97407
647.12943,282.69427,289.8624,275.52614
648.12963,283.23713,290.39607,276.0782
649.12983,283.77999,290.92974,276.63025
650.13003,284.32286,291.46342,277.18229
651.13023,284.86572,291.99711,277.73433
652.13043,285.40858,292.53081,278.28636
653.13063,285.95145,293.06452,278.83837
654.13083,286.49431,293.59823,279.39038
655.13103,287.03717,294.13196,279.94238
656.13123,287.58003,294.66569,280.49438
657.13143,288.1229,295.19944,281.04636
658.13163,288.66576,295.73319,281.59833
659.13183,289.20862,296.26695,282.1503
660.13203,289.75149,296.80072,282.70226
661.13223,290.29435,297.33449,283.2542
662.13243,290.83721,297.86828,283.80614
663.13263,291.38007,298.40208,284.35807
664.13283,291.92294,298.93588,284.90999
665.13303,292.4658,299.46969,285.46191
666.13323,293.00866,300.00352,286.01381
667.13343,293.55153,300.53735,286.5657
668.13363,294.09439,301.07119,287.11759
669.13383,294.63725,301.60504,287.66946
670.13403,295.18011,302.1389,288.22133
671.13423,295.72298,302.67277,288.77319
672.13443,296.26584,303.20664,289.32503
673.13463,296.8087,303.74053,289.87687
674.13483,297.35156,304.27443,290.4287
675.13503,297.89443,304.80833,290.98052
676.13523,298.43729,305.34225,291.53233
677.13543,298.98015,305.87617,292.08413
678.13563,299.52302,306.41011,292.63593
679.13583,300.06588,306.94405,293.18771
680.13603,300.60874,307.478,293.73948
681.13623,301.1516,308.01197,294.29124
682.13643,301.69447,308.54594,294.843
683.13663,302.23733,309.07992,295.39474
