Time (ms),Stress (kPa)
0,-9.7956877
2,-9.3801644
4,-8.9646412
6,-8.5491179
8,-8.1335947
10,-7.7180714
12,-7.3025482
14,-6.887025
16,-6.4715017
18,-6.0559785
20,-5.6404552
22,-5.224932
24,-4.8094087
26,-4.3938855
28,-3.9783623
30,-3.562839
32,-3.1473158
34,-2.7317925
36,-2.3162693
38,-1.900746
40,-1.4852228
42,-1.0696996
44,-0.65417631
46,-0.23865307
48,0.17687018
50,0.59239342
52,1.0079167
54,1.4234399
56,1.8389632
58,2.2544864
60,2.6700096
62,3.0855329
64,3.5010561
66,3.9165794
68,4.3321026
70,4.7476259
72,5.1631491
74,5.5786723
76,5.9941956
78,6.4097188
80,6.8252421
82,7.2407653
84,7.6562886
86,8.0718118
88,8.487335
90,8.9028583
92,9.3183815
94,9.7339048
96,10.149428
98,10.564951
100,10.980475
102,11.395998
104,11.811521
106,12.227044
108,12.642567
110,13.058091
112,13.473614
114,13.889137
116,14.30466
118,14.720184
120,15.135707
122,15.55123
124,15.966753
126,16.382277
128,16.7978
130,17.213323
132,17.628846
134,18.04437
136,18.459893
138,18.875416
140,19.290939
142,19.706463
144,20.121986
146,20.537509
148,20.953032
150,21.368556
152,21.784079
154,22.199602
156,22.615125
158,23.030649
160,23.446172
162,23.861695
164,24.277218
166,24.692742
168,25.108265
170,25.523788
172,25.939311
174,26.354835
176,26.770358
178,27.185881
180,27.601404
182,28.016927
184,28.432451
186,28.847974
188,29.263497
190,29.67902
192,30.094544
194,30.510067
196,30.92559
198,31.341113
200,31.756637
202,32.17216
204,32.587683
206,33.003206
208,33.41873
210,33.834253
212,34.249776
214,34.665299
216,35.080823
218,35.496346
220,35.911869
222,36.327392
224,36.742916
226,37.158439
228,37.573962
230,37.989485
232,38.405009
234,38.820532
236,39.236055
238,39.651578
240,40.067102
242,40.482625
244,40.898148
246,41.313671
248,41.729195
250,42.144718
252,42.560241
254,42.975764
256,43.391287
258,43.806811
260,44.222334
262,44.637857
264,45.05338
266,45.468904
268,45.882477
270,46.295075
272,46.707673
274,47.120271
276,47.532869
278,47.945467
280,48.358065
282,48.770663
284,49.183262
286,49.59586
288,50.008458
290,50.421056
292,50.833654
294,51.246252
296,51.65885
298,52.071448
300,52.484046
302,52.896644
304,53.309242
306,53.72184
308,54.134439
310,54.547037
312,54.959635
314,55.372233
316,55.784831
318,56.197429
320,56.610027
322,57.022625
324,57.435223
326,57.847821
328,58.260419
330,58.673018
332,59.085616
334,59.498214
336,59.910812
338,60.32341
340,60.736008
342,61.148606
344,61.561204
346,61.973802
348,62.3864
350,62.798998
352,63.211596
354,63.624195
356,64.036793
358,64.449391
360,64.861989
362,65.274587
364,65.687185
366,66.099783
368,66.512381
370,66.924979
372,67.337577
374,67.750175
376,68.162773
378,68.575372
380,68.98797
382,69.400568
384,69.813166
386,70.225764
388,70.638362
390,71.05096
392,71.463558
394,71.876156
396,72.288754
398,72.701352
400,73.113951
402,73.526549
404,73.939147
406,74.351745
408,74.764343
410,75.176941
412,75.589539
414,76.002137
416,76.414735
418,76.827333
420,77.239931
422,77.652529
424,78.065128
426,78.477726
428,78.890324
430,79.302922
432,79.71552
434,80.128118
436,80.540716
438,80.953314
440,81.365912
442,81.77851
444,82.191108
446,82.603706
448,83.016305
450,83.428903
452,83.841501
454,84.254099
456,84.666697
458,85.079295
460,85.491893
462,85.904491
464,86.317089
466,86.729687
468,87.142285
470,87.554884
472,87.967482
474,88.38008
476,88.792678
478,89.205276
480,89.617874
482,90.030472
484,90.44307
486,90.855668
488,91.268266
490,91.680864
492,92.093462
494,92.506061
496,92.918659
498,93.331257
500,93.743855
502,94.156453
504,94.569051
506,94.981649
508,95.394247
510,95.806845
512,96.219443
514,96.632041
516,97.044639
518,97.457238
520,97.869836
522,98.282434
524,98.695032
526,99.10763
528,99.520228
530,99.932826
532,100.34542
534,100.76149
536,101.18449
538,101.6075
540,102.0305
542,102.4535
544,102.87651
546,103.29951
548,103.72251
550,104.14552
552,104.56852
554,104.99152
556,105.41453
558,105.83753
560,106.26053
562,106.68354
564,107.10654
566,107.52954
568,107.95255
570,108.37555
572,108.79855
574,109.22156
576,109.64456
578,110.06756
580,110.49057
582,110.91357
584,111.33657
586,111.75958
588,112.18258
590,112.60558
592,113.02859
594,113.45159
596,113.8746
598,114.2976
600,114.7206
602,115.14361
604,115.56661
606,115.98961
608,116.41262
610,116.83562
612,117.25862
614,117.68163
616,118.10463
618,118.52763
620,118.95064
622,119.37364
624,119.79664
626,120.21965
628,120.64265
630,121.06565
632,121.48866
634,121.91166
636,122.33466
638,122.75767
640,123.18067
642,123.60367
644,124.02668
646,124.44968
648,124.87268
650,125.29569
652,125.71869
654,126.14169
656,126.5647
658,126.9877
660,127.4107
662,127.83371
664,128.25671
666,128.67971
668,129.10272
670,129.52572
672,129.94872
674,130.37173
676,130.79473
678,131.21773
680,131.64074
682,132.06374
684,132.48674
686,132.90975
688,133.33275
690,133.75575
692,134.17876
694,134.60176
696,135.02476
698,135.44777
700,135.87077
702,136.29377
704,136.71678
706,137.13978
708,137.56278
710,137.98579
712,138.40879
714,138.83179
716,139.2548
718,139.6778
720,140.1008
722,140.52381
724,140.94681
726,141.36981
728,141.79282
730,142.21582
732,142.63882
734,143.06183
736,143.48483
738,143.90783
740,144.33084
742,144.75384
744,145.17684
746,145.59985
748,146.02285
750,146.44585
752,146.86886
754,147.29186
756,147.71486
758,148.13787
760,148.56087
762,148.98387
764,149.40688
766,149.82988
768,150.25288
770,150.67589
772,151.09889
774,151.52189
776,151.9449
778,152.3679
780,152.7909
782,153.21391
784,153.63691
786,154.05991
788,154.48292
790,154.90592
792,155.32892
794,155.75193
796,156.17493
798,156.59793
800,157.02094
802,157.46414
804,157.90734
806,158.35055
808,158.79375
810,159.23695
812,159.68015
814,160.12335
816,160.56656
818,161.00976
820,161.45296
822,161.89616
824,162.33937
826,162.78257
828,163.22577
830,163.66897
832,164.11218
834,164.55538
836,164.99858
838,165.44178
840,165.88498
842,166.32819
844,166.77139
846,167.21459
848,167.65779
850,168.101
852,168.5442
854,168.9874
856,169.4306
858,169.87381
860,170.31701
862,170.76021
864,171.20341
866,171.64662
868,172.08982
870,172.53302
872,172.97622
874,173.41942
876,173.86263
878,174.30583
880,174.74903
882,175.19223
884,175.63544
886,176.07864
888,176.52184
890,176.96504
892,177.40825
894,177.85145
896,178.29465
898,178.73785
900,179.18105
902,179.62426
904,180.06746
906,180.51066
908,180.95386
910,181.39707
912,181.84027
914,182.28347
916,182.72667
918,183.16988
920,183.61308
922,184.05628
924,184.49948
926,184.94269
928,185.38589
930,185.82909
932,186.27229
934,186.71549
936,187.1587
938,187.6019
940,188.0451
942,188.4883
944,188.93151
946,189.37471
948,189.81791
950,190.26111
952,190.70432
954,191.14752
956,191.59072
958,192.03392
960,192.47712
962,192.92033
964,193.36353
966,193.80673
968,194.24993
970,194.69314
972,195.13634
974,195.57954
976,196.02274
978,196.46595
980,196.90915
982,197.35235
984,197.79555
986,198.23876
988,198.68196
990,199.12516
992,199.56836
994,200.01156
996,200.45477
998,200.89797
1000,201.34117
1002,201.78437
1004,202.22758
1006,202.67078
1008,203.11398
1010,203.55718
1012,204.00039
1014,204.44359
1016,204.88679
1018,205.32999
1020,205.77319
1022,206.2164
1024,206.6596
1026,207.1028
1028,207.546
1030,207.98921
1032,208.43241
1034,208.87561
1036,209.31881
1038,209.76202
1040,210.20522
1042,210.64842
1044,211.09162
1046,211.53482
1048,211.97803
1050,212.42123
1052,212.86443
1054,213.30763
1056,213.75084
1058,214.19404
1060,214.63724
1062,215.08044
1064,215.52365
1066,215.96685
1068,216.18783
1070,216.29771
1072,216.40758
1074,216.51745
1076,216.62733
1078,216.7372
1080,216.84707
1082,216.95695
1084,217.06682
1086,217.1767
1088,217.28657
1090,217.39644
1092,217.50632
1094,217.61619
1096,217.72607
1098,217.83594
1100,217.94581
1102,218.05569
1104,218.16556
1106,218.27543
1108,218.38531
1110,218.49518
1112,218.60506
1114,218.71493
1116,218.8248
1118,218.93468
1120,219.04455
1122,219.15442
1124,219.2643
1126,219.37417
1128,219.48405
1130,219.59392
1132,219.70379
1134,219.81367
1136,219.92354
1138,220.03342
1140,220.14329
1142,220.25316
1144,220.36304
1146,220.47291
1148,220.58278
1150,220.69266
1152,220.80253
1154,220.91241
1156,221.02228
1158,221.13215
1160,221.24203
1162,221.3519
1164,221.46177
1166,221.57165
1168,221.68152
1170,221.7914
1172,221.90127
1174,222.01114
1176,222.12102
1178,222.23089
1180,222.34077
1182,222.45064
1184,222.56051
1186,222.67039
1188,222.78026
1190,222.89013
1192,223.00001
1194,223.10988
1196,223.21976
1198,223.32963
1200,223.4395
1202,223.54938
1204,223.65925
1206,223.76913
1208,223.879
1210,223.98887
1212,224.09875
1214,224.20862
1216,224.31849
1218,224.42837
1220,224.53824
1222,224.64812
1224,224.75799
1226,224.86786
1228,224.97774
1230,225.08761
1232,225.19748
1234,225.30736
1236,225.41723
1238,225.52711
1240,225.63698
1242,225.74685
1244,225.85673
1246,225.9666
1248,226.07648
1250,226.18635
1252,226.29622
1254,226.4061
1256,226.51597
1258,226.62584
1260,226.73572
1262,226.84559
1264,226.95547
1266,227.06534
1268,227.17521
1270,227.28509
1272,227.39496
1274,227.50484
1276,227.61471
1278,227.72458
1280,227.83446
1282,227.94433
1284,228.0542
1286,228.16408
1288,228.27395
1290,228.38383
1292,228.4937
1294,228.60357
1296,228.71345
1298,228.82332
1300,228.93319
1302,229.04307
1304,229.15294
1306,229.26282
1308,229.37269
1310,229.48256
1312,229.59244
1314,229.70231
1316,229.81219
1318,229.92206
1320,230.03193
1322,230.14181
1324,230.25168
1326,230.36155
1328,230.47143
1330,230.5813
1332,230.69118
1334,230.78942
1336,230.86439
1338,230.93937
1340,231.01434
1342,231.08932
1344,231.16429
1346,231.23927
1348,231.31424
1350,231.38922
1352,231.4642
1354,231.53917
1356,231.61415
1358,231.68912
1360,231.7641
1362,231.83907
1364,231.91405
1366,231.98902
1368,232.064
1370,232.13897
1372,232.21395
1374,232.28893
1376,232.3639
1378,232.43888
1380,232.51385
1382,232.58883
1384,232.6638
1386,232.73878
1388,232.81375
1390,232.88873
1392,232.9637
1394,233.03868
1396,233.11366
1398,233.18863
1400,233.26361
1402,233.33858
1404,233.41356
1406,233.48853
1408,233.56351
1410,233.63848
1412,233.71346
1414,233.78843
1416,233.86341
1418,233.93838
1420,234.01336
1422,234.08834
1424,234.16331
1426,234.23829
1428,234.31326
1430,234.38824
1432,234.46321
1434,234.53819
1436,234.61316
1438,234.68814
1440,234.76311
1442,234.83809
1444,234.91307
1446,234.98804
1448,235.06302
1450,235.13799
1452,235.21297
1454,235.28794
1456,235.36292
1458,235.43789
1460,235.51287
1462,235.58784
1464,235.66282
1466,235.7378
1468,235.81277
1470,235.88775
1472,235.96272
1474,236.0377
1476,236.11267
1478,236.18765
1480,236.26262
1482,236.3376
1484,236.41257
1486,236.48755
1488,236.56253
1490,236.6375
1492,236.71248
1494,236.78745
1496,236.86243
1498,236.9374
1500,237.01238
1502,237.08735
1504,237.16233
1506,237.2373
1508,237.31228
1510,237.38725
1512,237.46223
1514,237.53721
1516,237.61218
1518,237.68716
1520,237.76213
1522,237.83711
1524,237.91208
1526,237.98706
1528,238.06203
1530,238.13701
1532,238.21198
1534,238.28696
1536,238.36194
1538,238.43691
1540,238.51189
1542,238.58686
1544,238.66184
1546,238.73681
1548,238.81179
1550,238.88676
1552,238.96174
1554,239.03671
1556,239.11169
1558,239.18667
1560,239.26164
1562,239.33662
1564,239.41159
1566,239.48657
1568,239.56154
1570,239.63652
1572,239.71149
1574,239.78647
1576,239.86144
1578,239.93642
1580,240.01139
1582,240.08637
1584,240.16135
1586,240.23632
1588,240.3113
1590,240.38627
1592,240.46125
1594,240.53622
1596,240.6112
1598,240.68617
1600,240.76115
1602,240.84703
1604,240.93291
1606,241.01879
1608,241.10467
1610,241.19055
1612,241.27643
1614,241.36231
1616,241.44819
1618,241.53407
1620,241.61995
1622,241.70583
1624,241.79171
1626,241.87759
1628,241.96347
1630,242.04935
1632,242.13523
1634,242.22111
1636,242.30699
1638,242.39287
1640,242.47875
1642,242.56463
1644,242.65051
1646,242.73639
1648,242.82227
1650,242.90815
1652,242.99403
1654,243.07991
1656,243.16579
1658,243.25167
1660,243.33755
1662,243.42343
1664,243.50931
1666,243.59519
1668,243.68107
1670,243.76696
1672,243.85284
1674,243.93872
1676,244.0246
1678,244.11048
1680,244.19636
1682,244.28224
1684,244.36812
1686,244.454
1688,244.53988
1690,244.62576
1692,244.71164
1694,244.79752
1696,244.8834
1698,244.96928
1700,245.05516
1702,245.14104
1704,245.22692
1706,245.3128
1708,245.39868
1710,245.48456
1712,245.57044
1714,245.65632
1716,245.7422
1718,245.82808
1720,245.91396
1722,245.99984
1724,246.08572
1726,246.1716
1728,246.25748
1730,246.34336
1732,246.42924
1734,246.51512
1736,246.601
1738,246.68688
1740,246.77276
1742,246.85864
1744,246.94452
1746,247.0304
1748,247.11628
1750,247.20216
1752,247.28804
1754,247.37392
1756,247.4598
1758,247.54568
1760,247.63156
1762,247.71744
1764,247.80332
1766,247.8892
1768,247.97508
1770,248.06096
1772,248.14684
1774,248.23272
1776,248.3186
1778,248.40448
1780,248.49036
1782,248.57624
1784,248.66212
1786,248.748
1788,248.83388
1790,248.91976
1792,249.00564
1794,249.09153
1796,249.17741
1798,249.26329
1800,249.34917
1802,249.43505
1804,249.52093
1806,249.60681
1808,249.69269
1810,249.77857
1812,249.86445
1814,249.95033
1816,250.03621
1818,250.12209
1820,250.20797
1822,250.29385
1824,250.37973
1826,250.46561
1828,250.55149
1830,250.63737
1832,250.72325
1834,250.80913
1836,250.89501
1838,250.98089
1840,251.06677
1842,251.15265
1844,251.23853
1846,251.32441
1848,251.41029
1850,251.49617
1852,251.58205
1854,251.66793
1856,251.75381
1858,251.83969
1860,251.92557
1862,252.01145
1864,252.09733
1866,252.18321
1868,252.2473
1870,252.30049
1872,252.35369
1874,252.40688
1876,252.46007
1878,252.51326
1880,252.56646
1882,252.61965
1884,252.67284
1886,252.72604
1888,252.77923
1890,252.83242
1892,252.88562
1894,252.93881
1896,252.992
1898,253.0452
1900,253.09839
1902,253.15158
1904,253.20477
1906,253.25797
1908,253.31116
1910,253.36435
1912,253.41755
1914,253.47074
1916,253.52393
1918,253.57713
1920,253.63032
1922,253.68351
1924,253.73671
1926,253.7899
1928,253.84309
1930,253.89628
1932,253.94948
1934,254.00267
1936,254.05586
1938,254.10906
1940,254.16225
1942,254.21544
1944,254.26864
1946,254.32183
1948,254.37502
1950,254.42821
1952,254.48141
1954,254.5346
1956,254.58779
1958,254.64099
1960,254.69418
1962,254.74737
1964,254.80057
1966,254.85376
1968,254.90695
1970,254.96015
1972,255.01334
1974,255.06653
1976,255.11972
1978,255.17292
1980,255.22611
1982,255.2793
1984,255.3325
1986,255.38569
1988,255.43888
1990,255.49208
1992,255.54527
1994,255.59846
1996,255.65165
1998,255.70485
2000,255.75804
2002,255.81123
2004,255.86443
2006,255.91762
2008,255.97081
2010,256.02401
2012,256.0772
2014,256.13039
2016,256.18359
2018,256.23678
2020,256.28997
2022,256.34316
2024,256.39636
2026,256.44955
2028,256.50274
2030,256.55594
2032,256.60913
2034,256.66232
2036,256.71552
2038,256.76871
2040,256.8219
2042,256.87509
2044,256.92829
2046,256.98148
2048,257.03467
2050,257.08787
2052,257.14106
2054,257.19425
2056,257.24745
2058,257.30064
2060,257.35383
2062,257.40703
2064,257.46022
2066,257.51341
2068,257.5666
2070,257.6198
2072,257.67299
2074,257.72618
2076,257.77938
2078,257.83257
2080,257.88576
2082,257.93896
2084,257.99215
2086,258.04534
2088,258.09853
2090,258.15173
2092,258.20492
2094,258.25811
2096,258.31131
2098,258.3645
2100,258.41769
2102,258.47089
2104,258.52408
2106,258.57727
2108,258.63047
2110,258.68366
2112,258.73685
2114,258.79004
2116,258.84324
2118,258.89643
2120,258.94962
2122,259.00282
2124,259.05601
2126,259.1092
2128,259.1624
2130,259.21559
2132,259.26878
2134,259.30717
2136,259.31593
2138,259.32469
2140,259.33346
2142,259.34222
2144,259.35099
2146,259.35975
2148,259.36851
2150,259.37728
2152,259.38604
2154,259.39481
2156,259.40357
2158,259.41234
2160,259.4211
2162,259.42986
2164,259.43863
2166,259.44739
2168,259.45616
2170,259.46492
2172,259.47368
2174,259.48245
2176,259.49121
2178,259.49998
2180,259.50874
2182,259.51751
2184,259.52627
2186,259.53503
2188,259.5438
2190,259.55256
2192,259.56133
2194,259.57009
2196,259.57885
2198,259.58762
2200,259.59638
2202,259.60515
2204,259.61391
2206,259.62268
2208,259.63144
2210,259.6402
2212,259.64897
2214,259.65773
2216,259.6665
2218,259.67526
2220,259.68402
2222,259.69279
2224,259.70155
2226,259.71032
2228,259.71908
2230,259.72785
2232,259.73661
2234,259.74537
2236,259.75414
2238,259.7629
2240,259.77167
2242,259.78043
2244,259.78919
2246,259.79796
2248,259.80672
2250,259.81549
2252,259.82425
2254,259.83302
2256,259.84178
2258,259.85054
2260,259.85931
2262,259.86807
2264,259.87684
2266,259.8856
2268,259.89436
2270,259.90313
2272,259.91189
2274,259.92066
2276,259.92942
2278,259.93819
2280,259.94695
2282,259.95571
2284,259.96448
2286,259.97324
2288,259.98201
2290,259.99077
2292,259.99953
2294,260.0083
2296,260.01706
2298,260.02583
2300,260.03459
2302,260.04336
2304,260.05212
2306,260.06088
2308,260.06965
2310,260.07841
2312,260.08718
2314,260.09594
2316,260.1047
2318,260.11347
2320,260.12223
2322,260.131
2324,260.13976
2326,260.14853
2328,260.15729
2330,260.16605
2332,260.17482
2334,260.18358
2336,260.19235
2338,260.20111
2340,260.20987
2342,260.21864
2344,260.2274
2346,260.23617
2348,260.24493
2350,260.2537
2352,260.26246
2354,260.27122
2356,260.27999
2358,260.28875
2360,260.29752
2362,260.30628
2364,260.31505
2366,260.32381
2368,260.33257
2370,260.34134
2372,260.3501
2374,260.35887
2376,260.36763
2378,260.37639
2380,260.38516
2382,260.39392
2384,260.40269
2386,260.41145
2388,260.42022
2390,260.42898
2392,260.43774
2394,260.44651
2396,260.45527
2398,260.46404
2400,260.4728
2402,260.46846
2404,260.46412
2406,260.45978
2408,260.45545
2410,260.45111
2412,260.44677
2414,260.44243
2416,260.43809
2418,260.43375
2420,260.42941
2422,260.42507
2424,260.42074
2426,260.4164
2428,260.41206
2430,260.40772
2432,260.40338
2434,260.39904
2436,260.3947
2438,260.39037
2440,260.38603
2442,260.38169
2444,260.37735
2446,260.37301
2448,260.36867
2450,260.36433
2452,260.36
2454,260.35566
2456,260.35132
2458,260.34698
2460,260.34264
2462,260.3383
2464,260.33396
2466,260.32962
2468,260.32529
2470,260.32095
2472,260.31661
2474,260.31227
2476,260.30793
2478,260.30359
2480,260.29925
2482,260.29492
2484,260.29058
2486,260.28624
2488,260.2819
2490,260.27756
2492,260.27322
2494,260.26888
2496,260.26455
2498,260.26021
2500,260.25587
2502,260.25153
2504,260.24719
2506,260.24285
2508,260.23851
2510,260.23417
2512,260.22984
2514,260.2255
2516,260.22116
2518,260.21682
2520,260.21248
2522,260.20814
2524,260.2038
2526,260.19947
2528,260.19513
2530,260.19079
2532,260.18645
2534,260.18211
2536,260.17777
2538,260.17343
2540,260.16909
2542,260.16476
2544,260.16042
2546,260.15608
2548,260.15174
2550,260.1474
2552,260.14306
2554,260.13872
2556,260.13439
2558,260.13005
2560,260.12571
2562,260.12137
2564,260.11703
2566,260.11269
2568,260.10835
2570,260.10402
2572,260.09968
2574,260.09534
2576,260.091
2578,260.08666
2580,260.08232
2582,260.07798
2584,260.07364
2586,260.06931
2588,260.06497
2590,260.06063
2592,260.05629
2594,260.05195
2596,260.04761
2598,260.04327
2600,260.03894
2602,260.0346
2604,260.03026
2606,260.02592
2608,260.02158
2610,260.01724
2612,260.0129
2614,260.00856
2616,260.00423
2618,259.99989
2620,259.99555
2622,259.99121
2624,259.98687
2626,259.98253
2628,259.97819
2630,259.97386
2632,259.96952
2634,259.96518
2636,259.96084
2638,259.9565
2640,259.95216
2642,259.94782
2644,259.94349
2646,259.93915
2648,259.93481
2650,259.93047
2652,259.92613
2654,259.92179
2656,259.91745
2658,259.91311
2660,259.90878
2662,259.90444
2664,259.9001
2666,259.89576
2668,259.90396
2670,259.91843
2672,259.9329
2674,259.94736
2676,259.96183
2678,259.9763
2680,259.99077
2682,260.00524
2684,260.0197
2686,260.03417
2688,260.04864
2690,260.06311
2692,260.07758
2694,260.09204
2696,260.10651
2698,260.12098
2700,260.13545
2702,260.14991
2704,260.16438
2706,260.17885
2708,260.19332
2710,260.20779
2712,260.22225
2714,260.23672
2716,260.25119
2718,260.26566
2720,260.28013
2722,260.29459
2724,260.30906
2726,260.32353
2728,260.338
2730,260.35247
2732,260.36693
2734,260.3814
2736,260.39587
2738,260.41034
2740,260.42481
2742,260.43927
2744,260.45374
2746,260.46821
2748,260.48268
2750,260.49715
2752,260.51161
2754,260.52608
2756,260.54055
2758,260.55502
2760,260.56949
2762,260.58395
2764,260.59842
2766,260.61289
2768,260.62736
2770,260.64183
2772,260.65629
2774,260.67076
2776,260.68523
2778,260.6997
2780,260.71417
2782,260.72863
2784,260.7431
2786,260.75757
2788,260.77204
2790,260.78651
2792,260.80097
2794,260.81544
2796,260.82991
2798,260.84438
2800,260.85885
2802,260.87331
2804,260.88778
2806,260.90225
2808,260.91672
2810,260.93119
2812,260.94565
2814,260.96012
2816,260.97459
2818,260.98906
2820,261.00353
2822,261.01799
2824,261.03246
2826,261.04693
2828,261.0614
2830,261.07587
2832,261.09033
2834,261.1048
2836,261.11927
2838,261.13374
2840,261.14821
2842,261.16267
2844,261.17714
2846,261.19161
2848,261.20608
2850,261.22055
2852,261.23501
2854,261.24948
2856,261.26395
2858,261.27842
2860,261.29289
2862,261.30735
2864,261.32182
2866,261.33629
2868,261.35076
2870,261.36523
2872,261.37969
2874,261.39416
2876,261.40863
2878,261.4231
2880,261.43757
2882,261.45203
2884,261.4665
2886,261.48097
2888,261.49544
2890,261.50991
2892,261.52437
2894,261.53884
2896,261.55331
2898,261.56778
2900,261.58225
2902,261.59671
2904,261.61118
2906,261.62565
2908,261.64012
2910,261.65459
2912,261.66905
2914,261.68352
2916,261.69799
2918,261.71246
2920,261.72693
2922,261.74139
2924,261.75586
2926,261.77033
2928,261.7848
2930,261.79927
2932,261.81373
2934,261.83374
2936,261.8648
2938,261.89587
2940,261.92694
2942,261.958
2944,261.98907
2946,262.02014
2948,262.0512
2950,262.08227
2952,262.11334
2954,262.1444
2956,262.17547
2958,262.20654
2960,262.23761
2962,262.26867
2964,262.29974
2966,262.33081
2968,262.36187
2970,262.39294
2972,262.42401
2974,262.45507
2976,262.48614
2978,262.51721
2980,262.54828
2982,262.57934
2984,262.61041
2986,262.64148
2988,262.67254
2990,262.70361
2992,262.73468
2994,262.76574
2996,262.79681
2998,262.82788
3000,262.85895
3002,262.89001
3004,262.92108
3006,262.95215
3008,262.98321
3010,263.01428
3012,263.04535
3014,263.07641
3016,263.10748
3018,263.13855
3020,263.16961
3022,263.20068
3024,263.23175
3026,263.26282
3028,263.29388
3030,263.32495
3032,263.35602
3034,263.38708
3036,263.41815
3038,263.44922
3040,263.48028
3042,263.51135
3044,263.54242
3046,263.57349
3048,263.60455
3050,263.63562
3052,263.66669
3054,263.69775
3056,263.72882
3058,263.75989
3060,263.79095
3062,263.82202
3064,263.85309
3066,263.88416
3068,263.91522
3070,263.94629
3072,263.97736
3074,264.00842
3076,264.03949
3078,264.07056
3080,264.10162
3082,264.13269
3084,264.16376
3086,264.19482
3088,264.22589
3090,264.25696
3092,264.28803
3094,264.31909
3096,264.35016
3098,264.38123
3100,264.41229
3102,264.44336
3104,264.47443
3106,264.50549
3108,264.53656
3110,264.56763
3112,264.5987
3114,264.62976
3116,264.66083
3118,264.6919
3120,264.72296
3122,264.75403
3124,264.7851
3126,264.81616
3128,264.84723
3130,264.8783
3132,264.90937
3134,264.94043
3136,264.9715
3138,265.00257
3140,265.03363
3142,265.0647
3144,265.09577
3146,265.12683
3148,265.1579
3150,265.18897
3152,265.22003
3154,265.2511
3156,265.28217
3158,265.31324
3160,265.3443
3162,265.37537
3164,265.40644
3166,265.4375
3168,265.46857
3170,265.49964
3172,265.5307
3174,265.56177
3176,265.59284
3178,265.62391
3180,265.65497
3182,265.68604
3184,265.71711
3186,265.74817
3188,265.77924
3190,265.81031
3192,265.84137
3194,265.87244
3196,265.90351
3198,265.93457
3200,265.96564
3202,265.98228
3204,265.99892
3206,266.01557
3208,266.03221
3210,266.04885
3212,266.06549
3214,266.08213
3216,266.09877
3218,266.11541
3220,266.13205
3222,266.1487
3224,266.16534
3226,266.18198
3228,266.19862
3230,266.21526
3232,266.2319
3234,266.24854
3236,266.26518
3238,266.28183
3240,266.29847
3242,266.31511
3244,266.33175
3246,266.34839
3248,266.36503
3250,266.38167
3252,266.39831
3254,266.41496
3256,266.4316
3258,266.44824
3260,266.46488
3262,266.48152
3264,266.49816
3266,266.5148
3268,266.53144
3270,266.54809
3272,266.56473
3274,266.58137
3276,266.59801
3278,266.61465
3280,266.63129
3282,266.64793
3284,266.66457
3286,266.68122
3288,266.69786
3290,266.7145
3292,266.73114
3294,266.74778
3296,266.76442
3298,266.78106
3300,266.7977
3302,266.81435
3304,266.83099
3306,266.84763
3308,266.86427
3310,266.88091
3312,266.89755
3314,266.91419
3316,266.93083
3318,266.94748
3320,266.96412
3322,266.98076
3324,266.9974
3326,267.01404
3328,267.03068
3330,267.04732
3332,267.06396
3334,267.08061
3336,267.09725
3338,267.11389
3340,267.13053
3342,267.14717
3344,267.16381
3346,267.18045
3348,267.19709
3350,267.21374
3352,267.23038
3354,267.24702
3356,267.26366
3358,267.2803
3360,267.29694
3362,267.31358
3364,267.33022
3366,267.34686
3368,267.36351
3370,267.38015
3372,267.39679
3374,267.41343
3376,267.43007
3378,267.44671
3380,267.46335
3382,267.47999
3384,267.49664
3386,267.51328
3388,267.52992
3390,267.54656
3392,267.5632
3394,267.57984
3396,267.59648
3398,267.61312
3400,267.62977
3402,267.64641
3404,267.66305
3406,267.67969
3408,267.69633
3410,267.71297
3412,267.72961
3414,267.74625
3416,267.7629
3418,267.77954
3420,267.79618
3422,267.81282
3424,267.82946
3426,267.8461
3428,267.86274
3430,267.87938
3432,267.89603
3434,267.91267
3436,267.92931
3438,267.94595
3440,267.96259
3442,267.97923
3444,267.99587
3446,268.01251
3448,268.02916
3450,268.0458
3452,268.06244
3454,268.07908
3456,268.09572
3458,268.11236
3460,268.129
3462,268.14564
3464,268.16229
3466,268.17893
3468,268.20804
3470,268.24338
3472,268.27873
3474,268.31407
3476,268.34942
3478,268.38476
3480,268.4201
3482,268.45545
3484,268.49079
3486,268.52614
3488,268.56148
3490,268.59683
3492,268.63217
3494,268.66752
3496,268.70286
3498,268.7382
3500,268.77355
3502,268.80889
3504,268.84424
3506,268.87958
3508,268.91493
3510,268.95027
3512,268.98562
3514,269.02096
3516,269.0563
3518,269.09165
3520,269.12699
3522,269.16234
3524,269.19768
3526,269.23303
3528,269.26837
3530,269.30372
3532,269.33906
