Time (ms),Stress (kPa)
0,-17.636523
0.5,-17.258812
1,-16.881102
1.5,-16.503391
2,-16.125681
2.5,-15.74797
3,-15.370259
3.5,-14.992549
4,-14.614838
4.5,-14.237128
5,-13.859417
5.5,-13.481707
6,-13.103996
6.5,-12.726286
7,-12.348575
7.5,-11.970865
8,-11.593154
8.5,-11.215444
9,-10.837733
9.5,-10.460023
10,-10.082312
10.5,-9.7046014
11,-9.3268909
11.5,-8.9491804
12,-8.5714698
12.5,-8.1937593
13,-7.8160487
13.5,-7.4383382
14,-7.0606277
14.5,-6.6829171
15,-6.3052066
15.5,-5.9274961
16,-5.5497855
16.5,-5.172075
17,-4.7943645
17.5,-4.4166539
18,-4.0389434
18.5,-3.6612328
19,-3.2835223
19.5,-2.9058118
20,-2.5281012
20.5,-2.1503907
21,-1.7726802
21.5,-1.3949696
22,-1.0172591
22.5,-0.63954855
23,-0.26183801
23.5,0.11587252
24,0.49358306
24.5,0.8712936
25,1.2490041
25.5,1.6267147
26,2.0044252
26.5,2.3821357
27,2.7598463
27.5,3.1375568
28,3.5152674
28.5,3.8929779
29,4.2706884
29.5,4.648399
30,5.0261095
30.5,5.40382
31,5.7815306
31.5,6.1592411
32,6.5369516
32.5,6.9146622
33,7.2923727
33.5,7.6700833
34,8.0477938
34.5,8.4255043
35,8.8032149
35.5,9.1809254
36,9.5586359
36.5,9.9363465
37,10.314057
37.5,10.691768
38,11.069478
38.5,11.447189
39,11.824899
39.5,12.20261
40,12.58032
40.5,12.958031
41,13.335741
41.5,13.713452
42,14.091162
42.5,14.468873
43,14.846583
43.5,15.224294
44,15.602005
44.5,15.979715
45,16.357426
45.5,16.735136
46,17.112847
46.5,17.490557
47,17.868268
47.5,18.245978
48,18.623689
48.5,19.001399
49,19.37911
49.5,19.75682
50,20.134531
50.5,20.512242
51,20.889952
51.5,21.267663
52,21.645373
52.5,22.023084
53,22.400794
53.5,22.778505
54,23.156215
54.5,23.533926
55,23.911636
55.5,24.289347
56,24.667057
56.5,25.044768
57,25.422478
57.5,25.800189
58,26.1779
58.5,26.55561
59,26.933321
59.5,27.311031
60,27.688742
60.5,28.066452
61,28.444163
61.5,28.821873
62,29.199584
62.5,29.577294
63,29.955005
63.5,30.332715
64,30.710426
64.5,31.088137
65,31.465847
65.5,31.843558
66,32.221268
66.5,32.598979
67,32.973467
67.5,33.346344
68,33.719221
68.5,34.092097
69,34.464974
69.5,34.837851
70,35.210728
70.5,35.583605
71,35.956482
71.5,36.329359
72,36.702236
72.5,37.075113
73,37.44799
73.5,37.820866
74,38.193743
74.5,38.56662
75,38.939497
75.5,39.312374
76,39.685251
76.5,40.058128
77,40.431005
77.5,40.803882
78,41.176758
78.5,41.549635
79,41.922512
79.5,42.295389
80,42.668266
80.5,43.041143
81,43.41402
81.5,43.786897
82,44.159774
82.5,44.53265
83,44.905527
83.5,45.278404
84,45.651281
84.5,46.024158
85,46.397035
85.5,46.769912
86,47.142789
86.5,47.515666
87,47.888543
87.5,48.261419
88,48.634296
88.5,49.007173
89,49.38005
89.5,49.752927
90,50.125804
90.5,50.498681
91,50.871558
91.5,51.244435
92,51.617311
92.5,51.990188
93,52.363065
93.5,52.735942
94,53.108819
94.5,53.481696
95,53.854573
95.5,54.22745
96,54.600327
96.5,54.973203
97,55.34608
97.5,55.718957
98,56.091834
98.5,56.464711
99,56.837588
99.5,57.210465
100,57.583342
100.5,57.956219
101,58.329096
101.5,58.701972
102,59.074849
102.5,59.447726
103,59.820603
103.5,60.19348
104,60.566357
104.5,60.939234
105,61.312111
105.5,61.684988
106,62.057864
106.5,62.430741
107,62.803618
107.5,63.176495
108,63.549372
108.5,63.922249
109,64.295126
109.5,64.668003
110,65.04088
110.5,65.413756
111,65.786633
111.5,66.15951
112,66.532387
112.5,66.905264
113,67.278141
113.5,67.651018
114,68.023895
114.5,68.396772
115,68.769649
