Time (ms),Stress at 0.00 mm (kPa),Stress at 0.26 mm (kPa),Stress at 0.42 mm (kPa),Stress at 0.64 mm (kPa),Stress at 0.85 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.24 mm (kPa),Stress at 1.44 mm (kPa),Stress at 1.64 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.06 mm (kPa),Stress at 2.27 mm (kPa),Stress at 2.44 mm (kPa),Stress at 2.65 mm (kPa),Stress at 2.85 mm (kPa),Stress at 3.05 mm (kPa),Stress at 3.26 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.64 mm (kPa),Stress at 3.85 mm (kPa),Stress at 4.05 mm (kPa),Stress at 4.24 mm (kPa),Stress at 4.44 mm (kPa),Stress at 4.65 mm (kPa),Stress at 4.86 mm (kPa)
0,-1.8028782,-1.7719565,-1.8228953,-1.1670695,-0.92572938,-0.87698833,-0.60469539,-0.48688582,-0.32105171,-0.23925935,-0.2061741,-0.09524548,-0.074341572,-0.030831986,-0.029392027,0,0,0,0,0,0,0,0,0,0
1,-1.7210085,-1.691491,-1.7401167,-1.1140723,-0.88369153,-0.83716384,-0.57723586,-0.46477609,-0.30647259,-0.22839446,-0.19681162,-0.090920333,-0.070965683,-0.029431889,-0.02805732,0,0,0,0,0,0,0,0,0,0
2,-1.6391389,-1.6110256,-1.657338,-1.0610751,-0.84165368,-0.79733934,-0.54977633,-0.44266635,-0.29189346,-0.21752957,-0.18744915,-0.086595187,-0.067589793,-0.028031793,-0.026722613,0,0,0,0,0,0,0,0,0,0
3,-1.5572693,-1.5305601,-1.5745594,-1.0080778,-0.79961583,-0.75751485,-0.5223168,-0.42055661,-0.27731434,-0.20666468,-0.17808668,-0.08227004,-0.064213904,-0.026631696,-0.025387906,0,0,0,0,0,0,0,0,0,0
4,-1.4753997,-1.4500947,-1.4917808,-0.9550806,-0.75757798,-0.71769036,-0.49485727,-0.39844688,-0.26273521,-0.19579979,-0.16872421,-0.077944894,-0.060838015,-0.0252316,-0.024053199,0,0,0,0,0,0,0,0,0,0
5,-1.39353,-1.3696292,-1.4090022,-0.90208337,-0.71554013,-0.67786586,-0.46739774,-0.37633714,-0.24815609,-0.1849349,-0.15936173,-0.073619747,-0.057462126,-0.023831504,-0.022718492,0,0,0,0,0,0,0,0,0,0
6,-1.3116604,-1.2891637,-1.3262236,-0.84908614,-0.67350228,-0.63804137,-0.43993821,-0.3542274,-0.23357697,-0.17407001,-0.14999926,-0.069294601,-0.054086237,-0.022431407,-0.021383785,0,0,0,0,0,0,0,0,0,0
7,-1.2297908,-1.2086983,-1.243445,-0.79608891,-0.63146443,-0.59821688,-0.41247868,-0.33211767,-0.21899784,-0.16320512,-0.14063679,-0.064969454,-0.050710347,-0.021031311,-0.020049077,0,0,0,0,0,0,0,0,0,0
8,-1.1479211,-1.1282328,-1.1606663,-0.74309168,-0.58942658,-0.55839238,-0.38501915,-0.31000793,-0.20441872,-0.15234022,-0.13127432,-0.060644308,-0.047334458,-0.019631214,-0.01871437,0,0,0,0,0,0,0,0,0,0
9,-1.0660515,-1.0477674,-1.0778877,-0.69009445,-0.54738874,-0.51856789,-0.35755962,-0.28789819,-0.18983959,-0.14147533,-0.12191185,-0.056319162,-0.043958569,-0.018231118,-0.017379663,0,0,0,0,0,0,0,0,0,0
10,-0.98418188,-0.96730189,-0.99510911,-0.63709722,-0.50535089,-0.4787434,-0.33010009,-0.26578845,-0.17526047,-0.13061044,-0.11254937,-0.051994015,-0.04058268,-0.016831022,-0.016044956,0,0,0,0,0,0,0,0,0,0
11,-0.90231225,-0.88683643,-0.91233049,-0.58409999,-0.46331304,-0.4389189,-0.30264056,-0.24367872,-0.16068135,-0.11974555,-0.1031869,-0.047668869,-0.037206791,-0.015430925,-0.014710249,0,0,0,0,0,0,0,0,0,0
12,-0.82044262,-0.80637097,-0.82955188,-0.53110276,-0.42127519,-0.39909441,-0.27518103,-0.22156898,-0.14610222,-0.10888066,-0.093824428,-0.043343722,-0.033830901,-0.014030829,-0.013375542,0,0,0,0,0,0,0,0,0,0
13,-0.73857299,-0.72590551,-0.74677326,-0.47810553,-0.37923734,-0.35926992,-0.2477215,-0.19945924,-0.1315231,-0.098015771,-0.084461956,-0.039018576,-0.030455012,-0.012630732,-0.012040834,0,0,0,0,0,0,0,0,0,0
14,-0.65670336,-0.64544005,-0.66399464,-0.4251083,-0.33719949,-0.31944542,-0.22026197,-0.17734951,-0.11694397,-0.08715088,-0.075099484,-0.034693429,-0.027079123,-0.011230636,-0.010706127,0,0,0,0,0,0,0,0,0,0
15,-0.57483373,-0.56497459,-0.58121603,-0.37211107,-0.29516164,-0.27962093,-0.19280244,-0.15523977,-0.10236485,-0.076285989,-0.065737012,-0.030368283,-0.023703234,-0.0098305395,-0.0093714201,0,0,0,0,0,0,0,0,0,0
16,-0.4929641,-0.48450913,-0.49843741,-0.31911384,-0.25312379,-0.23979644,-0.16534291,-0.13313003,-0.087785725,-0.065421098,-0.05637454,-0.026043136,-0.020327345,-0.0084304431,-0.0080367129,0,0,0,0,0,0,0,0,0,0
17,-0.41109447,-0.40404367,-0.41565879,-0.26611661,-0.21108594,-0.19997194,-0.13788338,-0.1110203,-0.073206601,-0.054556207,-0.047012067,-0.02171799,-0.016951455,-0.0070303467,-0.0067020058,0,0,0,0,0,0,0,0,0,0
18,-0.32922484,-0.32357821,-0.33288018,-0.21311938,-0.16904809,-0.16014745,-0.11042385,-0.088910559,-0.058627476,-0.043691317,-0.037649595,-0.017392843,-0.013575566,-0.0056302504,-0.0053672986,0,0,0,0,0,0,0,0,0,0
19,-0.24735521,-0.24311275,-0.25010156,-0.16012215,-0.12701024,-0.12032296,-0.082964316,-0.066800823,-0.044048352,-0.032826426,-0.028287123,-0.013067697,-0.010199677,-0.004230154,-0.0040325915,0,0,0,0,0,0,0,0,0,0
20,-0.16548558,-0.16264729,-0.16732294,-0.10712492,-0.084972388,-0.080498463,-0.055504786,-0.044691086,-0.029469228,-0.021961535,-0.018924651,-0.0087425505,-0.0068237878,-0.0028300576,-0.0026978843,0,0,0,0,0,0,0,0,0,0
21,-0.08361595,-0.082181829,-0.084544326,-0.054127688,-0.042934538,-0.04067397,-0.028045256,-0.022581349,-0.014890104,-0.011096644,-0.0095621785,-0.004417404,-0.0034478986,-0.0014299612,-0.0013631771,0,0,0,0,0,0,0,0,0,0
22,-0.0017463205,-0.0017163688,-0.0017657096,-0.0011304576,-0.00089668853,-0.00084947653,-0.00058572563,-0.00047161184,-0.00031098007,-0.0002317536,-0.00019970625,-9.2257555e-05,-7.2009419e-05,-2.9864762e-05,-2.8469977e-05,0,0,0,0,0,0,0,0,0,0
23,0.080123309,0.078749092,0.081012907,0.051866772,0.041141161,0.038975017,0.026873805,0.021638125,0.014268144,0.010633137,0.009162766,0.0042328889,0.0033038798,0.0013702316,0.0013062372,0,0,0,0,0,0,0,0,0,0
24,0.16199294,0.15921455,0.16379152,0.104864,0.083179011,0.07879951,0.054333335,0.043747862,0.028847268,0.021498028,0.018525238,0.0085580354,0.006679769,0.002770328,0.0026409443,0,0,0,0,0,0,0,0,0,0
25,0.24386257,0.23968001,0.24657014,0.15786123,0.12521686,0.118624,0.081792865,0.065857599,0.043426392,0.032362919,0.02788771,0.012883182,0.010055658,0.0041704244,0.0039756515,0,0,0,0,0,0,0,0,0,0
26,0.3257322,0.32014547,0.32934876,0.21085846,0.16725471,0.1584485,0.1092524,0.087967336,0.058005516,0.043227809,0.037250183,0.017208328,0.013431547,0.0055705208,0.0053103587,0,0,0,0,0,0,0,0,0,0
27,0.40760183,0.40061093,0.41212737,0.26385569,0.20929256,0.19827299,0.13671193,0.11007707,0.07258464,0.0540927,0.046612655,0.021533475,0.016807437,0.0069706172,0.0066450658,0,0,0,0,0,0,0,0,0,0
28,0.48947146,0.48107639,0.49490599,0.31685292,0.25133041,0.23809748,0.16417146,0.13218681,0.087163764,0.064957591,0.055975127,0.025858621,0.020183326,0.0083707136,0.007979773,0,0,0,0,0,0,0,0,0,0
29,0.57134109,0.56154185,0.57768461,0.36985015,0.29336826,0.27792198,0.19163099,0.15429655,0.10174289,0.075822482,0.065337599,0.030183768,0.023559215,0.00977081,0.0093144801,0,0,0,0,0,0,0,0,0,0
30,0.65321072,0.64200731,0.66046323,0.42284738,0.33540611,0.31774647,0.21909052,0.17640628,0.11632201,0.086687373,0.074700072,0.034508914,0.026935104,0.011170906,0.010649187,0,0,0,0,0,0,0,0,0,0
31,0.73508035,0.72247278,0.74324184,0.47584461,0.37744396,0.35757096,0.24655005,0.19851602,0.13090114,0.097552263,0.084062544,0.038834061,0.030310993,0.012571003,0.011983894,0,0,0,0,0,0,0,0,0,0
32,0.81694998,0.80293824,0.82602046,0.52884184,0.41948181,0.39739546,0.27400958,0.22062576,0.14548026,0.10841715,0.093425016,0.043159207,0.033686883,0.013971099,0.013318602,0,0,0,0,0,0,0,0,0,0
33,0.89881961,0.8834037,0.90879908,0.58183907,0.46151966,0.43721995,0.30146911,0.24273549,0.16005938,0.11928204,0.10278749,0.047484354,0.037062772,0.015371196,0.014653309,0,0,0,0,0,0,0,0,0,0
34,0.98068924,0.96386916,0.99157769,0.6348363,0.50355751,0.47704444,0.32892864,0.26484523,0.17463851,0.13014694,0.11214996,0.0518095,0.040438661,0.016771292,0.015988016,0,0,0,0,0,0,0,0,0,0
35,1.0625589,1.0443346,1.0743563,0.68783353,0.54559536,0.51686894,0.35638817,0.28695497,0.18921763,0.14101183,0.12151243,0.056134646,0.04381455,0.018171388,0.017322723,0,0,0,0,0,0,0,0,0,0
36,1.1444285,1.1248001,1.1571349,0.74083076,0.58763321,0.55669343,0.3838477,0.3090647,0.20379676,0.15187672,0.1308749,0.060459793,0.047190439,0.019571485,0.01865743,0,0,0,0,0,0,0,0,0,0
37,1.2262981,1.2052655,1.2399135,0.79382799,0.62967106,0.59651792,0.41130723,0.33117444,0.21837588,0.16274161,0.14023738,0.064784939,0.050566328,0.020971581,0.019992137,0,0,0,0,0,0,0,0,0,0
38,1.3081678,1.285731,1.3226922,0.84682522,0.67170891,0.63634242,0.43876676,0.35328418,0.23295501,0.1736065,0.14959985,0.069110086,0.053942218,0.022371678,0.021326845,0,0,0,0,0,0,0,0,0,0
39,1.3900374,1.3661965,1.4054708,0.89982245,0.71374676,0.67616691,0.46622629,0.37539392,0.24753413,0.18447139,0.15896232,0.073435232,0.057318107,0.023771774,0.022661552,0,0,0,0,0,0,0,0,0,0
40,1.471907,1.4466619,1.4882494,0.95281968,0.75578461,0.7159914,0.49368582,0.39750365,0.26211325,0.19533628,0.16832479,0.077760379,0.060693996,0.02517187,0.023996259,0,0,0,0,0,0,0,0,0,0
41,1.5537766,1.5271274,1.571028,1.0058169,0.79782246,0.7558159,0.52114535,0.41961339,0.27669238,0.20620117,0.17768727,0.082085525,0.064069885,0.026571967,0.025330966,0,0,0,0,0,0,0,0,0,0
42,1.6356463,1.6075928,1.6538066,1.0588141,0.83986031,0.79564039,0.54860488,0.44172313,0.2912715,0.21706606,0.18704974,0.086410672,0.067445774,0.027972063,0.026665673,0,0,0,0,0,0,0,0,0,0
43,1.7175159,1.6880583,1.7365852,1.1118114,0.88189816,0.83546488,0.57606441,0.46383286,0.30585063,0.22793095,0.19641221,0.090735818,0.070821664,0.02937216,0.02800038,0,0,0,0,0,0,0,0,0,0
44,1.7993855,1.7685238,1.8193639,1.1648086,0.92393601,0.87528938,0.60352394,0.4859426,0.32042975,0.23879584,0.20577468,0.095060965,0.074197553,0.030772256,0.029335088,0,0,0,0,0,0,0,0,0,0
45,1.8812552,1.8489892,1.9021425,1.2178058,0.96597386,0.91511387,0.63098347,0.50805234,0.33500887,0.24966073,0.21513715,0.099386111,0.077573442,0.032172352,0.030669795,0,0,0,0,0,0,0,0,0,0
46,1.9631248,1.9294547,1.9849211,1.2708031,1.0080117,0.95493837,0.658443,0.53016207,0.349588,0.26052562,0.22449963,0.10371126,0.080949331,0.033572449,0.032004502,0,0,0,0,0,0,0,0,0,0
47,2.0449944,2.0099201,2.0676997,1.3238003,1.0500496,0.99476286,0.68590253,0.55227181,0.36416712,0.27139052,0.2338621,0.1080364,0.08432522,0.034972545,0.033339209,0,0,0,0,0,0,0,0,0,0
48,2.1957565,2.1580965,2.2201357,1.4213941,1.1274618,1.0680993,0.73646897,0.59298666,0.39101443,0.2913981,0.251103,0.11600112,0.090541886,0.037550808,0.035797059,0,0,0,0,0,0,0,0,0,0
49,2.3465303,2.3062843,2.3725835,1.5189956,1.2048801,1.1414413,0.78703934,0.63370468,0.41786382,0.31140724,0.26834523,0.12396645,0.096759033,0.040129271,0.038255099,0,0,0,0,0,0,0,0,0,0
50,2.4973041,2.4544721,2.5250313,1.616597,1.2822984,1.2147834,0.8376097,0.67442269,0.44471321,0.33141637,0.28558746,0.13193178,0.10297618,0.042707735,0.040713139,0,0,0,0,0,0,0,0,0,0
51,2.6480778,2.6026599,2.6774791,1.7141984,1.3597166,1.2881255,0.88818007,0.7151407,0.4715626,0.35142551,0.3028297,0.13989711,0.10919333,0.045286198,0.043171179,0,0,0,0,0,0,0,0,0,0
52,2.7988516,2.7508477,2.8299269,1.8117998,1.4371349,1.3614676,0.93875044,0.75585871,0.49841199,0.37143465,0.32007193,0.14786244,0.11541048,0.047864661,0.045629219,0,0,0,0,0,0,0,0,0,0
53,2.9496254,2.8990355,2.9823747,1.9094013,1.5145532,1.4348097,0.9893208,0.79657672,0.52526138,0.39144378,0.33731417,0.15582777,0.12162762,0.050443124,0.04808726,0,0,0,0,0,0,0,0,0,0
54,3.1003992,3.0472233,3.1348225,2.0070027,1.5919715,1.5081518,1.0398912,0.83729474,0.55211077,0.41145292,0.3545564,0.1637931,0.12784477,0.053021587,0.0505453,0,0,0,0,0,0,0,0,0,0
55,3.2511729,3.1954112,3.2872703,2.1046041,1.6693897,1.5814938,1.0904615,0.87801275,0.57896016,0.43146206,0.37179863,0.17175843,0.13406192,0.05560005,0.05300334,0,0,0,0,0,0,0,0,0,0
56,3.4019467,3.343599,3.4397181,2.2022055,1.746808,1.6548359,1.1410319,0.91873076,0.60580955,0.4514712,0.38904087,0.17972376,0.14027907,0.058178513,0.05546138,0,0,0,0,0,0,0,0,0,0
57,3.5527205,3.4917868,3.5921659,2.299807,1.8242263,1.728178,1.1916023,0.95944877,0.63265894,0.47148033,0.4062831,0.18768909,0.14649621,0.060756977,0.05791942,0,0,0,0,0,0,0,0,0,0
58,3.7034943,3.6399746,3.7446137,2.3974084,1.9016446,1.8015201,1.2421726,1.0001668,0.65950833,0.49148947,0.42352534,0.19565442,0.15271336,0.06333544,0.060377461,0,0,0,0,0,0,0,0,0,0
59,3.8542681,3.7881624,3.8970615,2.4950098,1.9790628,1.8748622,1.292743,1.0408848,0.68635772,0.51149861,0.44076757,0.20361975,0.15893051,0.065913903,0.062835501,0,0,0,0,0,0,0,0,0,0
60,4.0050418,3.9363502,4.0495093,2.5926113,2.0564811,1.9482043,1.3433134,1.0816028,0.71320711,0.53150774,0.4580098,0.21158508,0.16514766,0.068492366,0.065293541,0,0,0,0,0,0,0,0,0,0
61,4.1558156,4.084538,4.2019571,2.6902127,2.1338994,2.0215464,1.3938837,1.1223208,0.7400565,0.55151688,0.47525204,0.21955042,0.1713648,0.071070829,0.067751581,0,0,0,0,0,0,0,0,0,0
62,4.3065894,4.2327259,4.3544049,2.7878141,2.2113177,2.0948884,1.4444541,1.1630388,0.76690589,0.57152602,0.49249427,0.22751575,0.17758195,0.073649292,0.070209621,0,0,0,0,0,0,0,0,0,0
63,4.4573632,4.3809137,4.5068527,2.8854155,2.2887359,2.1682305,1.4950245,1.2037568,0.79375528,0.59153515,0.5097365,0.23548108,0.1837991,0.076227756,0.072667662,0,0,0,0,0,0,0,0,0,0
64,4.6081369,4.5291015,4.6593005,2.983017,2.3661542,2.2415726,1.5455948,1.2444749,0.82060467,0.61154429,0.52697874,0.24344641,0.19001625,0.078806219,0.075125702,0,0,0,0,0,0,0,0,0,0
65,4.7589107,4.6772893,4.8117483,3.0806184,2.4435725,2.3149147,1.5961652,1.2851929,0.84745406,0.63155343,0.54422097,0.25141174,0.19623339,0.081384682,0.077583742,0,0,0,0,0,0,0,0,0,0
66,4.9096845,4.8254771,4.9641961,3.1782198,2.5209908,2.3882568,1.6467356,1.3259109,0.87430345,0.65156256,0.56146321,0.25937707,0.20245054,0.083963145,0.080041782,0,0,0,0,0,0,0,0,0,0
67,5.0604583,4.9736649,5.1166439,3.2758212,2.598409,2.4615989,1.6973059,1.3666289,0.90115284,0.6715717,0.57870544,0.2673424,0.20866769,0.086541608,0.082499822,0,0,0,0,0,0,0,0,0,0
68,5.2112321,5.1218527,5.2690916,3.3734227,2.6758273,2.5349409,1.7478763,1.4073469,0.92800223,0.69158084,0.59594767,0.27530773,0.21488484,0.089120071,0.084957863,0,0,0,0,0,0,0,0,0,0
69,5.3620058,5.2700406,5.4215394,3.4710241,2.7532456,2.608283,1.7984467,1.4480649,0.95485162,0.71158998,0.61318991,0.28327306,0.22110198,0.091698534,0.087415903,0,0,0,0,0,0,0,0,0,0
70,5.5127796,5.4182284,5.5739872,3.5686255,2.8306639,2.6816251,1.849017,1.4887829,0.98170101,0.73159911,0.63043214,0.29123839,0.22731913,0.094276998,0.089873943,0,0,0,0,0,0,0,0,0,0
71,5.6635534,5.5664162,5.726435,3.6662269,2.9080821,2.7549672,1.8995874,1.5295009,1.0085504,0.75160825,0.64767438,0.29920372,0.23353628,0.096855461,0.092331983,0,0,0,0,0,0,0,0,0,0
72,5.8143272,5.714604,5.8788828,3.7638284,2.9855004,2.8283093,1.9501577,1.570219,1.0353998,0.77161739,0.66491661,0.30716905,0.23975343,0.099433924,0.094790023,0,0,0,0,0,0,0,0,0,0
73,5.9651009,5.8627918,6.0313306,3.8614298,3.0629187,2.9016514,2.0007281,1.610937,1.0622492,0.79162652,0.68215884,0.31513438,0.24597057,0.10201239,0.097248064,0,0,0,0,0,0,0,0,0,0
74,6.1158747,6.0109796,6.1837784,3.9590312,3.1403369,2.9749935,2.0512985,1.651655,1.0890986,0.81163566,0.69940108,0.32309971,0.25218772,0.10459085,0.099706104,0,0,0,0,0,0,0,0,0,0
75,6.2666485,6.1591674,6.3362262,4.0566326,3.2177552,3.0483355,2.1018688,1.692373,1.115948,0.8316448,0.71664331,0.33106504,0.25840487,0.10716931,0.10216414,0,0,0,0,0,0,0,0,0,0
76,6.4174223,6.3073553,6.488674,4.1542341,3.2951735,3.1216776,2.1524392,1.733091,1.1427973,0.85165393,0.73388555,0.33903038,0.26462202,0.10974778,0.10462218,0,0,0,0,0,0,0,0,0,0
77,6.5681961,6.4555431,6.6411218,4.2518355,3.3725918,3.1950197,2.2030096,1.773809,1.1696467,0.87166307,0.75112778,0.34699571,0.27083916,0.11232624,0.10708022,0,0,0,0,0,0,0,0,0,0
78,6.7189698,6.6037309,6.7935696,4.3494369,3.45001,3.2683618,2.2535799,1.814527,1.1964961,0.89167221,0.76837001,0.35496104,0.27705631,0.1149047,0.10953826,0,0,0,0,0,0,0,0,0,0
79,6.8697436,6.7519187,6.9460174,4.4470383,3.5274283,3.3417039,2.3041503,1.855245,1.2233455,0.91168134,0.78561225,0.36292637,0.28327346,0.11748317,0.1119963,0,0,0,0,0,0,0,0,0,0
80,7.0205174,6.9001065,7.0984652,4.5446398,3.6048466,3.415046,2.3547207,1.895963,1.2501949,0.93169048,0.80285448,0.3708917,0.28949061,0.12006163,0.11445434,0,0,0,0,0,0,0,0,0,0
81,7.1712912,7.0482943,7.250913,4.6422412,3.6822649,3.4883881,2.405291,1.9366811,1.2770443,0.95169962,0.82009672,0.37885703,0.29570775,0.12264009,0.11691239,0,0,0,0,0,0,0,0,0,0
82,7.322065,7.1964821,7.4033608,4.7398426,3.7596831,3.5617301,2.4558614,1.9773991,1.3038937,0.97170875,0.83733895,0.38682236,0.3019249,0.12521856,0.11937043,0,0,0,0,0,0,0,0,0,0
83,7.4728387,7.34467,7.5558086,4.837444,3.8371014,3.6350722,2.5064318,2.0181171,1.3307431,0.99171789,0.85458118,0.39478769,0.30814205,0.12779702,0.12182847,0,0,0,0,0,0,0,0,0,0
84,7.6236125,7.4928578,7.7082564,4.9350455,3.9145197,3.7084143,2.5570021,2.0588351,1.3575925,1.011727,0.87182342,0.40275302,0.3143592,0.13037548,0.12428651,0,0,0,0,0,0,0,0,0,0
85,7.7743863,7.6410456,7.8607042,5.0326469,3.991938,3.7817564,2.6075725,2.0995531,1.3844419,1.0317362,0.88906565,0.41071835,0.32057635,0.13295394,0.12674455,0,0,0,0,0,0,0,0,0,0
86,7.9251601,7.7892334,8.013152,5.1302483,4.0693562,3.8550985,2.6581429,2.1402711,1.4112912,1.0517453,0.90630789,0.41868368,0.32679349,0.13553241,0.12920259,0,0,0,0,0,0,0,0,0,0
87,8.0759338,7.9374212,8.1655998,5.2278497,4.1467745,3.9284406,2.7087132,2.1809891,1.4381406,1.0717544,0.92355012,0.42664901,0.33301064,0.13811087,0.13166063,0,0,0,0,0,0,0,0,0,0
88,8.2267076,8.085609,8.3180476,5.3254512,4.2241928,4.0017826,2.7592836,2.2217071,1.46499,1.0917636,0.94079235,0.43461434,0.33922779,0.14068933,0.13411867,0,0,0,0,0,0,0,0,0,0
89,8.3774814,8.2337968,8.4704954,5.4230526,4.3016111,4.0751247,2.809854,2.2624252,1.4918394,1.1117727,0.95803459,0.44257967,0.34544494,0.1432678,0.13657671,0,0,0,0,0,0,0,0,0,0
90,8.5282552,8.3819847,8.6229432,5.520654,4.3790293,4.1484668,2.8604243,2.3031432,1.5186888,1.1317819,0.97527682,0.450545,0.35166208,0.14584626,0.13903475,0,0,0,0,0,0,0,0,0,0
91,8.679029,8.5301725,8.775391,5.6182554,4.4564476,4.2218089,2.9109947,2.3438612,1.5455382,1.151791,0.99251906,0.45851034,0.35787923,0.14842472,0.14149279,0,0,0,0,0,0,0,0,0,0
92,8.8298027,8.6783603,8.9278388,5.7158569,4.5338659,4.295151,2.9615651,2.3845792,1.5723876,1.1718001,1.0097613,0.46647567,0.36409638,0.15100319,0.14395083,0,0,0,0,0,0,0,0,0,0
93,8.9805765,8.8265481,9.0802866,5.8134583,4.6112842,4.3684931,3.0121354,2.4252972,1.599237,1.1918093,1.0270035,0.474441,0.37031353,0.15358165,0.14640887,0,0,0,0,0,0,0,0,0,0
94,9.1313503,8.9747359,9.2327344,5.9110597,4.6887024,4.4418352,3.0627058,2.4660152,1.6260864,1.2118184,1.0442458,0.48240633,0.37653067,0.15616011,0.14886691,0,0,0,0,0,0,0,0,0,0
95,9.2821241,9.1229237,9.3851822,6.0086611,4.7661207,4.5151772,3.1132762,2.5067332,1.6529358,1.2318275,1.061488,0.49037166,0.38274782,0.15873858,0.15132495,0,0,0,0,0,0,0,0,0,0
96,9.4328978,9.2711115,9.53763,6.1062626,4.843539,4.5885193,3.1638465,2.5474512,1.6797852,1.2518367,1.0787302,0.49833699,0.38896497,0.16131704,0.15378299,0,0,0,0,0,0,0,0,0,0
97,9.5836716,9.4192994,9.6900778,6.203864,4.9209572,4.6618614,3.2144169,2.5881692,1.7066345,1.2718458,1.0959725,0.50630232,0.39518212,0.1638955,0.15624103,0,0,0,0,0,0,0,0,0,0
98,9.7344454,9.5674872,9.8425256,6.3014654,4.9983755,4.7352035,3.2649873,2.6288873,1.7334839,1.2918549,1.1132147,0.51426765,0.40139926,0.16647397,0.15869907,0,0,0,0,0,0,0,0,0,0
99,9.8852192,9.715675,9.9949734,6.3990669,5.0757938,4.8085456,3.3155576,2.6696053,1.7603333,1.3118641,1.1304569,0.52223298,0.40761641,0.16905243,0.16115711,0,0,0,0,0,0,0,0,0,0
100,10.035993,9.8638628,10.147421,6.4966683,5.1532121,4.8818877,3.366128,2.7103233,1.7871827,1.3318732,1.1476992,0.53019831,0.41383356,0.17163089,0.16361515,0,0,0,0,0,0,0,0,0,0
101,10.186767,10.012051,10.299869,6.5942697,5.2306303,4.9552297,3.4166984,2.7510413,1.8140321,1.3518824,1.1649414,0.53816364,0.42005071,0.17420936,0.16607319,0,0,0,0,0,0,0,0,0,0
102,10.337541,10.160238,10.452317,6.6918711,5.3080486,5.0285718,3.4672687,2.7917593,1.8408815,1.3718915,1.1821836,0.54612897,0.42626785,0.17678782,0.16853123,0,0,0,0,0,0,0,0,0,0
103,10.488314,10.308426,10.604765,6.7894726,5.3854669,5.1019139,3.5178391,2.8324773,1.8677309,1.3919006,1.1994259,0.5540943,0.432485,0.17936628,0.17098927,0,0,0,0,0,0,0,0,0,0
104,10.639088,10.456614,10.757212,6.887074,5.4628852,5.175256,3.5684095,2.8731953,1.8945803,1.4119098,1.2166681,0.56205963,0.43870215,0.18194474,0.17344731,0,0,0,0,0,0,0,0,0,0
105,10.789862,10.604802,10.90966,6.9846754,5.5403034,5.2485981,3.6189798,2.9139133,1.9214297,1.4319189,1.2339103,0.57002496,0.4449193,0.18452321,0.17590535,0,0,0,0,0,0,0,0,0,0
106,10.940636,10.75299,11.062108,7.0822768,5.6177217,5.3219402,3.6695502,2.9546314,1.9482791,1.451928,1.2511526,0.5779903,0.45113644,0.18710167,0.17836339,0,0,0,0,0,0,0,0,0,0
107,11.091409,10.901177,11.214556,7.1798783,5.69514,5.3952823,3.7201205,2.9953494,1.9751284,1.4719372,1.2683948,0.58595563,0.45735359,0.18968013,0.18082143,0,0,0,0,0,0,0,0,0,0
108,11.242183,11.049365,11.367004,7.2774797,5.7725583,5.4686243,3.7706909,3.0360674,2.0019778,1.4919463,1.285637,0.59392096,0.46357074,0.1922586,0.18327947,0,0,0,0,0,0,0,0,0,0
109,11.392957,11.197553,11.519451,7.3750811,5.8499765,5.5419664,3.8212613,3.0767854,2.0288272,1.5119555,1.3028793,0.60188629,0.46978789,0.19483706,0.18573751,0,0,0,0,0,0,0,0,0,0
110,11.543731,11.345741,11.671899,7.4726825,5.9273948,5.6153085,3.8718316,3.1175034,2.0556766,1.5319646,1.3201215,0.60985162,0.47600503,0.19741552,0.18819555,0,0,0,0,0,0,0,0,0,0
111,11.694505,11.493929,11.824347,7.570284,6.0048131,5.6886506,3.922402,3.1582214,2.082526,1.5519737,1.3373637,0.61781695,0.48222218,0.19999399,0.19065359,0,0,0,0,0,0,0,0,0,0
112,11.845278,11.642117,11.976795,7.6678854,6.0822314,5.7619927,3.9729724,3.1989394,2.1093754,1.5719829,1.354606,0.62578228,0.48843933,0.20257245,0.19311163,0,0,0,0,0,0,0,0,0,0
113,11.996052,11.790304,12.129243,7.7654868,6.1596496,5.8353348,4.0235427,3.2396574,2.1362248,1.591992,1.3718482,0.63374761,0.49465648,0.20515091,0.19556967,0,0,0,0,0,0,0,0,0,0
114,12.146826,11.938492,12.28169,7.8630882,6.2370679,5.9086769,4.0741131,3.2803755,2.1630742,1.6120011,1.3890904,0.64171294,0.50087362,0.20772938,0.19802771,0,0,0,0,0,0,0,0,0,0
115,12.2976,12.08668,12.434138,7.9606897,6.3144862,5.9820189,4.1246835,3.3210935,2.1899236,1.6320103,1.4063327,0.64967827,0.50709077,0.21030784,0.20048575,0,0,0,0,0,0,0,0,0,0
116,12.448373,12.234868,12.586586,8.0582911,6.3919045,6.055361,4.1752538,3.3618115,2.216773,1.6520194,1.4235749,0.6576436,0.51330792,0.2128863,0.20294379,0,0,0,0,0,0,0,0,0,0
117,12.599147,12.383056,12.739034,8.1558925,6.4693227,6.1287031,4.2258242,3.4025295,2.2436223,1.6720285,1.4408171,0.66560893,0.51952507,0.21546477,0.20540183,0,0,0,0,0,0,0,0,0,0
